date,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyDepreciationAndAmortization,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyNetOtherInvestingChanges,quarterlyTaxProvision,quarterlyEbitda,quarterlyNetPPE,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyDilutedAverageShares,quarterlyRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyCurrentAssets,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyPurchaseOfBusiness,quarterlyGoodwill
2017-09-30,57397000000.0,52948000000.0,656000000.0,15930000000.0,1149000000.0,90000000.0,1961000000.0,561000000.0,766000000.0,3166000000.0,1428000000.0,528000000.0,1194000000,1566000000.0,1298000000.0,34415000000.0,1194000000,742000000.0,1847000000.0,-696000000.0,147000000.0,1194000000,16524000000.0,180000000.0,1937000000.0,1847000000.0,903000000.0,-3000000.0,0.0,-480000000.0,,346000000.0,38246000000.0,1.5,794500000.0,342000000.0,-16000000.0,0.0,-71000000.0,2242000000.0,-1172000000.0,838000000.0,16000000.0,230000000.0,1286000000.0,2778000000.0,19151000000.0,-27000000.0,94000000.0,789000000.0,2691000000,51036000000.0,1.5,,-18935000000.0,,-34000000.0,797600000.0,34561000000.0,216000000.0,-1271000000.0,1983000000.0,-790000000.0,-682000000.0,1939000000.0,,5408000000,35000000.0,2012000000,3831000000.0,69971000000.0,4449000000.0,,,,,
2017-12-31,57806000000.0,53768000000.0,3139000000.0,16144000000.0,973000000.0,90000000.0,1931000000.0,-572000000.0,798000000.0,2960000000.0,1493000000.0,532000000.0,7278000000,1809000000.0,1232000000.0,29011000000.0,7278000000,749000000.0,1275000000.0,-826000000.0,29000000.0,7278000000,10936000000.0,188000000.0,1365000000.0,1275000000.0,800000000.0,-6000000.0,-30000000.0,-522000000.0,,354000000.0,32950000000.0,9.29,783600000.0,2673000000.0,-7000000.0,30000000.0,-65000000.0,2490000000.0,-1141000000.0,1013000000.0,225000000.0,239000000.0,1847000000.0,2778000000.0,24856000000.0,-369000000.0,33000000.0,-5186000000.0,2280000000,51605000000.0,9.25,,-19208000000.0,,-367000000.0,787000000.0,41317000000.0,-5581000000.0,-1131000000.0,2092000000.0,-859000000.0,-1578000000.0,1832000000.0,,5450000000,81000000.0,2251000000,3939000000.0,51605000000.0,4038000000.0,,,,,
2018-03-31,57789000000.0,53892000000.0,2855000000.0,15697000000.0,991000000.0,90000000.0,1907000000.0,-227000000.0,742000000.0,3270000000.0,1571000000.0,543000000.0,1310000000,1810000000.0,1273000000.0,28654000000.0,1310000000,808000000.0,1048000000.0,-919000000.0,-42000000.0,1310000000,11050000000.0,186000000.0,1138000000.0,1048000000.0,1891000000.0,-24000000.0,-60000000.0,-568000000.0,,386000000.0,33400000000.0,1.69,776400000.0,2759000000.0,-59000000.0,60000000.0,-78000000.0,2205000000.0,-1422000000.0,768000000.0,-379000000.0,266000000.0,1275000000.0,2779000000.0,24389000000.0,-1157000000.0,-9000000.0,401000000.0,2440000000,51696000000.0,1.68,,-19475000000.0,,339000000.0,779600000.0,42359000000.0,112000000.0,-1166000000.0,1711000000.0,-910000000.0,-1209000000.0,1901000000.0,,5475000000,-403000000.0,1939000000,4746000000.0,51696000000.0,3897000000.0,,,,,
2018-06-30,58689000000.0,54195000000.0,570000000.0,21357000000.0,1428000000.0,90000000.0,1942000000.0,556000000.0,805000000.0,3325000000.0,1634000000.0,546000000.0,1509000000,1856000000.0,1241000000.0,34408000000.0,1509000000,772000000.0,1604000000.0,-706000000.0,37000000.0,1509000000,11109000000.0,203000000.0,1694000000.0,1604000000.0,1456000000.0,-30000000.0,0.0,-557000000.0,,392000000.0,38780000000.0,1.98,760500000.0,394000000.0,36000000.0,0.0,-63000000.0,2347000000.0,-1428000000.0,844000000.0,124000000.0,248000000.0,1048000000.0,2779000000.0,19909000000.0,-138000000.0,-2000000.0,429000000.0,2687000000,51947000000.0,1.98,,-19799000000.0,,-36000000.0,763700000.0,43311000000.0,92000000.0,-5527000000.0,1938000000.0,-704000000.0,-870000000.0,2132000000.0,,5672000000,21000000.0,2099000000,4372000000.0,71746000000.0,4494000000.0,,,,,
2018-09-30,59312000000.0,54496000000.0,578000000.0,20943000000.0,1527000000.0,90000000.0,1925000000.0,206000000.0,821000000.0,3372000000.0,1792000000.0,547000000.0,1593000000,1887000000.0,1262000000.0,34138000000.0,1593000000,789000000.0,1810000000.0,-809000000.0,38000000.0,1593000000,11270000000.0,241000000.0,1900000000.0,1810000000.0,1468000000.0,9000000.0,-30000000.0,-591000000.0,,399000000.0,38667000000.0,2.16,737400000.0,335000000.0,-17000000.0,30000000.0,-158000000.0,2556000000.0,-1392000000.0,905000000.0,80000000.0,287000000.0,1604000000.0,2779000000.0,20645000000.0,-512000000.0,5000000.0,483000000.0,2864000000,52210000000.0,2.15,,-19957000000.0,,65000000.0,740900000.0,44313000000.0,108000000.0,-331000000.0,2076000000.0,-814000000.0,-1326000000.0,2341000000.0,,5928000000,28000000.0,2269000000,4529000000.0,72167000000.0,4816000000.0,,,,,
2018-12-31,59147000000.0,54984000000.0,3160000000.0,20925000000.0,1303000000.0,60000000.0,1871000000.0,-482000000.0,912000000.0,3326000000.0,1755000000.0,555000000.0,1554000000,1912000000.0,1280000000.0,34098000000.0,1554000000,742000000.0,1328000000.0,-977000000.0,46000000.0,1554000000,11302000000.0,240000000.0,1333000000.0,1273000000.0,1466000000.0,-3000000.0,0.0,-583000000.0,,393000000.0,38724000000.0,2.13,729400000.0,2830000000.0,47000000.0,0.0,37000000.0,2431000000.0,-1415000000.0,872000000.0,50000000.0,221000000.0,1810000000.0,2779000000.0,20423000000.0,71000000.0,32000000.0,462000000.0,2256000000,52679000000.0,2.12,,-20126000000.0,,-21000000.0,732900000.0,45284000000.0,26000000.0,-1201000000.0,2016000000.0,-1009000000.0,-1817000000.0,2312000000.0,,5757000000,228000000.0,2210000000,4626000000.0,52679000000.0,4163000000.0,,,,,
2019-03-31,61319000000.0,57366000000.0,509000000.0,23409000000.0,1207000000.0,60000000.0,1835000000.0,-230000000.0,798000000.0,3119000000.0,1672000000.0,549000000.0,1391000000,1951000000.0,,38315000000.0,1391000000,780000000.0,1098000000.0,-784000000.0,68000000.0,1391000000,11408000000.0,247000000.0,1119000000.0,1059000000.0,1703000000.0,-23000000.0,-90000000.0,-626000000.0,,413000000.0,43577000000.0,1.94,716800000.0,382000000.0,-38000000.0,90000000.0,83000000.0,2265000000.0,-1378000000.0,794000000.0,-259000000.0,305000000.0,1328000000.0,2780000000.0,17742000000.0,-560000000.0,-32000000.0,399000000.0,2586000000,55002000000.0,1.93,,-20203000000.0,,,719500000.0,46049000000.0,103000000.0,-3487000000.0,1790000000.0,-752000000.0,-1405000000.0,1959000000.0,,5384000000,-31000000.0,1960000000,5262000000.0,75205000000.0,3953000000.0,,,,,
2019-06-30,61708000000.0,57622000000.0,549000000.0,22955000000.0,1133000000.0,60000000.0,1731000000.0,-27000000.0,880000000.0,3089000000.0,1809000000.0,551000000.0,1570000000,1989000000.0,,37872000000.0,1570000000,775000000.0,1071000000.0,-826000000.0,51000000.0,1570000000,11574000000.0,259000000.0,1109000000.0,1049000000.0,2297000000.0,-6000000.0,-10000000.0,-622000000.0,,442000000.0,43537000000.0,2.23,705500000.0,393000000.0,5000000.0,15000000.0,-137000000.0,2507000000.0,-1298000000.0,746000000.0,74000000.0,247000000.0,1098000000.0,2780000000.0,18171000000.0,-44000000.0,-23000000.0,488000000.0,2868000000,55191000000.0,2.22,,-20416000000.0,,,708000000.0,46997000000.0,106000000.0,-642000000.0,2058000000.0,-808000000.0,-1142000000.0,1941000000.0,,5596000000,-380000000.0,2260000000,5665000000.0,75607000000.0,4086000000.0,,,,,
2019-09-30,61978000000.0,57905000000.0,616000000.0,24314000000.0,1429000000.0,60000000.0,1775000000.0,232000000.0,779000000.0,3005000000.0,1650000000.0,557000000.0,1555000000,2003000000.0,,39375000000.0,1555000000,771000000.0,1303000000.0,-897000000.0,43000000.0,1555000000,11744000000.0,266000000.0,1310000000.0,1250000000.0,1421000000.0,-5000000.0,-10000000.0,-677000000.0,,483000000.0,43962000000.0,2.22,699300000.0,342000000.0,4000000.0,15000000.0,159000000.0,2511000000.0,-1305000000.0,711000000.0,-72000000.0,277000000.0,1071000000.0,2780000000.0,18016000000.0,-38000000.0,33000000.0,466000000.0,2844000000,55419000000.0,2.22,,-20641000000.0,,,701900000.0,47875000000.0,88000000.0,-1033000000.0,2021000000.0,-935000000.0,-1235000000.0,2364000000.0,,5516000000,103000000.0,2234000000,4587000000.0,76060000000.0,4073000000.0,,,,,
2019-12-31,61673000000.0,58214000000.0,3094000000.0,23943000000.0,1387000000.0,60000000.0,1788000000.0,-447000000.0,,2881000000.0,,559000000.0,1403000000,2050000000.0,,39194000000.0,1403000000,,856000000.0,-928000000.0,56000000.0,1403000000,11992000000.0,278000000.0,891000000.0,831000000.0,1257000000.0,-373000000.0,-5000000.0,-673000000.0,,436000000.0,43545000000.0,2.03,692200000.0,2568000000.0,,10000000.0,,2331000000.0,,,,231000000.0,1303000000.0,,18128000000.0,-175000000.0,25000000.0,475000000.0,2715000000,55728000000.0,2.02,,,,,694900000.0,,269000000.0,-642000000.0,1878000000.0,-958000000.0,-1864000000.0,2345000000.0,,5212000000,,2100000000,4351000000.0,55728000000.0,3459000000.0,,,,,
