date,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyDilutedEPS,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyOperatingExpense,quarterlyTaxProvision,quarterlyNetPPE,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyOtherNonCashItems,quarterlyChangeInInventory,quarterlyBasicEPS,quarterlyRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyEndCashPosition,quarterlyEbitda,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyResearchAndDevelopment
2016-09-30,-13000000.0,5016000000.0,,2000000.0,1.07,-46000000.0,55000000.0,478000000.0,514000000.0,8902000000.0,373000000.0,3000000.0,141000000.0,1667000000.0,2000000.0,1459000000.0,701000000.0,176000000.0,1345000000.0,3348000000.0,1897000000.0,1115000000.0,176000000.0,1000000.0,9000000.0,442000000.0,179000000.0,179000000.0,478000000.0,23848000000.0,,18391000000.0,5499000000.0,55000000.0,61000000.0,,104000000.0,-1000000.0,798000000.0,18500000000.0,,,-580000000.0,153000000.0,1499000000.0,-739000000.0,3263000000.0,,3396000000.0,46000000.0,,1.08,-501000000.0,46000000.0,-39000000.0,-67000000.0,179000000.0,868000000.0,15402000000.0,-19144000000.0,703000000.0,7000000.0,-1000000.0,3098000000.0,5457000000.0,5348000000.0,6531000000.0,640000000.0,446000000.0,3240000000.0,-1918000000.0,-5000000.0,228000000.0,,,,
2016-12-31,223000000.0,9437000000.0,,4000000.0,-0.27,-71000000.0,379000000.0,-113000000.0,271000000.0,8902000000.0,445000000.0,443000000.0,152000000.0,590000000.0,-45000000.0,1427000000.0,485000000.0,104000000.0,1241000000.0,3314000000.0,1842000000.0,1618000000.0,179000000.0,1000000.0,308000000.0,424000000.0,598000000.0,598000000.0,-113000000.0,24238000000.0,,18175000000.0,2633000000.0,473000000.0,37000000.0,,107000000.0,-37000000.0,484000000.0,20549000000.0,,,-195000000.0,148000000.0,792000000.0,-767000000.0,2935000000.0,,3518000000.0,31000000.0,,-0.27,-1463000000.0,31000000.0,-159000000.0,-79000000.0,622000000.0,489000000.0,16841000000.0,-19257000000.0,382000000.0,4000000.0,-78000000.0,3708000000.0,6063000000.0,3689000000.0,4864000000.0,448000000.0,429000000.0,5488000000.0,-1694000000.0,-115000000.0,204000000.0,,,,
2017-03-31,-1082000000.0,8662000000.0,,-83000000.0,-0.61,-27000000.0,719000000.0,-252000000.0,454000000.0,8900000000.0,628000000.0,-452000000.0,173000000.0,624000000.0,1000000.0,1201000000.0,565000000.0,138000000.0,1220000000.0,3478000000.0,2074000000.0,1116000000.0,622000000.0,1000000.0,692000000.0,410000000.0,163000000.0,163000000.0,-252000000.0,23022000000.0,,17402000000.0,2631000000.0,53000000.0,55000000.0,,109000000.0,-49000000.0,704000000.0,20137000000.0,,,112000000.0,158000000.0,1269000000.0,-753000000.0,2943000000.0,92000000.0,3343000000.0,40000000.0,,-0.61,-531000000.0,40000000.0,-89000000.0,-77000000.0,170000000.0,773000000.0,16713000000.0,-19509000000.0,609000000.0,14000000.0,-70000000.0,3424000000.0,5620000000.0,2885000000.0,4889000000.0,510000000.0,416000000.0,3080000000.0,-1723000000.0,-7000000.0,355000000.0,,,,
2017-06-30,-147000000.0,8235000000.0,,-13000000.0,0.14,-41000000.0,219000000.0,58000000.0,397000000.0,8898000000.0,423000000.0,9000000.0,,628000000.0,5000000.0,1560000000.0,584000000.0,169000000.0,1214000000.0,3299000000.0,2004000000.0,1169000000.0,170000000.0,1000000.0,178000000.0,405000000.0,170000000.0,170000000.0,58000000.0,22653000000.0,,16967000000.0,2627000000.0,286000000.0,56000000.0,,111000000.0,-16000000.0,669000000.0,20026000000.0,,,-279000000.0,124000000.0,1253000000.0,-741000000.0,2967000000.0,,3257000000.0,45000000.0,,0.14,-314000000.0,45000000.0,-63000000.0,-74000000.0,179000000.0,745000000.0,16796000000.0,-19451000000.0,578000000.0,0.0,-16000000.0,3230000000.0,5686000000.0,2627000000.0,4891000000.0,528000000.0,410000000.0,3149000000.0,-1753000000.0,-6000000.0,185000000.0,,,,
2017-09-30,211000000.0,8884000000.0,,0.0,1.46,-44000000.0,49000000.0,592000000.0,418000000.0,9080000000.0,663000000.0,-5000000.0,,645000000.0,-2000000.0,1830000000.0,602000000.0,172000000.0,1208000000.0,3598000000.0,1862000000.0,1550000000.0,179000000.0,1000000.0,5000000.0,401000000.0,144000000.0,144000000.0,592000000.0,23894000000.0,,17600000000.0,2617000000.0,609000000.0,55000000.0,,116000000.0,-2000000.0,707000000.0,20900000000.0,,,-507000000.0,233000000.0,1309000000.0,-726000000.0,3001000000.0,55000000.0,3171000000.0,44000000.0,,1.47,-266000000.0,44000000.0,-265000000.0,-73000000.0,174000000.0,722000000.0,16848000000.0,-18859000000.0,606000000.0,3000000.0,-239000000.0,4052000000.0,6294000000.0,2994000000.0,4891000000.0,547000000.0,406000000.0,5302000000.0,-1793000000.0,-724000000.0,185000000.0,,,,
2017-12-31,341000000.0,5733000000.0,,-2000000.0,-0.1,-73000000.0,-100000000.0,-41000000.0,40000000.0,9464000000.0,917000000.0,111000000.0,219000000.0,480000000.0,-118000000.0,1828000000.0,1017000000.0,154000000.0,1280000000.0,3697000000.0,2498000000.0,578000000.0,174000000.0,1000000.0,-173000000.0,391000000.0,285000000.0,285000000.0,-41000000.0,20843000000.0,,14570000000.0,2666000000.0,698000000.0,57000000.0,0.0,121000000.0,-43000000.0,343000000.0,18865000000.0,,,-127000000.0,231000000.0,1423000000.0,-662000000.0,3051000000.0,,3921000000.0,50000000.0,,-0.1,0.0,50000000.0,-130000000.0,-72000000.0,285000000.0,364000000.0,14893000000.0,-18900000000.0,186000000.0,4000000.0,-55000000.0,3972000000.0,6273000000.0,1978000000.0,4891000000.0,979000000.0,395000000.0,2155000000.0,-1771000000.0,-568000000.0,190000000.0,,,,
2018-03-31,-765000000.0,5589000000.0,,-58000000.0,1.32,-30000000.0,717000000.0,511000000.0,511000000.0,9470000000.0,631000000.0,-138000000.0,,493000000.0,-11000000.0,1593000000.0,580000000.0,135000000.0,1259000000.0,3820000000.0,2400000000.0,1868000000.0,285000000.0,1000000.0,687000000.0,382000000.0,147000000.0,147000000.0,511000000.0,20591000000.0,,14400000000.0,2661000000.0,236000000.0,56000000.0,,118000000.0,-40000000.0,772000000.0,18608000000.0,,,92000000.0,230000000.0,1361000000.0,-653000000.0,3036000000.0,,3761000000.0,,,1.34,-186000000.0,44000000.0,-90000000.0,-71000000.0,147000000.0,834000000.0,14539000000.0,-18650000000.0,660000000.0,3000000.0,-40000000.0,4069000000.0,6191000000.0,1983000000.0,4891000000.0,524000000.0,386000000.0,5069000000.0,-1777000000.0,-4000000.0,415000000.0,,,,
2018-06-30,-128000000.0,5524000000.0,,-6000000.0,1.05,-32000000.0,326000000.0,400000000.0,400000000.0,9464000000.0,369000000.0,105000000.0,,454000000.0,-59000000.0,1876000000.0,588000000.0,113000000.0,1237000000.0,3597000000.0,2184000000.0,1466000000.0,147000000.0,1000000.0,294000000.0,378000000.0,252000000.0,252000000.0,400000000.0,20385000000.0,,14337000000.0,2655000000.0,386000000.0,56000000.0,,116000000.0,-31000000.0,694000000.0,18218000000.0,,,-195000000.0,138000000.0,1282000000.0,-646000000.0,2984000000.0,129000000.0,3466000000.0,,,1.06,-208000000.0,47000000.0,-93000000.0,-69000000.0,252000000.0,705000000.0,14434000000.0,-18250000000.0,533000000.0,-1000000.0,-60000000.0,3784000000.0,6048000000.0,2167000000.0,4921000000.0,532000000.0,381000000.0,3227000000.0,-1747000000.0,-4000000.0,206000000.0,,,,
2018-09-30,-171000000.0,6235000000.0,,-1000000.0,1.29,-37000000.0,137000000.0,488000000.0,488000000.0,9465000000.0,406000000.0,-70000000.0,,563000000.0,-63000000.0,1828000000.0,605000000.0,64000000.0,1222000000.0,3697000000.0,1922000000.0,1536000000.0,252000000.0,1000000.0,100000000.0,375000000.0,182000000.0,182000000.0,488000000.0,21068000000.0,,15028000000.0,2650000000.0,388000000.0,56000000.0,,115000000.0,-5000000.0,736000000.0,18554000000.0,,,-442000000.0,229000000.0,1341000000.0,-634000000.0,3004000000.0,68000000.0,3263000000.0,,,1.3,-103000000.0,14000000.0,-36000000.0,-68000000.0,182000000.0,741000000.0,14561000000.0,-17762000000.0,570000000.0,6000000.0,-5000000.0,3993000000.0,6040000000.0,2514000000.0,4921000000.0,549000000.0,379000000.0,3307000000.0,-1782000000.0,-4000000.0,196000000.0,,,,
2018-12-31,143000000.0,6340000000.0,,0.0,1.49,-66000000.0,246000000.0,561000000.0,561000000.0,9465000000.0,714000000.0,260000000.0,222000000.0,399000000.0,-122000000.0,1988000000.0,667000000.0,-39000000.0,1209000000.0,4041000000.0,2605000000.0,2508000000.0,182000000.0,1000000.0,180000000.0,374000000.0,322000000.0,322000000.0,561000000.0,21859000000.0,,15107000000.0,2638000000.0,687000000.0,55000000.0,0.0,118000000.0,,647000000.0,19055000000.0,,,-462000000.0,201000000.0,1419000000.0,-775000000.0,2926000000.0,,4024000000.0,,,1.5,-89000000.0,41000000.0,-129000000.0,-68000000.0,442000000.0,644000000.0,14482000000.0,-17201000000.0,526000000.0,-13000000.0,-50000000.0,4573000000.0,6752000000.0,2804000000.0,4920000000.0,612000000.0,377000000.0,5017000000.0,-1717000000.0,-4000000.0,225000000.0,,,,
2019-03-31,-894000000.0,6673000000.0,,-37000000.0,4.21,-27000000.0,438000000.0,1583000000.0,1583000000.0,9358000000.0,,179000000.0,,538000000.0,414000000.0,1533000000.0,626000000.0,-496000000.0,2146000000.0,4147000000.0,2748000000.0,2566000000.0,442000000.0,1000000.0,411000000.0,373000000.0,500000000.0,500000000.0,1583000000.0,24075000000.0,,17343000000.0,2665000000.0,,53000000.0,,117000000.0,,793000000.0,19726000000.0,-629000000.0,,-76000000.0,273000000.0,1419000000.0,-934000000.0,3915000000.0,299000000.0,4167000000.0,,,4.24,-14000000.0,39000000.0,635000000.0,-70000000.0,621000000.0,1274000000.0,15234000000.0,-15442000000.0,1104000000.0,2000000.0,-81000000.0,4492000000.0,6732000000.0,4349000000.0,5062000000.0,573000000.0,376000000.0,3095000000.0,-1769000000.0,-1277000000.0,400000000.0,,,,
2019-06-30,-106000000.0,6893000000.0,,-35000000.0,1.17,-33000000.0,-124000000.0,440000000.0,440000000.0,9359000000.0,,-283000000.0,,535000000.0,-28000000.0,1945000000.0,598000000.0,119000000.0,2099000000.0,3795000000.0,2509000000.0,2441000000.0,621000000.0,1000000.0,-157000000.0,374000000.0,216000000.0,216000000.0,440000000.0,23835000000.0,,17499000000.0,2660000000.0,,53000000.0,,115000000.0,,695000000.0,19082000000.0,22000000.0,,-687000000.0,214000000.0,1300000000.0,-922000000.0,3853000000.0,113000000.0,3809000000.0,,,1.18,0.0,36000000.0,-53000000.0,-68000000.0,338000000.0,686000000.0,15239000000.0,-15002000000.0,571000000.0,0.0,-30000000.0,3843000000.0,6336000000.0,4753000000.0,5062000000.0,545000000.0,376000000.0,5022000000.0,-1754000000.0,-3000000.0,222000000.0,,,,
2019-09-30,-18000000.0,7533000000.0,,0.0,0.85,-34000000.0,27000000.0,319000000.0,319000000.0,9359000000.0,,-20000000.0,,552000000.0,-104000000.0,1964000000.0,636000000.0,33000000.0,2172000000.0,3685000000.0,2078000000.0,2563000000.0,338000000.0,1000000.0,-7000000.0,374000000.0,196000000.0,196000000.0,319000000.0,24476000000.0,,18203000000.0,2655000000.0,50000000.0,52000000.0,0.0,114000000.0,,501000000.0,19424000000.0,25000000.0,,-435000000.0,308000000.0,1217000000.0,-918000000.0,3943000000.0,94000000.0,3295000000.0,,,0.85,0.0,42000000.0,-29000000.0,-67000000.0,318000000.0,541000000.0,15302000000.0,-14683000000.0,375000000.0,1000000.0,0.0,4122000000.0,6273000000.0,5052000000.0,5064000000.0,584000000.0,376000000.0,4995000000.0,-1771000000.0,47000000.0,210000000.0,,,,
