date,quarterlyCommonStockIssuance,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicEPS,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedAverageShares,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyEbitda,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyBasicAverageShares,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue
2005-06-30,24000000.0,146000000.0,906000000.0,-1372000000.0,-1109000000.0,1171000000.0,-13793000000.0,-354000000.0,,5024000000.0,10000000.0,,997000000.0,728000000.0,1.4,357000000.0,18026000000.0,,1010000000.0,573000000.0,549000000.0,,5592000000.0,24789000000.0,29270000000.0,-112000000.0,2227000000.0,2776000000.0,471000000.0,2102000000.0,533000000.0,1370000000.0,810000000.0,46000000.0,1499000000.0,1.38,,-1618000000.0,1681000000,1146000000,2468000000,650000000.0,1104000000.0,2130000000.0,2227000000.0,,15971000000.0,,31819000000.0,3185000000.0,-37000000.0,4481000000.0,-1005000000.0,,4834000000.0,-287000000.0,80000000.0,464000000.0,13299000000.0,1308000000.0,,338000000.0,336000000.0,0.0,5917000000.0,984000000.0,,,1845000000.0,653000000.0,374000000.0,653000000.0,149000000.0,12786000000.0,,,
2005-09-30,36000000.0,164000000.0,900000000.0,-1235000000.0,-947000000.0,1313000000.0,-14591000000.0,0.0,,5373000000.0,-104000000.0,,1267000000.0,-1132000000.0,1.66,395000000.0,18722000000.0,,1139000000.0,435000000.0,791000000.0,,5729000000.0,25764000000.0,29523000000.0,320000000.0,1095000000.0,1886000000.0,454000000.0,494000000.0,533000000.0,1489000000.0,1277000000.0,46000000.0,2227000000.0,1.63,,-736000000.0,1940000000,1407000000,2704000000,742000000.0,-1200000000.0,2385000000.0,1095000000.0,,15579000000.0,,33313000000.0,3078000000.0,-35000000.0,3759000000.0,-567000000.0,,5543000000.0,-336000000.0,192000000.0,446000000.0,13944000000.0,1516000000.0,,319000000.0,254000000.0,0.0,5252000000.0,978000000.0,,,1876000000.0,744000000.0,364000000.0,744000000.0,177000000.0,12501000000.0,,,
2005-12-31,7000000.0,105000000.0,662000000.0,-398000000.0,-1167000000.0,1230000000.0,-15114000000.0,0.0,,5405000000.0,-344000000.0,,1960000000.0,511000000.0,,520000000.0,19132000000.0,,1490000000.0,361000000.0,680000000.0,,5705000000.0,26067000000.0,30273000000.0,793000000.0,1606000000.0,2286000000.0,,630000000.0,546000000.0,1613000000.0,1276000000.0,45000000.0,1095000000.0,,,-519000000.0,2273000000,1727000000,3218000000,967000000.0,-1055000000.0,2878000000.0,1606000000.0,,15411000000.0,,34246000000.0,2934000000.0,-36000000.0,4206000000.0,-134000000.0,,6477000000.0,221000000.0,114000000.0,,14862000000.0,1601000000.0,,340000000.0,298000000.0,0.0,5248000000.0,1151000000.0,,,1824000000.0,970000000.0,506000000.0,970000000.0,161000000.0,12477000000.0,,,
2006-03-31,19000000.0,101000000.0,665000000.0,-283000000.0,-1317000000.0,1246000000.0,-15650000000.0,4000000.0,,5439000000.0,-175000000.0,,1522000000.0,-112000000.0,1.58,427000000.0,20023000000.0,,1127000000.0,479000000.0,734000000.0,,,26971000000.0,30765000000.0,205000000.0,1494000000.0,2228000000.0,449000000.0,441000000.0,549000000.0,1639000000.0,1416000000.0,45000000.0,1606000000.0,1.56,,-495000000.0,1856000000,1307000000,2717000000,698000000.0,-1352000000.0,2029000000.0,1494000000.0,,15463000000.0,40000000.0,35673000000.0,2927000000.0,-51000000.0,3794000000.0,-252000000.0,,7126000000.0,30000000.0,123000000.0,442000000.0,15302000000.0,1320000000.0,5702000000.0,688000000.0,144000000.0,0.0,5954000000.0,722000000.0,,,1143000000.0,700000000.0,90000000.0,700000000.0,177000000.0,12536000000.0,,,
2006-06-30,8000000.0,102000000.0,2098000000.0,1204000000.0,-3398000000.0,1331000000.0,-16454000000.0,3000000.0,,5552000000.0,-75000000.0,,1296000000.0,-464000000.0,1.94,185000000.0,23319000000.0,,1044000000.0,220000000.0,332000000.0,,,30473000000.0,33518000000.0,-2102000000.0,1030000000.0,1362000000.0,446000000.0,1605000000.0,599000000.0,1629000000.0,1772000000.0,45000000.0,1494000000.0,1.92,,-1203000000.0,1791000000,1192000000,2617000000,856000000.0,-2989000000.0,1967000000.0,1030000000.0,,17025000000.0,173000000.0,39773000000.0,4198000000.0,-53000000.0,3045000000.0,-1000000.0,,7932000000.0,-237000000.0,-13000000.0,440000000.0,16493000000.0,1404000000.0,5823000000.0,650000000.0,251000000.0,0.0,5956000000.0,775000000.0,,,1319000000.0,859000000.0,90000000.0,859000000.0,189000000.0,12827000000.0,,,
2006-09-30,26000000.0,112000000.0,1439000000.0,-683000000.0,-1431000000.0,1377000000.0,-17150000000.0,7000000.0,,5625000000.0,-72000000.0,,2064000000.0,166000000.0,1.59,317000000.0,24097000000.0,,1022000000.0,323000000.0,124000000.0,,,31296000000.0,34232000000.0,633000000.0,1196000000.0,1320000000.0,447000000.0,378000000.0,648000000.0,1657000000.0,1796000000.0,45000000.0,1030000000.0,1.57,,-170000000.0,1841000000,1193000000,2722000000,703000000.0,-1213000000.0,2340000000.0,1196000000.0,,17015000000.0,-48000000.0,41247000000.0,3826000000.0,-51000000.0,2936000000.0,0.0,,8586000000.0,521000000.0,86000000.0,441000000.0,17217000000.0,1317000000.0,5822000000.0,382000000.0,407000000.0,0.0,5962000000.0,1147000000.0,,,1602000000.0,705000000.0,407000000.0,705000000.0,228000000.0,13189000000.0,,,
2006-12-31,20000000.0,106000000.0,2205000000.0,355000000.0,-1405000000.0,1550000000.0,-17294000000.0,22000000.0,,5650000000.0,-282000000.0,,1111000000.0,-440000000.0,,260000000.0,24595000000.0,,819000000.0,269000000.0,574000000.0,,,31851000000.0,35063000000.0,-294000000.0,739000000.0,1313000000.0,,77000000.0,646000000.0,1719000000.0,1444000000.0,45000000.0,1196000000.0,,,-527000000.0,1620000000,974000000,2522000000,579000000.0,-1939000000.0,883000000.0,756000000.0,,17621000000.0,260000000.0,41889000000.0,4645000000.0,-54000000.0,3212000000.0,0.0,,9114000000.0,-399000000.0,174000000.0,,17442000000.0,1393000000.0,5706000000.0,1639000000.0,452000000.0,-44000000.0,5568000000.0,-91000000.0,,,1758000000.0,582000000.0,-817000000.0,559000000.0,404000000.0,12976000000.0,,,
2007-03-31,23000000.0,110000000.0,1857000000.0,-384000000.0,-1484000000.0,3093000000.0,-17128000000.0,5000000.0,,5270000000.0,-11000000.0,,1517000000.0,-78000000.0,1.46,264000000.0,24408000000.0,,838000000.0,945000000.0,275000000.0,,,33242000000.0,35978000000.0,33000000.0,615000000.0,890000000.0,450000000.0,723000000.0,633000000.0,1236000000.0,1159000000.0,45000000.0,756000000.0,1.44,,-424000000.0,1574000000,941000000,2473000000,649000000.0,-1266000000.0,1773000000.0,678000000.0,,17822000000.0,115000000.0,41536000000.0,4440000000.0,-64000000.0,2736000000.0,,,10055000000.0,43000000.0,75000000.0,444000000.0,18156000000.0,1361000000.0,5741000000.0,700000000.0,402000000.0,-53000000.0,5571000000.0,832000000.0,,,2541000000.0,651000000.0,119000000.0,574000000.0,419000000.0,13382000000.0,,,
2007-06-30,37000000.0,107000000.0,2022000000.0,139000000.0,-1506000000.0,3250000000.0,-18338000000.0,12000000.0,,5602000000.0,-27000000.0,,1832000000.0,389000000.0,2.02,330000000.0,25654000000.0,,1154000000.0,863000000.0,315000000.0,,,34865000000.0,38031000000.0,326000000.0,1042000000.0,1357000000.0,450000000.0,125000000.0,694000000.0,1139000000.0,1791000000.0,46000000.0,678000000.0,2.0,,-165000000.0,1946000000,1252000000,2929000000,901000000.0,-1658000000.0,2149000000.0,1067000000.0,,18345000000.0,20000000.0,43992000000.0,4416000000.0,-65000000.0,3166000000.0,,,10893000000.0,59000000.0,156000000.0,446000000.0,19686000000.0,1375000000.0,5961000000.0,780000000.0,392000000.0,-62000000.0,5574000000.0,897000000.0,,,2753000000.0,904000000.0,113000000.0,824000000.0,434000000.0,13929000000.0,,,
2007-09-30,11000000.0,108000000.0,2076000000.0,115000000.0,-1487000000.0,3452000000.0,-19561000000.0,3000000.0,,5992000000.0,28000000.0,,1760000000.0,354000000.0,1.65,317000000.0,26985000000.0,,961000000.0,906000000.0,341000000.0,,,36587000000.0,40271000000.0,273000000.0,1392000000.0,1733000000.0,450000000.0,44000000.0,756000000.0,1268000000.0,2339000000.0,46000000.0,1067000000.0,1.63,,-70000000.0,1797000000,1041000000,2763000000,733000000.0,-1587000000.0,2306000000.0,1421000000.0,,19439000000.0,112000000.0,46546000000.0,4766000000.0,-64000000.0,3684000000.0,-123000000.0,,11564000000.0,-64000000.0,221000000.0,445000000.0,20832000000.0,1435000000.0,6150000000.0,457000000.0,516000000.0,-38000000.0,5873000000.0,1265000000.0,,,2808000000.0,735000000.0,424000000.0,644000000.0,516000000.0,14673000000.0,,,
2007-12-31,20000000.0,105000000.0,1004000000.0,-241000000.0,-1681000000.0,3291000000.0,-20394000000.0,24000000.0,,6042000000.0,-176000000.0,,1542000000.0,-48000000.0,,167000000.0,28079000000.0,,1271000000.0,902000000.0,372000000.0,,,37542000000.0,41456000000.0,-139000000.0,1364000000.0,1736000000.0,,244000000.0,775000000.0,1360000000.0,2405000000.0,45000000.0,1421000000.0,,,-275000000.0,2164000000,1389000000,3197000000,1313000000.0,-1037000000.0,1468000000.0,1373000000.0,,19450000000.0,-41000000.0,48473000000.0,3657000000.0,-66000000.0,3914000000.0,-193000000.0,,12813000000.0,-634000000.0,126000000.0,,22006000000.0,1779000000.0,6172000000.0,1729000000.0,391000000.0,319000000.0,6923000000.0,79000000.0,,,2828000000.0,1316000000.0,-781000000.0,1104000000.0,355000000.0,15793000000.0,,,
2008-03-31,74000000.0,102000000.0,1446000000.0,-165000000.0,-1862000000.0,3341000000.0,-20883000000.0,27000000.0,,6339000000.0,-39000000.0,,2255000000.0,510000000.0,1.68,241000000.0,28933000000.0,,892000000.0,1643000000.0,23000000.0,,,38328000000.0,42985000000.0,393000000.0,1875000000.0,1898000000.0,449000000.0,270000000.0,794000000.0,1440000000.0,2043000000.0,46000000.0,1373000000.0,1.66,,-50000000.0,2755000000,1961000000,2975000000,747000000.0,-1585000000.0,2087000000.0,1883000000.0,,20587000000.0,941000000.0,49816000000.0,4995000000.0,-73000000.0,4657000000.0,-64000000.0,,13489000000.0,-367000000.0,138000000.0,445000000.0,22398000000.0,2090000000.0,6054000000.0,888000000.0,466000000.0,-24000000.0,6371000000.0,126000000.0,,,2882000000.0,749000000.0,148000000.0,651000000.0,344000000.0,15592000000.0,,,
2008-06-30,30000000.0,90000000.0,2125000000.0,-2725000000.0,-2005000000.0,2082000000.0,-21769000000.0,28000000.0,,7044000000.0,13000000.0,,2931000000.0,-38000000.0,2.91,667000000.0,30184000000.0,,1261000000.0,1909000000.0,1000000.0,,,38347000000.0,43780000000.0,926000000.0,1837000000.0,1838000000.0,450000000.0,25000000.0,824000000.0,1525000000.0,2131000000.0,44000000.0,1883000000.0,2.88,,0.0,2140000000,1316000000,3548000000,1298000000.0,1489000000.0,2496000000.0,1845000000.0,,20347000000.0,-1504000000.0,51953000000.0,6032000000.0,-73000000.0,5433000000.0,-338000000.0,,14717000000.0,365000000.0,253000000.0,446000000.0,23433000000.0,2460000000.0,6081000000.0,1052000000.0,473000000.0,1733000000.0,4829000000.0,1180000000.0,,,2442000000.0,1301000000.0,180000000.0,594000000.0,360000000.0,14315000000.0,,,
2008-09-30,5000000.0,69000000.0,,-1459000000.0,-2312000000.0,1820000000.0,-22300000000.0,3000000.0,,7179000000.0,-7000000.0,,2995000000.0,-649000000.0,5.92,1226000000.0,31450000000.0,,3735000000.0,315000000.0,1000000.0,,,39236000000.0,42655000000.0,683000000.0,1193000000.0,1194000000.0,446000000.0,2000000.0,848000000.0,1559000000.0,1762000000.0,44000000.0,1845000000.0,5.87,,0.0,4637000000,3789000000,5978000000,2618000000.0,-2012000000.0,4935000000.0,1196000000.0,,17365000000.0,-172000000.0,53750000000.0,3059000000.0,-70000000.0,3419000000.0,-413000000.0,,17265000000.0,393000000.0,1000000000.0,442000000.0,25290000000.0,1710000000.0,5966000000.0,1043000000.0,410000000.0,145000000.0,4837000000.0,1146000000.0,,775000000.0,2290000000.0,2618000000.0,146000000.0,2509000000.0,515000000.0,14306000000.0,,,
2008-12-31,7000000.0,68000000.0,180000000.0,941000000.0,-3196000000.0,671000000.0,-32683000000.0,2000000.0,195000000.0,3679000000.0,-20897000000.0,,1227000000.0,-812000000.0,,-3088000000.0,22974000000.0,,-9921000000.0,684000000.0,,,,29224000000.0,31908000000.0,-1969000000.0,379000000.0,379000000.0,,3000000.0,1043000000.0,1819000000.0,383000000.0,44000000.0,1196000000.0,,,0.0,1613000000,570000000,2710000000,-6816000000.0,-2910000000.0,1852000000.0,384000000.0,,14848000000.0,10505000000.0,55657000000.0,3135000000.0,-73000000.0,2684000000.0,0.0,,10376000000.0,-540000000.0,-2964000000.0,,17060000000.0,1412000000.0,5579000000.0,858000000.0,452000000.0,281000000.0,5661000000.0,1282000000.0,,,2373000000.0,-6816000000.0,179000000.0,-6833000000.0,315000000.0,11713000000.0,,,
2009-03-31,2000000.0,83000000.0,1073000000.0,1011000000.0,-2019000000.0,622000000.0,-39568000000.0,0.0,,1364000000.0,-6518000000.0,,1047000000.0,17000000.0,-8.92,-2269000000.0,17216000000.0,,-6227000000.0,157000000.0,,206000000.0,,23347000000.0,25723000000.0,-972000000.0,397000000.0,397000000.0,444000000.0,2000000.0,,1261000000.0,241000000.0,44000000.0,384000000.0,-8.92,,,-5475000000,374000000,2028000000,-3959000000.0,-2030000000.0,1233000000.0,401000000.0,-25000000.0,12781000000.0,6584000000.0,56784000000.0,3234000000.0,-70000000.0,2376000000.0,,,6347000000.0,54000000.0,-2271000000.0,444000000.0,12942000000.0,1221000000.0,5509000000.0,795000000.0,370000000.0,0.0,5851000000.0,859000000.0,,,2332000000.0,-3959000000.0,166000000.0,-3958000000.0,652000000.0,9547000000.0,-112000000.0,,
2009-06-30,,90000000.0,1508000000.0,372000000.0,-1182000000.0,683000000.0,-45297000000.0,5000000.0,,1587000000.0,-10000000.0,,1030000000.0,255000000.0,0.71,128000000.0,18087000000.0,,425000000.0,175000000.0,226000000.0,-98000000.0,,24480000000.0,27057000000.0,-152000000.0,648000000.0,874000000.0,441000000.0,2000000.0,,1074000000.0,686000000.0,44000000.0,401000000.0,0.7,,,1083000000,525000000,2090000000,314000000.0,-1163000000.0,1346000000.0,656000000.0,-41000000.0,13375000000.0,66000000.0,63384000000.0,3492000000.0,-72000000.0,2577000000.0,,,6589000000.0,-81000000.0,77000000.0,439000000.0,13682000000.0,1318000000.0,5710000000.0,744000000.0,358000000.0,0.0,5849000000.0,821000000.0,,,1036000000.0,314000000.0,182000000.0,297000000.0,358000000.0,9883000000.0,111000000.0,,
2009-09-30,,90000000.0,1545000000.0,-22000000.0,-983000000.0,731000000.0,-42503000000.0,1000000.0,,1709000000.0,101000000.0,,1215000000.0,256000000.0,1.13,93000000.0,18872000000.0,,592000000.0,309000000.0,131000000.0,197000000.0,,25532000000.0,28141000000.0,232000000.0,905000000.0,905000000.0,445535714.0,2000000.0,,1113000000.0,1182000000.0,44000000.0,656000000.0,1.12,,0.0,1227000000,682000000,2098000000,499000000.0,-961000000.0,1288000000.0,912000000.0,10000000.0,13488000000.0,65000000.0,61375000000.0,3443000000.0,-71000000.0,2609000000.0,0.0,,7017000000.0,13000000.0,-9000000.0,441592920.0,14653000000.0,1142000000.0,5929000000.0,810000000.0,,0.0,5848000000.0,606000000.0,,,977000000.0,499000000.0,137000000.0,499000000.0,515000000.0,10045000000.0,0.0,,
2009-12-31,,86000000.0,1432000000.0,-160000000.0,-695000000.0,747000000.0,-41708000000.0,2000000.0,,1899000000.0,6231000000.0,1250000000.0,1445000000.0,99000000.0,,275000000.0,18767000000.0,,684000000.0,652000000.0,211000000.0,-163000000.0,,26694000000.0,29686000000.0,750000000.0,646000000.0,857000000.0,,1000000.0,,1137000000.0,1385000000.0,45000000.0,912000000.0,,,0.0,1096000000,-5469000000,1799000000,667000000.0,-1200000000.0,1353000000.0,1011000000.0,-35000000.0,14116000000.0,27000000.0,60475000000.0,3802000000.0,-71000000.0,2992000000.0,0.0,,7613000000.0,163000000.0,189000000.0,,15570000000.0,1208000000.0,5930000000.0,446000000.0,,-17000000.0,5847000000.0,6822000000.0,,,1150000000.0,667000000.0,163000000.0,409000000.0,927000000.0,10314000000.0,-177000000.0,,
2010-03-31,,86000000.0,240000000.0,-1253000000.0,-1247000000.0,2099000000.0,-42580000000.0,3000000.0,,2003000000.0,-26000000.0,,1495000000.0,171000000.0,2.67,514000000.0,18812000000.0,,1588000000.0,1033000000.0,733000000.0,-78000000.0,,26929000000.0,30677000000.0,248000000.0,724000000.0,1457000000.0,448000000.0,8000000.0,,1199000000.0,1600000000.0,45000000.0,1011000000.0,2.66,,,2163000000,1674000000,3220000000,1192000000.0,-89000000.0,2409000000.0,1182000000.0,-29000000.0,13722000000.0,37000000.0,61392000000.0,3108000000.0,-72000000.0,3748000000.0,,,8733000000.0,50000000.0,215000000.0,447000000.0,16955000000.0,1296000000.0,6018000000.0,811000000.0,,0.0,5845000000.0,735000000.0,,,2766000000.0,1192000000.0,138000000.0,1074000000.0,995000000.0,10614000000.0,-1192000000.0,,
2010-06-30,,111000000.0,53000000.0,-1080000000.0,-1974000000.0,2189000000.0,-42478000000.0,3000000.0,,1714000000.0,8000000.0,,1397000000.0,1734000000.0,1.59,261000000.0,16841000000.0,,613000000.0,1750000000.0,,77000000.0,,24922000000.0,29971000000.0,-577000000.0,2174000000.0,2174000000.0,446000000.0,10000000.0,,1133000000.0,1296000000.0,44000000.0,1182000000.0,1.58,,,1213000000,716000000,2232000000,706000000.0,1444000000.0,1510000000.0,2916000000.0,8000000.0,13141000000.0,44000000.0,59319000000.0,3402000000.0,-70000000.0,5049000000.0,,752000000.0,9369000000.0,546000000.0,-446000000.0,445000000.0,16830000000.0,1205000000.0,5892000000.0,722000000.0,113000000.0,0.0,5571000000.0,794000000.0,,,2454000000.0,706000000.0,130000000.0,352000000.0,1670000000.0,9739000000.0,-590000000.0,,
2010-09-30,,83000000.0,1808000000.0,-564000000.0,-1572000000.0,862000000.0,-43299000000.0,1000000.0,,2405000000.0,-84000000.0,875000000.0,1344000000.0,1082000000.0,4.81,270000000.0,18199000000.0,,699000000.0,933000000.0,,186000000.0,,25913000000.0,31863000000.0,-228000000.0,3608000000.0,3608000000.0,436000000.0,2000000.0,,1192000000.0,1512000000.0,0.0,2916000000.0,4.79,,,1245000000,866000000,2353000000,2090000000.0,288000000.0,1602000000.0,3998000000.0,70000000.0,13211000000.0,73000000.0,61498000000.0,4450000000.0,-69000000.0,5950000000.0,-499000000.0,,11390000000.0,-347000000.0,580000000.0,435000000.0,18652000000.0,1028000000.0,5977000000.0,751000000.0,,-13000000.0,3821000000.0,736000000.0,,,2535000000.0,2090000000.0,131000000.0,429000000.0,1314000000.0,8761000000.0,0.0,,
2010-12-31,,69000000.0,1811000000.0,-207000000.0,-1683000000.0,1640000000.0,-44223000000.0,9000000.0,,2756000000.0,836000000.0,,1242000000.0,-708000000.0,,190000000.0,19652000000.0,,668000000.0,823000000.0,,-162000000.0,,27372000000.0,32927000000.0,-441000000.0,2866000000.0,2866000000.0,,1000000.0,,1411000000.0,1760000000.0,43000000.0,3998000000.0,,,,1226000000,-204000000,1324000000,562000000.0,-1755000000.0,562000000.0,3290000000.0,-12000000.0,13674000000.0,61000000.0,63875000000.0,4583000000.0,-70000000.0,5555000000.0,-239000000.0,,11882000000.0,-531000000.0,370000000.0,,19253000000.0,1202000000.0,6080000000.0,762000000.0,,-6000000.0,3819000000.0,766000000.0,,,1067000000.0,562000000.0,164000000.0,478000000.0,924000000.0,9091000000.0,0.0,,
2011-03-31,,64000000.0,3003000000.0,520000000.0,-1827000000.0,1719000000.0,-45064000000.0,9000000.0,,3199000000.0,-147000000.0,,1260000000.0,-1574000000.0,0.97,191000000.0,21081000000.0,,580000000.0,759000000.0,1636000000.0,-60000000.0,,28951000000.0,34550000000.0,-567000000.0,1311000000.0,2947000000.0,425000000.0,145000000.0,,1353000000.0,1951000000.0,43000000.0,3290000000.0,0.97,,-1636000000.0,1150000000,791000000,2315000000,416000000.0,-3374000000.0,1558000000.0,1716000000.0,45000000.0,15321000000.0,36000000.0,66145000000.0,5754000000.0,-68000000.0,5599000000.0,-706000000.0,,12230000000.0,-198000000.0,280000000.0,423000000.0,19229000000.0,1269000000.0,6151000000.0,757000000.0,,-9000000.0,3800000000.0,767000000.0,,,1066000000.0,416000000.0,130000000.0,389000000.0,850000000.0,9567000000.0,,,
2011-06-30,,110000000.0,1962000000.0,498000000.0,-1893000000.0,1023000000.0,-45643000000.0,3000000.0,137000000.0,4348000000.0,398000000.0,,1550000000.0,1635000000.0,6.5,1194000000.0,22427000000.0,,1378000000.0,488000000.0,3367000000.0,-40000000.0,,29626000000.0,38537000000.0,-343000000.0,3351000000.0,6718000000.0,423000000.0,1154000000.0,,1365000000.0,2021000000.0,42000000.0,1716000000.0,6.48,,-2884000000.0,2038000000,1067000000,2804000000,2743000000.0,-425000000.0,1895000000.0,3351000000.0,-36000000.0,17109000000.0,46000000.0,68070000000.0,4484000000.0,-72000000.0,8911000000.0,-584000000.0,,14901000000.0,-47000000.0,1158000000.0,422000000.0,21428000000.0,1446000000.0,6176000000.0,909000000.0,,-24000000.0,5968000000.0,828000000.0,,,808000000.0,2743000000.0,135000000.0,184000000.0,711000000.0,12625000000.0,0.0,,
2011-09-30,,144000000.0,3288000000.0,555000000.0,-1795000000.0,1138000000.0,-45000000000.0,-1000000.0,,4809000000.0,720000000.0,,1404000000.0,2267000000.0,2.51,498000000.0,23170000000.0,,1538000000.0,572000000.0,1231000000.0,-18000000.0,,30259000000.0,39866000000.0,-391000000.0,5618000000.0,6849000000.0,411000000.0,3376000000.0,,1512000000.0,1412000000.0,41000000.0,3351000000.0,2.5,,-1231000000.0,2248000000,939000000,2764000000,1038000000.0,350000000.0,1774000000.0,5618000000.0,49000000.0,18764000000.0,103000000.0,68170000000.0,6031000000.0,-69000000.0,9607000000.0,-697000000.0,,15870000000.0,-471000000.0,746000000.0,410000000.0,21102000000.0,1430000000.0,5951000000.0,990000000.0,,0.0,5969000000.0,835000000.0,,,493000000.0,1038000000.0,138000000.0,1040000000.0,1302000000.0,12733000000.0,-1760000000.0,,
2011-12-31,,49000000.0,3811000000.0,118000000.0,-2019000000.0,1025000000.0,-46002000000.0,2000000.0,,4763000000.0,-61000000.0,,2010000000.0,-63000000.0,,273000000.0,24774000000.0,,794000000.0,778000000.0,1503000000.0,-67000000.0,,31812000000.0,41117000000.0,-9000000.0,5555000000.0,7058000000.0,,668000000.0,,1471000000.0,1575000000.0,40000000.0,5618000000.0,,,-940000000.0,1469000000,860000000,2690000000,507000000.0,-2197000000.0,1779000000.0,5555000000.0,6000000.0,19687000000.0,56000000.0,70776000000.0,6738000000.0,-69000000.0,9305000000.0,-345000000.0,,16308000000.0,441000000.0,115000000.0,,21430000000.0,1379000000.0,6013000000.0,911000000.0,,-6000000.0,5969000000.0,919000000.0,,,721000000.0,507000000.0,182000000.0,521000000.0,847000000.0,12949000000.0,0.0,,
2012-03-31,,87000000.0,4120000000.0,1048000000.0,-2088000000.0,899000000.0,-46948000000.0,1000000.0,,4972000000.0,135000000.0,,1026000000.0,273000000.0,0.97,197000000.0,26561000000.0,,611000000.0,550000000.0,1282000000.0,280000000.0,,33527000000.0,42605000000.0,-1062000000.0,5828000000.0,7110000000.0,401000000.0,1048000000.0,,1079000000.0,1731000000.0,40000000.0,5555000000.0,0.97,,-827000000.0,1378000000,563000000,2352000000,393000000.0,-1810000000.0,1513000000.0,5828000000.0,-226000000.0,20649000000.0,54000000.0,73509000000.0,6262000000.0,-80000000.0,9078000000.0,0.0,,16621000000.0,-349000000.0,179000000.0,400000000.0,21956000000.0,1107000000.0,6067000000.0,839000000.0,,-1000000.0,6719000000.0,950000000.0,,,752000000.0,393000000.0,168000000.0,414000000.0,861000000.0,14387000000.0,,,
2012-06-30,,99000000.0,2148000000.0,-220000000.0,-2179000000.0,1005000000.0,-47331000000.0,0.0,,5088000000.0,621000000.0,,1426000000.0,273000000.0,1.18,257000000.0,27241000000.0,,734000000.0,712000000.0,944000000.0,104000000.0,,34253000000.0,43470000000.0,-753000000.0,6101000000.0,7045000000.0,405000000.0,982000000.0,,1510000000.0,1565000000.0,40000000.0,5828000000.0,1.18,,-644000000.0,1517000000,212000000,1894000000,477000000.0,-962000000.0,1172000000.0,6101000000.0,239000000.0,21245000000.0,60000000.0,74572000000.0,4961000000.0,-82000000.0,9217000000.0,0.0,,17016000000.0,363000000.0,226000000.0,404000000.0,22225000000.0,1005000000.0,6007000000.0,722000000.0,,15000000.0,8455000000.0,960000000.0,,,799000000.0,477000000.0,176000000.0,477000000.0,1167000000.0,16284000000.0,-750000000.0,,
