date,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyOtherIntangibleAssets,quarterlyCapitalStock,quarterlyDilutedEPS,quarterlyRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyEbitda,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyNonCurrentDeferredRevenue,quarterlyBasicAverageShares,quarterlyDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,quarterlyBasicEPS,quarterlyAccountsReceivable,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashDividendsPaid,quarterlyOperatingExpense
2015-12-31,6335000000.0,133000000.0,6000000.0,1076000000.0,421000000.0,2657000000.0,5061000000.0,1.51,-21000000.0,10800000000.0,212000000.0,12052000000.0,11302000000.0,-12748000000.0,9383000000.0,1655000000,48000000.0,-623000000.0,1095000000,23573000000,-16286000000.0,-311000000.0,262000000.0,3119000000.0,50412000000.0,-750000000.0,1099000000.0,-8000000.0,68234000000.0,28362000000.0,,675000000.0,,1919000000.0,1403000000.0,132000000.0,73000000.0,12076000000.0,38756000000.0,,750000000.0,905000000.0,24364000000.0,5922000000.0,20642000000.0,5126000000.0,26174000000.0,1.52,8003000000.0,94408000000.0,2496000000.0,8633000000.0,1026000000.0,1026000000,931000000.0,484000000.0,37599000000.0,2078000000.0,-695000000.0,1181000000.0,72000000.0,-881000000.0,11302000000.0,1408000000.0,1284000000.0,15000000.0,88011000000.0,1027000000.0,-1296000000.0,76000000.0,47257000000.0,2931000000.0,24364000000.0,681200000.0,2392000000.0,-608000000.0,1836000000.0
2016-03-31,4043000000.0,-1002000000.0,10000000.0,-56000000.0,493000000.0,2594000000.0,5061000000.0,1.83,-128000000.0,11558000000.0,258000000.0,8352000000.0,7886000000.0,-12838000000.0,11302000000.0,2257000000,51000000.0,-748000000.0,1730000000,22632000000,-16476000000.0,-4221000000.0,,1231000000.0,49517000000.0,-3501000000.0,1741000000.0,,65587000000.0,28745000000.0,,658600000.0,,-3416000000.0,-549000000.0,82000000.0,522000000.0,12269000000.0,39975000000.0,,466000000.0,917000000.0,23926000000.0,12790000000.0,19097000000.0,5132000000.0,25960000000.0,1.85,9711000000.0,91547000000.0,483000000.0,8721000000.0,1219000000.0,1219000000,888000000.0,443000000.0,37924000000.0,2096000000.0,-204000000.0,1243000000.0,73000000.0,-438000000.0,7886000000.0,1421000000.0,1297000000.0,-32000000.0,87441000000.0,1217000000.0,960000000.0,84000000.0,47266000000.0,3535000000.0,23926000000.0,664800000.0,2297000000.0,-717000000.0,1805000000.0
2016-06-30,585000000.0,499000000.0,-2000000.0,3060000000.0,212000000.0,2544000000.0,5061000000.0,-0.37,-139000000.0,11748000000.0,251000000.0,9265000000.0,8605000000.0,-12795000000.0,7886000000.0,41000000,46000000.0,-671000000.0,-503000000,24755000000,-16641000000.0,-1588000000.0,,3234000000.0,49859000000.0,-2000000000.0,-479000000.0,,63507000000.0,29174000000.0,,635300000.0,,719000000.0,2846000000.0,55000000.0,-245000000.0,12533000000.0,38362000000.0,,660000000.0,2127000000.0,0.0,13534000000.0,22325000000.0,5128000000.0,26102000000.0,-0.37,9809000000.0,89609000000.0,2563000000.0,9847000000.0,-234000000.0,-234000000,806000000.0,447000000.0,39103000000.0,2048000000.0,-453000000.0,1168000000.0,73000000.0,-912000000.0,8605000000.0,1409000000.0,1312000000.0,-71000000.0,88962000000.0,-234000000.0,261000000.0,97000000.0,44182000000.0,2430000000.0,23409000000.0,635300000.0,2422000000.0,-691000000.0,2933000000.0
2016-09-30,2089000000.0,-14000000.0,0.0,1330000000.0,251000000.0,2488000000.0,5061000000.0,3.6,-569000000.0,11968000000.0,365000000.0,9668000000.0,8986000000.0,-12658000000.0,8605000000.0,2758000000,47000000.0,-595000000.0,2214000000,23898000000,-16752000000.0,-2204000000.0,,3202000000.0,48489000000.0,-1000000000.0,2203000000.0,,62237000000.0,29465000000.0,,624600000.0,,381000000.0,313000000.0,77000000.0,-76000000.0,12713000000.0,40641000000.0,,682000000.0,857000000.0,22646000000.0,13243000000.0,19904000000.0,5128000000.0,26713000000.0,3.64,9524000000.0,88950000000.0,2607000000.0,9824000000.0,2279000000.0,2279000000,923000000.0,474000000.0,38311000000.0,1729000000.0,-271000000.0,632000000.0,81000000.0,-614000000.0,8986000000.0,1415000000.0,1303000000.0,-4000000.0,86800000000.0,2276000000.0,145000000.0,70000000.0,42680000000.0,3994000000.0,22646000000.0,631800000.0,2211000000.0,-676000000.0,1780000000.0
2016-12-31,817000000.0,629000000.0,-6000000.0,-579000000.0,253000000.0,2540000000.0,5061000000.0,2.59,-523000000.0,11190000000.0,428000000.0,10029000000.0,8801000000.0,-13623000000.0,8986000000.0,2728000000,46000000.0,-599000000.0,2097000000,23286000000,-16883000000.0,-1574000000.0,89000000.0,2832000000.0,50134000000.0,-500000000.0,2103000000.0,-297000000.0,62488000000.0,29690000000.0,,620152091.0,,-185000000.0,435000000.0,148000000.0,472000000.0,12807000000.0,40714000000.0,,1228000000.0,726000000.0,23869000000.0,6602000000.0,19464000000.0,5324000000.0,27509000000.0,2.63,7804000000.0,89997000000.0,2233000000.0,9487000000.0,1631000000.0,1631000000,999000000.0,546000000.0,38986000000.0,2221000000.0,-791000000.0,327000000.0,79000000.0,-1416000000.0,8801000000.0,1416000000.0,1317000000.0,-10000000.0,89120000000.0,1631000000.0,-744000000.0,85000000.0,43199000000.0,3822000000.0,23869000000.0,630300000.0,1338000000.0,-672000000.0,1725000000.0
2017-03-31,95000000.0,-769000000.0,-3000000.0,-31000000.0,803000000.0,2496000000.0,5061000000.0,2.34,-34000000.0,11964000000.0,580000000.0,9205000000.0,8190000000.0,-13415000000.0,8801000000.0,2517000000,50000000.0,-466000000.0,1941000000,20976000000,-17156000000.0,-2463000000.0,,2094000000.0,49781000000.0,-2500000000.0,1959000000.0,,62367000000.0,29998000000.0,,613600000.0,,-611000000.0,42000000.0,59000000.0,508000000.0,12842000000.0,42165000000.0,,1015000000.0,838000000.0,24118000000.0,13332000000.0,17264000000.0,5342000000.0,27306000000.0,2.36,9335000000.0,89673000000.0,1628000000.0,10432000000.0,1451000000.0,1451000000,933000000.0,471000000.0,39737000000.0,2285000000.0,-605000000.0,367000000.0,87000000.0,-262000000.0,8190000000.0,1444000000.0,1319000000.0,-107000000.0,89518000000.0,1449000000.0,616000000.0,105000000.0,43247000000.0,3712000000.0,24118000000.0,620400000.0,1339000000.0,-868000000.0,1771000000.0
2017-06-30,-2037000000.0,-143000000.0,7000000.0,908000000.0,638000000.0,2567000000.0,5061000000.0,2.89,-22000000.0,12093000000.0,549000000.0,10326000000.0,8737000000.0,-13234000000.0,8190000000.0,3056000000,48000000.0,-570000000.0,2498000000,22739000000,-17380000000.0,-3311000000.0,,4950000000.0,52909000000.0,-2500000000.0,2469000000.0,,62831000000.0,30200000000.0,,601023891.0,,547000000.0,2547000000.0,75000000.0,708000000.0,12820000000.0,42222000000.0,,1589000000.0,813000000.0,25802000000.0,14294000000.0,18388000000.0,5347000000.0,27205000000.0,2.93,9503000000.0,90036000000.0,4380000000.0,10055000000.0,1761000000.0,1761000000,1040000000.0,494000000.0,39105000000.0,2128000000.0,-1215000000.0,720000000.0,93000000.0,-1124000000.0,8737000000.0,1470000000.0,1278000000.0,-5000000.0,92014000000.0,1761000000.0,-197000000.0,64000000.0,42453000000.0,4351000000.0,25802000000.0,609600000.0,1415000000.0,-852000000.0,1853000000.0
2017-09-30,1086000000.0,-1071000000.0,0.0,-623000000.0,1171000000.0,2523000000.0,5061000000.0,3.06,-27000000.0,12718000000.0,435000000.0,10032000000.0,8569000000.0,-13036000000.0,8737000000.0,3256000000,53000000.0,-399000000.0,2640000000,24309000000,-17401000000.0,-3335000000.0,,3396000000.0,54409000000.0,-2500000000.0,2647000000.0,,64142000000.0,30113000000.0,,597600000.0,,-168000000.0,879000000.0,60000000.0,794000000.0,12712000000.0,44052000000.0,,1463000000.0,767000000.0,26695000000.0,14008000000.0,19987000000.0,5344000000.0,26865000000.0,3.1,10644000000.0,91007000000.0,2997000000.0,9780000000.0,1853000000.0,1853000000,915000000.0,522000000.0,35453000000.0,1449000000.0,-1027000000.0,988000000.0,87000000.0,-250000000.0,8569000000.0,1679000000.0,1270000000.0,-6000000.0,89862000000.0,1851000000.0,359000000.0,94000000.0,43031000000.0,4322000000.0,26695000000.0,606300000.0,2884000000.0,-855000000.0,1682000000.0
2017-12-31,355000000.0,162000000.0,-2000000.0,-1339000000.0,1027000000.0,2573000000.0,5061000000.0,5.18,-870000000.0,12202000000.0,309000000.0,9992000000.0,8813000000.0,-13376000000.0,8569000000.0,3647000000,51000000.0,-435000000.0,2974000000,25368000000,-17641000000.0,-2241000000.0,380000000.0,2904000000.0,56269000000.0,-1736000000.0,2972000000.0,,65161000000.0,30313000000.0,,596571429.0,,244000000.0,-973000000.0,95000000.0,-160000000.0,12672000000.0,45320000000.0,,1179000000.0,761000000.0,600000000.0,6037000000.0,20427000000.0,5559000000.0,27172000000.0,5.25,9763000000.0,92333000000.0,2469000000.0,9696000000.0,3132000000.0,3132000000,1206000000.0,582000000.0,35652000000.0,2015000000.0,-754000000.0,1283000000.0,93000000.0,-426000000.0,8813000000.0,2027000000.0,1260000000.0,-14000000.0,91921000000.0,3130000000.0,-648000000.0,91000000.0,44344000000.0,4941000000.0,27440000000.0,605100000.0,1839000000.0,-842000000.0,1967000000.0
2018-03-31,1222000000.0,92000000.0,3000000.0,283000000.0,752000000.0,2525000000.0,5061000000.0,4.15,-1371000000.0,12613000000.0,2481000000.0,9891000000.0,9235000000.0,-16162000000.0,8817000000.0,3442000000,45000000.0,-414000000.0,2797000000,23382000000,-17894000000.0,-2845000000.0,,3136000000.0,75532000000.0,-3000000000.0,2839000000.0,,86543000000.0,30522000000.0,,591169451.0,,418000000.0,38000000.0,59000000.0,362000000.0,12628000000.0,52095000000.0,,656000000.0,764000000.0,,10983000000.0,18824000000.0,5558000000.0,27006000000.0,4.19,2802000000.0,113549000000.0,2722000000.0,10471000000.0,2477000000.0,2477000000,997000000.0,501000000.0,36719000000.0,2474000000.0,-249000000.0,1981000000.0,102000000.0,119000000.0,9235000000.0,1969000000.0,1248000000.0,-206000000.0,112251000000.0,2474000000.0,591000000.0,144000000.0,61303000000.0,4558000000.0,49955000000.0,597200000.0,2001000000.0,-1006000000.0,1761000000.0
2018-06-30,-1441000000.0,-30000000.0,-4000000.0,125000000.0,276000000.0,2494000000.0,5061000000.0,3.73,-1337000000.0,12904000000.0,2396000000.0,9770000000.0,8121000000.0,-16139000000.0,9235000000.0,3202000000,53000000.0,-412000000.0,2701000000,24258000000,-18137000000.0,-4332000000.0,,4680000000.0,77725000000.0,-2965000000.0,2586000000.0,,86401000000.0,30742000000.0,,581900000.0,,-1110000000.0,1852000000.0,51000000.0,390000000.0,12605000000.0,52303000000.0,,1649000000.0,827000000.0,,12240000000.0,19536000000.0,5550000000.0,26794000000.0,3.77,2823000000.0,113195000000.0,4268000000.0,10507000000.0,2196000000.0,2196000000,1194000000.0,507000000.0,36844000000.0,2875000000.0,-1288000000.0,1611000000.0,109000000.0,-1414000000.0,8121000000.0,1800000000.0,1203000000.0,-10000000.0,114569000000.0,2196000000.0,91000000.0,-6000000.0,61250000000.0,4722000000.0,50970000000.0,588000000.0,1900000000.0,-991000000.0,2021000000.0
2018-09-30,-1289000000.0,-52000000.0,-4000000.0,-581000000.0,341000000.0,2530000000.0,5061000000.0,4.07,-1321000000.0,13663000000.0,2398000000.0,9990000000.0,8034000000.0,-15949000000.0,8121000000.0,2762000000,52000000.0,-457000000.0,2126000000,25146000000,-18328000000.0,-3689000000.0,,4559000000.0,79417000000.0,-2450000000.0,2133000000.0,,87686000000.0,30899000000.0,,574200000.0,,-33000000.0,1626000000.0,45000000.0,-230000000.0,12571000000.0,54666000000.0,,1956000000.0,826000000.0,,12869000000.0,21040000000.0,5722000000.0,26973000000.0,4.11,2893000000.0,114659000000.0,4102000000.0,10487000000.0,2363000000.0,2363000000,1154000000.0,523000000.0,36451000000.0,2905000000.0,-608000000.0,1389000000.0,106000000.0,-902000000.0,8034000000.0,1852000000.0,1190000000.0,4000000.0,115868000000.0,2361000000.0,499000000.0,113000000.0,62038000000.0,4106000000.0,51496000000.0,580200000.0,1738000000.0,-979000000.0,1980000000.0
2018-12-31,339000000.0,-805000000.0,-6000000.0,741000000.0,1529000000.0,3429000000.0,5061000000.0,5.93,-3154000000.0,12916000000.0,2335000000.0,8564000000.0,7637000000.0,-15083000000.0,8034000000.0,4787000000,52000000.0,-508000000.0,4177000000,28341000000,-18568000000.0,-856000000.0,485000000.0,2947000000.0,81590000000.0,-585000000.0,4046000000.0,-2980000000.0,87830000000.0,31213000000.0,,570666667.0,,-349000000.0,-1232000000.0,89000000.0,622000000.0,12645000000.0,55941000000.0,,927000000.0,852000000.0,,5195000000.0,22090000000.0,7840000000.0,29529000000.0,6.0,3936000000.0,117359000000.0,2439000000.0,10558000000.0,3424000000.0,3424000000,1222000000.0,583000000.0,35359000000.0,3059000000.0,-462000000.0,3133000000.0,158000000.0,-2424000000.0,7637000000.0,1826000000.0,1087000000.0,-10000000.0,116949000000.0,3422000000.0,-1179000000.0,27000000.0,62567000000.0,6251000000.0,50676000000.0,577500000.0,1736000000.0,-970000000.0,2074000000.0
2019-03-31,125000000.0,206000000.0,-9000000.0,-2725000000.0,366000000.0,3498000000.0,5061000000.0,3.75,-4374000000.0,14693000000.0,2194000000.0,7729000000.0,6836000000.0,-14969000000.0,7813000000.0,2977000000,47000000.0,-501000000.0,2222000000,22917000000,-18821000000.0,-2823000000.0,,2788000000.0,83615000000.0,-2341000000.0,2333000000.0,-276000000.0,89509000000.0,31415000000.0,,567100000.0,,-801000000.0,-178000000.0,323000000.0,184000000.0,12594000000.0,58090000000.0,,893000000.0,866000000.0,,13007000000.0,18645000000.0,7967000000.0,30700000000.0,3.79,3669000000.0,120209000000.0,2287000000.0,11363000000.0,2149000000.0,2149000000,1184000000.0,521000000.0,36362000000.0,3731000000.0,-457000000.0,3381000000.0,123000000.0,-767000000.0,6836000000.0,2941000000.0,1183000000.0,-226000000.0,119977000000.0,2149000000.0,1624000000.0,234000000.0,65369000000.0,4272000000.0,52534000000.0,571800000.0,1656000000.0,-1161000000.0,2050000000.0
2019-06-30,-5322000000.0,382000000.0,-3000000.0,-2508000000.0,392000000.0,3761000000.0,5061000000.0,-5.21,-2048000000.0,15267000000.0,3304000000.0,9606000000.0,9167000000.0,-14908000000.0,6836000000.0,-2727000000,57000000.0,-441000000.0,-3557000000,15751000000,-18855000000.0,2919000000.0,,-590000000.0,92189000000.0,-310000000.0,-3427000000.0,-216000000.0,95111000000.0,31456000000.0,,564700000.0,,2240000000.0,1834000000.0,71000000.0,-485000000.0,12601000000.0,52819000000.0,,439000000.0,826000000.0,,20042000000.0,17810000000.0,8051000000.0,31150000000.0,-5.21,3291000000.0,126261000000.0,-1031000000.0,14859000000.0,-2942000000.0,-2942000000,672000000.0,546000000.0,39015000000.0,4839000000.0,-39000000.0,4357000000.0,154000000.0,-86000000.0,9167000000.0,3099000000.0,1142000000.0,-5000000.0,131204000000.0,-2942000000.0,378000000.0,284000000.0,68492000000.0,-2059000000.0,52523000000.0,564700000.0,,-1156000000.0,1498000000.0
2019-09-30,-4116000000.0,-273000000.0,2000000.0,-4332000000.0,209000000.0,3587000000.0,5061000000.0,2.05,-2556000000.0,15101000000.0,2656000000.0,10913000000.0,9763000000.0,-14927000000.0,9167000000.0,1956000000,56000000.0,-465000000.0,1271000000,19980000000,-19125000000.0,4240000000.0,,-2424000000.0,91846000000.0,0.0,1177000000.0,0.0,101656000000.0,31652000000.0,,564600000.0,,597000000.0,-4308000000.0,45000000.0,10000000.0,12527000000.0,53986000000.0,,1150000000.0,778000000.0,,19224000000.0,16930000000.0,8063000000.0,30942000000.0,2.07,3564000000.0,132598000000.0,-2889000000.0,20298000000.0,1167000000.0,1167000000,1001000000.0,576000000.0,44561000000.0,3621000000.0,-943000000.0,4354000000.0,203000000.0,-1194000000.0,9763000000.0,3275000000.0,1117000000.0,-3000000.0,136407000000.0,1166000000.0,-376000000.0,109000000.0,73279000000.0,3050000000.0,53167000000.0,568600000.0,1615000000.0,-1156000000.0,1779000000.0
2019-12-31,-8617000000.0,288000000.0,461000000.0,-2826000000.0,792000000.0,3338000000.0,5061000000.0,,-3193000000.0,15553000000.0,3106000000.0,10030000000.0,9485000000.0,-16153000000.0,9763000000.0,-2100000000,52000000.0,-554000000.0,-2598000000,17911000000,-19342000000.0,1403000000.0,670000000.0,-2220000000.0,97312000000.0,0.0,-2342000000.0,37000000.0,102229000000.0,31844000000.0,,,,-278000000.0,-1977000000.0,145000000.0,-1332000000.0,12502000000.0,50644000000.0,,545000000.0,749000000.0,,22868000000.0,18708000000.0,8060000000.0,31396000000.0,,3266000000.0,133625000000.0,-2774000000.0,19962000000.0,-1010000000.0,-1010000000,1052000000.0,628000000.0,44613000000.0,3422000000.0,-219000000.0,7340000000.0,242000000.0,517000000.0,9485000000.0,3585000000.0,1092000000.0,-22000000.0,141925000000.0,-1010000000.0,-26000000.0,498000000.0,76622000000.0,-797000000.0,51551000000.0,,413000000.0,-1157000000.0,1801000000.0
