date,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyOperatingExpense,quarterlyDilutedEPS,quarterlyCashDividendsPaid,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyRepaymentOfDebt,quarterlyDilutedAverageShares,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalRevenue,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyChangeInWorkingCapital,quarterlyTaxProvision,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,quarterlyResearchAndDevelopment
2005-08-31,3243000000.0,26354000000.0,434000000.0,1790000000.0,740000000.0,28766000000.0,804895105.0,6274000000.0,508000000.0,1151000000,1151000000,298000000.0,226000000.0,6845000000.0,571000000.0,3409000000.0,-309000000.0,82000000.0,1139000000.0,-451000000.0,11676000000.0,28000000.0,,1151000000,394000000.0,1815000000.0,-6000000.0,253000000.0,-23000000.0,,,524000000.0,1.36,-161000000.0,17090000000.0,3000000.0,-15000000.0,-1000000.0,378000000.0,1283000000.0,682000000.0,-282000000.0,846323529.0,0.0,270000000.0,1373000000.0,1139000000.0,721000000.0,359000000.0,3605000000,,1517000000,-523000000.0,1291000000,,-150000000.0,1.43,1031000000.0,0.0,1196000000.0,2412000000.0,21434000000.0,4831000000.0,-374000000.0,45000000.0,,418000000.0,0.0,21434000000.0,234000000.0,10081000000.0,28000000.0,15000000.0,,,,
2005-11-30,3206000000.0,26217000000.0,408000000.0,1533000000.0,832000000.0,28432000000.0,,5727000000.0,273000000.0,353000000,353000000,356000000.0,230000000.0,6268000000.0,541000000.0,3670000000.0,-70000000.0,80000000.0,1178000000.0,-126000000.0,11460000000.0,12000000.0,,353000000,417000000.0,1034000000.0,6000000.0,250000000.0,6000000.0,,,586000000.0,,-164000000.0,16972000000.0,-6000000.0,36000000.0,1000000.0,295000000.0,1282000000.0,690000000.0,-28000000.0,,0.0,156000000.0,1187000000.0,1178000000.0,1139000000.0,359000000.0,2567000000,,678000000,-345000000.0,448000000,,-455000000.0,,618000000.0,-356000000.0,383000000.0,2215000000.0,21312000000.0,5192000000.0,27000000.0,30000000.0,,39000000.0,0.0,21312000000.0,9000000.0,10233000000.0,8000000.0,11000000.0,,,,
2006-02-28,3211000000.0,27009000000.0,425000000.0,1487000000.0,746000000.0,28316000000.0,800000000.0,5661000000.0,-144000000.0,280000000,280000000,365000000.0,232000000.0,6242000000.0,581000000.0,3493000000.0,-2000000.0,76000000.0,395000000.0,-765000000.0,11137000000.0,-28000000.0,,280000000,558000000.0,974000000.0,-2000000.0,266000000.0,-14000000.0,,,597000000.0,0.34,-202000000.0,17179000000.0,-6000000.0,-13000000.0,-16000000.0,0.0,1283000000.0,656000000.0,-570000000.0,823529412.0,0.0,170000000.0,406000000.0,395000000.0,1178000000.0,359000000.0,2461000000,,609000000,-757000000.0,377000000,,-635000000.0,0.35,613000000.0,,294000000.0,1307000000.0,21957000000.0,4895000000.0,69000000.0,14000000.0,,-783000000.0,0.0,21957000000.0,11000000.0,10310000000.0,32000000.0,31000000.0,,,,
2006-05-31,3290000000.0,27798000000.0,,1620000000.0,946000000.0,29304000000.0,808510638.0,6045000000.0,546000000.0,380000000,380000000,354000000.0,240000000.0,6697000000.0,652000000.0,4155000000.0,-2000000.0,75000000.0,570000000.0,-719000000.0,12209000000.0,-31000000.0,,380000000,428000000.0,1042000000.0,1000000.0,278000000.0,-1000000.0,,,594000000.0,0.46,-202000000.0,17095000000.0,9000000.0,43000000.0,-6000000.0,0.0,1308000000.0,411000000.0,-389000000.0,826086957.0,0.0,473000000.0,583000000.0,570000000.0,395000000.0,359000000.0,2662000000,,688000000,-726000000.0,448000000,,-383000000.0,0.47,1272000000.0,,377000000.0,1506000000.0,22772000000.0,5512000000.0,665000000.0,-3000000.0,,175000000.0,0.0,22772000000.0,13000000.0,10369000000.0,16000000.0,5000000.0,,,,
2006-08-31,3281000000.0,28315000000.0,,1975000000.0,984000000.0,29866000000.0,794838710.0,6556000000.0,244000000.0,1232000000,1232000000,335000000.0,255000000.0,7177000000.0,621000000.0,1002000000.0,-8000000.0,81000000.0,594000000.0,-709000000.0,11987000000.0,68000000.0,,1232000000,460000000.0,1930000000.0,5000000.0,278000000.0,-1000000.0,,,590000000.0,1.49,-201000000.0,17879000000.0,-2000000.0,-9000000.0,1000000.0,0.0,1311000000.0,498000000.0,-71000000.0,826845638.0,0.0,522000000.0,594000000.0,594000000.0,570000000.0,360000000.0,3905000000,,1595000000,-699000000.0,1340000000,,-221000000.0,1.55,943000000.0,-320000000.0,1263000000.0,1551000000.0,23263000000.0,4810000000.0,-564000000.0,31000000.0,,24000000.0,2326000000.0,23263000000.0,,11402000000.0,20000000.0,6000000.0,,,,
2006-11-30,3313000000.0,28557000000.0,,1680000000.0,1149000000.0,30552000000.0,,6355000000.0,507000000.0,416000000,416000000,393000000.0,261000000.0,6927000000.0,572000000.0,1492000000.0,-6000000.0,80000000.0,1163000000.0,-250000000.0,12342000000.0,-51000000.0,,416000000,465000000.0,1130000000.0,-3000000.0,263000000.0,9000000.0,,,654000000.0,,-198000000.0,18210000000.0,2000000.0,72000000.0,16000000.0,6000000.0,1321000000.0,438000000.0,-1507000000.0,,0.0,661000000.0,1163000000.0,1163000000.0,594000000.0,360000000.0,2810000000,,737000000,-298000000.0,476000000,,27000000.0,,805000000.0,-48000000.0,413000000.0,1995000000.0,23458000000.0,5415000000.0,109000000.0,-3000000.0,,569000000.0,2336000000.0,23458000000.0,,11600000000.0,19000000.0,24000000.0,,,,
2007-02-28,3315000000.0,28952000000.0,,1691000000.0,1063000000.0,30461000000.0,786111111.0,6172000000.0,-40000000.0,283000000,283000000,384000000.0,260000000.0,6767000000.0,595000000.0,1468000000.0,-241000000.0,84000000.0,581000000.0,-790000000.0,12123000000.0,-24000000.0,,283000000,478000000.0,997000000.0,-1000000.0,265000000.0,0.0,,,644000000.0,0.35,-217000000.0,18338000000.0,-70000000.0,-6000000.0,-2000000.0,158000000.0,1322000000.0,408000000.0,-395000000.0,808571429.0,0.0,673000000.0,685000000.0,581000000.0,1163000000.0,360000000.0,2688000000,,613000000,-637000000.0,353000000,,-391000000.0,0.36,597000000.0,,279000000.0,1509000000.0,23837000000.0,5356000000.0,34000000.0,-4000000.0,,-582000000.0,2417000000.0,23837000000.0,104000000.0,11665000000.0,20000000.0,29000000.0,,,,
2007-05-31,3331000000.0,30168000000.0,,1763000000.0,1209000000.0,33187000000.0,795918367.0,5425000000.0,1000000.0,390000000,390000000,406000000.0,272000000.0,5999000000.0,574000000.0,2532000000.0,-658000000.0,94000000.0,1859000000.0,-1464000000.0,14608000000.0,77000000.0,,390000000,490000000.0,1137000000.0,-4000000.0,282000000.0,-1000000.0,,,678000000.0,0.48,-218000000.0,18579000000.0,139000000.0,-97000000.0,-17000000.0,548000000.0,1328000000.0,498000000.0,-45000000.0,812500000.0,0.0,772000000.0,2073000000.0,1859000000.0,581000000.0,360000000.0,2900000000,,731000000,-1493000000.0,459000000,,1237000000.0,0.49,1494000000.0,,381000000.0,3019000000.0,25019000000.0,8609000000.0,-63000000.0,-9000000.0,,1278000000.0,4370000000.0,25019000000.0,214000000.0,11778000000.0,895000000.0,11000000.0,,,,
2007-08-31,3356000000.0,30466000000.0,,2189000000.0,1212000000.0,33188000000.0,795953757.0,5735000000.0,875000000.0,1377000000,1377000000,363000000.0,279000000.0,6333000000.0,598000000.0,1677000000.0,-519000000.0,95000000.0,1412000000.0,-594000000.0,13480000000.0,-26000000.0,,1377000000,642000000.0,2132000000.0,0.0,297000000.0,1000000.0,,,642000000.0,1.67,-278000000.0,19708000000.0,-221000000.0,4000000.0,-13000000.0,392000000.0,1334000000.0,468000000.0,-372000000.0,824550898.0,0.0,885000000.0,1753000000.0,1412000000.0,1859000000.0,360000000.0,4321000000,,1769000000,-246000000.0,1490000000,,-982000000.0,1.73,1121000000.0,-107000000.0,1416000000.0,2722000000.0,25134000000.0,7147000000.0,34000000.0,39000000.0,,-447000000.0,3790000000.0,25134000000.0,341000000.0,12878000000.0,-569000000.0,4000000.0,,,,
2007-11-30,3610000000.0,32205000000.0,,1985000000.0,1353000000.0,34181000000.0,,6313000000.0,-79000000.0,358000000,358000000,426000000.0,290000000.0,6958000000.0,645000000.0,1143000000.0,-680000000.0,94000000.0,943000000.0,-898000000.0,14218000000.0,59000000.0,,358000000,563000000.0,1139000000.0,-2000000.0,331000000.0,-1000000.0,,,716000000.0,,-277000000.0,19963000000.0,77000000.0,5000000.0,-25000000.0,980000000.0,1393000000.0,561000000.0,-844000000.0,,0.0,1296000000.0,943000000.0,943000000.0,1412000000.0,360000000.0,3124000000,,713000000,-936000000.0,423000000,,-468000000.0,,857000000.0,-219000000.0,348000000.0,1976000000.0,26639000000.0,7260000000.0,465000000.0,-10000000.0,,-469000000.0,4203000000.0,26639000000.0,,12921000000.0,-256000000.0,7000000.0,,,,
2008-02-29,3593000000.0,32122000000.0,,2114000000.0,1203000000.0,34145000000.0,786666667.0,6271000000.0,115000000.0,236000000,236000000,425000000.0,301000000.0,7012000000.0,741000000.0,1521000000.0,-1000000.0,98000000.0,966000000.0,-261000000.0,14405000000.0,-66000000.0,,236000000,598000000.0,1038000000.0,297000000.0,331000000.0,2000000.0,,,726000000.0,0.3,-316000000.0,19740000000.0,-8000000.0,-1000000.0,1000000.0,6000000.0,1389000000.0,477000000.0,-1423000000.0,786666667.0,0.0,1219000000.0,978000000.0,966000000.0,943000000.0,360000000.0,3152000000,,613000000,-258000000.0,312000000,,-96000000.0,0.3,373000000.0,-84000000.0,226000000.0,2023000000.0,26542000000.0,7393000000.0,-188000000.0,-10000000.0,,23000000.0,4192000000.0,26542000000.0,12000000.0,12832000000.0,24000000.0,7000000.0,,,,
2008-05-31,3614000000.0,33293000000.0,,2159000000.0,1269000000.0,35472000000.0,780000000.0,7689000000.0,107000000.0,390000000,390000000,425000000.0,312000000.0,8453000000.0,764000000.0,1531000000.0,-1000000.0,102000000.0,988000000.0,-1317000000.0,15542000000.0,-22000000.0,,390000000,620000000.0,1219000000.0,193000000.0,349000000.0,4000000.0,,,737000000.0,0.49,-314000000.0,19930000000.0,-26000000.0,-91000000.0,-17000000.0,4000000.0,1393000000.0,454000000.0,-1947000000.0,795918367.0,0.0,1306000000.0,996000000.0,988000000.0,966000000.0,360000000.0,3378000000,,810000000,-1335000000.0,482000000,,-128000000.0,0.5,1442000000.0,0.0,396000000.0,2179000000.0,27666000000.0,7089000000.0,730000000.0,6000000.0,,22000000.0,3835000000.0,27666000000.0,8000000.0,12907000000.0,-20000000.0,,,,,
2008-08-31,3500000000.0,33225000000.0,,2634000000.0,1224000000.0,35278000000.0,786000000.0,8345000000.0,-66000000.0,1333000000,1333000000,372000000.0,323000000.0,9128000000.0,783000000.0,951000000.0,-1000000.0,108000000.0,792000000.0,-1136000000.0,14957000000.0,51000000.0,,1333000000,631000000.0,2180000000.0,-9000000.0,365000000.0,0.0,,,695000000.0,1.65,-315000000.0,20321000000.0,36000000.0,-101000000.0,-25000000.0,0.0,1359000000.0,505000000.0,-862000000.0,814000000.0,0.0,666000000.0,801000000.0,792000000.0,988000000.0,360000000.0,4814000000,11000000.0,1816000000,-1130000000.0,1485000000,,-34000000.0,1.7,1064000000.0,0.0,1385000000.0,2053000000.0,27735000000.0,5829000000.0,-587000000.0,52000000.0,,-196000000.0,3149000000.0,27735000000.0,9000000.0,13925000000.0,1856000000.0,,,,,
2008-11-30,3266000000.0,31750000000.0,,2132000000.0,1142000000.0,33400000000.0,,7735000000.0,-118000000.0,371000000,371000000,407000000.0,313000000.0,8521000000.0,0.0,1608000000.0,-1000000.0,106000000.0,650000000.0,-541000000.0,14302000000.0,-29000000.0,,371000000,733000000.0,1170000000.0,5000000.0,315000000.0,21000000.0,,,720000000.0,,-316000000.0,19098000000.0,89000000.0,,33000000.0,1000000.0,1294000000.0,512000000.0,-1216000000.0,,0.0,-623000000.0,650000000.0,650000000.0,792000000.0,360000000.0,3302000000,9000000.0,789000000,-630000000.0,450000000,-6416000000.0,-57000000.0,,512000000.0,1000000.0,370000000.0,1650000000.0,32873000000.0,5781000000.0,-156000000.0,-1000000.0,786000000.0,-142000000.0,2519000000.0,26457000000.0,,13980000000.0,-1897000000.0,,,,,
2009-02-28,3225000000.0,31277000000.0,,1850000000.0,739000000.0,32836000000.0,787000000.0,7690000000.0,-1000000.0,260000000,260000000,392000000.0,311000000.0,8342000000.0,652000000.0,1825000000.0,,96000000.0,607000000.0,-313000000.0,13682000000.0,,,260000000,546000000.0,1014000000.0,119000000.0,305000000.0,19000000.0,,,703000000.0,0.33,-314000000.0,19154000000.0,-7000000.0,,8000000.0,,1281000000.0,496000000.0,-1064000000.0,803000000.0,0.0,-847000000.0,607000000.0,607000000.0,650000000.0,360000000.0,2864000000,19000000.0,645000000,-306000000.0,311000000,,-20000000.0,0.33,305000000.0,-9000000.0,238000000.0,1559000000.0,,5340000000.0,-276000000.0,-22000000.0,,-43000000.0,2280000000.0,26225000000.0,,14240000000.0,-9000000.0,,,,,
2009-05-31,3388000000.0,34011000000.0,,1885000000.0,810000000.0,35545000000.0,787000000.0,8317000000.0,-514000000.0,264000000,264000000,393000000.0,317000000.0,8993000000.0,0.0,1962000000.0,,90000000.0,485000000.0,-1649000000.0,15160000000.0,,,264000000,632000000.0,1063000000.0,-34000000.0,308000000.0,5000000.0,,,710000000.0,0.33,0.0,20385000000.0,1000000.0,,9000000.0,,1328000000.0,543000000.0,-1720000000.0,804000000.0,0.0,107000000.0,485000000.0,485000000.0,607000000.0,360000000.0,2948000000,13000000.0,677000000,-1650000000.0,353000000,,354000000.0,0.34,1136000000.0,0.0,270000000.0,1534000000.0,,6167000000.0,529000000.0,6000000.0,676000000.0,-122000000.0,2852000000.0,28663000000.0,,14504000000.0,13000000.0,,,,,
2009-08-31,3402000000.0,34261000000.0,,2226000000.0,886000000.0,36359000000.0,787000000.0,8373000000.0,743000000.0,1073000000,1073000000,381000000.0,336000000.0,9024000000.0,651000000.0,1741000000.0,,95000000.0,976000000.0,-492000000.0,14799000000.0,66000000.0,,1073000000,645000000.0,1913000000.0,-19000000.0,309000000.0,-8000000.0,,,717000000.0,1.33,0.0,21560000000.0,-46000000.0,,0.0,,1332000000.0,612000000.0,519000000.0,809000000.0,0.0,199000000.0,976000000.0,976000000.0,485000000.0,360000000.0,4139000000,9000000.0,1528000000,-446000000.0,1196000000,,-211000000.0,1.36,1189000000.0,,1097000000.0,2098000000.0,,5775000000.0,-246000000.0,24000000.0,651000000.0,491000000.0,2536000000.0,28882000000.0,,15577000000.0,17000000.0,,,,,
2009-11-30,3451000000.0,35317000000.0,,2143000000.0,874000000.0,36835000000.0,,9097000000.0,-266000000.0,193000000,193000000,424000000.0,345000000.0,9833000000.0,0.0,950000000.0,,99000000.0,538000000.0,-930000000.0,14800000000.0,-3000000.0,,193000000,650000000.0,1063000000.0,-8000000.0,320000000.0,2000000.0,,,769000000.0,,0.0,22035000000.0,83000000.0,,-7000000.0,,1346000000.0,568000000.0,-1045000000.0,,0.0,462000000.0,538000000.0,538000000.0,976000000.0,360000000.0,3206000000,9000000.0,645000000,-978000000.0,294000000,-7864000000.0,-216000000.0,,712000000.0,,201000000.0,1518000000.0,37734000000.0,4967000000.0,149000000.0,8000000.0,736000000.0,-438000000.0,2575000000.0,29870000000.0,,15770000000.0,16000000.0,,,,,
2010-02-28,3326000000.0,34987000000.0,,2099000000.0,912000000.0,36732000000.0,787000000.0,8933000000.0,-773000000.0,175000000,175000000,396000000.0,345000000.0,9646000000.0,0.0,1712000000.0,,96000000.0,753000000.0,-1116000000.0,15313000000.0,,,175000000,643000000.0,996000000.0,3000000.0,321000000.0,-3000000.0,,,741000000.0,0.22,0.0,21419000000.0,53000000.0,,-12000000.0,,1316000000.0,528000000.0,-476000000.0,805000000.0,0.0,-273000000.0,753000000.0,753000000.0,538000000.0,361000000.0,3095000000,15000000.0,601000000,-1169000000.0,255000000,,976000000.0,0.22,396000000.0,-59000000.0,160000000.0,1745000000.0,,5667000000.0,-108000000.0,-15000000.0,713000000.0,215000000.0,2515000000.0,29702000000.0,,15657000000.0,-31000000.0,62000000.0,,,,
2010-05-31,3214000000.0,34443000000.0,,2093000000.0,928000000.0,36029000000.0,788000000.0,7681000000.0,399000000.0,252000000,252000000,404000000.0,349000000.0,8402000000.0,0.0,2079000000.0,,99000000.0,594000000.0,-978000000.0,15165000000.0,,,252000000,623000000.0,1102000000.0,11000000.0,297000000.0,-2000000.0,,,753000000.0,0.32,-79000000.0,20864000000.0,21000000.0,,14000000.0,,1289000000.0,548000000.0,-643000000.0,806000000.0,0.0,-1029000000.0,594000000.0,594000000.0,753000000.0,361000000.0,3195000000,8000000.0,699000000,-999000000.0,349000000,,-551000000.0,0.32,1398000000.0,-246000000.0,251000000.0,1586000000.0,,6763000000.0,782000000.0,-1000000.0,721000000.0,-159000000.0,3208000000.0,29317000000.0,,15830000000.0,7000000.0,255000000.0,,,,
2010-08-31,3287000000.0,35402000000.0,,776000000.0,991000000.0,36847000000.0,789000000.0,7644000000.0,620000000.0,1303000000,1303000000,381000000.0,355000000.0,8376000000.0,0.0,1568000000.0,,90000000.0,527000000.0,-642000000.0,14252000000.0,-20000000.0,,1303000000,643000000.0,3650000000.0,24000000.0,291000000.0,-2000000.0,,,2248000000.0,1.62,-79000000.0,22595000000.0,28000000.0,,11000000.0,,1310000000.0,541000000.0,-303000000.0,806000000.0,0.0,-545000000.0,527000000.0,527000000.0,594000000.0,361000000.0,4426000000,10000000.0,1758000000,-670000000.0,1402000000,,-752000000.0,1.65,1290000000.0,-209000000.0,1313000000.0,1445000000.0,,5876000000.0,-381000000.0,10000000.0,732000000.0,-67000000.0,2776000000.0,30162000000.0,,17055000000.0,3000000.0,217000000.0,,,,
2010-11-30,3320000000.0,36246000000.0,248000000.0,7113000000.0,1094000000.0,37490000000.0,,8011000000.0,-7000000.0,248000000,248000000,433000000.0,367000000.0,8704000000.0,693000000.0,1353000000.0,,93000000.0,429000000.0,-765000000.0,14459000000.0,-47000000.0,,248000000,639000000.0,-3360000000.0,-34000000.0,320000000.0,5000000.0,,2805000000.0,-3701000000.0,,-79000000.0,23031000000.0,-24000000.0,,-25000000.0,,1320000000.0,503000000.0,-770000000.0,,0.0,-254000000.0,429000000.0,429000000.0,527000000.0,361000000.0,3753000000,10000000.0,715000000,-741000000.0,341000000,-8869000000.0,-77000000.0,,734000000.0,-10000000.0,255000000.0,1244000000.0,39836000000.0,5755000000.0,103000000.0,7000000.0,693000000.0,-98000000.0,2805000000.0,30967000000.0,,17224000000.0,6000000.0,11000000.0,,,,
2011-02-28,3373000000.0,36600000000.0,,2395000000.0,1121000000.0,37965000000.0,790000000.0,7815000000.0,240000000.0,152000000,152000000,422000000.0,367000000.0,8521000000.0,0.0,1490000000.0,,86000000.0,465000000.0,-158000000.0,14530000000.0,1000000.0,,152000000,667000000.0,1024000000.0,41000000.0,343000000.0,6000000.0,,,789000000.0,0.19,-79000000.0,23435000000.0,14000000.0,,-19000000.0,,1335000000.0,516000000.0,-137000000.0,794000000.0,0.0,141000000.0,465000000.0,465000000.0,429000000.0,363000000.0,3419000000,17000000.0,610000000,-172000000.0,235000000,,-230000000.0,0.19,412000000.0,0.0,157000000.0,1365000000.0,,6009000000.0,-126000000.0,5000000.0,706000000.0,36000000.0,2882000000.0,31225000000.0,,17178000000.0,2000000.0,0.0,,,,
2011-05-31,3424000000.0,38264000000.0,360000000.0,2521000000.0,1137000000.0,39763000000.0,791000000.0,8678000000.0,-61000000.0,206000000,206000000,440000000.0,380000000.0,9390000000.0,712000000.0,1164000000.0,,91000000.0,557000000.0,-1467000000.0,15911000000.0,25000000.0,,206000000,622000000.0,1099000000.0,-17000000.0,365000000.0,13000000.0,,,820000000.0,0.26,-198000000.0,23852000000.0,-17000000.0,,-16000000.0,,1396000000.0,552000000.0,-196000000.0,793000000.0,0.0,542000000.0,557000000.0,557000000.0,465000000.0,363000000.0,3620000000,12000000.0,675000000,-1450000000.0,279000000,,171000000.0,0.26,1389000000.0,0.0,204000000.0,1499000000.0,,6521000000.0,783000000.0,-2000000.0,712000000.0,92000000.0,3668000000.0,32822000000.0,,17186000000.0,366000000.0,0.0,,,,
2011-08-31,3430000000.0,38629000000.0,353000000.0,2814000000.0,1084000000.0,40026000000.0,790000000.0,7714000000.0,402000000.0,1337000000,1337000000,421000000.0,390000000.0,8393000000.0,679000000.0,2108000000.0,,96000000.0,430000000.0,-785000000.0,15274000000.0,-9000000.0,,1337000000,560000000.0,2244000000.0,1000000.0,366000000.0,2000000.0,,3141000000.0,811000000.0,1.69,-197000000.0,24752000000.0,28000000.0,,-1000000.0,,1396000000.0,548000000.0,-701000000.0,792000000.0,0.0,585000000.0,430000000.0,430000000.0,557000000.0,363000000.0,5058000000,10000000.0,1828000000,-813000000.0,1433000000,,-549000000.0,1.69,1215000000.0,-288000000.0,1342000000.0,1397000000.0,,6881000000.0,-554000000.0,5000000.0,,-127000000.0,3141000000.0,33243000000.0,,18319000000.0,1369000000.0,0.0,,,,
2011-11-30,3322000000.0,37325000000.0,263000000.0,2569000000.0,1123000000.0,38637000000.0,778000000.0,8053000000.0,489000000.0,217000000,217000000,434000000.0,385000000.0,8700000000.0,647000000.0,1300000000.0,,92000000.0,450000000.0,-236000000.0,14805000000.0,50000000.0,,217000000,619000000.0,1127000000.0,3000000.0,374000000.0,-10000000.0,,3106000000.0,819000000.0,0.28,-197000000.0,23832000000.0,25000000.0,,-18000000.0,,1330000000.0,576000000.0,-666000000.0,780000000.0,0.0,-209000000.0,450000000.0,450000000.0,430000000.0,363000000.0,3696000000,7000000.0,686000000,-261000000.0,308000000,-10150000000.0,-485000000.0,0.28,750000000.0,-166000000.0,209000000.0,1312000000.0,42204000000.0,6105000000.0,135000000.0,-8000000.0,,20000000.0,3106000000.0,32054000000.0,,18349000000.0,223000000.0,0.0,,,,
2012-02-29,3188000000.0,36790000000.0,286000000.0,2694000000.0,1020000000.0,38963000000.0,778000000.0,7964000000.0,55000000.0,-139000000,-139000000,421000000.0,376000000.0,8766000000.0,802000000.0,1563000000.0,,88000000.0,471000000.0,-248000000.0,15310000000.0,-62000000.0,,-139000000,808000000.0,888000000.0,-1000000.0,381000000.0,-147000000.0,,3046000000.0,797000000.0,-0.18,-194000000.0,23653000000.0,19000000.0,,-4000000.0,,1319000000.0,517000000.0,-112000000.0,778000000.0,0.0,-67000000.0,471000000.0,471000000.0,450000000.0,363000000.0,3582000000,14000000.0,323000000,-267000000.0,91000000,,-50000000.0,-0.18,322000000.0,,-141000000.0,2173000000.0,,6544000000.0,-122000000.0,-2000000.0,,21000000.0,398000000.0,31475000000.0,,18015000000.0,-98000000.0,,,,,
2012-05-31,3135000000.0,37293000000.0,286000000.0,2478000000.0,1009000000.0,39462000000.0,779000000.0,8392000000.0,-594000000.0,14000000,14000000,431000000.0,376000000.0,9174000000.0,782000000.0,1608000000.0,,87000000.0,900000000.0,-1208000000.0,16436000000.0,31000000.0,,14000000,723000000.0,1060000000.0,-9000000.0,377000000.0,-155000000.0,,3634000000.0,807000000.0,0.02,-194000000.0,23026000000.0,522000000.0,,-3000000.0,,1302000000.0,532000000.0,-215000000.0,779000000.0,0.0,-521000000.0,900000000.0,900000000.0,471000000.0,363000000.0,3538000000,8000000.0,477000000,-1730000000.0,253000000,,533000000.0,0.02,1136000000.0,,14000000.0,2169000000.0,,7262000000.0,600000000.0,0.0,,429000000.0,479000000.0,32133000000.0,,17835000000.0,7000000.0,,,,,
2012-08-31,3146000000.0,37141000000.0,306000000.0,2597000000.0,970000000.0,39082000000.0,778000000.0,8289000000.0,851000000.0,1330000000,1330000000,409000000.0,383000000.0,8953000000.0,664000000.0,763000000.0,,84000000.0,568000000.0,-144000000.0,14889000000.0,27000000.0,,1330000000,716000000.0,2087000000.0,3000000.0,364000000.0,123000000.0,,3078000000.0,792000000.0,1.71,-196000000.0,24193000000.0,23000000.0,,14000000.0,,1307000000.0,561000000.0,-426000000.0,779000000.0,0.0,-434000000.0,568000000.0,568000000.0,900000000.0,363000000.0,4684000000,8000000.0,1803000000,-167000000.0,1295000000,,-1220000000.0,1.71,1018000000.0,,1336000000.0,1941000000.0,,5936000000.0,-583000000.0,6000000.0,,-332000000.0,564000000.0,31972000000.0,,18969000000.0,1346000000.0,,,,,
2012-11-30,3174000000.0,37340000000.0,270000000.0,2552000000.0,845000000.0,39161000000.0,777000000.0,7168000000.0,355000000.0,93000000,93000000,459000000.0,392000000.0,7892000000.0,724000000.0,1734000000.0,,77000000.0,465000000.0,-172000000.0,15232000000.0,-20000000.0,,93000000,715000000.0,1027000000.0,16000000.0,390000000.0,-7000000.0,,3076000000.0,851000000.0,0.12,-195000000.0,23929000000.0,-4000000.0,,-23000000.0,,1314000000.0,549000000.0,-299000000.0,779000000.0,0.0,-207000000.0,465000000.0,465000000.0,568000000.0,363000000.0,3579000000,9000000.0,563000000,-168000000.0,176000000,-11064000000.0,-453000000.0,0.12,523000000.0,-21000000.0,94000000.0,1821000000.0,43201000000.0,7340000000.0,-1000000.0,1000000.0,,-103000000.0,553000000.0,32137000000.0,,18479000000.0,-1194000000.0,,,,,
