date,quarterlyInterestExpense,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlyDilutedEPS,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyEbitda,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentAssets,quarterlyDilutedAverageShares,quarterlyIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyOperatingExpense,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyBasicEPS,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances
2017-06-30,43000000.0,,-85000000.0,-269000000.0,362000000.0,3580000000.0,-3000000.0,-4144000000.0,,4655000000.0,-13000000.0,132000000.0,458000000.0,-62000000.0,2669000000.0,215000000.0,-11000000.0,3643000000.0,,-22000000.0,15775000000.0,,8589000000.0,373000000.0,0.57,938000000.0,938000000.0,22000000.0,112000000.0,1200000000.0,-1486000000.0,34000000.0,997000000.0,,,3716000000.0,3604000000.0,3604000000.0,614000000.0,-66000000.0,1129000000.0,-38000000.0,153000000.0,10093000000.0,27000000.0,4005000000.0,6813000000.0,-5000000.0,-143000000.0,7186000000.0,269299000.0,,5789000000.0,193000000.0,8000000.0,5682000000.0,1236000000.0,2340000000.0,2990000000.0,2443000000.0,30000000.0,343000000.0,2774000000.0,61000000.0,0.571558,,3314000000.0,343000000.0,153000000.0,153000000.0,357000000.0,-136000000.0,6088000000.0,264713726.0,,,
2017-09-30,44000000.0,,-138000000.0,155000000.0,364000000.0,3446000000.0,7000000.0,-4212000000.0,,4518000000.0,-25000000.0,165000000.0,119000000.0,44000000.0,2701000000.0,203000000.0,-1000000.0,3677000000.0,,-95000000.0,15875000000.0,,8501000000.0,-19000000.0,0.6,1104000000.0,1104000000.0,,125000000.0,1173000000.0,-1419000000.0,34000000.0,1129000000.0,,,3609000000.0,3484000000.0,3484000000.0,607000000.0,-122000000.0,1294000000.0,-38000000.0,159000000.0,10057000000.0,17000000.0,4041000000.0,6913000000.0,-5000000.0,-122000000.0,7374000000.0,266989000.0,,5943000000.0,-165000000.0,119000000.0,5818000000.0,1344000000.0,2354000000.0,2877000000.0,2504000000.0,17000000.0,335000000.0,3078000000.0,149000000.0,0.603622,,2938000000.0,335000000.0,159000000.0,159000000.0,408000000.0,-39000000.0,6016000000.0,263410000.0,,,
2017-12-31,45000000.0,,-147000000.0,-497000000.0,14000000.0,3228000000.0,5000000.0,-4120000000.0,,4150000000.0,-55000000.0,-32000000.0,595000000.0,-329000000.0,2721000000.0,223000000.0,-1000000.0,3646000000.0,,-16000000.0,15340000000.0,765000000.0,8313000000.0,448000000.0,-0.405354,1079000000.0,1079000000.0,,115000000.0,1205000000.0,-1375000000.0,33000000.0,1294000000.0,,,4132000000.0,4017000000.0,4017000000.0,673000000.0,-131000000.0,1262000000.0,22000000.0,-106000000.0,9693000000.0,19000000.0,3660000000.0,6841000000.0,-5000000.0,-131000000.0,7027000000.0,263295000.0,,5368000000.0,586000000.0,206000000.0,5647000000.0,1363000000.0,2364000000.0,3344000000.0,1434000000.0,17000000.0,350000000.0,3074000000.0,324000000.0,-0.405354,1007000000.0,2959000000.0,350000000.0,-106000000.0,-106000000.0,435000000.0,-725000000.0,6033000000.0,261500000.0,,,
2018-03-31,41000000.0,,-77000000.0,-358000000.0,16000000.0,3068000000.0,3000000.0,-4210000000.0,,4090000000.0,19000000.0,-426000000.0,-85000000.0,29000000.0,2711000000.0,218000000.0,0.0,3333000000.0,,63000000.0,14968000000.0,,8147000000.0,-162000000.0,0.72,688000000.0,688000000.0,58000000.0,105000000.0,1229000000.0,-1301000000.0,33000000.0,1262000000.0,,,3385000000.0,3280000000.0,3280000000.0,567000000.0,6000000.0,836000000.0,15000000.0,189000000.0,9276000000.0,29000000.0,3349000000.0,6921000000.0,-5000000.0,-344000000.0,6821000000.0,263672000.0,,5642000000.0,-379000000.0,2000000.0,5692000000.0,1110000000.0,2368000000.0,2729000000.0,,83000000.0,327000000.0,3083000000.0,-128000000.0,0.737201,,2844000000.0,327000000.0,189000000.0,189000000.0,933000000.0,-19000000.0,5927000000.0,256375000.0,,,
2018-06-30,42000000.0,,-82000000.0,-558000000.0,9000000.0,2973000000.0,30000000.0,-4097000000.0,,3925000000.0,19000000.0,-105000000.0,483000000.0,36000000.0,2608000000.0,260000000.0,0.0,3388000000.0,,-105000000.0,14558000000.0,,7788000000.0,401000000.0,0.87,554000000.0,554000000.0,40000000.0,111000000.0,1147000000.0,-1343000000.0,33000000.0,836000000.0,,,3837000000.0,3726000000.0,3726000000.0,653000000.0,-12000000.0,731000000.0,-37000000.0,224000000.0,9196000000.0,35000000.0,3397000000.0,6705000000.0,-5000000.0,-571000000.0,6770000000.0,257177000.0,,5861000000.0,148000000.0,10000000.0,5362000000.0,1121000000.0,2207000000.0,3073000000.0,,70000000.0,370000000.0,3070000000.0,50000000.0,0.899924,,2729000000.0,370000000.0,224000000.0,224000000.0,763000000.0,-15000000.0,5799000000.0,248910000.0,,,
2018-09-30,41000000.0,,-74000000.0,-474000000.0,9000000.0,2955000000.0,17000000.0,-4165000000.0,,4030000000.0,463000000.0,562000000.0,299000000.0,-65000000.0,2593000000.0,628000000.0,-3000000.0,3414000000.0,,98000000.0,14669000000.0,,7757000000.0,225000000.0,2.26,1150000000.0,1150000000.0,0.0,106000000.0,1104000000.0,-1297000000.0,33000000.0,731000000.0,,,3306000000.0,3200000000.0,3200000000.0,513000000.0,740000000.0,1293000000.0,-46000000.0,563000000.0,9126000000.0,23000000.0,3423000000.0,6758000000.0,-5000000.0,-468000000.0,6912000000.0,249378000.0,,6419000000.0,74000000.0,13000000.0,5543000000.0,1026000000.0,2209000000.0,2687000000.0,,10000000.0,307000000.0,3069000000.0,-112000000.0,2.26,,2634000000.0,307000000.0,563000000.0,563000000.0,706000000.0,-23000000.0,5703000000.0,249115044.0,,,
2018-12-31,42000000.0,,-136000000.0,-474000000.0,258000000.0,2817000000.0,-3000000.0,-4203000000.0,,3818000000.0,-54000000.0,-186000000.0,412000000.0,-32000000.0,2615000000.0,278000000.0,-20000000.0,3248000000.0,,-6000000.0,14264000000.0,,7650000000.0,276000000.0,1.02,987000000.0,987000000.0,12000000.0,115000000.0,1099000000.0,-1762000000.0,30000000.0,1293000000.0,,,3865000000.0,3750000000.0,3750000000.0,645000000.0,-114000000.0,1107000000.0,5000000.0,246000000.0,9072000000.0,18000000.0,3506000000.0,6818000000.0,-5000000.0,-400000000.0,6614000000.0,242569000.0,,5407000000.0,51000000.0,24000000.0,5192000000.0,1024000000.0,2218000000.0,3105000000.0,381000000.0,42000000.0,271000000.0,2808000000.0,231000000.0,1.02,876000000.0,2758000000.0,271000000.0,246000000.0,246000000.0,785000000.0,-71000000.0,5566000000.0,242569000.0,,,
2019-03-31,42000000.0,,-59000000.0,-116000000.0,363000000.0,3229000000.0,5000000.0,-4256000000.0,,4047000000.0,29000000.0,-365000000.0,-216000000.0,-33000000.0,2523000000.0,212000000.0,,3069000000.0,,-33000000.0,14480000000.0,,7893000000.0,-275000000.0,0.757073,646000000.0,646000000.0,2000000.0,102000000.0,1147000000.0,-1736000000.0,30000000.0,1107000000.0,,,3211000000.0,3109000000.0,3109000000.0,532000000.0,-42000000.0,742000000.0,47000000.0,179000000.0,9247000000.0,30000000.0,3432000000.0,6779000000.0,-5000000.0,-202000000.0,6587000000.0,236437000.0,,5581000000.0,-497000000.0,15000000.0,5233000000.0,1059000000.0,2141000000.0,2577000000.0,,17000000.0,307000000.0,2812000000.0,-215000000.0,0.76,,3003000000.0,307000000.0,179000000.0,179000000.0,835000000.0,-19000000.0,5815000000.0,235526316.0,,,
2019-06-30,43000000.0,,-76000000.0,27000000.0,457000000.0,3218000000.0,5000000.0,-4317000000.0,,4311000000.0,28000000.0,115000000.0,156000000.0,-62000000.0,2517000000.0,279000000.0,,3122000000.0,,69000000.0,14796000000.0,,7882000000.0,80000000.0,0.929157,775000000.0,775000000.0,,100000000.0,1231000000.0,-1715000000.0,30000000.0,742000000.0,,,3327000000.0,3227000000.0,3227000000.0,586000000.0,-62000000.0,857000000.0,85000000.0,217000000.0,9460000000.0,8000000.0,3579000000.0,6834000000.0,-4000000.0,-159000000.0,6914000000.0,233545000.0,,5794000000.0,-161000000.0,17000000.0,5336000000.0,989000000.0,2147000000.0,2641000000.0,,14000000.0,292000000.0,2910000000.0,-290000000.0,0.93,,2971000000.0,292000000.0,341000000.0,217000000.0,839000000.0,-16000000.0,5881000000.0,233333333.0,,,
2019-09-30,44000000.0,,-81000000.0,1000000.0,568000000.0,3182000000.0,-1000000.0,-4371000000.0,,4436000000.0,28000000.0,196000000.0,285000000.0,-21000000.0,2497000000.0,241000000.0,,3198000000.0,,-43000000.0,15062000000.0,,7821000000.0,204000000.0,0.95,931000000.0,931000000.0,,100000000.0,1226000000.0,-1729000000.0,30000000.0,857000000.0,,,3359000000.0,3259000000.0,3259000000.0,512000000.0,-79000000.0,1053000000.0,2000000.0,220000000.0,9610000000.0,25000000.0,3766000000.0,6868000000.0,0.0,-109000000.0,7241000000.0,231578947.0,,6009000000.0,-35000000.0,53000000.0,5452000000.0,1018000000.0,2142000000.0,2747000000.0,,2000000.0,255000000.0,2909000000.0,-147000000.0,0.95,,2935000000.0,255000000.0,262000000.0,220000000.0,856000000.0,-7000000.0,5844000000.0,231578947.0,,,
2019-12-31,,,-123000000.0,-414000000.0,561000000.0,3276000000.0,-6000000.0,,,4069000000.0,,304000000.0,791000000.0,,2527000000.0,,-2000000.0,3285000000.0,,,15018000000.0,,7953000000.0,668000000.0,,1181000000.0,1181000000.0,,114000000.0,,,,1053000000.0,,,,,,,-83000000.0,1357000000.0,,,9500000000.0,,3846000000.0,,,-33000000.0,7065000000.0,228262751.0,,,478000000.0,,5518000000.0,921000000.0,2150000000.0,,,42000000.0,,2563000000.0,,,,3091000000.0,,,,894000000.0,-261000000.0,5654000000.0,228262751.0,,,
