date,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyBasicEPS,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,quarterlyStockholdersEquity,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyInterestExpense,quarterlyCapitalExpenditure,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBasicAverageShares,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyResearchAndDevelopment
2016-12-31,33000000.0,-1000000.0,3752000000.0,3425000000.0,957000000.0,108000000.0,8355000000.0,6474000000.0,,,132000000.0,2605000000.0,12000000.0,12107000000.0,18568000000.0,15143000000.0,97000000.0,177000000.0,12000000.0,12000000.0,33000000.0,6461000000.0,1516000000.0,1076000000.0,1860000000.0,2427000000.0,0.0,,1089000000.0,-162000000.0,386000000.0,-55000000.0,673000000.0,2248000000.0,5486000000.0,957000000.0,19000000.0,-4000000.0,,386000000.0,,386000000.0,83000000.0,-9000000.0,,95000000.0,3993000000.0,5000000.0,347000000.0,34000000.0,-162000000.0,850000000.0,-60000000.0,,196000000.0,70000000.0,8344000000.0,-1793000000.0,-5000000.0,259000000.0,37000000.0,0.0,5786000000.0,,44000000.0,,904000000.0,,90000000.0,-132000000.0,,8000000.0,1000000.0,,10000000.0,237000000.0,
2017-03-31,24000000.0,-82000000.0,3662000000.0,3436000000.0,695000000.0,138000000.0,8334000000.0,6553000000.0,0.31,,219000000.0,2382000000.0,147000000.0,11996000000.0,18539000000.0,15103000000.0,83000000.0,178000000.0,147000000.0,147000000.0,397000000.0,6543000000.0,1468000000.0,23000000.0,1833000000.0,2427000000.0,0.0,490000000.0,914000000.0,-102000000.0,364000000.0,-177000000.0,726000000.0,2260000000.0,5546000000.0,695000000.0,-53000000.0,0.0,0.0,364000000.0,,364000000.0,48000000.0,-5000000.0,,195000000.0,3950000000.0,5000000.0,386000000.0,38000000.0,-102000000.0,875000000.0,-104000000.0,0.3,26000000.0,68000000.0,8333000000.0,,-22000000.0,185000000.0,-21000000.0,,,,76000000.0,,2331000000.0,,-149000000.0,-133000000.0,474193548.0,10000000.0,5000000.0,0.0,3000000.0,371000000.0,
2017-06-30,27000000.0,-204000000.0,4136000000.0,3828000000.0,785000000.0,111000000.0,8122000000.0,6649000000.0,0.61,,416000000.0,3054000000.0,298000000.0,12258000000.0,18838000000.0,15010000000.0,182000000.0,206000000.0,298000000.0,298000000.0,428000000.0,6580000000.0,1853000000.0,23000000.0,2151000000.0,2522000000.0,0.0,488524590.0,1201000000.0,-91000000.0,306000000.0,291000000.0,802000000.0,2289000000.0,5201000000.0,785000000.0,-77000000.0,0.0,,306000000.0,,306000000.0,91000000.0,-14000000.0,,389000000.0,3768000000.0,5000000.0,364000000.0,38000000.0,-103000000.0,1051000000.0,-247000000.0,0.61,-336000000.0,63000000.0,8400000000.0,,-34000000.0,285000000.0,-53000000.0,,,,102000000.0,,2583000000.0,,-193000000.0,-198000000.0,488524590.0,6000000.0,5000000.0,,4000000.0,538000000.0,
2017-09-30,28000000.0,-102000000.0,3943000000.0,3748000000.0,763000000.0,130000000.0,8023000000.0,6854000000.0,0.63,,427000000.0,2964000000.0,304000000.0,11966000000.0,18734000000.0,14986000000.0,563000000.0,213000000.0,304000000.0,304000000.0,456000000.0,6768000000.0,1774000000.0,22000000.0,1917000000.0,2522000000.0,0.0,489000000.0,1190000000.0,-95000000.0,473000000.0,-17000000.0,755000000.0,2308000000.0,5140000000.0,763000000.0,43000000.0,-2000000.0,,473000000.0,,473000000.0,93000000.0,-656000000.0,0.0,397000000.0,3740000000.0,5000000.0,306000000.0,40000000.0,-100000000.0,900000000.0,-401000000.0,0.62,238000000.0,58000000.0,8394000000.0,,-1000000.0,663000000.0,167000000.0,,,,138000000.0,,2573000000.0,,160000000.0,-217000000.0,482539683.0,5000000.0,,,3000000.0,567000000.0,
2017-12-31,21000000.0,-101000000.0,3287000000.0,3314000000.0,787000000.0,111000000.0,8222000000.0,6769000000.0,,,198000000.0,2662000000.0,-61000000.0,11509000000.0,18194000000.0,14880000000.0,275000000.0,208000000.0,-61000000.0,-61000000.0,30000000.0,6685000000.0,1677000000.0,1060000000.0,1732000000.0,2520000000.0,0.0,,985000000.0,-200000000.0,360000000.0,45000000.0,650000000.0,2237000000.0,5411000000.0,787000000.0,103000000.0,1000000.0,0.0,360000000.0,,360000000.0,239000000.0,-505000000.0,,178000000.0,3837000000.0,5000000.0,473000000.0,25000000.0,-215000000.0,250000000.0,-400000000.0,,180000000.0,81000000.0,8384000000.0,-2034000000.0,0.0,490000000.0,-110000000.0,,5871000000.0,,86000000.0,,1057000000.0,,289000000.0,-216000000.0,,1000000.0,,0.0,4000000.0,314000000.0,
2018-03-31,21000000.0,-126000000.0,3257000000.0,3350000000.0,700000000.0,125000000.0,8247000000.0,6754000000.0,0.26,,187000000.0,2378000000.0,124000000.0,11504000000.0,18182000000.0,14832000000.0,-85000000.0,223000000.0,124000000.0,124000000.0,461000000.0,6678000000.0,1491000000.0,,1747000000.0,2520000000.0,,496000000.0,887000000.0,-105000000.0,245000000.0,-93000000.0,774000000.0,2232000000.0,5448000000.0,700000000.0,-123000000.0,,,245000000.0,,245000000.0,42000000.0,-5000000.0,,166000000.0,3787000000.0,5000000.0,360000000.0,34000000.0,-107000000.0,394000000.0,-32000000.0,0.25,-11000000.0,80000000.0,8390000000.0,,,22000000.0,-115000000.0,,,,83000000.0,,2398000000.0,,-247000000.0,-212000000.0,476923077.0,7000000.0,3000000.0,,3000000.0,325000000.0,
2018-06-30,24000000.0,-126000000.0,3720000000.0,3795000000.0,789000000.0,128000000.0,8069000000.0,6924000000.0,0.6,,418000000.0,3057000000.0,293000000.0,11789000000.0,18619000000.0,14824000000.0,486000000.0,233000000.0,293000000.0,293000000.0,497000000.0,6830000000.0,1850000000.0,,1966000000.0,2521000000.0,,488333333.0,1207000000.0,-112000000.0,368000000.0,408000000.0,815000000.0,2253000000.0,5232000000.0,789000000.0,-43000000.0,,,368000000.0,,368000000.0,101000000.0,-83000000.0,,394000000.0,3793000000.0,5000000.0,245000000.0,34000000.0,-113000000.0,372000000.0,-363000000.0,0.6,-223000000.0,78000000.0,8363000000.0,,,599000000.0,124000000.0,,,,114000000.0,,2814000000.0,,95000000.0,-234000000.0,488333333.0,3000000.0,5000000.0,,4000000.0,556000000.0,
2018-09-30,23000000.0,-127000000.0,3688000000.0,3735000000.0,803000000.0,126000000.0,8033000000.0,6924000000.0,0.74,,501000000.0,3289000000.0,358000000.0,11721000000.0,18559000000.0,14824000000.0,684000000.0,235000000.0,358000000.0,358000000.0,509000000.0,6838000000.0,1985000000.0,,1851000000.0,2521000000.0,,490000000.0,1304000000.0,-114000000.0,486000000.0,121000000.0,747000000.0,2265000000.0,5247000000.0,803000000.0,68000000.0,,,486000000.0,,486000000.0,120000000.0,-357000000.0,,478000000.0,3780000000.0,5000000.0,368000000.0,35000000.0,-115000000.0,92000000.0,-567000000.0,0.73,115000000.0,76000000.0,8371000000.0,,0.0,799000000.0,,,,,147000000.0,,3114000000.0,,226000000.0,-231000000.0,483783784.0,4000000.0,5000000.0,,4000000.0,639000000.0,
2018-12-31,25000000.0,-134000000.0,3792000000.0,2991000000.0,866000000.0,133000000.0,7860000000.0,6672000000.0,,,194000000.0,2794000000.0,134000000.0,11652000000.0,18216000000.0,15225000000.0,121000000.0,264000000.0,134000000.0,134000000.0,193000000.0,6564000000.0,1734000000.0,1181000000.0,1655000000.0,2518000000.0,,,1060000000.0,-265000000.0,309000000.0,,693000000.0,2157000000.0,5074000000.0,866000000.0,53000000.0,,,309000000.0,,309000000.0,33000000.0,1000000.0,,167000000.0,3888000000.0,5000000.0,486000000.0,31000000.0,-265000000.0,469000000.0,-297000000.0,,,57000000.0,8384000000.0,-2315000000.0,-9000000.0,386000000.0,,-421000000.0,6203000000.0,,110000000.0,,1105000000.0,,168000000.0,-265000000.0,,20000000.0,12000000.0,,6000000.0,331000000.0,
2019-06-30,,,4349000000.0,3663000000.0,,,8406000000.0,6443000000.0,0.0,,,,,12755000000.0,19090000000.0,15427000000.0,,280000000.0,,,230000000.0,6335000000.0,,,1974000000.0,2521000000.0,,,,,,,945000000.0,2160000000.0,5401000000.0,,,,,382000000.0,,382000000.0,,,,,4184000000.0,5000000.0,,,,520000000.0,,0.0,,286000000.0,8392000000.0,,,,,,4184000000.0,,,,3080000000.0,,,,,,,,,,
