date,quarterlyNetIncome,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyTaxProvision,quarterlyLongTermDebt,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyAccountsPayable,quarterlyTotalRevenue,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,quarterlyEndCashPosition,quarterlyNetOtherInvestingChanges,quarterlyEbitda,quarterlyStockBasedCompensation,quarterlyDilutedAverageShares,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyOperatingExpense,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyResearchAndDevelopment,quarterlyCurrentDeferredRevenue,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
2004-03-31,-18000000.0,165075996.0,-18000000,-197000000.0,1127000000.0,58000000.0,86000000.0,-38000000.0,954000000.0,-8000000.0,2057000000.0,919000000.0,,8000000.0,3848000000.0,1000000.0,,-158000000.0,,,1363000000.0,,929000000.0,243000000.0,243000000.0,401000000.0,-0.11,5634000000.0,194000000.0,90000000.0,-235000000.0,-12000000.0,,7887000000.0,-18000000.0,2450000000.0,-1128000000.0,5100000000.0,260000000.0,,,7531000000.0,91000000,1755000000.0,1623000000,0.0,-179000000.0,,,243000000.0,-10000000.0,168000000,,165075996.0,,,,-47000000.0,,2253000000.0,-5000000.0,169000000.0,-1233000000.0,,165000000.0,92000000.0,5524000000.0,2007000000.0,,-0.11,-3043000000.0,1676000000.0,,,,,
2004-06-30,33000000.0,165165133.0,33000000,131000000.0,1117000000.0,54000000.0,-101000000.0,-28000000.0,978000000.0,-23000000.0,1992000000.0,1008000000.0,,16000000.0,3709000000.0,0.0,,8000000.0,,,1504000000.0,,929000000.0,251000000.0,251000000.0,243000000.0,0.2,5539000000.0,195000000.0,89000000.0,103000000.0,-5000000.0,,7868000000.0,33000000.0,2430000000.0,-1148000000.0,5035000000.0,332000000.0,,,7495000000.0,166000000,1843000000.0,1836000000,0.0,98000000.0,,,251000000.0,4000000.0,242000000,,167343493.0,,,,-20000000.0,,2329000000.0,55000000.0,166000000.0,-1200000000.0,,178000000.0,90000000.0,5403000000.0,2092000000.0,,0.2,-3043000000.0,1694000000.0,,,,,
2004-09-30,58000000.0,165310712.0,58000000,96000000.0,1112000000.0,64000000.0,-28000000.0,-31000000.0,911000000.0,78000000.0,1959000000.0,1095000000.0,,32000000.0,3769000000.0,1000000.0,,44000000.0,,,1642000000.0,,929000000.0,295000000.0,295000000.0,251000000.0,0.35,5523000000.0,190000000.0,91000000.0,65000000.0,-28000000.0,,7905000000.0,58000000.0,2452000000.0,-1157000000.0,5002000000.0,350000000.0,,,7477000000.0,186000000,1860000000.0,1992000000,0.0,,,,295000000.0,0.0,263000000,,168000750.0,,,-12000000.0,-24000000.0,,2382000000.0,97000000.0,164000000.0,-1137000000.0,,233000000.0,87000000.0,5363000000.0,2114000000.0,,0.35,-3043000000.0,1594000000.0,,,,,
2004-12-31,-27000000.0,,-27000000,374000000.0,1188000000.0,582000000.0,-203000000.0,-41000000.0,894000000.0,14000000.0,2002000000.0,790000000.0,,26000000.0,3796000000.0,1000000.0,342000000.0,176000000.0,,208000000.0,1480000000.0,,929000000.0,471000000.0,471000000.0,295000000.0,,5782000000.0,76000000.0,91000000.0,333000000.0,-3000000.0,,8125000000.0,-27000000.0,2592000000.0,-1087000000.0,5316000000.0,268000000.0,,,7647000000.0,96000000,1186000000.0,1748000000,0.0,,,,471000000.0,-2000000.0,174000000,,,,,-12000000.0,-16000000.0,,2343000000.0,-19000000.0,172000000.0,-1164000000.0,23000000.0,277000000.0,94000000.0,5567000000.0,2080000000.0,,,-3314000000.0,1429000000.0,,,,,
2005-03-31,-10000000.0,165819217.0,-10000000,-281000000.0,1158000000.0,61000000.0,198000000.0,-36000000.0,1059000000.0,-25000000.0,1905000000.0,995000000.0,,,3884000000.0,5000000.0,,-131000000.0,,,1424000000.0,,929000000.0,340000000.0,340000000.0,471000000.0,-0.06,5596000000.0,139000000.0,94000000.0,-317000000.0,0.0,,8079000000.0,-10000000.0,2533000000.0,-1129000000.0,5219000000.0,279000000.0,-8000000.0,,7655000000.0,111000000,1819000000.0,1703000000,0.0,-271000000.0,,,340000000.0,-5000000.0,183000000,,165819217.0,,,-9000000.0,-41000000.0,,2483000000.0,-6000000.0,168000000.0,-1174000000.0,,228000000.0,96000000.0,5636000000.0,2019000000.0,,-0.06,-3314000000.0,1752000000.0,,,,,
2005-06-30,28000000.0,165694221.0,28000000,228000000.0,1099000000.0,60000000.0,-279000000.0,-35000000.0,1009000000.0,-50000000.0,1798000000.0,987000000.0,,8000000.0,3635000000.0,1000000.0,,-75000000.0,,,1654000000.0,,929000000.0,265000000.0,265000000.0,340000000.0,0.16,5318000000.0,72000000.0,95000000.0,193000000.0,-19000000.0,,7651000000.0,28000000.0,2421000000.0,-1221000000.0,5112000000.0,363000000.0,-6000000.0,,7305000000.0,186000000,1911000000.0,2017000000,0.0,190000000.0,,,265000000.0,-2000000.0,261000000,,171526145.0,,,,-15000000.0,,2333000000.0,43000000.0,177000000.0,-1146000000.0,,161000000.0,102000000.0,5262000000.0,2043000000.0,,0.17,-3314000000.0,1627000000.0,,,,,
2005-09-30,78000000.0,165867132.0,80000000,154000000.0,1013000000.0,246000000.0,-51000000.0,-44000000.0,856000000.0,16000000.0,1636000000.0,944000000.0,,17000000.0,3618000000.0,2000000.0,,10000000.0,,,1593000000.0,,929000000.0,275000000.0,275000000.0,265000000.0,0.45,4687000000.0,87000000.0,94000000.0,110000000.0,-7000000.0,,7728000000.0,78000000.0,2038000000.0,-1249000000.0,4950000000.0,335000000.0,0.0,,7285000000.0,184000000,1749000000.0,1928000000,890000000.0,,,,275000000.0,-49000000.0,247000000,,171909751.0,,,,-89000000.0,,3041000000.0,108000000.0,151000000.0,-1068000000.0,,207000000.0,88000000.0,5203000000.0,2082000000.0,,0.47,-3314000000.0,1585000000.0,,,,,
2005-12-31,-458000000.0,,-428000000,-223000000.0,1080000000.0,58000000.0,-365000000.0,-77000000.0,810000000.0,-442000000.0,1607000000.0,686000000.0,,-15000000.0,3192000000.0,8000000.0,,19000000.0,,,1378000000.0,,929000000.0,294000000.0,294000000.0,275000000.0,,4700000000.0,211000000.0,78000000.0,-300000000.0,-26000000.0,,6545000000.0,-458000000.0,2013000000.0,-1224000000.0,4543000000.0,251000000.0,-24000000.0,,6535000000.0,103000000,1674000000.0,1629000000,0.0,,,,294000000.0,45000000.0,164000000,,,,,-10000000.0,609000000.0,,1845000000.0,-426000000.0,148000000.0,-1526000000.0,,-236000000.0,87000000.0,4592000000.0,1943000000.0,,,-2936000000.0,1400000000.0,,,,,
2006-03-31,7000000.0,167075638.0,7000000,-178000000.0,1080000000.0,56000000.0,211000000.0,-54000000.0,965000000.0,55000000.0,1608000000.0,814000000.0,2040000000.0,7000000.0,3428000000.0,10000000.0,,-1000000.0,,,1340000000.0,,929000000.0,293000000.0,293000000.0,294000000.0,0.04,4728000000.0,215000000.0,67000000.0,-232000000.0,-3000000.0,,6885000000.0,7000000.0,,-1207000000.0,4544000000.0,239000000.0,-9000000.0,,6839000000.0,92000000,1715000000.0,1579000000,0.0,-185000000.0,,,293000000.0,14000000.0,147000000,,171640555.0,,,,-40000000.0,,2157000000.0,28000000.0,147000000.0,-1519000000.0,,-213000000.0,92000000.0,4853000000.0,1986000000.0,,0.04,-2936000000.0,1425000000.0,,,,,
2006-06-30,50000000.0,167085962.0,74000000,69000000.0,1193000000.0,58000000.0,-16000000.0,-47000000.0,1008000000.0,3000000.0,1622000000.0,929000000.0,2125000000.0,19000000.0,3483000000.0,1000000.0,,15000000.0,,,1500000000.0,,929000000.0,308000000.0,308000000.0,293000000.0,0.29,4940000000.0,227000000.0,70000000.0,22000000.0,-9000000.0,,7287000000.0,50000000.0,,-1164000000.0,4558000000.0,305000000.0,-8000000.0,,7143000000.0,172000000,1888000000.0,1805000000,0.0,19000000.0,,,308000000.0,1000000.0,230000000,,170917175.0,,,,-45000000.0,,2347000000.0,108000000.0,133000000.0,-1469000000.0,,-124000000.0,75000000.0,4970000000.0,2173000000.0,,0.3,-2936000000.0,1487000000.0,,,,,
2006-09-30,85000000.0,165711447.0,87000000,123000000.0,1159000000.0,55000000.0,-106000000.0,-35000000.0,922000000.0,2000000.0,1600000000.0,1070000000.0,2127000000.0,16000000.0,3469000000.0,2000000.0,,-19000000.0,,,1760000000.0,,929000000.0,289000000.0,289000000.0,308000000.0,0.5,4886000000.0,229000000.0,73000000.0,88000000.0,8000000.0,,7236000000.0,85000000.0,,-1136000000.0,4536000000.0,262000000.0,-100000000.0,,7072000000.0,184000000,1862000000.0,2022000000,0.0,38000000.0,,,289000000.0,-6000000.0,184000000,,169829685.0,,,,-37000000.0,,2350000000.0,115000000.0,78000000.0,-1384000000.0,,-107000000.0,78000000.0,4926000000.0,2146000000.0,,0.51,-2936000000.0,1457000000.0,,,,,
2006-12-31,167000000.0,,171000000,341000000.0,473000000.0,429000000.0,-247000000.0,-55000000.0,906000000.0,46000000.0,1608000000.0,689000000.0,2185000000.0,-104000000.0,3420000000.0,5000000.0,106000000.0,118000000.0,,162000000.0,1408000000.0,,929000000.0,407000000.0,407000000.0,289000000.0,,4296000000.0,121000000.0,76000000.0,286000000.0,-45000000.0,,6358000000.0,167000000.0,,-1731000000.0,4787000000.0,199000000.0,-18000000.0,,6624000000.0,107000000,1224000000.0,1607000000,0.0,110000000.0,,,407000000.0,-17000000.0,107000000,,,,,,11000000.0,,2062000000.0,81000000.0,92000000.0,-1217000000.0,,-545000000.0,92000000.0,4668000000.0,1956000000.0,,,-3179000000.0,1142000000.0,,,,,
2007-03-31,16000000.0,162273457.0,16000000,-234000000.0,521000000.0,26000000.0,146000000.0,-44000000.0,1060000000.0,1000000.0,1594000000.0,861000000.0,2200000000.0,18000000.0,3578000000.0,3000000.0,,-129000000.0,,,1500000000.0,,929000000.0,278000000.0,278000000.0,407000000.0,0.1,4315000000.0,131000000.0,76000000.0,-278000000.0,-4000000.0,,6582000000.0,16000000.0,,-1707000000.0,4773000000.0,213000000.0,,,6807000000.0,118000000,1800000000.0,1713000000,0.0,-250000000.0,,,278000000.0,-2000000.0,118000000,,166681273.0,,,,-46000000.0,,2267000000.0,46000000.0,95000000.0,-1217000000.0,,-513000000.0,95000000.0,4850000000.0,1957000000.0,,0.1,-3179000000.0,1272000000.0,,,,,
2007-06-30,88000000.0,162900139.0,88000000,24000000.0,504000000.0,28000000.0,-27000000.0,-32000000.0,1106000000.0,12000000.0,1580000000.0,993000000.0,2236000000.0,22000000.0,3567000000.0,6000000.0,,26000000.0,,,1707000000.0,,929000000.0,304000000.0,304000000.0,278000000.0,0.53,4320000000.0,134000000.0,77000000.0,-8000000.0,-10000000.0,,6793000000.0,88000000.0,,-1679000000.0,4759000000.0,283000000.0,,,6883000000.0,190000000,1883000000.0,1990000000,70000000.0,-64000000.0,,,304000000.0,-2000000.0,190000000,,167182198.0,,,,24000000.0,,2473000000.0,129000000.0,93000000.0,-1129000000.0,,-388000000.0,93000000.0,4838000000.0,2045000000.0,,0.54,-3179000000.0,1271000000.0,,,,,
2007-09-30,92000000.0,161238844.0,92000000,181000000.0,528000000.0,41000000.0,-120000000.0,-29000000.0,1021000000.0,9000000.0,1586000000.0,1084000000.0,2307000000.0,22000000.0,3644000000.0,3000000.0,,44000000.0,,,1842000000.0,,929000000.0,348000000.0,348000000.0,304000000.0,0.56,4421000000.0,119000000.0,79000000.0,152000000.0,-3000000.0,,6949000000.0,92000000.0,,-1659000000.0,4765000000.0,311000000.0,,,7014000000.0,214000000,1928000000.0,2153000000,75000000.0,89000000.0,,,348000000.0,-3000000.0,214000000,,165217100.0,,,,-27000000.0,,2528000000.0,137000000.0,97000000.0,-1037000000.0,,-386000000.0,97000000.0,4926000000.0,2088000000.0,,0.57,-3179000000.0,1282000000.0,,,,,
2007-12-31,332000000.0,,332000000,538000000.0,523000000.0,0.0,-395000000.0,-51000000.0,1030000000.0,-121000000.0,1604000000.0,673000000.0,2199000000.0,-462000000.0,3354000000.0,2000000.0,81000000.0,109000000.0,,646000000.0,1651000000.0,,929000000.0,457000000.0,457000000.0,348000000.0,,4745000000.0,83000000.0,86000000.0,487000000.0,-13000000.0,,6979000000.0,332000000.0,,-1646000000.0,5098000000.0,220000000.0,0.0,,6641000000.0,91000000,1328000000.0,1871000000,0.0,343000000.0,,,457000000.0,-4000000.0,91000000,,,,,,-45000000.0,,2234000000.0,-111000000.0,129000000.0,-654000000.0,,15000000.0,129000000.0,4558000000.0,2083000000.0,,,-3494000000.0,1123000000.0,,,,,
2008-03-31,27000000.0,159187316.0,27000000,-443000000.0,961000000.0,0.0,292000000.0,-33000000.0,1220000000.0,-6000000.0,1621000000.0,937000000.0,2264000000.0,26000000.0,3726000000.0,2000000.0,,-175000000.0,,,1607000000.0,,929000000.0,282000000.0,282000000.0,457000000.0,0.17,4846000000.0,93000000.0,77000000.0,-476000000.0,10000000.0,,7400000000.0,27000000.0,,-1623000000.0,5115000000.0,256000000.0,-3000000.0,,6983000000.0,154000000,1909000000.0,1863000000,0.0,-470000000.0,,,282000000.0,-7000000.0,154000000,,162776273.0,,,,-40000000.0,,2554000000.0,74000000.0,102000000.0,-627000000.0,,68000000.0,102000000.0,4981000000.0,2002000000.0,,0.17,-3494000000.0,1255000000.0,,,,,
2008-06-30,99000000.0,159631670.0,99000000,89000000.0,983000000.0,0.0,-17000000.0,-38000000.0,1325000000.0,-1000000.0,1612000000.0,1085000000.0,2266000000.0,42000000.0,3692000000.0,5000000.0,,29000000.0,,,1788000000.0,,,311000000.0,311000000.0,282000000.0,0.61,4861000000.0,107000000.0,79000000.0,51000000.0,19000000.0,,7698000000.0,99000000.0,,203000000.0,5106000000.0,408000000.0,0.0,,7147000000.0,247000000,2090000000.0,2196000000,116000000.0,,,,311000000.0,-14000000.0,303000000,,163298467.0,,,,-46000000.0,,2837000000.0,169000000.0,161000000.0,,,203000000.0,105000000.0,4950000000.0,2197000000.0,,0.62,-3494000000.0,1258000000.0,,,,,
2008-09-30,114000000.0,160006745.0,114000000,208000000.0,934000000.0,0.0,-126000000.0,-43000000.0,1112000000.0,-13000000.0,1506000000.0,1067000000.0,2089000000.0,45000000.0,3445000000.0,3000000.0,,21000000.0,,,1991000000.0,,929000000.0,332000000.0,332000000.0,311000000.0,0.7,4529000000.0,88000000.0,76000000.0,165000000.0,11000000.0,,7154000000.0,114000000.0,,-1702000000.0,5000000000.0,378000000.0,0.0,,6583000000.0,276000000,1900000000.0,2369000000,0.0,,,,332000000.0,-3000000.0,276000000,,163441406.0,,,-16000000.0,-42000000.0,,2625000000.0,190000000.0,102000000.0,-414000000.0,,219000000.0,102000000.0,4595000000.0,1988000000.0,,0.71,-3494000000.0,1150000000.0,,,,,
2008-12-31,-14000000.0,,-14000000,568000000.0,92000000.0,654000000.0,-226000000.0,-60000000.0,979000000.0,-1000000.0,1473000000.0,615000000.0,1956000000.0,-1000000.0,3247000000.0,0.0,98000000.0,264000000.0,22000000.0,34000000.0,1425000000.0,,929000000.0,596000000.0,596000000.0,332000000.0,,4317000000.0,90000000.0,70000000.0,508000000.0,25000000.0,,6774000000.0,-14000000.0,,-2195000000.0,4860000000.0,236000000.0,-32000000.0,,6738000000.0,293000000,1266000000.0,1877000000,0.0,275000000.0,,18000000.0,596000000.0,-3000000.0,67000000,,,,,-22000000.0,-58000000.0,,2457000000.0,9000000.0,159000000.0,-428000000.0,,-317000000.0,112000000.0,4666000000.0,2072000000.0,,,-3387000000.0,386000000.0,,,,,
2009-03-31,40000000.0,158491731.0,63000000,-345000000.0,845000000.0,0.0,114000000.0,-50000000.0,1154000000.0,-5000000.0,1421000000.0,,1904000000.0,24000000.0,3318000000.0,3000000.0,,-300000000.0,,,1439000000.0,,929000000.0,296000000.0,296000000.0,596000000.0,0.25,4170000000.0,80000000.0,61000000.0,-395000000.0,19000000.0,,6580000000.0,40000000.0,,-2196000000.0,,245000000.0,-3000000.0,,6500000000.0,156000000,,1684000000,0.0,,,,296000000.0,0.0,153000000,,161286880.0,,,-17000000.0,-50000000.0,,2410000000.0,92000000.0,89000000.0,-388000000.0,,-274000000.0,89000000.0,4716000000.0,1784000000.0,-3000000.0,0.25,,508000000.0,,,,,
2009-06-30,105000000.0,158920842.0,139000000,182000000.0,900000000.0,1850000000.0,230000000.0,-25000000.0,1209000000.0,1000000.0,1490000000.0,,2031000000.0,44000000.0,3646000000.0,1000000.0,,410000000.0,,,1722000000.0,,929000000.0,706000000.0,706000000.0,296000000.0,0.65,4421000000.0,89000000.0,62000000.0,157000000.0,-23000000.0,,7390000000.0,105000000.0,,-2054000000.0,,333000000.0,-1000000.0,,7026000000.0,243000000,,2055000000,0.0,,,,706000000.0,-3000000.0,244000000,,161728278.0,,,-10000000.0,-28000000.0,,2969000000.0,182000000.0,90000000.0,-283000000.0,,-22000000.0,90000000.0,5087000000.0,1939000000.0,-18000000.0,0.66,,1441000000.0,,,,,
2009-09-30,108000000.0,159208879.0,141000000,343000000.0,949000000.0,1929000000.0,-580000000.0,-33000000.0,1077000000.0,-61000000.0,1496000000.0,,2060000000.0,3000000.0,3148000000.0,5000000.0,,-268000000.0,,,1917000000.0,49000000.0,929000000.0,438000000.0,438000000.0,706000000.0,0.67,4505000000.0,77000000.0,66000000.0,310000000.0,-34000000.0,,7178000000.0,108000000.0,,-2017000000.0,,365000000.0,0.0,,6651000000.0,270000000,,2282000000,0.0,,,,438000000.0,1000000.0,259000000,,162120722.0,,,-26000000.0,-32000000.0,,2673000000.0,144000000.0,95000000.0,-175000000.0,153000000.0,133000000.0,95000000.0,4645000000.0,2006000000.0,-556000000.0,0.68,,1497000000.0,,,,,
2009-12-31,81000000.0,,107000000,576000000.0,731000000.0,0.0,-465000000.0,-72000000.0,960000000.0,2000000.0,1509000000.0,,2050000000.0,-64000000.0,2739000000.0,14000000.0,,21000000.0,,149000000.0,1667000000.0,,929000000.0,459000000.0,459000000.0,438000000.0,,4290000000.0,59000000.0,58000000.0,504000000.0,-54000000.0,,6532000000.0,81000000.0,,-2255000000.0,5110000000.0,250000000.0,0.0,,6149000000.0,95000000,1163000000.0,1917000000,0.0,,,25000000.0,459000000.0,-18000000.0,99000000,,,,,-34000000.0,-90000000.0,,2242000000.0,41000000.0,155000000.0,-94000000.0,,-6000000.0,162000000.0,4224000000.0,1925000000.0,-467000000.0,,-3601000000.0,448000000.0,,,,,
2010-03-31,41000000.0,160714929.0,67000000,-416000000.0,716000000.0,0.0,386000000.0,-32000000.0,1076000000.0,-21000000.0,1453000000.0,,1974000000.0,39000000.0,2925000000.0,2000000.0,,-60000000.0,,,1527000000.0,44000000.0,929000000.0,399000000.0,399000000.0,459000000.0,0.25,4143000000.0,249000000.0,47000000.0,-448000000.0,-10000000.0,,6790000000.0,41000000.0,,-2259000000.0,,250000000.0,-5000000.0,,6359000000.0,171000000,,1777000000,0.0,,,,399000000.0,11000000.0,197000000,,163100074.0,,,-15000000.0,-21000000.0,,2647000000.0,106000000.0,79000000.0,-53000000.0,-527000000.0,36000000.0,79000000.0,4398000000.0,1961000000.0,-17000000.0,0.26,,1473000000.0,,,,,
2010-06-30,112000000.0,160961879.0,144000000,222000000.0,694000000.0,1819000000.0,-130000000.0,-72000000.0,1076000000.0,4000000.0,1418000000.0,,1884000000.0,57000000.0,2707000000.0,2000000.0,,13000000.0,,,1675000000.0,44000000.0,929000000.0,412000000.0,412000000.0,399000000.0,0.69,3996000000.0,272000000.0,45000000.0,150000000.0,-34000000.0,,6701000000.0,112000000.0,,-2311000000.0,,335000000.0,0.0,,6223000000.0,240000000,,2010000000,0.0,,,,412000000.0,8000000.0,290000000,,163292749.0,,,-34000000.0,-64000000.0,,2705000000.0,201000000.0,95000000.0,59000000.0,551000000.0,105000000.0,95000000.0,4132000000.0,2091000000.0,-409000000.0,0.7,,1425000000.0,,,,,
2010-09-30,135000000.0,159181133.0,170000000,233000000.0,739000000.0,0.0,-170000000.0,-83000000.0,1068000000.0,-6000000.0,1524000000.0,,1998000000.0,53000000.0,2774000000.0,2000000.0,,3000000.0,,,1828000000.0,40000000.0,929000000.0,415000000.0,415000000.0,412000000.0,0.84,4261000000.0,455000000.0,55000000.0,150000000.0,-140000000.0,,7140000000.0,135000000.0,,-2193000000.0,,377000000.0,-100000000.0,,6664000000.0,281000000,,2205000000,0.0,-48000000.0,36000000.0,,415000000.0,4000000.0,318000000,2000000.0,161674329.0,68000000.0,,-28000000.0,-79000000.0,,2879000000.0,223000000.0,96000000.0,185000000.0,17000000.0,148000000.0,82000000.0,4235000000.0,2429000000.0,-288000000.0,0.85,,1461000000.0,,,,,
2010-12-31,45000000.0,,80000000,551000000.0,656000000.0,-20000000.0,-385000000.0,-133000000.0,1060000000.0,14000000.0,1610000000.0,,1984000000.0,22000000.0,2649000000.0,7000000.0,,48000000.0,,160000000.0,1661000000.0,44000000.0,929000000.0,463000000.0,463000000.0,415000000.0,,4250000000.0,399000000.0,56000000.0,418000000.0,-44000000.0,,6899000000.0,45000000.0,,-2333000000.0,5185000000.0,288000000.0,-150000000.0,,6670000000.0,138000000,1300000000.0,1949000000,0.0,394000000.0,,30000000.0,463000000.0,4000000.0,199000000,3000000.0,,1000000.0,,-35000000.0,-117000000.0,,2649000000.0,99000000.0,150000000.0,230000000.0,-15000000.0,-96000000.0,150000000.0,4293000000.0,2377000000.0,-20000000.0,,-3575000000.0,485000000.0,,,,,
2011-03-31,16000000.0,154610056.0,42000000,-317000000.0,657000000.0,0.0,353000000.0,-103000000.0,1353000000.0,-55000000.0,1702000000.0,,2047000000.0,41000000.0,2884000000.0,4000000.0,,-54000000.0,,,1590000000.0,40000000.0,929000000.0,409000000.0,409000000.0,463000000.0,0.1,4406000000.0,589000000.0,56000000.0,-420000000.0,-2000000.0,,7476000000.0,16000000.0,,-2267000000.0,,292000000.0,-6000000.0,,7137000000.0,190000000,,1882000000,0.0,-415000000.0,,,409000000.0,2000000.0,179000000,10000000.0,157928690.0,-260000000.0,,-6000000.0,-101000000.0,,3070000000.0,83000000.0,102000000.0,246000000.0,67000000.0,-7000000.0,102000000.0,4554000000.0,2583000000.0,-605000000.0,0.1,,1670000000.0,,,,,
2011-06-30,129000000.0,152344400.0,156000000,70000000.0,645000000.0,0.0,141000000.0,-81000000.0,1537000000.0,-3000000.0,1746000000.0,,2069000000.0,54000000.0,3424000000.0,5000000.0,,12000000.0,,,1910000000.0,45000000.0,929000000.0,421000000.0,421000000.0,409000000.0,0.83,4460000000.0,452000000.0,60000000.0,-11000000.0,-34000000.0,,8059000000.0,129000000.0,,-2258000000.0,,371000000.0,-206000000.0,,7788000000.0,271000000,,2281000000,0.0,-191000000.0,,,421000000.0,-127000000.0,315000000,2000000.0,155486354.0,-171000000.0,,,-206000000.0,,3599000000.0,210000000.0,100000000.0,375000000.0,-42000000.0,-70000000.0,100000000.0,5078000000.0,2710000000.0,-317000000.0,0.85,,1654000000.0,,,,,
2011-09-30,129000000.0,150138644.0,159000000,113000000.0,607000000.0,0.0,-95000000.0,-89000000.0,1339000000.0,-1000000.0,1710000000.0,,1977000000.0,87000000.0,3396000000.0,0.0,,58000000.0,,,2027000000.0,47000000.0,929000000.0,479000000.0,479000000.0,421000000.0,0.84,4294000000.0,361000000.0,58000000.0,24000000.0,-69000000.0,,7599000000.0,129000000.0,,-2375000000.0,,396000000.0,0.0,,7419000000.0,302000000,,2423000000,0.0,-163000000.0,29000000.0,,479000000.0,125000000.0,350000000,3000000.0,152680719.0,132000000.0,,,59000000.0,,3305000000.0,245000000.0,94000000.0,504000000.0,2000000.0,-100000000.0,96000000.0,5037000000.0,2382000000.0,-125000000.0,0.86,,1641000000.0,,,,,
2011-12-31,8000000.0,,39000000,513000000.0,562000000.0,76000000.0,-528000000.0,-128000000.0,1148000000.0,-58000000.0,1751000000.0,797000000.0,1952000000.0,-376000000.0,3337000000.0,2000000.0,,-137000000.0,,409000000.0,1769000000.0,44000000.0,929000000.0,342000000.0,342000000.0,479000000.0,,4265000000.0,195000000.0,58000000.0,385000000.0,-223000000.0,,6868000000.0,8000000.0,,-2590000000.0,5348000000.0,289000000.0,-100000000.0,,7107000000.0,162000000,1393000000.0,2058000000,0.0,611000000.0,,13000000.0,342000000.0,3000000.0,151000000,3000000.0,,180000000.0,,,-124000000.0,,2603000000.0,49000000.0,127000000.0,512000000.0,50000000.0,-473000000.0,97000000.0,4822000000.0,2285000000.0,-22000000.0,,-3597000000.0,489000000.0,,,,,
2012-03-31,69000000.0,147813672.0,90000000,-389000000.0,560000000.0,0.0,338000000.0,-62000000.0,1313000000.0,-3000000.0,1796000000.0,929000000.0,1998000000.0,32000000.0,3685000000.0,2000000.0,,-92000000.0,,,1660000000.0,42000000.0,929000000.0,250000000.0,250000000.0,342000000.0,0.46,4354000000.0,230000000.0,58000000.0,-451000000.0,-6000000.0,,7178000000.0,69000000.0,,-2515000000.0,,287000000.0,-7000000.0,,7260000000.0,181000000,,1947000000,0.0,-537000000.0,,,250000000.0,14000000.0,222000000,10000000.0,150017661.0,-140000000.0,,,-48000000.0,,2824000000.0,122000000.0,106000000.0,581000000.0,10000000.0,-324000000.0,106000000.0,5167000000.0,2093000000.0,-8000000.0,0.47,,1482000000.0,,,,,
