date,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyStockholdersEquity,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyOtherCurrentAssets,quarterlyCurrentDebt,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyDilutedEPS,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyDilutedAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,quarterlyInventory,quarterlyChangeInInventory,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyCashDividendsPaid,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyIncomeTaxPayable
2011-01-31,1078000000.0,677000000.0,456000000.0,-19000000.0,,18112000000.0,-11256000000.0,-10000000.0,1123000000.0,652000000.0,330000000.0,36000000.0,616000000.0,78000000.0,-130000000.0,542000000,,14000000.0,-754000000.0,631000000.0,4351000000.0,53000000.0,33345000000.0,-317000000.0,10480000000,19000000.0,-426000000.0,1358000000.0,171000000.0,22089000000.0,31000000.0,31000000.0,,,-1002000000.0,946000000,-298000000.0,471000000.0,8468000000.0,17371000000.0,9967000000.0,7119000000.0,,2792000000.0,833000000.0,285000000.0,33699000000.0,23732000000.0,412000000.0,-572000000.0,,635000000.0,15587000000.0,-608000000.0,1008000000.0,3726000000.0,-63000000.0,,285000000.0,285000000,6537000000.0,467000000.0,707000000.0,0.0,3184000000.0,8321000000.0,224000000.0,,667000000.0,6754000000.0,-316000000.0,652000000.0,-153000000.0,,,,
2011-04-30,652000000.0,659000000.0,740000000.0,-30000000.0,,17459000000.0,-11600000000.0,-9000000.0,1841000000.0,1496000000.0,239000000.0,38000000.0,554000000.0,88000000.0,-1171000000.0,828000000,15000000.0,-43000000.0,1569000000.0,650000000.0,6694000000.0,85000000.0,33660000000.0,-313000000.0,12185000000,2423000000.0,844000000.0,1662000000.0,279000000.0,22060000000.0,30000000.0,30000000.0,1324000000.0,0.35,-1031000000.0,1225000000,2110000000.0,345000000.0,8504000000.0,16715000000.0,11973000000.0,9921000000.0,,3120000000.0,818000000.0,461000000.0,35884000000.0,23911000000.0,397000000.0,-627000000.0,0.34,642000000.0,18425000000.0,2339000000.0,1209000000.0,4319000000.0,3000000.0,1328000000.0,461000000.0,461000000,6538000000.0,498000000.0,970000000.0,88000000.0,3491000000.0,9661000000.0,-1329000000.0,,557000000.0,7866000000.0,-411000000.0,1496000000.0,-149000000.0,,,,
2011-07-31,1496000000.0,630000000.0,1329000000.0,-188000000.0,,16779000000.0,-11900000.0,-9000000.0,908000000.0,568000000.0,213000000.0,39000000.0,678000000.0,93000000.0,-1516000000.0,1419000000,40000000.0,-7000000.0,-463000000.0,673000000.0,5378000000.0,82000000.0,22206900000.0,-467000000.0,14543000000,870000000.0,-928000000.0,1934000000.0,499000000.0,22195000000.0,29000000.0,29000000.0,1275000000.0,0.65,-1402000000.0,1808000000,403000000.0,340000000.0,8589000000.0,16060000000.0,10168000000.0,8677000000.0,,3232000000.0,856000000.0,830000000.0,34045000000.0,23877000000.0,389000000.0,-321000000.0,0.64,825000000.0,17266000000.0,-1313000000.0,857000000.0,5016000000.0,0.0,1278000000.0,830000000.0,830000000,6581000000.0,479000000.0,831000000.0,90000000.0,3597000000.0,8825000000.0,834000000.0,,495000000.0,9527000000.0,-283000000.0,568000000.0,-145000000.0,,,,
2011-10-31,568000000.0,630000000.0,352000000.0,1000000.0,,16809000000.0,-12000000000.0,-10000000.0,969000000.0,675000000.0,227000000.0,590000000.0,440000000.0,97000000.0,-199000000.0,443000000,0.0,-150000000.0,-190000000.0,687000000.0,5242000000.0,46000000.0,33888000000.0,-484000000.0,11852000000,599000000.0,107000000.0,1913000000.0,127000000.0,21888000000.0,22000000.0,225000000.0,1250000000.0,0.18,-1000000.0,828000000,115000000.0,294000000.0,7901000000.0,16109000000.0,10423000000.0,9156000000.0,,3233000000.0,867000000.0,225000000.0,33866000000.0,23443000000.0,385000000.0,-252000000.0,0.18,850000000.0,17057000000.0,-134000000.0,705000000.0,4037000000.0,-12000000.0,1252000000.0,225000000.0,225000000,6025000000.0,322000000.0,789000000.0,91000000.0,3594000000.0,8990000000.0,-174000000.0,,622000000.0,7815000000.0,-289000000.0,675000000.0,-176000000.0,,,,
2012-01-31,675000000.0,621000000.0,485000000.0,102000000.0,,16533000000.0,-12362000000.0,-9000000.0,1300000000.0,1014000000.0,234000000.0,592000000.0,448000000.0,91000000.0,337000000.0,587000000,45000000.0,254000000.0,-602000000.0,704000000.0,4352000000.0,46000000.0,34332000000.0,-565000000.0,11629000000,457000000.0,339000000.0,655000000.0,163000000.0,21970000000.0,26000000.0,26000000.0,,,-503000000.0,984000000,-108000000.0,286000000.0,9135000000.0,15852000000.0,10072000000.0,7891000000.0,,3010000000.0,865000000.0,322000000.0,33559000000.0,23487000000.0,408000000.0,-465000000.0,,1013000000.0,17026000000.0,-897000000.0,504000000.0,3979000000.0,-12000000.0,,322000000.0,322000000,7035000000.0,531000000.0,801000000.0,-13000000.0,3392000000.0,8355000000.0,636000000.0,,444000000.0,7650000000.0,-454000000.0,1014000000.0,-177000000.0,,,,
2012-04-30,1014000000.0,594000000.0,850000000.0,-11000000.0,,15203000000.0,-12700000000.0,-10000000.0,3233000000.0,3072000000.0,330000000.0,593000000.0,627000000.0,102000000.0,60000000.0,953000000,53000000.0,-230000000.0,1715000000.0,716000000.0,6977000000.0,52000000.0,34521000000.0,-337000000.0,13153000000,2467000000.0,2058000000.0,2053000000.0,323000000.0,21821000000.0,25000000.0,527000000.0,1206000000.0,0.43,-1789000000.0,1349000000,2130000000.0,161000000.0,11009000000.0,14557000000.0,13628000000.0,10996000000.0,,3241000000.0,863000000.0,527000000.0,37208000000.0,23580000000.0,396000000.0,-778000000.0,0.43,1049000000.0,22005000000.0,2625000000.0,710000000.0,4564000000.0,-4000000.0,1208000000.0,527000000.0,527000000,9018000000.0,412000000.0,881000000.0,103000000.0,3611000000.0,9786000000.0,-1432000000.0,,492000000.0,8589000000.0,-470000000.0,3072000000.0,-174000000.0,,,,
2012-07-31,3072000000.0,576000000.0,1197000000.0,-10000000.0,,14824000000.0,-13000000000.0,-10000000.0,2296000000.0,1710000000.0,325000000.0,594000000.0,270000000.0,,-1126000000.0,1293000000,37000000.0,171000000.0,-1043000000.0,726000000.0,5084000000.0,47000000.0,34734000000.0,-285000000.0,14249000000,329000000.0,-1362000000.0,1936000000.0,450000000.0,21734000000.0,29000000.0,748000000.0,1157000000.0,0.64,-1004000000.0,1686000000,44000000.0,586000000.0,11186000000.0,14199000000.0,11599000000.0,9022000000.0,,3172000000.0,872000000.0,747000000.0,35032000000.0,23433000000.0,393000000.0,-557000000.0,0.64,1214000000.0,20208000000.0,-1894000000.0,485000000.0,4834000000.0,17000000.0,1159000000.0,747000000.0,747000000,9008000000.0,580000000.0,847000000.0,96000000.0,3541000000.0,8699000000.0,1087000000.0,,561000000.0,9415000000.0,-562000000.0,1710000000.0,-166000000.0,,,,
2012-10-31,1710000000.0,561000000.0,635000000.0,7000000.0,,14225000000.0,-13300000000.0,-560000000.0,1300000000.0,1091000000.0,300000000.0,45000000.0,666000000.0,114000000.0,-1584000000.0,749000000,12000000.0,-54000000.0,-88000000.0,720000000.0,5416000000.0,53000000.0,34891000000.0,-325000000.0,12073000000,712000000.0,-619000000.0,1784000000.0,239000000.0,21591000000.0,21000000.0,395000000.0,1126000000.0,0.35,-850000000.0,1145000000,387000000.0,209000000.0,11114000000.0,13602000000.0,10830000000.0,8614000000.0,,3023000000.0,904000000.0,396000000.0,33953000000.0,23123000000.0,396000000.0,-155000000.0,0.35,1182000000.0,19728000000.0,333000000.0,350000000.0,4143000000.0,-2000000.0,1128000000.0,396000000.0,396000000,9004000000.0,486000000.0,788000000.0,114000000.0,3394000000.0,8995000000.0,-295000000.0,,581000000.0,7930000000.0,249000000.0,1091000000.0,-184000000.0,,,,
2013-01-31,1091000000.0,555000000.0,455000000.0,18000000.0,,13857000000.0,-13189000000.0,-11000000.0,666000000.0,541000000.0,301000000.0,47000000.0,274000000.0,104000000.0,-683000000.0,564000000,247000000.0,-27000000.0,-495000000.0,715000000.0,4657000000.0,52000000.0,34666000000.0,-264000000.0,11046000000,254000000.0,-550000000.0,1510000000.0,167000000.0,21477000000.0,25000000.0,-1587000000.0,1109000000.0,0.26,-750000000.0,1002000000,-10000000.0,125000000.0,11101000000.0,13224000000.0,9784000000.0,7708000000.0,,2809000000.0,901000000.0,286000000.0,32666000000.0,22882000000.0,438000000.0,46000000.0,0.26,1134000000.0,18809000000.0,-761000000.0,271000000.0,3785000000.0,11000000.0,1112000000.0,288000000.0,288000000,9030000000.0,455000000.0,824000000.0,0.0,3221000000.0,8600000000.0,396000000.0,,136000000.0,7261000000.0,-120000000.0,541000000.0,-180000000.0,,,,
2013-04-30,541000000.0,544000000.0,868000000.0,-5000000.0,-73000000.0,13252000000.0,-13400000000.0,-11000000.0,1199000000.0,1081000000.0,313000000.0,47000000.0,89000000.0,111000000.0,-1190000000.0,981000000,40000000.0,-26000000.0,1064000000.0,717000000.0,7041000000.0,52000000.0,34657000000.0,-196000000.0,13088000000,1992000000.0,540000000.0,1876000000.0,328000000.0,21257000000.0,18000000.0,5000000.0,1088000000.0,0.49,-1046000000.0,1357000000,1796000000.0,118000000.0,11040000000.0,12618000000.0,12014000000.0,10439000000.0,,3222000000.0,857000000.0,537000000.0,34731000000.0,22717000000.0,376000000.0,-84000000.0,0.49,1188000000.0,21479000000.0,2381000000.0,272000000.0,4555000000.0,5000000.0,1090000000.0,540000000.0,540000000,9026000000.0,440000000.0,1008000000.0,113000000.0,3574000000.0,10274000000.0,-1674000000.0,,467000000.0,8533000000.0,-263000000.0,1081000000.0,-178000000.0,,,,
2013-07-31,1081000000.0,532000000.0,1506000000.0,8000000.0,-40000000.0,13062000000.0,-13800000000.0,-11000000.0,1274000000.0,1085000000.0,309000000.0,47000000.0,135000000.0,109000000.0,-1103000000.0,1616000000,60000000.0,-30000000.0,16000000.0,733000000.0,5664000000.0,26000000.0,34769000000.0,-180000000.0,15711000000,1364000000.0,4000000.0,1993000000.0,565000000.0,20969000000.0,26000000.0,7000000.0,1067000000.0,0.88,-981000000.0,2007000000,1184000000.0,189000000.0,11006000000.0,12504000000.0,10913000000.0,9340000000.0,,3414000000.0,868000000.0,935000000.0,33408000000.0,22495000000.0,391000000.0,-219000000.0,0.88,1220000000.0,20346000000.0,-1372000000.0,306000000.0,5397000000.0,3000000.0,1068000000.0,941000000.0,941000000,9015000000.0,390000000.0,985000000.0,-220000000.0,3781000000.0,9106000000.0,1157000000.0,,651000000.0,10314000000.0,-255000000.0,1085000000.0,-174000000.0,,,,
2013-10-31,1085000000.0,525000000.0,799000000.0,-8000000.0,-218000000.0,12651000000.0,-14000000000.0,-12000000.0,1216000000.0,1101000000.0,336000000.0,51000000.0,167000000.0,124000000.0,20000000.0,924000000,17000000.0,-61000000.0,-384000000.0,730000000.0,5776000000.0,23000000.0,34973000000.0,-234000000.0,12957000000,503000000.0,16000000.0,1927000000.0,300000000.0,20973000000.0,26000000.0,10000000.0,1047000000.0,0.47,-770000000.0,1324000000,269000000.0,115000000.0,12023000000.0,12103000000.0,11365000000.0,9403000000.0,,3184000000.0,881000000.0,495000000.0,34077000000.0,22712000000.0,400000000.0,-227000000.0,0.47,1300000000.0,21426000000.0,54000000.0,439000000.0,4481000000.0,-9000000.0,1049000000.0,499000000.0,499000000,10090000000.0,322000000.0,944000000.0,0.0,3557000000.0,9593000000.0,-330000000.0,,705000000.0,8476000000.0,-505000000.0,1101000000.0,-191000000.0,,,,
2014-01-31,1101000000.0,515000000.0,499000000.0,10000000.0,-45000000.0,11853000000.0,-14240000000.0,-13000000.0,576000000.0,391000000.0,341000000.0,435000000.0,318000000.0,127000000.0,-696000000.0,627000000,48000000.0,-45000000.0,-487000000.0,730000000.0,5008000000.0,-17000000.0,35074000000.0,-330000000.0,11660000000,252000000.0,-710000000.0,1756000000.0,193000000.0,20834000000.0,30000000.0,42000000.0,1035000000.0,0.29,-913000000.0,1022000000,-78000000.0,185000000.0,12003000000.0,11355000000.0,10296000000.0,8876000000.0,,3045000000.0,896000000.0,304000000.0,32732000000.0,22436000000.0,395000000.0,-229000000.0,0.29,1323000000.0,20879000000.0,-772000000.0,279000000.0,4042000000.0,-14000000.0,1037000000.0,306000000.0,306000000,10086000000.0,291000000.0,892000000.0,0.0,3415000000.0,9127000000.0,451000000.0,,153000000.0,7618000000.0,-263000000.0,391000000.0,-190000000.0,,,,
2014-04-30,391000000.0,506000000.0,942000000.0,-5000000.0,-91000000.0,11482000000.0,-14600000000.0,-398000000.0,768000000.0,658000000.0,386000000.0,47000000.0,157000000.0,123000000.0,-1447000000.0,1066000000,24000000.0,-67000000.0,970000000.0,730000000.0,7051000000.0,-9000000.0,35217000000.0,-194000000.0,13403000000,1994000000.0,267000000.0,2160000000.0,318000000.0,20617000000.0,28000000.0,24000000.0,1015000000.0,0.61,-910000000.0,1464000000,1800000000.0,110000000.0,11933000000.0,10985000000.0,11952000000.0,10814000000.0,,3319000000.0,862000000.0,620000000.0,34229000000.0,22277000000.0,398000000.0,-163000000.0,0.61,1300000000.0,22747000000.0,2041000000.0,360000000.0,4758000000.0,23000000.0,1017000000.0,624000000.0,624000000,10080000000.0,261000000.0,1055000000.0,0.0,3692000000.0,10515000000.0,-1384000000.0,,501000000.0,8645000000.0,-280000000.0,658000000.0,-186000000.0,,,,
2014-07-31,658000000.0,496000000.0,1693000000.0,-2000000.0,-60000000.0,11240000000.0,-14900000000.0,-13000000.0,1129000000.0,1039000000.0,355000000.0,54000000.0,136000000.0,125000000.0,-1304000000.0,1819000000,44000000.0,-70000000.0,516000000.0,743000000.0,6191000000.0,-5000000.0,35268000000.0,-190000000.0,16599000000,1929000000.0,381000000.0,2094000000.0,654000000.0,20368000000.0,25000000.0,5000000.0,995000000.0,1.04,-1141000000.0,2219000000,1739000000.0,90000000.0,11884000000.0,10749000000.0,11075000000.0,10013000000.0,,3541000000.0,891000000.0,1033000000.0,33137000000.0,22062000000.0,400000000.0,-137000000.0,1.04,1312000000.0,21897000000.0,-861000000.0,382000000.0,5735000000.0,-11000000.0,996000000.0,1039000000.0,1039000000,10063000000.0,187000000.0,1039000000.0,126000000.0,3916000000.0,9315000000.0,1202000000.0,,635000000.0,10864000000.0,-245000000.0,1039000000.0,-183000000.0,,,,
2014-10-31,1039000000.0,487000000.0,954000000.0,1000000.0,-45000000.0,10730000000.0,-15200000000.0,-11000000.0,1773000000.0,1562000000.0,334000000.0,551000000.0,165000000.0,129000000.0,127000000.0,1088000000,22000000.0,-64000000.0,-203000000.0,736000000.0,6459000000.0,-28000000.0,35380000000.0,-203000000.0,13681000000,761000000.0,523000000.0,2089000000.0,369000000.0,20180000000.0,31000000.0,-5000000.0,978000000.0,0.59,-899000000.0,1489000000,558000000.0,211000000.0,12498000000.0,10271000000.0,12130000000.0,10804000000.0,,3255000000.0,864000000.0,582000000.0,34032000000.0,21902000000.0,401000000.0,-300000000.0,0.59,1327000000.0,23302000000.0,272000000.0,395000000.0,4718000000.0,4000000.0,980000000.0,585000000.0,585000000,10806000000.0,92000000.0,1029000000.0,0.0,3630000000.0,9762000000.0,-459000000.0,,676000000.0,8963000000.0,-362000000.0,1562000000.0,-228000000.0,,,,
2015-01-31,1562000000.0,480000000.0,687000000.0,2000000.0,-45000000.0,9968000000.0,-15409000000.0,-12000000.0,591000000.0,466000000.0,348000000.0,552000000.0,347000000.0,133000000.0,-1137000000.0,819000000,47000000.0,30000000.0,-668000000.0,730000000.0,5124000000.0,-103000000.0,35443000000.0,-293000000.0,12540000000,245000000.0,-1096000000.0,1920000000.0,237000000.0,20034000000.0,35000000.0,1000000.0,964000000.0,0.46,-955000000.0,1206000000,-48000000.0,125000000.0,12511000000.0,9591000000.0,10080000000.0,9348000000.0,,3165000000.0,869000000.0,447000000.0,31827000000.0,21747000000.0,387000000.0,-220000000.0,0.46,1359000000.0,21859000000.0,-1325000000.0,354000000.0,4346000000.0,8000000.0,967000000.0,450000000.0,450000000,10815000000.0,97000000.0,979000000.0,0.0,3527000000.0,8911000000.0,811000000.0,,165000000.0,8194000000.0,-201000000.0,466000000.0,-225000000.0,,,,
2015-04-30,466000000.0,473000000.0,1098000000.0,0.0,-11000000.0,9477000000.0,-15800000000.0,-10000000.0,1529000000.0,1434000000.0,393000000.0,1026000000.0,64000000.0,132000000.0,-1270000000.0,1232000000,21000000.0,-38000000.0,1399000000.0,727000000.0,8023000000.0,-81000000.0,35692000000.0,-232000000.0,14129000000,2478000000.0,968000000.0,2213000000.0,425000000.0,19892000000.0,29000000.0,7000000.0,950000000.0,0.7,-1109000000.0,1623000000,2246000000.0,95000000.0,11975000000.0,9085000000.0,12791000000.0,12970000000.0,,3415000000.0,816000000.0,670000000.0,34422000000.0,21631000000.0,391000000.0,-65000000.0,0.7,1355000000.0,24945000000.0,2893000000.0,384000000.0,5012000000.0,50000000.0,952000000.0,673000000.0,673000000,10334000000.0,98000000.0,1153000000.0,0.0,3780000000.0,10614000000.0,-1687000000.0,,555000000.0,9117000000.0,-241000000.0,1434000000.0,-222000000.0,,,,
2015-07-31,1434000000.0,464000000.0,1839000000.0,-25000000.0,-28000000.0,8687000000.0,-15900000000.0,-21000000.0,1089000000.0,901000000.0,322000000.0,1014000000.0,302000000.0,133000000.0,-1718000000.0,1972000000,41000000.0,-64000000.0,172000000.0,739000000.0,7123000000.0,-310000000.0,35651000000.0,-338000000.0,17348000000,1686000000.0,-533000000.0,2191000000.0,713000000.0,19751000000.0,28000000.0,10000000.0,931000000.0,1.2,-1520000000.0,2372000000,1348000000.0,188000000.0,11917000000.0,8533000000.0,11366000000.0,12141000000.0,,3634000000.0,833000000.0,1121000000.0,32745000000.0,21379000000.0,400000000.0,-423000000.0,1.2,1216000000.0,24058000000.0,-888000000.0,412000000.0,5981000000.0,0.0,933000000.0,1126000000.0,1126000000,10345000000.0,0.0,1146000000.0,-133000000.0,4009000000.0,9704000000.0,883000000.0,,667000000.0,11367000000.0,-495000000.0,901000000.0,-218000000.0,,,,
2015-10-31,901000000.0,459000000.0,1187000000.0,0.0,-67000000.0,8378000000.0,-16200000000.0,-510000000.0,1385000000.0,1227000000.0,321000000.0,1058000000.0,222000000.0,137000000.0,198000000.0,1328000000,7000000.0,-38000000.0,-761000000.0,731000000.0,7338000000.0,-379000000.0,35855000000.0,-274000000.0,14360000000,382000000.0,326000000.0,1997000000.0,451000000.0,19655000000.0,27000000.0,2000000.0,918000000.0,0.8,-753000000.0,1729000000,108000000.0,158000000.0,13115000000.0,8298000000.0,12395000000.0,12162000000.0,,3287000000.0,843000000.0,733000000.0,33655000000.0,21260000000.0,401000000.0,-162000000.0,0.8,1223000000.0,25277000000.0,213000000.0,382000000.0,4990000000.0,-4000000.0,921000000.0,736000000.0,736000000,11541000000.0,0.0,1084000000.0,0.0,3662000000.0,10434000000.0,-732000000.0,,685000000.0,9370000000.0,-250000000.0,1227000000.0,-260000000.0,,,,
2016-01-31,1227000000.0,455000000.0,295000000.0,-3000000.0,-19000000.0,7654000000.0,-16336000000.0,-11000000.0,712000000.0,405000000.0,391000000.0,1104000000.0,296000000.0,140000000.0,-703000000.0,439000000,56000000.0,72000000.0,-832000000.0,729000000.0,5633000000.0,-394000000.0,35913000000.0,-353000000.0,13236000000,238000000.0,-822000000.0,1857000000.0,284000000.0,19577000000.0,33000000.0,14000000.0,910000000.0,0.01,-543000000.0,834000000,-115000000.0,307000000.0,13120000000.0,7593000000.0,10561000000.0,10492000000.0,,3780000000.0,846000000.0,10000000.0,31266000000.0,20705000000.0,395000000.0,-284000000.0,0.01,665000000.0,23612000000.0,-1694000000.0,222000000.0,4588000000.0,9000000.0,912000000.0,11000000.0,11000000,11545000000.0,,1078000000.0,0.0,4149000000.0,9458000000.0,954000000.0,,179000000.0,8648000000.0,-357000000.0,405000000.0,-257000000.0,,,,
2016-04-30,405000000.0,447000000.0,1430000000.0,-3000000.0,0.0,7212000000.0,-16600000000.0,-528000000.0,4735000000.0,4561000000.0,683000000.0,1083000000.0,264000000.0,146000000.0,1284000000.0,1586000000,20000000.0,52000000.0,1862000000.0,726000000.0,8821000000.0,-309000000.0,36063000000.0,-208000000.0,15234000000,3220000000.0,4156000000.0,2369000000.0,546000000.0,19463000000.0,25000000.0,11000000.0,897000000.0,0.98,-1253000000.0,1969000000,3012000000.0,174000000.0,15844000000.0,7074000000.0,16473000000.0,14121000000.0,,3394000000.0,796000000.0,880000000.0,37177000000.0,20704000000.0,383000000.0,-413000000.0,0.98,687000000.0,29965000000.0,3169000000.0,400000000.0,5337000000.0,33000000.0,899000000.0,884000000.0,884000000,14322000000.0,,1233000000.0,0.0,3751000000.0,11055000000.0,-1556000000.0,,615000000.0,9897000000.0,-349000000.0,4561000000.0,-255000000.0,,,,
2016-07-31,4561000000.0,440000000.0,1885000000.0,-6000000.0,-2284000000.0,6913000000.0,-16800000000.0,-11000000.0,2156000000.0,1988000000.0,591000000.0,1193000000.0,346000000.0,166000000.0,-1394000000.0,2051000000,62000000.0,-77000000.0,-41000000.0,744000000.0,7696000000.0,-366000000.0,37074000000.0,-282000000.0,18260000000,1408000000.0,-2573000000.0,2259000000.0,718000000.0,20274000000.0,24000000.0,-62000000.0,883000000.0,1.32,-1201000000.0,2446000000,1126000000.0,168000000.0,16266000000.0,6839000000.0,13351000000.0,13183000000.0,1074000000.0,3871000000.0,904000000.0,1162000000.0,36471000000.0,23120000000.0,395000000.0,-365000000.0,1.31,918000000.0,29449000000.0,-1446000000.0,604000000.0,6288000000.0,7000000.0,885000000.0,1167000000.0,1167000000,14618000000.0,,1285000000.0,0.0,4237000000.0,10604000000.0,1246000000.0,,750000000.0,11972000000.0,-2585000000.0,1988000000.0,-251000000.0,,,,
2016-10-31,1988000000.0,437000000.0,776000000.0,-12000000.0,0.0,6599000000.0,-17100000000.0,-651000000.0,1083000000.0,960000000.0,655000000.0,800000000.0,556000000.0,163000000.0,-1546000000.0,939000000,6000000.0,-47000000.0,-601000000.0,745000000.0,7836000000.0,-214000000.0,37137000000.0,-330000000.0,15739000000,641000000.0,-1028000000.0,2035000000.0,397000000.0,20037000000.0,22000000.0,181000000.0,873000000.0,0.43,-600000000.0,1351000000,311000000.0,123000000.0,16029000000.0,6376000000.0,12728000000.0,12633000000.0,1034000000.0,4090000000.0,889000000.0,376000000.0,35370000000.0,22642000000.0,412000000.0,-343000000.0,0.43,804000000.0,28662000000.0,136000000.0,436000000.0,5407000000.0,8000000.0,874000000.0,378000000.0,379000000,14395000000.0,,1258000000.0,0.0,4468000000.0,10990000000.0,-408000000.0,,704000000.0,10332000000.0,-118000000.0,960000000.0,-309000000.0,,,,
2017-01-31,960000000.0,433000000.0,1110000000.0,8000000.0,-72000000.0,6434000000.0,-16969000000.0,17000000.0,658000000.0,558000000.0,884000000.0,1305000000.0,267000000.0,158000000.0,-436000000.0,1269000000,51000000.0,100000000.0,-849000000.0,763000000.0,6651000000.0,-240000000.0,36918000000.0,-347000000.0,15784000000,348000000.0,-402000000.0,1975000000.0,447000000.0,19949000000.0,19000000.0,13000000.0,867000000.0,0.74,-541000000.0,1669000000,1000000.0,100000000.0,16000000000.0,6241000000.0,12000000000.0,11974000000.0,1082000000.0,3789000000.0,843000000.0,643000000.0,34408000000.0,22408000000.0,400000000.0,-174000000.0,0.74,789000000.0,27974000000.0,-1206000000.0,366000000.0,5432000000.0,-123000000.0,868000000.0,663000000.0,663000000,14394000000.0,,1253000000.0,0.0,4163000000.0,10458000000.0,540000000.0,,194000000.0,10352000000.0,-309000000.0,558000000.0,-306000000.0,,,,
2017-04-30,558000000.0,426000000.0,934000000.0,-1000000.0,,5531000000.0,-16900000000.0,-3069000000.0,2047000000.0,1963000000.0,975000000.0,295000000.0,59000000.0,158000000.0,-1605000000.0,1559000000,38000000.0,37000000.0,1759000000.0,769000000.0,9905000000.0,-241000000.0,36648000000.0,-202000000.0,16860000000,3295000000.0,1405000000.0,2245000000.0,332000000.0,19748000000.0,26000000.0,11000000.0,857000000.0,0.7,-1237000000.0,1948000000,3093000000.0,84000000.0,17396000000.0,5346000000.0,15276000000.0,14585000000.0,1081000000.0,3876000000.0,857000000.0,600000000.0,37512000000.0,22236000000.0,389000000.0,-153000000.0,0.7,759000000.0,31981000000.0,3291000000.0,477000000.0,5800000000.0,-1000000.0,858000000.0,602000000.0,602000000,15770000000.0,,1415000000.0,-464000000.0,4241000000.0,12254000000.0,-1808000000.0,,725000000.0,11060000000.0,-291000000.0,1963000000.0,-304000000.0,,,,
2017-07-31,1963000000.0,419000000.0,2223000000.0,11000000.0,,5536000000.0,-17000000000.0,-16000000.0,1815000000.0,1696000000.0,811000000.0,296000000.0,730000000.0,159000000.0,-1547000000.0,2382000000,42000000.0,-124000000.0,168000000.0,790000000.0,8649000000.0,-136000000.0,36762000000.0,-274000000.0,19495000000,1779000000.0,-267000000.0,2565000000.0,804000000.0,19762000000.0,29000000.0,2000000.0,841000000.0,1.68,-1266000000.0,2761000000,1505000000.0,119000000.0,17507000000.0,5253000000.0,14033000000.0,13625000000.0,1255000000.0,3931000000.0,929000000.0,1413000000.0,36668000000.0,22635000000.0,379000000.0,-471000000.0,1.68,930000000.0,31132000000.0,-1260000000.0,360000000.0,6670000000.0,-8000000.0,842000000.0,1419000000.0,1419000000,15788000000.0,,1450000000.0,0.0,4288000000.0,11407000000.0,958000000.0,,665000000.0,12825000000.0,-505000000.0,1696000000.0,-299000000.0,,,,
