date,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNetPPE,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyCapitalExpenditure,quarterlyBasicEPS,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyNetIncome,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable
2013-12-31,17439000000.0,-4212000000.0,-136073000000.0,,20894000000.0,101000000.0,21361000000.0,154555000000.0,29231000000.0,-180000000.0,2946000000.0,1174000000.0,7340000000.0,31000000.0,3000000.0,6748000000.0,,,5414000000.0,1199000000.0,-405000000.0,-6798000000.0,,-6979000000.0,305690000000.0,2322000000.0,-2265000000.0,208850000000.0,,29499000000.0,5129000000.0,28926000000.0,,1041000000.0,391000000.0,-1174000000.0,-77000000.0,4153000000.0,,22520000000.0,-6774000000.0,2923000000.0,175283000000.0,,,1110000000.0,102082000000.0,467000000.0,-1384000000.0,290628000000.0,72812000000.0,96840000000.0,3327000000.0,93717000000.0,40317000000.0,,4756000000.0,2675000000.0,28868000000.0,8960000000.0,87444000000.0,102471000000.0,,6273000000.0,27400000000.0,1098000000.0,12181000000.0,1042000000.0,129302000000.0,3482000000.0,52000000.0,,,,,,
2014-03-31,17907000000.0,-1237000000.0,,3099086333.0,27358000000.0,1651000000.0,27786000000.0,133199000000.0,28843000000.0,-313000000.0,4148000000.0,21696000000.0,8663000000.0,287000000.0,-13000000.0,5953000000.0,,,8231000000.0,5270000000.0,-131000000.0,-5891000000.0,1.1454,4838000000.0,310274000000.0,2654000000.0,-1726000000.0,206686000000.0,17000000.0,22520000000.0,5084000000.0,49637000000.0,,3528000000.0,170000000.0,-1427000000.0,106000000.0,9979000000.0,,27358000000.0,-5001000000.0,4422000000.0,180074000000.0,3080137667.0,,-315000000.0,102535000000.0,428000000.0,2340000000.0,,74270000000.0,103588000000.0,4687000000.0,91710000000.0,44586000000.0,,3655000000.0,4380000000.0,40092000000.0,6770000000.0,82875000000.0,105804000000.0,1.1382,8835000000.0,26738000000.0,3619000000.0,12168000000.0,3528000000.0,129080000000.0,3200000000.0,0.0,,,,,,
2014-06-30,18328000000.0,-1720000000.0,,3092798167.0,27506000000.0,1714000000.0,27882000000.0,135854000000.0,29442000000.0,-204000000.0,3499000000.0,21931000000.0,7570000000.0,277000000.0,-140000000.0,7441000000.0,,,7877000000.0,5147000000.0,-50000000.0,-5499000000.0,1.0956,148000000.0,315455000000.0,2751000000.0,-447000000.0,211136000000.0,53000000.0,27358000000.0,5077000000.0,50025000000.0,,3368000000.0,-3000000.0,-1572000000.0,178000000.0,9377000000.0,,27506000000.0,-4698000000.0,3953000000.0,182477000000.0,3073484833.0,-1367000000.0,654000000.0,103931000000.0,376000000.0,2378000000.0,,74431000000.0,104319000000.0,4375000000.0,93957000000.0,45336000000.0,,3652000000.0,4327000000.0,40056000000.0,7245000000.0,86083000000.0,108046000000.0,1.089,7874000000.0,27813000000.0,3433000000.0,12197000000.0,3369000000.0,131861000000.0,3110000000.0,0.0,,,,,,
2014-09-30,18366000000.0,-388000000.0,,3083250833.0,30729000000.0,1287000000.0,31025000000.0,134726000000.0,26581000000.0,-77000000.0,4160000000.0,21483000000.0,6453000000.0,285000000.0,-62000000.0,7082000000.0,,,9399000000.0,2611000000.0,-154000000.0,-5256000000.0,0.4206,3223000000.0,309692000000.0,2571000000.0,-1623000000.0,207175000000.0,9000000.0,27506000000.0,5046000000.0,49394000000.0,,1290000000.0,114000000.0,-1122000000.0,153000000.0,7498000000.0,,30729000000.0,-4816000000.0,4602000000.0,182798000000.0,3065001000.0,-1607000000.0,1744000000.0,101575000000.0,296000000.0,4143000000.0,,72176000000.0,102517000000.0,2990000000.0,93904000000.0,47157000000.0,,3668000000.0,3935000000.0,38011000000.0,7223000000.0,86754000000.0,110622000000.0,0.4182,7150000000.0,25720000000.0,1324000000.0,11971000000.0,1290000000.0,125818000000.0,3320000000.0,0.0,,,,,,
2014-12-31,13893000000.0,-2937000000.0,-153388000000.0,3038691167.0,29763000000.0,-3705000000.0,30092000000.0,130692000000.0,18373000000.0,-320000000.0,4521000000.0,20907000000.0,6831000000.0,299000000.0,9000000.0,5446000000.0,,,7247000000.0,-8078000000.0,-311000000.0,-5900000000.0,-1.4508,-966000000.0,284305000000.0,3689000000.0,-793000000.0,197043000000.0,48000000.0,30729000000.0,5023000000.0,40118000000.0,,-4408000000.0,49000000.0,-1729000000.0,-58000000.0,-2564000000.0,,29763000000.0,-5059000000.0,5215000000.0,171663000000.0,3038691167.0,,4842000000.0,92564000000.0,329000000.0,1347000000.0,303424000000.0,63615000000.0,87262000000.0,-2215000000.0,73997000000.0,45240000000.0,,3587000000.0,5165000000.0,31038000000.0,7102000000.0,71691000000.0,108048000000.0,-1.4508,2306000000.0,20384000000.0,-4373000000.0,11868000000.0,-4407000000.0,111441000000.0,3066000000.0,48000000.0,,,,,,
2015-03-31,12903000000.0,-2307000000.0,,3051621667.0,32434000000.0,-375000000.0,32743000000.0,129113000000.0,18925000000.0,-197000000.0,2955000000.0,20809000000.0,8538000000.0,281000000.0,-12000000.0,4365000000.0,,,1858000000.0,2276000000.0,-156000000.0,-4636000000.0,0.8568,2671000000.0,282411000000.0,3167000000.0,0.0,194981000000.0,3000000.0,29763000000.0,5027000000.0,37817000000.0,,2602000000.0,129000000.0,-1709000000.0,-238000000.0,6485000000.0,,32434000000.0,-3049000000.0,3928000000.0,170902000000.0,3036747667.0,-493000000.0,-3858000000.0,92509000000.0,309000000.0,-2778000000.0,,60771000000.0,87430000000.0,2107000000.0,54196000000.0,49193000000.0,,2941000000.0,4103000000.0,28756000000.0,5777000000.0,49134000000.0,110131000000.0,0.8526,5062000000.0,20316000000.0,2651000000.0,11633000000.0,2602000000.0,110296000000.0,2783000000.0,0.0,,,,,,
2015-06-30,9975000000.0,-542000000.0,,3049979500.0,32589000000.0,-2829000000.0,32883000000.0,130659000000.0,20034000000.0,-556000000.0,3891000000.0,19411000000.0,9110000000.0,289000000.0,-30000000.0,4117000000.0,,,6286000000.0,-8612000000.0,-272000000.0,-4529000000.0,-1.9098,155000000.0,285431000000.0,2863000000.0,0.0,194484000000.0,,32434000000.0,5032000000.0,40077000000.0,,-5824000000.0,13000000.0,-1691000000.0,255000000.0,-3752000000.0,-272000000.0,32589000000.0,-4224000000.0,4571000000.0,178080000000.0,3049979500.0,-602000000.0,492000000.0,87393000000.0,294000000.0,1757000000.0,,65367000000.0,90947000000.0,-9116000000.0,60646000000.0,47994000000.0,,2942000000.0,3599000000.0,31476000000.0,5770000000.0,65871000000.0,112713000000.0,-1.9098,-5225000000.0,21485000000.0,-5783000000.0,11837000000.0,-5823000000.0,106119000000.0,2989000000.0,45000000.0,,,,,,
2015-09-30,9845000000.0,-18000000.0,,3061942667.0,31702000000.0,809000000.0,31946000000.0,130124000000.0,16933000000.0,-227000000.0,3055000000.0,19232000000.0,8982000000.0,398000000.0,-29000000.0,2826000000.0,,,5183000000.0,865000000.0,-174000000.0,-4357000000.0,0.015,-887000000.0,273299000000.0,2844000000.0,0.0,191757000000.0,,32589000000.0,5036000000.0,34700000000.0,,46000000.0,196000000.0,-1718000000.0,137000000.0,5234000000.0,-174000000.0,31702000000.0,-4149000000.0,3971000000.0,170700000000.0,3054950167.0,,1231000000.0,84616000000.0,244000000.0,826000000.0,,58163000000.0,81542000000.0,230000000.0,54730000000.0,48423000000.0,,2908000000.0,3824000000.0,25862000000.0,5825000000.0,51445000000.0,112537000000.0,0.015,3285000000.0,19952000000.0,56000000.0,11692000000.0,46000000.0,101383000000.0,2699000000.0,61000000.0,,,,,,
2015-12-31,9599000000.0,-3559000000.0,,3061510667.0,26389000000.0,-776000000.0,26608000000.0,129758000000.0,14142000000.0,-1609000000.0,4005000000.0,18660000000.0,6944000000.0,379000000.0,-5000000.0,2216000000.0,,,5806000000.0,-4100000000.0,-985000000.0,-5126000000.0,-1.0806,-5313000000.0,261832000000.0,3336000000.0,0.0,191230000000.0,,31702000000.0,,31949000000.0,,-3308000000.0,164000000.0,-1541000000.0,167000000.0,857000000.0,,26389000000.0,-5878000000.0,4578000000.0,163445000000.0,3061510667.0,,2978000000.0,,219000000.0,680000000.0,,54724000000.0,70602000000.0,-2318000000.0,49172000000.0,46224000000.0,,2910000000.0,4820000000.0,22323000000.0,6261000000.0,47485000000.0,108721000000.0,-1.0806,1687000000.0,18836000000.0,-3324000000.0,11627000000.0,-3307000000.0,97216000000.0,3082000000.0,1000000.0,,,,,,
2016-03-31,8685000000.0,-3559000000.0,,3078105333.0,23049000000.0,-307000000.0,23197000000.0,129253000000.0,14277000000.0,-204000000.0,2712000000.0,18848000000.0,4440000000.0,394000000.0,70000000.0,2746000000.0,,,1872000000.0,-865000000.0,-97000000.0,-4381000000.0,-0.1896,-3340000000.0,258848000000.0,3044000000.0,,192077000000.0,,26389000000.0,5088000000.0,33530000000.0,,-583000000.0,168000000.0,-1099000000.0,259000000.0,3420000000.0,,23049000000.0,-3283000000.0,3891000000.0,161559000000.0,3078105333.0,,-1727000000.0,78061000000.0,148000000.0,-2509000000.0,,51613000000.0,66771000000.0,-1066000000.0,38512000000.0,49572000000.0,,14772000000.0,4603000000.0,22251000000.0,5128000000.0,36866000000.0,109946000000.0,-0.1896,1646000000.0,19753000000.0,-558000000.0,11575000000.0,-583000000.0,96030000000.0,2458000000.0,46000000.0,,,,,,
2016-06-30,7797000000.0,-1318000000.0,,3114199833.0,23517000000.0,-1986000000.0,23624000000.0,125946000000.0,16398000000.0,-153000000.0,3047000000.0,18444000000.0,5120000000.0,414000000.0,368000000.0,2693000000.0,,,3883000000.0,-3376000000.0,-204000000.0,-4283000000.0,-0.456,468000000.0,263136000000.0,4664000000.0,,190571000000.0,,23049000000.0,5121000000.0,36561000000.0,,-1420000000.0,113000000.0,-1169000000.0,204000000.0,935000000.0,-54000000.0,23517000000.0,-4037000000.0,3897000000.0,169028000000.0,3114199833.0,,-863000000.0,74884000000.0,107000000.0,-400000000.0,,58210000000.0,72565000000.0,-3698000000.0,46442000000.0,50607000000.0,,13870000000.0,7314000000.0,22672000000.0,4918000000.0,47093000000.0,110818000000.0,-0.456,-651000000.0,20547000000.0,-1390000000.0,11288000000.0,-1419000000.0,92726000000.0,2697000000.0,6000000.0,,,,,,
2016-09-30,6926000000.0,-75000000.0,,3153486667.0,25520000000.0,-248000000.0,25566000000.0,128262000000.0,15897000000.0,1230000000.0,3451000000.0,17163000000.0,5689000000.0,433000000.0,323000000.0,2643000000.0,,,2508000000.0,1329000000.0,-207000000.0,-3379000000.0,0.5166,2003000000.0,262216000000.0,2473000000.0,,193209000000.0,,23517000000.0,5154000000.0,34662000000.0,,1620000000.0,204000000.0,-1161000000.0,166000000.0,5945000000.0,,25520000000.0,-2987000000.0,4183000000.0,169419000000.0,3137456500.0,,-1001000000.0,73327000000.0,46000000.0,-871000000.0,,55041000000.0,69007000000.0,-610000000.0,47047000000.0,53308000000.0,,14025000000.0,3644000000.0,21230000000.0,5220000000.0,44206000000.0,114378000000.0,0.5136,2841000000.0,22571000000.0,1577000000.0,11204000000.0,1620000000.0,91376000000.0,2648000000.0,9000000.0,,,,,,
2016-12-31,7238000000.0,-1733000000.0,-159126000000.0,3184599833.0,23484000000.0,74000000.0,23528000000.0,129757000000.0,17655000000.0,-114000000.0,3006000000.0,18183000000.0,6634000000.0,434000000.0,126000000.0,2006000000.0,,,2428000000.0,617000000.0,-264000000.0,-4658000000.0,0.1572,-2036000000.0,263316000000.0,2991000000.0,,195503000000.0,,25520000000.0,5284000000.0,37915000000.0,,497000000.0,310000000.0,-1182000000.0,150000000.0,4859000000.0,,23484000000.0,-4446000000.0,3808000000.0,166473000000.0,3165954167.0,,393000000.0,75638000000.0,44000000.0,-2230000000.0,288883000000.0,58354000000.0,67813000000.0,-318000000.0,51007000000.0,51666000000.0,,13946000000.0,3016000000.0,20675000000.0,5136000000.0,48319000000.0,108119000000.0,0.156,2688000000.0,23734000000.0,543000000.0,11194000000.0,497000000.0,95286000000.0,2692000000.0,7000000.0,,,,,,
2017-03-31,7295000000.0,-917000000.0,,3270261000.0,23794000000.0,623000000.0,23833000000.0,129817000000.0,17236000000.0,-628000000.0,2765000000.0,18366000000.0,7360000000.0,460000000.0,30000000.0,1998000000.0,,,2114000000.0,2115000000.0,-245000000.0,-3823000000.0,0.4452,310000000.0,264959000000.0,2330000000.0,,197953000000.0,,23484000000.0,,37548000000.0,,1449000000.0,252000000.0,-1304000000.0,162000000.0,6678000000.0,,23794000000.0,-3793000000.0,4103000000.0,165677000000.0,3253083333.0,,-3600000000.0,,39000000.0,-1709000000.0,,56126000000.0,67006000000.0,2558000000.0,55863000000.0,54472000000.0,,13067000000.0,2467000000.0,21004000000.0,4096000000.0,50540000000.0,109551000000.0,0.4428,5323000000.0,25260000000.0,1492000000.0,11256000000.0,1449000000.0,97640000000.0,2353000000.0,14000000.0,,,,,,
2017-06-30,7435000000.0,-1463000000.0,,3297258000.0,23270000000.0,772000000.0,23347000000.0,130715000000.0,16449000000.0,-232000000.0,3390000000.0,17399000000.0,7385000000.0,487000000.0,51000000.0,1965000000.0,,,4890000000.0,928000000.0,-307000000.0,-4181000000.0,0.0438,-524000000.0,263115000000.0,2295000000.0,,198397000000.0,,23794000000.0,,36642000000.0,,143000000.0,84000000.0,-1546000000.0,156000000.0,5961000000.0,,23270000000.0,-4017000000.0,4546000000.0,164654000000.0,3281102167.0,,3000000.0,,77000000.0,709000000.0,,54842000000.0,64718000000.0,665000000.0,56511000000.0,55619000000.0,,12556000000.0,2218000000.0,20350000000.0,4221000000.0,52456000000.0,109812000000.0,0.0432,4055000000.0,25006000000.0,156000000.0,11395000000.0,144000000.0,96803000000.0,2540000000.0,19000000.0,,,,,,
2017-09-30,7619000000.0,-1239000000.0,,3311124167.0,25780000000.0,1198000000.0,25864000000.0,130651000000.0,18078000000.0,-240000000.0,2931000000.0,18586000000.0,8891000000.0,511000000.0,-32000000.0,2014000000.0,,,6024000000.0,2955000000.0,-327000000.0,-4136000000.0,0.537,2510000000.0,271489000000.0,2154000000.0,,199120000000.0,,23270000000.0,,39965000000.0,,1769000000.0,163000000.0,-1676000000.0,177000000.0,7587000000.0,,25780000000.0,-3914000000.0,4121000000.0,171351000000.0,3292686167.0,,305000000.0,,84000000.0,1888000000.0,,59566000000.0,72369000000.0,2839000000.0,60018000000.0,56893000000.0,,13805000000.0,4140000000.0,21833000000.0,4797000000.0,54248000000.0,111785000000.0,0.534,5770000000.0,23675000000.0,1757000000.0,11514000000.0,1769000000.0,98521000000.0,2634000000.0,308000000.0,,,,,,
2017-12-31,7982000000.0,-2657000000.0,-171527000000.0,3321609167.0,25586000000.0,1119000000.0,25711000000.0,129471000000.0,19011000000.0,-885000000.0,3502000000.0,18355000000.0,7701000000.0,616000000.0,982000000.0,418000000.0,,,5903000000.0,1182000000.0,-399000000.0,-4422000000.0,0.0084,-194000000.0,276515000000.0,7701000000.0,-343000000.0,201547000000.0,,25780000000.0,5343000000.0,44209000000.0,-5156000000.0,27000000.0,294000000.0,-1627000000.0,166000000.0,6215000000.0,,25586000000.0,-2353000000.0,4417000000.0,176111000000.0,3300822000.0,,-60000000.0,75226000000.0,125000000.0,1481000000.0,318024000000.0,64726000000.0,74968000000.0,254000000.0,67816000000.0,54873000000.0,-60000000.0,68455000000.0,23317000000.0,24849000000.0,4960000000.0,64060000000.0,111385000000.0,0.0084,3756000000.0,26230000000.0,63000000.0,11551000000.0,27000000.0,98491000000.0,2981000000.0,8000000.0,,,,,,
2018-03-31,8284000000.0,-1157000000.0,,3338442667.0,22242000000.0,1380000000.0,22356000000.0,129002000000.0,20802000000.0,,3308000000.0,18003000000.0,,553000000.0,-1000000.0,,,,3646000000.0,3911000000.0,-377000000.0,-3586000000.0,0.744,-3333000000.0,275287000000.0,,-110000000.0,203091000000.0,,25575000000.0,98311000000.0,42995000000.0,,2469000000.0,80000000.0,-1829000000.0,237000000.0,8821000000.0,,22242000000.0,-3787000000.0,4357000000.0,173122000000.0,3319783333.0,,-3398000000.0,3580000000.0,114000000.0,60000000.0,,63807000000.0,72196000000.0,3615000000.0,68172000000.0,,,,,23450000000.0,,61249000000.0,109315000000.0,0.7398,6923000000.0,,2531000000.0,11710000000.0,2469000000.0,100187000000.0,2794000000.0,,,,,,,
2018-06-30,8828000000.0,-1726000000.0,,3340712833.0,22185000000.0,2117000000.0,22291000000.0,124390000000.0,21004000000.0,,3093000000.0,17808000000.0,,535000000.0,-57000000.0,,,,6306000000.0,4990000000.0,-341000000.0,-3484000000.0,0.8418,-57000000.0,275626000000.0,,-90000000.0,198935000000.0,,22242000000.0,,46635000000.0,,2798000000.0,191000000.0,-1727000000.0,167000000.0,9417000000.0,,22185000000.0,-3651000000.0,3892000000.0,173856000000.0,3324175500.0,,-570000000.0,,106000000.0,2822000000.0,,69531000000.0,76691000000.0,4065000000.0,75439000000.0,,,,,25130000000.0,,68281000000.0,104325000000.0,0.8376,7158000000.0,,2873000000.0,11319000000.0,2799000000.0,99821000000.0,2929000000.0,,,,,,,
2018-09-30,8920000000.0,-2521000000.0,,3353076000.0,26192000000.0,2031000000.0,26292000000.0,122661000000.0,21894000000.0,,3111000000.0,17703000000.0,,698000000.0,1000000.0,,,,6092000000.0,5434000000.0,-729000000.0,-3675000000.0,1.0044,4007000000.0,282942000000.0,,-139000000.0,197290000000.0,,22185000000.0,,47125000000.0,,3349000000.0,114000000.0,-1410000000.0,160000000.0,10087000000.0,,26192000000.0,-4274000000.0,3955000000.0,179522000000.0,3334478667.0,,-1573000000.0,,100000000.0,2417000000.0,,69590000000.0,85652000000.0,5376000000.0,79468000000.0,,,,,27401000000.0,,70981000000.0,109932000000.0,0.999,8487000000.0,,3403000000.0,11423000000.0,3349000000.0,101488000000.0,2801000000.0,,,,,,,
2018-12-31,9812000000.0,-1806000000.0,-172151000000.0,3355514500.0,22468000000.0,1617000000.0,22690000000.0,135261000000.0,17988000000.0,,4112000000.0,17284000000.0,9329000000.0,742000000.0,-41000000.0,,,,6829000000.0,2388000000.0,-6934000000.0,-5962000000.0,0.2298,-3724000000.0,282176000000.0,,-16000000.0,210866000000.0,,26192000000.0,5402000000.0,46265000000.0,,766000000.0,222000000.0,-1733000000.0,126000000.0,7468000000.0,,22468000000.0,-9859000000.0,4338000000.0,180628000000.0,3334630167.0,,778000000.0,78748000000.0,222000000.0,867000000.0,323401000000.0,68237000000.0,71310000000.0,2200000000.0,75677000000.0,55803000000.0,,,,24478000000.0,,69365000000.0,112391000000.0,0.228,6312000000.0,,771000000.0,12204000000.0,766000000.0,99444000000.0,3655000000.0,,,,,,,
2019-03-31,9770000000.0,-2640000000.0,,3380295500.0,21256000000.0,1783000000.0,21390000000.0,144625000000.0,21426000000.0,,3134000000.0,16505000000.0,11480000000.0,867000000.0,,,,,5296000000.0,4782000000.0,-1940000000.0,-3695000000.0,0.8724,-1212000000.0,293281000000.0,,,220584000000.0,,22468000000.0,,46749000000.0,,2934000000.0,88000000.0,-1435000000.0,297000000.0,10394000000.0,,21256000000.0,-4980000000.0,4745000000.0,189945000000.0,3362605667.0,,-2695000000.0,,134000000.0,1601000000.0,,71272000000.0,72697000000.0,4674000000.0,66321000000.0,54510000000.0,,,,24490000000.0,,58513000000.0,118673000000.0,0.8682,7808000000.0,,2999000000.0,12277000000.0,2934000000.0,101199000000.0,2767000000.0,,,,,,,
2019-06-30,9672000000.0,-3602000000.0,,3403530667.0,20674000000.0,1244000000.0,20809000000.0,145291000000.0,20042000000.0,,2792000000.0,15631000000.0,8677000000.0,853000000.0,,,,,6815000000.0,3148000000.0,-1821000000.0,-3833000000.0,0.537,-582000000.0,293162000000.0,,,221619000000.0,,21256000000.0,,44774000000.0,,1821000000.0,62000000.0,-1779000000.0,117000000.0,8666000000.0,,20674000000.0,-5512000000.0,4665000000.0,189539000000.0,3389391167.0,,-58000000.0,,135000000.0,2982000000.0,,66855000000.0,71543000000.0,3851000000.0,72676000000.0,58876000000.0,,,,24343000000.0,,66033000000.0,122684000000.0,0.5352,6643000000.0,,1904000000.0,12158000000.0,1822000000.0,101485000000.0,2646000000.0,,,,,,,
2019-09-30,9715000000.0,-516000000.0,,3395288000.0,19692000000.0,706000000.0,19806000000.0,134661000000.0,19240000000.0,,2833000000.0,15084000000.0,7556000000.0,883000000.0,,,,,6056000000.0,-25000000.0,-82000000.0,-3954000000.0,-0.2208,-982000000.0,286263000000.0,,-215000000.0,210356000000.0,,20674000000.0,,43203000000.0,,-749000000.0,257000000.0,-1656000000.0,149000000.0,5270000000.0,,19692000000.0,-3253000000.0,4412000000.0,186248000000.0,3395288000.0,,141000000.0,,114000000.0,2102000000.0,,64968000000.0,75907000000.0,3289000000.0,68291000000.0,58311000000.0,,,,22788000000.0,,62169000000.0,121280000000.0,-0.2208,6122000000.0,,-731000000.0,11712000000.0,-749000000.0,97922000000.0,2648000000.0,,,,,,,
