date,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyChangeInInventory,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyDilutedAverageShares,quarterlyOtherCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlySaleOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyGrossPPE,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyBasicEPS,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable
2017-03-31,14084000000.0,212000000.0,,1242000000.0,13189000000.0,35612000000.0,36948000000.0,2007000000.0,10586000000.0,1774000000.0,3588000000,60969000000.0,,24021000000.0,247000000.0,-30000000.0,16.76,49696000000.0,179000000.0,3415000000.0,2796000000.0,4063000000.0,3588000000,3630000000,7305000000.0,3678000000.0,346000000.0,15278000000.0,3962000000.0,694000000.0,18215000000.0,-61000000.0,2007000000.0,45917000000.0,3004000000.0,2783000000.0,-177000000.0,2434000000.0,3000000.0,4674000000.0,28000000.0,11095000000.0,-1446000000.0,-1511000000.0,-7928000000.0,2783000000.0,2783000000.0,214000000.0,0.0,-108000000.0,3665000000.0,1240000000.0,77000000.0,,-924000000.0,830000000.0,31000000.0,760000000.0,-2141000000.0,31022000000.0,3803000000.0,-193000000.0,789000000,48713000000,1435000000.0,16.92,349000000.0,1044000000.0,0.0,2292000000.0,6000000.0,4998000000,-4012000000.0,-251000000.0,,,
2017-06-30,14504000000.0,211000000.0,,623000000.0,13442000000.0,35799000000.0,37697000000.0,1964000000.0,11750000000.0,1938000000.0,309000000,61816000000.0,,24119000000.0,227000000.0,-74000000.0,1.45,50303000000.0,463000000.0,1927000000.0,2560000000.0,3855000000.0,309000000,363000000,7424000000.0,3752000000.0,279000000.0,15498000000.0,-70000000.0,-59000000.0,19132000000.0,-62000000.0,1964000000.0,48491000000.0,2977000000.0,2339000000.0,-129000000.0,2783000000.0,3000000.0,458000000.0,-1485000000.0,11303000000.0,1471000000.0,,-3004000000.0,2339000000.0,2339000000.0,213000000.0,0.0,-363000000.0,4238000000.0,528000000.0,68000000.0,,-1131000000.0,-50000000.0,27000000.0,85000000.0,-1936000000.0,32015000000.0,,-118000000.0,596000000,51051000000,741000000.0,1.46,-444000000.0,95000000.0,0.0,2349000000.0,,753000000,-5000000.0,-300000000.0,,,
2017-09-30,14719000000.0,209000000.0,,461000000.0,13370000000.0,37765000000.0,39794000000.0,2009000000.0,11732000000.0,2082000000.0,1000000,63846000000.0,,24052000000.0,236000000.0,-35000000.0,0.01,52484000000.0,1345000000.0,1971000000.0,2834000000.0,3795000000.0,1000000,56000000,7490000000.0,3724000000.0,63000000.0,16885000000.0,-578000000.0,-1158000000.0,19627000000.0,-59000000.0,2009000000.0,49227000000.0,3291000000.0,2563000000.0,-267000000.0,2339000000.0,3000000.0,178000000.0,-389000000.0,11143000000.0,-28000000.0,,-5884000000.0,2563000000.0,2563000000.0,210000000.0,0.0,-449000000.0,4206000000.0,831000000.0,69000000.0,,-141000000.0,-223000000.0,56000000.0,-43000000.0,-1710000000.0,33580000000.0,,-137000000.0,825000000,52061000000,598000000.0,0.01,224000000.0,122000000.0,0.0,2348000000.0,,247000000,-39000000.0,-401000000.0,,,
2017-12-31,14589000000.0,207000000.0,,-153000000.0,14202000000.0,37652000000.0,40195000000.0,1984000000.0,11828000000.0,2807000000.0,903000000,64213000000.0,,24018000000.0,234000000.0,-30000000.0,4.33,52241000000.0,-605000000.0,1991000000.0,2715000000.0,3704000000.0,903000000,960000000,7514000000.0,2833000000.0,68000000.0,17103000000.0,33000000.0,-193000000.0,20015000000.0,-71000000.0,1984000000.0,50902000000.0,3295000000.0,2619000000.0,-87000000.0,2563000000.0,3000000.0,697000000.0,-105000000.0,11734000000.0,-10000000.0,,-3790000000.0,2619000000.0,2619000000.0,208000000.0,0.0,-234000000.0,4094000000.0,1280000000.0,67000000.0,,125000000.0,-425000000.0,31000000.0,-889000000.0,-1726000000.0,33009000000.0,,-137000000.0,731000000,53617000000,-16000000.0,4.35,56000000.0,-263000000.0,0.0,2401000000.0,0.0,998000000,121000000.0,-250000000.0,,,
2018-03-31,13639000000.0,206000000.0,,2834000000.0,12986000000.0,36685000000.0,37136000000.0,2218000000.0,10924000000.0,2625000000.0,-1146000000,60381000000.0,,23245000000.0,254000000.0,-158000000.0,-5.58,50324000000.0,-932000000.0,2027000000.0,3075000000.0,3728000000.0,-1146000000,-1087000000,6751000000.0,2804000000.0,63000000.0,16310000000.0,-1774000000.0,952000000.0,17711000000.0,-70000000.0,2316000000.0,48553000000.0,3316000000.0,2672000000.0,-1039000000.0,2619000000.0,3000000.0,-1094000000.0,-914000000.0,9804000000.0,18000000.0,-1469000000.0,-10334000000.0,2672000000.0,2672000000.0,206000000.0,,2221000000.0,4102000000.0,1129000000.0,79000000.0,,-1937000000.0,2214000000.0,18000000.0,-21000000.0,-1717000000.0,32177000000.0,3933000000.0,-188000000.0,759000000,51628000000,3022000000.0,-5.58,53000000.0,-7000000.0,,2464000000.0,12000000.0,-1015000000,7000000.0,-758000000.0,,,
2018-06-30,13287000000.0,202000000.0,,-1206000000.0,12932000000.0,38348000000.0,38214000000.0,2127000000.0,10585000000.0,2448000000.0,-138000000,61282000000.0,,23068000000.0,235000000.0,-132000000.0,-0.68,51635000000.0,32000000.0,2070000000.0,2779000000.0,3672000000.0,-138000000,-81000000,6592000000.0,2825000000.0,,16364000000.0,-585000000.0,-114000000.0,19093000000.0,-71000000.0,2127000000.0,49828000000.0,3125000000.0,2199000000.0,-875000000.0,2672000000.0,3000000.0,6000000.0,-826000000.0,9407000000.0,96000000.0,,-7007000000.0,2199000000.0,2199000000.0,202000000.0,,-1414000000.0,4258000000.0,3160000000.0,61000000.0,,1541000000.0,-1557000000.0,22000000.0,45000000.0,-1801000000.0,32063000000.0,,-145000000.0,652000000,52607000000,-1061000000.0,-0.68,-473000000.0,87000000.0,,2483000000.0,,302000000,-370000000.0,-307000000.0,,,
2018-09-30,13024000000.0,198000000.0,,1276000000.0,13354000000.0,38863000000.0,38544000000.0,2033000000.0,10627000000.0,2197000000.0,499000000,61421000000.0,,22877000000.0,240000000.0,-69000000.0,2.51,51887000000.0,1165000000.0,2025000000.0,2804000000.0,3609000000.0,499000000,552000000,6568000000.0,2844000000.0,,16671000000.0,-118000000.0,-284000000.0,19213000000.0,-68000000.0,2033000000.0,50271000000.0,3116000000.0,2118000000.0,-108000000.0,2199000000.0,3000000.0,587000000.0,-14000000.0,9326000000.0,-37000000.0,,-11340000000.0,2118000000.0,2118000000.0,199000000.0,,-291000000.0,4128000000.0,2520000000.0,66000000.0,,-1343000000.0,552000000.0,16000000.0,15000000.0,-1762000000.0,33227000000.0,,-103000000.0,771000000,53075000000,1379000000.0,2.52,-81000000.0,35000000.0,,2488000000.0,,893000000,-38000000.0,-581000000.0,,,
2018-12-31,14198000000.0,194000000.0,,-334000000.0,13276000000.0,37424000000.0,38319000000.0,,10519000000.0,2195000000.0,469000000,61011000000.0,,22692000000.0,239000000.0,-55000000.0,2.4,51622000000.0,-1022000000.0,2184000000.0,2970000000.0,3566000000.0,469000000,527000000,7616000000.0,2983000000.0,,16951000000.0,-97000000.0,-358000000.0,18932000000.0,-77000000.0,2156000000.0,53238000000.0,3165000000.0,1849000000.0,-168000000.0,2118000000.0,3000000.0,650000000.0,-26000000.0,9185000000.0,-20000000.0,,-11013000000.0,1849000000.0,1849000000.0,195000000.0,,162000000.0,3920000000.0,2168000000.0,67000000.0,,119000000.0,-1250000000.0,8000000.0,110000000.0,-1826000000.0,32091000000.0,,-157000000.0,814000000,56208000000,-177000000.0,2.41,-269000000.0,123000000.0,,2503000000.0,,956000000,167000000.0,-500000000.0,,,
2019-03-31,13759000000.0,191000000.0,,3743000000.0,12409000000.0,37626000000.0,38465000000.0,,9358000000.0,2103000000.0,-796000000,59672000000.0,,21207000000.0,235000000.0,-99000000.0,-4.17,51385000000.0,1801000000.0,2099000000.0,3201000000.0,3513000000.0,-796000000,-744000000,7265000000.0,2998000000.0,,16709000000.0,-1509000000.0,388000000.0,18246000000.0,-76000000.0,2255000000.0,49228000000.0,3443000000.0,2981000000.0,-230000000.0,1849000000.0,3000000.0,-633000000.0,-39000000.0,8094000000.0,-59000000.0,-1778000000.0,-9020000000.0,2981000000.0,2981000000.0,191000000.0,,,3689000000.0,330000000.0,70000000.0,,-2544000000.0,2869000000.0,29000000.0,19000000.0,-1849000000.0,33853000000.0,4326000000.0,-152000000.0,946000000,52429000000,3895000000.0,-4.17,1132000000.0,111000000.0,,2548000000.0,,-563000000,83000000.0,-251000000.0,,,
2019-06-30,15660000000.0,188000000.0,,-162000000.0,12770000000.0,37952000000.0,38428000000.0,,9441000000.0,2016000000.0,423000000,61680000000.0,,23252000000.0,229000000.0,-118000000.0,2.24,53612000000.0,127000000.0,2097000000.0,2787000000.0,3617000000.0,423000000,483000000,7382000000.0,3058000000.0,,16604000000.0,18000000.0,145000000.0,19287000000.0,-75000000.0,2130000000.0,52941000000.0,3248000000.0,1947000000.0,-129000000.0,2981000000.0,3000000.0,619000000.0,-46000000.0,7874000000.0,28000000.0,,-2610000000.0,1947000000.0,1947000000.0,189000000.0,,,3600000000.0,310000000.0,56000000.0,,-872000000.0,-880000000.0,22000000.0,16000000.0,-1778000000.0,34021000000.0,4497000000.0,-111000000.0,657000000,55728000000,-51000000.0,2.25,-1034000000.0,136000000.0,,4497000000.0,,904000000,106000000.0,-701000000.0,,,
2019-09-30,15157000000.0,183000000.0,,-181000000.0,11965000000.0,37145000000.0,37353000000.0,,9408000000.0,1950000000.0,-730000000,58994000000.0,,21641000000.0,234000000.0,-111000000.0,-3.99,52302000000.0,-1330000000.0,2082000000.0,2867000000.0,2167000000.0,-730000000,-676000000,7197000000.0,2718000000.0,,16356000000.0,-1577000000.0,186000000.0,18984000000.0,-73000000.0,2196000000.0,54749000000.0,3372000000.0,1356000000.0,-156000000.0,1947000000.0,3000000.0,-970000000.0,-49000000.0,6482000000.0,-34000000.0,,-5512000000.0,1356000000.0,1356000000.0,183000000.0,,,3489000000.0,840000000.0,64000000.0,,-331000000.0,-900000000.0,56000000.0,-396000000.0,-1704000000.0,32560000000.0,4495000000.0,-73000000.0,671000000,57616000000,-108000000.0,-3.99,-591000000.0,-294000000.0,,4495000000.0,,-672000000,170000000.0,-751000000.0,,,
