date,quarterlyOtherNonCashItems,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyPurchaseOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicAverageShares,quarterlyGrossProfit,quarterlyInventory,quarterlyBasicEPS,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyNetPPE,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlySaleOfInvestment,quarterlyGrossPPE,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedEPS,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOtherCurrentLiabilities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyEbitda,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue
2010-12-31,38000000.0,17706000000.0,-119000000.0,11070000000.0,373000000.0,,13365000000.0,19303000000.0,24772000000,1771000000,,24435000000.0,1026000000.0,1149000000.0,44463000000.0,62169000000.0,1058000000.0,1026000000,1026000000.0,144000000.0,3070000000.0,4925000000.0,19305000000.0,37700000000.0,-124000000.0,25669000000.0,72000000.0,,8652000000.0,3655000000.0,0.0,1427000000.0,-252000000.0,,5467000000.0,10695000000.0,,3696000000.0,-110000000.0,1427000000.0,1431000000.0,-16000000.0,16000000.0,979000000.0,-19000000.0,1634000000.0,608000000.0,8322000000.0,186000000.0,137000000.0,-1075000000.0,1405000000.0,-626000000.0,688000000.0,-5961000000.0,9784000000.0,15000000.0,507000000.0,14283000000.0,448000000.0,,1775000000.0,0.0,,352000000.0,-13000000.0,0.0,-143000000.0,4026000000.0,38000000.0,,4000000.0,2144000000,,,,
2011-03-31,36000000.0,18380000000.0,-171000000.0,11465000000.0,374000000.0,3440000000.0,13411000000.0,19845000000.0,25880000000,1311000000,-2000000.0,24876000000.0,713000000.0,1557000000.0,44448000000.0,62828000000.0,1032000000.0,713000000,713000000.0,174000000.0,3229000000.0,5348000000.0,21129000000.0,37919000000.0,11000000.0,25666000000.0,535000000.0,,8669000000.0,3710000000.0,0.0,2162000000.0,-299000000.0,1362000000.0,4751000000.0,10181000000.0,0.52,3440000000.0,514000000.0,2162000000.0,2168000000.0,-301000000.0,16000000.0,1427000000.0,-11000000.0,1177000000.0,464000000.0,8350000000.0,-423000000.0,135000000.0,-832000000.0,1106000000.0,-309000000.0,740000000.0,,9692000000.0,0.0,0.0,,735000000.0,0.52,1866000000.0,-467000000.0,1371000000.0,674000000.0,70000000.0,0.0,-143000000.0,4354000000.0,36000000.0,,6000000.0,1686000000,,,,
2011-06-30,29000000.0,19065000000.0,-170000000.0,11752000000.0,391000000.0,3605000000.0,15459000000.0,20491000000.0,26629000000,1490000000,0.0,27211000000.0,816000000.0,806000000.0,46422000000.0,65487000000.0,1343000000.0,816000000,816000000.0,327000000.0,3329000000.0,5892000000.0,21534000000.0,38244000000.0,0.0,26697000000.0,187000000.0,,10168000000.0,3948000000.0,0.0,2228000000.0,-1767000000.0,,5095000000.0,10111000000.0,,3605000000.0,70000000.0,2228000000.0,2233000000.0,-1000000.0,16000000.0,2162000000.0,-1355000000.0,1342000000.0,526000000.0,8483000000.0,-49000000.0,149000000.0,626000000.0,916000000.0,-401000000.0,1220000000.0,,10022000000.0,-19000000.0,1000000.0,,66000000.0,,1207000000.0,-504000000.0,,-87000000.0,59000000.0,0.0,-153000000.0,4446000000.0,29000000.0,,5000000.0,1882000000,,,,
2011-09-30,35000000.0,18938000000.0,-167000000.0,12350000000.0,407000000.0,3594000000.0,15383000000.0,21192000000.0,26674000000,1584000000,-1000000.0,27733000000.0,868000000.0,1504000000.0,46313000000.0,65251000000.0,1348000000.0,867000000,868000000.0,502000000.0,4259000000.0,5901000000.0,21496000000.0,37487000000.0,0.0,26506000000.0,-6000000.0,,10167000000.0,3868000000.0,0.0,1707000000.0,-497000000.0,1332000000.0,5178000000.0,10379000000.0,0.65,3594000000.0,-268000000.0,1707000000.0,1712000000.0,-847000000.0,16000000.0,2228000000.0,-40000000.0,1429000000.0,562000000.0,8642000000.0,-7000000.0,156000000.0,-1986000000.0,601000000.0,-458000000.0,1218000000.0,,9947000000.0,3000000.0,1000000.0,,-521000000.0,0.65,1962000000.0,-1582000000.0,1340000000.0,648000000.0,5000000.0,0.0,-152000000.0,4387000000.0,35000000.0,,5000000.0,1992000000,,,,
2011-12-31,35000000.0,18594000000.0,-166000000.0,11956000000.0,396000000.0,3598000000.0,14506000000.0,22090000000.0,28317000000,1957000000,0.0,26462000000.0,1064000000.0,117000000.0,45949000000.0,64543000000.0,1445000000.0,1099000000,1064000000.0,580000000.0,3293000000.0,6047000000.0,22762000000.0,38051000000.0,581000000.0,26458000000.0,412000000.0,,9208000000.0,3853000000.0,0.0,1413000000.0,153000000.0,,5555000000.0,10046000000.0,,3598000000.0,291000000.0,1413000000.0,1418000000.0,-973000000.0,16000000.0,1707000000.0,-35000000.0,1810000000.0,711000000.0,8467000000.0,-269000000.0,148000000.0,-1268000000.0,806000000.0,-704000000.0,1155000000.0,-6933000000.0,9869000000.0,9000000.0,58000000.0,15400000000.0,-294000000.0,,821000000.0,-448000000.0,,-630000000.0,10000000.0,0.0,-172000000.0,4370000000.0,35000000.0,,5000000.0,2354000000,,,,
2012-03-31,36000000.0,19891000000.0,-211000000.0,13412000000.0,423000000.0,3709000000.0,14541000000.0,22566000000.0,30798000000,1404000000,0.0,27953000000.0,776000000.0,2410000000.0,46115000000.0,66006000000.0,1460000000.0,776000000,776000000.0,351000000.0,4506000000.0,6109000000.0,25685000000.0,38053000000.0,0.0,26431000000.0,1044000000.0,,9206000000.0,3875000000.0,1000000.0,2211000000.0,-443000000.0,1299000000.0,5113000000.0,10677000000.0,0.6,3709000000.0,-776000000.0,2211000000.0,2216000000.0,-802000000.0,16000000.0,1413000000.0,-74000000.0,1272000000.0,496000000.0,8517000000.0,-70000000.0,133000000.0,-1545000000.0,5000000.0,-376000000.0,1368000000.0,,9799000000.0,0.0,,,798000000.0,0.59,2786000000.0,-810000000.0,1309000000.0,1531000000.0,21000000.0,0.0,-171000000.0,5240000000.0,36000000.0,,5000000.0,1828000000,,,,
2012-06-30,28000000.0,19299000000.0,-209000000.0,13136000000.0,431000000.0,3741000000.0,14540000000.0,23324000000.0,30714000000,1708000000,0.0,27676000000.0,966000000.0,789000000.0,46290000000.0,65589000000.0,1438000000.0,966000000,966000000.0,384000000.0,4380000000.0,6124000000.0,25265000000.0,37913000000.0,0.0,26425000000.0,-389000000.0,,9208000000.0,3894000000.0,0.0,1823000000.0,-642000000.0,1278000000.0,5449000000.0,10428000000.0,0.76,3741000000.0,249000000.0,1823000000.0,1828000000.0,198000000.0,17000000.0,2211000000.0,-200000000.0,1576000000.0,610000000.0,8614000000.0,57000000.0,132000000.0,-977000000.0,205000000.0,-442000000.0,1360000000.0,,9891000000.0,-18000000.0,,,-388000000.0,0.75,1231000000.0,-1188000000.0,1287000000.0,-255000000.0,62000000.0,0.0,-171000000.0,4903000000.0,28000000.0,,5000000.0,2139000000,,,,
2012-09-30,33000000.0,18879000000.0,-207000000.0,13263000000.0,443000000.0,3833000000.0,14617000000.0,24123000000.0,30227000000,1814000000,0.0,27880000000.0,1006000000.0,427000000.0,45917000000.0,64796000000.0,1513000000.0,1011000000,1006000000.0,212000000.0,3618000000.0,6407000000.0,24580000000.0,36916000000.0,427000000.0,26422000000.0,264000000.0,,9210000000.0,3894000000.0,0.0,1233000000.0,-98000000.0,1265000000.0,5647000000.0,10487000000.0,0.8,3833000000.0,-59000000.0,1233000000.0,1238000000.0,548000000.0,17000000.0,1823000000.0,-29000000.0,1680000000.0,669000000.0,8369000000.0,-283000000.0,135000000.0,-1415000000.0,830000000.0,-496000000.0,1325000000.0,,9801000000.0,13000000.0,0.0,,-590000000.0,0.79,923000000.0,-2003000000.0,1274000000.0,-563000000.0,4000000.0,0.0,-170000000.0,5091000000.0,33000000.0,,5000000.0,2258000000,,,,
2012-12-31,35000000.0,19852000000.0,-202000000.0,13790000000.0,456000000.0,3994000000.0,14418000000.0,25049000000.0,31394000000,2303000000,0.0,28208000000.0,1129000000.0,1015000000.0,46060000000.0,65912000000.0,1501000000.0,1129000000,1129000000.0,577000000.0,4051000000.0,6473000000.0,25097000000.0,37704000000.0,102000000.0,26395000000.0,228000000.0,,9133000000.0,3784000000.0,-348000000.0,1375000000.0,-666000000.0,1241000000.0,6297000000.0,10759000000.0,0.91,3994000000.0,-272000000.0,1375000000.0,1380000000.0,-1722000000.0,17000000.0,1233000000.0,-75000000.0,1795000000.0,666000000.0,8632000000.0,-91000000.0,162000000.0,-923000000.0,695000000.0,-716000000.0,1280000000.0,-7674000000.0,9753000000.0,7000000.0,0.0,16306000000.0,142000000.0,0.9,1731000000.0,-329000000.0,1249000000.0,-44000000.0,-193000000.0,0.0,-181000000.0,5070000000.0,35000000.0,,5000000.0,2413000000,,,,
2013-03-31,34000000.0,19727000000.0,-277000000.0,13195000000.0,502000000.0,3883000000.0,14664000000.0,25728000000.0,30763000000,1699000000,,27859000000.0,956000000.0,1322000000.0,46341000000.0,66068000000.0,1538000000.0,956000000,956000000.0,340000000.0,3523000000.0,6635000000.0,25181000000.0,38209000000.0,0.0,26575000000.0,-230000000.0,,9352000000.0,3774000000.0,0.0,1551000000.0,-567000000.0,1232000000.0,5582000000.0,10592000000.0,0.78,3883000000.0,193000000.0,1551000000.0,1556000000.0,-390000000.0,17000000.0,1375000000.0,-254000000.0,1573000000.0,617000000.0,8556000000.0,-113000000.0,127000000.0,-897000000.0,312000000.0,-318000000.0,1472000000.0,,9738000000.0,13000000.0,,,176000000.0,0.77,1640000000.0,-393000000.0,1241000000.0,82000000.0,66000000.0,0.0,-182000000.0,5506000000.0,34000000.0,,5000000.0,2202000000,,,,
2013-06-30,32000000.0,19869000000.0,-276000000.0,12690000000.0,449000000.0,3868000000.0,14688000000.0,26573000000.0,31248000000,1968000000,,27378000000.0,1121000000.0,416000000.0,46415000000.0,66284000000.0,1534000000.0,1122000000,1121000000.0,413000000.0,3501000000.0,7093000000.0,25412000000.0,38906000000.0,0.0,26554000000.0,328000000.0,,9358000000.0,3796000000.0,0.0,1174000000.0,-526000000.0,1227000000.0,5836000000.0,10578000000.0,0.91,3868000000.0,11000000.0,1174000000.0,1179000000.0,-300000000.0,17000000.0,1551000000.0,-46000000.0,1842000000.0,720000000.0,8708000000.0,-462000000.0,127000000.0,-751000000.0,18000000.0,-486000000.0,1496000000.0,,9657000000.0,21000000.0,,,-377000000.0,0.91,902000000.0,-355000000.0,1236000000.0,-716000000.0,16000000.0,0.0,-198000000.0,5178000000.0,32000000.0,,5000000.0,2418000000,,,,
2013-09-30,35000000.0,21432000000.0,-276000000.0,15098000000.0,461000000.0,,14173000000.0,27551000000.0,31968000000,2161000000,,29271000000.0,1254000000.0,1177000000.0,46373000000.0,67805000000.0,1563000000.0,1260000000,1254000000.0,401000000.0,3940000000.0,8035000000.0,25933000000.0,38534000000.0,49000000.0,26550000000.0,599000000.0,,8819000000.0,3791000000.0,0.0,1505000000.0,-529000000.0,1218000000.0,6035000000.0,10825000000.0,1.03,3874000000.0,-243000000.0,1505000000.0,1613000000.0,690000000.0,17000000.0,1174000000.0,-54000000.0,2039000000.0,779000000.0,8749000000.0,-943000000.0,125000000.0,-850000000.0,1386000000.0,-526000000.0,1487000000.0,,9587000000.0,14000000.0,,,331000000.0,1.02,1703000000.0,-1524000000.0,1226000000.0,-94000000.0,47000000.0,0.0,-194000000.0,5412000000.0,35000000.0,,108000000.0,2625000000,,,,
2013-12-31,40000000.0,25325000000.0,-268000000.0,15425000000.0,458000000.0,4121000000.0,18163000000.0,28493000000.0,32782000000,2209000000,-119000000.0,33588000000.0,1261000000.0,884000000.0,46201000000.0,71526000000.0,1421000000.0,1262000000,1261000000.0,472000000.0,4768000000.0,8729000000.0,26451000000.0,37938000000.0,444000000.0,26542000000.0,327000000.0,,12841000000.0,3901000000.0,0.0,4089000000.0,-213000000.0,1192000000.0,6331000000.0,11045000000.0,1.06,4122000000.0,51000000.0,4089000000.0,4177000000.0,-690000000.0,17000000.0,1505000000.0,-61000000.0,2074000000.0,812000000.0,8615000000.0,-692000000.0,138000000.0,1261000000.0,561000000.0,-654000000.0,1515000000.0,-8793000000.0,9529000000.0,14000000.0,,17408000000.0,2584000000.0,1.05,1538000000.0,-1704000000.0,1201000000.0,-6000000.0,-215000000.0,0.0,-149000000.0,5548000000.0,40000000.0,,88000000.0,2670000000,,,,
2014-03-31,35000000.0,24460000000.0,-325000000.0,16213000000.0,477000000.0,3918000000.0,18397000000.0,29297000000.0,32689000000,2024000000,-43000000.0,34610000000.0,1129000000.0,1784000000.0,48362000000.0,72822000000.0,1499000000.0,1129000000,1129000000.0,409000000.0,5132000000.0,9086000000.0,26747000000.0,38210000000.0,5000000.0,28139000000.0,339000000.0,,12845000000.0,4053000000.0,0.0,2766000000.0,-2560000000.0,1180000000.0,5942000000.0,11188000000.0,0.96,3918000000.0,-64000000.0,2766000000.0,2848000000.0,0.0,17000000.0,4089000000.0,-2194000000.0,1866000000.0,737000000.0,8676000000.0,-139000000.0,161000000.0,-935000000.0,565000000.0,-388000000.0,1561000000.0,,9986000000.0,37000000.0,55000000.0,,-1323000000.0,0.95,2172000000.0,-801000000.0,1190000000.0,515000000.0,16000000.0,0.0,-139000000.0,5638000000.0,35000000.0,,82000000.0,2504000000,,,,
2014-06-30,42000000.0,24138000000.0,-322000000.0,16629000000.0,488000000.0,4116000000.0,17832000000.0,30221000000.0,34602000000,2208000000,-118000000.0,34461000000.0,1246000000.0,394000000.0,48455000000.0,72593000000.0,1489000000.0,1246000000,1246000000.0,554000000.0,4812000000.0,9533000000.0,28278000000.0,38130000000.0,0.0,28126000000.0,182000000.0,,12252000000.0,4091000000.0,0.0,1612000000.0,-625000000.0,1165000000.0,6324000000.0,11360000000.0,1.07,4116000000.0,-171000000.0,1612000000.0,1712000000.0,-41000000.0,17000000.0,2766000000.0,-54000000.0,2050000000.0,804000000.0,8820000000.0,-445000000.0,161000000.0,-1423000000.0,1119000000.0,-503000000.0,1603000000.0,,9906000000.0,28000000.0,48000000.0,,-1154000000.0,1.06,897000000.0,-1200000000.0,1174000000.0,-907000000.0,28000000.0,0.0,-132000000.0,5780000000.0,42000000.0,,100000000.0,2699000000,,,,
2014-09-30,44000000.0,25337000000.0,-324000000.0,18213000000.0,477000000.0,4222000000.0,17254000000.0,30845000000.0,35021000000,2246000000,0.0,35467000000.0,948000000.0,1100000000.0,48239000000.0,73576000000.0,1494000000.0,948000000,948000000.0,644000000.0,5433000000.0,10828000000.0,28553000000.0,38104000000.0,323000000.0,28151000000.0,701000000.0,,11709000000.0,4051000000.0,-521000000.0,1132000000.0,-349000000.0,1157000000.0,6468000000.0,11613000000.0,0.82,4222000000.0,-214000000.0,1132000000.0,1210000000.0,-3045000000.0,17000000.0,1612000000.0,-144000000.0,1572000000.0,624000000.0,8694000000.0,-1288000000.0,158000000.0,-1775000000.0,1347000000.0,-545000000.0,1540000000.0,,9854000000.0,24000000.0,16000000.0,,-480000000.0,0.81,1645000000.0,-800000000.0,1164000000.0,-237000000.0,-108000000.0,0.0,-160000000.0,6033000000.0,44000000.0,,78000000.0,2207000000,,,,
2014-12-31,44000000.0,25983000000.0,-317000000.0,19027000000.0,489000000.0,4312000000.0,17262000000.0,31849000000.0,37055000000,2321000000,4000000.0,36289000000.0,1321000000.0,2723000000.0,48269000000.0,74252000000.0,1531000000.0,1322000000,1321000000.0,866000000.0,5816000000.0,9687000000.0,30422000000.0,37958000000.0,187000000.0,28142000000.0,520000000.0,,11695000000.0,4036000000.0,0.0,2481000000.0,-511000000.0,,6633000000.0,11930000000.0,,4312000000.0,-321000000.0,2481000000.0,2515000000.0,-14000000.0,17000000.0,1132000000.0,-47000000.0,2190000000.0,868000000.0,8843000000.0,1135000000.0,135000000.0,-1561000000.0,1260000000.0,-700000000.0,1510000000.0,-9943000000.0,9774000000.0,17000000.0,42000000.0,18786000000.0,1349000000.0,,3423000000.0,-1200000000.0,,1563000000.0,6000000.0,0.0,-217000000.0,6547000000.0,44000000.0,,34000000.0,2814000000,,,,
2015-03-31,44000000.0,25622000000.0,-399000000.0,19713000000.0,490000000.0,4032000000.0,17222000000.0,32667000000.0,36332000000,2132000000,-113000000.0,36935000000.0,1221000000.0,1565000000.0,48308000000.0,73930000000.0,1513000000.0,1221000000,1221000000.0,594000000.0,5936000000.0,10162000000.0,30168000000.0,36990000000.0,25000000.0,28123000000.0,756000000.0,,11689000000.0,4020000000.0,0.0,1518000000.0,-544000000.0,,6164000000.0,12231000000.0,,4032000000.0,-313000000.0,1518000000.0,1634000000.0,-185000000.0,17000000.0,2481000000.0,-61000000.0,1998000000.0,777000000.0,8871000000.0,-481000000.0,137000000.0,-2406000000.0,1073000000.0,-419000000.0,1555000000.0,,9759000000.0,59000000.0,16000000.0,,-963000000.0,,1984000000.0,-2007000000.0,,260000000.0,-31000000.0,0.0,-264000000.0,6431000000.0,44000000.0,,116000000.0,2625000000,,,,
2015-06-30,44000000.0,26401000000.0,-395000000.0,20386000000.0,488000000.0,4140000000.0,17149000000.0,33544000000.0,37169000000,2262000000,-11000000.0,37535000000.0,1272000000.0,514000000.0,48267000000.0,74668000000.0,1490000000.0,1272000000,1272000000.0,732000000.0,5543000000.0,10892000000.0,30767000000.0,37127000000.0,9000000.0,28122000000.0,627000000.0,,11633000000.0,4026000000.0,0.0,1244000000.0,-546000000.0,1124000000.0,6402000000.0,12384000000.0,1.13,4140000000.0,-152000000.0,1244000000.0,1404000000.0,-365000000.0,17000000.0,1518000000.0,-51000000.0,2096000000.0,824000000.0,9019000000.0,-730000000.0,171000000.0,-761000000.0,1512000000.0,-523000000.0,1443000000.0,,9683000000.0,38000000.0,24000000.0,,-274000000.0,1.12,1037000000.0,-927000000.0,1132000000.0,-804000000.0,37000000.0,0.0,-255000000.0,6370000000.0,44000000.0,,160000000.0,2755000000,,,,
2015-09-30,87000000.0,30753000000.0,-391000000.0,21434000000.0,532000000.0,4330000000.0,33748000000.0,34398000000.0,38644000000,2331000000,-60000000.0,55182000000.0,1246000000.0,1272000000.0,61609000000.0,92362000000.0,1528000000.0,1237000000,1246000000.0,579000000.0,6636000000.0,12804000000.0,31983000000.0,37174000000.0,0.0,37135000000.0,655000000.0,,26771000000.0,5449000000.0,0.0,2890000000.0,-9910000000.0,1114000000.0,6661000000.0,13282000000.0,1.11,4330000000.0,-428000000.0,2890000000.0,3011000000.0,-3033000000.0,17000000.0,1244000000.0,-9391000000.0,2070000000.0,833000000.0,9494000000.0,-1319000000.0,268000000.0,9743000000.0,451000000.0,-548000000.0,1476000000.0,,13504000000.0,33000000.0,75000000.0,,1646000000.0,1.11,1820000000.0,-937000000.0,1121000000.0,144000000.0,-190000000.0,0.0,-316000000.0,7064000000.0,87000000.0,,121000000.0,2870000000,,,,
2015-12-31,55000000.0,30378000000.0,-391000000.0,23169000000.0,582000000.0,4572000000.0,33285000000.0,35506000000.0,41146000000,2729000000,-83000000.0,56454000000.0,1498000000.0,2694000000.0,63279000000.0,93657000000.0,1542000000.0,1500000000,1498000000.0,722000000.0,6829000000.0,11888000000.0,33845000000.0,37196000000.0,377000000.0,38106000000.0,796000000.0,,26267000000.0,5437000000.0,0.0,2459000000.0,-2420000000.0,1107000000.0,7301000000.0,14001000000.0,1.35,4572000000.0,-248000000.0,2459000000.0,2547000000.0,-4000000.0,17000000.0,2890000000.0,-1972000000.0,2453000000.0,953000000.0,9855000000.0,936000000.0,282000000.0,-1570000000.0,1197000000.0,-877000000.0,1440000000.0,-11181000000.0,13878000000.0,-64000000.0,128000000.0,21036000000.0,-431000000.0,1.34,3571000000.0,-1130000000.0,1114000000.0,1517000000.0,-82000000.0,0.0,-358000000.0,7490000000.0,55000000.0,,88000000.0,3317000000,,,,
2016-03-31,57000000.0,29413000000.0,-470000000.0,24537000000.0,617000000.0,4568000000.0,32066000000.0,36182000000.0,43215000000,2176000000,-36000000.0,56603000000.0,1146000000.0,1814000000.0,63221000000.0,92634000000.0,1567000000.0,1147000000,1146000000.0,612000000.0,7444000000.0,13025000000.0,36471000000.0,36025000000.0,0.0,38115000000.0,798000000.0,,26267000000.0,4232000000.0,0.0,1779000000.0,-633000000.0,1092000000.0,6744000000.0,13912000000.0,1.04,4568000000.0,89000000.0,1779000000.0,1864000000.0,,17000000.0,2459000000.0,-51000000.0,1893000000.0,746000000.0,9862000000.0,-1131000000.0,288000000.0,-2460000000.0,1202000000.0,-598000000.0,1494000000.0,,13750000000.0,-16000000.0,50000000.0,,-680000000.0,1.04,2412000000.0,-2066000000.0,1099000000.0,574000000.0,17000000.0,0.0,-339000000.0,7361000000.0,57000000.0,,85000000.0,2798000000,,,,
2016-06-30,50000000.0,29448000000.0,-459000000.0,26569000000.0,619000000.0,4665000000.0,31413000000.0,36647000000.0,43725000000,2350000000,-3000000.0,57982000000.0,924000000.0,1107000000.0,63300000000.0,92748000000.0,1553000000.0,924000000,924000000.0,881000000.0,7244000000.0,13183000000.0,36710000000.0,34760000000.0,0.0,38190000000.0,366000000.0,,25600000000.0,4260000000.0,-542000000.0,1127000000.0,-598000000.0,1070000000.0,7015000000.0,14177000000.0,0.86,4665000000.0,-256000000.0,1127000000.0,1207000000.0,,17000000.0,1779000000.0,-117000000.0,1528000000.0,604000000.0,9981000000.0,-148000000.0,284000000.0,-1666000000.0,3036000000.0,-504000000.0,1490000000.0,,13639000000.0,36000000.0,17000000.0,,-652000000.0,0.86,1611000000.0,-1894000000.0,1075000000.0,-582000000.0,58000000.0,0.0,-317000000.0,7351000000.0,50000000.0,,80000000.0,2431000000,,,,
2016-09-30,59000000.0,30939000000.0,-455000000.0,26741000000.0,611000000.0,4675000000.0,31461000000.0,37732000000.0,44615000000,2817000000,-1000000.0,58202000000.0,1540000000.0,3420000000.0,63217000000.0,94156000000.0,1597000000.0,1542000000,1540000000.0,703000000.0,8856000000.0,13625000000.0,37123000000.0,35949000000.0,230000000.0,38214000000.0,406000000.0,,25610000000.0,4254000000.0,-101000000.0,2189000000.0,-421000000.0,1068000000.0,7492000000.0,14348000000.0,1.44,4675000000.0,-170000000.0,2189000000.0,2263000000.0,-1606000000.0,17000000.0,1127000000.0,-165000000.0,2463000000.0,921000000.0,9901000000.0,-435000000.0,258000000.0,-2442000000.0,1123000000.0,-505000000.0,1535000000.0,,13567000000.0,-19000000.0,9000000.0,,1062000000.0,1.43,3925000000.0,-40000000.0,1073000000.0,1569000000.0,44000000.0,0.0,-319000000.0,7584000000.0,59000000.0,,74000000.0,3332000000,,,,
2016-12-31,56000000.0,31042000000.0,-456000000.0,26250000000.0,628000000.0,4611000000.0,31378000000.0,38983000000.0,45971000000,2995000000,-25000000.0,57628000000.0,1707000000.0,1504000000.0,63420000000.0,94462000000.0,1549000000.0,1707000000,1707000000.0,660000000.0,6937000000.0,12164000000.0,38365000000.0,36830000000.0,0.0,38249000000.0,619000000.0,,25615000000.0,4214000000.0,0.0,3371000000.0,-818000000.0,1064000000.0,7606000000.0,14760000000.0,1.6,4611000000.0,-405000000.0,3371000000.0,3458000000.0,-758000000.0,17000000.0,2189000000.0,-206000000.0,2753000000.0,1046000000.0,10175000000.0,1471000000.0,248000000.0,-121000000.0,1916000000.0,-617000000.0,1485000000.0,-12627000000.0,13511000000.0,1000000.0,15000000.0,22802000000.0,1182000000.0,1.59,2121000000.0,-461000000.0,1069000000.0,-304000000.0,34000000.0,0.0,-305000000.0,7946000000.0,56000000.0,,87000000.0,3629000000,,,,
2017-03-31,55000000.0,29457000000.0,-516000000.0,27288000000.0,619000000.0,4787000000.0,31540000000.0,39419000000.0,44514000000,1793000000,,58828000000.0,952000000.0,3076000000.0,63213000000.0,92670000000.0,1704000000.0,962000000,952000000.0,735000000.0,8680000000.0,12114000000.0,37934000000.0,33837000000.0,0.0,38263000000.0,-539000000.0,,25622000000.0,4214000000.0,-7000000.0,2217000000.0,-554000000.0,,6580000000.0,14306000000.0,,4787000000.0,456000000.0,2217000000.0,2302000000.0,-106000000.0,17000000.0,3371000000.0,-110000000.0,1534000000.0,572000000.0,10057000000.0,48000000.0,258000000.0,-4133000000.0,1811000000.0,-457000000.0,1503000000.0,,13390000000.0,-11000000.0,8000000.0,,-1154000000.0,,3533000000.0,-3621000000.0,,1892000000.0,14000000.0,0.0,-296000000.0,7344000000.0,55000000.0,,85000000.0,2411000000,,,,
2017-06-30,53000000.0,29404000000.0,-512000000.0,26857000000.0,623000000.0,4818000000.0,31521000000.0,40005000000.0,45685000000,2117000000,,58378000000.0,1098000000.0,1568000000.0,63121000000.0,92525000000.0,1689000000.0,1097000000,1098000000.0,690000000.0,8133000000.0,12274000000.0,38750000000.0,34142000000.0,0.0,38130000000.0,719000000.0,,25622000000.0,4210000000.0,-7000000.0,2094000000.0,-620000000.0,1019000000.0,6935000000.0,14271000000.0,1.07,4818000000.0,36000000.0,2094000000.0,2169000000.0,-668000000.0,17000000.0,2217000000.0,-205000000.0,1863000000.0,766000000.0,10073000000.0,-162000000.0,251000000.0,-1502000000.0,1142000000.0,-431000000.0,1564000000.0,,13354000000.0,-50000000.0,8000000.0,,-123000000.0,1.07,1999000000.0,-340000000.0,1024000000.0,83000000.0,7000000.0,0.0,-306000000.0,7874000000.0,53000000.0,,75000000.0,2737000000,,,,
