date,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyEbitda,quarterlyStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyOtherNonCashItems,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyAccumulatedDepreciation,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyStockBasedCompensation,quarterlyBasicEPS,quarterlyDilutedEPS,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue
2017-03-31,,58359000000.0,409000000.0,136000000.0,872000000.0,-95000000.0,4810000000.0,-1047000000.0,-9514000000.0,-168000000.0,2125000000,27060000000.0,322000000.0,-1060000000.0,5848000000.0,1438000000.0,-847000000.0,3033000000.0,32000000.0,13193000000.0,24640000000.0,867000000.0,39301000000.0,-245000000.0,-38000000.0,1128000000.0,23768000000.0,30659000000.0,213000000.0,-780000000.0,-231000000.0,1595000000,13230000000,-34591000000.0,476000000.0,6770000000.0,-759000000.0,888000000.0,915000000,0.0,416000000.0,282000000.0,10197000000.0,,4991000000.0,3868000000.0,15334000000.0,934000000.0,8210000000.0,20471000000.0,6626000000.0,-273000000.0,5848000000.0,5848000000.0,-506000000.0,778000000.0,3107000000.0,6607000000.0,-129000000.0,999000000.0,-890000000.0,219000000.0,52494000000.0,80828000000.0,884000000.0,5928000000.0,841000000.0,56188000000.0,-105000000.0,-304000000.0,,,,,,,
2017-06-30,,59573000000.0,531000000.0,299000000.0,690000000.0,135000000.0,4623000000.0,-770000000.0,-9074000000.0,100000000.0,2779000000,28421000000.0,298000000.0,-693000000.0,6218000000.0,1417000000.0,8000000.0,3070000000.0,30000000.0,13429000000.0,25935000000.0,855000000.0,39229000000.0,-239000000.0,-67000000.0,1814000000.0,24116000000.0,31417000000.0,455000000.0,-800000000.0,-428000000.0,1653000000,13834000000,-35457000000.0,1339000000.0,7046000000.0,370000000.0,1321000000.0,1359000000,0.0,405000000.0,75000000.0,10764000000.0,,5307000000.0,3168000000.0,15439000000.0,916000000.0,8163000000.0,20072000000.0,6650000000.0,365000000.0,6218000000.0,6218000000.0,-557000000.0,739000000.0,3107000000.0,5848000000.0,-250000000.0,1435000000.0,-1233000000.0,226000000.0,52658000000.0,82247000000.0,1315000000.0,5812000000.0,755000000.0,56312000000.0,-31000000.0,539000000.0,,,,,,,
2017-09-30,,72227000000.0,729000000.0,1653000000.0,1145000000.0,530000000.0,7648000000.0,-2000000.0,-9205000000.0,-34000000.0,1652000000,103108000000.0,1007000000.0,4887000000.0,13148000000.0,1756000000.0,-651000000.0,3184000000.0,761000000.0,27278000000.0,54830000000.0,990000000.0,66715000000.0,-210000000.0,-486000000.0,1125000000.0,36219000000.0,31366000000.0,571000000.0,-749000000.0,-620000000.0,1428000000,15354000000,-36008000000.0,2654000000.0,9358000000.0,6930000000.0,514000000.0,554000000,108000000.0,522000000.0,98000000.0,12170000000.0,1826000000.0,11250000000.0,7849000000.0,60791000000.0,9125000000.0,17284000000.0,29819000000.0,8100000000.0,-20000000.0,14974000000.0,13148000000.0,-884000000.0,1001000000.0,23000000.0,6218000000.0,-97000000.0,7082000000.0,-31000000.0,283000000.0,93993000000.0,198689000000.0,514000000.0,33460000000.0,743000000.0,143859000000.0,-13000000.0,1905000000.0,,,,,,,
2017-12-31,-1000000000.0,73304000000.0,843000000.0,2013000000.0,1614000000.0,-2653000000.0,9134000000.0,3475000000.0,-8972000000.0,-864000000.0,-2063000000,100330000000.0,1004000000.0,1140000000.0,13438000000.0,2777000000.0,-728000000.0,2782000000.0,4500000000.0,26128000000.0,49893000000.0,1553000000.0,64109000000.0,-60000000.0,-72000000.0,-2874000000.0,36247000000.0,29211000000.0,-1715000000.0,-1241000000.0,-5244000000.0,5000000,20066000000,-37057000000.0,4226000000.0,9206000000.0,290000000.0,-1263000000.0,-1159000000,0.0,767000000.0,64000000.0,17284000000.0,956000000.0,11314000000.0,8409000000.0,59527000000.0,6266000000.0,16992000000.0,30056000000.0,7900000000.0,-2525000000.0,14394000000.0,13438000000.0,-1447000000.0,1451000000.0,23000000.0,13148000000.0,-1214000000.0,4015000000.0,-435000000.0,354000000.0,90237000000.0,192164000000.0,-1263000000.0,33274000000.0,680000000.0,142271000000.0,-87000000.0,2985000000.0,,,,,,,
2018-03-31,-1000000000.0,74329000000.0,889000000.0,1376000000.0,1950000000.0,-33000000.0,8754000000.0,-5962000000.0,-7497000000.0,-30000000.0,2366000000,101260000000.0,405000000.0,290000000.0,10833000000.0,2956000000.0,-1170000000.0,5195000000.0,1234000000.0,26617000000.0,49733000000.0,1714000000.0,62900000000.0,0.0,-85000000.0,1542000000.0,36076000000.0,29366000000.0,389000000.0,-776000000.0,-1543000000.0,2239000000,21510000000,-38253000000.0,-2137000000.0,9219000000.0,-3182000000.0,1104000000.0,1153000000,,768000000.0,108000000.0,16315000000.0,257000000.0,14378000000.0,7480000000.0,60493000000.0,6113000000.0,17457000000.0,29343000000.0,7815000000.0,-347000000.0,10538000000.0,10281000000.0,-880000000.0,1484000000.0,23000000.0,14015000000.0,-758000000.0,5118000000.0,-3143000000.0,350000000.0,89517000000.0,192441000000.0,1104000000.0,32966000000.0,,142708000000.0,-135000000.0,-2913000000.0,,,,,,,
2018-06-30,-1000000000.0,73664000000.0,874000000.0,952000000.0,2213000000.0,-149000000.0,7983000000.0,-1824000000.0,-10732000000.0,-16000000.0,3216000000,98262000000.0,-340000000.0,-680000000.0,9805000000.0,3224000000.0,948000000.0,6271000000.0,1068000000.0,28110000000.0,47897000000.0,1933000000.0,59375000000.0,-2000000.0,-757000000.0,2368000000.0,35224000000.0,30432000000.0,565000000.0,-810000000.0,-2059000000.0,3047000000,24245000000,-38440000000.0,2090000000.0,8946000000.0,-1028000000.0,1768000000.0,1803000000,,803000000.0,34000000.0,17974000000.0,507000000.0,15379000000.0,7191000000.0,59404000000.0,5885000000.0,15630000000.0,26850000000.0,7752000000.0,-319000000.0,9751000000.0,9244000000.0,-875000000.0,1496000000.0,24000000.0,10833000000.0,-1133000000.0,7400000000.0,-1311000000.0,360000000.0,87485000000.0,187367000000.0,1768000000.0,32102000000.0,,139470000000.0,-66000000.0,1280000000.0,,,,,,,
2018-09-30,-1000000000.0,74305000000.0,701000000.0,628000000.0,2107000000.0,71000000.0,8631000000.0,-635000000.0,-10566000000.0,-40000000.0,1679000000,98090000000.0,285000000.0,-1049000000.0,7476000000.0,2698000000.0,-917000000.0,4646000000.0,553000000.0,27680000000.0,45405000000.0,1496000000.0,57029000000.0,-9000000.0,-1554000000.0,855000000.0,35228000000.0,30933000000.0,320000000.0,-992000000.0,-882000000.0,1948000000,20123000000,-39077000000.0,-323000000.0,8540000000.0,-2329000000.0,497000000.0,535000000,,740000000.0,45000000.0,15477000000.0,370000000.0,14542000000.0,6152000000.0,59362000000.0,5908000000.0,16441000000.0,27293000000.0,7946000000.0,-731000000.0,7309000000.0,6939000000.0,-870000000.0,1470000000.0,24000000.0,9805000000.0,-645000000.0,7875000000.0,689000000.0,362000000.0,84709000000.0,184453000000.0,497000000.0,31508000000.0,,139048000000.0,-12000000.0,-1315000000.0,,,,,,,
2018-12-31,-1421000000.0,75343000000.0,857000000.0,446000000.0,2027000000.0,-323000000.0,9457000000.0,3132000000.0,-12394000000.0,-26000000.0,1639000000,94571000000.0,-149000000.0,-1023000000.0,13482000000.0,2794000000.0,-351000000.0,4532000000.0,598000000.0,24715000000.0,49603000000.0,1566000000.0,67136000000.0,-15000000.0,-6613000000.0,728000000.0,35848000000.0,30536000000.0,215000000.0,-1279000000.0,2566000000.0,1738000000,20099000000,-39495000000.0,5101000000.0,8130000000.0,6546000000.0,475000000.0,513000000,,749000000.0,10000000.0,15567000000.0,134000000.0,12376000000.0,7943000000.0,59032000000.0,5435000000.0,16621000000.0,37662000000.0,7905000000.0,-578000000.0,13616000000.0,13482000000.0,-866000000.0,1468000000.0,24000000.0,7476000000.0,-251000000.0,2802000000.0,2154000000.0,432000000.0,91851000000.0,188030000000.0,475000000.0,30965000000.0,,138427000000.0,-659000000.0,3822000000.0,,,,,,,
2019-03-31,-1579000000.0,75958000000.0,836000000.0,212000000.0,2236000000.0,-342000000.0,8333000000.0,-2871000000.0,-12364000000.0,-30000000.0,1708000000,92444000000.0,-732000000.0,-1000000000.0,12066000000.0,2863000000.0,-194000000.0,4923000000.0,586000000.0,28580000000.0,49248000000.0,1672000000.0,67107000000.0,,-363000000.0,780000000.0,35575000000.0,29764000000.0,209000000.0,-1139000000.0,-1032000000.0,2060000000,19649000000,-40383000000.0,26000000.0,11286000000.0,-1956000000.0,520000000.0,571000000,,717000000.0,63000000.0,14726000000.0,119000000.0,13963000000.0,8672000000.0,58948000000.0,5229000000.0,16604000000.0,34966000000.0,7478000000.0,-826000000.0,11662000000.0,11543000000.0,-851000000.0,1519000000.0,24000000.0,14022000000.0,-189000000.0,7004000000.0,-1643000000.0,454000000.0,95687000000.0,189785000000.0,520000000.0,30467000000.0,,140537000000.0,-100000000.0,-1113000000.0,,,,,,,
2019-06-30,-102000000.0,14473000000.0,164000000.0,16000000.0,350000000.0,-193000000.0,3020000000.0,-1189000000.0,-831000000.0,-10000000.0,-531000000,42006000000.0,37000000.0,-657000000.0,1701000000.0,1126000000.0,496000000.0,1972000000.0,423000000.0,6457000000.0,10623000000.0,642000000.0,21810000000.0,,-6529000000.0,-948000000.0,9806000000.0,-8299000000.0,155000000.0,-661000000.0,-9629000000.0,846000000,5468000000,-4667000000.0,-77000000.0,1438000000.0,-10365000000.0,-571000000.0,-1103000000,,232000000.0,4000000.0,3496000000.0,8000000.0,4214000000.0,1652000000.0,33330000000.0,3662000000.0,4390000000.0,15608000000.0,1682000000.0,-1629000000.0,1669000000.0,1661000000.0,-314000000.0,644000000.0,7000000.0,12066000000.0,-3000000.0,1621000000.0,,165000000.0,28267000000.0,70843000000.0,-571000000.0,14150000000.0,,60220000000.0,-7412000000.0,-738000000.0,,,,,,,
2019-09-30,-359000000.0,15125000000.0,148000000.0,5000000.0,307000000.0,-98000000.0,2944000000.0,94000000.0,-1529000000.0,36000000.0,1126000000,41344000000.0,-110000000.0,-150000000.0,2147000000.0,1117000000.0,37000000.0,1895000000.0,134000000.0,6616000000.0,10688000000.0,645000000.0,21591000000.0,,-7000000.0,450000000.0,10303000000.0,-8289000000.0,78000000.0,-300000000.0,-236000000.0,778000000,5426000000,-4822000000.0,882000000.0,1020000000.0,446000000.0,372000000.0,372000000,1000000.0,225000000.0,9000000.0,3531000000.0,6000000.0,3110000000.0,1387000000.0,32935000000.0,3474000000.0,4306000000.0,15608000000.0,1698000000.0,-152000000.0,2113000000.0,2107000000.0,-224000000.0,499000000.0,7000000.0,1701000000.0,-3000000.0,1974000000.0,,177000000.0,28207000000.0,70119000000.0,372000000.0,13769000000.0,,59431000000.0,-14000000.0,582000000.0,,,,,,,
2019-12-31,,15112000000.0,240000000.0,,338000000.0,,2934000000.0,,-1416000000.0,,659000000,40987000000.0,,,,1176000000.0,,1796000000.0,,8346000000.0,9999000000.0,650000000.0,19494000000.0,,,189000000.0,10143000000.0,-8400000000.0,-2000000.0,,,620000000,5204000000,-4969000000.0,,1191000000.0,,176000000.0,191000000,,231000000.0,,3408000000.0,0.0,3802000000.0,1342000000.0,33151000000.0,3514000000.0,4319000000.0,13617000000.0,1228000000.0,-256000000.0,1540000000.0,1540000000.0,,,7000000.0,,,3830000000.0,,175000000.0,27840000000.0,69396000000.0,176000000.0,13593000000.0,,59397000000.0,,,,,,,,,
