date,annualAccountsReceivable,quarterlyOperatingCashFlow,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualCashDividendsPaid,trailingCashDividendsPaid,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingInvestingCashFlow,annualOtherNonCashItems,annualDepreciationAndAmortization,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualDilutedEPS,trailingChangeInWorkingCapital,quarterlyNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,annualPurchaseOfInvestment,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingOperatingCashFlow,trailingTotalRevenue,trailingOtherIncomeExpense,annualOperatingIncome,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualOtherShortTermInvestments,annualEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyBasicAverageShares,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,trailingRepaymentOfDebt,annualBasicAverageShares,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOtherIncomeExpense,quarterlyCapitalStock,annualAccountsPayable,annualEbitda,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,trailingCapitalExpenditure,annualCurrentAssets,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingOperatingExpense,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyGrossPPE,trailingChangesInAccountReceivables,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyBasicEPS,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,trailingInterestExpense,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingGrossProfit,annualRepaymentOfDebt,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,annualCapitalStock,quarterlyCurrentLiabilities,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyPretaxIncome,trailingCostOfRevenue,annualFreeCashFlow,annualCurrentDebt,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyEbitda,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingNetIncome,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,annualNetIncomeContinuousOperations,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualGoodwill,annualChangeInInventory,trailingTaxProvision,annualIncomeTaxPayable,annualInventory,annualStockBasedCompensation,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyDeferredIncomeTax,trailingSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,quarterlyStockBasedCompensation,quarterlyOtherIntangibleAssets,annualDeferredIncomeTax,trailingStockBasedCompensation,annualOtherIntangibleAssets,trailingChangeInInventory,quarterlyChangeInInventory,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:01.167523200,,43946000.0,988273000.0,24335000.0,-317429000.0,-139845000.0,,,,,,,-54929000.0,,,3772000.0,97879000.0,784078000.0,,,,,2688606000.0,135884000.0,53962000.0,,10322000.0,1.92,,24441000.0,988273000.0,-467369000.0,-4960000.0,,,894000.0,,,,199036000.0,68242000.0,-34766000.0,293190000.0,,11495000.0,25561000.0,,,,,53469000.0,66424000.0,,,568000.0,376955000.0,296915000.0,2463751000.0,11495000.0,,184401000.0,11495000.0,11495000.0,109024000.0,-101035000.0,,-8151000.0,27625000.0,-2000.0,-6087000.0,-39633000.0,,10322000.0,2688606000.0,17850000.0,11495000.0,,0.0,1882337000.0,,,,,8639000.0,,102808000.0,-12900000.0,,3204258000.0,,-740507000.0,21340000.0,376955000.0,,0.0,-270000000.0,,,3204258000.0,,,,784078000.0,,103514000.0,,,99603000.0,60836000.0,11495000.0,-84147000.0,,,-2283000.0,,,,2856000.0,-386663000.0,,-550392000.0,451022000.0,,,5593000.0,568000.0,,,,,,-202262000.0,109024000.0,,-113218000.0,,2463751000.0,-467369000.0,,77812000.0,,-12006000.0,,,2404000.0,136235000.0,-144981000.0,,,,120492000.0,,52250000.0,,-8370000.0,,1.94,1882337000.0,118712000.0,,,-740507000.0,-14728000.0,251986000.0,95076000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,55685000.0,,23248000.0,,,,,,,0.41,,4492000.0,,,,,,,,,,,,,,31661000.0,,,23136000.0,1158001000.0,,,,,,,,,,69274000.0,-31810000.0,,,,26484000.0,55000000.0,,,,,11495000.0,,,10575000.0,,,,15987000.0,,,15987000.0,,,-24087000.0,,,29317000.0,-21628000.0,1486000.0,-2758000.0,,,2929363000.0,23100000.0,,,,2023761000.0,,,,,,,,,,3443321000.0,,,,447438000.0,,,,,,,,,,866979000.0,,,,0.42,,22806000.0,15987000.0,-78594000.0,,,4167000.0,,,,,,,,,,,5604000.0,,,,,,,,,,0.0,,2679746000.0,-476652000.0,,79711000.0,,,,,412000.0,2469000.0,-79772000.0,,56341463.0,,122501000.0,,53227000.0,,5653000.0,,,,,,,-763575000.0,27401000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,54546000.0,,24262000.0,,,,,,,0.47,,-4269000.0,,,,,,,,,,,,,,30191000.0,,,26718000.0,1145720000.0,,,,,,,,,,68923000.0,-32419000.0,,,,26901000.0,56559574.0,,,,,15987000.0,,,10576000.0,,,,11718000.0,,,11718000.0,,,-34793000.0,,,29728000.0,1214000.0,8129000.0,-4006000.0,,,2901155000.0,26583000.0,,,,1998168000.0,,,,,,,,,,3441715000.0,,,,468835000.0,,,,,,,,,,864954000.0,,,,0.47,,22115000.0,11718000.0,-14153000.0,,,-5122000.0,,,,,,,,,,,6036000.0,,,,,,,,,,-3656000.0,,2656424000.0,-482492000.0,,81582000.0,,,,,-231000.0,2263000.0,-89339000.0,,56559574.0,,123604000.0,,54681000.0,,3007000.0,,,,,,,-785291000.0,-44662000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,48503000.0,,25773000.0,,,,,,,0.41,,-1437000.0,,,,,,,,,,,,,,30198000.0,,,23515000.0,1164837000.0,,,,,,,,,,72189000.0,-32556000.0,,,,26072000.0,55664286.0,,,,,11718000.0,,,10578000.0,,,,40479000.0,,,10281000.0,,,12571000.0,,,30533000.0,-4000.0,-12337000.0,-3387000.0,,,2929859000.0,23379000.0,,,,2033582000.0,,,,,,,,,,3480394000.0,,,,475062000.0,,,,,,,,,,861923000.0,,,,0.42,,-1380000.0,10281000.0,-37316000.0,,,7806000.0,,,,,,,,,,,6631000.0,,,,,,,,,,-1983000.0,,2674784000.0,-493635000.0,,83221000.0,,,30198000.0,,1598000.0,2319000.0,-35932000.0,,57021951.0,,129338000.0,,57149000.0,,-4531000.0,,,,,,,-805610000.0,-12624000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,,55475000.0,977556000.0,23602000.0,-151439000.0,-131443000.0,,,,,,,40410000.0,,,11215000.0,105966000.0,1114632000.0,,,,,2989297000.0,-23574000.0,56543000.0,,29646000.0,3.45,,122168000.0,977556000.0,-407376000.0,-20427000.0,,,9287000.0,,,,211019000.0,65737000.0,-34658000.0,170855000.0,,50691000.0,26509000.0,,,,,56108000.0,10281000.0,,1395000.0,10598000.0,694858000.0,316985000.0,2696144000.0,50691000.0,,214209000.0,50691000.0,50691000.0,210820000.0,191031000.0,,-145504000.0,21788000.0,-9000.0,-4021000.0,-45232000.0,,29646000.0,2989297000.0,122033000.0,50691000.0,,,1842847000.0,,,,,11495000.0,,111365000.0,-6743000.0,,3452847000.0,,-756703000.0,25575000.0,694858000.0,,,,,,3452847000.0,,,,1114632000.0,,195095000.0,,,-55383000.0,-189045000.0,50691000.0,-21376000.0,,,2436000.0,,,,39196000.0,-69487000.0,,-7603000.0,485892000.0,,,7304000.0,10598000.0,,,,,,144722000.0,210820000.0,,-1964000.0,,2696144000.0,-407376000.0,,72978000.0,,-3741000.0,,,9436000.0,163804000.0,135556000.0,,,,112206000.0,,46469000.0,,-7870000.0,,3.48,1842847000.0,195537000.0,,,-756703000.0,6311000.0,274873000.0,96380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,52420000.0,,29986000.0,,,,,,,0.51,,-23037000.0,,,,,,,,,,,,,,29551000.0,,,29986000.0,912399000.0,,,,,,,,,,72224000.0,-35909000.0,,,,25400000.0,58531373.0,,,,,50691000.0,,,10600000.0,,,,57205000.0,,,27654000.0,,210766000.0,16190000.0,,,24353000.0,0.0,2235000.0,-922000.0,,,2979130000.0,29851000.0,,,,1834361000.0,,,,,,,,,,3494803000.0,,,,468090000.0,,-540000.0,,,,,,,,1112489000.0,,,,0.51,,-2585000.0,27654000.0,-38815000.0,,,-6394000.0,,,,,,,,,,,6934000.0,,,,,,,,,,-2039000.0,,2715998000.0,-413376000.0,,80399000.0,,,29551000.0,,1193000.0,2228000.0,-36230000.0,,58531373.0,,127223000.0,,54999000.0,,-4159000.0,,,,,,,-778805000.0,-36642000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,70563000.0,,28974000.0,,,,,,,0.49,0.0,-7373000.0,0.0,,,,,,1736034000.0,,40652000.0,,,,442000.0,29400000.0,,,28974000.0,1590345000.0,,,,,,,,,,34834000.0,-35987000.0,,,,27795000.0,58636000.0,,,,,27654000.0,,,10601000.0,,,,20281000.0,,,20281000.0,,,2766000.0,,,24476000.0,0.0,-4044000.0,-1794000.0,2844078000.0,,3026547000.0,28839000.0,,,,1883266000.0,6553000.0,,,,,,,,,3569389000.0,,,,110935000.0,0.0,-46000.0,,,,,,,,1111244000.0,,,,0.49,,-3045000.0,20281000.0,-70842000.0,,,,,89042000.0,,,,,,,,,7039000.0,,147232000.0,,,,,,,,-1719000.0,182469000.0,2767637000.0,-420469000.0,,82003000.0,,,,,1851000.0,3406000.0,-67797000.0,,58934000.0,,129694000.0,,54208000.0,,12716000.0,,,,,,,-801752000.0,-7094000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,51521000.0,,1218000.0,,,,,,,0.020653,0.0,28710000.0,0.0,,,,,,1820138000.0,,42322000.0,,,,407000.0,29422000.0,,,1218000.0,956627000.0,,,,,,,,,,2435000.0,-36067000.0,,,,28643000.0,58570000.0,,,,,20281000.0,,,9997000.0,,,,48991000.0,,,48991000.0,,341912000.0,-42262000.0,,,1134000.0,0.0,-1068000.0,-1645000.0,2892920000.0,,3111542000.0,1218000.0,,,,1962792000.0,6474000.0,,,,,,,,,3638878000.0,,,,208271000.0,0.0,86000.0,,,,,,,,1116665000.0,,,,0.020653,,-1829000.0,48991000.0,-57550000.0,,,,,89445000.0,,,,,,,,,5391000.0,,142654000.0,,,,,,,,-32336000.0,218622000.0,2816587000.0,-421824000.0,,3545000.0,,,,,1741000.0,4787000.0,-93783000.0,,58872000.0,,4787000.0,,2352000.0,,-8120000.0,,,,,,,-822291000.0,34739000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,73688000.0,53781000.0,1745785000.0,28199000.0,-207567000.0,-146418000.0,,,,,,0.0,-33768000.0,0.0,,6951000.0,111069000.0,1114602000.0,,1808844000.0,,43090000.0,3092776000.0,-56186000.0,58914000.0,432000.0,29252000.0,2.19,,33725000.0,1682293000.0,-426574000.0,0.0,,1745785000.0,,,,,217339000.0,36466000.0,-38455000.0,11585000.0,,15223000.0,29231000.0,,,,,58665000.0,48991000.0,200037000.0,-3754000.0,10602000.0,200037000.0,328361000.0,2827427000.0,15223000.0,,228285000.0,15223000.0,15223000.0,,13980000.0,0.0,-14846000.0,24997000.0,0.0,-3426000.0,-1180000.0,2908521000.0,29252000.0,3092776000.0,33590000.0,15223000.0,,,1945822000.0,6062000.0,,134691000.0,,50691000.0,,99163000.0,-6303000.0,,3673685000.0,,-846258000.0,26732000.0,98259000.0,0.0,,,,,3673685000.0,,6062000.0,,1114602000.0,0.0,129246000.0,,,-5541000.0,-7387000.0,15223000.0,-40360000.0,,,,,90286000.0,,-35468000.0,-237611000.0,,-39312000.0,520525000.0,109718000.0,0.0,7281000.0,1114602000.0,136978000.0,,,,,-9326000.0,,,-3218000.0,184255000.0,2827427000.0,-426574000.0,,83051000.0,410807000.0,-5338000.0,,2958085000.0,2166000.0,1164000.0,-39801000.0,,,,133376000.0,,53820000.0,,-5775000.0,,2.2,1945822000.0,129787000.0,,,-846258000.0,-47189000.0,193468000.0,115338000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,72586000.0,,10958000.0,,,,,,,0.17,0.0,7237000.0,0.0,,,,,,1812093000.0,,42597000.0,,,,-20430000.0,28726000.0,,,10484000.0,1687424000.0,,,,,,,,,,33737000.0,-40088000.0,,,,28592000.0,58841000.0,,,,,15223000.0,,,10588000.0,,,,22460000.0,,,22460000.0,,,42975000.0,,,23569000.0,,4679000.0,0.0,2908357000.0,,3090962000.0,10349000.0,,,,1969335000.0,52074000.0,,,,,,,,,3693544000.0,,,,118464000.0,0.0,,,,,,,,,1089494000.0,,,,0.17,,-1294000.0,22460000.0,-30905000.0,,,,,88604000.0,,,,,,,,,5145000.0,,157242000.0,,,,,,,,-12655000.0,182605000.0,2827557000.0,-454629000.0,,83459000.0,,,,,21392000.0,799000.0,-29611000.0,,58960000.0,,131201000.0,,54867000.0,,11846000.0,,,,,,,-865987000.0,-34444000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,73623000.0,,29250000.0,,,,,,,0.48,0.0,147599000.0,0.0,,,,,,1960234000.0,,39901000.0,,,,-708000.0,28801000.0,,,28417000.0,1833339000.0,,,,,,,,,,34909000.0,-40257000.0,,,,29633000.0,58917000.0,,,,,22460000.0,,,10589000.0,,,,170059000.0,,,170059000.0,,,51961000.0,,,25830000.0,,3684000.0,0.0,2908997000.0,,3234956000.0,28282000.0,,,,2120227000.0,13070000.0,,,,,,,,,3707978000.0,,,,121164000.0,0.0,,,,,,,,,1082916000.0,,,,0.48,,-4543000.0,170059000.0,-24083000.0,,,,,90437000.0,,,,,,,,,5276000.0,,159993000.0,,,,,,,,-372805000.0,325959000.0,2818662000.0,-464792000.0,,85161000.0,,,,,2055000.0,1996000.0,-21662000.0,,59042000.0,,130338000.0,,55528000.0,,12923000.0,,,,,,,-889316000.0,98059000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,47995000.0,,28839000.0,,,,,,,0.45,0.0,238369000.0,0.0,,,,,,2103483000.0,,38852000.0,,,,143000.0,28826000.0,,,27433000.0,1979630000.0,,,,,,,,,,34159000.0,-39955000.0,,,,28410000.0,60016000.0,,,,,170059000.0,,,10609000.0,,,,408428000.0,,,408428000.0,,,24902000.0,,,30209000.0,,-2235000.0,0.0,2904137000.0,,3480285000.0,27297000.0,,,,2266020000.0,13085000.0,,,,,,,,,3727764000.0,,,,121780000.0,0.0,,,,,,,,,1182420000.0,,,,0.45,,-2261000.0,408428000.0,-25354000.0,,,,,92140000.0,,,,,,,,,5749000.0,,162537000.0,,,,,,,,-2742000.0,576148000.0,2813825000.0,-477868000.0,,86391000.0,,,,,2293000.0,110899000.0,-23093000.0,,60140000.0,,130992000.0,,57981000.0,,-11074000.0,,,,,,,-913939000.0,215728000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,,62561000.0,1793848000.0,33366000.0,-127341000.0,-162323000.0,,,,,,0.0,-273039000.0,0.0,,24259000.0,115093000.0,1177337000.0,,1851675000.0,,45697000.0,3222309000.0,-9258000.0,59830000.0,3309000.0,35633000.0,1.63,,31970000.0,1731573000.0,-486449000.0,-7020000.0,,1793848000.0,,,,,226915000.0,34320000.0,-42023000.0,115502000.0,,135389000.0,28458000.0,,,,,59704000.0,408428000.0,219398000.0,-17672000.0,10609000.0,219398000.0,342008000.0,2821147000.0,135389000.0,,256765000.0,135389000.0,135389000.0,,24317000.0,0.0,-9833000.0,29159000.0,,951000.0,0.0,2915464000.0,35633000.0,3222309000.0,31835000.0,135389000.0,,,2013246000.0,10348000.0,,207580000.0,,15223000.0,,108781000.0,7079000.0,,3759234000.0,,-938087000.0,22032000.0,120771000.0,0.0,,,,,3759234000.0,,10348000.0,,1177337000.0,0.0,97763000.0,,,0.0,-1735000.0,135389000.0,-46999000.0,,,,,92916000.0,,120166000.0,-112610000.0,,-636588000.0,531019000.0,108806000.0,0.0,5862000.0,1177337000.0,161571000.0,,,,,144155000.0,,,-248386000.0,306845000.0,2821147000.0,-486449000.0,,87054000.0,422213000.0,16161000.0,,3014729000.0,-1481000.0,1808000.0,-38244000.0,,,,138613000.0,,58596000.0,,2466000.0,,1.63,2013246000.0,98304000.0,,,-938087000.0,-288601000.0,195298000.0,102356000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,57961000.0,,30554000.0,,,,,,,0.47,0.0,-112795000.0,0.0,,,,,,1690687000.0,70953000.0,45107000.0,,,,-2608000.0,2861161000.0,,,29220000.0,1690687000.0,,,,,,,,,,34421000.0,-42188000.0,,,,28932000.0,61089000.0,,,,,135389000.0,,,1169136000.0,,,,22594000.0,,,22594000.0,,,46487000.0,,,25962000.0,-11243000.0,2276000.0,0.0,2902923000.0,,3096344000.0,29085000.0,,,,1895783000.0,8429000.0,,,,,,,,,3788881000.0,,,,205096000.0,0.0,,,,,,,,,1169136000.0,,,,0.47,,-2518000.0,22594000.0,-25235000.0,,,,,93363000.0,,,,,,,,,5489000.0,,205096000.0,,,,,,,,-253316000.0,193421000.0,2825708000.0,-497843000.0,,87874000.0,,,,,3760000.0,1367000.0,-11474000.0,,61220000.0,,138470000.0,,58942000.0,,-5092000.0,,,,,,,-963173000.0,-145521000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,71384000.0,,30958000.0,,,,,,,0.5,0.0,963000.0,0.0,,,,,,1749468000.0,,40486000.0,,,,15000.0,51930000.0,,,31114000.0,1635504000.0,,,,,,,,,,37021000.0,-42087000.0,,,,31178000.0,61169000.0,,,,,22594000.0,,,10611000.0,,,,23557000.0,,,23557000.0,,,53945000.0,,,25418000.0,-5477000.0,142000.0,0.0,2920387000.0,,3103645000.0,30979000.0,,,,1909240000.0,7958000.0,,,,,,,,,3805528000.0,,,,118864000.0,0.0,,,,,,,,,1163118000.0,,,,0.5,,-13794000.0,23557000.0,-36710000.0,,,,,93349000.0,,,,,,,,,5843000.0,,159772000.0,,,,,,,,-3537000.0,183258000.0,2818210000.0,-507389000.0,,87506000.0,,,,,59000.0,2122000.0,-17439000.0,,61311000.0,,133835000.0,,56328000.0,,9377000.0,,,,,,,-987318000.0,-33711000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,50340000.0,,31010000.0,,,,,,,0.48,0.0,-14383000.0,0.0,,,,,,1774461000.0,,42403000.0,,,,65000.0,51769000.0,,,29640000.0,1659883000.0,,,,,,,,,,35435000.0,-41932000.0,,,,29591000.0,61215000.0,,,,,23557000.0,,,10612000.0,,,,9174000.0,,,9174000.0,,,5023000.0,,,25299000.0,-210000.0,-750000.0,0.0,2937917000.0,,3127159000.0,29504000.0,,,,1940283000.0,7430000.0,,,,,,,,,3846865000.0,,,,124268000.0,0.0,,,,,,,,,1155496000.0,,,,0.48,,-3833000.0,9174000.0,-49360000.0,,,,,91661000.0,,,,,,,,,5844000.0,,165822000.0,,,,,,,,-2489000.0,189242000.0,2834890000.0,-519050000.0,,85817000.0,,,,,536000.0,2508000.0,-45317000.0,,61359000.0,,134064000.0,,56226000.0,,-10672000.0,,,,,,,-1011975000.0,-15363000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,68997000.0,77050000.0,1079827000.0,34585000.0,-187088000.0,-168466000.0,,,,,,687322000.0,6623000.0,0.0,,6650000.0,119817000.0,1149833000.0,,1822497000.0,68997000.0,42146000.0,3159553000.0,-189239000.0,61324000.0,571000.0,51606000.0,1.98,,32816000.0,1079827000.0,-527582000.0,-16930000.0,,1822497000.0,,,,,230804000.0,36965000.0,-42259000.0,6610000.0,,15797000.0,30116000.0,,,,,61182000.0,9174000.0,155926000.0,-2071000.0,10612000.0,114325000.0,350621000.0,2860738000.0,15797000.0,,256735000.0,15797000.0,15797000.0,,5052000.0,687322000.0,-23930000.0,25203000.0,0.0,5793000.0,0.0,3029946000.0,51606000.0,3159553000.0,32681000.0,15797000.0,,,1978423000.0,6916000.0,,129607000.0,,135389000.0,,101882000.0,7461000.0,,3895942000.0,,-1035204000.0,24189000.0,114325000.0,0.0,,,,,3895942000.0,,6916000.0,,1149833000.0,0.0,122249000.0,,,0.0,-3785000.0,15797000.0,-75783000.0,,,,,96159000.0,,-119592000.0,-146228000.0,,-262340000.0,544674000.0,170142000.0,0.0,7127000.0,10612000.0,155926000.0,,,,,110507000.0,,,-2998000.0,129607000.0,2860738000.0,-527582000.0,,89310000.0,374532000.0,4501000.0,,3029946000.0,2295000.0,613000.0,-71998000.0,,,,138305000.0,,59194000.0,,10888000.0,,1.99,1978423000.0,122790000.0,,,-1035204000.0,5356000.0,143728000.0,127107000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,45999000.0,,32344000.0,,,,,,,0.5,57418000.0,-5796000.0,0.0,,,,,,1861473000.0,71408000.0,29599000.0,,,,619000.0,51270000.0,,,31186000.0,1744456000.0,,,,,,,,,,52128000.0,-41358000.0,,,,30569000.0,61471000.0,,,,,15797000.0,,,10619000.0,,,,10001000.0,,,10001000.0,,,-3372000.0,,,25044000.0,-85000.0,-1280000.0,-1242000.0,3091127000.0,,3217461000.0,31051000.0,,,,1995792000.0,6374000.0,,,,,,,,,3988069000.0,,,,92272000.0,0.0,,,,,,,,,1190416000.0,,,,0.5,,-3452000.0,10001000.0,-52908000.0,,,,,108882000.0,,,,,,,,,6051000.0,,134319000.0,,,32344000.0,,,,,-120299000.0,126334000.0,2927851000.0,-538200000.0,,87957000.0,,,,,997000.0,49012000.0,-49371000.0,,61629000.0,,138481000.0,,56754000.0,,-17332000.0,,,,,,,-1060218000.0,1113000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,72699000.0,,33893000.0,,,,,,,0.55,49721000.0,9847000.0,0.0,,,,,,1815903000.0,73917000.0,25132000.0,,,,444000.0,57864000.0,,,34757000.0,1701040000.0,,,,,,,,,,53813000.0,-41740000.0,,,,32063000.0,62214000.0,,,,,10001000.0,,,10625000.0,,,,19848000.0,,,19848000.0,,,47872000.0,,,23905000.0,-6862000.0,-1641000.0,-1313000.0,3070284000.0,,3220668000.0,34622000.0,,,,1956772000.0,5890000.0,,,,,,,,,3992997000.0,,,,98417000.0,0.0,,,,,,,,,1232565000.0,,,,0.55,,6340000.0,19848000.0,-23852000.0,,,,,111147000.0,,,,,,,,,6395000.0,,140869000.0,,,33893000.0,,,,,-40722000.0,150384000.0,2908191000.0,-545589000.0,,89861000.0,,,,,678000.0,47775000.0,-24827000.0,,62391000.0,,136279000.0,,57334000.0,,6000000.0,,,,,,,-1084806000.0,-39000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,54253000.0,,33532000.0,,,,,,,0.74,54990000.0,2222000.0,0.0,,,,,,1785865000.0,78503000.0,26595000.0,,,,434000.0,57828000.0,,,47053000.0,1667420000.0,,,,,,,,,,54312000.0,-42208000.0,,,,32083000.0,62818000.0,,,,,19848000.0,,,10632000.0,,,,22070000.0,,,22070000.0,,,12805000.0,,,23795000.0,0.0,-3222000.0,-4183000.0,3098199000.0,,3254848000.0,46917000.0,,,,1931721000.0,9324000.0,,,,,,,,,4024623000.0,,,,101661000.0,0.0,,,,,,,,,1292406000.0,,,,0.74,,-2277000.0,22070000.0,-24553000.0,,,,,111069000.0,,,,,,,,,7197000.0,,145856000.0,,,33532000.0,,,,,-2934000.0,156649000.0,2921626000.0,-542480000.0,,89410000.0,,,,,1027000.0,57006000.0,-41448000.0,,62990000.0,,137664000.0,,56757000.0,,-11968000.0,,,,,,,-1102997000.0,-27478000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
