,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlyDilutedAverageShares,quarterlyTotalRevenue,annualCurrentAssets,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,annualBasicEPS,trailingInterestExpense,annualTaxProvision,quarterlyChangeInInventory,annualCurrentAccruedExpenses,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualInterestExpense,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicEPS,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualTotalNonCurrentAssets,annualResearchAndDevelopment,trailingNetIncomeCommonStockholders,annualOtherCurrentAssets,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualDilutedEPS,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingNetIncome,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCashDividendsPaid,annualFreeCashFlow,annualCurrentDebt,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,quarterlyDilutedEPS,trailingOtherNonCashItems,quarterlyNetIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualInvestingCashFlow,annualStockholdersEquity,annualChangeInInventory,trailingCashDividendsPaid,annualInventory,annualTotalAssets,annualDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyInventory,quarterlyTaxProvision,quarterlyLongTermDebt,annualCurrentLiabilities,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,quarterlyOperatingExpense,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyBasicAverageShares,annualGoodwill,quarterlyDepreciationAndAmortization,annualCashCashEquivalentsAndMarketableSecurities,trailingChangeInWorkingCapital,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualAccountsPayable,trailingNetOtherInvestingChanges,annualEbitda,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,annualBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCurrentDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,trailingOtherIncomeExpense,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,annualPretaxIncome,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualOtherIntangibleAssets,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,trailingChangeInInventory,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1064880000,,,,,8067000000.0,,-1485000000.0,10512000000.0,,,,,45800000000.0,,,,,,,2128180000.0,30970000000.0,,,,,,,,107590000000.0,5302000000.0,102000000.0,,,,213000000.0,,6711000000.0,,-169000000.0,,,,,,,-778000000.0,,1.01,,,4383000000.0,-673000000.0,,34352000000.0,,,844000000.0,,,,,35244000000.0,1197000000.0,,16261000000.0,,,3349000000.0,54000000.0,29539000000.0,,,,19153000000.0,,,0.0,,-61674000000.0,12435000000.0,,,,,,,,,,,1.01,,1975000000.0,-680000000.0,,,16242000000.0,9000000.0,-1289000000.0,,2658000000.0,1975000000.0,,,,,,,,,,807000000.0,45916000000.0,2714000000.0,1374000000.0,11168000000.0,,,1291000000.0,3450000000.0,,5693000000.0,,,,5210000000.0,9623000000.0,2891000000.0,20458000000.0,2125436000.0,,1409000000.0,,,,3092000000.0,,853000000.0,,,,,,,,,,,,,81311000000.0,1975000000.0,,,,,,,,4383000000.0,5227000000.0,,1853000000.0,1369000000.0,,236000000.0,115000000.0,,,,0.0,62158000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1072828800,,-56018000000.0,,,8675000000.0,-75000000.0,-1411000000.0,9850000000.0,1000000.0,,-5625000000.0,4440000000.0,44907000000.0,20635000000.0,17506000000.0,7426000000.0,4266000000.0,,,,30465000000.0,19426000000.0,,,,,,,100556000000.0,4535000000.0,-280000000.0,3.485,,5344000000.0,66000000.0,3172000000.0,5857000000.0,1309000000.0,,121761000000.0,28796000000.0,,7230000000.0,164000000.0,474000000.0,-782000000.0,0.0,,57000000.0,1001000000.0,4266000000.0,-1245000000.0,44907000000.0,35315000000.0,41054000000.0,162000000.0,1001000000.0,62044000000.0,,,0.0,36295000000.0,1173000000.0,,16111000000.0,,3.48,2585000000.0,14000000.0,28796000000.0,,,,19426000000.0,,,0.0,7230000000.0,-56018000000.0,11485000000.0,80707000000.0,,2957000000.0,-3070000000.0,6690000000.0,1703000000.0,,378000000.0,6417000000.0,,,,1735000000.0,-1477000000.0,,,17506000000.0,9000000.0,-1714000000.0,5384000000.0,2552000000.0,1735000000.0,10651000000.0,-4072000000.0,36295000000.0,115000000.0,,2648000000.0,81470000000.0,2077586207.0,-7029000000.0,333000000.0,44538000000.0,2648000000.0,850000000.0,10651000000.0,16111000000.0,35315000000.0,-117000000.0,2561000000.0,,6417000000.0,,9722000000.0,853000000.0,5315000000.0,9722000000.0,3172000000.0,20615000000.0,,,1322000000.0,5267000000.0,,-1411000000.0,4383000000.0,1729000000.0,853000000.0,,8675000000.0,,25803000000.0,44538000000.0,,12315000000.0,20419000000.0,2561000000.0,68000000.0,,4266000000.0,81470000000.0,1735000000.0,,,,,2074605452.0,,100556000000.0,4266000000.0,5267000000.0,,1703000000.0,838000000.0,11485000000.0,-161000000.0,111000000.0,,,,0.0,62044000000.0,,12770000000.0,,,,,,,,,,,,,,,,,,,,,,,
1080691200,242000000.0,,,,9691000000.0,,-1375000000.0,11332000000.0,,,,,46644000000.0,,,,,,,2132360000.0,33566000000.0,,,,,,,,99603000000.0,6210000000.0,209000000.0,,,,-254000000.0,,7402000000.0,,-383000000.0,,,,,,,-777000000.0,,1.205,,,5858000000.0,-981000000.0,,37105000000.0,,,1023000000.0,,,,,38166000000.0,1021000000.0,,17847000000.0,,,4238000000.0,14000000.0,28797000000.0,,,,22845000000.0,,,0.0,,-55370000000.0,11197000000.0,,,,,,,,,,,1.2,,2562000000.0,-878000000.0,,,18029000000.0,43000000.0,-1354000000.0,,3477000000.0,2528000000.0,,,,,,,,,,578000000.0,44233000000.0,2902000000.0,1710000000.0,10635000000.0,,,1592000000.0,3624000000.0,,6720000000.0,,,,5122000000.0,11224000000.0,3007000000.0,22234000000.0,2126818000.0,,1192000000.0,,,,4266000000.0,,853000000.0,,,,,,,,,,,,,85107000000.0,2562000000.0,,,,,,,,5858000000.0,6881000000.0,,1525000000.0,2123000000.0,,,93000000.0,-22000000.0,,,0.0,62262000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1088553600,52000000.0,,,,10031000000.0,,-1396000000.0,13364000000.0,,,,,47345000000.0,,,,,,,2129392000.0,38301000000.0,,,,,,,,100304000000.0,8164000000.0,55000000.0,,,,-309000000.0,,9425000000.0,,,,,,,,,-776000000.0,,1.94,,,8339000000.0,-415000000.0,,40455000000.0,,,998000000.0,,,,,41026000000.0,986000000.0,,18991000000.0,,,6132000000.0,61000000.0,28354000000.0,,,,26045000000.0,,,0.0,,-56111000000.0,11231000000.0,,,,,,,,,,,1.94,,4125000000.0,-1484000000.0,,,18325000000.0,,-1620000000.0,,4454000000.0,4082000000.0,,,,,,,,,,1677000000.0,44193000000.0,3201000000.0,2050000000.0,10089000000.0,,,2481000000.0,4256000000.0,,6801000000.0,,,,5200000000.0,11666000000.0,2901000000.0,24937000000.0,2122794000.0,,1261000000.0,,,,5858000000.0,,853000000.0,,,,,,,,,,,,,88563000000.0,4125000000.0,,,,,,,,8339000000.0,9337000000.0,,1803000000.0,2834000000.0,,,93000000.0,,,,0.0,62518000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1096502400,-482000000.0,,,,10975000000.0,,-1340000000.0,10299000000.0,-632000000.0,,,,47981000000.0,,,,,,,2122337000.0,38675000000.0,,,,,,,,100629000000.0,4941000000.0,564000000.0,,,,257000000.0,,6160000000.0,,,,,,,,,-842000000.0,,1.51,,,10037000000.0,278000000.0,,42814000000.0,,,1005000000.0,,,,,42842000000.0,1231000000.0,,19562000000.0,,,4811000000.0,84000000.0,28419000000.0,,,,28820000000.0,,,0.0,,-56747000000.0,11095000000.0,,,,,,,,,,,1.51,,3201000000.0,-1813000000.0,,,18318000000.0,,-1392000000.0,,3218000000.0,2936000000.0,,,,,,,,,,1117000000.0,43882000000.0,2954000000.0,1875000000.0,10563000000.0,,,1698000000.0,4486000000.0,,6506000000.0,,,,5358000000.0,12552000000.0,3064000000.0,28376000000.0,2113431000.0,,1197000000.0,,,,8339000000.0,,1706000000.0,,,,,,,,,,,,,91020000000.0,3201000000.0,,,,,,,,10037000000.0,11042000000.0,,1037000000.0,1826000000.0,,,107000000.0,,,,-16000000.0,62200000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1104451200,-36000000.0,-59496000000.0,,,10747000000.0,-1663000000.0,-926000000.0,19105000000.0,-608000000.0,,-6310000000.0,4557000000.0,47806000000.0,21342000000.0,20247000000.0,13034000000.0,9291000000.0,,,,48552000000.0,28503000000.0,,,,,,,103954000000.0,13435000000.0,-398000000.0,6.3,,7517000000.0,8000000.0,3410000000.0,14720000000.0,5025000000.0,,155300000000.0,29011000000.0,,13328000000.0,-224000000.0,406000000.0,-882000000.0,0.0,,,1451000000.0,9291000000.0,-2381000000.0,47806000000.0,45414000000.0,50352000000.0,430000000.0,1451000000.0,64705000000.0,,,0.0,45230000000.0,1319000000.0,,18795000000.0,,6.28,5333000000.0,-569000000.0,29011000000.0,,,,28503000000.0,,,0.0,13328000000.0,-59496000000.0,11287000000.0,104948000000.0,,4266000000.0,-3277000000.0,8380000000.0,816000000.0,,,7268000000.0,,,,3440000000.0,-2049000000.0,,,20247000000.0,,-1944000000.0,4935000000.0,3541000000.0,3459000000.0,10217000000.0,-3499000000.0,45230000000.0,-298000000.0,,2983000000.0,93208000000.0,2122292994.0,-6224000000.0,1072000000.0,44458000000.0,2983000000.0,1874000000.0,10217000000.0,18795000000.0,45414000000.0,-746000000.0,3822000000.0,-450000000.0,7268000000.0,,12429000000.0,1706000000.0,5670000000.0,12429000000.0,3410000000.0,29447000000.0,,,1285000000.0,10742000000.0,,-926000000.0,10037000000.0,4435000000.0,1706000000.0,,10747000000.0,,33945000000.0,44458000000.0,,14690000000.0,29010000000.0,3822000000.0,-410000000.0,,9291000000.0,93208000000.0,3440000000.0,,,,,2115555556.0,,103954000000.0,9291000000.0,10742000000.0,,816000000.0,1597000000.0,11287000000.0,,112000000.0,-446000000.0,,,16000000.0,64705000000.0,,20551000000.0,,,,,,,,,,,,,,,,,,,,,,,
1112227200,175000000.0,,,,11821000000.0,,-840000000.0,12494000000.0,-708000000.0,,,,49046000000.0,,,,,,,2099899000.0,41607000000.0,,,,,,,,104739000000.0,7151000000.0,-332000000.0,,,,-113000000.0,,8485000000.0,,176000000.0,,,,,,,-862000000.0,,1.28,,,10687000000.0,-689000000.0,,47258000000.0,,,1164000000.0,,,,,46592000000.0,999000000.0,,19674000000.0,,,4907000000.0,37000000.0,29372000000.0,,,,31159000000.0,,,0.0,,-60524000000.0,11496000000.0,,,,,,,,,,,1.28,,2677000000.0,-1654000000.0,,,20429000000.0,,-1310000000.0,,3746000000.0,2677000000.0,,,,,,,,,,1166000000.0,44215000000.0,3096000000.0,2230000000.0,10191000000.0,,,1396000000.0,4424000000.0,,7454000000.0,,,,5343000000.0,13665000000.0,2805000000.0,29113000000.0,2090609000.0,,1334000000.0,,,,9291000000.0,,1706000000.0,,,,,,,,,,,,,95803000000.0,2677000000.0,,,,,,,,10687000000.0,11851000000.0,,624000000.0,2436000000.0,,,107000000.0,,,,0.0,64644000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1120089600,339000000.0,,,,12424000000.0,,-840000000.0,11212000000.0,-807000000.0,,,,50352000000.0,,,,,,,2085763000.0,45194000000.0,,,,,,,,106356000000.0,5591000000.0,-45000000.0,,,,-257000000.0,,6911000000.0,,,,,,,,,-908000000.0,,1.77,,,12317000000.0,-1516000000.0,,50008000000.0,,,1160000000.0,,,,,48535000000.0,1152000000.0,,20627000000.0,,,6456000000.0,53000000.0,29725000000.0,,,,33943000000.0,,,0.0,,-61687000000.0,11564000000.0,,,,,,,,,,,1.76,,3684000000.0,-1646000000.0,,,20428000000.0,,-1864000000.0,,4867000000.0,3684000000.0,,,,,,,,,,1096000000.0,44669000000.0,3353000000.0,2772000000.0,10310000000.0,,,1630000000.0,4768000000.0,,7539000000.0,,,,5621000000.0,14844000000.0,2788000000.0,33982000000.0,2077743000.0,,1320000000.0,,,,10687000000.0,,1706000000.0,,,,,,,,,,,,,99040000000.0,3684000000.0,,,,,,,,12317000000.0,13477000000.0,,647000000.0,3003000000.0,,,104000000.0,,,,-28000000.0,65097000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1128038400,219000000.0,,,,15151000000.0,,-991000000.0,12720000000.0,-495000000.0,,,,64424000000.0,,,,,,,2193851000.0,52188000000.0,,,,,,,,126199000000.0,6835000000.0,176000000.0,,,,-32000000.0,,8369000000.0,,,,,,,,,-1008000000.0,,1.65,,,9808000000.0,-6395000000.0,,52595000000.0,,,1172000000.0,,,,,60187000000.0,1337000000.0,3591000000.0,25527000000.0,,,6675000000.0,19000000.0,38897000000.0,,,,34978000000.0,,,0.0,,-62217000000.0,14221000000.0,,,,,,,,,,,1.64,,3594000000.0,-1638000000.0,,,22258000000.0,,-2354000000.0,,5545000000.0,3594000000.0,,,,,,,,,,1079000000.0,63982000000.0,3555000000.0,3081000000.0,12240000000.0,,,-2509000000.0,5198000000.0,,12099000000.0,,,,5885000000.0,17777000000.0,3898000000.0,39468000000.0,2181387000.0,,1534000000.0,,,,12317000000.0,,1832000000.0,,,,,,,,,,,,,124809000000.0,3594000000.0,,,,,,,,9808000000.0,10980000000.0,,1280000000.0,3191000000.0,,-23000000.0,136000000.0,,,,-38000000.0,89831000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1135987200,660000000.0,-63756000000.0,,,16074000000.0,-2737000000.0,-918000000.0,22001000000.0,-727000000.0,,-8701000000.0,4828000000.0,62957000000.0,22804000000.0,23171000000.0,14099000000.0,10043000000.0,,,,60340000000.0,34336000000.0,,,,,,,127446000000.0,16046000000.0,678000000.0,6.58,,11098000000.0,,3690000000.0,17771000000.0,752000000.0,,198200000000.0,37946000000.0,,14099000000.0,1393000000.0,482000000.0,-1098000000.0,0.0,,,1101000000.0,10043000000.0,-2961000000.0,62957000000.0,55738000000.0,57298000000.0,477000000.0,1101000000.0,91497000000.0,,,0.0,62676000000.0,1340000000.0,4636000000.0,25011000000.0,,6.54,7159000000.0,-52000000.0,37946000000.0,,,,34336000000.0,,,0.0,14099000000.0,-63756000000.0,14553000000.0,140902000000.0,,9291000000.0,-3876000000.0,11404000000.0,739000000.0,,336000000.0,11262000000.0,,,,4144000000.0,-2730000000.0,-669000000.0,,23171000000.0,,-3173000000.0,5913000000.0,5947000000.0,4144000000.0,11807000000.0,-11561000000.0,62676000000.0,,,4121000000.0,125833000000.0,2155810398.0,-7668000000.0,1218000000.0,63690000000.0,4121000000.0,3015000000.0,11807000000.0,25011000000.0,55738000000.0,235000000.0,4508000000.0,,11262000000.0,,17184000000.0,1832000000.0,5955000000.0,17184000000.0,3690000000.0,38339000000.0,,4636000000.0,1725000000.0,11144000000.0,,-918000000.0,9808000000.0,4559000000.0,1832000000.0,,16074000000.0,,40407000000.0,63690000000.0,,20105000000.0,34494000000.0,4508000000.0,57000000.0,,10043000000.0,125833000000.0,4144000000.0,,,,,2142705167.0,,127446000000.0,10043000000.0,11144000000.0,,739000000.0,2774000000.0,14553000000.0,73000000.0,135000000.0,,,,66000000.0,91497000000.0,,25197000000.0,,,,,,,,,,,,,,,,,,,,,,,
1143763200,344000000.0,,,,15658000000.0,,-829000000.0,15907000000.0,-956000000.0,,,,62677000000.0,,,,,,,2223843000.0,54624000000.0,,,,,,,,129235000000.0,7802000000.0,-332000000.0,,,,-108000000.0,,9590000000.0,,-232000000.0,,,,,,,-996000000.0,,1.81,,,10703000000.0,-2468000000.0,,58733000000.0,,,1061000000.0,,,,,64841000000.0,1523000000.0,4644000000.0,24686000000.0,,,7642000000.0,12000000.0,37991000000.0,,,,35255000000.0,,,0.0,,-64935000000.0,14358000000.0,,,,,,,,,,,1.8,,3996000000.0,-2691000000.0,,,23532000000.0,,-2567000000.0,,5770000000.0,3996000000.0,,,,,,,,,,1100000000.0,64300000000.0,4228000000.0,3646000000.0,11626000000.0,,,660000000.0,5479000000.0,,11712000000.0,,,,8105000000.0,17445000000.0,3360000000.0,38717000000.0,2213980000.0,,1788000000.0,,,,10043000000.0,,1832000000.0,,,,,,,,,,,,,127731000000.0,3996000000.0,,,,,,,,10703000000.0,11764000000.0,,189000000.0,3203000000.0,,33000000.0,134000000.0,,,,-13000000.0,92476000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1151625600,72000000.0,,,,17068000000.0,,-917000000.0,16689000000.0,-1159000000.0,,,,64046000000.0,,,,,,,2206009000.0,53536000000.0,,,,,,,,132098000000.0,8522000000.0,-73000000.0,,,,-604000000.0,,10329000000.0,,404000000.0,,,,,,,-1144000000.0,,1.98,,,10080000000.0,-2800000000.0,,61931000000.0,,,1053000000.0,,,,,66906000000.0,1207000000.0,4700000000.0,26812000000.0,,,8379000000.0,41000000.0,37234000000.0,,,,36554000000.0,,,0.0,,-66498000000.0,14763000000.0,,,,,,,,,,,1.97,,4353000000.0,-3963000000.0,,,24329000000.0,,-3659000000.0,,6083000000.0,4353000000.0,,,,,,,,,,1383000000.0,65600000000.0,4832000000.0,4026000000.0,10002000000.0,,,-623000000.0,5837000000.0,,12171000000.0,,,,8167000000.0,18370000000.0,3858000000.0,36847000000.0,2196134000.0,,1807000000.0,,,,10703000000.0,,1832000000.0,,,,,,,,,,,,,131183000000.0,4353000000.0,,,,,,,,10080000000.0,11133000000.0,,49000000.0,2424000000.0,,401000000.0,121000000.0,,,,-3000000.0,94629000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1159574400,349000000.0,,,,17065000000.0,,-904000000.0,18202000000.0,-1236000000.0,,,,64292000000.0,,,,,,,2189688000.0,54212000000.0,,,,,,,,134689000000.0,9448000000.0,353000000.0,,,,-375000000.0,,11371000000.0,,-53000000.0,,,,,,,-1134000000.0,,2.3,,,11226000000.0,-3258000000.0,,65815000000.0,,,1047000000.0,,,,,69602000000.0,1428000000.0,4659000000.0,29042000000.0,,,9324000000.0,0.0,35250000000.0,,,,38424000000.0,,,0.0,,-67801000000.0,14684000000.0,,,,,,,,,,,2.29,,5017000000.0,-2360000000.0,,,24150000000.0,,-3441000000.0,,6726000000.0,5017000000.0,,,,,,,,,,1235000000.0,66888000000.0,5207000000.0,4307000000.0,7822000000.0,,,1146000000.0,5748000000.0,,12462000000.0,,,,8754000000.0,18738000000.0,3940000000.0,36010000000.0,2178472000.0,,1923000000.0,,,,10080000000.0,,1832000000.0,,,,,,,,,,,,,134121000000.0,5017000000.0,,,,,,,,11226000000.0,12273000000.0,,2289000000.0,3285000000.0,,14000000.0,104000000.0,,,,-24000000.0,95697000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1167523200,-151000000.0,-68889000000.0,,,16675000000.0,-4491000000.0,-3092000000.0,15449000000.0,-1140000000.0,,-13813000000.0,5093000000.0,63484000000.0,23931000000.0,22843000000.0,17138000000.0,10493000000.0,,,,47746000000.0,36304000000.0,,,,,,,137747000000.0,16276000000.0,428000000.0,7.84,,14838000000.0,551000000.0,4546000000.0,18264000000.0,450000000.0,140000000.0,210118000000.0,35075000000.0,,17138000000.0,614000000.0,451000000.0,-1122000000.0,-60000000.0,,,953000000.0,10493000000.0,-3693000000.0,63484000000.0,68464000000.0,65979000000.0,376000000.0,953000000.0,96324000000.0,,,0.0,68935000000.0,1203000000.0,4623000000.0,28409000000.0,,7.8,6631000000.0,410000000.0,35075000000.0,,,,36304000000.0,,,0.0,17138000000.0,-68889000000.0,15749000000.0,144139000000.0,,10043000000.0,-4396000000.0,10510000000.0,2159000000.0,,142000000.0,11647000000.0,,,,3772000000.0,-2834000000.0,259000000.0,,22843000000.0,,-4146000000.0,7506000000.0,5744000000.0,3772000000.0,7405000000.0,-12219000000.0,68935000000.0,-536000000.0,,4656000000.0,132628000000.0,2197179487.0,-11848000000.0,1508000000.0,68858000000.0,4656000000.0,2859000000.0,7405000000.0,28409000000.0,68464000000.0,-733000000.0,5029000000.0,,11647000000.0,,17628000000.0,1832000000.0,-827000000.0,17628000000.0,4546000000.0,32297000000.0,,4623000000.0,1988000000.0,11446000000.0,,-3092000000.0,11226000000.0,5226000000.0,1832000000.0,,16675000000.0,,49554000000.0,68858000000.0,,24323000000.0,42048000000.0,5029000000.0,463000000.0,,10493000000.0,132628000000.0,3772000000.0,,,,,2185969388.0,,137747000000.0,10493000000.0,11446000000.0,,2159000000.0,1598000000.0,15749000000.0,-306000000.0,92000000.0,,,,-20000000.0,96324000000.0,,31976000000.0,,,,,,,,,,,,,,,,,,,,,,,
1175299200,-38000000.0,,,,16572000000.0,,-3016000000.0,16181000000.0,-1147000000.0,,,,64332000000.0,,,,,,,2157879000.0,48227000000.0,,,,,,,,140389000000.0,10076000000.0,-126000000.0,,,,,,12039000000.0,,180000000.0,,,,,,,-1117000000.0,,2.2,,,11800000000.0,-2045000000.0,,72030000000.0,,,903000000.0,,,,,71460000000.0,1131000000.0,4691000000.0,29502000000.0,,,7560000000.0,0.0,34830000000.0,,,,37997000000.0,,,0.0,,-70492000000.0,17061000000.0,,,,,,,,,,,2.18,,4715000000.0,-2356000000.0,,,23421000000.0,,-3260000000.0,,5690000000.0,4715000000.0,,,,,,,,,,1925000000.0,69897000000.0,4672000000.0,2845000000.0,5691000000.0,,,1307000000.0,1614000000.0,,11638000000.0,,,,6105000000.0,17465000000.0,4042000000.0,32046000000.0,2145518000.0,,1963000000.0,,,,10493000000.0,,1832000000.0,,,,,,,,,,,,,136006000000.0,4715000000.0,,,,,,,,11800000000.0,12703000000.0,,3817000000.0,2430000000.0,,51000000.0,74000000.0,,,,-23000000.0,98009000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1183161600,-189000000.0,,,,18336000000.0,,-2960000000.0,18559000000.0,-1432000000.0,,,,65218000000.0,,,,,,,2141583000.0,56094000000.0,,,,,,,,143050000000.0,11753000000.0,-464000000.0,,,,,,13909000000.0,,512000000.0,,,,,,,-1235000000.0,,2.52,,,11216000000.0,-2453000000.0,,76175000000.0,,,887000000.0,,,,,74179000000.0,1516000000.0,4681000000.0,30489000000.0,,,9062000000.0,10000000.0,34729000000.0,,,,39823000000.0,,,0.0,,-71933000000.0,17721000000.0,,,,,,,,,,,2.52,,5380000000.0,-4687000000.0,,,23985000000.0,,-3697000000.0,,6499000000.0,5380000000.0,,,,,,,,,,1750000000.0,71117000000.0,5150000000.0,3682000000.0,4916000000.0,,,-584000000.0,1617000000.0,,11654000000.0,,,,6806000000.0,19360000000.0,4022000000.0,37535000000.0,2127763000.0,,2155000000.0,,,,11800000000.0,,1832000000.0,,,,,,,,,,,,,139606000000.0,5380000000.0,,,,,,,,11216000000.0,12103000000.0,,2835000000.0,2802000000.0,,-14000000.0,63000000.0,,,,-25000000.0,99783000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1191110400,332000000.0,,,,19812000000.0,,-2859000000.0,16493000000.0,-1863000000.0,,,,64401000000.0,,,,,,,2124198000.0,55173000000.0,,,,,,,,146689000000.0,9564000000.0,-348000000.0,,,,-509000000.0,,12060000000.0,,-3781000000.0,,,,,,,-1225000000.0,,1.77,,,7950000000.0,-3733000000.0,,78668000000.0,,,794000000.0,,,,,74944000000.0,1446000000.0,4679000000.0,29434000000.0,,,6967000000.0,1000000.0,34967000000.0,,,,37509000000.0,,,0.0,,-73791000000.0,18050000000.0,,,,,,,,,,,1.75,,3718000000.0,-5259000000.0,,,24468000000.0,,-4424000000.0,,5705000000.0,3718000000.0,,,,,,,,,,1628000000.0,72898000000.0,5659000000.0,3249000000.0,4708000000.0,,,-3266000000.0,4535000000.0,,11770000000.0,,,,6929000000.0,19756000000.0,4185000000.0,38680000000.0,2109345000.0,,2496000000.0,,,,11216000000.0,,1832000000.0,,,,,,,,,,,,,139554000000.0,3718000000.0,,,,,,,,7950000000.0,8744000000.0,,902000000.0,1281000000.0,,86000000.0,22000000.0,,,,-10000000.0,102045000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
