date,trailingCapitalExpenditure,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyGrossPPE,quarterlyDilutedEPS,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualRepaymentOfDebt,trailingGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTaxProvision,trailingFreeCashFlow,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,annualBasicAverageShares,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCurrentDeferredRevenue,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,annualCashDividendsPaid,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingPretaxIncome,annualNonCurrentDeferredRevenue,annualTotalAssets,quarterlyDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualBasicEPS,trailingNetIncome,trailingPurchaseOfInvestment,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualGoodwill,annualSaleOfInvestment,quarterlyBasicEPS,annualCommonStockIssuance,annualStockBasedCompensation,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInventory,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualEbitda,annualOperatingIncome,annualNetPPE,annualDilutedEPS,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingPurchaseOfBusiness,trailingBasicAverageShares,trailingBasicEPS,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,,,,12789000000.0,0.88,,,74000000.0,,,130000000.0,,265000000.0,-60000000.0,,,-125000000.0,,,,,,743000000.0,,,,,7629000000.0,,,,,,,795000000.0,,20000000.0,-277000000.0,861000000.0,1053000000.0,,,,452000000.0,,,242000000.0,-26000000.0,,4000000.0,,,60000000.0,,,,1622000000.0,50000000.0,3692000000.0,,,,84000000.0,-512000000.0,,7334000000.0,,4227000000.0,607000000.0,,,,,,,,,180000000.0,-449000000.0,619000000.0,,,1646000000.0,,,-5455000000.0,,,,,,,,,556000000.0,,385000000.0,,1060000000.0,397000000.0,,325000000.0,,,,,,,453000000.0,,,,,,,627000000.0,16000000.0,254000000.0,,1085000000.0,,499000000.0,,1320000000.0,,785000000.0,305000000.0,,,,,0.88,,,,2745000000.0,422000000.0,,2000000.0,,782000000.0,,,,,1053000000.0,,,,2138000000.0,,,,-46000000.0,,,,,176000000.0,,,,,,,690000000.0,,668000000.0,,,,,28000000.0,288000000.0,,,-82000000.0,,,397000000.0,,,11292000000.0,1634000000.0,14984000000.0,,-362000000.0,5849000000.0,107000000.0,,,,,,,
,,,-1670000000.0,105000000.0,14820000000.0,,-152000000.0,,16000000.0,,,460000000.0,-5680000000.0,339000000.0,38000000.0,,468000000.0,116000000.0,,,,2573000000.0,,957000000.0,-366000000.0,,2672000000.0,,7548000000.0,,319000000.0,-259000000.0,-1886000000.0,,453000000.0,418000000.0,452000000.0,4000000.0,969000000.0,780000000.0,1231000000.0,65000000.0,,,,,,500000000.0,-57000000.0,,3000000.0,2978000000.0,62000000.0,596000000.0,,696000000.0,,1500000000.0,345000000.0,2672000000.0,200000000.0,,463000000.0,95000000.0,-801000000.0,,9140000000.0,,5101000000.0,-1175000000.0,,2548000000.0,12926000000.0,-755000000.0,460000000.0,-963000000.0,452000000.0,,-269000000.0,-508000000.0,280000000.0,-95000000.0,6601000000.0,1322000000.0,-1886000000.0,-1007000000.0,-5680000000.0,255000000.0,3000000.0,,,-181000000.0,1225000000.0,,1166000000.0,670000000.0,-258000000.0,178000000.0,,1393000000.0,-289000000.0,241000000.0,-918000000.0,-763000000.0,,,,,15598000000.0,,1025000000.0,-4.17,,,2683000000.0,2360000000.0,453000000.0,17000000.0,31000000.0,,61000000.0,7548000000.0,345000000.0,1500000000.0,186000000.0,,542000000.0,319000000.0,,695000000.0,186000000.0,224000000.0,,299000000.0,,-801000000.0,2683000000.0,1025000000.0,345000000.0,-1658000000.0,,463000000.0,,,5526000000.0,,1231000000.0,663000000.0,5101000000.0,,1292000000.0,,,339000000.0,-45000000.0,61000000.0,1292000000.0,,465000000.0,138000000.0,,1231000000.0,2018000000.0,1323000000.0,9140000000.0,-4.17,696000000.0,-2793000000.0,1053000000.0,,1393000000.0,14820000000.0,190000000.0,28000000.0,255000000.0,1231000000.0,,-52000000.0,,,-289000000.0,,,12926000000.0,2573000000.0,15598000000.0,957000000.0,216000000.0,6601000000.0,162000000.0,,,,,,,
,,,,,15424000000.0,0.81,,,,,,491000000.0,,304000000.0,-154000000.0,,,-48000000.0,,,,,,937000000.0,,,,,7882000000.0,,,,,,,1054000000.0,,8000000.0,-773000000.0,1152000000.0,1014000000.0,,,,453000000.0,,,280000000.0,-4000000.0,,1000000.0,,,-44000000.0,,,,1418000000.0,68000000.0,2546000000.0,,,,235000000.0,-430000000.0,,9744000000.0,,5211000000.0,796000000.0,,,,,,,,,71000000.0,-454000000.0,872000000.0,,,1943000000.0,,,-5680000000.0,,,,,,,,,494000000.0,,-217000000.0,,1241000000.0,370000000.0,,364000000.0,,,,,,,457000000.0,,,,,,,433000000.0,30000000.0,17000000.0,,59000000.0,,451000000.0,,186000000.0,,791000000.0,294000000.0,,,,,0.82,,,,2886000000.0,1084000000.0,,-91000000.0,,423000000.0,,,,,1014000000.0,,,,1073000000.0,,,,-143000000.0,,,,,182000000.0,,,,,,,698000000.0,,1231000000.0,,,,,20000000.0,261000000.0,,,-3000000.0,,,370000000.0,,,13468000000.0,2601000000.0,16014000000.0,,1000000.0,6629000000.0,40000000.0,,,,,,,
,,,,,15712000000.0,0.61,,,,,,773000000.0,,321000000.0,-110000000.0,,,-155000000.0,,,,,,1395000000.0,,,,,8595000000.0,,,,,,,628000000.0,,-24000000.0,-477000000.0,704000000.0,1036000000.0,,,,454000000.0,,,260000000.0,-98000000.0,,7000000.0,,,29000000.0,,,,1616000000.0,37000000.0,2847000000.0,,,,-37000000.0,-154000000.0,,10032000000.0,,5485000000.0,310000000.0,,,,,,,,,118000000.0,-443000000.0,444000000.0,,,1522000000.0,,,-5680000000.0,,,,,,,,,370000000.0,,22000000.0,,1123000000.0,277000000.0,,279000000.0,,,,,,,456000000.0,,,,,,,743000000.0,39000000.0,7000000.0,,72000000.0,,410000000.0,,186000000.0,,818000000.0,279000000.0,,,,,0.61,,,,3085000000.0,1277000000.0,,-115000000.0,,454000000.0,,,,,1036000000.0,,,,1108000000.0,,,,-95000000.0,,,,,184000000.0,,,,,,,703000000.0,,1014000000.0,,,,,27000000.0,261000000.0,,,-14000000.0,,,277000000.0,,,14396000000.0,3108000000.0,17243000000.0,,6000000.0,7101000000.0,-73000000.0,,,,,,,
,,,,,15852000000.0,0.43,,,33000000.0,,,811000000.0,,331000000.0,-239000000.0,,,-11000000.0,,,,,,704000000.0,,,,,8075000000.0,,,,,,,429000000.0,,42000000.0,-384000000.0,521000000.0,854000000.0,,,,454000000.0,,,281000000.0,-144000000.0,,,,,176000000.0,,,,1550000000.0,47000000.0,2625000000.0,,,,3000000.0,43000000.0,,10172000000.0,,5597000000.0,212000000.0,,,,,,,,,23000000.0,-458000000.0,240000000.0,,,1392000000.0,,,-5680000000.0,,,,,,,,,199000000.0,,-182000000.0,,1086000000.0,196000000.0,,177000000.0,,,,,,,455000000.0,,,,,,,812000000.0,45000000.0,3000000.0,,26000000.0,,322000000.0,,188000000.0,,871000000.0,260000000.0,,,,,0.43,,,,3355000000.0,1156000000.0,,-113000000.0,,508000000.0,,,,,854000000.0,,,,880000000.0,,,,,,,,,189000000.0,,,,,,,704000000.0,,1036000000.0,,,,,26000000.0,142000000.0,,,-1000000.0,,,196000000.0,,,14073000000.0,2579000000.0,16698000000.0,,12000000.0,7147000000.0,-259000000.0,,,,,,,
,,,-1875000000.0,102000000.0,16230000000.0,,-300000000.0,,0.0,,,782000000.0,-6098000000.0,412000000.0,-139000000.0,,176000000.0,-86000000.0,,80000000.0,,1358000000.0,,-253000000.0,,,2361000000.0,,7102000000.0,,,74000000.0,853000000.0,,949000000.0,80000000.0,455000000.0,-10000000.0,-523000000.0,514000000.0,435000000.0,-796000000.0,,,,-4487000000.0,,612000000.0,-108000000.0,,,3358000000.0,166000000.0,388000000.0,,709000000.0,,1596000000.0,8000000.0,2361000000.0,113000000.0,,519000000.0,-88000000.0,7000000.0,,10132000000.0,,7141000000.0,-42000000.0,,2841000000.0,13478000000.0,-642000000.0,782000000.0,829000000.0,454000000.0,,-89000000.0,-520000000.0,-98000000.0,-354000000.0,8737000000.0,1342000000.0,853000000.0,-583000000.0,-6098000000.0,169000000.0,,,,-571000000.0,1449000000.0,-325000000.0,1231000000.0,229000000.0,-17000000.0,-419000000.0,,2338000000.0,10000000.0,-2157000000.0,9000000.0,1276000000.0,,,,,15839000000.0,,1051000000.0,1.88,,,3373000000.0,549000000.0,949000000.0,52000000.0,2000000.0,,12000000.0,7102000000.0,327000000.0,1596000000.0,188000000.0,,828000000.0,,,747000000.0,188000000.0,50000000.0,,29000000.0,50000000.0,7000000.0,3373000000.0,1051000000.0,327000000.0,253000000.0,,519000000.0,,655000000.0,6199000000.0,,435000000.0,1292000000.0,7141000000.0,,447000000.0,,-55000000.0,412000000.0,,12000000.0,447000000.0,,123000000.0,192000000.0,,435000000.0,2125000000.0,1392000000.0,10132000000.0,1.87,709000000.0,-153000000.0,854000000.0,,2338000000.0,16230000000.0,16000000.0,29000000.0,169000000.0,435000000.0,,1000000.0,,,10000000.0,655000000.0,,13478000000.0,1358000000.0,15839000000.0,-253000000.0,55000000.0,8737000000.0,-291000000.0,,,,,,,
,,,,,,0.4,,,,,,669000000.0,,276000000.0,-130000000.0,,,-19000000.0,,,,,,-208000000.0,,,,,8771000000.0,14000000.0,,,,,,602000000.0,,-13000000.0,-354000000.0,758000000.0,1451000000.0,,-113000000.0,,472000000.0,,,348000000.0,-35000000.0,,,,,47000000.0,,,,1571000000.0,48000000.0,3351000000.0,,,,105000000.0,189000000.0,,10194000000.0,-1590000000.0,5225000000.0,387000000.0,-11000000.0,,,,,,,,982000000.0,-330000000.0,410000000.0,,,1552000000.0,,,,,,,,,,,,387000000.0,,1016000000.0,,968000000.0,189000000.0,,277000000.0,,,,,,,473000000.0,,,,,,,974000000.0,31000000.0,1239000000.0,,13000000.0,,549000000.0,,188000000.0,,794000000.0,,,,,,0.4,,,,2749000000.0,1124000000.0,,9000000.0,,475000000.0,,753000000.0,,,1451000000.0,,,,1464000000.0,,,,-49000000.0,,,,,192000000.0,,,,,,,766000000.0,,435000000.0,,,,,,223000000.0,,29000000.0,,,,189000000.0,,,13674000000.0,1419000000.0,17025000000.0,,13000000.0,6796000000.0,57000000.0,,,,,,,
,,,,,,0.33,,,,,,713000000.0,,310000000.0,-47000000.0,,,6000000.0,,,,,,141000000.0,,,,,9263000000.0,16000000.0,,,,,,658000000.0,,6000000.0,-1318000000.0,855000000.0,544000000.0,,40000000.0,,490000000.0,,,382000000.0,-120000000.0,,,,,29000000.0,,,,1854000000.0,40000000.0,2457000000.0,,,,136000000.0,302000000.0,,11825000000.0,-78000000.0,5503000000.0,459000000.0,-749000000.0,,,,,,,,-114000000.0,-580000000.0,473000000.0,,,1602000000.0,,,,,,,,,,,,507000000.0,,-907000000.0,,1052000000.0,306000000.0,,320000000.0,,,,,,,491000000.0,,,,,,,1071000000.0,42000000.0,8000000.0,,19000000.0,,512000000.0,,188000000.0,,747000000.0,162000000.0,,,,,0.33,,,,2810000000.0,1237000000.0,,9000000.0,,481000000.0,,902000000.0,,,544000000.0,,,,563000000.0,,,,-161000000.0,,,,,175000000.0,,,,,,,768000000.0,,1451000000.0,,,,,23000000.0,221000000.0,,39000000.0,,,,162000000.0,,,15654000000.0,1613000000.0,18111000000.0,,-8000000.0,7357000000.0,-73000000.0,,,,,,,
,,,,,,0.79,,,5000000.0,,,935000000.0,,338000000.0,150000000.0,,,20000000.0,,,,,,454000000.0,,,,,9923000000.0,14000000.0,,,,,,1113000000.0,,-11000000.0,-416000000.0,1229000000.0,3022000000.0,,126000000.0,,490000000.0,,,340000000.0,-94000000.0,,,,,35000000.0,,,,2201000000.0,47000000.0,5038000000.0,,,,253000000.0,641000000.0,,12150000000.0,-936000000.0,7277000000.0,904000000.0,-6000000.0,,,,,,,,1821000000.0,-404000000.0,889000000.0,,,2049000000.0,,,,,,,,,,,,1055000000.0,,2478000000.0,,973000000.0,388000000.0,,645000000.0,,,,,,,491000000.0,,,,,,,1427000000.0,27000000.0,1000000.0,,19000000.0,,394000000.0,,188000000.0,,820000000.0,,,,,,0.79,,,,4698000000.0,1229000000.0,,25000000.0,,479000000.0,,1069000000.0,,,3022000000.0,,,,3041000000.0,,,,-52000000.0,,,,,199000000.0,,,,,,,768000000.0,,544000000.0,,,,,10000000.0,225000000.0,,132000000.0,,,,388000000.0,,,16109000000.0,1703000000.0,21147000000.0,,0.0,9478000000.0,651000000.0,,,,,,,
,,,-1769000000.0,120000000.0,19185000000.0,,1000000.0,,7000000.0,,,1222000000.0,-6815000000.0,396000000.0,-200000000.0,,193000000.0,-6000000.0,,42000000.0,,1674000000.0,,626000000.0,-287000000.0,,5822000000.0,,10703000000.0,13000000.0,,-35000000.0,1297000000.0,,1567000000.0,1458000000.0,487000000.0,1000000.0,-693000000.0,1629000000.0,3215000000.0,2780000000.0,124000000.0,,,-2731000000.0,,449000000.0,-129000000.0,,,3236000000.0,135000000.0,68000000.0,,770000000.0,,2320000000.0,50000000.0,5822000000.0,788000000.0,,493000000.0,294000000.0,1149000000.0,,12370000000.0,-127000000.0,7366000000.0,1163000000.0,-241000000.0,4469000000.0,16477000000.0,-227000000.0,1222000000.0,2109000000.0,487000000.0,,-117000000.0,-455000000.0,1180000000.0,-378000000.0,9686000000.0,2518000000.0,1297000000.0,1178000000.0,-6815000000.0,157000000.0,,,,-590000000.0,1517000000.0,-1007000000.0,435000000.0,998000000.0,-5000000.0,193000000.0,,992000000.0,558000000.0,-2781000000.0,867000000.0,2913000000.0,,,,,22299000000.0,,1341000000.0,2.66,,,4652000000.0,179000000.0,1567000000.0,35000000.0,668000000.0,,56000000.0,10703000000.0,540000000.0,2320000000.0,188000000.0,,889000000.0,,,806000000.0,188000000.0,17000000.0,,1916000000.0,57000000.0,1149000000.0,4652000000.0,1341000000.0,540000000.0,22000000.0,,493000000.0,,1186000000.0,7705000000.0,,3215000000.0,2947000000.0,7366000000.0,,3271000000.0,,177000000.0,396000000.0,-328000000.0,56000000.0,3271000000.0,29000000.0,2572000000.0,240000000.0,,3215000000.0,3839000000.0,2952000000.0,12370000000.0,2.66,770000000.0,65000000.0,3022000000.0,,992000000.0,19185000000.0,-17000000.0,55000000.0,157000000.0,3215000000.0,-158000000.0,,,,558000000.0,1186000000.0,29000000.0,16477000000.0,1674000000.0,22299000000.0,626000000.0,-40000000.0,9686000000.0,543000000.0,,,,,,,
,,,,,,1.11,,-39000000.0,,,,1193000000.0,,356000000.0,-173000000.0,,,-102000000.0,,,,,,743000000.0,,,,,11350000000.0,18000000.0,,,,,,1179000000.0,,27000000.0,-285000000.0,1324000000.0,3364000000.0,,-21000000.0,,491000000.0,,,417000000.0,-69000000.0,,,,,18000000.0,,,,2013000000.0,58000000.0,5961000000.0,,,,135000000.0,1646000000.0,,12456000000.0,-250000000.0,7227000000.0,880000000.0,,,,,,,,,-280000000.0,-309000000.0,907000000.0,,,2242000000.0,,,,,,,,,,,,715000000.0,,149000000.0,,966000000.0,546000000.0,,743000000.0,,,,,,,493000000.0,,,,,,,1299000000.0,46000000.0,232000000.0,,73000000.0,,601000000.0,,188000000.0,,918000000.0,,,,,,1.11,,,,4496000000.0,1370000000.0,,48000000.0,,501000000.0,,1232000000.0,,,3364000000.0,,,,3437000000.0,,,,-269000000.0,,,,,224000000.0,,,,,,,773000000.0,,3215000000.0,,,,,75000000.0,78000000.0,,-52000000.0,-3000000.0,,,546000000.0,,,16684000000.0,1716000000.0,22645000000.0,,46000000.0,9240000000.0,406000000.0,,,,,,,
,,,,,,0.77,,-70000000.0,,,,1229000000.0,,366000000.0,-78000000.0,,,16000000.0,,,,,,526000000.0,,,,,11515000000.0,21000000.0,,,,,,1068000000.0,,3000000.0,-320000000.0,1242000000.0,3602000000.0,,-69000000.0,,492000000.0,,,405000000.0,-118000000.0,,,,,26000000.0,,,,2195000000.0,56000000.0,6071000000.0,,,,273000000.0,1979000000.0,,12399000000.0,-13000000.0,7019000000.0,812000000.0,,,,,,,,,-190000000.0,-319000000.0,837000000.0,,,2153000000.0,,,,,,,,,,,,753000000.0,,238000000.0,,1025000000.0,382000000.0,,537000000.0,,,,,,,499000000.0,,,,,,,1337000000.0,57000000.0,27000000.0,,64000000.0,,464000000.0,,188000000.0,,911000000.0,,,,,,0.78,,,,4280000000.0,1320000000.0,,44000000.0,,510000000.0,,1146000000.0,,,3602000000.0,,,,3666000000.0,,,,-136000000.0,,,,,231000000.0,,,,,,,775000000.0,,3364000000.0,,,,,,295000000.0,,126000000.0,-4000000.0,,,382000000.0,,91000000.0,16698000000.0,2070000000.0,22769000000.0,,2000000.0,9214000000.0,434000000.0,,,,,,,
,,,,,,1.07,,,,,,1756000000.0,,396000000.0,-335000000.0,,,34000000.0,,,,,,768000000.0,,,,,12248000000.0,15000000.0,,,,,,1468000000.0,,23000000.0,-397000000.0,1627000000.0,3951000000.0,,,,493000000.0,,,401000000.0,-110000000.0,,,,,2178000000.0,,,,2798000000.0,63000000.0,7056000000.0,,,,348000000.0,2442000000.0,,12532000000.0,-11000000.0,7059000000.0,1165000000.0,,,,,,,,,-114000000.0,-344000000.0,1226000000.0,,,2597000000.0,,,,,,,,,,,,854000000.0,,349000000.0,,169000000.0,537000000.0,,814000000.0,,,,,,,502000000.0,,,,,,,1621000000.0,46000000.0,-203000000.0,,46000000.0,,582000000.0,,188000000.0,,970000000.0,,,,,,1.09,,,,5109000000.0,1432000000.0,,5000000.0,,526000000.0,,1278000000.0,,,3951000000.0,,,,3997000000.0,,,,-127000000.0,,,,,242000000.0,,,,,,,778000000.0,,3602000000.0,,,,,,516000000.0,,-137000000.0,-74000000.0,,,537000000.0,,92000000.0,17320000000.0,2048000000.0,24376000000.0,,118000000.0,9857000000.0,510000000.0,,,,,,,
,,,-1402000000.0,279000000.0,20717000000.0,,-380000000.0,,,,,897000000.0,-7810000000.0,427000000.0,-168000000.0,,178000000.0,-328000000.0,,,,2103000000.0,,1108000000.0,-110000000.0,,7253000000.0,,13345000000.0,16000000.0,456000000.0,-418000000.0,2277000000.0,,156000000.0,1554000000.0,500000000.0,-97000000.0,-417000000.0,1863000000.0,4056000000.0,841000000.0,,,,-430000000.0,,595000000.0,-204000000.0,,54000000.0,3484000000.0,216000000.0,-2010000000.0,,778000000.0,,2747000000.0,1000000.0,7253000000.0,856000000.0,,1275000000.0,100000000.0,3180000000.0,,12907000000.0,-156000000.0,7200000000.0,1140000000.0,-2000000.0,6056000000.0,18410000000.0,-754000000.0,897000000.0,3144000000.0,492000000.0,,-331000000.0,-430000000.0,1268000000.0,-501000000.0,9947000000.0,2548000000.0,2277000000.0,1765000000.0,-7810000000.0,259000000.0,54000000.0,,,-246000000.0,1818000000.0,-4000000.0,3215000000.0,845000000.0,-28000000.0,105000000.0,,1205000000.0,812000000.0,-1419000000.0,1050000000.0,3997000000.0,,,,,25663000000.0,,1488000000.0,4.63,,,4182000000.0,212000000.0,156000000.0,67000000.0,233000000.0,,113000000.0,13345000000.0,582000000.0,2747000000.0,188000000.0,,685000000.0,456000000.0,,945000000.0,188000000.0,3000000.0,,289000000.0,70000000.0,3180000000.0,4182000000.0,1488000000.0,582000000.0,-70000000.0,,1275000000.0,,1568000000.0,9540000000.0,,4056000000.0,3167000000.0,7200000000.0,,4169000000.0,,,427000000.0,286000000.0,113000000.0,4169000000.0,91000000.0,-915000000.0,248000000.0,,4056000000.0,5221000000.0,4238000000.0,12907000000.0,4.55,778000000.0,27000000.0,3951000000.0,,1205000000.0,20717000000.0,-44000000.0,,259000000.0,4056000000.0,,53000000.0,,,812000000.0,1568000000.0,91000000.0,18410000000.0,2103000000.0,25663000000.0,1108000000.0,-584000000.0,9947000000.0,415000000.0,,,,,,,
,,,,,,1.03,,0.0,,,,80000000.0,,420000000.0,21000000.0,,,-33000000.0,,,,,,1389000000.0,,,,,14092000000.0,19000000.0,,,,,,1294000000.0,,-3000000.0,-418000000.0,1525000000.0,4533000000.0,,,,493000000.0,,,504000000.0,-56000000.0,,58000000.0,,,56000000.0,,,,3501000000.0,45000000.0,7884000000.0,,,,305000000.0,3620000000.0,,13074000000.0,-31000000.0,6732000000.0,973000000.0,-7000000.0,,,,,,,,-117000000.0,-402000000.0,1021000000.0,,,2465000000.0,,,,,,,,,,,,989000000.0,,477000000.0,,196000000.0,514000000.0,,670000000.0,,,,,,,501000000.0,,,,,,,145000000.0,68000000.0,3000000.0,,129000000.0,,439000000.0,,188000000.0,,940000000.0,500000000.0,,,,,1.04,,,,3676000000.0,1531000000.0,,13000000.0,,1264000000.0,,1779000000.0,,,4533000000.0,,,,4662000000.0,,,,-74000000.0,,,,,256000000.0,,,,,,,779000000.0,,4056000000.0,,,,,65000000.0,754000000.0,,119000000.0,-12000000.0,,,514000000.0,,154000000.0,18970000000.0,2048000000.0,26854000000.0,,-15000000.0,10233000000.0,587000000.0,,,,,,,
,,,,,,0.77,,0.0,,,,80000000.0,,490000000.0,-561000000.0,,,-5000000.0,,,,,,1310000000.0,,,,,14328000000.0,25000000.0,,,,,,1160000000.0,,-12000000.0,-2862000000.0,1467000000.0,1855000000.0,,,,494000000.0,,,562000000.0,-174000000.0,,18000000.0,,,98000000.0,,,,3440000000.0,114000000.0,5899000000.0,,,,187000000.0,3908000000.0,,16663000000.0,-942000000.0,8205000000.0,847000000.0,-2284000000.0,,,,,,,,-263000000.0,-618000000.0,905000000.0,,,2384000000.0,,,,,,,,,,,,412000000.0,,-2678000000.0,,1346000000.0,387000000.0,,660000000.0,,,,,,,501000000.0,,,,,,,203000000.0,109000000.0,5000000.0,,203000000.0,,418000000.0,,188000000.0,,917000000.0,506000000.0,,,,,0.78,,,,3771000000.0,2735000000.0,,3000000.0,,1367000000.0,,1675000000.0,,,1855000000.0,,,,2058000000.0,,,,-99000000.0,,,,,250000000.0,,,,,,,780000000.0,,4533000000.0,,,,,63000000.0,539000000.0,,2000000.0,-3000000.0,,,387000000.0,,151000000.0,22739000000.0,2195000000.0,28638000000.0,,-2000000.0,11645000000.0,-206000000.0,,,,,,,
,,,,,,0.98,,0.0,19000000.0,,,2165000000.0,,542000000.0,197000000.0,,,-68000000.0,,,,,,462000000.0,,,,,13860000000.0,18000000.0,,,,,,1371000000.0,,6000000.0,-748000000.0,1632000000.0,2135000000.0,,,,494000000.0,,,454000000.0,-102000000.0,,,,,11000000.0,,,,4475000000.0,77000000.0,6360000000.0,,,,371000000.0,4253000000.0,,17019000000.0,-1113000000.0,7960000000.0,1036000000.0,-10000000.0,,,,,,,,-208000000.0,-761000000.0,1178000000.0,,,2744000000.0,,,,,,,,,,,,1261000000.0,,280000000.0,,1288000000.0,493000000.0,,675000000.0,,,,,,,504000000.0,,,,,,,626000000.0,99000000.0,27000000.0,,94000000.0,,571000000.0,,188000000.0,,1112000000.0,539000000.0,,,,,1.0,,,,3659000000.0,2592000000.0,,-79000000.0,,720000000.0,,1254000000.0,,,2135000000.0,,,,2229000000.0,,,,-165000000.0,,,,,270000000.0,,,,,,,781000000.0,,1855000000.0,,,,,65000000.0,578000000.0,,4000000.0,-2000000.0,,,493000000.0,,149000000.0,22779000000.0,2288000000.0,29139000000.0,,20000000.0,12435000000.0,500000000.0,,,,,,,
