,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,trailingNetIncome,quarterlyCostOfRevenue,annualGoodwill,quarterlyCurrentAccruedExpenses,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyBasicAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCostOfRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,annualCashDividendsPaid,trailingCommonStockIssuance,annualFreeCashFlow,annualPretaxIncome,annualEndCashPosition,annualIncomeTaxPayable,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,annualTaxProvision,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualCurrentLiabilities,annualCurrentAssets,trailingNetOtherInvestingChanges,annualNetPPE,annualEbitda,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualBasicAverageShares,trailingGrossProfit,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,annualBasicEPS,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,quarterlyBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingNetOtherFinancingCharges,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyBasicEPS,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,trailingChangesInAccountReceivables,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualDilutedAverageShares,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualDilutedEPS,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInventory,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,quarterlyChangeInInventory,trailingPurchaseOfInvestment,annualChangeInInventory,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,annualInvestmentsAndAdvances
804470400,,,33300000.0,,,115100000.0,,,,,,191216000.0,180500000.0,,,,,-10500000.0,,,,,,,,4100000.0,,,,21500000.0,4100000.0,,,,,,,,1600000.0,0.0,,,,,,3300000.0,,,,,18900000.0,,-800000.0,4100000.0,0.001406,,0.0,,,26400000.0,,,400000.0,,6600000.0,,72700000.0,,,,,135200000.0,,,,,,,,,,,,,,,,,107800000.0,,,0.0,-10500000.0,,,,,,,,,1400000.0,,,,,,3400000.0,57100000.0,,9700000.0,25500000.0,191216000.0,100000.0,,20200000.0,,18900000.0,,141500000.0,-2200000.0,,,-107200000.0,,-108800000.0,,,,,,,,-15100000.0,,,,,,,,-8300000.0,-300000.0,6800000.0,,,41800000.0,0.001406,,,,,,147200000.0,72700000.0,200000.0,-14100000.0,,,,91600000.0,,2700000.0,,26700000.0,,,,-6600000.0,9700000.0,,1300000.0,2900000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,
812419200,,,34100000.0,,,129200000.0,,,,,,192656000.0,221100000.0,,,,,-3900000.0,,,,,,,,5000000.0,,,,24200000.0,5000000.0,,,,,,,,1700000.0,200000.0,,,,,,13800000.0,,,,,24500000.0,,-3300000.0,5000000.0,0.001563,,25600000.0,,,30000000.0,10600000.0,,300000.0,,6800000.0,,108200000.0,,,,,151500000.0,,,,,,0.0,,,,,,,,,,,112900000.0,,,500000.0,-31300000.0,,,,,,,,,-1200000.0,,,,,,3300000.0,80500000.0,,11800000.0,18900000.0,192656000.0,100000.0,,27000000.0,,24500000.0,,159200000.0,-2600000.0,,,-119800000.0,,-121500000.0,,,,,,,10600000.0,-15100000.0,,,,,,,,-1300000.0,-1400000.0,8100000.0,,,42400000.0,0.001563,,,,,,187000000.0,108000000.0,-600000.0,-7700000.0,,,,96600000.0,,3100000.0,,27300000.0,,,,5600000.0,11000000.0,,2500000.0,3600000.0,1400000.0,,,,,,,,,,,,,,,,,,,,,,,
820368000,,-977000.0,35761000.0,123793000.0,,122200000.0,,,204128000.0,86936000.0,,,204128000.0,,17395000.0,100928000.0,123793000.0,18342000.0,3015000.0,,-47000.0,465800000.0,,,72238000.0,5095000.0,-445649000.0,-7926000.0,,32317000.0,5095000.0,-1438000.0,,14242000.0,28399000.0,36142000.0,,,1829000.0,0.0,,,,3875000.0,330000.0,285000.0,6629000.0,36142000.0,,,36142000.0,117192000.0,-1426000.0,5095000.0,,11004000.0,-13600000.0,,,38891000.0,-13585000.0,,-1081000.0,,7519000.0,,86936000.0,,0.0,24500000.0,23544000.0,159940000.0,,36599000.0,457000.0,2134000.0,2400000.0,-738000.0,-2063000.0,7519000.0,86936000.0,168367000.0,,28242000.0,-439020000.0,,49042000.0,17395000.0,117192000.0,14413000.0,,-677000.0,25100000.0,14715000.0,0.0,21427000.0,201329248.0,,,,-9302000.0,2100000.0,,,,0.08625,98517000.0,3015000.0,72238000.0,,3875000.0,24500000.0,,120000.0,119000.0,36599000.0,35761000.0,36142000.0,,161091000.0,-2802000.0,,,-119220000.0,44000.0,-121049000.0,,,-1323000.0,285000.0,,,-14323000.0,-20800000.0,17395000.0,564540000.0,,584691000.0,-340000.0,,120000.0,21144000.0,-263000.0,8299000.0,,,49042000.0,,312000.0,,,,,168367000.0,86936000.0,-240000.0,14030000.0,,201329248.0,-20800000.0,100928000.0,,3204000.0,-24100000.0,28242000.0,0.08625,,118891000.0,5815000.0,14413000.0,,457000.0,-9370000.0,334000.0,-1170000.0,,,,,,,,,,,,,,,,,,,,,,
828230400,,,35200000.0,,,109000000.0,,,,,,192464000.0,211100000.0,,,,,6100000.0,,,,,,,,3800000.0,,,,24900000.0,3800000.0,,,,,,,,1900000.0,0.0,,,,,,200000.0,,,,,42500000.0,,-1200000.0,3800000.0,0.00125,,3000000.0,,,28700000.0,100000.0,,600000.0,,7300000.0,,89800000.0,,,,,132200000.0,,,,,,,,,,,,,,,,,121300000.0,,,100000.0,-300000.0,,,,,,,,,300000.0,,-100000.0,,,,3100000.0,73500000.0,,4700000.0,36100000.0,192464000.0,100000.0,,42700000.0,,42500000.0,,137700000.0,-1600000.0,,,-101600000.0,,-103500000.0,,,,,,,-100000.0,-20800000.0,,,,,,,,7700000.0,-500000.0,6200000.0,,,48700000.0,0.00125,,,,,,175900000.0,89800000.0,-500000.0,1900000.0,,,,104700000.0,,2400000.0,,27900000.0,,,,6400000.0,10900000.0,,200000.0,3900000.0,400000.0,,,,,,,,,,,,,,,,,,,,,,,
836092800,,,52400000.0,,,132400000.0,,,,,,193184000.0,244500000.0,,,,,-15000000.0,,,,,,,,5400000.0,,,,27700000.0,5400000.0,,,,,,,,1900000.0,,,,,,,13700000.0,,,,,35500000.0,,-21000000.0,5400000.0,0.001719,,14800000.0,,,33800000.0,0.0,,500000.0,,10400000.0,,118600000.0,,,,,157800000.0,,,,,,,,,,,,,,,,,125900000.0,,,-2800000.0,-19800000.0,,,,,,,,,,,,,,,3100000.0,87400000.0,,6000000.0,42500000.0,193184000.0,100000.0,,37600000.0,,35500000.0,,166200000.0,-16300000.0,,,-122100000.0,,-124000000.0,,,,,,,12700000.0,-20800000.0,,,,,,,,1300000.0,-400000.0,9000000.0,,,62800000.0,0.001719,,,,,,192100000.0,118600000.0,-100000.0,-6300000.0,,,,109100000.0,,3600000.0,,42000000.0,,,,-7100000.0,13400000.0,,2100000.0,3600000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,
844041600,,,53200000.0,,,163800000.0,,,,,,193808000.0,266900000.0,,,,,800000.0,,,,,,,,7700000.0,,,,31600000.0,7700000.0,,,,,,,,2100000.0,,,,,,,16700000.0,,,,,41400000.0,,-100000.0,7700000.0,0.002344,,11700000.0,,,41100000.0,2900000.0,,500000.0,,10700000.0,,133000000.0,,,,,192900000.0,,,,,,0.0,,,,,,,,,,,133900000.0,,,900000.0,-19700000.0,,,,,,,,,,,,,,,3100000.0,94500000.0,,5200000.0,35500000.0,193808000.0,100000.0,,41900000.0,,41400000.0,,204900000.0,-2600000.0,,,-149700000.0,,-151800000.0,,,,,,,2900000.0,-20800000.0,,,,,,,,3400000.0,-1600000.0,12600000.0,,,63300000.0,0.0025,,,,,,213700000.0,133000000.0,200000.0,-7300000.0,,,,116800000.0,,4900000.0,,42500000.0,,,,6000000.0,17200000.0,,500000.0,4400000.0,1700000.0,,,,,,,,,,,,,,,,,,,,,,,
851990400,,-3058000.0,56543000.0,168763000.0,,168200000.0,,,271986000.0,131975000.0,,,271986000.0,,24263000.0,123258000.0,168763000.0,11443000.0,3332000.0,,-13000.0,573300000.0,,,101670000.0,7463000.0,-544175000.0,-23795000.0,,43306000.0,7463000.0,-1933000.0,,3343000.0,39584000.0,36966000.0,,,2247000.0,0.0,,,,4457000.0,383000.0,3452000.0,8147000.0,36966000.0,,,36966000.0,140011000.0,-1495000.0,7463000.0,,15321000.0,6200000.0,,,53088000.0,-13924000.0,,-1542000.0,,10297000.0,,131975000.0,,0.0,35700000.0,24167000.0,218163000.0,,37323000.0,357000.0,2732000.0,100000.0,-933000.0,-3320000.0,10297000.0,131975000.0,215443000.0,,46246000.0,-536028000.0,,74646000.0,24263000.0,140011000.0,26853000.0,,-1258000.0,-6000000.0,824000.0,,36142000.0,205154368.0,,,,-20824000.0,,,,,0.11875,127506000.0,3332000.0,101670000.0,,4457000.0,41400000.0,,242000.0,58000.0,37323000.0,56543000.0,36966000.0,,221288000.0,-324000.0,,,-162828000.0,-3200000.0,-165075000.0,,,643000.0,3452000.0,,,-14857000.0,-28400000.0,24263000.0,700963000.0,,730088000.0,-37000.0,,242000.0,11767000.0,-820000.0,11984000.0,,,74646000.0,,163000.0,,,,,215443000.0,131975000.0,363000.0,1011000.0,,205154368.0,-28400000.0,123258000.0,,4521000.0,-45800000.0,46246000.0,0.11875,,156788000.0,-4476000.0,26853000.0,,357000.0,-11517000.0,132000.0,-10689000.0,,,,,,,,,,,,,,,,,,,,,,
859766400,,,58800000.0,,,152200000.0,,,,,,194344000.0,278600000.0,,,,,6800000.0,,,,,,,,5600000.0,,,,5300000.0,5600000.0,,,,,,,,2400000.0,0.0,,,,,,2900000.0,,,,,43700000.0,,-11000000.0,5600000.0,0.003438,,7000000.0,,,43700000.0,,,500000.0,,9600000.0,,132500000.0,,,,,155100000.0,,,,,,,,,,,,,,,,,146100000.0,,,600000.0,2700000.0,,,,,,,,,,,-500000.0,,,,2800000.0,107200000.0,,4700000.0,37000000.0,194344000.0,200000.0,,44000000.0,,43700000.0,,195900000.0,-11600000.0,,,-109000000.0,,-111400000.0,,,,,,,,-29800000.0,,,,,,,,18400000.0,,9000000.0,,,79000000.0,0.00375,,,,,,219800000.0,132500000.0,100000.0,9500000.0,,,,128900000.0,,3400000.0,,49200000.0,,,,6700000.0,15400000.0,,300000.0,4700000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,
867628800,,,72800000.0,,,172500000.0,,,,,,194768000.0,314500000.0,,,,,-6600000.0,,,,,,,,8200000.0,,,,5800000.0,8200000.0,,,,,,,,2600000.0,0.0,,,,,,15800000.0,,,,,44600000.0,,-10700000.0,8200000.0,0.005,,7600000.0,,,53000000.0,,,600000.0,,15300000.0,,161100000.0,,,,,175800000.0,,,,,,,,,,,,,,,,,153400000.0,,,-300000.0,-14700000.0,,,,,,,,,,,,,,,2500000.0,117500000.0,,6700000.0,43700000.0,194768000.0,200000.0,,47000000.0,,44600000.0,,225500000.0,-8300000.0,,,-120100000.0,,-122800000.0,,,,,,,,-29800000.0,,,,,,,,1700000.0,,13400000.0,,,87300000.0,0.005313,,,,,,241700000.0,161100000.0,-800000.0,-8900000.0,,,,135800000.0,,5200000.0,,57500000.0,,,,900000.0,21200000.0,,2400000.0,5400000.0,400000.0,,,,,,,,,,,,,,,,,,,,,,,
875577600,,,76900000.0,,,198000000.0,,,,,,196240000.0,363500000.0,,,,,-10900000.0,,,,,,,,11800000.0,,,,6200000.0,11800000.0,,,,,,,,2900000.0,200000.0,,,,,,29300000.0,,,2000000.0,100000.0,47400000.0,,-11600000.0,11800000.0,0.006875,,31300000.0,,,64300000.0,13400000.0,,-200000.0,,15200000.0,,200300000.0,,,,,201700000.0,,,,,,0.0,,,,,,,,,,,163200000.0,,,200000.0,-42800000.0,,,,,,,,,,,,,,,-100000.0,139500000.0,,7800000.0,44600000.0,196240000.0,200000.0,,47800000.0,,47400000.0,,262300000.0,-13800000.0,,,-134500000.0,,-137400000.0,,,,,,,13400000.0,-29800000.0,,,,,,,,2900000.0,-2800000.0,19100000.0,,,91500000.0,0.0075,,,,,,286600000.0,200100000.0,600000.0,-12900000.0,,,,147600000.0,,7300000.0,,61700000.0,,,,2900000.0,24300000.0,,400000.0,5800000.0,2600000.0,,,,,,,,,,,,,,,,,,,,,,,
883526400,,-825000.0,82672000.0,206501000.0,,204100000.0,,,342176000.0,172252000.0,,,342176000.0,,38411000.0,159225000.0,206501000.0,34497000.0,-5080000.0,,,726600000.0,,,143980000.0,12911000.0,-677485000.0,-43921000.0,,160265000.0,12911000.0,-2444000.0,,23797000.0,62572000.0,42094000.0,,,3259000.0,0.0,,,,6395000.0,544000.0,2145000.0,11159000.0,42094000.0,,158000.0,42094000.0,169924000.0,-10621000.0,12911000.0,,24161000.0,-1300000.0,,,66002000.0,2800000.0,,,,16122000.0,,172252000.0,,0.0,44600000.0,59804000.0,372487000.0,,42308000.0,214000.0,3628000.0,,-1244000.0,-3091000.0,16122000.0,172252000.0,259504000.0,,66550000.0,-666326000.0,,103050000.0,38411000.0,169924000.0,26127000.0,,-1325000.0,15800000.0,5128000.0,-2900000.0,36966000.0,195431432.0,,,,-36007000.0,,,,,0.19625,177465000.0,-5080000.0,143980000.0,,6395000.0,47400000.0,,245000.0,919000.0,42308000.0,82672000.0,42094000.0,,270102000.0,-2307000.0,,,-303226000.0,2900000.0,-306485000.0,,,-4794000.0,2145000.0,,-7076000.0,-28394000.0,-36500000.0,38411000.0,904887000.0,,954002000.0,2253000.0,,245000.0,36804000.0,-91000.0,21172000.0,,,103050000.0,,358000.0,,,,,259504000.0,172252000.0,2353000.0,16437000.0,,210588176.0,-36500000.0,159225000.0,,8261000.0,-39000000.0,66550000.0,0.1825,,227402000.0,-5372000.0,26127000.0,,214000.0,-15356000.0,128000.0,4137000.0,,,,,,,,,,,,,,,,,,,,,,
891302400,,,95500000.0,,,165000000.0,,,,,,196608000.0,340000000.0,,,,,15100000.0,,,,,,,,8000000.0,,,,6900000.0,8000000.0,,,,,,,,3300000.0,,,,,,,1100000.0,,,-100000.0,,55900000.0,,-14100000.0,8000000.0,0.004688,,-10800000.0,,,58400000.0,,,300000.0,,18300000.0,,160200000.0,,,,,168200000.0,,,,,,,,,,,,,,,,,179800000.0,,,200000.0,27400000.0,,,,,,,,,,,-1000000.0,,,,,127800000.0,,5600000.0,42100000.0,196608000.0,200000.0,,56200000.0,,55900000.0,,223400000.0,-14200000.0,,,-106500000.0,,-109800000.0,,,,,,,-1000000.0,-39600000.0,,,,,,,,29300000.0,-300000.0,13000000.0,,,116800000.0,0.005313,,,,,,244500000.0,160200000.0,-100000.0,17400000.0,,,,167300000.0,,5000000.0,,77200000.0,,,,13800000.0,22000000.0,,300000.0,6600000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,
899164800,,,107100000.0,,,176900000.0,,,,,,196864000.0,357500000.0,,,,,-14800000.0,,,,,,,,11100000.0,,,,7100000.0,11100000.0,,,,,,,,3600000.0,0.0,,,,,,1100000.0,,,-100000.0,,39700000.0,,-15500000.0,11100000.0,0.006563,,10200000.0,,,65100000.0,,,1300000.0,,17200000.0,,169600000.0,,,,,180600000.0,,,,,,,,,,,,,,,,,187900000.0,,,1300000.0,-18500000.0,,,,,,,,,,,0.0,,,,,136800000.0,,11000000.0,55900000.0,196864000.0,200000.0,,40100000.0,,39700000.0,,242000000.0,-16700000.0,,,-111900000.0,,-115500000.0,,,,,,,-1600000.0,-42500000.0,,,,,,,,1900000.0,-200000.0,17600000.0,,,132400000.0,0.007188,,,,,,250400000.0,169600000.0,1900000.0,-13700000.0,,,,176600000.0,,6500000.0,,89900000.0,,,,-16200000.0,24400000.0,,400000.0,7100000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,
907113600,,,118800000.0,,,213900000.0,,,,,,197072000.0,420000000.0,,,,,-17700000.0,,,,,,,,14200000.0,,,,8000000.0,14200000.0,,,,,,,,4000000.0,,,,,,,26400000.0,,,0.0,,45900000.0,,-15500000.0,14200000.0,0.008438,,18700000.0,,,75800000.0,25000000.0,,300000.0,,19000000.0,,216200000.0,,,,,217500000.0,,,,,,0.0,,,,,,,,,,,203800000.0,,,-1700000.0,-44100000.0,,,,,,,,,,,,,,,,153400000.0,,10900000.0,39700000.0,197072000.0,200000.0,,46400000.0,,45900000.0,,289700000.0,-13800000.0,,,-137700000.0,,-141700000.0,,,,,,,25000000.0,-45900000.0,,,,,,,,-3900000.0,-4000000.0,22600000.0,,,145700000.0,0.009063,,,,,,301200000.0,216200000.0,2200000.0,-25300000.0,,,,190800000.0,,8400000.0,,99800000.0,,,,6200000.0,27700000.0,,500000.0,8100000.0,3900000.0,,,,,,,,,,,,,,,,,,,,,,,
915062400,,-93000.0,122597000.0,222598000.0,,228700000.0,,,406596000.0,189398000.0,,,406596000.0,,47274000.0,203050000.0,222598000.0,18183000.0,-3619000.0,,-121000.0,784500000.0,,,143523000.0,13974000.0,-726628000.0,-52669000.0,,198906000.0,13974000.0,-3449000.0,,783000.0,75577000.0,49429000.0,,,4647000.0,0.0,,,,9178000.0,548000.0,12245000.0,15547000.0,49429000.0,79000.0,,49429000.0,217198000.0,-7569000.0,13974000.0,,28303000.0,-12500000.0,,,80007000.0,-10000000.0,,-1414000.0,,17384000.0,,189398000.0,,0.0,5600000.0,53238000.0,439635000.0,,49823000.0,394000.0,4976000.0,,-1749000.0,-4735000.0,17384000.0,189398000.0,283999000.0,,103030000.0,-711081000.0,,153330000.0,47274000.0,217198000.0,33630000.0,,107000.0,16800000.0,7335000.0,,42094000.0,196937752.0,,,,-52455000.0,,,,,0.24,220806000.0,-3619000.0,143523000.0,,9178000.0,45900000.0,,247000.0,486000.0,49823000.0,122597000.0,49429000.0,,308707000.0,-7755000.0,,,-354981000.0,-10100000.0,-359628000.0,,,6859000.0,12245000.0,,0.0,-15541000.0,-50300000.0,47274000.0,1005835000.0,,1063707000.0,3697000.0,,247000.0,25938000.0,-235000.0,22377000.0,,,153330000.0,,487000.0,,,,,283999000.0,189398000.0,-303000.0,5172000.0,,212233536.0,-50300000.0,203050000.0,,8403000.0,-18400000.0,103030000.0,0.2225,,279207000.0,3535000.0,33630000.0,,394000.0,-21252000.0,476000.0,-16428000.0,,,,,,,,,,,,,,,,,,,,,,
922838400,,,124600000.0,,,210400000.0,,,,,,199824000.0,428200000.0,,,,,17300000.0,,,,,,,,9500000.0,,,,8000000.0,9500000.0,,,,,,,,4800000.0,0.0,,,,,,16300000.0,,,,,67500000.0,,-6900000.0,9500000.0,0.005625,,5100000.0,,,73300000.0,,,400000.0,,21400000.0,,197600000.0,,,,,214600000.0,,,,,,,,,,,,,,,,,230600000.0,,,-1700000.0,700000.0,,,,,,,,,200000.0,,,,,,,146200000.0,,13700000.0,49400000.0,199824000.0,300000.0,,67700000.0,,67500000.0,,283700000.0,-5400000.0,,,-136500000.0,,-141300000.0,,,,,,,4100000.0,-53800000.0,,,,,,,,22700000.0,-2300000.0,15100000.0,,,157000000.0,0.005938,,,,,,303600000.0,197600000.0,6000000.0,1200000.0,,,,212600000.0,,5600000.0,,103200000.0,,,,18100000.0,25500000.0,,200000.0,9700000.0,2300000.0,,,,,,,,,,,,,,,,,,,,,,,
930700800,,,127800000.0,,,248900000.0,,,,,,200604000.0,470800000.0,,,,,-12300000.0,,,,,,,,13200000.0,,,,8600000.0,13200000.0,,,,,,,,5100000.0,,,,,,,32200000.0,,,,,66900000.0,,-8800000.0,13200000.0,0.015625,,13000000.0,,,83100000.0,,,600000.0,,23400000.0,,227400000.0,,,,,253800000.0,,,,,,,,,,,,,,,,,243400000.0,,,-1500000.0,-30800000.0,,,,,,,,,0.0,,,,,,,154900000.0,,20500000.0,67500000.0,200604000.0,500000.0,,67100000.0,,66900000.0,,332000000.0,-7300000.0,,,-165600000.0,,-170700000.0,,,,,,,13300000.0,-57700000.0,,,,,,,,-5000000.0,-1000000.0,21300000.0,,,162100000.0,0.01625,,,,,,343000000.0,227400000.0,1100000.0,-24700000.0,,,,223300000.0,,8100000.0,,104400000.0,,,,-600000.0,30200000.0,,200000.0,10000000.0,800000.0,,,,,,,,,,,,,,,,,,,,,,,
938649600,,,130300000.0,,,308600000.0,,,,,,202180000.0,512600000.0,,,,,7400000.0,,,,,,,,17800000.0,,,,9000000.0,17800000.0,,,,,,,,5300000.0,0.0,,,,,,17200000.0,,,,,60600000.0,,-8800000.0,17800000.0,0.020625,,31700000.0,,,97600000.0,-11100000.0,,100000.0,,24700000.0,,245200000.0,,,,,313800000.0,,,,,,0.0,,,,,,,,,,,267400000.0,,,-2000000.0,-48100000.0,,,,,,,,,,,,,,,,187600000.0,,15400000.0,66900000.0,202180000.0,500000.0,,61700000.0,,60600000.0,,406200000.0,-5900000.0,,,-210800000.0,,-216200000.0,,,,,,,-11100000.0,-63000000.0,,,,,,,,13300000.0,-300000.0,28500000.0,,,168600000.0,0.021875,,,,,,382300000.0,245200000.0,900000.0,-11300000.0,,,,241100000.0,,10700000.0,,105600000.0,,,,-6300000.0,29700000.0,,1100000.0,10600000.0,4800000.0,,,,,,,,,,,,,,,,,,,,,,,
946598400,,-4381000.0,130121000.0,293739000.0,,322117000.0,,,511780000.0,229395000.0,,,511780000.0,,59175000.0,257198000.0,293739000.0,14329000.0,-5049000.0,,-750000.0,1089817000.0,,,170362000.0,18575000.0,-1014262000.0,-31713000.0,,250004000.0,18575000.0,-5027000.0,,26729000.0,94645000.0,71183000.0,,,5619000.0,0.0,,,,15566000.0,-38922000.0,19442000.0,20819000.0,71183000.0,-50000.0,,71183000.0,282385000.0,-7213000.0,18575000.0,,35470000.0,-16307000.0,,,100658000.0,-1737000.0,,-961000.0,,21263000.0,,229395000.0,,0.0,33493000.0,53311000.0,587120000.0,,72354000.0,1171000.0,8727000.0,,-2527000.0,-8992000.0,21263000.0,229395000.0,381659000.0,,105905000.0,-993443000.0,,173589000.0,59175000.0,282385000.0,39591000.0,,819000.0,5037000.0,21754000.0,,49429000.0,200548180.0,,,,-26582000.0,,,,,0.295,275404000.0,-5049000.0,170362000.0,,15566000.0,60600000.0,,507000.0,139000.0,72354000.0,130121000.0,71183000.0,,422775000.0,-7982000.0,,,-480843000.0,-7328000.0,-486462000.0,,,2036000.0,19442000.0,,0.0,-4264000.0,-67684000.0,59175000.0,1369020000.0,,1444575000.0,16167000.0,,507000.0,22311000.0,-5392000.0,29645000.0,,,173589000.0,,1070000.0,,,,,381659000.0,229395000.0,8167000.0,27906000.0,,215311268.0,-67684000.0,257198000.0,,11070000.0,-73163000.0,105905000.0,0.275,,354758000.0,10554000.0,39591000.0,,1171000.0,-69222000.0,827000.0,-6894000.0,,,,,,,,,,,,,,,,,,,,,,
954460800,,,133613000.0,,,256539000.0,,,,,,202839088.0,545382000.0,,,,,62984000.0,,,,,,,,13356000.0,,,,75118000.0,13356000.0,,,,,,,,5575000.0,0.0,,,,,,1752000.0,,,,106000.0,114811000.0,,-6148000.0,13356000.0,0.0625,,10797000.0,,,92505000.0,17655000.0,,-125000.0,,22550000.0,,247672000.0,,,,,332683000.0,,,,,,,,,,,,,,,,,297710000.0,,,-1359000.0,34423000.0,,,,,,,,,189000.0,,-17655000.0,,,,-6291000.0,193677000.0,,16586000.0,71183000.0,217923752.0,509000.0,,115819000.0,,114811000.0,,349044000.0,-4978000.0,,,-234603000.0,,-240178000.0,,,,,,,-17462000.0,-72329000.0,,,,,,,,67962000.0,-877000.0,21425000.0,,,176981000.0,0.065,,11992000.0,,,,411769000.0,247672000.0,4532000.0,44088000.0,,,,270554000.0,,8069000.0,,104652000.0,,,,43628000.0,40251000.0,,1008000.0,,1070000.0,,,,,,,,,,,,,,,,,,,,,,,
