date,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualStockBasedCompensation,trailingSaleOfInvestment,quarterlyOtherIncomeExpense,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyInventory,quarterlyOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,annualCapitalStock,trailingCashDividendsPaid,trailingPretaxIncome,annualDilutedEPS,trailingNetIncome,annualGoodwill,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherIntangibleAssets,annualBasicAverageShares,annualGrossProfit,quarterlyTaxProvision,annualInventory,annualCurrentLiabilities,quarterlyOtherShortTermInvestments,annualOperatingCashFlow,annualEbitda,trailingNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyCommonStockIssuance,annualNetPPE,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,trailingGrossProfit,trailingTotalRevenue,trailingPurchaseOfInvestment,trailingOtherIncomeExpense,quarterlyBasicAverageShares,annualEndCashPosition,trailingInterestExpense,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,annualGrossPPE,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,quarterlyBasicEPS,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,quarterlyEndCashPosition,annualOperatingExpense,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,trailingDeferredIncomeTax,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualCurrentAssets,trailingCostOfRevenue,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyCurrentLiabilities,annualInterestExpense,quarterlyGrossPPE,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,quarterlyCostOfRevenue,annualCommonStockIssuance,annualRetainedEarnings,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,quarterlyGoodwill,quarterlyOperatingExpense,annualNetIncome,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,quarterlyLongTermDebt,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualLongTermDebt,annualBeginningCashPosition,quarterlyRepaymentOfDebt,annualTaxProvision,annualCurrentDebt,annualTotalAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,trailingResearchAndDevelopment,trailingDilutedAverageShares
2004-02-29,,,,,-9958000.0,,-42976000.0,,,0.0,,,,,,,3166000.0,,80518000.0,80518000.0,,141890000.0,,6550000.0,,-200974000.0,,12525000.0,74383000.0,2931268000.0,,,,,,,,,,169054000.0,119639000.0,,,,39121000.0,,,328574000.0,,,,0.21,2342000.0,,131932000.0,,,,482724000.0,,,658328000.0,,,,,,,,,,377601000.0,,,246653000.0,,4275062000.0,,80518000.0,,,20962000.0,-311198000.0,,,16013000.0,,,,3777000.0,,134238000.0,208621000.0,,,537195000.0,116473000.0,0.21,,342606000.0,20500000.0,56232000.0,-23162000.0,,,208621000.0,,,,,263367000.0,3079550000.0,,,,,,,,,,,,3052708000.0,,370028000.0,-45318000.0,-24531000.0,,,,,,,137435000.0,,,955683000.0,,,,,,,,1195512000.0,,,26842000.0,97330000.0,115726000.0,379795000.0,79239000.0,,,,3616734000.0,50570000.0,,,146894000.0,,3610000.0,,,146894000.0,,,14317000.0,,,,,,,,,,2919583000.0,,,,,,,,,,,,,,,,,,
2004-05-31,,,,,-11333000.0,1199973000.0,-40574000.0,,,0.0,,82791000.0,14396000.0,1209887000.0,,,4283000.0,-91327000.0,61405000.0,61405000.0,,65160000.0,,8207000.0,379524000.0,-208908000.0,-1237008000.0,14396000.0,10871000.0,2608320000.0,135764000.0,,3780000.0,,,0.8,,,,171346000.0,91232000.0,490203000.0,377371000.0,990911000.0,29827000.0,,2721903000.0,304348000.0,390086000.0,516106000.0,,,4776000.0,171346000.0,53827000.0,,13931000.0,,490203000.0,523840000.0,139621000.0,669756000.0,2608320000.0,-438000.0,1294347000.0,-2709000.0,,,,,,,219492000.0,,260283000.0,-159138000.0,3950203000.0,,61405000.0,449784000.0,,21675000.0,-316864000.0,,433315000.0,-2709000.0,380254000.0,22589000.0,,3780000.0,16469000.0,208621000.0,219492000.0,,,523840000.0,86949000.0,,,330389000.0,22589000.0,-42986000.0,-2644000.0,,,219492000.0,557596000.0,,87344000.0,,252298000.0,2750230000.0,-50562000.0,,219492000.0,,3650000.0,302950000.0,3280447000.0,,,,,2721903000.0,,380254000.0,-45350000.0,-13715000.0,,304348000.0,0.0,,-208908000.0,,108624000.0,-8004000.0,302950000.0,971738000.0,,,28327000.0,,,8207000.0,-19609000.0,1199973000.0,0.8,2750230000.0,28327000.0,87344000.0,135764000.0,,78091000.0,18270000.0,971738000.0,339524000.0,3280447000.0,66807000.0,,,165349000.0,302950000.0,3650000.0,,,165349000.0,2553733000.0,-177408000.0,13931000.0,303436000.0,,79871000.0,,146834000.0,,3950203000.0,557596000.0,,2553733000.0,669756000.0,,,,,,,,,,,,,,,,,
2004-08-31,,,,,-10675000.0,,-42587000.0,,,0.0,,,,,,,2259000.0,,87721000.0,87721000.0,,125393000.0,,2465042000.0,,-208908000.0,,14758000.0,-6359000.0,55418000.0,,,,,,,,,,171573000.0,130927000.0,,,,43206000.0,,,379735000.0,,,,0.23,2793000.0,,114718000.0,,,,486665000.0,,,3123280000.0,,,,,,,,,,378107000.0,,,151061000.0,,3938755000.0,,87721000.0,,,21637000.0,-167277000.0,,,5755000.0,,,,3782000.0,,219492000.0,213133000.0,,,592868000.0,128668000.0,0.23,,344975000.0,24583000.0,9202000.0,4331000.0,,,213133000.0,,,,,264629000.0,2683383000.0,,,,,,,,,,,,201257000.0,,380481000.0,-45380000.0,-89165000.0,,,,,,,150305000.0,,,1014079000.0,,,,,,,,1255372000.0,,,2482126000.0,117427000.0,165770000.0,379706000.0,80346000.0,,,,815475000.0,-62274000.0,,,135961000.0,,3829000.0,,,135961000.0,,,2467368000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2004-11-30,,,,,-16301000.0,,-47204000.0,,,0.0,,,,,,,2751000.0,,86865000.0,86865000.0,,75098000.0,,7803000.0,,-204386000.0,,15581000.0,18774000.0,2584868000.0,,,,,,,,,,173842000.0,129649000.0,,,,42784000.0,,,365773000.0,,,,0.23,1977000.0,,58797000.0,,,,483411000.0,,,665056000.0,,,,,,,,,,378265000.0,,,175350000.0,,4035097000.0,,86865000.0,,,21940000.0,-112058000.0,,,-440000.0,,,,3783000.0,,213133000.0,231907000.0,,,597680000.0,126898000.0,0.23,,347285000.0,25438000.0,-41858000.0,6792000.0,,,231907000.0,,,,,267357000.0,2745362000.0,,,,,,,,,,,,2707413000.0,,378228000.0,-49181000.0,-9120000.0,,,,,,,148838000.0,,,1051763000.0,,,,,,,,1289735000.0,,,37949000.0,93192000.0,182730000.0,379696000.0,79928000.0,,,,3370041000.0,-59482000.0,,,140459000.0,,3915000.0,,,140459000.0,,,22368000.0,,,,,,,,,,2529419000.0,,,,,,,,,,,,,,,,,,
2005-02-28,,,,,-14007000.0,,-47385000.0,,,0.0,,,,,,,3099000.0,,92782000.0,92782000.0,,166975000.0,,7435000.0,,-200823000.0,,15991000.0,47205000.0,3113858000.0,,,,,,,,,,176578000.0,138481000.0,,,,45699000.0,,,414269000.0,,,,0.24,1811000.0,,152968000.0,,,,480039000.0,,,664052000.0,,,,,,,,,,378403000.0,,,149855000.0,,4629165000.0,,92782000.0,,,22297000.0,-304539000.0,,,-4857000.0,,,,3785000.0,,231907000.0,279112000.0,,,693381000.0,135382000.0,0.25,,373861000.0,23385000.0,58949000.0,-8936000.0,,,279112000.0,,,,,287826000.0,3297774000.0,,,,,,,,,,,,3256693000.0,,377401000.0,-49196000.0,-72385000.0,,,,,,,157679000.0,,,1095349000.0,,,,,,,,1331391000.0,,,41081000.0,114369000.0,146827000.0,379814000.0,86035000.0,,,,3965113000.0,96171000.0,,,152444000.0,,5081000.0,,,152444000.0,,,25090000.0,,,,,,,,,,3058911000.0,,,,,,,,,,,,,,,,,,
2005-05-31,,,,,-29703000.0,1385675000.0,-46774000.0,,,0.0,,91855000.0,17759000.0,2886796000.0,,,4282000.0,-222455000.0,101481000.0,101481000.0,,100391000.0,,7277000.0,379763000.0,-202770000.0,-3230532000.0,17759000.0,1832000.0,2800533000.0,161849000.0,,3786000.0,,,0.97,,,,205319000.0,147109000.0,477450000.0,378337000.0,1115636000.0,45628000.0,,2941824000.0,426666000.0,467857000.0,625630000.0,,,2445000.0,205319000.0,70688000.0,,33858000.0,,477450000.0,707610000.0,61452000.0,690046000.0,2800533000.0,188905000.0,1445143000.0,-6422000.0,,,,,,,280944000.0,,2410530000.0,-183950000.0,4379116000.0,,101481000.0,546166000.0,,25981000.0,-2646658000.0,,533775000.0,-6422000.0,408089000.0,30385000.0,,3786000.0,12391000.0,279112000.0,280944000.0,,,707610000.0,142827000.0,,,379022000.0,30385000.0,-35202000.0,7403000.0,,,280944000.0,581861000.0,,106635000.0,,295824000.0,2993441000.0,-70686000.0,,280944000.0,,4271000.0,368849000.0,3689070000.0,,,,,2941824000.0,,408089000.0,-49219000.0,-51785000.0,,426666000.0,0.0,,-202770000.0,,168808000.0,9590000.0,368849000.0,1147611000.0,,,51617000.0,,,7277000.0,-8909000.0,1385675000.0,0.97,2993441000.0,51617000.0,106635000.0,161849000.0,,83198000.0,9026000.0,1147611000.0,397171000.0,3689070000.0,214490000.0,,,152997000.0,368849000.0,4271000.0,,,152997000.0,2740761000.0,-192976000.0,33858000.0,329507000.0,,219492000.0,,177317000.0,,4379116000.0,581861000.0,,2740761000.0,690046000.0,,,,,,,,,,,,,,,,,
2005-08-31,,,,,-20584000.0,,-43903000.0,,,0.0,,,,,,,4859000.0,,115028000.0,115028000.0,,161672000.0,,6786000.0,,-213464000.0,,17384000.0,56377000.0,2411306000.0,,,,,,,,,,213573000.0,167679000.0,,,,52651000.0,,,459853000.0,,,,0.3,5359000.0,,141088000.0,,,,474254000.0,,,694613000.0,,,,,,,,,,378810000.0,,,688704000.0,,4095842000.0,,115028000.0,,,22704000.0,-337797000.0,,,-7745000.0,,,,3790000.0,,280944000.0,337321000.0,,,797174000.0,162820000.0,0.3,,403715000.0,28978000.0,23889000.0,-2847000.0,,,337321000.0,,,,,270294000.0,2637909000.0,,,,,,,,,,,,2583502000.0,,427037000.0,-49262000.0,-61392000.0,,,,,,,185524000.0,,,1213377000.0,,,,,,,,1457933000.0,,,54407000.0,139676000.0,189317000.0,380180000.0,133421000.0,,,,3401229000.0,-391327000.0,,,107474000.0,,3542000.0,,,107474000.0,,,37023000.0,,,,,,,,,,2348705000.0,,,,,,,,,,,,,,,,,,
2005-11-30,,,,,-17968000.0,,-48200000.0,,,0.0,,,,,,,5552000.0,,112612000.0,112612000.0,,73113000.0,,6525000.0,,-224049000.0,,17056000.0,-21505000.0,2407805000.0,,,,,,,,,,218900000.0,164157000.0,,,,51545000.0,,,476691000.0,,,,0.3,12498000.0,,55145000.0,,,,472322000.0,,,697747000.0,,,,,,,,,,379268000.0,,,916272000.0,,4120028000.0,,112612000.0,,,23939000.0,-1368520000.0,,,-12935000.0,,,,3796000.0,,337321000.0,315816000.0,,,792507000.0,158605000.0,0.3,,399815000.0,25346000.0,-73477000.0,5723000.0,,,315816000.0,,,,,264465000.0,2598910000.0,,,,,,,,,,,,2542434000.0,,442949000.0,-60698000.0,-46418000.0,,,,,,,182544000.0,,,1265291000.0,,,,,,,,1521118000.0,,,56476000.0,105778000.0,210401000.0,381256000.0,135350000.0,,,,3422281000.0,423791000.0,,,105860000.0,,3505000.0,,,105860000.0,,,39420000.0,,,,,,,,,,2339747000.0,,,,,,,,,,,,,,,,,,
2006-02-28,,,,,-17766000.0,,-57035000.0,,,0.0,,,,,,,6358000.0,,114534000.0,114534000.0,,223093000.0,,6341000.0,,-235781000.0,,16769000.0,23177000.0,3905573000.0,,,,,,,,,,223561000.0,166958000.0,,,,52424000.0,,,798824000.0,,,,0.3,3716000.0,,205327000.0,,,,469492000.0,,,699394000.0,,,,,,,,,,379680000.0,,,64588838000.0,,5719595000.0,,114534000.0,,,23297000.0,-64835357000.0,,,-12074000.0,,,,3798000.0,,315816000.0,135718000.0,,,934542000.0,160600000.0,0.3,,430586000.0,28005000.0,100541000.0,-16535000.0,,,135718000.0,,,,,285100000.0,4139005000.0,,,,,,,,,,,,4080751000.0,,459342000.0,-60751000.0,-142881000.0,,,,,,,183897000.0,,,1319074000.0,,,,,,,,1580590000.0,,,58254000.0,141834000.0,155321000.0,381751000.0,145486000.0,,,,5020201000.0,121722000.0,,,124500000.0,,5339000.0,,,124500000.0,,,41485000.0,,,,,,,,,,3839591000.0,,,,,,,,,,,,,,,,,,
2006-05-31,,13760000.0,,,-24825000.0,1654843000.0,-50291000.0,,,0.0,,94414000.0,15481000.0,90227659000.0,,,8426000.0,-310050000.0,122740000.0,122740000.0,,111355000.0,,391008000.0,381351000.0,-247054000.0,-91072442000.0,15481000.0,1705000.0,3655826000.0,189835000.0,,3803000.0,,,1.22,,405842000.0,,234664000.0,175972000.0,60704000.0,379465000.0,1114341000.0,53232000.0,,3838372000.0,440007000.0,569233000.0,744165000.0,,,10552000.0,234664000.0,86530000.0,,40606000.0,,60704000.0,577430000.0,59754000.0,1105001000.0,3655826000.0,616560000.0,1674596000.0,-14326000.0,,,,,,,137423000.0,,24033845000.0,-199429000.0,5549302000.0,,122740000.0,674766000.0,,24474000.0,-24530768000.0,,649751000.0,-14326000.0,481718000.0,46668000.0,,3803000.0,25195000.0,135718000.0,137423000.0,,,577430000.0,167726000.0,,,440480000.0,46668000.0,-46117000.0,5943000.0,,,137423000.0,464590000.0,,130069000.0,,294482000.0,3894459000.0,-81143000.0,,137423000.0,,5809000.0,464914000.0,4444301000.0,,,,,3838372000.0,,481718000.0,-60843000.0,-59359000.0,,440007000.0,0.0,,-247054000.0,,192200000.0,-7716000.0,464914000.0,1380971000.0,,,56087000.0,,,391008000.0,4836000.0,1654843000.0,1.23,3894459000.0,56087000.0,130069000.0,189835000.0,,145998000.0,32125000.0,1380971000.0,488090000.0,4444301000.0,462374000.0,,405842000.0,126756000.0,464914000.0,5809000.0,,,126936000.0,3591611000.0,-231554000.0,40606000.0,560255000.0,,77669000.0,,209852000.0,,5549302000.0,464770000.0,,3591611000.0,1105001000.0,,,,,,,,,,,,,,,,,
2006-08-31,,,,,-18815000.0,,-57648000.0,,,302000.0,,,,,,,9416000.0,,135081000.0,135081000.0,,199915000.0,,438346000.0,,-259090000.0,,14215000.0,206488000.0,3863196000.0,,,,,,,,,,237131000.0,195770000.0,,,,60689000.0,,,4107226000.0,,,,0.35,2926000.0,,181100000.0,,,,59973000.0,,,1153491000.0,,,,,,,,,,380360000.0,,,24536781000.0,,5864740000.0,,135081000.0,,,23210000.0,-24653461000.0,,,-7555000.0,,,,3804000.0,,137423000.0,343911000.0,,,4451137000.0,186354000.0,0.36,,459374000.0,47067000.0,34033000.0,567000.0,,,343911000.0,,,,,311290000.0,4119166000.0,,,,,,,,,,,,4064845000.0,,496221000.0,-60876000.0,64221000.0,,,,,,,209564000.0,,,1455176000.0,,,,,7260000.0,,,1745574000.0,,,54321000.0,148834000.0,194891000.0,381876000.0,148084000.0,,,,4711249000.0,199605000.0,,405842000.0,124936000.0,,5748000.0,,,124936000.0,,,40106000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2006-11-30,,,,,-21069000.0,,-62070000.0,,,3067000.0,,,,,,,9941000.0,,132666000.0,132666000.0,,78908000.0,,551244000.0,,-269870000.0,,13240000.0,-214642000.0,3832602000.0,,,,,,,,,,246638000.0,192269000.0,,,,59603000.0,,,4160060000.0,,,,0.35,14879000.0,,57839000.0,,,,69241000.0,,,1285222000.0,,,,,,,,,,380747000.0,,,25501144000.0,,5871239000.0,,132666000.0,,,24162000.0,-25496257000.0,,,-1879000.0,,,,3811000.0,,343911000.0,129269000.0,,,4289329000.0,182328000.0,0.35,,454955000.0,39908000.0,-88731000.0,5235000.0,,,129269000.0,,,,,304085000.0,4043632000.0,,,,,,,,,,,,3985453000.0,,516508000.0,-80016000.0,-231480000.0,,,,,,,206490000.0,,,1507826000.0,,,,,6287000.0,,,1827607000.0,,,58179000.0,107655000.0,215563000.0,382433000.0,150870000.0,,,,4586017000.0,-215303000.0,,405842000.0,121757000.0,,5288000.0,,,121757000.0,,,44939000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2007-02-28,,,,,-21572000.0,,-56056000.0,,,4109000.0,,,,,,,10494000.0,,126600000.0,126600000.0,,253423000.0,,584845000.0,,-281912000.0,,11659000.0,-48348000.0,3606300000.0,,,,,,,,,,253485000.0,183478000.0,,,,56878000.0,,,566888000.0,,,,0.33,20007000.0,,231851000.0,,,,68499000.0,,,1328173000.0,,,,,,,,,,381475000.0,,,29656056000.0,,5771814000.0,,126600000.0,,,25115000.0,-29820156000.0,,,-3966000.0,,,,3819000.0,,129269000.0,80921000.0,,,647809000.0,172984000.0,0.33,,485287000.0,55954000.0,99921000.0,-18277000.0,,,80921000.0,,,,,326744000.0,3868778000.0,,,,,,,,,,,,3811484000.0,,535397000.0,-80172000.0,-245715000.0,,,,,,,198099000.0,,,1554254000.0,,,,,20596000.0,,,1903036000.0,,,57294000.0,141499000.0,163673000.0,383335000.0,158543000.0,,,,4443641000.0,-56943000.0,,407712000.0,153760000.0,,7731000.0,,,153760000.0,,,45635000.0,,,,,,,,,,3547269000.0,,,,,,,,,,,,,,,,,,
2007-05-31,,66238000.0,,,-17564000.0,1952248000.0,-72623000.0,,,2240000.0,,96986000.0,9567000.0,108929038000.0,,,11870000.0,-440900000.0,121100000.0,121100000.0,,98981000.0,,638979000.0,382802000.0,-291951000.0,-109642485000.0,9567000.0,-1568000.0,4057483000.0,186273000.0,,3822000.0,,,1.35,,407712000.0,,256087000.0,171752000.0,67213000.0,381149000.0,1271485000.0,50652000.0,,4237470000.0,511772000.0,631227000.0,798534000.0,,,5386000.0,256087000.0,81417000.0,,47234000.0,,67213000.0,591125000.0,-58070000.0,1385200000.0,4057483000.0,354551000.0,1886964000.0,-9661000.0,,,,,,,79353000.0,,29235057000.0,-248397000.0,6246519000.0,,121100000.0,743269000.0,,24499000.0,-29672611000.0,,701548000.0,-9661000.0,548038000.0,46961000.0,,3822000.0,41721000.0,80921000.0,79353000.0,,,591125000.0,159882000.0,,,487348000.0,46961000.0,-74150000.0,-3913000.0,,,79353000.0,569937000.0,,125268000.0,,329366000.0,4294271000.0,-79020000.0,,79353000.0,,7758000.0,515447000.0,4861319000.0,,,,,4237470000.0,,548038000.0,-80249000.0,-27926000.0,,511772000.0,9718000.0,,-291951000.0,,184381000.0,-16388000.0,515447000.0,1595105000.0,,,56801000.0,,32095000.0,638979000.0,-28927000.0,1952248000.0,1.35,4294271000.0,56801000.0,125268000.0,186273000.0,,157982000.0,43198000.0,1595105000.0,552207000.0,4861319000.0,427192000.0,,407712000.0,169484000.0,515447000.0,7758000.0,,,169484000.0,3973097000.0,-301313000.0,47234000.0,615479000.0,,137423000.0,,227822000.0,,6246519000.0,569937000.0,,3973097000.0,1385200000.0,,,,,,,,,,,,,,,,,
2007-08-31,,,,,-20775000.0,,-462702000.0,,,4368000.0,,,,,,,12237000.0,,151075000.0,151075000.0,,253213000.0,,516990000.0,,-304292000.0,,7318000.0,31261000.0,3599392000.0,,,,,,,,,,260943000.0,222825000.0,,,,71750000.0,,,338639000.0,,,,0.4,44402000.0,,232438000.0,,,,64767000.0,,,1298076000.0,,,,,,,,,,380539000.0,,,34381101000.0,,5557937000.0,,151075000.0,,,23096000.0,-33300803000.0,,,-4096000.0,,,,3747000.0,,79353000.0,110614000.0,,,449253000.0,210588000.0,0.4,,507130000.0,91807000.0,66529000.0,5634000.0,,,110614000.0,,,,,347815000.0,3913815000.0,,,,,,,,,,,,3845490000.0,,565235000.0,-114988000.0,240750000.0,,,,,,-396484000.0,233684000.0,,,1235588000.0,,,,,7022000.0,,,1644122000.0,,,68325000.0,147586000.0,210982000.0,382255000.0,159315000.0,,,,4259861000.0,-786885000.0,,440308000.0,137227000.0,,6705000.0,,,137227000.0,,,61007000.0,,,,,,,,,,3525070000.0,,,,,,,,,,,,,,,,,,
2007-11-30,,,,,-18923000.0,,-566553000.0,,,3972000.0,,,,,,,7503000.0,,147112000.0,147112000.0,,105031000.0,,14698000.0,,-317860000.0,,7318000.0,-57688000.0,3528469000.0,,,,,,,,,,264902000.0,216979000.0,,,,69867000.0,,,414028000.0,,,,0.4,8864000.0,,86108000.0,,,,69893000.0,,,796751000.0,,,,,,,,,,369914000.0,,,26280831000.0,,5026355000.0,,147112000.0,,,23600000.0,-26640097000.0,,,9005000.0,,,,3637000.0,,110614000.0,52926000.0,,,466954000.0,209476000.0,0.4,,507793000.0,63359000.0,-81534000.0,8998000.0,,,52926000.0,,,,,345341000.0,3781944000.0,,,,,,,,,,,,3711740000.0,,582762000.0,-110809000.0,403834000.0,,,,,,-468580000.0,233076000.0,,,815147000.0,,,,,7245000.0,,,1244411000.0,,,70204000.0,111845000.0,213787000.0,371404000.0,162452000.0,,,,4229604000.0,782367000.0,,433115000.0,135865000.0,,5948000.0,,,135865000.0,,,62886000.0,,,,,,,,,,3471720000.0,,,,,,,,,,,,,,,,,,
2008-02-29,,,,,-24923000.0,,-240771000.0,,,307000.0,,,,,,,3597000.0,,142474000.0,142474000.0,,232131000.0,,24266000.0,,-330771000.0,,7127000.0,106864000.0,4463653000.0,,,,,,,,,,274366000.0,213996000.0,,,,71522000.0,,,248210000.0,,,,0.39,2020000.0,,207208000.0,,,,78312000.0,,,823741000.0,,,,,,,,,,361178000.0,,,14153902000.0,,5872015000.0,,142474000.0,,,25226000.0,-14411373000.0,,,8771000.0,,,,3604000.0,,52926000.0,159790000.0,,,408000000.0,210399000.0,0.39,,532172000.0,34456000.0,79691000.0,-18678000.0,,,159790000.0,,,,,361177000.0,4720024000.0,,,,,,,,,,,,4647850000.0,,605137000.0,-108163000.0,115504000.0,,,,,,-134935000.0,235625000.0,,,718053000.0,,,,,6727000.0,,,1151991000.0,,,72174000.0,140911000.0,158042000.0,361770000.0,170995000.0,,,,5048274000.0,397897000.0,,433115000.0,150778000.0,,8830000.0,,,150778000.0,,,65047000.0,,,,,,,,,,4407285000.0,,,,,,,,,,,,,,,,,,
2008-05-31,,28478000.0,,,-17668000.0,1196642000.0,-302924000.0,,,419000.0,,99647000.0,9600000.0,81568872000.0,,,3211000.0,933165000.0,135484000.0,135484000.0,,134294000.0,,46949000.0,369528000.0,-343101000.0,-80501595000.0,9600000.0,4447000.0,3854106000.0,184686000.0,,3605000.0,,,1.56,,433316000.0,,275297000.0,201015000.0,74500000.0,368420000.0,1405588000.0,65531000.0,,4037272000.0,228727000.0,724669000.0,927914000.0,,,3492000.0,275297000.0,116626000.0,,66277000.0,,74500000.0,392964000.0,84884000.0,843880000.0,3854106000.0,-19599000.0,2066323000.0,16047000.0,,,,,,,164237000.0,,6753038000.0,-1572950000.0,5309791000.0,,135484000.0,854815000.0,,27725000.0,-6149322000.0,,828267000.0,16047000.0,618398000.0,40251000.0,,3605000.0,26548000.0,159790000.0,164237000.0,,,392964000.0,197804000.0,,,519228000.0,40251000.0,-41550000.0,7759000.0,,,164237000.0,577321000.0,,132589000.0,,351255000.0,4113149000.0,-82289000.0,,164237000.0,,10326000.0,576145000.0,4465911000.0,,,,,4037272000.0,,618398000.0,-108186000.0,173077000.0,,228727000.0,9066000.0,,-343101000.0,0.0,225529000.0,3713000.0,576145000.0,745351000.0,-999999000.0,,75877000.0,,7484000.0,46949000.0,23136000.0,1196642000.0,1.56,4113149000.0,75877000.0,132589000.0,184686000.0,,167973000.0,58778000.0,745351000.0,642380000.0,4465911000.0,-412978000.0,,433316000.0,153451000.0,576145000.0,10326000.0,,,153451000.0,3808085000.0,-442146000.0,66277000.0,660735000.0,,79353000.0,,278670000.0,,5309791000.0,577321000.0,,3808085000.0,843880000.0,,,,,,,,,,,,,,,,,
