date,annualOperatingIncome,quarterlyCurrentLiabilities,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualFreeCashFlow,trailingOperatingIncome,annualAccountsPayable,annualCommonStockIssuance,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,trailingCostOfRevenue,annualEndCashPosition,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,quarterlyRetainedEarnings,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingNetIncome,trailingEndCashPosition,quarterlyDilutedEPS,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualDilutedEPS,annualOperatingExpense,annualNetIncome,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,annualBasicAverageShares,annualSellingGeneralAndAdministration,annualSaleOfInvestment,trailingSaleOfInvestment,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualLongTermDebt,quarterlyOtherCurrentAssets,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyAccountsReceivable,annualCurrentAccruedExpenses,quarterlyEndCashPosition,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualRetainedEarnings,annualTotalAssets,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyChangeInAccountPayable,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyInventory,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOperatingCashFlow,quarterlyPurchaseOfBusiness,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetPPE,quarterlyBasicEPS,trailingRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyInterestExpense,annualChangeInInventory,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBeginningCashPosition,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualCapitalExpenditure,annualDeferredIncomeTax,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyAccountsPayable,trailingInterestExpense,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingOperatingExpense,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingChangeInInventory,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualGoodwill,annualInventory,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualBasicEPS,annualTotalRevenue,annualTaxProvision,annualIncomeTaxPayable,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyTaxProvision,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingTaxProvision,annualInvestmentsAndAdvances
2007-12-31,901335000.0,2339295000.0,23398000.0,120955000.0,-31959000.0,5885643000.0,456000.0,-48687000.0,,222895000.0,19632000.0,204493000.0,992791000.0,213892000.0,8224938000.0,,123045000.0,213973404.0,5885643000.0,180413000.0,,230784000.0,213892000.0,0.0,,4114877000.0,,146823000.0,,13989490000.0,230784000.0,,,,,137970000,1491094000,,8224938000.0,,-98298000.0,14982281000.0,351725000.0,70830000,16325000.0,603405000.0,2.82,1266106000.0,603405000.0,3981698000.0,70830000,70830000,937915000.0,212466549.0,783040000.0,0.0,,6757343000.0,539096000.0,1810000.0,5346547000.0,0.0,,0.0,992791000.0,1025586000.0,533674000.0,2339295000.0,603405000.0,,533674000.0,230784000.0,,11474000.0,4114877000.0,14982281000.0,6757343000.0,483066000.0,103790000.0,797791000.0,-7892000.0,5346547000.0,28128000.0,,,465508000.0,,96813000.0,,12008000.0,,,15829000.0,12253784000.0,327538000.0,2167441000.0,,1268694000.0,,13989490000.0,,444676000.0,,411906000.0,2235000.0,1384401000.0,-290709000.0,444676000.0,230784000.0,12253784000.0,,,,23887000.0,15658362000.0,-92316000.0,,,351725000.0,82518000.0,-19424000.0,-1940000.0,-291908000.0,-3404578000.0,937915000.0,539096000.0,,104520000.0,,,-1317381000.0,,-1170558000.0,,15658362000.0,108641000.0,,,-3404578000.0,-181122000.0,0.0,,,,-122682000.0,,222895000.0,,,-85690000.0,2700000.0,,,120955000.0,1231001000.0,,,,,1231001000.0,,261015000,,126264000.0,,797791000.0,96813000.0,-3758000.0,36611000.0,,,-1815944000.0,333784000.0,2235000.0,0.0,2.84,6149139000.0,,,,,,,,,,,,,,,,,,,,
2008-03-31,,2350204000.0,,,-32015000.0,,-1856000.0,,,,,204941000.0,1249056000.0,,,,124390000.0,,6294543000.0,,,,316291000.0,,,4158469000.0,,,,14302677000.0,,,,0.35,,137568000,1429085000,,8644747000.0,,,15551733000.0,,75607000,41015000.0,,,,,,75607000,75607000,,,,,,,547172000.0,,,0.0,213326000.0,,,962186000.0,484957000.0,,,,,441127000.0,,-131418000.0,,,6906986000.0,,129370000.0,842940000.0,-227000.0,5747371000.0,-19878000.0,,,466899000.0,,98037000.0,,13479000.0,,,,,329331000.0,,,,,,,,,230784000.0,2238000.0,,-276967000.0,757418000.0,441127000.0,12329417000.0,0.35,,,81033000.0,,-260788000.0,,,201614000.0,77948000.0,,176000.0,38982000.0,-3404578000.0,1130320000.0,,,,,,,,,,15733995000.0,301803000.0,,,,210343000.0,,,,,,,207342000.0,,,103662000.0,2788000.0,,,221445000.0,1456291000.0,,,,,,,261958000,,,,,,,,214464000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,2782739000.0,,,-64002000.0,,-15152000.0,,,,,196548000.0,1243819000.0,,,,127277000.0,,6630991000.0,,,,300308000.0,,,4211195000.0,,,,15217217000.0,,,,0.4,,168950000,1583774000,,9413730000.0,,,16461036000.0,,84749000,-592752000.0,,,,,,84749000,84749000,,,,,,,689785000.0,,,0.0,213482000.0,,,1090999000.0,489738000.0,,,250557000.0,,387158000.0,,-956393000.0,,,7047306000.0,,-157885000.0,844162000.0,-20114000.0,5941206000.0,46482000.0,,,492775000.0,,118343000.0,,-6130000.0,,,,,323825000.0,,,,,,,,,441127000.0,2238000.0,,-246673000.0,687466000.0,387158000.0,13244859000.0,0.4,,,,,-1052380000.0,,,430754000.0,81086000.0,,319000.0,443333000.0,,1128196000.0,,,,,,,,,,,459628000.0,,,,-53969000.0,,,,,,,255487000.0,,,262754000.0,,,,315043000.0,1606760000.0,,,,,,,296227000,,,,,,,,214280000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,2541332000.0,,,-32028000.0,,8602000.0,,,,,361384000.0,1045854000.0,,,,134706000.0,,6209043000.0,,,,158629000.0,,,4591052000.0,,,,14724832000.0,,,,1.92,,461907000,2063389000,,8750375000.0,,,15770686000.0,,411887000,183154000.0,,,,,,411887000,411887000,,,,,,,611100000.0,,,158629000.0,213524000.0,,,841489000.0,590054000.0,,,324131000.0,,301963000.0,,-121944000.0,,,7020311000.0,,17198000.0,782183000.0,1813000.0,5597943000.0,-28256000.0,,,1221900000.0,,114290000.0,,24920000.0,,,,,759993000.0,,,,,,,,,387158000.0,2239000.0,,-252586000.0,301963000.0,301963000.0,13143055000.0,1.93,,,,,-100179000.0,,,430861000.0,80560000.0,,-4813000.0,-243566000.0,,799594000.0,,,,,,,,,,,283333000.0,,,,-85195000.0,,2466000.0,,,,,222631000.0,,,-271862000.0,,,,-96288000.0,1297786000.0,,,,,,,596613000,,,,,,,,214172000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,831984000.0,2674225000.0,22322000.0,-317101000.0,0.0,6983238000.0,4716000.0,-1152279000.0,,245225000.0,,183918000.0,977337000.0,81935000.0,9657463000.0,,133980000.0,214195000.0,6986073000.0,-19130000.0,,402878000.0,81935000.0,0.0,,4592529000.0,,-22607000.0,,15485973000.0,402878000.0,,,,,63559000,1456277000,,9660298000.0,,-128045000.0,16463310000.0,471893000.0,1479000,-783696000.0,573722000.0,2.68,2327492000.0,573722000.0,3373049000.0,1479000,1479000,827729000.0,213477000.0,776522000.0,269815000.0,,6805847000.0,446563000.0,-3690000.0,6539510000.0,0.0,,0.0,977337000.0,2326036000.0,816248000.0,2674225000.0,573722000.0,271287000.0,816248000.0,402878000.0,,-767494000.0,4592529000.0,16463310000.0,6803012000.0,520353000.0,-11290000.0,779246000.0,18388000.0,6539510000.0,23974000.0,,,-869759000.0,,96077000.0,271287000.0,22665000.0,,,54934000.0,13878998000.0,-933318000.0,3159476000.0,,1071255000.0,-10894000.0,15485973000.0,,484813000.0,,301963000.0,2239000.0,1352337000.0,-235193000.0,484813000.0,402878000.0,13878998000.0,,,,,17843071000.0,-810187000.0,,,471893000.0,87718000.0,-140000.0,-51000.0,844637000.0,-3964073000.0,827729000.0,443728000.0,,230784000.0,-52323000.0,,-2223534000.0,,-1977249000.0,,17843071000.0,26491000.0,,,-3964073000.0,100915000.0,,13477000.0,,,,,245225000.0,,,-113684000.0,,,,-319936000.0,1140859000.0,,,,,1140859000.0,,197539000,,172094000.0,,779246000.0,96077000.0,-4369000.0,1083386000.0,,,-1011419000.0,327312000.0,2239000.0,,2.69,6532525000.0,,,,,,,,,,,,,,,,,,,,
2009-03-31,,2462793000.0,,,0.0,,27240000.0,,,,,189157000.0,900159000.0,,,,139856000.0,,6978489000.0,,,,,,,4556291000.0,,,,15290868000.0,,,,-0.17,,44253000,1325602000,,9441282000.0,,,16191027000.0,,-36238000,-105431000.0,,,,,,-36238000,-36238000,,,,,,,484775000.0,,,33030000.0,213687000.0,,,952336000.0,673624000.0,,,194508000.0,,455884000.0,,-60396000.0,,,6749745000.0,,-6434000.0,753774000.0,2959000.0,6493714000.0,-2304000.0,,,373266000.0,,91957000.0,,-2759000.0,,,,,329013000.0,,,,-152209000.0,,,,,402878000.0,2241000.0,,-1607000.0,455884000.0,455884000.0,13578700000.0,-0.17,,,,,-219339000.0,,,473579000.0,79462000.0,,-567000.0,-1361000.0,,958394000.0,,,,,,,,,,,113908000.0,,,,53006000.0,,26658000.0,,,,,241431000.0,,,-16950000.0,,,,-353560000.0,1074159000.0,,,,,,,184109000,,,,,,,,213687000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,2862689000.0,,,0.0,,10746000.0,,,,,190593000.0,910461000.0,,,,137925000.0,,6425133000.0,,,,,,,4521205000.0,,,,15426196000.0,,,,-0.16,,55062000,1349015000,,9287822000.0,,,16336657000.0,,-35086000,124700000.0,,,,,,-35086000,-35086000,,,,,,,379745000.0,,,111921000.0,213780000.0,,,965435000.0,574744000.0,,,241224000.0,,309758000.0,,-110528000.0,,,7048835000.0,,551000.0,781609000.0,-9271000.0,6045388000.0,19974000.0,,,383580000.0,,102520000.0,,-22980000.0,,,,,328518000.0,,,,-29474000.0,,,,,455884000.0,2241000.0,,-341497000.0,309758000.0,309758000.0,13593681000.0,-0.16,,,,,-104250000.0,,,723283000.0,68327000.0,,1288000.0,-265209000.0,,1050906000.0,,,,,,,,,,,228950000.0,,,,-146126000.0,,22645000.0,,,,,262647000.0,,,115365000.0,,,,-23517000.0,1302015000.0,,,,,,,192987000,,,,,,,,213780000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,2762817000.0,,,0.0,,840000.0,,,,,196594000.0,1020636000.0,,,,144021000.0,,6979732000.0,,,,,,,4751597000.0,,,,16165659000.0,,,,1.07,,306841000,1763542000,,9742549000.0,,,17186295000.0,,230392000,-508580000.0,,,,,,230392000,230392000,,,,,,,351290000.0,,,105084000.0,213839000.0,,,1116086000.0,658931000.0,,,334666000.0,,285863000.0,,-767057000.0,,,7443746000.0,,5783000.0,803189000.0,-6227000.0,6628442000.0,4245000.0,,,647456000.0,,109663000.0,,-4762000.0,,,,,340615000.0,,,,0.0,,,,,309758000.0,2242000.0,,-497071000.0,285863000.0,285863000.0,14203910000.0,1.08,,,,,-829501000.0,,,667608000.0,73912000.0,,3106000.0,422975000.0,,1158560000.0,,,,,,,,,,,320921000.0,,,,-23895000.0,,56661000.0,,,,,270472000.0,,,-92318000.0,,,,133947000.0,1165806000.0,,,,,,,450862000,,,,,,,,215669000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,488511000.0,2749030000.0,16424000.0,182733000.0,0.0,7984747000.0,10912000.0,-1632668000.0,,264554000.0,,185655000.0,1026391000.0,114094000.0,10733777000.0,,146412000.0,215295000.0,7984747000.0,64508000.0,,284619000.0,114094000.0,0.0,,4754950000.0,,-16983000.0,,17207103000.0,284619000.0,,,,,82355000,1451667000,,10733777000.0,,0.0,18233494000.0,756215000.0,3353000,-1143357000.0,162421000.0,0.75,1330213000.0,162421000.0,4071102000.0,3353000,3353000,1146677000.0,213809000.0,761999000.0,110830000.0,,7499717000.0,321192000.0,49738000.0,7663555000.0,0.0,,,1026391000.0,1037245000.0,635311000.0,2749030000.0,162421000.0,338804000.0,635311000.0,284619000.0,,-1336476000.0,4754950000.0,18233494000.0,7499717000.0,568214000.0,274045000.0,792373000.0,1244000.0,7663555000.0,-5491000.0,,,414422000.0,,107877000.0,338804000.0,-2593000.0,,,-33094000.0,15268053000.0,332067000.0,1818724000.0,,844881000.0,0.0,17207103000.0,,398713000.0,,285863000.0,0.0,1056725000.0,-169449000.0,398713000.0,284619000.0,15268053000.0,,,,,19560407000.0,-1324459000.0,,,756215000.0,78311000.0,-11295000.0,276000.0,1155801000.0,-4292354000.0,1146677000.0,321192000.0,,402878000.0,-181683000.0,,-2477549000.0,,-2274457000.0,,19560407000.0,181102000.0,,,-4292354000.0,-1244000.0,,4866000.0,,,,,264554000.0,,,20425000.0,,,,,1092950000.0,,,,,1092950000.0,,228767000,,-118259000.0,,792373000.0,107877000.0,4103000.0,1312206000.0,,,-1009624000.0,300012000.0,2243000.0,,0.76,5889826000.0,,,,,,,,,,,,,,,,,,,,
2010-03-31,,3372180000.0,,,,,3262000.0,,,,,211048000.0,917228000.0,,,,157575000.0,,7199564000.0,,,,83107000.0,,,4842397000.0,,,,17119918000.0,,,,0.4,,91752000,1485650000,,10571744000.0,,,18037146000.0,,87447000,246527000.0,,,,,,87447000,87447000,,,,,,,351845000.0,,,0.0,214314000.0,,,1025275000.0,644024000.0,,,257592000.0,,278104000.0,,-168727000.0,,,7465402000.0,,-3076000.0,763554000.0,-4625000.0,6847719000.0,-21437000.0,,,460375000.0,,111349000.0,,78250000.0,,,,,368623000.0,,,,0.0,,,,,284619000.0,2252000.0,,-378596000.0,361211000.0,278104000.0,15229627000.0,0.41,,,,,-166397000.0,,,1255673000.0,83924000.0,,-15662000.0,-250625000.0,,1126737000.0,,,,,,,,,,,412924000.0,,,,-6515000.0,,746000.0,,,,,242350000.0,,,164640000.0,,,,40451000.0,1230133000.0,,,,,,,249327000,,,,,,,,216975000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,3454829000.0,,,,,-2529000.0,,,,,211795000.0,911148000.0,,,,160031000.0,,7600418000.0,,,,45516000.0,,,4902943000.0,,,,17391866000.0,,,,0.28,,143684000,1601697000,,11055247000.0,,,18303014000.0,,60546000,-83166000.0,,,,,,60546000,60546000,,,,,,,491405000.0,,,0.0,215043000.0,,,1086187000.0,763436000.0,,,212204000.0,,318820000.0,,-694201000.0,,,7247767000.0,,-5190000.0,718399000.0,-982000.0,7109013000.0,45059000.0,,,515510000.0,,110695000.0,,-655000.0,,,,,371826000.0,,,,0.0,,,,,278104000.0,2254000.0,,-827261000.0,364336000.0,318820000.0,15683297000.0,0.28,,,,,-681144000.0,,,1001343000.0,83846000.0,,16410000.0,137962000.0,,990170000.0,,,,,,,,,,,597978000.0,,,,40716000.0,,,,,,,292047000.0,,,206937000.0,,,,-245832000.0,1398003000.0,,,,,,,303715000,,,,,,,,217561000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,3452826000.0,,,,,-14607000.0,,,,,213300000.0,1043307000.0,,,,162232000.0,,7301738000.0,,,,37515000.0,,,5259710000.0,,,5600000.0,17562501000.0,,,,1.64,,445502000,2060659000,,10754564000.0,,,18605808000.0,,356767000,346720000.0,,,,,,356767000,356767000,,,,,,,321484000.0,,,0.0,215150000.0,,,1239625000.0,800275000.0,,,279388000.0,,441930000.0,,-76476000.0,,,7851244000.0,,-3791000.0,768048000.0,-648000.0,6980254000.0,-6728000.0,,,821034000.0,,113061000.0,,-8056000.0,,,,,375532000.0,,,,0.0,,,,,318820000.0,2255000.0,,-172242000.0,479445000.0,441930000.0,15684378000.0,1.66,,,,,-78285000.0,,,1104706000.0,82494000.0,,-56838000.0,-228655000.0,,1110075000.0,,,,,,,,,,,425005000.0,,,,123110000.0,,,,,,,281051000.0,,,-79387000.0,,,,-4820000.0,1266794000.0,,,,,,,607734000,,,,,,,,217512000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,802633000.0,3444498000.0,-15507000.0,25066000.0,,8307904000.0,,-524170000.0,,249047000.0,,211936000.0,1015071000.0,56491000.0,11752402000.0,,163878000.0,217711000.0,8307904000.0,321258000.0,,419929000.0,0.0,0.0,,5301748000.0,,-9404000.0,,18679833000.0,419929000.0,,,,,121695000,1604498000,,11752402000.0,1283073000.0,0.0,19694904000.0,1198929000.0,42707000,-1034251000.0,547467000.0,2.51,1491795000.0,547467000.0,4458076000.0,42707000,42707000,1151324000.0,215026000.0,848079000.0,0.0,,7942502000.0,356717000.0,-22415000.0,7951187000.0,56491000.0,,,1015071000.0,1106989000.0,713449000.0,3444498000.0,547467000.0,266710000.0,713449000.0,419929000.0,,-1348514000.0,5301748000.0,19694904000.0,7942502000.0,643716000.0,2653000.0,759328000.0,-14019000.0,7951187000.0,-32401000.0,,,497509000.0,1283073000.0,126797000.0,266710000.0,5445000.0,,,74984000.0,16769181000.0,375814000.0,2294428000.0,,1663019000.0,,18679833000.0,,476420000.0,,441930000.0,2262000.0,1446349000.0,-222166000.0,419929000.0,419929000.0,16769181000.0,,,,,21627425000.0,-1261363000.0,,,1198929000.0,89129000.0,-20274000.0,-90343000.0,1098278000.0,-4858244000.0,1151324000.0,356717000.0,,284619000.0,0.0,,-2187189000.0,,-2287918000.0,,21627425000.0,227112000.0,,,-4858244000.0,-22001000.0,,,,,,,249047000.0,,,-130051000.0,,,,25066000.0,0.0,,,,,1283073000.0,,285573000,,135310000.0,,759328000.0,126797000.0,1587000.0,756960000.0,,,-1691047000.0,339393000.0,2262000.0,-91325000.0,2.55,6752504000.0,,,,,,,,,,,,,,,,,,,,
2011-03-31,,3010876000.0,,,,,,,,,,248138000.0,1214686000.0,,,,173252000.0,,8486633000.0,,,,0.0,,,5393300000.0,,,-56532000.0,18560806000.0,,,,0.42,,149534000,1671995000,,11497509000.0,,,19775492000.0,,91552000,219115000.0,,,,,,91552000,91552000,,,,,,,409840000.0,,,144904000.0,216511000.0,,,1101071000.0,569376000.0,,,276885000.0,,470258000.0,,217751000.0,,,8277983000.0,,-4413000.0,786725000.0,-12658000.0,8076793000.0,85050000.0,,,570924000.0,1404031000.0,140557000.0,,25720000.0,,,,,421390000.0,,,,,,,,,419929000.0,2273000.0,,-944269000.0,470258000.0,470258000.0,16401579000.0,0.42,,,,,-66304000.0,,,702484000.0,87483000.0,,-11159000.0,-452668000.0,,1372502000.0,,,,,,,,,,,285419000.0,,,,50329000.0,,,,,,,334985000.0,,,44785000.0,,,,247220000.0,0.0,,,,,,,322786000,,,,,,,,219626000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,3287930000.0,,,,,,,,,,242258000.0,1326876000.0,,,,172050000.0,,8312289000.0,,,,0.0,,,5431899000.0,,,,18621622000.0,,,,0.43,,168190000,1767873000,,11600219000.0,,,19948498000.0,,93491000,296062000.0,,,,,,93491000,93491000,,,,,,,410643000.0,,,130835000.0,217028000.0,,,1185375000.0,580909000.0,,,273708000.0,,551460000.0,,-171792000.0,,,8348279000.0,,-68313000.0,800436000.0,-4658000.0,7901646000.0,7569000.0,,,582498000.0,1660614000.0,145547000.0,,11791000.0,,,,,414308000.0,,,,,,,,,470258000.0,2273000.0,,-432532000.0,551460000.0,551460000.0,16440866000.0,0.43,,,,,-185261000.0,,,703245000.0,92968000.0,,-16729000.0,-231656000.0,,1380320000.0,,,,,,,,,,,481323000.0,,,,81202000.0,,,,,,,343162000.0,,,234067000.0,,,,273014000.0,0.0,,,,,,,340240000,,,,,,,,219370000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,3115241000.0,,,,,617805000.0,,,,,231761000.0,1223118000.0,,,,177191000.0,,8616689000.0,,,,0.0,,,5809150000.0,,,,18946908000.0,,,,1.82,,507742000,2321994000,,11731930000.0,,,20170026000.0,,398958000,-272561000.0,,,,,,398958000,398958000,,,,,,,480483000.0,,,74074000.0,217105000.0,,,1405300000.0,672694000.0,,,303919000.0,,451460000.0,,-821197000.0,,,8438096000.0,,-62832000.0,760769000.0,-8174000.0,8136206000.0,-18121000.0,,,916694000.0,,152273000.0,,-17656000.0,,,,,408952000.0,,,,,,,,,551460000.0,2275000.0,,-409613000.0,451460000.0,451460000.0,16988832000.0,1.84,,,,,-778537000.0,,,639497000.0,98198000.0,,-42318000.0,233312000.0,,1197307000.0,,,,,,,,,,,505976000.0,,,,-100000000.0,,,,,,,323082000.0,,,-130221000.0,,,,-25787000.0,1479968000.0,,,,,,,684933000,,,,,,,,218934000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,931628000.0,3067642000.0,28229000.0,-75938000.0,0.0,8328940000.0,33539000.0,282113000.0,,304623000.0,,238445000.0,969288000.0,0.0,11396582000.0,,179933000.0,219229000.0,8328940000.0,125399000.0,,262186000.0,0.0,84642000.0,,5823430000.0,,-1586000.0,,18835117000.0,262186000.0,,,,,106162000,1775401000,,11396582000.0,,-21707000.0,19804405000.0,638891000.0,36562000,39497000.0,607421000.0,2.77,1663028000.0,607421000.0,4942607000.0,36562000,36562000,1153763000.0,216983000.0,960602000.0,16307000.0,,8407823000.0,471978000.0,646834000.0,7856962000.0,84642000.0,,,969288000.0,1250861000.0,688125000.0,3067642000.0,607421000.0,292447000.0,688125000.0,262186000.0,,-149327000.0,5823430000.0,19804405000.0,8407823000.0,702426000.0,108722000.0,746537000.0,7067000.0,7856962000.0,-17743000.0,,,524540000.0,,144553000.0,292447000.0,13036000.0,,,32891000.0,16934817000.0,418378000.0,2594656000.0,,1455739000.0,,18835117000.0,,262186000.0,,451460000.0,2276000.0,1634054000.0,-392632000.0,262186000.0,262186000.0,16934817000.0,,,,,22270114000.0,-143524000.0,,,638891000.0,90625000.0,-18423000.0,-3387000.0,-225503000.0,-5335297000.0,1153763000.0,471978000.0,,419929000.0,-110660000.0,,-1173626000.0,,-924565000.0,,22270114000.0,183021000.0,,,-5335297000.0,-189274000.0,,,,,,,304623000.0,,,-23232000.0,,,,-75938000.0,1436003000.0,,,,,1436003000.0,,286095000,,-157743000.0,,746537000.0,144553000.0,-73593000.0,-676515000.0,,,-2179046000.0,382416000.0,2276000.0,-110660000.0,2.8,7537263000.0,,,,,,,,,,,,,,,,,,,,
2012-03-31,,3099874000.0,,,-43506000.0,,-14641000.0,,,,,264601000.0,1123497000.0,,,,179392000.0,,8336515000.0,,,,0.0,,,5848616000.0,,,0.0,18905462000.0,,,,0.21,,135375000,1834480000,,11436389000.0,,,20028959000.0,,46964000,37980000.0,,,,,,46964000,46964000,,,,,,,437693000.0,,,155410000.0,217584000.0,,,1255112000.0,621920000.0,,,313001000.0,,277533000.0,,-158443000.0,,,8592570000.0,,18792000.0,758445000.0,-3141000.0,7898822000.0,-14263000.0,,,579368000.0,1547555000.0,147898000.0,,-2091000.0,,,,,443993000.0,,,,0.0,,,,,262186000.0,2282000.0,,-131810000.0,277533000.0,277533000.0,16949764000.0,0.22,,,,,-177235000.0,,,639365000.0,92666000.0,,-15836000.0,-44595000.0,,1197253000.0,,,,,,,,,,,215215000.0,,,,15347000.0,,,,,,,291034000.0,,,6181000.0,,,,74872000.0,0.0,,,,,,,314767000,,,,,,,,219230000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
