date,annualAccountsPayable,trailingOperatingIncome,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualOperatingIncome,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCashDividendsPaid,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualCashAndCashEquivalents,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,quarterlyOperatingIncome,trailingPretaxIncome,annualInvestmentsAndAdvances,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyTotalAssets,annualCashDividendsPaid,annualOperatingExpense,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,annualTotalAssets,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,annualTaxProvision,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyChangeInInventory,annualRetainedEarnings,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyBasicEPS,trailingOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualCapitalStock,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,annualGrossProfit,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualNetPPE,quarterlyCapitalStock,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDilutedEPS,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualInvestingCashFlow,annualPretaxIncome,annualIncomeTaxPayable,quarterlyGrossPPE,trailingCashDividendsPaid,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,trailingNetIncomeContinuousOperations,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingChangeInInventory,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingResearchAndDevelopment,trailingGrossProfit,annualPurchaseOfInvestment,annualTotalRevenue,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDilutedAverageShares,annualChangeInAccountPayable
1998-03-31,,,,,-20000000.0,,,,,2400000000.0,177000000.0,,,-80000000.0,,1621000000.0,,149000000.0,,4402000000.0,,6341000000.0,,,,,,,2603000000.0,,,,10182000000.0,,,188000000.0,,,,,85000000.0,,12582000000.0,,,-90000000.0,,,,,7962000000.0,85000000.0,85000000.0,337000000.0,,,,,712000000.0,,,,,,,4620000000.0,,,237000000.0,,0.0,189000000.0,2039000000.0,,,,,,,,564000000.0,-84000000.0,,1053000000.0,1291000000.0,19000000.0,,,,4338000000.0,,0.172,,494186047.0,32000000.0,,,376000000.0,,,,,50000000.0,,,6342000000.0,,135000000.0,,,32000000.0,,,122000000.0,,,,,307000000.0,,-85000000.0,72000000.0,,,-11000000.0,-5322000000.0,3840000000.0,,-274000000.0,,,-5000000.0,,,18000000.0,0.172,,,-90000000.0,-42000000.0,,,,,11664000000.0,,,,673000000.0,28000000.0,,-247000000.0,,,,,,494186047.0,,,,,,14000000.0,5000000.0,641000000.0,,,,,,337000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,,,,-29000000.0,,,,,2328000000.0,168000000.0,,,-80000000.0,,1397000000.0,,144000000.0,,4391000000.0,,6506000000.0,,,,,,,2676000000.0,,,,10169000000.0,,,161000000.0,,,,,69000000.0,,12497000000.0,,,114000000.0,,,,,7903000000.0,69000000.0,69000000.0,336000000.0,,,,,691000000.0,,,,,,,4594000000.0,,,-6000000.0,,0.0,-151000000.0,2153000000.0,,,,,,,,523000000.0,75000000.0,,947000000.0,1321000000.0,14000000.0,,,,4494000000.0,,0.136,,507352941.0,41000000.0,,,362000000.0,,,,,40000000.0,,,6256000000.0,,109000000.0,,,41000000.0,,,0.0,,,,,91000000.0,,-170000000.0,66000000.0,,,4000000.0,-5380000000.0,3913000000.0,,-124000000.0,,,284000000.0,,,16000000.0,0.136,,,9000000.0,0.0,,,,,11636000000.0,,,,671000000.0,35000000.0,,85000000.0,,,,,,507352941.0,,,,,,15000000.0,13000000.0,635000000.0,,,,,,305000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,,,,,,,,,2524000000.0,194000000.0,,,-79000000.0,,1324000000.0,,146000000.0,,4422000000.0,,6743000000.0,,,,,,,2736000000.0,,,,10148000000.0,,,225000000.0,,,,,110000000.0,,12672000000.0,,,189000000.0,,,,,8067000000.0,110000000.0,110000000.0,279000000.0,,,,,720000000.0,,,,,,,4605000000.0,,,29000000.0,,0.0,-121000000.0,2124000000.0,,,,,,,,612000000.0,-3000000.0,,923000000.0,1369000000.0,34000000.0,,,,4654000000.0,,0.224,,491071429.0,332000000.0,,,387000000.0,,,,,65000000.0,,,6174000000.0,,175000000.0,,,332000000.0,,,0.0,,,,,97000000.0,,-141000000.0,84000000.0,,,5000000.0,-5458000000.0,3974000000.0,,82000000.0,,,330000000.0,,,-14000000.0,0.22,,,291000000.0,0.0,,,,,11632000000.0,,,,635000000.0,57000000.0,,-9000000.0,,,,,,500000000.0,,,,,,12000000.0,0.0,592000000.0,,,,,,371000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,699000000.0,,57000000.0,8484000000.0,,769000000.0,,6245000000.0,,2258000000.0,163000000.0,19000000.0,13000000.0,-80000000.0,,2063000000.0,,177000000.0,0.0,4372000000.0,,6245000000.0,104000000.0,0.588,294000000.0,,,35000000.0,2751000000.0,,160000000.0,496621622.0,10576000000.0,,,195000000.0,,,294000000.0,8308000000.0,30000000.0,657000000.0,12834000000.0,-319000000.0,1513000000.0,-200000000.0,294000000.0,,,,8308000000.0,30000000.0,30000000.0,294000000.0,-42000000.0,702000000.0,1702000000.0,2258000000.0,743000000.0,4098000000.0,-42000000.0,616000000.0,,294000000.0,2063000000.0,4526000000.0,,4526000000.0,-100000000.0,,0.0,-734000000.0,2168000000.0,12834000000.0,,500000000.0,,169000000.0,66000000.0,,583000000.0,68000000.0,4372000000.0,962000000.0,1404000000.0,-132000000.0,,,,4098000000.0,,,,,35000000.0,1122000000.0,,388000000.0,,,,35000000.0,14000000.0,,,8874000000.0,962000000.0,44000000.0,2282000000.0,1385000000.0,35000000.0,10576000000.0,-33000000.0,0.0,,8874000000.0,,14404000000.0,657000000.0,743000000.0,-713000000.0,19000000.0,56000000.0,,-12000000.0,-5530000000.0,1702000000.0,122000000.0,-76000000.0,,,513000000.0,,,46000000.0,,160000000.0,-1109000000.0,-297000000.0,0.0,273000000.0,-817000000.0,463000000.0,,14404000000.0,,,,699000000.0,40000000.0,1404000000.0,275000000.0,-5530000000.0,,,,,,,0.592,,,,16000000.0,1000000.0,707000000.0,,,,,707000000.0,372000000.0,,,,-14000000.0,-392000000.0,,,-87000000.0,,,,10766000000.0,,,,,,,,,,,,,
1999-03-31,,,,,-16000000.0,,,,,2464000000.0,179000000.0,,,-79000000.0,,2009000000.0,,156000000.0,,4245000000.0,,6378000000.0,,,,,,,2665000000.0,,,,10378000000.0,,,225000000.0,,,,,-48000000.0,,12842000000.0,,,-100000000.0,,,,,8387000000.0,42000000.0,-48000000.0,295000000.0,,,,,745000000.0,,,,,,,4455000000.0,,,5000000.0,,0.0,-91000000.0,2058000000.0,,,,,,,,607000000.0,-143000000.0,,1058000000.0,1367000000.0,-89000000.0,,,,4266000000.0,,-0.096,,500000000.0,37000000.0,,,382000000.0,,,,,24000000.0,,,9280000000.0,,66000000.0,,,37000000.0,,,35000000.0,,,,,640000000.0,,-106000000.0,70000000.0,,,-8000000.0,-5703000000.0,1098000000.0,,87000000.0,,,6000000.0,,,6000000.0,-0.096,,,2000000.0,,,,,,14983000000.0,,,,715000000.0,16000000.0,,-262000000.0,,,,,,500000000.0,,,,,,13000000.0,23000000.0,654000000.0,,,,,,381000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,,,,,,,,,,2483000000.0,207000000.0,,,-81000000.0,,1517000000.0,,154000000.0,,4328000000.0,,6719000000.0,,,,,,,3044000000.0,,,,10387000000.0,,,318000000.0,,,,,164000000.0,,12870000000.0,,,329000000.0,,,,,8236000000.0,164000000.0,164000000.0,279000000.0,,,,,814000000.0,,,,,,,4634000000.0,,,-19000000.0,,0.0,-51000000.0,2317000000.0,,,,,,,,727000000.0,42000000.0,,989000000.0,1419000000.0,7000000.0,,,,4486000000.0,,0.328,,500000000.0,54000000.0,,,409000000.0,,,,,94000000.0,,,6267000000.0,,258000000.0,,,54000000.0,,,0.0,,,,,64000000.0,,-121000000.0,67000000.0,,,-11000000.0,-5622000000.0,4120000000.0,,-382000000.0,,,450000000.0,,,,0.324,,,17000000.0,,,,,,11889000000.0,,,,732000000.0,60000000.0,,90000000.0,,,,,,506172840.0,,,,,,13000000.0,67000000.0,721000000.0,,,,,,472000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,,,,,,,,,2543000000.0,203000000.0,,,-80000000.0,,1557000000.0,,154000000.0,,4485000000.0,,6606000000.0,,,,,,,3120000000.0,,,,10406000000.0,,,414000000.0,,,,,237000000.0,,12949000000.0,,,351000000.0,,,,,8163000000.0,237000000.0,237000000.0,277000000.0,,,,,881000000.0,,,,,,,4786000000.0,,,18000000.0,,128000000.0,-101000000.0,2303000000.0,,,,,,,,817000000.0,19000000.0,,968000000.0,1482000000.0,22000000.0,,,,4243000000.0,,0.472,,502118644.0,128000000.0,,,403000000.0,,,,,136000000.0,,,9155000000.0,,373000000.0,,,128000000.0,,,0.0,,,258000000.0,,96000000.0,,-109000000.0,63000000.0,,,4000000.0,-5707000000.0,1251000000.0,,-285000000.0,,,460000000.0,,,,0.472,,,74000000.0,,,,,,14862000000.0,,,,729000000.0,65000000.0,,65000000.0,,,,,,502118644.0,,,-152000000.0,,,12000000.0,1000000.0,732000000.0,,,,,,568000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,961000000.0,,55000000.0,9321000000.0,10000000.0,1262000000.0,,8232000000.0,,4640000000.0,256000000.0,97000000.0,935000000.0,-81000000.0,,2934000000.0,,176000000.0,1643000000.0,4578000000.0,,8232000000.0,105000000.0,1.02,278000000.0,,,1643000000.0,3433000000.0,,-2000000.0,514648438.0,13699000000.0,,,305000000.0,,,527000000.0,11166000000.0,174000000.0,880000000.0,18339000000.0,-321000000.0,1679000000.0,355000000.0,616000000.0,,,-167000000.0,11166000000.0,173000000.0,174000000.0,278000000.0,,845000000.0,5347000000.0,4640000000.0,1118000000.0,5129000000.0,3000000.0,640000000.0,,527000000.0,2934000000.0,7173000000.0,,7173000000.0,-6000000.0,,1643000000.0,37000000.0,2643000000.0,18339000000.0,,516666667.0,,354000000.0,247000000.0,,790000000.0,14000000.0,4578000000.0,1329000000.0,1985000000.0,45000000.0,,,,5129000000.0,,,,,1643000000.0,1501000000.0,886000000.0,485000000.0,792000000.0,792000000.0,,1643000000.0,100000000.0,,,7560000000.0,1329000000.0,273000000.0,2941000000.0,1902000000.0,1643000000.0,13699000000.0,-15000000.0,128000000.0,,7560000000.0,886000000.0,13377000000.0,880000000.0,1118000000.0,-230000000.0,77000000.0,-68000000.0,,2000000.0,-5817000000.0,5347000000.0,35000000.0,893000000.0,,,585000000.0,,,,,185000000.0,-566000000.0,1515000000.0,,277000000.0,-206000000.0,970000000.0,,13377000000.0,,,,961000000.0,44000000.0,1985000000.0,212000000.0,-5817000000.0,,,,,,,1.024,-167000000.0,,,17000000.0,6000000.0,1093000000.0,,,,,1093000000.0,481000000.0,,,,-13000000.0,313000000.0,,,1608000000.0,,,,12262000000.0,,,,,,,,,,,,,
2000-03-31,,,,,-23000000.0,,,,,3453000000.0,272000000.0,,,-91000000.0,,3125000000.0,,201000000.0,,4731000000.0,,7637000000.0,,,,,,,3911000000.0,,,,14498000000.0,,,465000000.0,,,,,244000000.0,,17951000000.0,,,-147000000.0,,,,,10762000000.0,244000000.0,244000000.0,243000000.0,,,,,1015000000.0,,,,,,,7189000000.0,,,39000000.0,,96000000.0,-706000000.0,2922000000.0,,,,,,,,989000000.0,-191000000.0,,1564000000.0,2154000000.0,13000000.0,,,,4468000000.0,,0.416,,585532500.0,96000000.0,,,524000000.0,1174000000.0,,,,143000000.0,,,8243000000.0,,387000000.0,,,96000000.0,,,1643000000.0,,,777000000.0,,1093000000.0,,-152000000.0,91000000.0,,,39000000.0,-6383000000.0,5081000000.0,,-846000000.0,,,5000000.0,,,1000000.0,0.416,,,-1547000000.0,-211000000.0,,,,,14626000000.0,,,,911000000.0,35000000.0,,-405000000.0,,,,,,587335000.0,,,-116000000.0,,,12000000.0,8000000.0,1121000000.0,,,,,,666000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,,,,,,,,,3587000000.0,273000000.0,,,-95000000.0,,2785000000.0,,201000000.0,,4839000000.0,,8483000000.0,,,,,,,4187000000.0,,,,14594000000.0,,,491000000.0,,,,,203000000.0,,18181000000.0,,,145000000.0,,,,,11268000000.0,203000000.0,203000000.0,383000000.0,,,,,1122000000.0,,,,,,,6913000000.0,,,11000000.0,,115000000.0,-214000000.0,3170000000.0,,,,,,,,1017000000.0,-8000000.0,,1546000000.0,2186000000.0,-94000000.0,,,,5175000000.0,,0.356,,570224719.0,115000000.0,,,526000000.0,1094000000.0,,,,114000000.0,,,8151000000.0,,317000000.0,,,115000000.0,,,96000000.0,,,733000000.0,,775000000.0,,-179000000.0,81000000.0,,,42000000.0,-6218000000.0,5349000000.0,,-91000000.0,,,324000000.0,,,,0.356,,,19000000.0,-419000000.0,,,,,14369000000.0,,,,1007000000.0,30000000.0,,-177000000.0,,,,,,570224719.0,,,-84000000.0,,,15000000.0,1000000.0,1003000000.0,,,,,,692000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,,,,,,,,,3430000000.0,207000000.0,,,-88000000.0,,2673000000.0,,195000000.0,,3744000000.0,,8496000000.0,,,,,,,3690000000.0,,,,14627000000.0,,,425000000.0,,,,,199000000.0,,18057000000.0,,,-17000000.0,,,,,11169000000.0,199000000.0,199000000.0,367000000.0,,,,,1144000000.0,,,,,,,6888000000.0,,,37000000.0,,87000000.0,-188000000.0,2815000000.0,,,,,,,,875000000.0,46000000.0,,1469000000.0,2209000000.0,20000000.0,,,,5143000000.0,,0.36,,552777778.0,87000000.0,,,450000000.0,1146000000.0,,,,114000000.0,,,8045000000.0,,313000000.0,,,87000000.0,,,115000000.0,,,694000000.0,,950000000.0,,-245000000.0,132000000.0,,,57000000.0,-6336000000.0,5436000000.0,,-68000000.0,,,228000000.0,,,,0.36,,,-28000000.0,-178000000.0,,,,,14381000000.0,,,,927000000.0,46000000.0,,-162000000.0,,,,,,552777778.0,,,-42000000.0,,,14000000.0,0.0,796000000.0,,,,,,620000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,921000000.0,,56000000.0,12088000000.0,-88000000.0,1677000000.0,,8659000000.0,,3377000000.0,346000000.0,13000000.0,581000000.0,-89000000.0,,2704000000.0,,262000000.0,123000000.0,3849000000.0,,8659000000.0,-279000000.0,1.488,427000000.0,,,123000000.0,4464000000.0,,78000000.0,564516129.0,14818000000.0,,,341000000.0,,,840000000.0,11363000000.0,194000000.0,733000000.0,18195000000.0,-363000000.0,2215000000.0,600000000.0,840000000.0,,,-178000000.0,11363000000.0,194000000.0,194000000.0,427000000.0,-808000000.0,1144000000.0,1703000000.0,3377000000.0,1168000000.0,5114000000.0,-82000000.0,859000000.0,,840000000.0,2704000000.0,6832000000.0,,6832000000.0,-9000000.0,,123000000.0,-352000000.0,3454000000.0,18195000000.0,,564516129.0,,483000000.0,,,1010000000.0,8000000.0,3849000000.0,1499000000.0,2377000000.0,-122000000.0,,,,5114000000.0,,,,,123000000.0,1429000000.0,629000000.0,669000000.0,1150000000.0,1150000000.0,,123000000.0,112000000.0,,,11965000000.0,1499000000.0,306000000.0,3892000000.0,2536000000.0,123000000.0,14818000000.0,-57000000.0,87000000.0,,11965000000.0,629000000.0,18448000000.0,733000000.0,1168000000.0,-272000000.0,-33000000.0,-145000000.0,,-161000000.0,-6483000000.0,1703000000.0,1643000000.0,-484000000.0,,,872000000.0,,,,,193000000.0,-848000000.0,36000000.0,0.0,351000000.0,-1460000000.0,1323000000.0,,18448000000.0,,,,921000000.0,82000000.0,2377000000.0,465000000.0,-6483000000.0,,,,,,,1.488,-178000000.0,,,15000000.0,4000000.0,1050000000.0,,,,,1050000000.0,603000000.0,,,,-23000000.0,-1489000000.0,,,-1520000000.0,,,,15980000000.0,,,,,,,,,,,,,
2001-03-31,,,,,-19000000.0,,,,,3489000000.0,287000000.0,,,-87000000.0,,3547000000.0,,208000000.0,,3869000000.0,,7824000000.0,,,,,,,3553000000.0,,,,14651000000.0,,,227000000.0,,,,,107000000.0,,18140000000.0,,,-348000000.0,,,,,11371000000.0,107000000.0,107000000.0,0.0,,,,,1093000000.0,,,,,,,6769000000.0,,,193000000.0,,65000000.0,-15000000.0,2744000000.0,,1338000000.0,,972000000.0,,,,809000000.0,-211000000.0,,1654000000.0,2385000000.0,-13000000.0,,,,4346000000.0,,0.196,,548297500.0,65000000.0,,,582000000.0,1123000000.0,,,,63000000.0,,,11885000000.0,,170000000.0,,,65000000.0,,,123000000.0,,,585000000.0,,1705000000.0,,-189000000.0,87000000.0,,,-10000000.0,-6543000000.0,1643000000.0,,116000000.0,,,-159000000.0,,,2000000.0,0.196,,,-58000000.0,,,,,,18428000000.0,,,,870000000.0,28000000.0,,-419000000.0,,,,,,548875000.0,,,-261000000.0,,,13000000.0,9000000.0,0.0,,,,,,435000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,,,,-73000000.0,,,,,3510000000.0,308000000.0,,,-226000000.0,,3483000000.0,,217000000.0,,3952000000.0,,7868000000.0,,,,,70000000.0,,3852000000.0,,,,14795000000.0,,,309000000.0,,,,,171000000.0,,18305000000.0,,,216000000.0,,,,,11351000000.0,171000000.0,171000000.0,0.0,,,,,744000000.0,,,,,,,6954000000.0,,,-208000000.0,1123000000.0,71000000.0,-245000000.0,2939000000.0,,1319000000.0,,967000000.0,,,,913000000.0,80000000.0,,1600000000.0,2432000000.0,-12000000.0,,,,4692000000.0,,0.312,,548076923.0,71000000.0,,,604000000.0,,,,,77000000.0,,,11932000000.0,,248000000.0,,,141000000.0,,,65000000.0,,,562000000.0,,1245000000.0,,-217000000.0,82000000.0,,,23000000.0,-6728000000.0,1740000000.0,,-182000000.0,,,433000000.0,,,138000000.0,0.312,,,6000000.0,,,,,,18660000000.0,,,,918000000.0,44000000.0,,136000000.0,,,,,,548076923.0,,,-175000000.0,,,14000000.0,15000000.0,353000000.0,,,,,,526000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,,,,-31000000.0,,,,,3391000000.0,266000000.0,,,50000000.0,,2234000000.0,,220000000.0,,3955000000.0,,9366000000.0,,,,,,,3742000000.0,,,,15064000000.0,,,189000000.0,,,,,91000000.0,,18455000000.0,,,331000000.0,,,,,11600000000.0,91000000.0,91000000.0,0.0,,,,,1146000000.0,,,,,,,6855000000.0,,,166000000.0,,113000000.0,-406000000.0,2980000000.0,,1315000000.0,,1098000000.0,,,,762000000.0,33000000.0,,1561000000.0,2400000000.0,-28000000.0,,,,5820000000.0,,0.164,,554878049.0,113000000.0,,,573000000.0,1106000000.0,,,,31000000.0,,,8165000000.0,,122000000.0,,,113000000.0,,,71000000.0,,,516000000.0,,246000000.0,,-99000000.0,88000000.0,,,-26000000.0,-6982000000.0,5793000000.0,,18000000.0,,,430000000.0,,,,0.164,,,42000000.0,,,,,,15147000000.0,,,,890000000.0,-10000000.0,,179000000.0,,,,,,554878049.0,,,-280000000.0,,,11000000.0,5000000.0,0.0,,,,,,409000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,809000000.0,,55000000.0,11431000000.0,,896000000.0,,9735000000.0,,3134000000.0,273000000.0,30000000.0,458000000.0,-88000000.0,,1863000000.0,,231000000.0,204000000.0,3852000000.0,,9735000000.0,-112000000.0,0.644,0.0,,,204000000.0,3408000000.0,,96000000.0,549689441.0,15159000000.0,,,182000000.0,,,354000000.0,11598000000.0,-15000000.0,12000000.0,18293000000.0,-351000000.0,2218000000.0,259000000.0,354000000.0,,,-345000000.0,11598000000.0,-15000000.0,-15000000.0,0.0,,1134000000.0,5755000000.0,3134000000.0,1285000000.0,6073000000.0,,876000000.0,,354000000.0,1863000000.0,6695000000.0,1042000000.0,6695000000.0,-55000000.0,,204000000.0,-216000000.0,2717000000.0,18293000000.0,1095000000.0,549689441.0,1042000000.0,162000000.0,,,691000000.0,130000000.0,3852000000.0,1428000000.0,2377000000.0,-86000000.0,1095000000.0,,,6073000000.0,,,,,204000000.0,1118000000.0,495000000.0,509000000.0,1095000000.0,1095000000.0,,204000000.0,-9000000.0,,,8309000000.0,1428000000.0,-24000000.0,3114000000.0,1772000000.0,204000000.0,15159000000.0,-79000000.0,113000000.0,,8309000000.0,495000000.0,15370000000.0,12000000.0,1285000000.0,-155000000.0,87000000.0,32000000.0,,-58000000.0,-7061000000.0,5755000000.0,123000000.0,-107000000.0,,,414000000.0,,,,,58000000.0,-660000000.0,91000000.0,,344000000.0,-882000000.0,516000000.0,,15370000000.0,,,,809000000.0,-4000000.0,2377000000.0,-8000000.0,-7061000000.0,,,,,,,0.644,-345000000.0,,,17000000.0,1000000.0,0.0,,,,,0.0,413000000.0,,,,-71000000.0,-155000000.0,,,81000000.0,,,,14545000000.0,,,,,,,,,,,,,
2002-03-31,,,,,-7000000.0,,,,,4385000000.0,320000000.0,,,-88000000.0,,3436000000.0,,266000000.0,,3794000000.0,,18797000000.0,,,,,,,4008000000.0,,,,24533000000.0,,,207000000.0,,,,,30000000.0,,28918000000.0,,,-233000000.0,,,,,22233000000.0,53000000.0,30000000.0,0.0,,,,,921000000.0,,,,,,,6685000000.0,,,1000000.0,,138000000.0,-6264000000.0,3139000000.0,,1666000000.0,,1177000000.0,,,,869000000.0,-197000000.0,,2072000000.0,4353000000.0,-23000000.0,,,,13523000000.0,,0.056,,535714286.0,138000000.0,,,662000000.0,2741000000.0,,,,28000000.0,,,13623000000.0,,81000000.0,,,138000000.0,,,204000000.0,,,436000000.0,,736000000.0,,-158000000.0,139000000.0,,,-3000000.0,-7288000000.0,8169000000.0,,6273000000.0,,,-75000000.0,,,,0.056,,,-66000000.0,,,,,,20911000000.0,,,,1072000000.0,8000000.0,,-394000000.0,,,,,,535714286.0,,,-342000000.0,,,12000000.0,46000000.0,451000000.0,,,,,,473000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,,,,-77000000.0,,,,,4431000000.0,382000000.0,,,-89000000.0,,3280000000.0,,312000000.0,,3778000000.0,,19148000000.0,,,,,,,4949000000.0,,,,24779000000.0,,,299000000.0,,,,,72000000.0,,29210000000.0,,,96000000.0,,,,,22428000000.0,72000000.0,72000000.0,0.0,,,,,1404000000.0,,,,,,,6782000000.0,,,-21000000.0,,149000000.0,-289000000.0,3863000000.0,,1720000000.0,,1320000000.0,,,,1086000000.0,20000000.0,,2012000000.0,4389000000.0,-22000000.0,,,,13355000000.0,,0.128,,562500000.0,149000000.0,,,787000000.0,2778000000.0,,,,39000000.0,,,13722000000.0,,111000000.0,,,149000000.0,,,138000000.0,,,431000000.0,,835000000.0,,-308000000.0,206000000.0,,,36000000.0,-7624000000.0,8279000000.0,,-104000000.0,,,404000000.0,,,,0.128,,,11000000.0,,,,,,21346000000.0,,,,1125000000.0,25000000.0,,72000000.0,,,,,,562500000.0,,,-252000000.0,,,13000000.0,20000000.0,0.0,,,,,,611000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
