,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualLongTermDebt,annualPretaxIncome,quarterlyLongTermDebt,trailingCashDividendsPaid,annualNetIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDilutedEPS,trailingInvestingCashFlow,annualStockholdersEquity,annualOtherNonCashItems,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualRetainedEarnings,quarterlyInventory,annualDilutedAverageShares,quarterlyOtherIncomeExpense,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyGoodwill,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingTotalRevenue,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyEndCashPosition,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyDepreciationAndAmortization,annualNetPPE,trailingEndCashPosition,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualBasicAverageShares,annualOperatingCashFlow,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualEbitda,annualOtherNonCurrentLiabilities,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,trailingPretaxIncome,annualCashAndCashEquivalents,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,trailingBeginningCashPosition,trailingOperatingExpense,annualInterestExpense,quarterlyOtherCurrentAssets,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyBasicEPS,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualTaxProvision,trailingInterestExpense,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingDeferredIncomeTax,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualCapitalStock,quarterlyOtherNonCashItems,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,annualDilutedEPS,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualFreeCashFlow,annualTotalNonCurrentAssets,annualNetOtherFinancingCharges,annualInventory,quarterlyEbitda,trailingTaxProvision,annualGrossProfit,trailingDepreciationAndAmortization,quarterlyOperatingIncome,annualChangeInWorkingCapital,quarterlyCashFlowFromContinuingFinancingActivities,trailingNetIncomeContinuousOperations,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingOtherNonCashItems,quarterlyRetainedEarnings,annualBasicEPS,annualOperatingExpense,quarterlyCurrentAssets,annualChangeInInventory,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1483142400,2581000000.0,399000000.0,1477000000.0,-48000000.0,-252000000.0,7310000000.0,103000000.0,7310000000.0,,224000000.0,16378000000.0,-83000000.0,12739000000.0,5095000000.0,1477000000.0,,315000000.0,2000000000.0,0.04,,3502000000.0,277000000.0,,204000000.0,9891000000.0,4739000000.0,1413000000.0,322884000.0,-40000000.0,16378000000.0,-387000000.0,453000000.0,672000000.0,5095000000.0,14000000.0,14000000.0,,,856000000.0,597000000.0,597000000.0,800000000.0,14000000.0,,597000000.0,318000000.0,,349424000.0,597000000.0,48000000.0,1934000000.0,-208000000.0,1934000000.0,-359000000.0,154000000.0,4379000000.0,,-23000000.0,,316542000.0,194000000.0,2763000000.0,222000000.0,2985000000.0,9891000000.0,70000000.0,,0.0,-55000000.0,785000000.0,2581000000.0,,419000000.0,12876000000.0,-107000000.0,204000000.0,1000000.0,-941000000.0,597000000.0,1971000000.0,1331000000.0,,597000000.0,3639000000.0,224000000.0,,,,229000000.0,152000000.0,-53000000.0,-941000000.0,512000000.0,1331000000.0,,6632000000.0,224000000.0,,-293000000.0,-9000000.0,-2245000000.0,-4624000000.0,645000000.0,0.0,,2763000000.0,,0.04,516000000.0,,3000000.0,,-109000000.0,,,399000000.0,,,315000000.0,-606000000.0,373000000.0,3502000000.0,,164000000.0,0.0,-120000000.0,7351000000.0,9116000000.0,152000000.0,0.695,222000000.0,-276000000.0,82000000.0,87000000.0,4379000000.0,-412000000.0,12739000000.0,-14000000.0,1413000000.0,311000000.0,,1765000000.0,,198000000.0,-509000000.0,-430000000.0,,355540000.0,-3379000000.0,,227000000.0,10000000.0,,654000000.0,-114000000.0,,4739000000.0,0.71,965000000.0,3639000000.0,30000000.0,,0.0,6632000000.0,2985000000.0,,,856000000.0,,627000000.0,12876000000.0,2516000000.0,-2245000000.0,-208000000.0,,,,,,,,,,,,,,,,,,,,,,,
1490918400,2427000000.0,427000000.0,,-139000000.0,,,,7476000000.0,,,16644000000.0,,12737000000.0,,1695000000.0,,264000000.0,1975000000.0,0.19,,,,,213000000.0,9903000000.0,,1554000000.0,,-55000000.0,,,,,5152000000.0,68000000.0,70000000.0,,,855000000.0,458000000.0,458000000.0,,68000000.0,,,291000000.0,,350048000.0,458000000.0,,1917000000.0,-91000000.0,,,148000000.0,,,-23000000.0,,,,,497000000.0,,,68000000.0,,,,,,,-523000000.0,12921000000.0,,,-1000000.0,,,,1265000000.0,,,,,,,,,200000000.0,,-813000000.0,,,,,,,,-4000000.0,,,597000000.0,0.0,,2521000000.0,,0.195,498000000.0,,3000000.0,,,,,,,,,,,3723000000.0,,143000000.0,,62000000.0,,,,,,-50000000.0,22000000.0,84000000.0,4403000000.0,,,,,300000000.0,,,,207000000.0,,380000000.0,,357934000.0,,,,-1000000.0,,-680000000.0,2000000.0,,4784000000.0,,,3907000000.0,,,,6740000000.0,3018000000.0,,,,,-398000000.0,,2473000000.0,-2337000000.0,-125000000.0,,,,,,,,,,,,,,,,,,,,,,,
1498780800,2435000000.0,591000000.0,,-25000000.0,,,,7226000000.0,,,16799000000.0,,13034000000.0,,1637000000.0,,291000000.0,2270000000.0,0.28,,,,,252000000.0,9661000000.0,,1524000000.0,,-41000000.0,,,,,4936000000.0,99000000.0,100000000.0,,,633000000.0,433000000.0,433000000.0,,99000000.0,,,357000000.0,,351066000.0,433000000.0,,2512000000.0,-116000000.0,,,229000000.0,,,-35000000.0,,,,,322000000.0,,,74000000.0,,,,,,,546000000.0,13011000000.0,,,0.0,,,,1162000000.0,,,,,,,,,171000000.0,,-919000000.0,,,,,,,,1000000.0,,,458000000.0,0.0,,3028000000.0,,0.28,585000000.0,,-1000000.0,,,,,,,,,,,3788000000.0,,128000000.0,,-113000000.0,,,,,,-511000000.0,22000000.0,112000000.0,4424000000.0,,,,,415000000.0,,,,228000000.0,,-608000000.0,,358979000.0,,,,15000000.0,,506000000.0,-61000000.0,,4849000000.0,,,3765000000.0,,,,6946000000.0,3350000000.0,,,,,661000000.0,,2855000000.0,-2522000000.0,-115000000.0,,,,,,,,,,,,,,,,,,,,,,,
1506729600,2486000000.0,609000000.0,,123000000.0,,,,7104000000.0,,,16993000000.0,,13063000000.0,,1793000000.0,,298000000.0,2338000000.0,0.13,,,,,257000000.0,9590000000.0,,1433000000.0,,-157000000.0,,,,,4908000000.0,48000000.0,51000000.0,,,655000000.0,556000000.0,556000000.0,,48000000.0,,,289000000.0,,350327000.0,556000000.0,,2490000000.0,-163000000.0,,,162000000.0,,,-35000000.0,,,,,452000000.0,,,74000000.0,,,,,,,320000000.0,13355000000.0,,,-1000000.0,,,,1140000000.0,,,,,,,,,148000000.0,,-925000000.0,,,,,,,,-100000000.0,,,433000000.0,0.0,,3313000000.0,,0.14,570000000.0,,1000000.0,,,,,,,,,,,3638000000.0,,127000000.0,,75000000.0,,,,,,-348000000.0,4000000.0,50000000.0,4525000000.0,,,,,286000000.0,,,,281000000.0,,-201000000.0,,358556000.0,,,,4000000.0,,137000000.0,59000000.0,,4863000000.0,,,3930000000.0,,,0.0,7174000000.0,3765000000.0,,,,,484000000.0,,2908000000.0,-2649000000.0,-164000000.0,,,,,,,,,,,,,,,,,,,,,,,
1514678400,2499000000.0,540000000.0,1626000000.0,-108000000.0,0.0,6518000000.0,514000000.0,6518000000.0,,399000000.0,17182000000.0,-129000000.0,13423000000.0,4933000000.0,1626000000.0,,352000000.0,2134000000.0,0.52,,4071000000.0,-47000000.0,,274000000.0,9017000000.0,4987000000.0,1526000000.0,356985000.0,32000000.0,17182000000.0,-1073000000.0,729000000.0,-545000000.0,4933000000.0,184000000.0,184000000.0,,,695000000.0,448000000.0,448000000.0,1023000000.0,184000000.0,,448000000.0,306000000.0,,349639000.0,448000000.0,27000000.0,2462000000.0,-175000000.0,2462000000.0,-221000000.0,190000000.0,4610000000.0,,-36000000.0,,350269000.0,1478000000.0,3641000000.0,453000000.0,4094000000.0,9017000000.0,69000000.0,,0.0,639000000.0,1528000000.0,2499000000.0,,579000000.0,13111000000.0,-103000000.0,274000000.0,-5000000.0,-656000000.0,448000000.0,13000000.0,1418000000.0,,448000000.0,3759000000.0,597000000.0,,,,285000000.0,159000000.0,-189000000.0,-656000000.0,514000000.0,1418000000.0,,7386000000.0,399000000.0,,70000000.0,0.0,-2776000000.0,-1810000000.0,556000000.0,0.0,,3641000000.0,,0.53,613000000.0,,10000000.0,,140000000.0,,,540000000.0,,,352000000.0,-556000000.0,-149000000.0,4071000000.0,,116000000.0,0.0,-71000000.0,8717000000.0,10983000000.0,159000000.0,1.12,453000000.0,-901000000.0,92000000.0,268000000.0,4610000000.0,922000000.0,13423000000.0,-7000000.0,1526000000.0,527000000.0,,2266000000.0,,307000000.0,321000000.0,-644000000.0,,356384000.0,-2000000.0,,405000000.0,9000000.0,,358000000.0,70000000.0,,4987000000.0,1.14,1243000000.0,3759000000.0,-66000000.0,,-2000000.0,7386000000.0,4094000000.0,,,695000000.0,,731000000.0,13111000000.0,2747000000.0,-2776000000.0,-152000000.0,,,,,,,,,,,,,,,,,,,,,,,
1522454400,2557000000.0,525000000.0,,27000000.0,,,,7131000000.0,,,17731000000.0,,13571000000.0,,2090000000.0,,221000000.0,2237000000.0,0.35,,,,,281000000.0,9688000000.0,,1447000000.0,,-30000000.0,,,,,4970000000.0,125000000.0,125000000.0,,,690000000.0,477000000.0,477000000.0,,125000000.0,,,292000000.0,,350215000.0,486000000.0,,2432000000.0,-284000000.0,,,180000000.0,,,-35000000.0,,,,,337000000.0,,,73000000.0,,,,,,,-316000000.0,13593000000.0,,,-11000000.0,,,,1442000000.0,,,,,,,,,146000000.0,,-673000000.0,,,,,,,,-35000000.0,,,459000000.0,0.0,,3568000000.0,,0.36,548000000.0,,3000000.0,,,,,,,,,,,4138000000.0,,112000000.0,,38000000.0,,,,,,-683000000.0,34000000.0,152000000.0,4727000000.0,,,,,405000000.0,,,,256000000.0,,384000000.0,,357552000.0,,,,,,-420000000.0,3000000.0,,5114000000.0,,,4160000000.0,,,-45000000.0,7609000000.0,3905000000.0,,,,,-74000000.0,,2785000000.0,-2882000000.0,-242000000.0,,,,,,,,,,,,,,,,,,,,,,,
1530316800,2415000000.0,225000000.0,,71000000.0,,,,7171000000.0,,,17535000000.0,,12660000000.0,,2013000000.0,,256000000.0,2484000000.0,0.34,,,,,274000000.0,9586000000.0,,1257000000.0,,-69000000.0,,,,,4516000000.0,119000000.0,120000000.0,,,666000000.0,549000000.0,549000000.0,,119000000.0,,,305000000.0,,348221000.0,557000000.0,,2305000000.0,-166000000.0,,,178000000.0,,,-35000000.0,,,,,176000000.0,,,77000000.0,,,,,,,306000000.0,13540000000.0,,,-1000000.0,,,,1366000000.0,,,,,,,,,206000000.0,,-767000000.0,,,,,,,,-149000000.0,,,486000000.0,0.0,,3553000000.0,,0.34,617000000.0,,36000000.0,,,,,,,,,,,3995000000.0,,127000000.0,,109000000.0,,,,,,-157000000.0,46000000.0,166000000.0,4473000000.0,,,,,421000000.0,,,,312000000.0,,-220000000.0,,354904000.0,,,,,,67000000.0,34000000.0,,5199000000.0,,,4875000000.0,,,0.0,7076000000.0,3954000000.0,,,,,508000000.0,,3101000000.0,-2603000000.0,-202000000.0,,,,,,,,,,,,,,,,,,,,,,,
1538265600,2389000000.0,450000000.0,,54000000.0,,,,6523000000.0,,,16470000000.0,,12610000000.0,,1872000000.0,,260000000.0,2362000000.0,0.17,,,,,314000000.0,8912000000.0,,1243000000.0,,-32000000.0,,,,,4497000000.0,59000000.0,59000000.0,,,672000000.0,598000000.0,598000000.0,,59000000.0,,,284000000.0,,342982000.0,611000000.0,,2247000000.0,435000000.0,,,171000000.0,,,-34000000.0,,,,,150000000.0,,,76000000.0,,,,,,,421000000.0,12725000000.0,,,-1000000.0,,,,1358000000.0,,,,,,,,,147000000.0,,-800000000.0,,,,,,,,-280000000.0,,,557000000.0,0.0,,3663000000.0,,0.17,584000000.0,,11000000.0,,,,,,,,,,,3745000000.0,,113000000.0,,56000000.0,,,,,,-691000000.0,140000000.0,192000000.0,4508000000.0,,,,,439000000.0,,,,300000000.0,,-965000000.0,,349709000.0,,,,16000000.0,,241000000.0,66000000.0,,5224000000.0,,,3860000000.0,,,,7182000000.0,3813000000.0,,,,,593000000.0,,2946000000.0,-2674000000.0,-172000000.0,,,,,,,,,,,,,,,,,,,,,,,
1546214400,2387000000.0,492000000.0,1802000000.0,117000000.0,0.0,6510000000.0,633000000.0,6510000000.0,,454000000.0,16554000000.0,-137000000.0,12614000000.0,4475000000.0,1802000000.0,,289000000.0,2246000000.0,,,3562000000.0,286000000.0,,302000000.0,8897000000.0,5341000000.0,1271000000.0,352321000.0,-60000000.0,16554000000.0,-1040000000.0,702000000.0,-206000000.0,4475000000.0,151000000.0,149000000.0,,,645000000.0,721000000.0,721000000.0,1126000000.0,151000000.0,,728000000.0,299000000.0,,,728000000.0,28000000.0,2188000000.0,-191000000.0,2188000000.0,-191000000.0,173000000.0,4542000000.0,,-33000000.0,,344796000.0,1566000000.0,3876000000.0,219000000.0,4095000000.0,8897000000.0,75000000.0,,,592000000.0,1636000000.0,2387000000.0,,339000000.0,12992000000.0,-739000000.0,302000000.0,-1000000.0,-835000000.0,721000000.0,71000000.0,1409000000.0,,721000000.0,3940000000.0,459000000.0,,,,301000000.0,146000000.0,-17000000.0,-835000000.0,478000000.0,1409000000.0,,7277000000.0,454000000.0,,35000000.0,-275000000.0,-2735000000.0,-1533000000.0,611000000.0,0.0,,3876000000.0,,,557000000.0,,21000000.0,,185000000.0,,,492000000.0,,,289000000.0,-816000000.0,269000000.0,3562000000.0,,126000000.0,0.0,83000000.0,9329000000.0,11635000000.0,146000000.0,1.29,219000000.0,-2000000.0,-35000000.0,123000000.0,4542000000.0,750000000.0,12614000000.0,-14000000.0,1271000000.0,371000000.0,,2306000000.0,,258000000.0,90000000.0,-239000000.0,,,0.0,,453000000.0,3000000.0,,202000000.0,-68000000.0,,5341000000.0,1.32,1180000000.0,3940000000.0,-248000000.0,,,7277000000.0,4095000000.0,,,645000000.0,,539000000.0,12992000000.0,2803000000.0,-2735000000.0,-200000000.0,,,,,,,,,,,,,,,,,,,,,,,
1553990400,2520000000.0,173000000.0,,-56000000.0,,,,6719000000.0,,,16923000000.0,,12524000000.0,,1885000000.0,,224000000.0,2253000000.0,0.34,,,,,285000000.0,9239000000.0,,1275000000.0,,-14000000.0,,,,,4410000000.0,117000000.0,117000000.0,,,625000000.0,603000000.0,603000000.0,,117000000.0,,,297000000.0,,334239000.0,672000000.0,,2137000000.0,-163000000.0,,,170000000.0,,,-34000000.0,,,,,399000000.0,,,77000000.0,,,,,,,-283000000.0,13274000000.0,,,-10000000.0,,,,1617000000.0,,,,,,,,,184000000.0,,-789000000.0,,,,,,,,-150000000.0,,,728000000.0,0.0,,3463000000.0,,0.35,532000000.0,,-9000000.0,,,,,,,,,,,3649000000.0,,127000000.0,,61000000.0,,,,,,-412000000.0,10000000.0,140000000.0,4360000000.0,,,,,387000000.0,,,,235000000.0,,225000000.0,,342676000.0,,,,,,-487000000.0,10000000.0,,5504000000.0,,,4399000000.0,,,0.0,7280000000.0,4035000000.0,,,,,-129000000.0,,2785000000.0,-2684000000.0,-154000000.0,,,,,,,,,,,,,,,,,,,,,,,
1561852800,2495000000.0,182000000.0,,164000000.0,,,,6916000000.0,,,17109000000.0,,12576000000.0,,1956000000.0,,256000000.0,2428000000.0,0.58,,,,,284000000.0,9411000000.0,,1183000000.0,,,,,,,4433000000.0,197000000.0,197000000.0,,,606000000.0,764000000.0,764000000.0,,197000000.0,,,282000000.0,,332825000.0,836000000.0,,2104000000.0,-101000000.0,,,171000000.0,,,-49000000.0,,,,,392000000.0,,,81000000.0,,,,,,,261000000.0,13545000000.0,,,-2000000.0,,,,1654000000.0,,,,,,,,,160000000.0,,-797000000.0,,,,,,,,-246000000.0,,,672000000.0,0.0,,3560000000.0,,0.59,589000000.0,,20000000.0,,,,,,,,,,,3564000000.0,,111000000.0,,-41000000.0,,,,,,-197000000.0,31000000.0,226000000.0,4385000000.0,,,,,478000000.0,,,,307000000.0,,-118000000.0,,341637000.0,,,,,,72000000.0,-17000000.0,,5651000000.0,,,4533000000.0,,,0.0,7432000000.0,4134000000.0,,,,,382000000.0,,3017000000.0,-2807000000.0,-121000000.0,,,,,,,,,,,,,,,,,,,,,,,
1569801600,2376000000.0,442000000.0,,-339000000.0,,,,6623000000.0,-166000000.0,,16237000000.0,,12408000000.0,,1957000000.0,,256000000.0,2363000000.0,0.27,-640000000.0,,,-221000000.0,282000000.0,8999000000.0,,1180000000.0,,-133000000.0,,,,,4371000000.0,92000000.0,92000000.0,11558000000.0,1195000000.0,602000000.0,483000000.0,483000000.0,,92000000.0,1131000000.0,,259000000.0,-207000000.0,331148000.0,497000000.0,,2027000000.0,-185000000.0,,,169000000.0,,509000000.0,-50000000.0,,,,,361000000.0,,,79000000.0,-657000000.0,,,,,47000000.0,253000000.0,12772000000.0,,,2000000.0,,,,1690000000.0,608000000.0,,,,-625000000.0,611000000.0,1137000000.0,,209000000.0,,-716000000.0,,,-114000000.0,,,,,-202000000.0,,,836000000.0,0.0,,3412000000.0,-908000000.0,0.28,590000000.0,-898000000.0,15000000.0,2268000000.0,,312000000.0,-11000000.0,,-84000000.0,557000000.0,,,,3465000000.0,9290000000.0,90000000.0,,159000000.0,,,,,,-297000000.0,32000000.0,119000000.0,4320000000.0,,,,,367000000.0,38000000.0,,683000000.0,331000000.0,,-525000000.0,555000000.0,340632000.0,,,,,,-8000000.0,-9000000.0,262000000.0,5694000000.0,,,3829000000.0,,557000000.0,-50000000.0,7453000000.0,3773000000.0,454000000.0,570000000.0,,,403000000.0,,2953000000.0,-2891000000.0,-150000000.0,,,,,,,,,,,,,,,,,,,,,,,
