date,annualSaleOfInvestment,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,annualLongTermDebt,annualRetainedEarnings,quarterlyAccountsReceivable,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyLongTermDebt,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyOperatingExpense,annualOtherIncomeExpense,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCashAndCashEquivalents,annualEbitda,annualOperatingIncome,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,quarterlyCurrentDebt,annualGrossPPE,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlySaleOfInvestment,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,annualCurrentAssets,quarterlyOperatingIncome,trailingInterestExpense,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingNetIncomeCommonStockholders,annualTaxProvision,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyEbitda,annualRepaymentOfDebt,annualInterestExpense,quarterlyChangeInAccountPayable,annualTotalRevenue,quarterlyGrossProfit,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRetainedEarnings,trailingNetIncome,quarterlyCapitalExpenditure,quarterlyTotalRevenue,trailingTaxProvision,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualCurrentDebt,annualPurchaseOfBusiness,annualNetIncome,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInventory,trailingBeginningCashPosition,annualCurrentAccruedExpenses,annualGoodwill,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyBasicEPS,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingDeferredIncomeTax,annualDilutedAverageShares,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingChangesInAccountReceivables,trailingOtherNonCashItems,quarterlyBasicAverageShares,annualBasicAverageShares,trailingPurchaseOfInvestment,trailingEndCashPosition,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingOperatingCashFlow,annualBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualDilutedEPS,quarterlyGoodwill
1970-01-01 00:00:01.199059200,384423000.0,105662000.0,-1507611000.0,83039000.0,82706000.0,3894574000.0,,42060000.0,,160062000.0,447954000.0,3131765000.0,180005000.0,,,,,9097816000.0,584056000.0,191270000.0,3131765000.0,,-785577000.0,1861933000.0,-4636000.0,3412000.0,132245000.0,-10590000.0,,300487000.0,212988000.0,6347591000.0,33648000.0,-103976000.0,485220000.0,665989000.0,,1361000.0,1246176000.0,53386000.0,45439000.0,3412000.0,300487000.0,87499000.0,87499000.0,393576000.0,202306000.0,,-3879000.0,,,,7325035000.0,87499000.0,55857000.0,-136830000.0,182645000.0,,-171642000.0,4755083000.0,78034000.0,72108000.0,,1861933000.0,9097816000.0,-28025000.0,,,7325035000.0,,-1718136000.0,,479247000.0,100105000.0,103882000.0,-977444000.0,,,,-4876000.0,,47481000.0,,,-15146000.0,,1246176000.0,,33648000.0,,-257566000.0,-89320000.0,,35359000.0,-146168000.0,87499000.0,,-44490000.0,423171000.0,,3894574000.0,100867000.0,-768199000.0,213674000.0,-40288000.0,681553000.0,,,,1044000.0,,-1052147000.0,,,-15617000.0,4755083000.0,26840000.0,,-529582000.0,,212988000.0,-77908000.0,,-11750000.0,6347591000.0,180005000.0,,-277304000.0,179726000.0,,-384502000.0,345065000.0,82566000.0,-977444000.0,359226000.0,,,,442830000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,153700000.0,,98467000.0,94687000.0,,0.0,63462000.0,435093000.0,,8434000.0,,,,,,54333000.0,,,,4539070000.0,,,1831881000.0,39057000.0,,73431000.0,,,,,,,-113438000.0,,,,,,49253000.0,87499000.0,3418000.0,548456000.0,,150961000.0,,,,,8448119000.0,,,,,53998000.0,-305676000.0,,0.0,-15600000.0,5087344000.0,,86645000.0,,,9431593000.0,-3742000.0,,,7482310000.0,,,,,87156000.0,,,,,,,,100351000.0,,,7637000.0,,,,20691000.0,335692000.0,,,,19088000.0,-312755000.0,150961000.0,,,,,3880507000.0,153486000.0,,,,,173782000.0,,,50235000.0,,,983474000.0,548274000.0,9029000.0,,24750000.0,,-35892000.0,,397495000.0,,4539070000.0,9410000.0,6467142000.0,163905000.0,,-169300000.0,228115000.0,,,,222517000.0,-1015168000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,117601000.0,,94374000.0,94042000.0,,,-27778000.0,,,14874000.0,,,,,,50455000.0,,,,,,,1809118000.0,35826000.0,,49212000.0,,,,,,,-113199000.0,,,,,,51330000.0,150961000.0,3424000.0,509017000.0,,123183000.0,,,,,,,,,,53637000.0,-27686000.0,,,-80906000.0,5248703000.0,,82552000.0,,,9594246000.0,-4614000.0,,,,,,,,-40070000.0,,,,,,,,84468000.0,,,-26511000.0,,1114685000.0,,4637000.0,,,,,127243000.0,-194997000.0,123183000.0,,,,,3861882000.0,135798000.0,,,,,133680000.0,,,30831000.0,,,,,47269000.0,,25690000.0,,-45740000.0,,385834000.0,,,-1138000.0,6635465000.0,144838000.0,,-198507000.0,184135000.0,,,,49618000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,208002000.0,,108584000.0,98385000.0,,,908000.0,,,421550000.0,,,,,,54156000.0,,,,,,,1847768000.0,76826000.0,,1381000.0,,,,,,,-113423000.0,,,,,,53020000.0,123183000.0,3546000.0,472839000.0,,124091000.0,,,,,,,3247729000.0,,,52775000.0,-56970000.0,,,61937000.0,4968666000.0,,96762000.0,,,9756662000.0,256973000.0,,,,,,,,5126000.0,,,,,,,,189122000.0,,,64194000.0,,1148345000.0,,-12489000.0,,,,,63337000.0,-134572000.0,124091000.0,,,,,4255304000.0,242061000.0,,,,,136347000.0,,,17283000.0,,,,,60673000.0,,30992000.0,,-138608000.0,,348748000.0,,,12336000.0,6771011000.0,124458000.0,,-146065000.0,190503000.0,,,,-72522000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,266185000.0,88296000.0,-781350000.0,-51523000.0,-62611000.0,3975346000.0,345240000.0,12086000.0,237577000.0,24544000.0,6144000.0,3440818000.0,-58162000.0,,519915000.0,,57610000.0,9397147000.0,262429000.0,206518000.0,4556646000.0,,-655727000.0,1727706000.0,-140224000.0,3595000.0,118435000.0,-2208000.0,,394351000.0,258174000.0,6659252000.0,-187893000.0,-128964000.0,451002000.0,567599000.0,4901886000.0,,1115828000.0,52915000.0,124091000.0,3595000.0,394351000.0,136177000.0,136177000.0,631308000.0,755225000.0,,,8568950000.0,,,7818916000.0,136177000.0,52255000.0,-265395000.0,87117000.0,0.0,-53021000.0,5421801000.0,214407000.0,-63345000.0,,1727706000.0,9397147000.0,-316762000.0,,345240000.0,7818916000.0,0.0,-655189000.0,,3479000.0,213973000.0,117879000.0,-1159664000.0,,,,,828197000.0,19278000.0,,,-99133000.0,,151241000.0,,-187893000.0,213663000.0,48678000.0,-68145000.0,,-122551000.0,-139026000.0,136177000.0,,3542000.0,202614000.0,237577000.0,3975346000.0,135984000.0,-539758000.0,212591000.0,,758704000.0,137713000.0,542634000.0,8568950000.0,30814000.0,,-87590000.0,828197000.0,519915000.0,-92427000.0,5076561000.0,36437000.0,,-319518000.0,213663000.0,258174000.0,-53813000.0,4901886000.0,-17065000.0,6659252000.0,-58162000.0,,-141317000.0,195323000.0,,-469024000.0,87499000.0,62816000.0,-1159664000.0,223404000.0,216070000.0,,,249902000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,114905000.0,,38424000.0,41401000.0,,115743000.0,13805000.0,408257000.0,,44000.0,,,,,,58809000.0,,,,4651856000.0,,,1219056000.0,-4215000.0,,86063000.0,,,,,,,-131097000.0,,,,,,56140000.0,136177000.0,3595000.0,402718000.0,,149982000.0,,,,,8551643000.0,,,,,46516000.0,-39975000.0,,0.0,42431000.0,5306953000.0,,26602000.0,,,9392969000.0,-1019000.0,,,8364986000.0,,,,,8647000.0,,,,-346000.0,,,,70994000.0,,,3366000.0,,,,-210663000.0,329467000.0,,,,5277000.0,-79824000.0,149982000.0,,,,,3862019000.0,122919000.0,,,,,157057000.0,,,20263000.0,,,841326000.0,539354000.0,0.0,,29923000.0,,-144190000.0,,252736000.0,,4767599000.0,-1653000.0,7156728000.0,-150836000.0,,-72474000.0,215866000.0,,,,-21276000.0,-1208258000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,83047000.0,,-134651000.0,-133295000.0,,101355000.0,38943000.0,384863000.0,,717776000.0,,,,,,54916000.0,,,,4138668000.0,,,1186696000.0,19938000.0,,81830000.0,,,,,,,-131099000.0,,,,,,55274000.0,149982000.0,4648000.0,435024000.0,,188925000.0,,,,,8470154000.0,,,,,50956000.0,-23152000.0,,0.0,19905000.0,4659289000.0,,-146473000.0,,,9338347000.0,196538000.0,,,8353609000.0,,,,,31283000.0,,,,,,,,52539000.0,,,-25169000.0,,,,-172217000.0,330419000.0,,,,4502000.0,-43388000.0,188925000.0,,,,,4451365000.0,136663000.0,,,,,134369000.0,,,30481000.0,,,868193000.0,419266000.0,149171000.0,,26604000.0,,-1125449000.0,,246099000.0,,4240023000.0,-682000.0,7106689000.0,-319891000.0,,-63142000.0,189285000.0,,,,-716000.0,-1246920000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,123996000.0,,40108000.0,43076000.0,,1174976000.0,-48168000.0,416072000.0,,717000.0,,,106840000.0,,,58224000.0,,,,3972146000.0,,,1731976000.0,14276000.0,,83561000.0,,,,,,,-34403000.0,,,,,,56639000.0,188925000.0,4651000.0,359384000.0,,140757000.0,,,,,8317266000.0,,,,,54551000.0,-33606000.0,,0.0,65181000.0,4422643000.0,,28286000.0,,,9288041000.0,-223786000.0,,,7877609000.0,,,,,124752000.0,,,,,,,,64021000.0,,,5354000.0,,,,-98711000.0,350801000.0,,,,15862000.0,68250000.0,140757000.0,,,,,4538089000.0,144172000.0,,,,,147582000.0,,,32982000.0,,,970775000.0,450497000.0,0.0,,27965000.0,,-522111000.0,,218627000.0,,3972146000.0,-1148000.0,6585290000.0,-314208000.0,,-58815000.0,205806000.0,,,,-240414000.0,-1292319000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,203326000.0,81634000.0,-343236000.0,52177000.0,50905000.0,4852973000.0,100304000.0,-18699000.0,290717000.0,175087000.0,345907000.0,4434383000.0,-338738000.0,,509540000.0,,64595000.0,10162205000.0,-74465000.0,227776000.0,4434383000.0,,-134292000.0,1656869000.0,-14386000.0,4939000.0,86365000.0,-134030000.0,,331651000.0,209593000.0,7539193000.0,-96432000.0,-34425000.0,1064444000.0,403582000.0,4534687000.0,,142116000.0,59723000.0,140757000.0,4939000.0,331651000.0,122058000.0,122058000.0,396810000.0,269966000.0,,,9327394000.0,,,8882341000.0,122058000.0,57856000.0,-37559000.0,48403000.0,0.0,-241719000.0,5044227000.0,-40845000.0,40355000.0,,1656869000.0,10162205000.0,14537000.0,,100304000.0,8882341000.0,0.0,-517784000.0,,337820000.0,38644000.0,110091000.0,-1343148000.0,,,,,834811000.0,76288000.0,,,-79110000.0,,142116000.0,-31783000.0,-96432000.0,228555000.0,-14119000.0,-13730000.0,,22762000.0,-288274000.0,122058000.0,,-36622000.0,-51230000.0,290717000.0,4852973000.0,132353000.0,-2067473000.0,209879000.0,,844329000.0,162653000.0,607786000.0,9327394000.0,14774000.0,,-114202000.0,834811000.0,509540000.0,25916000.0,5044227000.0,26642000.0,,-275723000.0,228555000.0,209593000.0,-95559000.0,4534687000.0,-33139000.0,7539193000.0,-338738000.0,,-323353000.0,227248000.0,,-331024000.0,136177000.0,187941000.0,-1343148000.0,2086000.0,236543000.0,,,-3942000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,143186000.0,,50836000.0,55163000.0,,99276000.0,15379000.0,452219000.0,,211000.0,,,,,,67872000.0,,,,4524466000.0,,,1668327000.0,18891000.0,,93135000.0,,,,,,,-76706000.0,,,,,,61590000.0,122058000.0,4941000.0,352222000.0,,137437000.0,,,,,9391134000.0,,,,,58737000.0,-23512000.0,,0.0,101895000.0,5152692000.0,,39014000.0,,,10262463000.0,-13272000.0,,,8991819000.0,,,,,17746000.0,,,,,,,,65997000.0,,,21930000.0,,,,-89394000.0,404710000.0,,,,2658000.0,-31492000.0,137437000.0,,,,,4831547000.0,152561000.0,,,,,159132000.0,,,32247000.0,,,871329000.0,528950000.0,5189000.0,,28184000.0,,-49173000.0,,214785000.0,,4623742000.0,-1915000.0,7590381000.0,-364633000.0,,-41291000.0,227004000.0,,,,-96315000.0,-1401438000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,86548000.0,,24611000.0,25944000.0,,98945000.0,-2154000.0,409231000.0,,149000.0,,,,,,63673000.0,,,,4260262000.0,,,1792386000.0,10637000.0,,86678000.0,,,,,,,-76732000.0,,,,,,61581000.0,137437000.0,4942000.0,343894000.0,,135283000.0,,,,,9029641000.0,,17880000.0,,,59624000.0,-30457000.0,,0.0,43387000.0,4845193000.0,,12789000.0,,,9883007000.0,-51975000.0,,,8127512000.0,,,,,18341000.0,,,,,,,,63604000.0,,,-32771000.0,,,,-65019000.0,393434000.0,,,,23088000.0,136503000.0,135283000.0,,,,,4809637000.0,142997000.0,,,,,150282000.0,,,23141000.0,,,853366000.0,503866000.0,6602000.0,,26446000.0,,-247372000.0,,208611000.0,,4341327000.0,-4136000.0,6685586000.0,-416777000.0,,-43161000.0,213955000.0,,,,-225205000.0,-1441926000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,128470000.0,,30333000.0,32562000.0,,95029000.0,22833000.0,438572000.0,,170757000.0,,,,,,61660000.0,,,,4037477000.0,,,1341432000.0,-14986000.0,,89386000.0,,,,,,,-76754000.0,,,,,,61863000.0,135283000.0,5013000.0,395046000.0,,158116000.0,,,,,8923452000.0,,,,,57795000.0,-72692000.0,,369468000.0,73838000.0,4648890000.0,,17471000.0,,,9814508000.0,-11595000.0,,,8966281000.0,,,,,60871000.0,,,,,,,,86358000.0,,,37957000.0,,,,-59403000.0,369468000.0,,,,-11373000.0,-30920000.0,158116000.0,,,,,4942328000.0,136847000.0,,,,,175744000.0,,,18129000.0,,,891056000.0,516384000.0,990000.0,,28463000.0,,-469308000.0,,236930000.0,,4132506000.0,-377000.0,7471229000.0,-464256000.0,,-54632000.0,237404000.0,,,,-74717000.0,-1495052000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,182900000.0,121731000.0,37904000.0,37089000.0,28834000.0,4935842000.0,275023000.0,-32962000.0,0.0,-103000.0,6720000.0,4058987000.0,-515164000.0,,273772000.0,,64475000.0,9833875000.0,-514743000.0,247637000.0,4028734000.0,,-167114000.0,1801313000.0,-44044000.0,5018000.0,88457000.0,45804000.0,,349145000.0,223991000.0,7461944000.0,-23853000.0,-76772000.0,177837000.0,479935000.0,4303757000.0,,184735000.0,62603000.0,158116000.0,5018000.0,349145000.0,125154000.0,125154000.0,554460000.0,248926000.0,,,9207146000.0,,,8592760000.0,125154000.0,54781000.0,-40453000.0,0.0,253960000.0,36358000.0,4577529000.0,89598000.0,22248000.0,,1382749000.0,9833875000.0,71615000.0,,275023000.0,8592760000.0,253960000.0,-224457000.0,,347675000.0,85942000.0,109201000.0,-1549380000.0,,,,,626729000.0,110985000.0,,,-56561000.0,,184735000.0,-80852000.0,-23853000.0,0.0,3096000.0,-5227000.0,,-14373000.0,-36187000.0,125154000.0,,3415000.0,91522000.0,0.0,4935842000.0,134967000.0,-805607000.0,226388000.0,,849549000.0,199442000.0,596601000.0,9207146000.0,17583000.0,,255478000.0,626729000.0,273772000.0,-96000.0,4672589000.0,26166000.0,,-39754000.0,0.0,223991000.0,-29445000.0,4303757000.0,9757000.0,7043380000.0,-515164000.0,,-85373000.0,263917000.0,,-306964000.0,122058000.0,-118506000.0,-1549380000.0,141888000.0,252948000.0,,,142868000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,114842000.0,,28963000.0,31017000.0,,442267000.0,22884000.0,0.0,,724000.0,,,,,,68513000.0,,,,4118377000.0,,,1830313000.0,-2918000.0,,95999000.0,,,,,,,-89501000.0,,,,,,66332000.0,125154000.0,5023000.0,359370000.0,,148038000.0,,,,,9396301000.0,,,,,55557000.0,-48466000.0,,405939000.0,69801000.0,4680434000.0,,14122000.0,,,9895158000.0,-9955000.0,,,8652648000.0,,,,,32530000.0,,,,,,,,71001000.0,,,1601000.0,,31716000.0,,-7382000.0,0.0,,,,-177000.0,-53248000.0,148038000.0,,,,,4902719000.0,139187000.0,,,,,167000000.0,,,17387000.0,,,498857000.0,119790000.0,-37000.0,,29756000.0,,-6782000.0,,211332000.0,,4560644000.0,4219000.0,7050594000.0,-574739000.0,,-45041000.0,235513000.0,,,,-38710000.0,-1602054000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,100993000.0,,38709000.0,44889000.0,,429514000.0,-3971000.0,429505000.0,,2034000.0,,,134986000.0,,,61232000.0,,,,4028734000.0,,,1382749000.0,-2532000.0,,91155000.0,,,,,,,-88079000.0,,,,,,61954000.0,148038000.0,5018000.0,349145000.0,,125154000.0,,,,,8844693000.0,,,,,55804000.0,-27192000.0,,384004000.0,49978000.0,4577529000.0,,23868000.0,,,9833875000.0,-80000.0,,,9080570000.0,,,,,202729000.0,,,,,,,,77226000.0,,,-12113000.0,,30253000.0,,-23853000.0,401008000.0,,,,3347000.0,166859000.0,144067000.0,,,,,4935842000.0,145147000.0,,,,,168381000.0,,,27822000.0,,,989182000.0,548795000.0,-32000.0,,29634000.0,,-191921000.0,,223991000.0,,4028734000.0,5588000.0,7461944000.0,-515164000.0,,-51015000.0,229613000.0,,,,-271823000.0,-1618626000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,152080000.0,,54981000.0,52657000.0,,465302000.0,36131000.0,0.0,,2074000.0,,,,,,62450000.0,,,,3943305000.0,,,1732505000.0,-4339000.0,,91232000.0,,,,,,,-88094000.0,,,,,,60526000.0,144067000.0,5023000.0,219848000.0,,180198000.0,,,,,9131537000.0,,,,,56474000.0,-20314000.0,,389280000.0,51847000.0,4538655000.0,,40140000.0,,,9580551000.0,-14641000.0,,,8670387000.0,,,,,49583000.0,,,,-2566000.0,,,,73083000.0,,,26137000.0,,41958000.0,,-86080000.0,0.0,,,,10832000.0,-34062000.0,180198000.0,,,,,4750461000.0,129491000.0,,,,,164315000.0,,,12645000.0,,,449014000.0,130048000.0,0.0,,30860000.0,,-104872000.0,,39650000.0,,4408607000.0,4417000.0,7009752000.0,-657237000.0,,-100233000.0,226765000.0,,,,-81887000.0,-1660635000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,359677000.0,80698000.0,-20760000.0,46397000.0,46736000.0,4686386000.0,287583000.0,-67316000.0,0.0,32763000.0,1705000.0,4069257000.0,-702999000.0,,137287000.0,,65117000.0,9614516000.0,-440125000.0,251139000.0,4069257000.0,,-172425000.0,1748345000.0,-3592000.0,5023000.0,116058000.0,-4870000.0,,146422000.0,33540000.0,7084895000.0,-107660000.0,-88090000.0,6537000.0,448613000.0,4502012000.0,,45128000.0,62327000.0,180198000.0,5023000.0,146422000.0,112882000.0,112882000.0,553025000.0,293780000.0,,,9163041000.0,,,8777985000.0,112882000.0,57279000.0,-76453000.0,-6958000.0,226829000.0,-104208000.0,4639299000.0,80441000.0,31556000.0,,1748345000.0,9614516000.0,-13484000.0,,432755000.0,8777985000.0,382075000.0,-381195000.0,,366486000.0,74835000.0,118937000.0,-1693090000.0,,-2022000.0,,,399201000.0,79636000.0,,,-50694000.0,,190300000.0,-6003000.0,-107660000.0,0.0,-12272000.0,-38160000.0,,-20960000.0,-100309000.0,112882000.0,,19537000.0,109688000.0,0.0,4686386000.0,140764000.0,-360312000.0,225035000.0,,916288000.0,195694000.0,660266000.0,9215315000.0,21158000.0,,67418000.0,451475000.0,282459000.0,16087000.0,4639299000.0,55520000.0,,-56737000.0,0.0,33540000.0,-35069000.0,4356840000.0,5338000.0,7084895000.0,-702999000.0,,-184906000.0,260811000.0,,-353764000.0,125154000.0,-47705000.0,-1693090000.0,176753000.0,256022000.0,,,169051000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,156874000.0,,53638000.0,53608000.0,,441472000.0,129418000.0,0.0,,392001000.0,,,,,,61271000.0,,,,3872120000.0,,,1753958000.0,-4933000.0,,98529000.0,,,,,,,-92158000.0,,,,,,64885000.0,112882000.0,5039000.0,276943000.0,,242300000.0,,,,,9309102000.0,,,,,57519000.0,-42643000.0,,403167000.0,14640000.0,4447917000.0,,38064000.0,,,9826565000.0,-2070000.0,,,8869173000.0,,,,,56610000.0,,,,-26096000.0,,,,71556000.0,,,22577000.0,,41438000.0,,-55397000.0,0.0,,,,1199000.0,-32479000.0,242300000.0,,,,,5087162000.0,130885000.0,,,,,170085000.0,,,9268000.0,,,517463000.0,134325000.0,9563000.0,,34431000.0,,-272930000.0,,34643000.0,,4313592000.0,3433000.0,7151977000.0,-742248000.0,,-142234000.0,231356000.0,,,,5023000.0,-1717196000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,118558000.0,,69112000.0,62387000.0,,439424000.0,141429000.0,0.0,,2408000.0,,,131487000.0,,,61544000.0,,,,4151614000.0,,,1776363000.0,-21583000.0,,94097000.0,,,,,,,-92149000.0,,,,,,66306000.0,242300000.0,5039000.0,418168000.0,,383729000.0,,,,,9384266000.0,,,,,57387000.0,-83509000.0,,390230000.0,-69977000.0,4729923000.0,,48271000.0,,,10030071000.0,-6869000.0,,,8960949000.0,,,,,39588000.0,,,,-2862000.0,,,,79778000.0,,,-24401000.0,,40002000.0,,-99889000.0,0.0,,,,8534000.0,-112404000.0,383729000.0,,,,,5014608000.0,121668000.0,,,,,173875000.0,,,1157000.0,,,645805000.0,138885000.0,25007000.0,,30973000.0,,60967000.0,,34439000.0,,4591038000.0,-4656000.0,7217673000.0,-771282000.0,,-188535000.0,235419000.0,,,,135275000.0,-1743276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
