,annualNetIncome,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,annualPretaxIncome,quarterlyCostOfRevenue,annualIncomeTaxPayable,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyOperatingExpense,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInterestExpense,quarterlyEndCashPosition,annualCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,annualBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualDilutedEPS,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualBasicAverageShares,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,trailingGrossProfit,trailingDeferredIncomeTax,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,quarterlyNetPPE,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,trailingDepreciationAndAmortization,annualGrossProfit,annualStockBasedCompensation,trailingTaxProvision,annualFreeCashFlow,annualNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualDilutedAverageShares,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyCommonStockIssuance,trailingOperatingExpense,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyPretaxIncome,quarterlyOperatingIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyBasicEPS,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyBasicAverageShares,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1214784000,,,8959532000.0,,125173000.0,0.0,-9251000.0,,,,1896642000.0,,,6393266000.0,,982378000.0,,,1357153000.0,,,,,2660500000.0,,,88778000.0,,2876724000.0,,88778000.0,,,336829000.0,,,,,88778000.0,1.29,1250300000.0,-1650000.0,638685000.0,,,64038000.0,64038000.0,,,,,290392000.0,,336829000.0,68617000.0,,,32742000.0,64038000.0,,,1190157000.0,,-49839000.0,,,75052000.0,,3916635000.0,0.0,,-41062000.0,,,,,,217032000.0,,,,,0.0,45392000.0,,,,,,,,,,,,,,,,965743000.0,482892000.0,,,537113000.0,,,73289000.0,794000.0,,,,,,,,,,5042897000.0,0.0,,,,,22893000.0,-1422671000.0,,2018813000.0,,,,,,4396000.0,,221115000.0,,,,,,,,92294000.0,,,,3043000.0,,,-226242000.0,,,,,3616512000.0,,,703000.0,,1840045000.0,266871000.0,-49839000.0,111671000.0,146063000.0,,2566266000.0,1.3,,,1256135000.0,,,68403000.0,3441484000.0,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,,6972432000.0,,119475000.0,0.0,-2013000.0,,,,1924698000.0,,,4468346000.0,,933741000.0,,,1323963000.0,,,,,2513706000.0,,,-1484781000.0,,1529321000.0,,-1484781000.0,,,321259000.0,,,,,-1484781000.0,-21.7,1234696000.0,-1423113000.0,469533000.0,,,62025000.0,62025000.0,,,,,131663000.0,,1740171000.0,68411000.0,,,30540000.0,62025000.0,,,954826000.0,,-57858000.0,,,77712000.0,,3626287000.0,0.0,,-143455000.0,,,,,,135325000.0,,,,,0.0,9772000.0,,,,,,,,,,,,,,,,980918000.0,439071000.0,,,322450000.0,,,64038000.0,795000.0,,,,,,,,,,3346145000.0,-8346000.0,,,,,148940000.0,-1460998000.0,,1963939000.0,,,,,,1420868000.0,,-1223388000.0,,,,,,,,51648000.0,,,,119124000.0,,,-128174000.0,,,,,2131731000.0,,,100000.0,,1763034000.0,184837000.0,-49512000.0,-1335841000.0,-1301100000.0,,2504086000.0,-21.7,,,1112581000.0,,,68411000.0,3424937000.0,,,,,,,,,,,,,,,,,,,,,,,
1230681600,-1458228000.0,,6446175000.0,,135470000.0,0.0,31494000.0,,,1860001000.0,1860001000.0,,,4199926000.0,1399434000.0,,,-1278166000.0,1129210000.0,40798000.0,423250000.0,,3153803000.0,2415456000.0,1555054000.0,295054000.0,-127615000.0,419263000.0,1399434000.0,-226100000.0,-127615000.0,2004115000.0,,324892000.0,6446175000.0,-342870000.0,,93519000.0,-127615000.0,,1168272000.0,-142837000.0,419985000.0,,,93519000.0,93519000.0,315053000.0,,570034000.0,876916000.0,94785000.0,,-1094020000.0,,,2415456000.0,30001000.0,93519000.0,1915000.0,,847850000.0,847850000.0,-62432000.0,,,69034000.0,-21.32,3292372000.0,0.0,,132046000.0,135470000.0,-856062000.0,26900000.0,254535000.0,1925742000.0,136003000.0,0.0,93519000.0,93519000.0,,0.0,59146000.0,,127050000.0,,2246249000.0,89604000.0,,,3413557000.0,-1458228000.0,,69842000.0,-21.32,,,,315053000.0,355962000.0,,1318501000.0,254535000.0,68401000.0,-1603561000.0,62025000.0,795000.0,-1570379000.0,,,,0.0,,-217824000.0,423250000.0,3915000.0,3153803000.0,0.0,180062000.0,94785000.0,,1168272000.0,-14153000.0,-1487815000.0,,1925742000.0,795000.0,5088584000.0,6826348000.0,162571000.0,4199926000.0,127383000.0,,-51363000.0,,,1737764000.0,11991000.0,,352210000.0,-11673000.0,159533000.0,419985000.0,68401000.0,,-54943000.0,-1487815000.0,1318501000.0,-107462000.0,-8276000.0,80296000.0,,-1458228000.0,2004115000.0,,,258000.0,,1485172000.0,198505000.0,-62502000.0,-141768000.0,1449982000.0,,2246249000.0,,,,876916000.0,3292372000.0,103293000.0,,3413557000.0,40798000.0,,,,,,,,,,,,,,,,,,,,,,
1238457600,,,6287636000.0,,104710000.0,0.0,43033000.0,,,,1843612000.0,,,4061015000.0,,,,,1054650000.0,,495032000.0,,,2330316000.0,,,-104909000.0,,1368552000.0,,-105887000.0,,,299573000.0,,,,,-105887000.0,-1.55,985463000.0,-1637000.0,381994000.0,,,136552000.0,136552000.0,,,,,137501000.0,,299573000.0,68433000.0,,,30184000.0,136552000.0,,,799927000.0,,-27093000.0,,,67680000.0,,3296214000.0,0.0,,3000.0,,,,,,10826000.0,,,,,0.0,176490000.0,,,,,,,,,,,,,,,,288916000.0,153689000.0,,,163420000.0,,,93519000.0,795000.0,,,,,,,,,,2959314000.0,0.0,,,-256557000.0,,-72796000.0,-1524680000.0,,1867072000.0,,,,,,2516000.0,2519000.0,-79841000.0,,,,,,,,128043000.0,,,,-55026000.0,,,33978000.0,,,,,1898228000.0,,,9000.0,,1208339000.0,37919000.0,-27093000.0,-177705000.0,-145884000.0,,2226621000.0,-1.55,,,965898000.0,,,68433000.0,3391752000.0,42423000.0,,,,,,,,,,,,,,,,,,,,,,
1246320000,,,6355689000.0,,107216000.0,0.0,89991000.0,,,,1804086000.0,,,4099916000.0,,,,,1038624000.0,,367807000.0,,,2294441000.0,,,47207000.0,,1399277000.0,,46261000.0,,,292710000.0,,,,,46261000.0,0.67,936336000.0,5568000.0,383139000.0,,,226543000.0,226543000.0,,,,,55335000.0,,292710000.0,68613000.0,,,30002000.0,226543000.0,,,812190000.0,,-25830000.0,,,77062000.0,,3225366000.0,0.0,,11663000.0,,,,,,202296000.0,,,,,0.0,54150000.0,,,,,,,,,,,,,,,,355039000.0,367388000.0,,,256477000.0,,,136552000.0,795000.0,,,,,,,,,,3100772000.0,0.0,,,-181473000.0,,3037000.0,-1589854000.0,,1864301000.0,,,,,,2115000.0,2111000.0,157308000.0,,,,,,,,102693000.0,,,,-392000.0,,,-117490000.0,,,,,1944489000.0,,,72000.0,,1406012000.0,228126000.0,-25830000.0,50244000.0,74678000.0,,2255773000.0,0.68,,,930925000.0,,,68449000.0,3454155000.0,40752000.0,,,,,,,,,,,,,,,,,,,,,,
1254268800,,,6488455000.0,,107951000.0,0.0,79602000.0,,,,1802138000.0,,,4129344000.0,,,,,1013106000.0,,371477000.0,,,2312624000.0,,,35395000.0,,1424391000.0,,34348000.0,,,301388000.0,,,,,34348000.0,0.5,939478000.0,1657000.0,402535000.0,,,306145000.0,306145000.0,,,,,53163000.0,,301388000.0,68653000.0,,,32318000.0,306145000.0,,,817586000.0,,-24282000.0,,,76435000.0,,3242366000.0,0.0,,-38173000.0,,,,,,128191000.0,,,,,0.0,8057000.0,,,,,,,,,,,,,,,,353282000.0,369459000.0,,,334728000.0,,,226543000.0,795000.0,,,,,,,,,,3215865000.0,-5924000.0,,,-3455000.0,,2015000.0,-1631880000.0,,1841779000.0,,,,,,1983000.0,2110000.0,146163000.0,,,,,,,,-1480000.0,,,,33316000.0,,,-49301000.0,,,,,1978837000.0,,,258000.0,,1382565000.0,146549000.0,-18358000.0,37410000.0,68071000.0,,2359111000.0,0.5,,,929742000.0,,,68456000.0,3473659000.0,72481000.0,,,,,,,,,,,,,,,,,,,,,,
1262217600,-5499000.0,,6391446000.0,-4402000.0,100667000.0,66545000.0,225313000.0,,,1801572000.0,1801572000.0,,,4032446000.0,1411128000.0,,,-77713000.0,1005414000.0,85699000.0,340634000.0,,3200823000.0,2273142000.0,9995000.0,303004000.0,21288000.0,43730000.0,1411128000.0,-114849000.0,19779000.0,1998616000.0,,294829000.0,6391446000.0,-125844000.0,,531458000.0,19779000.0,,892981000.0,0.0,370903000.0,,,531458000.0,531458000.0,335401000.0,,672205000.0,884022000.0,52907000.0,,294829000.0,,,2273142000.0,34527000.0,531458000.0,884000.0,,785342000.0,785342000.0,-37644000.0,,-525000.0,81827000.0,-0.08,3157164000.0,0.0,,2451000.0,100667000.0,352322000.0,0.0,296917000.0,1791412000.0,221967000.0,0.0,531458000.0,531458000.0,,20693000.0,37472000.0,,127031000.0,,2359000000.0,93519000.0,,,3469525000.0,-5499000.0,,-20579000.0,-0.08,,,,335401000.0,341694000.0,,1188500000.0,296917000.0,68452000.0,-459666000.0,306145000.0,795000.0,5588000.0,,,,66545000.0,,-108925000.0,340634000.0,437939000.0,3200823000.0,0.0,-76694000.0,52907000.0,-18181000.0,892981000.0,-8950000.0,-1678113000.0,,1791412000.0,795000.0,4111794000.0,5344024000.0,20693000.0,4032446000.0,3381000.0,2913000.0,128692000.0,,,1232230000.0,9653000.0,,563280000.0,-24056000.0,92655000.0,370903000.0,68452000.0,,1523000.0,-1678113000.0,1188500000.0,6969000.0,-5924000.0,321911000.0,,-1019000.0,1998616000.0,,,545000.0,,1347108000.0,259611000.0,-37644000.0,12338000.0,46865000.0,0.0,2359000000.0,,,,884022000.0,3157164000.0,276169000.0,,3469525000.0,85699000.0,,,,,,,,,,,,,,,,,,,,,,
1269993600,,,6318900000.0,,99092000.0,0.0,-79123000.0,,,,1303437000.0,,,3875442000.0,,,,,1005990000.0,,325685000.0,,,1756295000.0,,,21270000.0,,1377518000.0,,20538000.0,,,287625000.0,,,,,20538000.0,0.3,932785000.0,4531000.0,353766000.0,,,452335000.0,452335000.0,,,,,551426000.0,,287625000.0,68730000.0,,,33908000.0,452335000.0,,,736353000.0,,-23309000.0,,-2071000.0,76798000.0,,3167411000.0,0.0,,-861000.0,,,,,,-69501000.0,,,,,23731000.0,-44096000.0,,,,,,,,,,,,,,,,383006000.0,341246000.0,,,196930000.0,,,531458000.0,796000.0,,,,,,,,,,3121623000.0,0.0,,,0.0,,2974000.0,-1708192000.0,,1719051000.0,,,,,,1830000.0,1858000.0,134950000.0,,,,,,,,-144756000.0,,,,-5675000.0,,,-2042000.0,,,,,2019154000.0,,,394000.0,,1347236000.0,-46192000.0,-23309000.0,24244000.0,53621000.0,,2443458000.0,0.3,,,1411116000.0,,,68523000.0,3427243000.0,93900000.0,,,,,,,,,,,,,,,,,,,,,,
1277856000,,,6003916000.0,,90582000.0,44501000.0,-109662000.0,,,,1303155000.0,,,3719056000.0,,,,,1025330000.0,,334951000.0,,,1734510000.0,,,68965000.0,,1340003000.0,,68081000.0,,,285030000.0,,,,,68081000.0,0.99,965778000.0,-544000.0,340773000.0,,,342673000.0,342673000.0,,,,,351307000.0,,285030000.0,68789000.0,,,39031000.0,342673000.0,,,686156000.0,,-23830000.0,,-597000.0,72497000.0,,2894726000.0,0.0,,-9720000.0,,,,,,111339000.0,,,,,19242000.0,-38805000.0,,,,,,,,,,,,,,,,393323000.0,374756000.0,,,83804000.0,,,452335000.0,796000.0,,,,,,,,,,3078938000.0,0.0,,,-199992000.0,,-18814000.0,-1746218000.0,,1654161000.0,,,,,,1492000.0,1626000.0,161679000.0,,,,,,,,-6276000.0,,,,-12663000.0,,,-209998000.0,,,,,2087235000.0,,,619000.0,,1400086000.0,135169000.0,-23830000.0,50151000.0,89726000.0,,2284860000.0,0.99,,,1160216000.0,,,68585000.0,3400379000.0,33141000.0,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,6191910000.0,,89720000.0,0.0,23162000.0,,,,1303151000.0,,,3897708000.0,,,,,964620000.0,,342789000.0,,,1745099000.0,,,52264000.0,,1389057000.0,,51094000.0,,,259750000.0,,,,,51094000.0,0.74,996271000.0,4641000.0,352228000.0,,,365835000.0,365835000.0,,,,,351486000.0,,259750000.0,68773000.0,,,30046000.0,365835000.0,,,710934000.0,,-114404000.0,,-316000.0,72956000.0,,2876410000.0,0.0,,930000.0,,,,,,82316000.0,,,,,27668000.0,-21043000.0,,,,,,,,,,,,,,,,389262000.0,344932000.0,,,236377000.0,,,342673000.0,796000.0,,,,,,,,,,3284494000.0,-75303000.0,,,0.0,,7513000.0,-1807692000.0,,1680541000.0,,,,,,1740000.0,1740000.0,162779000.0,,,,,,,,-10734000.0,,,,5852000.0,,,737000.0,,,,,2138329000.0,,,113000.0,,1309552000.0,121417000.0,-39101000.0,59777000.0,85182000.0,,2294202000.0,0.74,,,1131311000.0,,,68593000.0,3488233000.0,6134000.0,,,,,,,,,,,,,,,,,,,,,,
1293753600,185471000.0,,6098926000.0,,93518000.0,0.0,-11618000.0,,,1302994000.0,1302994000.0,,,3850313000.0,1369394000.0,,,192648000.0,920532000.0,9301000.0,230556000.0,,3271556000.0,1743015000.0,6888000.0,296773000.0,47436000.0,314169000.0,1369394000.0,-231482000.0,45758000.0,2180843000.0,,256026000.0,6098926000.0,-255199000.0,,354217000.0,45758000.0,,1007503000.0,3002000.0,346503000.0,,,354217000.0,354217000.0,353387000.0,,319712000.0,1048914000.0,350588000.0,,256026000.0,,,1743015000.0,30166000.0,354217000.0,2445000.0,,677127000.0,677127000.0,-69939000.0,,,74522000.0,2.66,2791929000.0,0.0,,6179000.0,93518000.0,622572000.0,0.0,178097000.0,1687124000.0,39378000.0,4615000.0,354217000.0,354217000.0,,19431000.0,-14959000.0,,133151000.0,,2248613000.0,531458000.0,,,3518392000.0,185471000.0,,-21279000.0,2.65,,,,353387000.0,341666000.0,,1088431000.0,178097000.0,68578000.0,-254172000.0,365835000.0,797000.0,11630000.0,,,,0.0,,-156180000.0,230556000.0,-177241000.0,3271556000.0,1000.0,2713000.0,350588000.0,-54180000.0,1007503000.0,11040000.0,-1831268000.0,,1687124000.0,797000.0,3916472000.0,5319072000.0,19431000.0,3850313000.0,1664000.0,1664000.0,163164000.0,,,1402600000.0,6888000.0,,163532000.0,-3472000.0,-5719000.0,346503000.0,68784000.0,,-8793000.0,-1831268000.0,1088431000.0,-43896000.0,-79917000.0,-167485000.0,,189935000.0,2180843000.0,,,1319000.0,,1262198000.0,109318000.0,-69940000.0,58476000.0,85640000.0,0.0,2248613000.0,,,,1048914000.0,2791929000.0,-118903000.0,,3518392000.0,9301000.0,,,,,,,,,,,,,,,,,,,,,,
1301529600,,,6266233000.0,,94642000.0,36437000.0,-97986000.0,,,,1577188000.0,,,3926558000.0,,759162000.0,,,1002003000.0,,185773000.0,,,2027172000.0,,,24538000.0,,1406731000.0,,23442000.0,,,285508000.0,,,,,23442000.0,0.34,1075613000.0,15000.0,355342000.0,,,256231000.0,256231000.0,,,,,52706000.0,,285508000.0,68904000.0,,,26595000.0,256231000.0,,,689703000.0,,-52811000.0,,,74253000.0,,2819646000.0,0.0,,-3283000.0,,,,,,-120224000.0,,,,,21672000.0,-60300000.0,,,,,,,,,,,,,,,,396775000.0,341592000.0,,,292828000.0,,,354217000.0,797000.0,,,,,,,,,,3413332000.0,0.0,,,-631114000.0,,4966000.0,-1893740000.0,,1715895000.0,,,,,,24538000.0,3861000.0,130352000.0,,,,,,,,-175195000.0,,,,-1820000.0,,,8392000.0,,,,,2204285000.0,,,1067000.0,,1343595000.0,-67413000.0,-52811000.0,29504000.0,56084000.0,,2339675000.0,0.34,,,792474000.0,,,68674000.0,3609635000.0,9286000.0,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,6389000000.0,,93499000.0,0.0,29191000.0,,,,1155150000.0,,,3941763000.0,,759722000.0,,,1095607000.0,,242905000.0,,,1615259000.0,,,62094000.0,,1418830000.0,,60903000.0,,,280547000.0,,,,,60903000.0,0.88,1102769000.0,-396000.0,366610000.0,,,285422000.0,285422000.0,,,,,453185000.0,,280547000.0,68981000.0,,,25760000.0,285422000.0,,,592433000.0,,-59708000.0,,,74344000.0,,2839741000.0,88745000.0,,-2145000.0,,,,,,36295000.0,,,,,22297000.0,-24476000.0,,,,,,,,,,,,,,,,416909000.0,382247000.0,,,331558000.0,,,256231000.0,798000.0,,,,,,,,,,3516959000.0,0.0,,,-304689000.0,,13450000.0,-1918967000.0,,1730914000.0,,,,,,-11211000.0,2177000.0,175648000.0,,,,,,,,-51625000.0,,,,2151000.0,,,-11805000.0,,,,,2265188000.0,,,1579000.0,,1477854000.0,96003000.0,-59708000.0,75544000.0,101700000.0,,2447237000.0,0.89,,,1224482000.0,,,68744000.0,3649881000.0,4373000.0,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,6277568000.0,,95928000.0,0.0,-9266000.0,,,,1173038000.0,,,3836980000.0,,747954000.0,,,1084889000.0,,247337000.0,,,1612836000.0,,,47696000.0,,1389430000.0,,46646000.0,,,266159000.0,,,,,46646000.0,0.68,1132073000.0,-13413000.0,343870000.0,,,276156000.0,276156000.0,,,,,438300000.0,,266159000.0,68954000.0,,,25132000.0,276156000.0,,,634164000.0,,-93838000.0,,,74207000.0,,2826075000.0,0.0,,37556000.0,,,,,,39857000.0,,,,,20757000.0,-29906000.0,,,,,,,,,,,,,,,,412946000.0,357623000.0,,,184631000.0,,,285422000.0,798000.0,,,,,,,,,,3418735000.0,-24097000.0,,,-535846000.0,,5223000.0,-1930433000.0,,1696182000.0,,,,,,929000.0,2091000.0,152258000.0,,,,,,,,-15849000.0,,,,-1063000.0,,,-4556000.0,,,,,2311834000.0,,,57000.0,,1442512000.0,109598000.0,-69741000.0,52919000.0,91464000.0,,2440588000.0,0.68,,,1213239000.0,,,68759000.0,3626615000.0,3850000.0,,,,,,,,,,,,,,,,,,,,,,
1325289600,173922000.0,,6206228000.0,,99537000.0,0.0,35789000.0,,696856000.0,1200184000.0,1200184000.0,,,3808064000.0,1375175000.0,696856000.0,,199874000.0,1042880000.0,0.0,218939000.0,,3415785000.0,1655374000.0,-1257000.0,297734000.0,43897000.0,315542000.0,1375175000.0,-299670000.0,42931000.0,2354765000.0,,269123000.0,6206228000.0,-33124000.0,,311945000.0,42931000.0,,1113630000.0,-257000.0,355653000.0,,,311945000.0,311945000.0,372616000.0,,300993000.0,1101346000.0,386255000.0,,269123000.0,,,1655374000.0,24130000.0,311945000.0,3787000.0,,605100000.0,605100000.0,-93313000.0,,,74930000.0,2.53,2756720000.0,0.0,,-27587000.0,99537000.0,599225000.0,0.0,135639000.0,1712154000.0,69492000.0,0.0,311945000.0,311945000.0,,22735000.0,14477000.0,,101617000.0,,2398164000.0,354217000.0,,,3639857000.0,173922000.0,,-4616000.0,2.52,,,,372616000.0,335417000.0,,1101337000.0,135639000.0,68736000.0,-1801561000.0,276156000.0,798000.0,-14051000.0,,,,0.0,,-275573000.0,218939000.0,-42272000.0,3415785000.0,0.0,21649000.0,386255000.0,-329912000.0,1113630000.0,-1990000.0,-1927703000.0,,1712154000.0,798000.0,4225379000.0,5642258000.0,22735000.0,3808064000.0,-15513000.0,2030000.0,140967000.0,,,1416879000.0,10159000.0,,25420000.0,4541000.0,40365000.0,355653000.0,68964000.0,,-3884000.0,-1927703000.0,1101337000.0,-25155000.0,-24097000.0,-202304000.0,,178225000.0,2354765000.0,,,1084000.0,,1378297000.0,162805000.0,-93313000.0,41907000.0,66294000.0,0.0,2398164000.0,,,,1101346000.0,2756720000.0,-100205000.0,,3639857000.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,6399194000.0,,95838000.0,0.0,-7170000.0,,,,1642419000.0,,,3854566000.0,,753739000.0,,,1049609000.0,,212270000.0,,,2101205000.0,,,41012000.0,,1390712000.0,,40377000.0,,,287450000.0,,,,,40377000.0,0.58,1164991000.0,1825000.0,362948000.0,,,304775000.0,304775000.0,,,,,57309000.0,,287450000.0,69141000.0,,,22498000.0,304775000.0,,,599625000.0,,-43251000.0,,,73286000.0,,2879897000.0,0.0,,-36441000.0,,,,,,-87721000.0,,,,,22988000.0,-46331000.0,,,,,,,,,,,,,,,,398842000.0,359426000.0,,,190617000.0,,,311945000.0,800000.0,,,,,,,,,,3519297000.0,0.0,,,-330384000.0,,10291000.0,,,1718396000.0,,,,,,5571000.0,5571000.0,147087000.0,,,,,,,,-159780000.0,,,,-4978000.0,,,71959000.0,,,,,2395142000.0,,,5539000.0,,1409035000.0,-44470000.0,-43251000.0,51303000.0,71976000.0,,2544628000.0,0.59,,,778692000.0,,,68862000.0,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,6264777000.0,,93290000.0,0.0,14688000.0,,,,1570530000.0,,,3730591000.0,,794691000.0,,,1081329000.0,,231321000.0,,,1997890000.0,,,73188000.0,,1363356000.0,,73188000.0,,,280746000.0,,,,,73188000.0,1.06,1161073000.0,-440000.0,334070000.0,,,319463000.0,319463000.0,,,,,57158000.0,,280746000.0,69259000.0,,,18844000.0,319463000.0,,,564948000.0,,-51443000.0,,,71831000.0,,2788459000.0,0.0,,8351000.0,,,,,,95610000.0,,,,,17410000.0,-6155000.0,,,,,,,,,,,,,,,,381503000.0,388464000.0,,,70464000.0,,,304775000.0,800000.0,,,,,,,,,,3476318000.0,-7007000.0,,,-660143000.0,,15246000.0,,,1652444000.0,,,,,,2828000.0,2828000.0,179109000.0,,,,,,,,-22296000.0,,,,6695000.0,,,-58776000.0,,,,,2468330000.0,,,,,1469793000.0,140046000.0,-44436000.0,88434000.0,107718000.0,,2534186000.0,1.06,,,790569000.0,,,68984000.0,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,6302612000.0,,92359000.0,0.0,61379000.0,,,,1467269000.0,,,3705883000.0,,802605000.0,,,1100656000.0,,231335000.0,,,1888818000.0,,,70304000.0,,1371494000.0,,70304000.0,,,268883000.0,,,,,70304000.0,1.01,1139403000.0,-322000.0,329190000.0,,,380842000.0,380842000.0,,,,,57673000.0,,268883000.0,69337000.0,0.0,,17969000.0,380842000.0,,,554257000.0,,-47311000.0,,,71298000.0,,2707677000.0,0.0,,2034000.0,,,,,,155660000.0,,,,,17778000.0,27763000.0,,,,,,,,,,,,,,,,397865000.0,372837000.0,,,112854000.0,,,319463000.0,801000.0,,,,,,,,,,3594935000.0,0.0,,,-405609000.0,,15359000.0,,,1657226000.0,,,,,,4229000.0,2811000.0,174930000.0,,,,,,,,46931000.0,,,,5618000.0,,,-100875000.0,,,,,2538634000.0,,,,,1473493000.0,202971000.0,-47311000.0,85663000.0,103954000.0,,2596729000.0,1.02,,,818859000.0,,,69010000.0,,,,,,,,,,,,,,,,,,,,,,,,
