date,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualCostOfRevenue,trailingOperatingIncome,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualAccountsPayable,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyCashDividendsPaid,trailingCommonStockIssuance,quarterlyCurrentLiabilities,annualEndCashPosition,quarterlyCurrentAssets,trailingFreeCashFlow,annualTaxProvision,quarterlyRetainedEarnings,trailingEndCashPosition,trailingTaxProvision,quarterlyDepreciationAndAmortization,annualBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,quarterlyDilutedAverageShares,annualChangeInWorkingCapital,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyTotalAssets,quarterlyBasicEPS,annualFreeCashFlow,annualNetIncome,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualLongTermDebt,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingPretaxIncome,annualTotalAssets,annualDilutedEPS,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeCommonStockholders,annualStockholdersEquity,quarterlyStockholdersEquity,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyInvestingCashFlow,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyOperatingExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualCapitalStock,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyDilutedEPS,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,annualInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualCurrentLiabilities,annualGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualTotalNonCurrentAssets,annualEbitda,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualOtherNonCashItems,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,annualGrossPPE,quarterlyCurrentDebt,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualBeginningCashPosition,annualPurchaseOfInvestment,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,annualInterestExpense,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,annualPretaxIncome,quarterlySaleOfInvestment,trailingBeginningCashPosition,trailingChangesInAccountReceivables,annualInvestingCashFlow,trailingCashDividendsPaid,trailingInterestExpense,quarterlyGrossPPE,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyResearchAndDevelopment,trailingChangeInCashSupplementalAsReported,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,annualBasicAverageShares,quarterlyEbitda,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualTotalRevenue,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualGoodwill,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyOtherIntangibleAssets,trailingStockBasedCompensation,annualOtherIntangibleAssets,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:00.883526400,7200000.0,,100000000.0,,2600000.0,,14700000.0,,,,,,-1600000.0,,43700000.0,2300000.0,29100000.0,,4200000.0,34500000.0,,,,1.8,,19600000.0,,-2800000.0,8200000.0,0.0,2300000.0,162500000.0,43100000.0,5100000.0,238000000.0,,2300000.0,8200000.0,208900000.0,2000000.0,23400000.0,,50100000.0,162500000.0,-3300000.0,63900000.0,-6200000.0,117400000.0,,2100000.0,2100000.0,,238000000.0,1.76,7200000.0,,,0.0,29100000.0,,75500000.0,75500000.0,24500000.0,7900000.0,,0.0,5400000.0,16900000.0,-4300000.0,,1700000.0,-100000.0,18600000.0,2700000.0,2300000.0,5400000.0,34500000.0,,0.0,13500000.0,42300000.0,16900000.0,,63900000.0,2300000.0,2300000.0,16200000.0,39600000.0,,,,2300000.0,-2900000.0,2700000.0,,,1100000.0,3200000.0,151200000.0,43700000.0,69700000.0,151200000.0,2200000.0,,208900000.0,28700000.0,39600000.0,-200000.0,-4300000.0,,1900000.0,9200000.0,117400000.0,,3300000.0,4488636.0,219600000.0,23400000.0,-200000.0,,0.0,0.0,-68400000.0,,2900000.0,,,,1000000.0,7200000.0,,100000.0,700000.0,12400000.0,,,,-13900000.0,,,219600000.0,-68400000.0,42300000.0,,,400000.0,14700000.0,,-4400000.0,,,,,,23400000.0,900000.0,4412869.0,7500000.0,,23400000.0,0.0,-600000.0,-13900000.0,,,,169700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,,,2400000.0,,,,,,,,-1500000.0,,45900000.0,,26600000.0,,,35600000.0,,,,,,,4464286.0,,,,,,44000000.0,6000000.0,236200000.0,0.57,,,209600000.0,2500000.0,,,,160600000.0,7800000.0,,,,4385965.0,2600000.0,2600000.0,,,,3700000.0,,,,,,,75600000.0,25100000.0,,,0.0,7200000.0,17600000.0,-3000000.0,,,-100000.0,18900000.0,2000000.0,3300000.0,,,,600000.0,12900000.0,42100000.0,,,60800000.0,3300000.0,3300000.0,,,,,0.56,,,,,,1400000.0,4000000.0,152300000.0,,,,2300000.0,,,,38500000.0,,-3000000.0,,1900000.0,,,,-6900000.0,,,21100000.0,,,0.0,-100000.0,-69900000.0,,,,,,10800000.0,,,900000.0,,,,,,,,,222200000.0,,,,,100000.0,15900000.0,,5500000.0,,,,,,-100000.0,600000.0,,8300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,,,2200000.0,,,,,,,,-1700000.0,,46700000.0,,26400000.0,,,35400000.0,,,,,,,4666667.0,,,,,,41500000.0,3800000.0,238000000.0,0.31,,,211600000.0,1400000.0,,,,162300000.0,-1100000.0,,,114300000.0,4516129.0,1500000.0,1500000.0,,,,4900000.0,,,,,,,75700000.0,25600000.0,,,0.0,5600000.0,15400000.0,-3200000.0,,,-100000.0,15900000.0,2700000.0,3400000.0,,,,,12100000.0,41900000.0,,,60700000.0,3400000.0,3400000.0,,,,,0.3,,,,,,500000.0,2000000.0,153800000.0,,,,3300000.0,,,,38800000.0,,-3200000.0,,1700000.0,,,,1300000.0,,,23600000.0,,,-100000.0,0.0,-71300000.0,,,,,,2100000.0,,,200000.0,,,,,,,,,225100000.0,,,,,,15700000.0,,-1700000.0,,,,,,23600000.0,300000.0,,6200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,,,2600000.0,,,,,,,,-1500000.0,,37100000.0,,27800000.0,,,35600000.0,,,,,,,4444444.0,,,,,,40300000.0,4000000.0,241500000.0,0.37,,,213700000.0,1600000.0,,,,165400000.0,-2200000.0,,,127300000.0,4324324.0,1700000.0,1700000.0,,,,4300000.0,,,,,,,76100000.0,24900000.0,,,0.0,6200000.0,15600000.0,-4600000.0,,,-100000.0,15400000.0,3500000.0,4400000.0,,,,,11400000.0,41700000.0,,,74200000.0,4400000.0,4400000.0,,,,,0.36,,,,,,600000.0,2300000.0,156700000.0,,,,3400000.0,,,,39000000.0,,-4600000.0,,1600000.0,,,,3100000.0,,,14800000.0,,,0.0,-100000.0,-72800000.0,,,,,,2400000.0,,,900000.0,,,,,,,,,229500000.0,,,,,,14200000.0,,-2000000.0,,,,,,100000.0,300000.0,,6500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,7500000.0,,98600000.0,,-100000.0,,11400000.0,,,,,,-1700000.0,,38600000.0,4100000.0,30600000.0,,3700000.0,36400000.0,,,,1.77,,18900000.0,,-3600000.0,8200000.0,0.0,4100000.0,297600000.0,40800000.0,5300000.0,376800000.0,,-1300000.0,8200000.0,346200000.0,2300000.0,22100000.0,,49100000.0,297600000.0,-5800000.0,74000000.0,-6400000.0,,,2400000.0,2400000.0,,376800000.0,1.72,7500000.0,,,37200000.0,30600000.0,,79200000.0,79200000.0,22900000.0,7900000.0,,0.0,4900000.0,16000000.0,-3700000.0,,1600000.0,-100000.0,17900000.0,3000000.0,4100000.0,4900000.0,36400000.0,,500000.0,12600000.0,43000000.0,16000000.0,,74000000.0,4100000.0,4100000.0,13200000.0,42200000.0,,,,4100000.0,3000000.0,3000000.0,,,1200000.0,3600000.0,146000000.0,38600000.0,68000000.0,146000000.0,4400000.0,,346200000.0,28600000.0,42200000.0,-200000.0,-3700000.0,,1700000.0,7100000.0,,,5500000.0,4593023.0,209400000.0,22100000.0,-300000.0,,100000.0,37200000.0,-63400000.0,,2300000.0,,,,-2100000.0,6900000.0,,-300000.0,1500000.0,11900000.0,,,,-14500000.0,,,209400000.0,-63400000.0,43000000.0,,,,11400000.0,,-5400000.0,,,,,,22100000.0,400000.0,4505784.0,7800000.0,,22100000.0,0.0,1700000.0,-14500000.0,,,,166600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,,,900000.0,,,,,,,,-1600000.0,,26700000.0,,26400000.0,,,37500000.0,,,,,,,4482759.0,,,,,,42400000.0,5900000.0,375800000.0,0.58,,,349400000.0,2600000.0,,,,296100000.0,6900000.0,,,,4482759.0,2700000.0,2700000.0,,,,2600000.0,,,,,,,79700000.0,22900000.0,,,-3000000.0,7100000.0,18200000.0,-5800000.0,,,0.0,19500000.0,2300000.0,3300000.0,,,,700000.0,13600000.0,42500000.0,,,85100000.0,3300000.0,3300000.0,,,,,0.58,,,,,,1400000.0,4100000.0,146700000.0,,,,4100000.0,,,,41700000.0,,-2800000.0,,1800000.0,,,,-4600000.0,,,5500000.0,,,0.0,40200000.0,-63900000.0,,,,,,9700000.0,,,-700000.0,,,,,,,,,210600000.0,,,,,-400000.0,12400000.0,,6500000.0,,,,,,-200000.0,2700000.0,,8800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,,,2600000.0,,,,,,,,-1700000.0,,22200000.0,,24400000.0,,,37400000.0,,,,,,,4687500.0,,,,,,42800000.0,4100000.0,371700000.0,0.32,,,347300000.0,1500000.0,,,,291900000.0,-400000.0,,,,4687500.0,1600000.0,1600000.0,,,,5500000.0,,,,,,,79800000.0,26000000.0,,,-300000.0,4500000.0,15400000.0,1800000.0,,,-100000.0,16800000.0,2200000.0,1300000.0,,,,100000.0,12700000.0,43200000.0,,,85100000.0,1300000.0,1300000.0,,,,,0.32,,,,,,600000.0,2200000.0,150500000.0,,,,3300000.0,,,,41900000.0,,-3200000.0,,1800000.0,,,,-6700000.0,,,2000000.0,,,0.0,35000000.0,-66000000.0,,,,,,2800000.0,,,-2100000.0,,,,,,,,,216500000.0,,,,,600000.0,13700000.0,,-2000000.0,,,,,,100000.0,-1100000.0,,6900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,,5500000.0,,,,,,,,-1700000.0,,25900000.0,,27400000.0,,,37400000.0,,,,,,,4571429.0,,,,,,42700000.0,4100000.0,375300000.0,0.35,,,347900000.0,1600000.0,,,,295300000.0,1200000.0,,,,4571429.0,1700000.0,1700000.0,,,,5900000.0,,,,,,,80000000.0,26600000.0,,,0.0,4700000.0,15500000.0,-5900000.0,,,100000.0,16100000.0,2800000.0,3200000.0,,,,-700000.0,12000000.0,43300000.0,,,85000000.0,3200000.0,3200000.0,,,,,0.35,,,,,,800000.0,2500000.0,152200000.0,,,,1300000.0,,,,42100000.0,,-5900000.0,,1700000.0,,,,700000.0,,,4500000.0,,,0.0,34000000.0,-67400000.0,,,,,,7100000.0,,,1900000.0,,,,,,,,,219600000.0,,,,,300000.0,14800000.0,0.0,-500000.0,,,,,,100000.0,200000.0,,6600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,4500000.0,,102200000.0,,-3000000.0,,16500000.0,,,,,,-1700000.0,,34900000.0,2800000.0,26400000.0,,4000000.0,38100000.0,,,,1.74,,19400000.0,,3800000.0,8400000.0,0.0,2800000.0,281000000.0,44600000.0,5300000.0,363500000.0,,2900000.0,8400000.0,337100000.0,2200000.0,12600000.0,,50800000.0,281000000.0,-4800000.0,85000000.0,-6700000.0,,,2300000.0,2300000.0,,363500000.0,1.74,4500000.0,,-100000.0,40200000.0,26400000.0,,82500000.0,82500000.0,26700000.0,8100000.0,,-1700000.0,5600000.0,16600000.0,-5200000.0,,1900000.0,-100000.0,17900000.0,2500000.0,2800000.0,5600000.0,38100000.0,,400000.0,12600000.0,42600000.0,16600000.0,,85000000.0,2800000.0,2800000.0,18300000.0,44200000.0,,,,2800000.0,-4400000.0,2500000.0,,,1200000.0,3500000.0,153400000.0,34900000.0,70200000.0,153400000.0,3200000.0,,337100000.0,30600000.0,44200000.0,-100000.0,-3500000.0,,1700000.0,6000000.0,,,6200000.0,4682273.0,306800000.0,12600000.0,500000.0,,100000.0,40200000.0,-153400000.0,,4100000.0,-5000000.0,,,-1300000.0,6900000.0,,-300000.0,100000.0,12400000.0,,,,-15100000.0,,,306800000.0,-153400000.0,42600000.0,,,-400000.0,16500000.0,0.0,-200000.0,,,,,,12600000.0,100000.0,4682273.0,8300000.0,,12600000.0,100000.0,-1200000.0,-15400000.0,,,,172400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,,-919000.0,,,,,,,,-1704000.0,,39589000.0,,23968000.0,,,,,,,,,,4714540.0,,,,,,46317000.0,5826000.0,361911000.0,0.55,,,337943000.0,2597000.0,,,,279931000.0,1209000.0,,,,4714540.0,2664000.0,2664000.0,,,,743000.0,,,,,,,81980000.0,25853000.0,,,-226000.0,7238000.0,18421000.0,-4534000.0,,,-49000.0,20464000.0,2074000.0,2730000.0,,,,429000.0,14638000.0,42352000.0,,,81915000.0,2730000.0,2730000.0,,,,,0.55,,,,,,1368000.0,4032000.0,155415000.0,,,,2847000.0,,,,3757000.0,,-4308000.0,,1745000.0,,,,-1100000.0,,,16294000.0,,,0.0,40590000.0,-68107000.0,,,,,,5517000.0,,,-117000.0,,,,,,,,,223522000.0,,,,78223000.0,-99000.0,14222000.0,,880000.0,,,,,,16294000.0,160000.0,,8817000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,,2368000.0,,,,,,,,-1690000.0,,45495000.0,,26361000.0,,,,,,,,,,4837500.0,,,,,,42908000.0,3578000.0,365378000.0,0.25,,,339017000.0,1161000.0,,,,283715000.0,7526000.0,,,,4720178.0,1227000.0,1227000.0,,,,3764000.0,,,,,,,81663000.0,26785000.0,,,226000.0,9134000.0,17274000.0,-5547000.0,,,-84000.0,16123000.0,2321000.0,3002000.0,,,,-247000.0,12545000.0,42883000.0,,,81864000.0,3002000.0,3002000.0,,,,,0.24,,,,,,548000.0,1775000.0,163923000.0,,,,2730000.0,,,,3690000.0,,,,1719000.0,,,,2601000.0,,,20749000.0,,,0.0,35295000.0,-68518000.0,,,,,,3218000.0,,,272000.0,,,,,,,,,232441000.0,,,,77973000.0,529000.0,13771000.0,,-3878000.0,,,,,,20749000.0,162000.0,,6550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,,-706000.0,,,,,,,,-1691000.0,,52161000.0,,29165000.0,,,,,,,,,,4725989.0,,,,,,44464000.0,3240000.0,370733000.0,0.23,,,341568000.0,1067000.0,,,,289428000.0,-12381000.0,,,,4725989.0,1131000.0,1131000.0,,,,6174000.0,,,,,,,81305000.0,28489000.0,,,-14870000.0,9916000.0,17593000.0,-6046000.0,,,-61000.0,15975000.0,3228000.0,2170000.0,,,,-907000.0,12735000.0,44534000.0,,,81811000.0,2170000.0,2170000.0,,,,,0.23,,,,,,361000.0,1492000.0,160079000.0,,,,3002000.0,,,,3690000.0,,,,1687000.0,,,,2725000.0,,,25259000.0,,,0.0,43098000.0,-69831000.0,,,,,,2489000.0,,,-832000.0,,,,,,,,,229910000.0,,,,77615000.0,1721000.0,15138000.0,0.0,-2473000.0,,,,,,25259000.0,162000.0,,6105000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,11899000.0,,123772000.0,,-4105000.0,,18539000.0,,,,,,-1702000.0,,64169000.0,3060000.0,37870000.0,,3413000.0,38568000.0,,,,1.47,,17449000.0,,-10281000.0,7216000.0,-3690000.0,3060000.0,299342000.0,49252000.0,4805000.0,382967000.0,,-9695000.0,7216000.0,345097000.0,2128000.0,36642000.0,376000.0,41720000.0,299342000.0,-6049000.0,81695000.0,-6787000.0,,,2194000.0,2194000.0,,382967000.0,1.47,11899000.0,,-999000.0,44338000.0,37870000.0,,83625000.0,83625000.0,42645000.0,6953000.0,,-2433000.0,8779000.0,20057000.0,-6122000.0,,639000.0,194000.0,6607000.0,2854000.0,3060000.0,8779000.0,38568000.0,,374000.0,1802000.0,45859000.0,20057000.0,,81695000.0,3060000.0,3060000.0,8864000.0,44681000.0,,,,3060000.0,13598000.0,2854000.0,,,1136000.0,3330000.0,163289000.0,64169000.0,59169000.0,163289000.0,2170000.0,,345097000.0,29413000.0,44681000.0,0.0,-3689000.0,,1669000.0,-3362000.0,,,9372000.0,4723171.0,234325000.0,36642000.0,-351000.0,,0.0,44338000.0,-71036000.0,,2847000.0,,,,-2360000.0,6820000.0,,890000.0,3522000.0,10629000.0,,,,-22249000.0,,,234325000.0,-71036000.0,45859000.0,,376000.0,1371000.0,18539000.0,-931000.0,-4810000.0,,,,,,36642000.0,155000.0,4723171.0,7843000.0,,36642000.0,0.0,213000.0,-18559000.0,,,,182941000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,,,,,,,,,,-1767000.0,,58552000.0,,38764000.0,,,,,,,,,,4737713.0,,,,,,64490000.0,4734000.0,382819000.0,0.41,,,344055000.0,1939000.0,,,,300451000.0,-694000.0,,,,4737713.0,2006000.0,2006000.0,,,,9806000.0,,,,,,,82368000.0,40171000.0,,,-162000.0,9790000.0,25542000.0,-6156000.0,,,-46000.0,24319000.0,2026000.0,1390000.0,,,,828000.0,19585000.0,44133000.0,,,93640000.0,1390000.0,1390000.0,,,,,0.41,,,,,,1003000.0,3009000.0,156587000.0,,,,3060000.0,,,,3690000.0,,-6336000.0,,1679000.0,,,,-1156000.0,,,25399000.0,,,0.0,43658000.0,-68911000.0,,,,,,5642000.0,,,-1670000.0,,,,,,,,,225498000.0,,,,78678000.0,1035000.0,21587000.0,,-742000.0,,,,,,25399000.0,138000.0,,8100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,,,,,,,,,,-1660000.0,,42848000.0,,33205000.0,,,,,,,,,,4743415.0,,,,,,45619000.0,3894000.0,384609000.0,0.29,,,351404000.0,1388000.0,,,,302131000.0,6407000.0,,,,4743415.0,1452000.0,1452000.0,,,,3671000.0,,,,,,,82478000.0,29567000.0,,,162000.0,9456000.0,21535000.0,-3047000.0,,,-42000.0,16052000.0,2803000.0,5196000.0,,,,-777000.0,12158000.0,49854000.0,,,107568000.0,5196000.0,5196000.0,,,,,0.29,,,,,,678000.0,2130000.0,166674000.0,,,,1390000.0,,,,3690000.0,,-3209000.0,,1722000.0,,,,-2763000.0,,,10453000.0,,,0.0,51215000.0,-74880000.0,,,,,,9616000.0,,,3806000.0,,,,,,,,,241554000.0,,,,78788000.0,-247000.0,21120000.0,,5230000.0,,,,,,10453000.0,143000.0,,7097000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,,,,,,,,,,-1736000.0,,41515000.0,,29637000.0,,,,,,,,,,4760744.0,,,,,,49484000.0,3813000.0,375597000.0,-0.54,,,345960000.0,-2583000.0,,,,297308000.0,1372000.0,,,,4746196.0,1418000.0,-2519000.0,,,,1149000.0,,,,,,,78289000.0,33722000.0,,,-535000.0,11205000.0,22346000.0,-4660000.0,,,-54000.0,15762000.0,3476000.0,2666000.0,,,,-673000.0,11949000.0,48187000.0,,,107528000.0,2666000.0,2666000.0,,,,,-0.54,,,,,,494000.0,1912000.0,170346000.0,,,,5196000.0,,,,3690000.0,,-4125000.0,,1847000.0,,,,-3367000.0,,,9140000.0,,,0.0,25082000.0,-76377000.0,,,,,,5497000.0,,,-2530000.0,,,,,,,,,246723000.0,,,,74599000.0,288000.0,19386000.0,,4274000.0,,,,,,9140000.0,-47000.0,,7286000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,5651000.0,,146774000.0,,,,20084000.0,,,,,,-1739000.0,,47301000.0,6076000.0,31664000.0,,3421000.0,,,,,0.18,,15245000.0,,11118000.0,5027000.0,0.0,6076000.0,298407000.0,47429000.0,2804000.0,376762000.0,,3318000.0,1090000.0,345098000.0,89000.0,18012000.0,74746000.0,45003000.0,298407000.0,-3767000.0,107470000.0,-6902000.0,,,151000.0,151000.0,,376762000.0,0.18,5651000.0,,-81000.0,17138000.0,31664000.0,,78355000.0,78355000.0,43314000.0,833000.0,,0.0,9096000.0,17133000.0,-5715000.0,,229000.0,142000.0,4115000.0,2804000.0,6076000.0,9096000.0,,,,1311000.0,47113000.0,17133000.0,,107470000.0,6076000.0,6076000.0,23208000.0,3609000.0,,,,6076000.0,-614000.0,2804000.0,,,1246000.0,1397000.0,178288000.0,47301000.0,60248000.0,178288000.0,2666000.0,,345098000.0,28012000.0,3609000.0,-3937000.0,-6220000.0,,1549000.0,-1007000.0,,,6672000.0,4759822.0,255498000.0,18012000.0,,,0.0,17138000.0,-77210000.0,,3060000.0,,,,2453000.0,6797000.0,,3410000.0,-607000.0,8448000.0,,,,-19578000.0,,,255498000.0,-77210000.0,47113000.0,,74746000.0,-1683000.0,20084000.0,,2356000.0,,,,,,18012000.0,-5000.0,4743576.0,5529000.0,,18012000.0,0.0,3016000.0,-19890000.0,,,,207022000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,,,,,,,,,,-1721000.0,,46597000.0,,23508000.0,,,,,,,,,,4760516.0,,,,,,44289000.0,4715000.0,368096000.0,0.36,,,344588000.0,1695000.0,,,,291224000.0,3273000.0,,,,4743696.0,1759000.0,1759000.0,,,,-1022000.0,,,,,,,76872000.0,28858000.0,,,0.0,7628000.0,17709000.0,-3374000.0,,,-31000.0,15431000.0,1706000.0,5115000.0,,,,,10716000.0,45737000.0,,,104411000.0,5115000.0,5115000.0,,,,,0.36,,,,,,1030000.0,2789000.0,179077000.0,,,,6076000.0,,,,3602000.0,,-3374000.0,,1895000.0,,,,-4234000.0,,,18775000.0,,,0.0,17545000.0,-79220000.0,,,,,,6647000.0,,,-961000.0,,,,,,,,,258297000.0,,,,73270000.0,-2364000.0,18469000.0,-7000.0,3714000.0,,,,,,18775000.0,,,8253000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,,,,,,,,,,,-1699000.0,,48356000.0,,23017000.0,,,,,,,,,,4774047.0,,,,,,45517000.0,4008000.0,368569000.0,0.27,,,345552000.0,1290000.0,,,,291994000.0,-5876000.0,,,,4743696.0,1353000.0,1353000.0,,,,1797000.0,,,,,,,76575000.0,30650000.0,,,1535000.0,6284000.0,15395000.0,-3847000.0,,,-60000.0,14867000.0,2182000.0,3643000.0,,,,,10859000.0,46434000.0,,,104350000.0,3643000.0,3643000.0,,,,,0.27,,,,,,764000.0,2117000.0,181842000.0,,,,5115000.0,,,,3575000.0,,-5382000.0,,1831000.0,,,,2869000.0,,,23597000.0,,,0.0,17778000.0,-81187000.0,,,,,,-494000.0,,,-1472000.0,,,,,,,,,263029000.0,,,,73000000.0,2395000.0,16750000.0,-27000.0,-3749000.0,,,,,,23597000.0,,,7626000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,,,-45000.0,,,,,,,,-1702000.0,,56145000.0,,28552000.0,,,,,,,,,,4768825.0,,,,,,48007000.0,3767000.0,375290000.0,0.29,,,346738000.0,1378000.0,,,,298935000.0,-4051000.0,,,,4768825.0,1441000.0,1441000.0,,,,1258000.0,,,,,,,76355000.0,33150000.0,,,0.0,10324000.0,20583000.0,-5632000.0,,,-44000.0,14857000.0,2710000.0,4001000.0,,,,,11090000.0,46552000.0,,,104289000.0,4001000.0,4001000.0,,,,,0.29,,,,,,457000.0,1898000.0,184604000.0,,,,3643000.0,,,,3574000.0,,-5632000.0,,1825000.0,,,,4409000.0,,,29826000.0,,,0.0,18478000.0,-81931000.0,,,,,,1581000.0,,,358000.0,,,0.0,,,,,,266535000.0,,,,72781000.0,-58000.0,14234000.0,-1000.0,-3699000.0,,,,,,29826000.0,,,7721000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
