,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualDilutedEPS,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyChangeInInventory,annualInterestExpense,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,annualTotalNonCurrentAssets,annualRepaymentOfDebt,trailingGrossProfit,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInInventory,annualInventory,quarterlyTaxProvision,trailingChangeInInventory,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyEbitda,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualCostOfRevenue,trailingDepreciationAndAmortization,annualCapitalStock,annualCurrentDebt,annualNetOtherFinancingCharges,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyPretaxIncome,annualGrossProfit,trailingOperatingExpense,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,annualDilutedAverageShares,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualOperatingExpense,annualChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,trailingNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable,annualTotalLiabilitiesNetMinorityInterest,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,quarterlyGoodwill,annualNetIncome,annualNetOtherInvestingChanges,quarterlyBasicAverageShares,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyFreeCashFlow,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,annualAccountsPayable,trailingInvestingCashFlow,annualTotalRevenue,annualOtherCurrentAssets,annualPurchaseOfInvestment,trailingTotalRevenue,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTaxProvision,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualTotalAssets,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualCashAndCashEquivalents,quarterlyDilutedEPS,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,quarterlyCurrentDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualIncomeTaxPayable,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,annualEbitda,annualCurrentAssets,trailingPretaxIncome,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualInvestmentsAndAdvances,annualSaleOfInvestment,trailingResearchAndDevelopment,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1075507200,,-987000.0,0.0,,,,,,,,,-39289000.0,,,,,,112610000.0,96037000.0,-12495000.0,84766000.0,24091000.0,,,,110287000.0,17925000.0,,,,,,433217000.0,,,,160729000.0,,,,4697000.0,,,,25133000.0,-308552000.0,,1565000.0,,,,,,,,,,,,14022000.0,,,,,421621000.0,-19786000.0,,,,,,16573000.0,0.0,,,-23182000.0,-10015000.0,,0.04625,-59530000.0,,-76851000.0,,,,,-113000.0,313573000.0,,469281000.0,300089000.0,,657410000.0,,,,262751000.0,920161000.0,,,,,198608000.0,175080000.0,,,-92362000.0,11775000.0,-69545000.0,,212790000.0,311451000.0,,200963000.0,,,8560000.0,,,9325000.0,9325000.0,,,,,,,,,96037000.0,,,186855000.0,,,,,1331000.0,271071000.0,17925000.0,,,,,,,0.045,,,17925000.0,,2533000.0,,,3882000.0,0.0,,9325000.0,,,-9717000.0,-1501000.0,209032000.0,,,80753000.0,486944000.0,,20088000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083283200,,933000.0,0.0,,,,,,,,,30352000.0,,,,,,198879000.0,117211000.0,-11303000.0,96636000.0,24230000.0,,,,17925000.0,31825000.0,,,,,,487580000.0,,,,163097000.0,,,,26296000.0,,,,90160000.0,-315973000.0,,4144000.0,,,,,,,,,,,,78495000.0,,,,,474653000.0,-4086000.0,,,,,,81668000.0,0.0,,,26291000.0,-11341000.0,,0.2625,-665000.0,,-62852000.0,,,,,-1985000.0,548027000.0,,479070000.0,401786000.0,,812738000.0,,,,263925000.0,1076663000.0,,,,,198400000.0,175069000.0,,,13900000.0,12228000.0,-12006000.0,,274934000.0,484763000.0,,349148000.0,,,8492000.0,,,52199000.0,52199000.0,,,,,,,,,117211000.0,,,187297000.0,,,,,529000.0,238472000.0,31825000.0,,,,,,,0.25,,,31825000.0,,30216000.0,,,3702000.0,75000.0,,52199000.0,,,-11333000.0,-1490000.0,208712000.0,,,80543000.0,589083000.0,,19104000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091232000,,339000.0,0.0,,,,,,,,,20724000.0,,,,,,164202000.0,111696000.0,-11298000.0,68245000.0,22963000.0,,,,31825000.0,34022000.0,,,,,,423453000.0,,,,164851000.0,,,,16161000.0,,,,60852000.0,-303253000.0,,6309000.0,,,,,,,,,,,,50374000.0,,,,,411788000.0,-108362000.0,,,,,,52506000.0,0.0,,,-130426000.0,-9829000.0,,0.175,141989000.0,,99427000.0,,,,,-4923000.0,454044000.0,,468104000.0,349495000.0,,695779000.0,,,,264974000.0,960753000.0,,,,,194952000.0,175058000.0,,,2197000.0,12747000.0,132160000.0,,278060000.0,381329000.0,,289842000.0,,,8346000.0,,,34213000.0,34213000.0,,,,,,,,,111696000.0,,,187805000.0,,,,,1761000.0,217357000.0,34022000.0,,,,-213000.0,,,0.16625,,,34022000.0,,3190000.0,,,3893000.0,-75000.0,,34213000.0,,,-9295000.0,-1452000.0,206352000.0,,,98942000.0,537300000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099180800,-19531000.0,133000.0,0.0,102666000.0,0.0,476117000.0,,,0.505,110287000.0,13475000.0,-12097000.0,15523000.0,,194912000.0,428527000.0,,117379000.0,103583000.0,-11142000.0,87147000.0,22518000.0,,-40812000.0,,34022000.0,90756000.0,4213000.0,,263572000.0,,,395614000.0,,,-166222000.0,164665000.0,,-310000.0,227200000.0,3413000.0,,,,24491000.0,-311452000.0,,2289000.0,102666000.0,,,,1059438000.0,,22518000.0,1144000.0,0.0,,144336000.0,10342000.0,593070000.0,,-311452000.0,2758000.0,384238000.0,-37587000.0,203064000.0,,,428527000.0,33935000.0,13796000.0,0.0,,,-38905000.0,-9627000.0,,,103354000.0,,74211000.0,,,533133000.0,,9779000.0,336864000.0,,476117000.0,340775000.0,,665175000.0,3837000.0,384238000.0,,263572000.0,928747000.0,,,102666000.0,418000.0,,175046000.0,,280969000.0,56734000.0,13475000.0,93727000.0,-5839000.0,252484000.0,280969000.0,,219485000.0,153233000.0,14307000.0,10695000.0,-38296000.0,164543000.0,6929000.0,6929000.0,,87147000.0,,1652508000.0,0.0,,,395614000.0,103583000.0,175046000.0,90756000.0,192358000.0,50567000.0,36093000.0,,928747000.0,592000.0,227200000.0,90756000.0,,252484000.0,340775000.0,,,90756000.0,,3837000.0,,90756000.0,0.52625,1144000.0,192358000.0,,4046000.0,0.0,,6929000.0,,,-7951000.0,-1396000.0,,90756000.0,80255000.0,80255000.0,533133000.0,-169821000.0,18652000.0,-11142000.0,185148000.0,18652000.0,164665000.0,200636000.0,665175000.0,,,,,,,,,,,,,,,,,,,,,,
1107129600,,-3224000.0,0.0,,,,,,,,,-53832000.0,,,,,,121663000.0,102239000.0,-10119000.0,90459000.0,21629000.0,,,,90756000.0,7467000.0,,,,,,353193000.0,,,,160718000.0,,,,5629000.0,,,,28853000.0,-319183000.0,,2950000.0,,,,,,,,,,,,16805000.0,,,,,341683000.0,-83763000.0,,,,,,19424000.0,0.0,,,-20885000.0,-7319000.0,,0.06,-54778000.0,,-76247000.0,,,,,-1630000.0,346913000.0,,479901000.0,379793000.0,,662756000.0,,,,262347000.0,925103000.0,,,,,184544000.0,175035000.0,,,-83289000.0,13245000.0,-62097000.0,,227127000.0,318063000.0,,225250000.0,,,9429000.0,,,11176000.0,11176000.0,,,,,,,,,102239000.0,,,192117000.0,,,,,1141000.0,276364000.0,7467000.0,,,,,,,0.05875,3837000.0,,7467000.0,,62207000.0,,,3760000.0,1709000.0,,11176000.0,,,-7587000.0,-2793000.0,191032000.0,,,101590000.0,571910000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114819200,,3451000.0,0.0,,,,,,,,,33584000.0,,,,,,216643000.0,119542000.0,-9016000.0,114915000.0,43268000.0,,,,7467000.0,14449000.0,,,,,,410521000.0,,,,170334000.0,,,,31212000.0,,,,106264000.0,-327837000.0,,2681000.0,,,,,,,,,,,,93170000.0,,,,,376269000.0,-10266000.0,,,,,,97101000.0,0.0,,,81005000.0,-7787000.0,,0.345,-33630000.0,,-96974000.0,,,,,-10162000.0,628441000.0,,498171000.0,559430000.0,,885987000.0,,,,275890000.0,1161877000.0,,,,,179016000.0,175024000.0,,,6982000.0,13065000.0,-41417000.0,,293333000.0,544871000.0,,411798000.0,,,9163000.0,,,61958000.0,61958000.0,,,,,,,,,119542000.0,,,191926000.0,,,,,942000.0,256926000.0,14449000.0,,,,,,,0.3325,3837000.0,,14449000.0,,151182000.0,,,4873000.0,2306000.0,,61958000.0,,,-40423000.0,-2689000.0,186368000.0,,,87215000.0,751356000.0,,18341000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122768000,,-69000.0,0.0,,,,,,,,,19481000.0,,,,,,163261000.0,108595000.0,-11415000.0,75964000.0,42653000.0,,,,14449000.0,34665000.0,,,,,,414930000.0,,,,166890000.0,,,,16111000.0,,,,66184000.0,-328784000.0,,1978000.0,,,,,,,,,,,,50488000.0,,,,,383692000.0,-31064000.0,,,,,,54666000.0,0.0,,,-126750000.0,-9188000.0,,0.1925,156252000.0,,109136000.0,,,,,-1354000.0,466942000.0,,495674000.0,403953000.0,,741362000.0,,,,271176000.0,1012538000.0,,,,,177976000.0,175012000.0,,,20216000.0,14806000.0,147064000.0,,273435000.0,399883000.0,,303681000.0,,,11518000.0,,,34377000.0,34377000.0,,,,,,,,,108595000.0,,,193655000.0,,,,,642000.0,235146000.0,34665000.0,,,,0.0,,,0.185,3837000.0,,34665000.0,,54554000.0,,,4820000.0,1650000.0,,34377000.0,,,-8396000.0,-2669000.0,185752000.0,,,87086000.0,597608000.0,,17161000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130716800,-49354000.0,1392000.0,0.0,114082000.0,0.0,506884000.0,,,0.6125,90756000.0,9629000.0,-443000.0,17733000.0,,178856000.0,432640000.0,,133799000.0,102264000.0,-11581000.0,87952000.0,41899000.0,,-38189000.0,,34665000.0,41402000.0,5279000.0,,269663000.0,,,390034000.0,,,-154393000.0,167277000.0,,-1210000.0,235347000.0,3237000.0,,,,44254000.0,-339607000.0,,6544000.0,114082000.0,23000.0,,,1164021000.0,,41899000.0,371000.0,0.0,,135894000.0,9809000.0,635366000.0,,-339607000.0,-8635000.0,359716000.0,-31879000.0,186156000.0,,,432640000.0,15264000.0,31535000.0,0.0,,,-87763000.0,-13895000.0,,,106239000.0,,79349000.0,,,526703000.0,,4511000.0,357091000.0,,506884000.0,341202000.0,,647074000.0,872000.0,359716000.0,,269663000.0,916737000.0,,,114082000.0,1550000.0,,175000000.0,,295683000.0,6737000.0,9629000.0,92344000.0,-10755000.0,252879000.0,295683000.0,,223292000.0,170272000.0,14153000.0,12719000.0,-68419000.0,202726000.0,6572000.0,6572000.0,,87952000.0,,1799387000.0,0.0,,,390034000.0,102264000.0,175000000.0,41402000.0,185501000.0,56190000.0,42829000.0,,916737000.0,2554000.0,235347000.0,41402000.0,,252879000.0,341202000.0,,,41402000.0,,872000.0,,41402000.0,0.6375,371000.0,185501000.0,,4280000.0,-5665000.0,,6572000.0,,,-12013000.0,-2604000.0,,41402000.0,86649000.0,86649000.0,526703000.0,-156972000.0,15737000.0,-11581000.0,174083000.0,15737000.0,167277000.0,245555000.0,647074000.0,,,,,,,,,,,,,,,,,,,,,,
1138665600,,3118000.0,0.0,,,,,,,,,-60085000.0,,,,,,131874000.0,107205000.0,-11486000.0,95213000.0,42561000.0,,,,41402000.0,19744000.0,,,,,,391411000.0,,,,165078000.0,,,,7033000.0,,,,35203000.0,-349154000.0,,16376000.0,,,,,,,,,,,,21312000.0,,,,,360336000.0,-27587000.0,,,,,,24669000.0,0.0,,,36430000.0,-8026000.0,,0.0825,-53328000.0,,-69302000.0,,,,,-11679000.0,369640000.0,,514232000.0,403753000.0,,716888000.0,,,,263571000.0,980459000.0,,,,,174432000.0,175000000.0,,,-21658000.0,9423000.0,-61354000.0,,256605000.0,313157000.0,,237766000.0,,,10534000.0,,,14279000.0,14279000.0,,,,,,,,,107205000.0,,,185295000.0,,,,,886000.0,295687000.0,19744000.0,,,,,,,0.08,872000.0,,19744000.0,,51935000.0,,,4243000.0,0.0,,14279000.0,,,-4782000.0,-3923000.0,179836000.0,,,86457000.0,589048000.0,,12036000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146355200,,3074000.0,0.0,,,,,,,,,49246000.0,,,,,,230256000.0,124309000.0,-11299000.0,126201000.0,42372000.0,,,,19744000.0,27240000.0,,,,,,444642000.0,,,,163729000.0,,,,33134000.0,,,,116466000.0,-357110000.0,,-9000000.0,,,,,,,,,,,,103216000.0,,,,,413569000.0,-21699000.0,,,,,,105947000.0,0.0,,,50142000.0,-9129000.0,,0.405,-37371000.0,,-116181000.0,,,,,-4244000.0,659004000.0,,520839000.0,543766000.0,,915031000.0,,,,258605000.0,1173636000.0,,81346000.0,,,173500000.0,175000000.0,,,7496000.0,9356000.0,-46500000.0,,296464000.0,546413000.0,,428748000.0,,,10519000.0,,,70082000.0,70082000.0,,,,,,,,,124309000.0,,,185228000.0,,,,,2446000.0,248134000.0,27240000.0,,,,,,,0.39,872000.0,,27240000.0,,121101000.0,,,5177000.0,15625000.0,,70082000.0,,,-5765000.0,-3919000.0,179828000.0,,,5175000.0,728994000.0,,8355000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154304000,,-476000.0,0.0,,,,,,,,,-6642000.0,,,,,,170336000.0,108615000.0,-10021000.0,86998000.0,41375000.0,,,,27240000.0,24815000.0,,,,,,437301000.0,,,,163703000.0,,,,19478000.0,,,,72158000.0,-365143000.0,,820000.0,,,,,,,,,,,,59800000.0,,,,,405947000.0,-48102000.0,,,1553000.0,,,61721000.0,0.0,,,-147037000.0,-9538000.0,,0.235,154564000.0,,85818000.0,,,,,16342000.0,477861000.0,,528846000.0,382567000.0,,746711000.0,,,,258634000.0,1005345000.0,,81402000.0,,,171408000.0,175000000.0,,,-2425000.0,9605000.0,145026000.0,,271022000.0,394038000.0,,307525000.0,,,10437000.0,,,40322000.0,40322000.0,,,,,,,,,108615000.0,,,185477000.0,,,,,2756000.0,255031000.0,24815000.0,,,,0.0,,,0.2275,872000.0,,24815000.0,,24547000.0,,,4677000.0,645000.0,,40322000.0,,,-9893000.0,-3858000.0,177440000.0,,,5332000.0,568044000.0,,8197000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162252800,14121000.0,-4555000.0,0.0,129145000.0,0.0,540339000.0,,,0.7275,41402000.0,9415000.0,16959000.0,17672000.0,,171548000.0,440440000.0,,110850000.0,100311000.0,-6849000.0,89673000.0,40356000.0,,-39885000.0,,24815000.0,55523000.0,6117000.0,,264890000.0,,,392029000.0,,,-138201000.0,166323000.0,,-522000.0,238544000.0,3964000.0,,,,21613000.0,-374016000.0,,2487000.0,129145000.0,6641000.0,,,1192675000.0,,40356000.0,320000.0,13131000.0,,150386000.0,8426000.0,643316000.0,,-374016000.0,-2742000.0,358522000.0,-49155000.0,177376000.0,,623000.0,440440000.0,13214000.0,10539000.0,0.0,,,-77736000.0,-13192000.0,,,126406000.0,,112879000.0,,,529954000.0,,-3161000.0,329486000.0,,540339000.0,345539000.0,,657093000.0,,358522000.0,,264890000.0,921983000.0,,81469000.0,129145000.0,1161000.0,,175000000.0,,294833000.0,30708000.0,9415000.0,113214000.0,-15421000.0,255546000.0,294833000.0,81469000.0,218636000.0,192754000.0,10683000.0,11074000.0,-38062000.0,202876000.0,4462000.0,4462000.0,,89673000.0,,1835991000.0,0.0,-371000.0,,392029000.0,100311000.0,175000000.0,55523000.0,184415000.0,63609000.0,42564000.0,,921983000.0,29000.0,238544000.0,55523000.0,,255546000.0,345539000.0,0.0,,55523000.0,,,,55523000.0,0.7525,320000.0,184415000.0,,3575000.0,-3139000.0,,4462000.0,,,-17622000.0,-3721000.0,,55523000.0,5225000.0,5225000.0,529954000.0,-146543000.0,10011000.0,-6849000.0,190271000.0,10011000.0,166323000.0,245440000.0,657093000.0,,,,,,,,,,,,,,,,,,,,,,
1170201600,,-754000.0,0.0,,,,,,,,,-67261000.0,,,,,,140065000.0,112281000.0,-6389000.0,106881000.0,40225000.0,,,,55523000.0,30051000.0,,,,,,385828000.0,,,,169304000.0,,,,7238000.0,,,,38118000.0,-383582000.0,,4145000.0,,,,,,,,,,,,25688000.0,,,,,351992000.0,-29029000.0,,,1944000.0,,,27784000.0,0.0,,,99725000.0,-12478000.0,,0.1125,-110854000.0,,-141685000.0,,,,,90000.0,379088000.0,,552886000.0,539466000.0,,765337000.0,,,,269099000.0,1034436000.0,,81571000.0,,,164556000.0,100000000.0,,,-25472000.0,9142000.0,-123332000.0,,230485000.0,357165000.0,,239023000.0,,,10334000.0,,,18450000.0,18450000.0,,,,,,,,,112281000.0,,,109142000.0,,,,,2391000.0,307415000.0,30051000.0,,,,,,,0.11,,,30051000.0,,202100000.0,,,4487000.0,2758000.0,,18450000.0,,,-14273000.0,-4929000.0,169012000.0,,,5885000.0,648608000.0,,10477000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177891200,,706000.0,0.0,,,,,,,,,61633000.0,,,,,,244716000.0,125843000.0,-4898000.0,120642000.0,40109000.0,,,,30051000.0,40797000.0,,,,,,451903000.0,,,,169123000.0,,,,39594000.0,,,,128932000.0,-393097000.0,,2847000.0,,,,,,,,,,,,114560000.0,,,,,416692000.0,-12883000.0,,,1884000.0,,,118873000.0,0.0,,,27845000.0,-9274000.0,,0.455,-9456000.0,,-94306000.0,,,,,-2072000.0,686653000.0,,562220000.0,521536000.0,,936872000.0,,,,269389000.0,1206261000.0,,81665000.0,,,164392000.0,223141000.0,,,10746000.0,9681000.0,-18730000.0,,280069000.0,577223000.0,,441937000.0,,,10059000.0,,,74966000.0,74966000.0,,,,,,,,,125843000.0,,,232822000.0,,,,,1476000.0,247906000.0,40797000.0,,,,,,,0.4425,,,40797000.0,,120825000.0,,,5789000.0,2706000.0,,74966000.0,,,-8498000.0,-4936000.0,169012000.0,,,5683000.0,754358000.0,,11057000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185840000,,782000.0,0.0,,,,,,,,,5729000.0,,,,,,177443000.0,110598000.0,-4157000.0,83366000.0,39774000.0,,,,40797000.0,94192000.0,,,,,,475397000.0,,,,170748000.0,,,,21354000.0,,,,76715000.0,-399233000.0,,4464000.0,,,,,,,,,,,,63840000.0,,,,,439780000.0,-28470000.0,,,1646000.0,,,66845000.0,0.0,,,-140806000.0,-11111000.0,,0.2625,204043000.0,,150405000.0,,,,,-341000.0,478707000.0,,569981000.0,351198000.0,,788934000.0,,,,271172000.0,1060106000.0,,81768000.0,,,162276000.0,223157000.0,,,53395000.0,10354000.0,192932000.0,,266383000.0,379788000.0,,301264000.0,,,9870000.0,,,42486000.0,42486000.0,,,,,,,,,110598000.0,,,233511000.0,,,,,1954000.0,243437000.0,94192000.0,,,,,,,0.255,,,94192000.0,,1449000.0,,,4959000.0,7492000.0,,42486000.0,,,-10294000.0,-4864000.0,167212000.0,,,5526000.0,584709000.0,,11269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193788800,6524000.0,760000.0,0.0,142436000.0,0.0,577082000.0,,,0.85,55523000.0,11331000.0,-2016000.0,19445000.0,,162728000.0,454726000.0,,116151000.0,106004000.0,-2897000.0,90966000.0,37951000.0,,-42168000.0,,94192000.0,62047000.0,5875000.0,,285909000.0,,,370438000.0,,,-128791000.0,170672000.0,,-1915000.0,251275000.0,2605000.0,,,,21989000.0,-406410000.0,,1799000.0,142436000.0,7293000.0,,,1198529000.0,,37951000.0,1983000.0,13775000.0,,141406000.0,9139000.0,678375000.0,,-406410000.0,-522000.0,335384000.0,-112461000.0,167456000.0,,1819000.0,454726000.0,-7905000.0,10147000.0,0.0,,,-115555000.0,-9305000.0,,,99841000.0,,77681000.0,,,580399000.0,,1801000.0,332456000.0,,577082000.0,341470000.0,,664928000.0,,335384000.0,,285909000.0,950837000.0,,86224000.0,142436000.0,1494000.0,,227598000.0,,273527000.0,-32145000.0,11331000.0,90536000.0,-19459000.0,248521000.0,273527000.0,86224000.0,216305000.0,213227000.0,13255000.0,11842000.0,-50288000.0,223649000.0,6534000.0,6534000.0,,90966000.0,,1876904000.0,0.0,,,370438000.0,106004000.0,227598000.0,62047000.0,238929000.0,70791000.0,42105000.0,,950837000.0,54000.0,251275000.0,62047000.0,,248521000.0,341470000.0,,,62047000.0,,,,62047000.0,0.875,1983000.0,238929000.0,,4210000.0,819000.0,,6534000.0,,,-17223000.0,-4730000.0,,62047000.0,14675000.0,14675000.0,580399000.0,-182843000.0,9153000.0,-2897000.0,183574000.0,9153000.0,170672000.0,265754000.0,664928000.0,,,,,,,,,,,,,,,,,,,,,,
1201737600,,133000.0,0.0,,,,,,,,,-46799000.0,,,,,,149137000.0,117117000.0,-3387000.0,101866000.0,37451000.0,,,,62047000.0,29762000.0,,,,,,354138000.0,,,,170569000.0,,,,10208000.0,,,,43006000.0,-416854000.0,,1010000.0,,,,,,,,,,,,28835000.0,,,,,320074000.0,-31835000.0,,,1922000.0,,,32020000.0,0.0,,,48735000.0,-11027000.0,,0.1225,-70030000.0,,-99835000.0,,,,,-1568000.0,405799000.0,,587423000.0,431644000.0,,741863000.0,,,,289246000.0,1031109000.0,,86064000.0,,,153544000.0,228241000.0,,,-32285000.0,17086000.0,-81057000.0,,241737000.0,344682000.0,,256662000.0,,,10986000.0,,,18627000.0,18627000.0,,,,,,,,,117117000.0,,,245327000.0,,,,,1698000.0,295923000.0,29762000.0,,,,-250000.0,,,0.1175,,,29762000.0,,88041000.0,,,4883000.0,243000.0,,18627000.0,,,-10953000.0,-5737000.0,157580000.0,,,16644000.0,676971000.0,,9304000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209513600,,-412000.0,0.0,,,,,,,,,32879000.0,,,,,,227766000.0,124943000.0,444000.0,117425000.0,37365000.0,,,,29762000.0,32053000.0,,,,,,412144000.0,,,,172203000.0,,,,33822000.0,,,,113673000.0,-426986000.0,,708000.0,,,,,,,,,,,,96606000.0,,,,,374335000.0,-5071000.0,,,1359000.0,,,102823000.0,0.0,,,55316000.0,-11452000.0,,0.41,-41262000.0,,-116652000.0,,,,,105000.0,638510000.0,,599189000.0,547177000.0,,915004000.0,,,,288883000.0,1203887000.0,,86097000.0,,,152956000.0,227753000.0,,,2291000.0,16813000.0,-52714000.0,,275911000.0,547192000.0,,410744000.0,,,10850000.0,,,62784000.0,62784000.0,,,,,,,,,124943000.0,,,244566000.0,,,,,-798000.0,265428000.0,32053000.0,,,,0.0,,,0.4,,,32053000.0,,153841000.0,,,5419000.0,96000.0,,62784000.0,,,-11136000.0,-5741000.0,156504000.0,,,16122000.0,791743000.0,,7953000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217462400,,-9000.0,0.0,,,,,,,,,53583000.0,,,,,,173940000.0,110874000.0,1215000.0,86824000.0,36123000.0,,,,32053000.0,55013000.0,,,,,,401722000.0,,,,173812000.0,,,,19826000.0,,,,63066000.0,-434742000.0,,1788000.0,,,,,,,,,,,,58053000.0,,,,,364384000.0,-49773000.0,,,33281000.0,,,63066000.0,0.0,,,-202379000.0,-11825000.0,,0.2525,236997000.0,,187245000.0,,,,,-27000.0,492635000.0,,608554000.0,347511000.0,,702719000.0,,,,289616000.0,992335000.0,,86099000.0,,,151604000.0,227266000.0,,,22960000.0,15836000.0,225172000.0,,258246000.0,364988000.0,,318695000.0,,,,,,38227000.0,38227000.0,,,,,,,,,110874000.0,,,243102000.0,,,,,-368000.0,211760000.0,55013000.0,,,,0.0,,,0.2475,,,55013000.0,,2441000.0,,,4645000.0,3172000.0,,38227000.0,,,-11825000.0,-5692000.0,154832000.0,,,15682000.0,590613000.0,,7538000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
