date,annualFreeCashFlow,annualCommonStockIssuance,quarterlyCurrentAssets,quarterlyRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualBasicAverageShares,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualAccountsPayable,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualChangeInWorkingCapital,annualOperatingIncome,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingNetIncome,trailingTaxProvision,trailingPretaxIncome,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyDilutedAverageShares,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualCostOfRevenue,annualPretaxIncome,annualBasicEPS,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyTotalAssets,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,annualDilutedAverageShares,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyBasicEPS,annualStockholdersEquity,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalAssets,quarterlyInventory,quarterlyAccountsReceivable,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,quarterlyChangeInInventory,annualDilutedEPS,quarterlyChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCapitalStock,annualNetPPE,trailingGrossProfit,annualOperatingCashFlow,annualRepaymentOfDebt,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyBasicAverageShares,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualChangeInInventory,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,quarterlyCapitalExpenditure,annualGrossPPE,quarterlyInterestExpense,trailingDepreciationAndAmortization,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,annualOperatingExpense,annualIncomeTaxPayable,quarterlyGrossPPE,trailingOperatingExpense,quarterlyOperatingCashFlow,annualInvestingCashFlow,annualDeferredIncomeTax,trailingSellingGeneralAndAdministration,quarterlyCashFlowFromContinuingFinancingActivities,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,trailingInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingChangeInInventory,quarterlyDilutedEPS,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,annualTotalRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualInterestExpense,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualOtherIntangibleAssets,trailingNetOtherFinancingCharges,quarterlyPurchaseOfBusiness,annualGoodwill,annualPurchaseOfBusiness,trailingBasicEPS,trailingResearchAndDevelopment,annualPurchaseOfInvestment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyOtherIntangibleAssets,quarterlyGoodwill,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1998-01-31,,,84500000.0,86300000.0,,,5800000.0,,,,,100000.0,,,5300000.0,,,,,129900000.0,22000000.0,,,,,,,,0.0,,22211117.0,-1200000.0,,,,,,,-4000000.0,,,179600000.0,,264100000.0,,6700000.0,2600000.0,151900000.0,-4000000,-4000000.0,,,,,,,,10400000.0,-0.18009,,100000.0,,0.0,-4400000.0,,45600000.0,,,0.0,,,,,11100000.0,,,118800000.0,,,,11100000.0,-700000.0,107000000.0,-1400000.0,,,,,,,,,,,,600000.0,112200000.0,600000.0,,1500000.0,,,22211117.0,-6300000.0,,,,,-137900000.0,4000000.0,-4400000.0,,2100000.0,,,,100000.0,,,,,,,314900000.0,,3200000.0,,,,300000.0,,,,,,-4400000,100000.0,113700000,,,,,17900000.0,,,1300000.0,,,,-2300000.0,177000000.0,,,,,-0.18009,1400000,,,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-04-30,,,84200000.0,87900000.0,,,5800000.0,,,,,0.0,,,4500000.0,,,,,124000000.0,24900000.0,,,,,,,,0.0,,21551724.0,7800000.0,,,,,,,2300000.0,,,178500000.0,,262700000.0,,15900000.0,1900000.0,148900000.0,2300000,2300000.0,,,,,,,,7400000.0,0.10672,,-100000.0,,0.0,-5300000.0,,43600000.0,,,-100000.0,,,,,11100000.0,,,112900000.0,,,,10300000.0,-700000.0,112700000.0,2000000.0,,,,,,,,,,,,2000000.0,113800000.0,2000000.0,,0.0,,,21551724.0,3600000.0,,,,,-143100000.0,4000000.0,-5400000.0,,2000000.0,,,,0.0,,,,,,,319700000.0,,13200000.0,,,,-6600000.0,,,,,,5600000,0.0,128600000,,,,,20900000.0,,,5100000.0,,,,1300000.0,176600000.0,,,,,0.10672,11400000,,,,1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-07-31,,,80000000.0,92700000.0,,,5700000.0,,,,,,,,4300000.0,,,,,115000000.0,24800000.0,,,,,,,,0.0,,21699676.0,8800000.0,,,,,,,5500000.0,,,178500000.0,,258500000.0,,26500000.0,1600000.0,139800000.0,5500000,5500000.0,,,,,,,,6900000.0,0.26013,,100000.0,,0.0,-5800000.0,,43900000.0,,,100000.0,,,,,11100000.0,,,103900000.0,,,,15800000.0,-800000.0,109800000.0,-300000.0,,,,,,,,,,,,1200000.0,118700000.0,1200000.0,,0.0,,,21143275.0,8700000.0,,,,,-148400000.0,4000000.0,-5900000.0,,1900000.0,,,,0.0,,,,,,,325300000.0,,14700000.0,,,,-9600000.0,,,,,,10700000,0.0,136300000,,,,,20800000.0,,,3500000.0,,,,3200000.0,176900000.0,,,,,0.25346,22200000,,,,-700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-10-31,26600000.0,100000.0,85200000.0,103300000.0,136200000.0,,5900000.0,21553500.0,,,109600000.0,,5900000.0,7700000.0,6000000.0,,8900000.0,31900000.0,0.0,109600000.0,26600000.0,,,,,,,0.0,0.0,3600000.0,,11200000.0,15300000.0,,446200000.0,24400000.0,0.706667,15300000.0,11400000.0,-2900000.0,,180500000.0,4000000.0,265700000.0,20100000.0,31900000.0,1400000.0,136200000.0,11400000,11400000.0,1400000.0,21639000.0,,95700000.0,85200000.0,23200000.0,,7700000.0,,129500000.0,0.0,103300000.0,0.0,-8000000.0,265700000.0,42900000.0,,9100000.0,0.0,15300000.0,,,26600000.0,13900000.0,,,95700000.0,,,,11900000.0,-700000.0,111000000.0,1000000.0,0.706667,,3600000.0,200000.0,,179100000.0,,50300000.0,,75200000.0,180500000.0,3600000.0,129500000.0,3600000.0,55100000.0,0.0,,,,18200000.0,,,1300000.0,,-153900000.0,4000000.0,-8000000.0,333000000.0,1800000.0,,0.0,1500000.0,0.0,,-153900000.0,,,43300000.0,,333000000.0,,19200000.0,-23500000.0,2700000.0,,-8800000.0,,,-23700000.0,,,20000000,16700000.0,142900000,,,,,5900000.0,13900000.0,,-1000000.0,,,42900000.0,6800000.0,179100000.0,0.0,-24700000.0,16700000.0,,,25900000,2100000.0,,,2400000.0,521400000.0,,,,7700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-31,,,82300000.0,106100000.0,,,6100000.0,,,,,100000.0,,,5000000.0,,,,,106700000.0,24900000.0,,,,,,,,1100000.0,,21239380.0,4500000.0,,,,,,,3400000.0,,,181800000.0,,264100000.0,,18100000.0,1100000.0,131600000.0,3400000,3400000.0,,,,,,,,7800000.0,0.16008,,100000.0,,0.0,-7600000.0,,44900000.0,,,-100000.0,,,,,13900000.0,,,91700000.0,,,,11100000.0,-700000.0,108100000.0,-2100000.0,,,,,,,,,,,,3800000.0,132500000.0,3800000.0,,3600000.0,,,21239380.0,5500000.0,,,,,-157500000.0,4000000.0,-7700000.0,,1600000.0,,,,0.0,,,,,,,338200000.0,,12200000.0,,,,-4400000.0,,,,300000.0,,7000000,0.0,126200000,,,,,20900000.0,,,2600000.0,,,,2100000.0,180700000.0,,,,,0.16008,13100000,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-30,,,90400000.0,107800000.0,,,6100000.0,,,,,,,,4800000.0,,,,,126800000.0,22300000.0,,,,,,,,1100000.0,,21165888.0,-11800000.0,,,,,,,2400000.0,,,186100000.0,,276500000.0,,16400000.0,900000.0,149100000.0,2400000,2400000.0,,,,,,,,7200000.0,0.11339,,100000.0,,0.0,-10400000.0,,46900000.0,,,100000.0,,,,,13900000.0,,,111800000.0,,,,10900000.0,-700000.0,118200000.0,-2000000.0,,,,,,,,,,,,4800000.0,127400000.0,4800000.0,,0.0,,,21165888.0,3900000.0,,,,,-162100000.0,4000000.0,-10600000.0,,1600000.0,,,,-100000.0,,,,,,,347300000.0,,-1200000.0,,,,12600000.0,,,,100000.0,,5500000,100000.0,134600000,,,,,18200000.0,,,-9700000.0,,,,1500000.0,185200000.0,,,,,0.11339,11600000,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-31,,,99100000.0,110800000.0,,,6100000.0,,,,,,,,5700000.0,,,,,123800000.0,31800000.0,,,,,,,,1100000.0,,21335486.0,3300000.0,,,,,,,3700000.0,,,186900000.0,,286000000.0,,19100000.0,1600000.0,155600000.0,3700000,3700000.0,,,,,,,,7900000.0,0.17342,,100000.0,,4600000.0,-6100000.0,,51500000.0,,,0.0,,,,,13900000.0,,,108800000.0,,,,11800000.0,-700000.0,129700000.0,-4500000.0,,,,,13900000.0,,,,,,,4600000.0,130400000.0,4600000.0,,0.0,,,21335486.0,6000000.0,,,,,-167700000.0,4000000.0,-6200000.0,,1500000.0,,,,0.0,,,,0.0,,,353000000.0,,9500000.0,,,,-3700000.0,,,,0.0,,7300000,0.0,148800000,,,,,27800000.0,,,-200000.0,,,,2300000.0,185300000.0,,,,,0.17342,13400000,,,,-200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-31,3200000.0,400000.0,99200000.0,111100000.0,152700000.0,,6400000.0,21102000.0,,,120800000.0,200000.0,12500000.0,7900000.0,6400000.0,,-4200000.0,22900000.0,7100000.0,120800000.0,31900000.0,,,,,,,-100000.0,1100000.0,7100000.0,,7200000.0,10500000.0,,489500000.0,16900000.0,0.5,10500000.0,900000.0,-2800000.0,,184300000.0,4000000.0,283500000.0,21900000.0,15800000.0,1200000.0,152700000.0,900000,900000.0,1200000.0,21181500.0,100000.0,104700000.0,99200000.0,24700000.0,-6900000.0,7900000.0,,130800000.0,-100000.0,111100000.0,7100000.0,-4100000.0,283500000.0,47600000.0,,6400000.0,-100000.0,10500000.0,,,31900000.0,15000000.0,,,104700000.0,,,,12800000.0,-700000.0,133500000.0,3800000.0,0.495716,,7100000.0,100000.0,13900000.0,183100000.0,,31800000.0,,69500000.0,184300000.0,7100000.0,130800000.0,7100000.0,47600000.0,4600000.0,,,,1500000.0,,,-4800000.0,,-173200000.0,4000000.0,-4100000.0,356300000.0,1700000.0,,1100000.0,3600000.0,100000.0,,-173200000.0,,0.0,46600000.0,,356300000.0,,11300000.0,-28200000.0,600000.0,,-4700000.0,,,-28600000.0,0.0,,3000000,15400000.0,149300000,,,,,12500000.0,15000000.0,,3100000.0,,,47600000.0,600000.0,183100000.0,0.0,-200000.0,15400000.0,,,9400000,3400000.0,,13900000.0,2400000.0,559000000.0,,,,6400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-31,,,98700000.0,109000000.0,,,6500000.0,,,,,100000.0,,,6200000.0,,,,,117700000.0,34600000.0,,,,,,,,1200000.0,,20787000.0,2800000.0,,,,,,,-1400000.0,,,181000000.0,,279700000.0,,12300000.0,800000.0,152300000.0,-1200000,-1400000.0,,,,,,,,8800000.0,-0.066667,,100000.0,,4700000.0,-3600000.0,,48500000.0,,,0.0,,,,,15000000.0,,,101500000.0,,,,12700000.0,-700000.0,124700000.0,-900000.0,,,,,13800000.0,,,,,,,4700000.0,127400000.0,4700000.0,,7100000.0,,,20787000.0,-1900000.0,,,,,-179300000.0,4000000.0,-3600000.0,,1700000.0,,,,0.0,,,,-1300000.0,,,359500000.0,,6400000.0,,,,-5100000.0,,,,,,-400000,0.0,137000000,,,,,30600000.0,,,1000000.0,,,,-700000.0,180200000.0,,,,,-0.06735,6100000,,,,-2400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-30,,,97875000.0,103788000.0,,,6565000.0,,,,,,,,7144000.0,,,,,124791000.0,31848000.0,,,,,,,,1100000.0,,20608500.0,-9795000.0,,,,,,,-4497000.0,,,180592000.0,,278467000.0,,8472000.0,730000.0,156639000.0,-4497000,-4497000.0,,,,,,,,11010000.0,-0.22,,-17000.0,,1069000.0,-6181000.0,,53256000.0,,,0.0,,,,,14995000.0,,,108696000.0,,,,13644000.0,-677000.0,131309000.0,-4722000.0,,,,,13739000.0,,,,,,,1069000.0,121828000.0,1069000.0,,4700000.0,,,20608500.0,-7175000.0,,,,,-184653000.0,4048000.0,-6247000.0,,2010000.0,,,,0.0,,,,-427000.0,,,364515000.0,,-3548000.0,,,,6046000.0,,,,,,-5172000,0.0,139781000,,,,,27800000.0,,,-5535000.0,,,,-2678000.0,179862000.0,,,,,-0.22,1393000,,,,-3583000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-31,,,108894000.0,97479000.0,,,6723000.0,,,,,,,,6064000.0,,,,,132934000.0,38642000.0,,,,,,,,1100000.0,,20506500.0,-5359000.0,,,,,,,-5628000.0,,,177410000.0,,286304000.0,,6229000.0,698000.0,171576000.0,-5628000,-5628000.0,,,,,,,,14517000.0,-0.273333,,-87000.0,,5289000.0,-3529000.0,,51707000.0,,,0.0,,,,,14995000.0,,,116839000.0,,,,12787000.0,-681000.0,152193000.0,1549000.0,,,,,13633000.0,,,,,,,5289000.0,114728000.0,5289000.0,,1069000.0,,,20506500.0,-8872000.0,,,,,-189862000.0,6905000.0,-3580000.0,,2242000.0,,,,1727000.0,,,,,,,366574000.0,,-1779000.0,,,,9528000.0,,,,,,-6558000,0.0,158422000,,,,,31737000.0,,,-2873000.0,,,,-3244000.0,176712000.0,,,,,-0.27445,165000,,,,4220000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-31,3777000.0,,108034000.0,102766000.0,161841000.0,,6644000.0,20589000.0,,,125141000.0,,17507000.0,12091000.0,6982000.0,,-2654000.0,-588000.0,8643000.0,125141000.0,36700000.0,,,,,,,0.0,1800000.0,8643000.0,,16131000.0,-5337000.0,,553704000.0,-8501000.0,-0.273333,-5571000.0,5969000.0,-2740000.0,,173822000.0,4058000.0,281856000.0,26363000.0,25113000.0,667000.0,161841000.0,5969000,5969000.0,667000.0,20589000.0,,107491000.0,108034000.0,26432000.0,-2518000.0,12091000.0,,120015000.0,115000.0,102766000.0,8643000.0,-3030000.0,281856000.0,50262000.0,,-3164000.0,0.0,-5571000.0,,,36700000.0,15850000.0,,,107491000.0,,,,13626000.0,-682000.0,145587000.0,1445000.0,-0.273333,,8643000.0,69000.0,13633000.0,173155000.0,,20334000.0,,52207000.0,173822000.0,8643000.0,120015000.0,8643000.0,25844000.0,5289000.0,,,,9441000.0,,,-2628000.0,,-195689000.0,4058000.0,-3130000.0,368844000.0,2265000.0,,1800000.0,7052000.0,-2518000.0,,-195689000.0,,,52795000.0,,368844000.0,,19261000.0,-16340000.0,480000.0,,-12877000.0,,,-16557000.0,,,11487000,15135000.0,170700000,,,,,17507000.0,15850000.0,,4754000.0,,,50262000.0,3472000.0,173155000.0,0.0,-2403000.0,15135000.0,,,18131000,1591000.0,,13633000.0,3354000.0,605911000.0,,,,8195000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-31,,,107917000.0,102478000.0,,,6525000.0,,,,,,,,5182000.0,,,,,120033000.0,38348000.0,,,,,,,,1800000.0,,20460000.0,3234000.0,,,,,,,384000.0,,,170191000.0,,278108000.0,,7521000.0,635000.0,158381000.0,384000,384000.0,,,,,,,,12044000.0,0.02,,169000.0,,6105000.0,-2883000.0,,51631000.0,38137000.0,,0.0,,,,,15850000.0,,,102383000.0,,,,5182000.0,-672000.0,144560000.0,-1369000.0,,,,,13633000.0,,,,,,,6105000.0,119727000.0,6105000.0,,8643000.0,,,20449500.0,612000.0,,,,,-201886000.0,4063000.0,-2886000.0,,2027000.0,,,,0.0,,,,,,,371442000.0,,6120000.0,,,,-5775000.0,,,,,,2339000,0.0,152081000,,,,,34285000.0,,,-789000.0,,,,228000.0,169556000.0,,,,,0.018768,8864000,,,,-2538000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-30,,,108052000.0,106805000.0,,,6469000.0,,,,,,,,6163000.0,,,,,115182000.0,36146000.0,,,,,,,,1800000.0,,20454000.0,8393000.0,,,,,,,5018000.0,,,166924000.0,,274976000.0,,16231000.0,630000.0,151328000.0,5018000,5018000.0,,,,,,,,10112000.0,0.246667,,-243000.0,,8604000.0,-3163000.0,,52179000.0,37157000.0,,0.0,,,,,15850000.0,,,97532000.0,,,,6163000.0,-691000.0,147352000.0,-548000.0,,,,,13592000.0,,,,,,,8604000.0,123648000.0,8604000.0,,6105000.0,,,20401500.0,8004000.0,,,,,-207274000.0,4063000.0,-3217000.0,,1880000.0,,,,-406000.0,,,,,,,373568000.0,,11610000.0,,,,-5948000.0,,,,,,10068000,0.0,163583000,,,,,32083000.0,,,123000.0,,,,2986000.0,166294000.0,,,,,0.245331,16537000,,,,2499000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-31,,,113264000.0,115684000.0,,,6369000.0,,,,,,,,6595000.0,,,,,103182000.0,43076000.0,,,,,,,,1800000.0,,20479500.0,14668000.0,,,,,,,9559000.0,,,165329000.0,,278593000.0,,23283000.0,679000.0,146258000.0,9559000,9559000.0,,,,,,,,9327000.0,0.466667,,80000.0,,10402000.0,-4681000.0,,57923000.0,35612000.0,,0.0,,,,,15850000.0,,,85532000.0,,,,6595000.0,-679000.0,160409000.0,-5744000.0,,,,,13577000.0,,,,,,,10402000.0,132335000.0,10402000.0,,8604000.0,,,20368500.0,15244000.0,,,,,-213085000.0,4063000.0,-4683000.0,,1625000.0,,,,0.0,,,,-193000.0,,,377735000.0,,19351000.0,,,,-12872000.0,,,,,,16688000,0.0,183692000,,,,,39013000.0,,,3423000.0,,,,5685000.0,164650000.0,,,,,0.466667,23057000,,,,1798000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-31,50065000.0,,126164000.0,127829000.0,144632000.0,,6359000.0,20394000.0,,,95437000.0,,20309000.0,0.0,10275000.0,,11280000.0,51094000.0,24175000.0,95437000.0,49195000.0,,,,,,,0.0,2400000.0,24175000.0,,23770000.0,27784000.0,,626693000.0,44772000.0,1.36,27784000.0,12823000.0,,,162807000.0,3178000.0,288971000.0,28215000.0,32274000.0,621000.0,144632000.0,12823000,12823000.0,621000.0,20460000.0,,77212000.0,126164000.0,25722000.0,-3460000.0,0.0,,144339000.0,48000.0,127829000.0,24175000.0,-3774000.0,288971000.0,52350000.0,40187000.0,16988000.0,0.0,27784000.0,25708000.0,,49195000.0,15825000.0,,,77212000.0,40187000.0,,25708000.0,10275000.0,,174372000.0,5573000.0,1.357967,,24175000.0,54000.0,13565000.0,162186000.0,,64652000.0,,79309000.0,162807000.0,24175000.0,144339000.0,24175000.0,76816000.0,10402000.0,,,,20912000.0,,,-2088000.0,,-216801000.0,3178000.0,-3801000.0,378987000.0,1221000.0,,2400000.0,8643000.0,2042000.0,,-216801000.0,,-2861000.0,28215000.0,,378987000.0,,27571000.0,-14501000.0,-178000.0,,-10024000.0,,,-14587000.0,,,21999000,0.0,206646000,,,,,20309000.0,15825000.0,,8523000.0,,,52350000.0,8089000.0,162186000.0,0.0,-34619000.0,0.0,,,28358000,15532000.0,,13565000.0,13773000.0,706002000.0,,,,6753000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-31,,,116033000.0,123481000.0,,,6121000.0,,,,,,,,6927000.0,,,,,97329000.0,45549000.0,,,,,,,,2400000.0,,20455500.0,1622000.0,,,,,,,5295000.0,,,163351000.0,,279384000.0,,16424000.0,504000.0,142878000.0,5295000,5295000.0,,,,,,,,9903000.0,0.26,,3000.0,,14566000.0,-6735000.0,,56300000.0,35264000.0,,0.0,,,,,15825000.0,,,79104000.0,,,,6927000.0,-1302000.0,148103000.0,-3950000.0,,,,,13025000.0,,,,,,,14566000.0,136506000.0,14566000.0,,24175000.0,,,20173500.0,8540000.0,,,,,-221762000.0,3178000.0,-6740000.0,,1001000.0,,,,0.0,,,,-12935000.0,,,384609000.0,,8362000.0,,,,-11236000.0,,,,1109000.0,,9497000,0.0,164527000,,,,,42371000.0,,,-3054000.0,,,,3245000.0,162847000.0,,,,,0.258855,15618000,,,,-9609000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-30,,,120153000.0,129879000.0,,,6140000.0,,,,,,,,6471000.0,,,,,97424000.0,41343000.0,,,,,,,,2400000.0,,19962000.0,-7866000.0,,,,,,,7708000.0,,,162549000.0,,282702000.0,,19853000.0,543000.0,138767000.0,7708000,7708000.0,,,,,,,,13972000.0,0.393333,,-6000.0,,6585000.0,-5251000.0,,60373000.0,39223000.0,,0.0,,,,,15825000.0,,,79199000.0,,,,6471000.0,-1311000.0,155560000.0,-4073000.0,,,,,13110000.0,,,,,,,6585000.0,143935000.0,6585000.0,,14566000.0,,,19608000.0,12433000.0,,,,,-227342000.0,3233000.0,-5265000.0,,953000.0,,,,0.0,,,,0.0,,,389348000.0,,-2601000.0,,,,-129000.0,,,,1032000.0,,13382000,0.0,175413000,,,,,38110000.0,,,-16449000.0,,,,4725000.0,162006000.0,,,,,0.386667,19522000,,,,-7981000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-31,,,132948000.0,137851000.0,,,6097000.0,,,,,,,,7234000.0,,,,,84424000.0,55499000.0,,,,,,,,2400000.0,,20014500.0,25583000.0,,,,,,,9285000.0,,,159332000.0,,292280000.0,,23144000.0,547000.0,139923000.0,9285000,9285000.0,,,,,,,,12887000.0,0.473333,,-15000.0,,18878000.0,-2825000.0,,59965000.0,41218000.0,,0.0,,,,,15825000.0,,,66199000.0,,,,7234000.0,-1314000.0,179550000.0,408000.0,,,,,13150000.0,,,,,,,18878000.0,152357000.0,18878000.0,,6585000.0,,,19687500.0,14975000.0,,,,,-228604000.0,3233000.0,-3398000.0,,950000.0,,,,0.0,,,,0.0,,,387389000.0,,28981000.0,,,,-13863000.0,,,,451000.0,,15910000,0.0,202694000,,,,,52266000.0,,,13599000.0,,,,5690000.0,158785000.0,,,,,0.466667,22007000,,,,12293000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-31,28937000.0,2597000.0,123464000.0,142840000.0,124619000.0,,6352000.0,19800000.0,,,69607000.0,,25258000.0,2764000.0,9895000.0,,-6609000.0,49977000.0,9542000.0,69607000.0,55012000.0,,,,,,,0.0,2600000.0,9542000.0,,9598000.0,28840000.0,,663161000.0,46480000.0,1.453333,28840000.0,6552000.0,-5245000.0,,157046000.0,3243000.0,280510000.0,30527000.0,21083000.0,563000.0,124619000.0,6552000,6552000.0,563000.0,20143500.0,,49969000.0,123464000.0,24710000.0,-14640000.0,2764000.0,,155891000.0,17000.0,142840000.0,9542000.0,-3997000.0,280510000.0,57964000.0,41073000.0,17640000.0,0.0,28840000.0,26511000.0,,55012000.0,17038000.0,,,49969000.0,41073000.0,,26511000.0,9895000.0,-1318000.0,179948000.0,2001000.0,1.433333,,9542000.0,-1000.0,13051000.0,156483000.0,,48641000.0,,80504000.0,157046000.0,9542000.0,155891000.0,9542000.0,74687000.0,18878000.0,,,,10532000.0,,,-5614000.0,,-233183000.0,3243000.0,-4301000.0,389666000.0,777000.0,,2600000.0,24175000.0,0.0,,-233183000.0,,-1705000.0,30527000.0,,389666000.0,,13899000.0,-18808000.0,1340000.0,,-19238000.0,,,-19704000.0,5000.0,,11188000,0.0,201031000,,,,,25258000.0,17038000.0,,-705000.0,,,57964000.0,3980000.0,156483000.0,0.0,-44466000.0,0.0,,,17540000,-14633000.0,,13051000.0,-9336000.0,743665000.0,,,,3681000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
