,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,quarterlyEbitda,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyDilutedEPS,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualCostOfRevenue,annualTotalRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualCurrentDebt,quarterlyGrossPPE,annualOtherNonCurrentAssets,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyCurrentLiabilities,annualOperatingExpense,annualOtherShortTermInvestments,quarterlyIncomeTaxPayable,trailingFreeCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,annualAccumulatedDepreciation,annualDilutedAverageShares,annualChangesInAccountReceivables,annualChangeInWorkingCapital,annualCurrentAssets,quarterlyOperatingIncome,annualTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,trailingCostOfRevenue,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,trailingNetOtherInvestingChanges,quarterlyStockholdersEquity,annualRetainedEarnings,annualCashDividendsPaid,quarterlyLongTermDebt,annualBeginningCashPosition,quarterlyChangeInInventory,annualAccountsReceivable,annualNetIncome,annualFreeCashFlow,annualTotalNonCurrentAssets,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualBasicAverageShares,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualOtherNonCashItems,annualOtherCurrentAssets,annualTaxProvision,annualTotalAssets,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyInventory,quarterlyNetPPE,quarterlyOtherIncomeExpense,annualChangeInInventory,annualDepreciationAndAmortization,annualInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyCapitalExpenditure,trailingOtherNonCashItems,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualCapitalStock,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualIncomeTaxPayable,annualBasicEPS,trailingOtherIncomeExpense,annualSaleOfInvestment,annualGrossProfit,annualOtherIntangibleAssets,quarterlyPretaxIncome,annualNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyChangeInCashSupplementalAsReported,annualEbitda,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingCashDividendsPaid,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyBasicEPS,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualGrossPPE,annualRepaymentOfDebt,annualPretaxIncome,annualOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualDilutedEPS,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualInterestExpense,quarterlyTotalAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualInvestingCashFlow,trailingGrossProfit,annualOperatingIncome,quarterlySaleOfInvestment,annualOtherIncomeExpense,quarterlyDepreciationAndAmortization,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingInvestingCashFlow,annualAccountsPayable,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingPurchaseOfInvestment,trailingTotalRevenue,trailingRepaymentOfDebt,quarterlyCapitalStock,trailingInterestExpense,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,annualEndCashPosition,annualResearchAndDevelopment,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyCommonStockIssuance,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingSellingGeneralAndAdministration,annualCommonStockIssuance,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingNetOtherFinancingCharges,annualGoodwill,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingOperatingExpense,annualRepurchaseOfCapitalStock,quarterlyGoodwill,trailingDilutedAverageShares
1419984000,252618000.0,-1135131000.0,364524000.0,,4462387000.0,0.44,1335615000.0,,-144690000.0,740131000.0,23233000.0,11935362000.0,12368558000.0,13918517000.0,237142000.0,,3041889000.0,311311000.0,740131000.0,-610967000.0,23611000.0,1299117000.0,8304188000.0,793209000.0,5218176000.0,685147000.0,-419183000.0,528410000.0,4055393000.0,1203481000.0,1068413000.0,309881000.0,,7879969000.0,-1047438000.0,42528000.0,-9254010000.0,273655375.0,-789176000.0,-2038969000.0,5218176000.0,311311000.0,11935362000.0,,273655375.0,4516825000.0,,,-489922000.0,91178000.0,,2186246000.0,4151076000.0,252618000.0,1205950000.0,22087000.0,,,13330689000.0,4516825000.0,-668969000.0,4755281000.0,1741632000.0,-8561000.0,2186246000.0,1205950000.0,-1058533000.0,20399966000.0,605834000.0,270863000.0,237142000.0,273655375.0,,23233000.0,511762000.0,159792000.0,438356000.0,4755281000.0,-1092648000.0,94579000.0,522016000.0,25618142000.0,94579000.0,-33104000.0,7879969000.0,13330689000.0,150622000.0,8304188000.0,19766000.0,-11344000.0,629943000.0,150622000.0,,2483000.0,,-341662000.0,-9254010000.0,1299117000.0,4055393000.0,-657581000.0,,273655375.0,15218000.0,-33104000.0,0.0,-2459833000.0,3041889000.0,,309881000.0,2.18,,,1549959000.0,2174156000.0,362041000.0,8304188000.0,1808544000.0,1091372000.0,-97362000.0,793209000.0,-1049991000.0,2516666000.0,175972000.0,,15218000.0,91178000.0,,,,0.44,-1002261000.0,-242942000.0,,175972000.0,,149760000.0,1068413000.0,8304188000.0,-466162000.0,1857631000.0,159792000.0,-732224000.0,-754943000.0,,2.18,2174156000.0,20399966000.0,29092000.0,25618142000.0,685147000.0,-2563436000.0,,1549959000.0,,96955000.0,168043000.0,,740131000.0,1808544000.0,,1587205000.0,,-2149905000.0,,,,0.0,,1790122000.0,469803000.0,,1587205000.0,740131000.0,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,882955000.0,,4237102000.0,1.585819,,,-22449000.0,,,13266935000.0,,,433968000.0,,,629291000.0,1132473000.0,-255372000.0,,,8632727000.0,,6437135000.0,,-313000.0,,5129417000.0,,,249077000.0,,,-382841000.0,,,,,,,629291000.0,,,273655375.0,4516825000.0,,,-637288000.0,246547000.0,,2769806000.0,3607811000.0,253680000.0,,24602000.0,,,13765204000.0,,,4715008000.0,,,,,,,467260000.0,469991000.0,433968000.0,,,172121000.0,,188097000.0,307989000.0,,,,,,96713000.0,-35270000.0,8137518000.0,,137835000.0,8632727000.0,46362000.0,,,,,7146000.0,,419512000.0,,1836222000.0,,-539595000.0,,273655375.0,4555000.0,-59758000.0,,,3037408000.0,,,,,,,,716538000.0,,,,228202000.0,767444000.0,392342000.0,,171500000.0,,,246547000.0,,0.0,,1.585819,,,,,,,1283438000.0,,,,,,-311393000.0,,,2026771000.0,20961318000.0,,27398453000.0,685147000.0,,,,249326000.0,,159271000.0,,1132473000.0,2415911000.0,,,,,,,,0.0,,740131000.0,,,1913652000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,621844000.0,,3908838000.0,,,,-127242000.0,,,13790058000.0,,,302015000.0,,,664831000.0,867805000.0,-789554000.0,,,17990680000.0,,6869865000.0,,-294537000.0,,4184007000.0,,,322115000.0,,,-185927000.0,,,,,,,281905000.0,,,,5277883000.0,,,85079000.0,145966000.0,,2688465000.0,3244007000.0,132060000.0,,64069000.0,,,13798687000.0,,,6047016000.0,,,,,,,382926000.0,302015000.0,302015000.0,,,218006000.0,,215382000.0,184380000.0,,,,,,99905000.0,-486438000.0,9606051000.0,,134712000.0,8657388000.0,45447000.0,,,,,8024000.0,,237658000.0,-9333292000.0,941509000.0,,-487622000.0,,,0.0,-461950000.0,,,2106281000.0,,,,,,,,447981000.0,,,,287228000.0,1320402000.0,-264668000.0,,163685000.0,,,145966000.0,,0.0,,,,,,,,,2001346000.0,,,,,,-200394000.0,,,1946120000.0,21076336000.0,,27946201000.0,685147000.0,,,,-206015000.0,,165839000.0,,867805000.0,2869151000.0,,,,,,,,0.0,,1132473000.0,,,1787999000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,301378000.0,,3245188000.0,0.320144,,,-123789000.0,,,14152015000.0,,,87609000.0,,,61825000.0,831568000.0,-382685000.0,,,8699629000.0,,6720226000.0,,-5433000.0,,4046369000.0,,,326468000.0,,,179720000.0,,,,,,,61825000.0,,,273655375.0,4516825000.0,,,-925044000.0,22223000.0,,2988368000.0,3183363000.0,227844000.0,,7894000.0,,,13901029000.0,,,6460310000.0,,,,,,,494846000.0,91433000.0,87609000.0,,,394930000.0,,240085000.0,316601000.0,,,,,,104534000.0,-653891000.0,10105646000.0,,135951000.0,8699629000.0,59092000.0,,,,,9477000.0,,25537000.0,,629521000.0,,-381240000.0,,273655375.0,0.0,-653891000.0,,,3407902000.0,,,,,,,,113656000.0,,,,320911000.0,798836000.0,-36237000.0,,158050000.0,,,22223000.0,,0.0,,0.320144,,,,,,,1620802000.0,,,,,,-60329000.0,,,1483927000.0,21694098000.0,,28414324000.0,685147000.0,,,,48282000.0,,178245000.0,,831568000.0,2452370000.0,,,,,,,,0.0,,867805000.0,,,1811769000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,182524000.0,-1325809000.0,1023430000.0,,3337003000.0,1.45,1265551000.0,,-255149000.0,1480727000.0,277458000.0,14363179000.0,12911938000.0,14728131000.0,395822000.0,,2450730000.0,843172000.0,1480727000.0,-524007000.0,,1232563000.0,18107001000.0,1357716000.0,6933397000.0,744784000.0,-7245000.0,532229000.0,4789118000.0,1112622000.0,1317033000.0,311916000.0,,9574061000.0,-585737000.0,-229155000.0,-9414319000.0,273655375.0,-1022952000.0,-1085635000.0,6933397000.0,843172000.0,14363179000.0,,272980690.0,5413572000.0,,,1699646000.0,117493000.0,,3041989000.0,2493831000.0,182524000.0,1192738000.0,-89000.0,,,14245728000.0,5413572000.0,-307528000.0,6528425000.0,740131000.0,,3041989000.0,1192738000.0,-400688000.0,22014260000.0,660025000.0,402112000.0,395822000.0,273655375.0,,277458000.0,749793000.0,231112000.0,486908000.0,6528425000.0,-1103683000.0,111663000.0,532229000.0,28947657000.0,111663000.0,-150210000.0,9574061000.0,14245728000.0,131018000.0,8692682000.0,-58356000.0,19604000.0,676472000.0,131018000.0,,503825000.0,,688779000.0,-9414319000.0,1232563000.0,4789118000.0,-312874000.0,,272980690.0,214000.0,-150210000.0,0.0,0.0,2450730000.0,,311916000.0,4.16287,,76883000.0,1816193000.0,6145076000.0,519605000.0,8692682000.0,2797760000.0,1320643000.0,484387000.0,1357716000.0,649159000.0,3572550000.0,167881000.0,,214000.0,117493000.0,,0.0,,1.45,740596000.0,,,167881000.0,,-21595000.0,1317033000.0,18107001000.0,-1325809000.0,1797780000.0,231112000.0,-528629000.0,171513000.0,,4.16287,6145076000.0,22014260000.0,1098298000.0,28947657000.0,744784000.0,-1951533000.0,,1816193000.0,-14710000.0,92545000.0,173117000.0,,1480727000.0,2797760000.0,,1613126000.0,,-1721331000.0,,,,0.0,,831568000.0,1371486000.0,,1613126000.0,1480727000.0,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,380086000.0,,3073638000.0,0.46596,,,-55171000.0,,,14473788000.0,,,133506000.0,,,604148000.0,1160439000.0,-437091000.0,-539627000.0,,16929457000.0,,5951158000.0,,-21501000.0,,4848541000.0,,,214542000.0,,,534812000.0,,,,,,,301415000.0,,,273655375.0,5566515000.0,,,-484486000.0,55359000.0,,3161518000.0,2469490000.0,192803000.0,,23993000.0,,,14378163000.0,,,6414703000.0,,-10233000.0,,,,,302733000.0,136089000.0,133506000.0,,,199360000.0,,293784000.0,156930000.0,,,,,,114281000.0,-57694000.0,9625247000.0,,141251000.0,8803555000.0,37361000.0,,,,,9602000.0,,-79195000.0,-8125902000.0,1405090000.0,,-405913000.0,,273655375.0,0.0,-57694000.0,,,2492011000.0,,,,,,,,191448000.0,,,,195998000.0,1358710000.0,-320288000.0,,201620000.0,,,55359000.0,,,,0.46596,,-58023000.0,,,,,722018000.0,,,,,,-209915000.0,,,6210493000.0,23232784000.0,,29183942000.0,744784000.0,,,,,,179036000.0,,1160439000.0,1882457000.0,,,,,,,,0.0,,1480727000.0,,,1536069000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,1680267000.0,,3694556000.0,3.46561,,,-296941000.0,,,14086232000.0,,,992959000.0,,,1462643000.0,828317000.0,-870818000.0,-423161000.0,,18457008000.0,,4512404000.0,,-332086000.0,,4455957000.0,,,161919000.0,,,-63111000.0,,,,,,,1311621000.0,,,286517814.0,6635048000.0,,,-111926000.0,499606000.0,,2565391000.0,2231913000.0,148348000.0,,-18881000.0,,,15371450000.0,,,6031074000.0,,-1133000.0,,,,,151022000.0,996578000.0,992959000.0,,,144290000.0,,495009000.0,193604000.0,,,,,,0.0,-65067000.0,9630275000.0,,142384000.0,8941072000.0,56769000.0,,,,,10372000.0,,-348767000.0,-9515936000.0,1644759000.0,,-609718000.0,,286517814.0,286031000.0,-65067000.0,,,2771080000.0,,,,,,,,1496184000.0,,,,887463000.0,1530666000.0,-332122000.0,,366775000.0,,,499606000.0,,,,3.46561,,525337000.0,,,,,392484000.0,,,,,,277745000.0,,,6286683000.0,25257816000.0,,29770220000.0,744784000.0,,,,,,173711000.0,,828317000.0,1220801000.0,,,,,,,,0.0,,1160439000.0,,,1229617000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,217323000.0,,2907196000.0,-0.30405,,,-52035000.0,,,14888385000.0,,,-87116000.0,,,503143000.0,1417706000.0,-604302000.0,-325392000.0,,17405933000.0,,4881893000.0,,-5701000.0,,4632126000.0,,,97773000.0,,,-90044000.0,,,,,,,179131000.0,,,286518665.0,6566591000.0,,,-15977000.0,-11054000.0,,2316270000.0,2404053000.0,176705000.0,,0.0,,,15284598000.0,,,6782981000.0,,3420000.0,,,,,324012000.0,-75054000.0,-87116000.0,,,144357000.0,,470088000.0,174053000.0,,,,,,0.0,-333403000.0,10256259000.0,,138964000.0,9888273000.0,69159000.0,,,,,2144000.0,,960749000.0,-7517660000.0,1978389000.0,,-606057000.0,,286518665.0,212171000.0,-333403000.0,,,2939913000.0,,,,,,,,35818000.0,,,,232942000.0,834952000.0,589389000.0,,352954000.0,,,110872000.0,,,,-0.30405,,217497000.0,,,,,337224000.0,,,,,,-373115000.0,,,6419205000.0,25615690000.0,,30497583000.0,744784000.0,,,,,,179361000.0,,1417706000.0,1754930000.0,,,,,,,,0.0,,828317000.0,,,1206386000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,176679000.0,-1012212000.0,-234279000.0,,3426363000.0,,947790000.0,,-100951000.0,982073000.0,141712000.0,15278763000.0,11279346000.0,13101753000.0,-80699000.0,,2938343000.0,30240000.0,982073000.0,-598864000.0,-27277000.0,2601940000.0,17728910000.0,1595809000.0,4402990000.0,792716000.0,-9668000.0,530568000.0,5656036000.0,1045231000.0,302398000.0,41454000.0,,9622727000.0,-416971000.0,-1315457000.0,-8794607000.0,,578116000.0,-1772961000.0,4402990000.0,30240000.0,15278763000.0,,,5162983000.0,,,-300788000.0,-13343000.0,,2282950000.0,3396123000.0,176679000.0,958650000.0,-9422000.0,,,14864165000.0,5162983000.0,-368956000.0,6235162000.0,1480727000.0,8327000.0,2282950000.0,958650000.0,-736345000.0,26031219000.0,701497000.0,-109823000.0,-80699000.0,,,141712000.0,762053000.0,376107000.0,525309000.0,6235162000.0,-137260000.0,0.0,530568000.0,30434209000.0,0.0,-556048000.0,9622727000.0,14864165000.0,130637000.0,8934303000.0,41937000.0,381000.0,708296000.0,130637000.0,,10813000.0,,2816000.0,-8794607000.0,2601940000.0,5656036000.0,-591475000.0,,,178430000.0,456164000.0,0.0,,2938343000.0,,41454000.0,,,13664000.0,1822407000.0,6459812000.0,-245092000.0,8934303000.0,1284471000.0,1476818000.0,160415000.0,1595809000.0,-435633000.0,2233670000.0,386774000.0,,178430000.0,-135269000.0,,,,,-498654000.0,-106695000.0,,386774000.0,,-4310000.0,302398000.0,17728910000.0,-1012212000.0,1478358000.0,376107000.0,-505098000.0,-431060000.0,,,6459812000.0,26031219000.0,47016000.0,30434209000.0,792716000.0,-2511075000.0,,1822407000.0,,240381000.0,176188000.0,,982073000.0,1284471000.0,,1255639000.0,,-2213163000.0,,,,0.0,,1417706000.0,535603000.0,,1255639000.0,982073000.0,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,,860652000.0,,3297011000.0,1.499485,,,-133400000.0,,,15512599000.0,,,410342000.0,,,1052972000.0,945591000.0,-398585000.0,-148942000.0,,10247158000.0,,4623842000.0,,-3335000.0,,5807153000.0,,,102803000.0,,,-94085000.0,,,,,,,789290000.0,,,273655375.0,5162983000.0,,,-456577000.0,249712000.0,,2545604000.0,2244039000.0,195772000.0,,99461000.0,,,15280581000.0,,,6169978000.0,,3757000.0,,,,,263682000.0,417270000.0,410342000.0,,,131660000.0,,443778000.0,157626000.0,,,,,,40993000.0,-139053000.0,9705446000.0,,126880000.0,9003701000.0,42461000.0,,,,,10592000.0,,-65328000.0,-1243457000.0,2747699000.0,,-364646000.0,,273655375.0,233325000.0,0.0,,,3086667000.0,,,,,,,,666982000.0,,,,427431000.0,1554455000.0,-36482000.0,,504456000.0,,,249712000.0,,,,1.499485,,-222555000.0,,,,,254813000.0,,,,,,62785000.0,,,6488507000.0,26456494000.0,,31080336000.0,792716000.0,,,,-27611000.0,,183078000.0,,945591000.0,1200404000.0,,,,,,,,0.0,,982073000.0,,,1143603000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,494981000.0,,3173229000.0,0.48876,,,-51721000.0,,,16551662000.0,,,140040000.0,,,726406000.0,1423948000.0,-564923000.0,342479000.0,,18326488000.0,,5298220000.0,,-194545000.0,,6535088000.0,,,181582000.0,,,-136137000.0,,,,,,,473845000.0,,,273655375.0,4939717000.0,,,320133000.0,109908000.0,,2590278000.0,2446823000.0,177362000.0,,-92113000.0,,,15194798000.0,,,6523838000.0,,5994000.0,,,,,252561000.0,150981000.0,140040000.0,,,143939000.0,,370796000.0,175243000.0,,,,,,80425000.0,-507363000.0,10016574000.0,,120886000.0,9272610000.0,40937000.0,,,,,49976000.0,,434931000.0,-9053878000.0,2947899000.0,,-547506000.0,,273655375.0,221098000.0,0.0,,,3197459000.0,,,,,,,,260889000.0,,,,608349000.0,1478751000.0,478357000.0,,588483000.0,,,109908000.0,,,,0.48876,,86782000.0,,,,,223065000.0,,,,,,60843000.0,,,6523186000.0,26746337000.0,,32044557000.0,792716000.0,,,,,,184116000.0,,1423948000.0,1647013000.0,,,,,,,,0.0,,945591000.0,,,1527821000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,513028000.0,,3643669000.0,1.400718,,,-16805000.0,,,17838942000.0,,,383314000.0,,,800094000.0,1305400000.0,-411773000.0,487216000.0,,18642758000.0,,6180714000.0,,-5955000.0,,7666236000.0,,,245134000.0,,,-662248000.0,,,,,,,483967000.0,,,273655375.0,5927937000.0,,,505119000.0,-71577000.0,,2806096000.0,2843575000.0,192495000.0,,0.0,,,15579664000.0,,,6249288000.0,,4185000.0,,,,,316127000.0,389784000.0,383314000.0,,,143468000.0,,333915000.0,164479000.0,,,,,,122302000.0,-177922000.0,10172706000.0,,116701000.0,9661798000.0,-37119000.0,,,,,12624000.0,,144790000.0,-8980960000.0,3277407000.0,,-381529000.0,,273655375.0,189795000.0,0.0,,,3350458000.0,,,,,,,,318207000.0,,,,148435000.0,1442236000.0,-118548000.0,,562885000.0,,,-71577000.0,,,,1.400718,,-204152000.0,,,,,306475000.0,,,,,,-233094000.0,,,6562127000.0,27526470000.0,,33707184000.0,792716000.0,,,,,,182197000.0,,1305400000.0,1611875000.0,,,,,,,,0.0,,1423948000.0,,,2175030000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,313967000.0,,153448000.0,,3910664000.0,,1118255000.0,,-46317000.0,1040075000.0,150025000.0,17651874000.0,11984931000.0,14024573000.0,99930000.0,,2998571000.0,292540000.0,1040075000.0,-205892000.0,-471254000.0,2416728000.0,9829450000.0,1424918000.0,5701834000.0,844398000.0,-302569000.0,274686000.0,6109914000.0,1319041000.0,172950000.0,86310000.0,,11541960000.0,-540179000.0,209499000.0,-9006547000.0,,-322814000.0,279991000.0,5701834000.0,292540000.0,17651874000.0,,,5573259000.0,,,-75030000.0,-13357000.0,,2882984000.0,3618124000.0,313967000.0,1033626000.0,12492000.0,,,15223258000.0,5573259000.0,-506404000.0,7413755000.0,982073000.0,6142000.0,2882984000.0,1033626000.0,-998391000.0,27479813000.0,667643000.0,160220000.0,99930000.0,,,150025000.0,694517000.0,340409000.0,485435000.0,7413755000.0,-1551402000.0,167109000.0,274686000.0,33181647000.0,167109000.0,-1061854000.0,11541960000.0,15223258000.0,110559000.0,9829450000.0,36341000.0,20078000.0,731599000.0,110559000.0,,6585000.0,,135576000.0,-9006547000.0,2416728000.0,6109914000.0,-718067000.0,,,156630000.0,,0.0,,2998571000.0,,86310000.0,,,48552000.0,2039642000.0,6452824000.0,146863000.0,9829450000.0,1213025000.0,1013357000.0,-195009000.0,1424918000.0,-265325000.0,2158885000.0,475585000.0,,156630000.0,-13357000.0,,,,,58002000.0,17111000.0,,475585000.0,,19840000.0,172950000.0,9829450000.0,-1886192000.0,1392941000.0,340409000.0,-248243000.0,-913076000.0,,,6452824000.0,27479813000.0,34345000.0,33181647000.0,844398000.0,-1605324000.0,,2039642000.0,506749000.0,107657000.0,182208000.0,,1040075000.0,1213025000.0,,1683577000.0,,-2011748000.0,,,,0.0,,1305400000.0,649969000.0,,1683577000.0,1040075000.0,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,,704250000.0,,3348681000.0,1.15971,,,0.0,,,17884520000.0,,,332278000.0,,,888485000.0,1697463000.0,-439465000.0,-278959000.0,,19261659000.0,,6008435000.0,,-1966000.0,,5911286000.0,,,134025000.0,,,-303913000.0,,,,,,,562082000.0,,,273655375.0,5895038000.0,,,198916000.0,181353000.0,,2667873000.0,2460196000.0,201296000.0,,117239000.0,,,15523944000.0,,,7822245000.0,,6242000.0,,,,,326403000.0,339580000.0,332278000.0,,,106570000.0,,359336000.0,197900000.0,,,,,,170385000.0,-142603000.0,11973234000.0,,104317000.0,10158540000.0,26454000.0,,,,,6107000.0,,455431000.0,-9103119000.0,2571575000.0,,-636738000.0,,273655375.0,120249000.0,,,,2942520000.0,,,,,,,,520933000.0,,,,641422000.0,1400402000.0,657388000.0,,376907000.0,,,181353000.0,,,,1.15971,,320666000.0,,,,,328322000.0,,,,,,4684000.0,,,6464384000.0,27709992000.0,,33718427000.0,844398000.0,,,,18920000.0,,177210000.0,,1697463000.0,2025785000.0,,,,,,,,0.0,,1040075000.0,,,1389284000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,,734447000.0,,3605830000.0,1.268775,,,-8592000.0,,,18299150000.0,,,347207000.0,,,607944000.0,1704148000.0,-494342000.0,,,10435519000.0,,6072795000.0,,-13933000.0,,7724505000.0,,,182462000.0,,,-513835000.0,,,,,,,607944000.0,,,273655375.0,5557843000.0,,,484347000.0,185796000.0,,2774017000.0,2997886000.0,429235000.0,,-390000.0,,,15871151000.0,,,6220702000.0,,,,,,,547309000.0,352603000.0,347207000.0,,,115062000.0,,390284000.0,357355000.0,,,,,,177354000.0,-803686000.0,10574645000.0,,111321000.0,10435519000.0,11943000.0,,,,,6094000.0,,-187619000.0,,3963877000.0,,-492851000.0,,273655375.0,144722000.0,,,,3182825000.0,,,,,,,,538399000.0,,,,688646000.0,1421986000.0,6685000.0,,267677000.0,,,185796000.0,,,,1.268775,,,,,,,335098000.0,,,,,,195795000.0,,,6474120000.0,28407205000.0,,34480000000.0,844398000.0,,,,,,189954000.0,,1704148000.0,2039246000.0,,,,,,,,0.0,,1697463000.0,,,1672888000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,,666015000.0,,4309126000.0,1.296481,,,-19060000.0,,,18418371000.0,,,354789000.0,,,849385000.0,857862000.0,-537655000.0,,,19880509000.0,,5626758000.0,,-269345000.0,,7288336000.0,,,237799000.0,,,-593448000.0,,,,,,,537045000.0,,,273655375.0,5557843000.0,,,291666000.0,111312000.0,,3210671000.0,3459741000.0,205496000.0,,260000.0,,,16225940000.0,,,6642199000.0,,,,,,,312340000.0,361003000.0,354789000.0,,,116911000.0,,438425000.0,172171000.0,,,,,,186701000.0,-1310880000.0,11130035000.0,,116842000.0,10736928000.0,39537000.0,,,,,6316000.0,,-580225000.0,-9143581000.0,3305895000.0,,-559875000.0,,273655375.0,118199000.0,,,,3213666000.0,,,,,,,,472315000.0,,,,271594000.0,1415012000.0,-846286000.0,,232776000.0,,,111312000.0,,,,1.296481,,,,,,,409471000.0,,,,,,-288281000.0,,,6583955000.0,29324619000.0,,34951377000.0,844398000.0,,,,,,187384000.0,,857862000.0,1267333000.0,,,,,,,,0.0,,1704148000.0,,,2143297000.0,,,,,,,,,,,,,,,,,,,,,,,,,
