,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyNonCurrentDeferredRevenue,annualBasicEPS,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualChangesInAccountReceivables,annualInterestExpense,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualInventory,quarterlyTaxProvision,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyResearchAndDevelopment,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualRetainedEarnings,annualDilutedAverageShares,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualBasicAverageShares,annualOtherNonCashItems,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsReceivable,annualCurrentAssets,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,trailingBasicEPS
1175299200,,374800000.0,,,,,1.26,,0.0,57300000.0,,,,43500000.0,,,,,421700000.0,,,341500000.0,-50800000.0,0.0,,36100000.0,0.0,,,43500000.0,,-13900000.0,166500000.0,,993300000.0,,,,,,,-438900000.0,,,,,-398100000.0,67804878.0,,,335700000.0,,5800000.0,,7400000.0,0.0,-315600000.0,,,,,721000000.0,130300000.0,767300000.0,,,1747400000.0,,46900000.0,,,369200000.0,,184200000.0,186300000.0,,,,,,,,-329500000.0,,475000000.0,624900000.0,1947000000.0,1295400000.0,355800000.0,1001000000.0,,,3042800000.0,,,,,,,,,1783200000.0,,,,,,203000000.0,,,83400000.0,,,,,83400000.0,,1.23,17700000.0,,,,163800000.0,,,,23700000.0,,17900000.0,,-24600000.0,,,43500000.0,-17400000.0,,368400000.0,,571900000.0,-17200000.0,83400000.0,,,2668000000.0,,29500000.0,,,,,,201900000.0,-519900000.0,,,,66100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183161600,,506100000.0,,,,,2.04,,0.0,141900000.0,,,,66900000.0,,,,,418700000.0,,,274100000.0,-46800000.0,0.0,,43500000.0,0.0,,,66900000.0,1800000.0,-7700000.0,227100000.0,,1098400000.0,,,,,,,430700000.0,,,,,-406400000.0,65400000.0,,,-548200000.0,,3600000.0,,23400000.0,0.0,581900000.0,,,,,921300000.0,200900000.0,771200000.0,,,1323100000.0,,71200000.0,,,364800000.0,0.0,244300000.0,308100000.0,,,,,,,,574200000.0,,477700000.0,675700000.0,1191500000.0,1295800000.0,410000000.0,711100000.0,,,2618900000.0,,,,,,,,,1030100000.0,,,,,,195000000.0,,,129700000.0,,,,,129700000.0,,1.98,17200000.0,,,,161400000.0,,,,237200000.0,,26200000.0,,2500000.0,,,66900000.0,-7800000.0,,422700000.0,,432400000.0,3600000.0,129700000.0,,,2112800000.0,,34600000.0,,,,,,195600000.0,-7900000.0,,,,63600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191110400,,479300000.0,112000000.0,113400000.0,0.0,,,67900000.0,0.0,29300000.0,19800000.0,,,67900000.0,,,48100000.0,,418800000.0,,700900000.0,202500000.0,-42000000.0,0.0,1277900000.0,66900000.0,0.0,-44800000.0,784700000.0,67900000.0,5600000.0,-16200000.0,-29100000.0,,508900000.0,,3300000.0,13200000.0,,1.74,,163400000.0,67900000.0,-158800000.0,-72200000.0,,-418800000.0,,-54000000.0,724600000.0,-158400000.0,113400000.0,37700000.0,2871800000.0,1000000.0,0.0,184400000.0,6300000.0,0.0,,70700000.0,586600000.0,-50300000.0,784700000.0,,,999300000.0,405900000.0,-10000000.0,,-418800000.0,365900000.0,-100000.0,-12900000.0,260500000.0,,,,1004500000.0,-9800000.0,,,168200000.0,0.0,462900000.0,350800000.0,1211300000.0,1277900000.0,297700000.0,397800000.0,,462900000.0,2277200000.0,2277200000.0,1797900000.0,1.69,260500000.0,67100592.0,113400000.0,,-42000000.0,1031400000.0,,,1867300000.0,0.0,,168000000.0,279900000.0,1031400000.0,-40300000.0,188100000.0,-543600000.0,67900000.0,86400000.0,-40300000.0,192600000.0,,16200000.0,,,,112000000.0,202500000.0,65172414.0,51300000.0,86400000.0,67900000.0,18400000.0,67500000.0,1800000.0,479300000.0,,67900000.0,-28400000.0,,158100000.0,74700000.0,405900000.0,-33500000.0,-40300000.0,,297700000.0,1797900000.0,67900000.0,30300000.0,,1211300000.0,,397800000.0,999300000.0,187200000.0,-7300000.0,,29200000.0,,,-246800000.0,418800000.0,586600000.0,365900000.0,347400000.0,30300000.0,246600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199059200,,417900000.0,,,,,-0.89,,0.0,-257000000.0,,,,64500000.0,,,,,416900000.0,,,232400000.0,-44400000.0,0.0,,67900000.0,0.0,,,64500000.0,1600000.0,-15100000.0,-69800000.0,,308700000.0,,,,,,,-143800000.0,,,,,-432100000.0,64200000.0,,,189000000.0,,3400000.0,,-3400000.0,0.0,-180000000.0,,,,,519700000.0,-88800000.0,798200000.0,,,1134400000.0,,-32000000.0,,,366100000.0,,-52600000.0,195600000.0,,,,,,,,-195100000.0,,463000000.0,237400000.0,1471400000.0,1274600000.0,259200000.0,279900000.0,,,2409000000.0,,,,,,,,,1286600000.0,,,,,,144300000.0,,,-56800000.0,,,,,-56800000.0,,-0.89,17200000.0,,,,184800000.0,,,,28100000.0,,19000000.0,,-100000.0,,,64500000.0,-14500000.0,,71300000.0,,663900000.0,3200000.0,-56800000.0,,,1991100000.0,,28600000.0,,,,,,141100000.0,-8300000.0,,,,64200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206921600,,466200000.0,,,,,0.9,,0.0,43500000.0,,,,76900000.0,,,,,417900000.0,,,368000000.0,-55200000.0,0.0,,64500000.0,0.0,,,76900000.0,3900000.0,-10000000.0,114200000.0,,958000000.0,,,,,,,-452200000.0,,,,,-447600000.0,65600000.0,,,391800000.0,,1100000.0,,12400000.0,421200000.0,-375700000.0,,,,,1071000000.0,90700000.0,810900000.0,,,1896800000.0,,32700000.0,,,363300000.0,,131600000.0,245400000.0,,,,,,,,-385700000.0,,467300000.0,635200000.0,1633700000.0,1274100000.0,,1035100000.0,,,3170900000.0,,,,,,,,,1445900000.0,,,,,,209600000.0,,,58000000.0,,,,,58000000.0,,0.88,17400000.0,,,,187800000.0,,,,281800000.0,,23500000.0,,300000.0,,,76900000.0,-10000000.0,,322800000.0,,625100000.0,1000000.0,58000000.0,,,2704700000.0,,25600000.0,,,,,,208600000.0,-8100000.0,,,,64400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,,499800000.0,,,,,0.35,,0.0,149300000.0,,,,166000000.0,,,,,377100000.0,,,295100000.0,-42600000.0,0.0,,76900000.0,0.0,,,166000000.0,1700000.0,-10700000.0,93400000.0,,1170900000.0,,,,,,,342100000.0,,,,,-464300000.0,65300000.0,,,-411400000.0,,128000000.0,,89100000.0,443800000.0,516200000.0,,,,,1031000000.0,71300000.0,820100000.0,,,1590400000.0,,48700000.0,,,355800000.0,,111700000.0,259900000.0,,,,,,,,505500000.0,,386700000.0,747100000.0,1203100000.0,1143500000.0,,796200000.0,,,2733900000.0,,,,,,,,,1028300000.0,,,,,,212500000.0,,,22600000.0,,,,,22600000.0,,0.35,18300000.0,,,,174800000.0,,,,292100000.0,,22100000.0,,1900000.0,,,166000000.0,-10300000.0,,423800000.0,,474900000.0,-117900000.0,22600000.0,,,2234100000.0,,23900000.0,,,,,,330400000.0,-8000000.0,,,,64600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,436700000.0,192000000.0,-10900000.0,0.0,,,84700000.0,-4100000.0,46300000.0,16800000.0,,,84700000.0,,,67900000.0,,367200000.0,,717600000.0,207600000.0,-67100000.0,0.0,1111400000.0,166000000.0,472400000.0,-124000000.0,804700000.0,84700000.0,2000000.0,-20300000.0,-39800000.0,,544200000.0,,2900000.0,-17900000.0,,-0.17,,261600000.0,,-123000000.0,-59100000.0,,-460600000.0,,-56100000.0,841600000.0,-292400000.0,-10900000.0,16800000.0,2981800000.0,-81300000.0,0.0,240400000.0,-16500000.0,472400000.0,,82200000.0,678100000.0,-57400000.0,804700000.0,,,1044900000.0,415900000.0,-22700000.0,,-460600000.0,344100000.0,,-22400000.0,216700000.0,,,,939600000.0,7700000.0,,,220100000.0,-4100000.0,377700000.0,422500000.0,1041500000.0,1111400000.0,320500000.0,406400000.0,,377700000.0,2156300000.0,2156300000.0,1719600000.0,-0.17,216700000.0,64500000.0,-10900000.0,,-67100000.0,849500000.0,,,2042200000.0,0.0,,151200000.0,98000000.0,849500000.0,-34700000.0,15800000.0,-32500000.0,84700000.0,150000000.0,-34700000.0,144800000.0,,17400000.0,,,,192000000.0,207600000.0,64500000.0,149300000.0,150000000.0,84700000.0,17600000.0,70300000.0,800000.0,436700000.0,,84700000.0,-24300000.0,,121700000.0,26700000.0,415900000.0,-10300000.0,-34700000.0,,320500000.0,1719600000.0,,22400000.0,,1041500000.0,,406400000.0,1044900000.0,161500000.0,-8100000.0,,9200000.0,,,,367200000.0,678100000.0,344100000.0,168300000.0,22400000.0,200900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,,368700000.0,,,,,-0.88,,0.0,-233200000.0,,,,48400000.0,,,,,367100000.0,,,272700000.0,-69900000.0,0.0,,84700000.0,460700000.0,,,48400000.0,2100000.0,-8900000.0,-72800000.0,,318000000.0,,,,,,,-133800000.0,,,,,-461900000.0,64700000.0,,,154300000.0,,3700000.0,,-36300000.0,0.0,-172300000.0,,,,,659700000.0,-89100000.0,800300000.0,,,1166200000.0,,-32100000.0,,,338400000.0,,-58000000.0,150800000.0,,,,,,,,-181200000.0,,370500000.0,233800000.0,1234500000.0,1096700000.0,288900000.0,325100000.0,,,2262900000.0,,,,,,,,,1039300000.0,,,,,,159400000.0,,,-57000000.0,,,,,-57000000.0,,-0.88,14800000.0,,,,195200000.0,,,,98100000.0,,16300000.0,,300000.0,,,48400000.0,-17600000.0,,84200000.0,,643400000.0,2400000.0,-57000000.0,,,1894200000.0,,20700000.0,,,,,,157000000.0,-8900000.0,,,,64700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,453200000.0,,,,,1.19,,0.0,-30200000.0,,,,48100000.0,,,,,361500000.0,,,352300000.0,-63200000.0,0.0,,48400000.0,460800000.0,,,48100000.0,-1200000.0,-11200000.0,142400000.0,,960100000.0,,,,,,,-542500000.0,,,,,-467600000.0,65800000.0,,,457600000.0,,4400000.0,,-300000.0,382700000.0,-446600000.0,,,,,1131000000.0,121000000.0,803100000.0,,,1884000000.0,,43600000.0,,,335500000.0,,151700000.0,220000000.0,,,,,,,,-457800000.0,,368000000.0,601800000.0,1383700000.0,1083900000.0,,1008400000.0,,,2967900000.0,,,,,,,,,1196200000.0,,,,,,215900000.0,,,77400000.0,,,,,77400000.0,,1.18,14800000.0,,,,187500000.0,,,,396000000.0,,15900000.0,,3800000.0,,,48100000.0,-11000000.0,,358300000.0,,667600000.0,-5500000.0,77400000.0,,,2514700000.0,,18900000.0,,,,,,215900000.0,-8200000.0,,,,64900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,602000000.0,,,,246500000.0,2.27,,0.0,128000000.0,,,,149200000.0,,,,,364700000.0,-927600000.0,,269400000.0,-59800000.0,0.0,,48100000.0,463800000.0,,,149200000.0,200000.0,-7600000.0,248800000.0,,1280000000.0,,,,,,,452000000.0,,,,,-486800000.0,66100000.0,,,-512900000.0,,4000000.0,,101100000.0,536000000.0,622400000.0,,,,,958300000.0,232000000.0,822700000.0,,0.0,1613400000.0,,84200000.0,,,335900000.0,,260600000.0,359700000.0,,4000000.0,,,,,,614800000.0,,374900000.0,793200000.0,1148900000.0,1095800000.0,,779000000.0,,,2709200000.0,,,,,,,,,967700000.0,,,,,,239000000.0,,,147800000.0,,,,,147800000.0,,2.23,14900000.0,,,,181200000.0,,,,152900000.0,,13700000.0,,-100000.0,,-91900000.0,149200000.0,-7600000.0,,486800000.0,,547400000.0,-3100000.0,147800000.0,,,2107200000.0,,20300000.0,,,,,,238000000.0,-8100000.0,,,,65000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,584500000.0,229100000.0,153300000.0,127200000.0,374100000.0,,71600000.0,0.0,88000000.0,-13100000.0,,-1737400000.0,71600000.0,,,84700000.0,,364200000.0,-538500000.0,816000000.0,190000000.0,-72800000.0,0.0,1129200000.0,149200000.0,451500000.0,-8100000.0,862000000.0,71600000.0,,-47700000.0,-49400000.0,-9300000.0,583400000.0,,4000000.0,-47400000.0,,2.36,14500000.0,262700000.0,,-194000000.0,-83300000.0,,-492300000.0,,-75400000.0,813800000.0,-293000000.0,153300000.0,4800000.0,3141500000.0,-77600000.0,127200000.0,261100000.0,-6000000.0,451500000.0,7100000.0,56400000.0,756800000.0,-53200000.0,862000000.0,,0.0,1090900000.0,458900000.0,-38300000.0,,-492300000.0,369700000.0,,-26800000.0,337500000.0,,2400000.0,,1089000000.0,38400000.0,,,213400000.0,0.0,375200000.0,423700000.0,878800000.0,1129200000.0,279200000.0,401300000.0,,375200000.0,2220100000.0,2220100000.0,1635600000.0,2.32,337500000.0,66077586.0,153300000.0,,-72800000.0,649700000.0,,,2052500000.0,0.0,,207900000.0,275200000.0,649700000.0,-14900000.0,210700000.0,-33400000.0,71600000.0,160400000.0,-14900000.0,189200000.0,,15900000.0,,,,229100000.0,190000000.0,64957627.0,19600000.0,160400000.0,71600000.0,10500000.0,60400000.0,4100000.0,584500000.0,-76900000.0,71600000.0,-47100000.0,,159700000.0,57400000.0,458900000.0,6700000.0,-14900000.0,,279200000.0,1635600000.0,,20100000.0,,878800000.0,-17300000.0,401300000.0,1090900000.0,209100000.0,-8200000.0,,4100000.0,,,0.0,364200000.0,756800000.0,369700000.0,327500000.0,20100000.0,264600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,,538500000.0,,,,125600000.0,-0.88,,0.0,-200000000.0,,,,52500000.0,,,,,359800000.0,-317000000.0,,296100000.0,-64900000.0,0.0,,71600000.0,437700000.0,,,52500000.0,2600000.0,-19400000.0,-65900000.0,,302200000.0,,,,,,,-115400000.0,,,,,-467500000.0,65900000.0,,,154600000.0,,2900000.0,,-19100000.0,265300000.0,-176700000.0,,,,,728100000.0,-78300000.0,839600000.0,,,1154800000.0,,-28500000.0,,,372100000.0,,-52500000.0,271100000.0,,2900000.0,,,,,,-196100000.0,,375000000.0,237100000.0,1019400000.0,1131200000.0,,274800000.0,,,2286000000.0,,,,,,,,,798800000.0,,,,,,137600000.0,,,-49800000.0,,,,,-57700000.0,,-0.88,15100000.0,,,,220600000.0,,,,166700000.0,,10700000.0,,0.0,,106800000.0,52500000.0,4200000.0,,65100000.0,,657900000.0,-1700000.0,-57700000.0,,,1747500000.0,,24300000.0,,,,,,131000000.0,-9300000.0,,,,65900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,673700000.0,,,,-825000000.0,1.79,,0.0,64000000.0,,,,39300000.0,,,,,353500000.0,-123400000.0,,319600000.0,-53600000.0,0.0,,52500000.0,435900000.0,,,39300000.0,1100000.0,-18500000.0,207400000.0,,1123100000.0,,,,,,,-573200000.0,,,,,-473100000.0,67400000.0,,,442500000.0,,5300000.0,,-13200000.0,441500000.0,-434700000.0,,,,,1005400000.0,191200000.0,850200000.0,,,1920600000.0,,71300000.0,,,377100000.0,,221000000.0,381400000.0,,5300000.0,,,,,,-453200000.0,,371300000.0,687100000.0,1372500000.0,1131000000.0,,1093400000.0,,,3051600000.0,,,,,,,,,1156000000.0,,,,,,228400000.0,,,119900000.0,,,,,118500000.0,,1.76,14700000.0,,,,216500000.0,,,,244300000.0,,15100000.0,,-5500000.0,,26400000.0,39300000.0,-18500000.0,,436000000.0,,589400000.0,-1100000.0,118500000.0,,,2377900000.0,,29100000.0,,,,,,228600000.0,-8300000.0,,,,66200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,834800000.0,,,,388100000.0,2.65,,0.0,122100000.0,,,,78700000.0,,,,,347100000.0,-794600000.0,,229500000.0,-66800000.0,0.0,,39300000.0,439300000.0,,,78700000.0,,-9000000.0,290500000.0,,1238900000.0,,,,,,,581800000.0,,,,,-480600000.0,67900000.0,,,-718500000.0,,4300000.0,,39400000.0,554000000.0,767600000.0,,,,,983500000.0,278600000.0,853100000.0,,,1401000000.0,,102700000.0,,,372500000.0,,305300000.0,548800000.0,,4300000.0,,,,,,758600000.0,,368900000.0,734100000.0,704900000.0,1122200000.0,,697100000.0,,,2523200000.0,,,,,,,,,490200000.0,,,,,,215900000.0,,,175900000.0,,,,,175900000.0,,2.59,14800000.0,,,,214700000.0,,,,200000000.0,,11900000.0,,3900000.0,,-88300000.0,78700000.0,-9000000.0,,504800000.0,,461600000.0,0.0,175900000.0,,,1688400000.0,,33700000.0,,,,,,214300000.0,-8300000.0,,,,66500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,764500000.0,238900000.0,204100000.0,126200000.0,300600000.0,,89100000.0,0.0,64700000.0,17500000.0,,-1392000000.0,89100000.0,,,71600000.0,,330200000.0,-157000000.0,752400000.0,153100000.0,-77100000.0,0.0,1126400000.0,78700000.0,434000000.0,-18500000.0,890700000.0,89100000.0,,-36500000.0,-26100000.0,0.0,475700000.0,,900000.0,50800000.0,,3.08,16400000.0,89000000.0,,-216300000.0,-58900000.0,,-495900000.0,,-83400000.0,744200000.0,-94900000.0,212400000.0,22400000.0,3139900000.0,10400000.0,126200000.0,139700000.0,37700000.0,434000000.0,-10700000.0,46800000.0,723900000.0,-53700000.0,890700000.0,,0.0,1037600000.0,403600000.0,-20100000.0,,-495900000.0,394800000.0,,-29800000.0,499600000.0,,3900000.0,,1147300000.0,-17800000.0,,,103200000.0,0.0,372800000.0,334300000.0,675600000.0,1126400000.0,249600000.0,408400000.0,,372800000.0,2164000000.0,2164000000.0,1399500000.0,3.02,499600000.0,67600000.0,204100000.0,,-77100000.0,436700000.0,,,1992600000.0,0.0,,167700000.0,403100000.0,436700000.0,-33600000.0,337800000.0,-42600000.0,89100000.0,195000000.0,-32600000.0,212500000.0,,14800000.0,,,,238900000.0,153100000.0,66300000.0,34900000.0,195000000.0,89100000.0,9100000.0,59400000.0,2500000.0,764500000.0,-76100000.0,89100000.0,-35600000.0,,141400000.0,125400000.0,403600000.0,0.0,-32600000.0,,249600000.0,1399500000.0,,28600000.0,,675600000.0,-31200000.0,408400000.0,1037600000.0,167500000.0,-16700000.0,,,,,-25000000.0,330200000.0,723900000.0,394800000.0,444000000.0,28600000.0,295900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,,678600000.0,,,,139500000.0,-1.02,,0.0,-225300000.0,,,,78800000.0,,,,,326700000.0,-234000000.0,,208500000.0,-65900000.0,200900000.0,,88100000.0,428600000.0,,,78800000.0,,-28100000.0,-94500000.0,,230200000.0,,,,,,,-116600000.0,,,,,-471800000.0,66300000.0,,,186300000.0,,-4200000.0,,-9300000.0,290200000.0,-169700000.0,,,,,667200000.0,-104000000.0,862900000.0,,,1196000000.0,,-37300000.0,,,391100000.0,-25000000.0,-79800000.0,414200000.0,,4300000.0,,,,,,-197800000.0,,305800000.0,181100000.0,909400000.0,1059200000.0,,213200000.0,,,2255200000.0,,,,,,,,,687400000.0,,,,,,144100000.0,,,-66700000.0,,,,,-67900000.0,,-1.02,14700000.0,,,,222000000.0,,,,168500000.0,,9500000.0,,-2600000.0,,80000000.0,78800000.0,-28100000.0,,49100000.0,,567000000.0,0.0,-67900000.0,,,1576600000.0,,35600000.0,,,,,,143600000.0,-16800000.0,,,,66300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,788600000.0,,,,-941200000.0,2.28,,249800000.0,23200000.0,,,,128700000.0,,,,,344700000.0,-417300000.0,,365900000.0,-71400000.0,0.0,,78800000.0,425700000.0,,,128700000.0,,-16400000.0,245600000.0,,1129600000.0,,,,,,,-547200000.0,,,,,-485100000.0,67600000.0,,,251200000.0,,6500000.0,,49900000.0,508500000.0,-434300000.0,,,,,1639000000.0,231800000.0,881200000.0,,,1991600000.0,,83200000.0,,,396100000.0,-68700000.0,255500000.0,573300000.0,,6500000.0,,,,,,-450700000.0,,305800000.0,666900000.0,647000000.0,1083000000.0,,1142300000.0,,,3074600000.0,,,,,,,,,416000000.0,,,,,,217400000.0,,,148600000.0,,,,,177600000.0,,2.22,9900000.0,,,,231000000.0,,,,764600000.0,,13800000.0,,2900000.0,,143400000.0,128700000.0,233600000.0,,462700000.0,,556100000.0,0.0,177600000.0,,,2286000000.0,,36400000.0,,,,,,217100000.0,-16500000.0,,,,65800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,768300000.0,,,,448800000.0,1.73,,-20000000.0,114300000.0,,,,164300000.0,,,,,343200000.0,-807900000.0,,258800000.0,-77100000.0,0.0,,128700000.0,0.0,,,164300000.0,,-8800000.0,202000000.0,,1058700000.0,,,,,,,448200000.0,,,,,-496800000.0,66200000.0,,,-529300000.0,,3500000.0,,35600000.0,490200000.0,590500000.0,,,,,751100000.0,177200000.0,891100000.0,,,1437700000.0,,65500000.0,,,394300000.0,-125000000.0,212600000.0,671300000.0,,3500000.0,,,,,,581700000.0,,306500000.0,658600000.0,1007800000.0,1089500000.0,,693900000.0,,,2527200000.0,,,,,,,,,782100000.0,,,,,,198100000.0,,,111700000.0,,,,,111600000.0,,1.69,21400000.0,,,,225700000.0,,,,2100000.0,,14000000.0,,-13400000.0,,-109500000.0,164300000.0,-25500000.0,,400100000.0,,442200000.0,-10800000.0,111600000.0,,,1758900000.0,,45500000.0,,,,,,198100000.0,-16100000.0,,,,64500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
