date,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,trailingInterestExpense,quarterlyChangeInInventory,annualBeginningCashPosition,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,annualDilutedAverageShares,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCapitalStock,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyEbitda,trailingNetOtherFinancingCharges,trailingChangeInInventory,annualChangeInInventory,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,trailingResearchAndDevelopment,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,quarterlyOperatingCashFlow,quarterlyPretaxIncome,trailingCostOfRevenue,annualInterestExpense,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCashDividendsPaid,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,trailingPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyTaxProvision,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,annualInventory,quarterlyNetPPE,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyAccountsReceivable,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTotalAssets,annualNetIncome,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRetainedEarnings,annualBasicEPS,annualAccountsReceivable,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOperatingIncome,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualCashDividendsPaid,annualFreeCashFlow,trailingSaleOfInvestment,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,annualEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,quarterlyBasicEPS,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingChangeInAccountPayable,annualDilutedEPS,quarterlyCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualEbitda,annualOtherNonCurrentAssets,annualCurrentAssets,annualNetPPE,trailingBasicAverageShares,trailingCommonStockIssuance,trailingBasicEPS,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingDilutedAverageShares
,,,,,7750000000.0,,-28000000.0,0.53,,,-113000000.0,,,,,13000000.0,,,,1568000000.0,,,,,1271000000.0,1375000000.0,,,1985000000.0,2244000000.0,2003000000.0,,2003000000.0,,,,,4854000000,,,-122000000.0,1643000000,,,,,1476000000,,,,,,-806000000.0,,,-3113000000.0,,,,,,,,,,-434000000.0,,721000000.0,1476000000.0,,,,,,7542000000.0,,5319000000.0,8497000000.0,,,,-478000000.0,13179000000.0,,,410000000.0,,,,4429000000.0,,3513000000.0,,-241000000.0,423000000.0,,,,,,,7489000000.0,,,,,1138000000.0,,,,,2029000000.0,15986000000.0,,,,,599000000.0,,1369000000.0,,,,,,1066000000,,1066000000.0,,,1650000000.0,,,,,,,,167000000.0,2917000000.0,,,1548000000.0,,,0.54,,,,535000000.0,,-9000000.0,,2003000000.0,,-146000000.0,,,,,1066000000.0,1492000000.0,,0.0,,3716000000.0,,1955000000.0,,,0.0,,,,8236000000.0,,,,2240000000.0,,-427000000.0,,,,,,,,,,,,,,,,
,,,,,8060000000.0,,-31000000.0,0.47,,,-116000000.0,,,,,9000000.0,,,,1590000000.0,,,,,1373000000.0,1315000000.0,,,1984000000.0,2003000000.0,2081000000.0,,2081000000.0,,,,,4920000000,,,-177000000.0,1482000000,,,,,1318000000,,,,,,-630000000.0,,,-3158000000.0,,,,,,,,,,-201000000.0,,865000000.0,1318000000.0,,,,,,7613000000.0,,5367000000.0,8658000000.0,,,,-221000000.0,13705000000.0,,,366000000.0,,,,4455000000.0,,3448000000.0,,78000000.0,453000000.0,,,,,,,7556000000.0,,,,,1197000000.0,,,,,2027000000.0,16214000000.0,,,,,688000000.0,,1327000000.0,,,,,,952000000,,952000000.0,,,1788000000.0,,,,,,,,164000000.0,2787000000.0,,,1460000000.0,,,0.48,,,,546000000.0,,6000000.0,,2081000000.0,,-193000000.0,,,,,952000000.0,1511000000.0,,0.0,,3723000000.0,,2044000000.0,,,0.0,,,,8154000000.0,,,,2405000000.0,,-427000000.0,,,,,,,,,,,,,,,,
,,,,,8441000000.0,,50000000.0,0.54,,,-16000000.0,,,,,29000000.0,,,,1550000000.0,,,,,1506000000.0,909000000.0,-796000000.0,,1984000000.0,2081000000.0,2455000000.0,,2690000000.0,,219000000.0,,,5040000000,,,-156000000.0,1676000000,,,,,1518000000,,,,,,-752000000.0,,,-3234000000.0,,,,,,,,,,-287000000.0,,1266000000.0,1518000000.0,,,,,,7723000000.0,,5401000000.0,8957000000.0,,,,6000000.0,14374000000.0,,,421000000.0,,,,4489000000.0,,3383000000.0,,374000000.0,452000000.0,,235000000.0,,,,,7655000000.0,,,,,1244000000.0,,,,,2028000000.0,16612000000.0,,,,,1110000000.0,,1331000000.0,,,,,,1097000000,,1097000000.0,,,1668000000.0,,,,,,,,158000000.0,2770000000.0,,,1439000000.0,,,0.55,,,,512000000.0,,2000000.0,,2455000000.0,,-75000000.0,,,,,1097000000.0,1616000000.0,,0.0,,3796000000.0,,2052000000.0,,,0.0,,,,8171000000.0,,,,2278000000.0,,-427000000.0,,,,,,,,,,,,,,,,
,,7841000000.0,4167000000.0,1590000000.0,8645000000.0,3448000000.0,44000000.0,,,,-72000000.0,2244000000.0,,476000000.0,,0.0,,-709000000.0,,1502000000.0,2027000000.0,,,,1657000000.0,912000000.0,-816000000.0,6987000000.0,,2455000000.0,2720000000.0,7847000000.0,2957000000.0,-63000000.0,219000000.0,,,5408000000,,,-254000000.0,1730000000,,,-317000000.0,0.0,1541000000,,,-3198000000.0,432000000.0,,-1010000000.0,,,-3220000000.0,4167000000.0,,9508000000.0,,1843000000.0,20222000000.0,,,219000000.0,-497000000.0,1984000000.0,1618000000.0,1455000000.0,,130000000.0,,,,7841000000.0,,5537000000.0,9267000000.0,,,,397000000.0,15000000000.0,,-3220000000.0,403000000.0,,,2126000000.0,4621000000.0,-296000000.0,3448000000.0,15361000000.0,265000000.0,515000000.0,,237000000.0,,,,35000000.0,7847000000.0,,3272000000.0,,,1282000000.0,17114000000.0,4167000000.0,,8469000000.0,,17114000000.0,,15000000000.0,2.1,3272000000.0,1364000000.0,-4000000.0,1342000000.0,-816000000.0,1657000000.0,,4861000000.0,,1052000000,-759000000.0,1052000000.0,5853000000.0,,1881000000.0,-1707000000.0,3761000000.0,,5767000000.0,,,2720000000.0,189000000.0,2932000000.0,,1342000000.0,1590000000.0,,912000000.0,,,678000000.0,2720000000.0,432000000.0,5537000000.0,-3000000.0,,2720000000.0,8645000000.0,-345000000.0,,,,1600000000.0,1052000000.0,1724000000.0,,0.0,,4126000000.0,,2126000000.0,,,-86000000.0,,2.06,,8469000000.0,,2932000000.0,4470000000.0,2585000000.0,1502000000.0,-426000000.0,2957000000.0,8000000.0,51000000.0,237000000.0,-1419000000.0,6531000000.0,1724000000.0,9267000000.0,4621000000.0,,,,,,,
,,,,,8809000000.0,,-10000000.0,0.61,,,47000000.0,,,,,39000000.0,,,,1483000000.0,,,,,1514000000.0,971000000.0,-870000000.0,,1976000000.0,2720000000.0,2468000000.0,,2680000000.0,,219000000.0,,,5260000000,,,-91000000.0,1865000000,,,,,1678000000,,,,,,-1081000000.0,,,-3283000000.0,,,,,,,,,,-563000000.0,,738000000.0,1678000000.0,,,,,,7833000000.0,,5317000000.0,9046000000.0,,,,-667000000.0,15736000000.0,,,457000000.0,,,,4550000000.0,,3438000000.0,,-252000000.0,468000000.0,,212000000.0,,26000000.0,,,7990000000.0,,,,,1192000000.0,,,,,2009000000.0,17036000000.0,,,,,647000000.0,,1333000000.0,,,,,,1221000000,,1221000000.0,,,1735000000.0,,,,,,,,187000000.0,2910000000.0,,,1577000000.0,,,0.62,,,,365000000.0,,-13000000.0,,2468000000.0,,105000000.0,,,,,1221000000.0,1957000000.0,,0.0,,4068000000.0,,2046000000.0,,,0.0,,,,8227000000.0,,,,2390000000.0,,-485000000.0,,,,,,,,,,,,,,,,
,,,,,8917000000.0,,-76000000.0,0.54,,,-37000000.0,,,,,6000000.0,,,,1463000000.0,,,,,1586000000.0,923000000.0,-978000000.0,,1970000000.0,2468000000.0,2222000000.0,,2424000000.0,,219000000.0,,,5275000000,,,-101000000.0,1685000000,,,,,1499000000,,,,,,-1032000000.0,,,-3310000000.0,,,,,,,,,,-484000000.0,,906000000.0,1499000000.0,,,,,,7822000000.0,,5131000000.0,8939000000.0,,,,-354000000.0,16343000000.0,,,408000000.0,,,,4512000000.0,,3287000000.0,,-246000000.0,472000000.0,,202000000.0,,37000000.0,,,7892000000.0,,,,,1200000000.0,,,,,2002000000.0,16831000000.0,,,,,805000000.0,,1330000000.0,,,,,,1091000000,,1091000000.0,,,1918000000.0,,,,,,,,186000000.0,2783000000.0,,,1453000000.0,,,0.55,,,,258000000.0,,3000000.0,,2222000000.0,,-100000000.0,,,,,1091000000.0,1917000000.0,,0.0,,4075000000.0,,2017000000.0,,,0.0,,,,7914000000.0,,,,2576000000.0,,-484000000.0,,,,,,,,,,,,,,,,
,,,,,9156000000.0,,-116000000.0,0.62,,,127000000.0,,,,,-9000000.0,,,,1445000000.0,,,,,1430000000.0,1075000000.0,-982000000.0,,1963000000.0,2222000000.0,2760000000.0,,2962000000.0,,220000000.0,,,4563000000,,,-139000000.0,1714000000,,,,,1527000000,,,,,,-998000000.0,,,-3367000000.0,,,,,,,,,,-567000000.0,,1188000000.0,1141000000.0,,,,,,7798000000.0,,5559000000.0,9671000000.0,,,,-244000000.0,17098000000.0,,,248000000.0,,,,4431000000.0,,3956000000.0,,538000000.0,479000000.0,,202000000.0,,138000000.0,,,7796000000.0,,3782000000.0,,,1013000000.0,,,,,1991000000.0,17467000000.0,,,,,1049000000.0,,1323000000.0,,,,,,893000000,,1236000000.0,,,1357000000.0,,,,,,,,187000000.0,2752000000.0,,,1429000000.0,,,0.63,,,,173000000.0,,,,2760000000.0,,346000000.0,,,,,1236000000.0,1920000000.0,,0.0,,3550000000.0,,1852000000.0,,,-386000000.0,,,,8311000000.0,,,,2023000000.0,,-481000000.0,,,,,,,,,,,,,,,,
,,7926000000.0,4711000000.0,1430000000.0,9180000000.0,3768000000.0,120000000.0,,,,-62000000.0,2720000000.0,,462000000.0,,9000000.0,,-589000000.0,,1436000000.0,1997000000.0,,,,1702000000.0,946000000.0,-1103000000.0,5532000000.0,,2760000000.0,3182000000.0,7754000000.0,3385000000.0,-557000000.0,220000000.0,,,4784000000,,,-258000000.0,1792000000,,,75000000.0,0.0,1606000000,,,-4157000000.0,162000000.0,,-1046000000.0,,,-3378000000.0,4096000000.0,,8217000000.0,,1939000000.0,18216000000.0,,,220000000.0,-724000000.0,1965000000.0,1820000000.0,1446000000.0,,108000000.0,,,,7926000000.0,,5632000000.0,9824000000.0,,,,470000000.0,17781000000.0,,-3378000000.0,377000000.0,,,1831000000.0,4548000000.0,-795000000.0,3768000000.0,14203000000.0,422000000.0,564000000.0,,203000000.0,,151000000.0,,-82000000.0,7754000000.0,,3662000000.0,,,1102000000.0,17578000000.0,4711000000.0,,8398000000.0,,17578000000.0,,17781000000.0,2.4,3662000000.0,1562000000.0,-10000000.0,1336000000.0,-1103000000.0,1702000000.0,,4013000000.0,,1069000000,16000000.0,1163000000.0,5986000000.0,,1326000000.0,-1930000000.0,4063000000.0,,5478000000.0,,,3182000000.0,186000000.0,2766000000.0,,1336000000.0,1430000000.0,,946000000.0,,,746000000.0,3182000000.0,162000000.0,5632000000.0,,,3182000000.0,9180000000.0,-335000000.0,,,,1382000000.0,1163000000.0,1770000000.0,,0.0,,3682000000.0,,1831000000.0,,,-209000000.0,,2.36,,8398000000.0,,2766000000.0,4652000000.0,2076000000.0,1436000000.0,-480000000.0,3385000000.0,352000000.0,45000000.0,203000000.0,-2338000000.0,6732000000.0,1770000000.0,9824000000.0,4548000000.0,,,,,,,
,,,,,9442000000.0,,-67000000.0,0.68,,,-86000000.0,,,,,404000000.0,,,,,,,,,1608000000.0,0.0,-1004000000.0,,1948000000.0,3182000000.0,2634000000.0,,2936000000.0,,220000000.0,,,4689000000,,,-175000000.0,1872000000,,,,,1687000000,,,,,,-1124000000.0,,,-3460000000.0,,,,,,,,,,-668000000.0,,869000000.0,1687000000.0,,,,,,8060000000.0,,5498000000.0,9751000000.0,,,,-620000000.0,18580000000.0,,,444000000.0,,,,4600000000.0,,847000000.0,,-548000000.0,508000000.0,,302000000.0,,64000000.0,1420000000.0,,7913000000.0,,3946000000.0,,2862000000.0,1283000000.0,,,,,1978000000.0,17664000000.0,,,,,694000000.0,,1316000000.0,,,,,,1243000000,,1336000000.0,,,1211000000.0,,,,,,,,185000000.0,2724000000.0,,,1408000000.0,,,0.69,,,,181000000.0,,-512000000.0,,2634000000.0,,-310000000.0,,,,,1336000000.0,1893000000.0,,0.0,,3406000000.0,,1938000000.0,,,0.0,,,,8222000000.0,,,,1719000000.0,,-537000000.0,,,,,,,,,,,,,,,,
,,,,,9539000000.0,,67000000.0,0.61,,,-30000000.0,,,,,325000000.0,,,,,,,,,1629000000.0,0.0,-1047000000.0,,1940000000.0,2634000000.0,2944000000.0,,3148000000.0,,220000000.0,,,4709000000,,,-236000000.0,1679000000,,,,,1501000000,,,,,,-1087000000.0,,,-3416000000.0,,,,,,,,,,-604000000.0,,1514000000.0,1501000000.0,,,,,,8097000000.0,,5261000000.0,9519000000.0,,,,174000000.0,19246000000.0,,,399000000.0,,,,4681000000.0,,700000000.0,,310000000.0,495000000.0,,204000000.0,,68000000.0,1401000000.0,,7957000000.0,,3551000000.0,,2770000000.0,1347000000.0,,,,,1964000000.0,17476000000.0,,,,,1278000000.0,,1302000000.0,,,,,,1102000000,,1201000000.0,,,1366000000.0,,,,,,,,178000000.0,2676000000.0,,,1374000000.0,,,0.62,,,,162000000.0,,-230000000.0,,2944000000.0,,-111000000.0,,,,,1201000000.0,1875000000.0,,0.0,,3362000000.0,,1909000000.0,,,0.0,,,,7937000000.0,,,,1861000000.0,,-535000000.0,,,,,,,,,,,,,,,,
,,,,,9935000000.0,,-7605000000.0,0.63,,,0.0,,,,,301000000.0,,,,,,,,,1432000000.0,0.0,-1127000000.0,,1936000000.0,2944000000.0,2801000000.0,,3080000000.0,,220000000.0,,,4743000000,,,-276000000.0,1845000000,,,,,1675000000,,,,,,6316000000.0,,,-3268000000.0,,,,,,,,,,-48000000.0,,1053000000.0,1675000000.0,,,,,,7953000000.0,,7047000000.0,9473000000.0,,,,-356000000.0,19756000000.0,,,444000000.0,,,,4685000000.0,,1072000000.0,,-143000000.0,496000000.0,,279000000.0,,70000000.0,1377000000.0,,15162000000.0,,3738000000.0,,2809000000.0,1331000000.0,,,,,1960000000.0,24635000000.0,,,,,777000000.0,,6259000000.0,,,,,,1231000000,,1245000000.0,,,1241000000.0,,,,,,,,170000000.0,7653000000.0,,,1394000000.0,,,0.64,,,,1734000000.0,,-378000000.0,,2801000000.0,,-7514000000.0,,,,,1245000000.0,9100000000.0,,0.0,,3412000000.0,,1670000000.0,,,240000000.0,,,,14700000000.0,,,,1737000000.0,,-532000000.0,,,,,,,,,,,,,,,,
,,8011000000.0,5245000000.0,1258000000.0,10736000000.0,2858000000.0,-115000000.0,,,,106000000.0,3182000000.0,,2318000000.0,,382000000.0,,-1023000000.0,,2247000000.0,1965000000.0,,,,1587000000.0,0.0,-1117000000.0,5336000000.0,,2801000000.0,5500000000.0,14708000000.0,5654000000.0,-3218000000.0,220000000.0,,,5282000000,,,-336000000.0,1715000000,,,-10000000.0,0.0,1467000000,,,1768000000.0,174000000.0,,-2337000000.0,,,-3132000000.0,2527000000.0,,7595000000.0,,2259000000.0,19423000000.0,,,220000000.0,-269000000.0,1940000000.0,1966000000.0,-1967000000.0,,182000000.0,,,,8011000000.0,,8826000000.0,12349000000.0,,,,1177000000.0,20686000000.0,,-3132000000.0,-828000000.0,,,1487000000.0,4879000000.0,375000000.0,2858000000.0,13848000000.0,2699000000.0,760000000.0,,154000000.0,,49000000.0,5200000000.0,-266000000.0,14708000000.0,,3949000000.0,5200000000.0,4207000000.0,1614000000.0,27057000000.0,5245000000.0,,16321000000.0,,27057000000.0,,20686000000.0,2.7,3949000000.0,1630000000.0,-2582000000.0,6237000000.0,-1117000000.0,1587000000.0,,5575000000.0,,-1049000000,-4864000000.0,1463000000.0,6253000000.0,,1441000000.0,-2137000000.0,4379000000.0,,2896000000.0,,,5500000000.0,248000000.0,7495000000.0,,6237000000.0,1258000000.0,,0.0,,3525000000.0,781000000.0,5500000000.0,174000000.0,8826000000.0,-1462000000.0,,5500000000.0,10736000000.0,3071000000.0,,,,459000000.0,1463000000.0,2382000000.0,,0.0,,3668000000.0,,1487000000.0,,4207000000.0,-3295000000.0,,2.67,,16321000000.0,,7495000000.0,5402000000.0,2201000000.0,2247000000.0,-533000000.0,5654000000.0,251000000.0,1412000000.0,154000000.0,-1589000000.0,7034000000.0,2382000000.0,12349000000.0,4879000000.0,,,,,,,
,,,,,10734000000.0,,-152000000.0,0.3,,,-70000000.0,,,,,83000000.0,,,,2200000000.0,,,,,1438000000.0,0.0,-1174000000.0,,1935000000.0,5500000000.0,3382000000.0,,3580000000.0,,220000000.0,,,4082000000,,,-211000000.0,1183000000,,,,,995000000,,,,,,-438000000.0,,,-3167000000.0,,,,,,,,,,-67000000.0,,-1086000000.0,718000000.0,,,,,,8087000000.0,,6807000000.0,9940000000.0,,,,-1925000000.0,20729000000.0,,,133000000.0,,,,4920000000.0,,1211000000.0,,-2118000000.0,512000000.0,,198000000.0,112000000.0,83000000.0,5225000000.0,,14977000000.0,,3599000000.0,,3850000000.0,1391000000.0,,,,,1952000000.0,24917000000.0,,,,,-1297000000.0,,6170000000.0,,,,,,585000000,,585000000.0,,,1184000000.0,,,,,,,,188000000.0,7376000000.0,,,1206000000.0,,,0.3,,,,308000000.0,,-123000000.0,98000000.0,3382000000.0,,-589000000.0,,,,,585000000.0,2632000000.0,,0.0,,2691000000.0,,1558000000.0,,,-146000000.0,,,,14183000000.0,,,,1696000000.0,,-542000000.0,,,,,,,,,,,,,,,,
,,,,,10714000000.0,,22000000.0,0.23,,,-63000000.0,,,,,231000000.0,,,,2126000000.0,,,,,1483000000.0,0.0,-1082000000.0,,1937000000.0,3382000000.0,3547000000.0,,3619000000.0,,220000000.0,,,4053000000,,,-266000000.0,980000000,,,,,790000000,,,,,,-117000000.0,,,-3256000000.0,,,,,,,,,,-50000000.0,,406000000.0,597000000.0,,,,,,8319000000.0,,6760000000.0,9948000000.0,,,,-355000000.0,20627000000.0,,,157000000.0,,,,5063000000.0,,982000000.0,,165000000.0,536000000.0,,72000000.0,125000000.0,37000000.0,5091000000.0,,14835000000.0,,3470000000.0,,3510000000.0,1396000000.0,,,,,1944000000.0,24783000000.0,,,,,140000000.0,,6140000000.0,,,,,,440000000,,440000000.0,,,1331000000.0,,,,,,,,190000000.0,7309000000.0,,,1169000000.0,,,0.23,,,,785000000.0,,-102000000.0,102000000.0,3547000000.0,,-129000000.0,,,,,440000000.0,2555000000.0,,0.0,,2657000000.0,,1646000000.0,,,-18000000.0,,,,14069000000.0,,,,1867000000.0,,-542000000.0,,,,,,,,,,,,,,,,
,,,,,9196000000.0,,-116000000.0,0.18,,,179000000.0,,,,,48000000.0,,,,1931000000.0,,,,,1427000000.0,0.0,-1037000000.0,,1936000000.0,3547000000.0,3562000000.0,,3597000000.0,,220000000.0,,,4537000000,,,-237000000.0,1246000000,,,,,1075000000,,,,,,-602000000.0,,,-3318000000.0,,,,,,,,,,-37000000.0,,944000000.0,115000000.0,,,,,,8561000000.0,,8138000000.0,10573000000.0,,,,-836000000.0,19023000000.0,,,-252000000.0,,,,5243000000.0,,1101000000.0,,15000000.0,535000000.0,,35000000.0,953000000.0,9000000.0,4865000000.0,,14395000000.0,,3617000000.0,,3654000000.0,1654000000.0,,,,,1941000000.0,24968000000.0,,,,,707000000.0,,6204000000.0,,,,,,339000000,,357000000.0,,,1273000000.0,,,,,,,,171000000.0,7634000000.0,,,1430000000.0,,,0.19,,,,799000000.0,,-6000000.0,104000000.0,3562000000.0,,-333000000.0,,,,,357000000.0,2356000000.0,,0.0,,2883000000.0,,1735000000.0,,,-895000000.0,,,1157000000.0,15772000000.0,,,,1808000000.0,,-542000000.0,,,,,,,,,,,,,,,,
,,8693000000.0,2066000000.0,1426000000.0,8967000000.0,1025000000.0,137000000.0,,,,160000000.0,5500000000.0,,-1522000000.0,,21000000.0,,-997000000.0,,1904000000.0,1942000000.0,,,,1553000000.0,0.0,-1102000000.0,5218000000.0,,3562000000.0,3978000000.0,14899000000.0,3989000000.0,-1365000000.0,220000000.0,,,4794000000,,,-283000000.0,1068000000,,,206000000.0,0.0,882000000,,,-1117000000.0,1379000000.0,,40000000.0,,,-3372000000.0,2034000000.0,470000000.0,7436000000.0,,2218000000.0,18119000000.0,,,220000000.0,-10000000.0,1936000000.0,693000000.0,580000000.0,,410000000.0,,,,8693000000.0,,8220000000.0,9975000000.0,,,,-34000000.0,18860000000.0,,-3372000000.0,145000000.0,,,1573000000.0,5321000000.0,-3150000000.0,1025000000.0,11731000000.0,416000000.0,654000000.0,,11000000.0,95000000.0,9000000.0,4864000000.0,-109000000.0,14899000000.0,,2968000000.0,4864000000.0,3793000000.0,1766000000.0,24874000000.0,2066000000.0,,15907000000.0,,24874000000.0,,18860000000.0,1.07,2968000000.0,410000000.0,-381000000.0,6261000000.0,-1102000000.0,1553000000.0,,6388000000.0,,374000000,-1379000000.0,374000000.0,4295000000.0,,1492000000.0,-2168000000.0,-40000000.0,,2647000000.0,,,3978000000.0,186000000.0,7687000000.0,,6261000000.0,1426000000.0,,0.0,,1285000000.0,735000000.0,3978000000.0,1379000000.0,8220000000.0,-150000000.0,106000000.0,3978000000.0,8967000000.0,-328000000.0,,,,435000000.0,374000000.0,2810000000.0,,0.0,,3028000000.0,,1573000000.0,,3793000000.0,-243000000.0,,1.07,470000000.0,15907000000.0,,7687000000.0,957000000.0,2146000000.0,1904000000.0,-542000000.0,3989000000.0,138000000.0,383000000.0,11000000.0,-164000000.0,5030000000.0,2810000000.0,9975000000.0,5321000000.0,,,,,,,
,,,,,9297000000.0,,0.0,0.39,,,60000000.0,,,,,1000000.0,,,,1848000000.0,,,,,1509000000.0,0.0,-1004000000.0,,1936000000.0,3978000000.0,4328000000.0,,4348000000.0,,220000000.0,,,4711000000,,,-190000000.0,1332000000,,,,,1154000000,,,,,,445000000.0,,,-3478000000.0,,,,,,,,,,,,163000000.0,1075000000.0,,,,,,8827000000.0,,8298000000.0,10519000000.0,,,,-801000000.0,19079000000.0,,,294000000.0,,,,5349000000.0,,1194000000.0,,350000000.0,476000000.0,,20000000.0,12000000.0,12000000.0,4864000000.0,,14841000000.0,,3187000000.0,,3174000000.0,1685000000.0,,,,,1940000000.0,25360000000.0,,,,,-27000000.0,,6367000000.0,,,,,,761000000,,761000000.0,,,1396000000.0,,,,,,,,178000000.0,7765000000.0,,,1398000000.0,,,0.39,,,,2247000000.0,,-69000000.0,121000000.0,4328000000.0,,-263000000.0,,,,,761000000.0,2780000000.0,,0.0,,3026000000.0,,1534000000.0,,,-18000000.0,,,174000000.0,16063000000.0,,,,1872000000.0,,-542000000.0,,,,,,,,,,,,,,,,
