date,quarterlyOtherNonCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyCapitalExpenditure,trailingSaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualChangeInInventory,trailingCashDividendsPaid,quarterlyBasicEPS,annualInventory,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyNetPPE,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,quarterlyInventory,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,annualOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualOtherIntangibleAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCapitalStock,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,trailingInterestExpense,annualBasicEPS,trailingPretaxIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,quarterlyChangesInAccountReceivables,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNetIncomeContinuousOperations,quarterlyGrossProfit,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCashAndCashEquivalents,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,quarterlyDilutedEPS,annualTaxProvision,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualCurrentAssets,annualTotalRevenue,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualBasicAverageShares,trailingNetIncomeCommonStockholders,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyGoodwill,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualBeginningCashPosition,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualFreeCashFlow,trailingTaxProvision,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:00.765072000,139008000.0,,1485000.0,,-723000.0,,,,1023000.0,6806000.0,15706000.0,,15706000.0,-12063000.0,,,,,,,0.056667,,138000.0,,375681000.0,,,,43143000.0,9303000.0,98105000.0,191799000.0,69941000.0,286420000.0,,,25540000.0,,,-6492000.0,,,,159489000.0,,36771000.0,46026000.0,,,,,,,-5257000.0,,11902000.0,,,,,,,,,,,,859031000.0,15706000.0,281522169.0,,5410000.0,5410000.0,,,,,,,,,,,514689000.0,12237000.0,,2972000.0,,11338000.0,,,,573681000.0,-24849000.0,,119513000.0,,2408000.0,,,,,,-10201000.0,,53383000.0,,,,339803000.0,,,,,834458000.0,0.056667,,,27843000.0,-8301000.0,,,,,,,,,,39181000.0,395000.0,,,5410000.0,,,,-12575000.0,,-2276000.0,,281522169.0,335219000.0,,,190973000.0,,,24655000.0,,,344342000.0,25540000.0,285350000.0,,,238462000.0,,,,-512000.0,,,35475000.0,,-458777000.0,,100277000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,135840000.0,,486000.0,,-11747000.0,,,,827000.0,32480000.0,17958000.0,,17958000.0,-18633000.0,,,,,,,0.063333,,-675000.0,,380991000.0,,,,45831000.0,10810000.0,97436000.0,185935000.0,75022000.0,291653000.0,,,26013000.0,,,1879000.0,,,,164910000.0,,41465000.0,45988000.0,,,,,,,13847000.0,,5410000.0,,,,,,,,,,,,870867000.0,17958000.0,282030867.0,,7289000.0,7289000.0,,,,,,,,,,,516831000.0,7753000.0,,3083000.0,,13208000.0,,,,568465000.0,-4390000.0,,114542000.0,,3089000.0,,,,,,-9709000.0,,58539000.0,,,,350192000.0,,,,,851229000.0,0.063333,,,32526000.0,669000.0,,,,,,,,,,45734000.0,475000.0,,,7289000.0,,,,-18854000.0,,-2712000.0,,282030867.0,329683000.0,,,206219000.0,,,28768000.0,,,354036000.0,26013000.0,302402000.0,,,238782000.0,,,,-221000.0,,,40452000.0,,-470238000.0,,97917000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,131741000.0,,23000.0,,-8336000.0,,,,52000.0,21586000.0,10130000.0,,10130000.0,-13427000.0,,,,,,,0.035556,,388000.0,,382176000.0,,,,47229000.0,6135000.0,108738000.0,178362000.0,72009000.0,286439000.0,,,27278000.0,,,-415000.0,,,,157554000.0,,35620000.0,45980000.0,,,,,,,8159000.0,,7289000.0,,,,,,,,,,,,866612000.0,10130000.0,282084840.0,,6874000.0,6874000.0,,,,,,,,,,,513917000.0,9632000.0,,3136000.0,,12402000.0,,,,556825000.0,-6482000.0,,115207000.0,,1468000.0,,,,,,-9811000.0,,46291000.0,,,,332730000.0,,,,,863466000.0,0.035556,,,19013000.0,-11302000.0,,,,,,,,,,31415000.0,2489000.0,,,6874000.0,,,,-13665000.0,,-2717000.0,,282084840.0,324357000.0,,,213632000.0,,,16265000.0,,,352695000.0,27278000.0,309787000.0,,,232468000.0,,,,-238000.0,,,36063000.0,,-481290000.0,,98766000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,116557000.0,54445000.0,138000.0,312745000.0,-17331000.0,,,7357000.0,0.0,58601000.0,13553000.0,-84753000.0,13553000.0,-32010000.0,,-38137000.0,49160000.0,,,,,110863000.0,1700000.0,132630000.0,401780000.0,,,45842000.0,54445000.0,8452000.0,110863000.0,166126000.0,11633000.0,297584000.0,119473000.0,401780000.0,30031000.0,211450000.0,215923000.0,1611000.0,,,,132630000.0,,95882000.0,45842000.0,,0.305556,98618000.0,,151748000.0,-17688000.0,26591000.0,1551000.0,6874000.0,-8620000.0,,11633000.0,102588000.0,-3417000.0,8485000.0,8485000.0,,0.305556,,92047000.0,847857000.0,13553000.0,,,8485000.0,8485000.0,,,881717000.0,,101153000.0,,,,,,518337000.0,7255000.0,,2894000.0,,12212000.0,,,,535112000.0,19707000.0,-138000.0,101153000.0,-479937000.0,7331000.0,,,108862000.0,108862000.0,116557000.0,-17688000.0,57347000.0,53237000.0,,,,350821000.0,,8485000.0,-76133000.0,95882000.0,881717000.0,,34700000.0,,23206000.0,,,12085000.0,,,329520000.0,1373546000.0,,57347000.0,14296000.0,35418000.0,3998000.0,319189000.0,,8485000.0,,281545515.0,,-39659000.0,1902000.0,-2718000.0,2132000.0,,319189000.0,,-16014000.0,224467000.0,281545515.0,,22005000.0,224467000.0,,329520000.0,30031000.0,312745000.0,,,215923000.0,,847857000.0,535112000.0,-7649000.0,7255000.0,,33081000.0,57347000.0,-479937000.0,-10423000.0,98618000.0,166126000.0,11902000.0,1162096000.0,33081000.0,518337000.0,,43340000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,114477000.0,,-13000.0,,1067000.0,,,,90000.0,15616000.0,18361000.0,,18361000.0,-14901000.0,,,,,,,0.065556,,-2198000.0,,404401000.0,,,,53869000.0,11406000.0,117283000.0,168061000.0,71294000.0,328845000.0,,,28962000.0,,,-2581000.0,,,,154789000.0,,29503000.0,45599000.0,,,,,,,715000.0,,8485000.0,,,,,,,,,,,,864303000.0,18361000.0,282190086.0,,5904000.0,5904000.0,,,,,,,,,,,518878000.0,9028000.0,,3216000.0,,12828000.0,,,,535173000.0,-20562000.0,,106975000.0,,1772000.0,,,,,,-17024000.0,,64143000.0,,,,392988000.0,,,,,896257000.0,0.065556,,,35181000.0,-6420000.0,,,,,,,,,,48009000.0,644000.0,,,5904000.0,,,,-19264000.0,,-2718000.0,,282190086.0,318373000.0,,,240110000.0,,,29767000.0,,,345425000.0,28962000.0,329130000.0,,,216800000.0,,,,-4363000.0,,,25560000.0,,-491856000.0,,96443000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,117392000.0,,0.0,,-9727000.0,,,,0.0,30696000.0,20025000.0,,20025000.0,-17691000.0,,,,,,,0.071111,,125000.0,,408630000.0,,,,53328000.0,11744000.0,109961000.0,163072000.0,69855000.0,335535000.0,,,29315000.0,,,-727000.0,,,,155850000.0,,37133000.0,45551000.0,,,,,,,13005000.0,,5904000.0,,,,,,,,,,,,866238000.0,20025000.0,282190086.0,,5177000.0,5177000.0,,,,,,,,,,,526022000.0,7427000.0,,3349000.0,,13694000.0,,,,520074000.0,-4332000.0,,95031000.0,,2934000.0,,,,,,-16877000.0,,64308000.0,,,,399843000.0,,,,,912103000.0,0.071111,,,34993000.0,7322000.0,,,,,,,,,,48687000.0,-1801000.0,,,5177000.0,,,,-21696000.0,,-3137000.0,,282190086.0,310628000.0,,,256998000.0,,,31769000.0,,,340216000.0,29315000.0,346164000.0,,,209446000.0,,,,-4005000.0,,,31623000.0,,-503473000.0,,94228000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,119627000.0,,0.0,,-2128000.0,,,,0.0,37873000.0,7455000.0,,7455000.0,-28554000.0,,,,,,,0.026667,,724000.0,,422846000.0,,,,54651000.0,4370000.0,110322000.0,164058000.0,70254000.0,313922000.0,,,26106000.0,,,196000.0,,,,152184000.0,,37853000.0,45256000.0,,,,,,,9319000.0,,5177000.0,,,,,,,,,,,,889835000.0,7455000.0,282190086.0,,5373000.0,5373000.0,,,,,,,,,,,542473000.0,7450000.0,,3234000.0,,14516000.0,,,,539487000.0,11785000.0,,112927000.0,,645000.0,,,,,,-17012000.0,,40441000.0,,,,354363000.0,,,,,939461000.0,0.026667,,,14335000.0,-361000.0,,,,,,,,,,28851000.0,398000.0,,,5373000.0,,,,-35549000.0,,-3137000.0,,282190086.0,311003000.0,,,261316000.0,,,11825000.0,,,347362000.0,26106000.0,350348000.0,,,228484000.0,,,,-6995000.0,,,41575000.0,,-516615000.0,,92294000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,153078000.0,63239000.0,655000.0,372364000.0,21840000.0,,,-975000.0,-41000.0,31331000.0,15572000.0,-129359000.0,15572000.0,-29855000.0,,11052000.0,55701000.0,,,,,103540000.0,1167000.0,165924000.0,447355000.0,,,45254000.0,63239000.0,7953000.0,103540000.0,190938000.0,10342000.0,343289000.0,115516000.0,447355000.0,28635000.0,223179000.0,213647000.0,321000.0,,,,165924000.0,,85727000.0,45254000.0,,0.217778,106754000.0,,165862000.0,-7499000.0,1476000.0,-182000.0,5373000.0,-20358000.0,,10342000.0,110161000.0,-2791000.0,5694000.0,5694000.0,,0.326667,,96886000.0,952918000.0,15572000.0,,,5694000.0,5694000.0,,,975842000.0,,112645000.0,,,,,,600433000.0,4933000.0,,3294000.0,,14663000.0,,,,574578000.0,-10375000.0,,112645000.0,-528487000.0,9636000.0,,,113018000.0,113018000.0,153078000.0,-7499000.0,61413000.0,54287000.0,,,,397576000.0,,5694000.0,-91001000.0,85727000.0,975842000.0,,35473000.0,,25652000.0,,,13093000.0,,,352485000.0,1544770000.0,,61413000.0,14987000.0,40315000.0,-216000.0,360931000.0,,5694000.0,,282260250.0,,-52850000.0,49000.0,-3137000.0,642000.0,,360931000.0,,-23484000.0,273751000.0,282260250.0,,23525000.0,273751000.0,,352485000.0,28635000.0,372364000.0,,,213647000.0,,952918000.0,574578000.0,-4995000.0,4933000.0,,46336000.0,61413000.0,-528487000.0,-12129000.0,106754000.0,190938000.0,8485000.0,1321591000.0,46336000.0,600433000.0,,24515000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,155335000.0,,3407000.0,,25771000.0,,,,,3678000.0,17342000.0,,17342000.0,-24522000.0,,,,,,,0.061111,,417000.0,,459292000.0,,,,64458000.0,10189000.0,113314000.0,216386000.0,47412000.0,363121000.0,,,32944000.0,,,-1523000.0,,,,188229000.0,,39939000.0,45222000.0,,,,,,,-20844000.0,,5694000.0,,,,,,,,,,,,1017927000.0,17342000.0,282260250.0,,4171000.0,4171000.0,,,,,,,,,,,614627000.0,4987000.0,,3942000.0,,15375000.0,,,,619425000.0,-33628000.0,,138045000.0,,637000.0,,,,,,-7819000.0,,63869000.0,,,,426990000.0,,,,,1010156000.0,0.061111,,,30925000.0,-9774000.0,,,,,,,,,,46300000.0,47000.0,,,4171000.0,,,,-30972000.0,,-3138000.0,,282260250.0,389042000.0,,,287955000.0,,,27531000.0,,,403300000.0,32944000.0,386248000.0,,,230383000.0,,,,-6450000.0,,,66775000.0,,-550864000.0,,108198000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,166000000.0,,-3371000.0,,-23893000.0,,,,,88224000.0,18732000.0,,18732000.0,-48742000.0,,,,,,,0.066667,,-676000.0,,485123000.0,,,,65797000.0,11174000.0,99806000.0,198224000.0,39781000.0,361844000.0,,,32737000.0,,,956000.0,,,,178649000.0,,46895000.0,45250000.0,,,,,,,39482000.0,,4171000.0,,,,,,,,,,,,1016545000.0,18732000.0,282292641.0,,4240000.0,4240000.0,,,,,,,,,,,651123000.0,6183000.0,,3545000.0,,15014000.0,,,,614988000.0,50204000.0,,148728000.0,,1255000.0,,,,,,-7721000.0,,66864000.0,,,,428708000.0,,,,,1039718000.0,0.066667,,,34127000.0,13381000.0,,,,,,,,,,49141000.0,294000.0,,,4240000.0,,,,-63375000.0,,-3556000.0,,282292641.0,373401000.0,,,303131000.0,,,29906000.0,,,365422000.0,32737000.0,401557000.0,,,241587000.0,,,,-14633000.0,,,52599000.0,,-554595000.0,,109380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,184922000.0,,0.0,,31214000.0,,,,0.0,44198000.0,12534000.0,,12534000.0,-54013000.0,,,,,,,0.044444,,226000.0,,522382000.0,,,,67391000.0,6977000.0,117093000.0,230364000.0,40139000.0,329060000.0,,,31393000.0,,,3012000.0,,,,153668000.0,,55436000.0,45241000.0,,,,,,,-9815000.0,,4240000.0,,,,,,,,,,,,1085417000.0,12534000.0,282292641.0,,7252000.0,7252000.0,,,,,,,,,,,707304000.0,8814000.0,,3689000.0,,16830000.0,,,,674874000.0,12958000.0,,162200000.0,,774000.0,,,,,,-7712000.0,,54367000.0,,,,383427000.0,,,,,1092947000.0,0.044444,,,22974000.0,-17287000.0,,,,,,,,,,39804000.0,-84000.0,,,7252000.0,,,,-72453000.0,,-3557000.0,,282292641.0,408285000.0,,,312108000.0,,,19511000.0,,,378113000.0,31393000.0,410543000.0,,,266589000.0,,,,-18440000.0,,,69933000.0,,-570565000.0,,110530000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,463178000.0,31271000.0,28000.0,424639000.0,8175000.0,,,4263000.0,503000.0,57976000.0,-23359000.0,-233745000.0,16809000.0,89473000.0,,41267000.0,22577000.0,,-5491000.0,,,80445000.0,-8754000.0,121571000.0,182600000.0,,,45084000.0,31271000.0,-11260000.0,80445000.0,238446000.0,8914000.0,-438951000.0,194076000.0,182600000.0,10687000.0,166975000.0,138388000.0,-847000.0,,,,121571000.0,,34590000.0,45084000.0,,0.231111,52244000.0,,82202000.0,-7401000.0,147449000.0,-9182000.0,7252000.0,-17714000.0,,8914000.0,59625000.0,1598000.0,6405000.0,6405000.0,,0.347778,,42329000.0,884988000.0,16809000.0,,,6405000.0,6405000.0,,,407016000.0,,82952000.0,,,,,,645778000.0,11932000.0,,-2972000.0,,-24642000.0,,,,460349000.0,-2476000.0,,82952000.0,-224416000.0,-6011000.0,,,107350000.0,107350000.0,463178000.0,-7401000.0,25249000.0,-18150000.0,,,,-457101000.0,,6405000.0,-37804000.0,34590000.0,407016000.0,,17080000.0,,-28837000.0,8189000.0,,8114000.0,,,239210000.0,781193000.0,,65417000.0,-3345000.0,-28837000.0,4006000.0,321961000.0,,6405000.0,,268146306.0,,-66945000.0,539000.0,-3556000.0,28000.0,,321961000.0,,27058000.0,325361000.0,268146306.0,,-34619000.0,325361000.0,,239210000.0,10687000.0,424639000.0,,,138388000.0,,884988000.0,460349000.0,21809000.0,11932000.0,,18373000.0,65417000.0,-224416000.0,-13807000.0,52244000.0,238446000.0,4807000.0,614218000.0,18373000.0,645778000.0,,156272000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,542836000.0,,287000.0,,189596000.0,,,,2432000.0,-74520000.0,7121000.0,,19911000.0,-11052000.0,,,,,,,0.071111,,-1649000.0,,192125000.0,,,,30182000.0,4391000.0,89566000.0,103071000.0,30142000.0,153450000.0,,,27393000.0,,,-3602000.0,,,,140304000.0,,18742000.0,45060000.0,,,,,,,-85572000.0,,6405000.0,,,,,,,,,,,,1091509000.0,19911000.0,257013360.0,,2803000.0,2803000.0,,,,,,,,,,,734961000.0,384572000.0,,2244000.0,,5774000.0,,,,695144000.0,-21390000.0,,76830000.0,,-1235000.0,,,,,,-7917000.0,,42798000.0,,,,196248000.0,,,,,420598000.0,0.071111,,,15405000.0,,,,,,,,,,,21179000.0,1727000.0,,,2803000.0,,,-46828000.0,-118678000.0,,-3560000.0,,257013360.0,184858000.0,,,341712000.0,,,11512000.0,,,356548000.0,27393000.0,396365000.0,,,510286000.0,,,,-4441000.0,,,111313000.0,,-228473000.0,,51605000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,154931000.0,,47000.0,,-434165000.0,,,,448000.0,626463000.0,11678000.0,,107755000.0,-12749000.0,,,,,,,0.423333,,-1340000.0,,198799000.0,,,,29800000.0,6694000.0,90220000.0,105747000.0,36452000.0,176296000.0,,,29845000.0,,,217526000.0,,,,135080000.0,,74985000.0,45055000.0,,,,,,,613714000.0,,2803000.0,,,,,,,,,,,,816619000.0,107755000.0,237171537.0,,220329000.0,220329000.0,,,,,,,,,,,353730000.0,5225000.0,,,,5934000.0,,,,371150000.0,4159000.0,,61402000.0,,-220000.0,,,,,,-9074000.0,,48642000.0,,,,224938000.0,,,,,431523000.0,0.415556,,,18797000.0,,,,,,,,,,,24731000.0,2892000.0,,,220329000.0,,,-54751000.0,25228000.0,,-3238000.0,,237171537.0,193086000.0,,,446229000.0,,,18372000.0,,,462889000.0,29845000.0,445469000.0,,,178064000.0,,,,-5311000.0,,,4860000.0,,-232724000.0,,57539000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,96947000.0,,237000.0,,-30127000.0,,,,575000.0,-592162000.0,9009000.0,,9989000.0,-9659000.0,,,,,,,0.042222,,-1061000.0,,201991000.0,,,,28546000.0,4918000.0,84366000.0,100985000.0,30726000.0,167060000.0,,,25013000.0,,,-35303000.0,,,,130865000.0,,49580000.0,45055000.0,,,,,,,-601821000.0,,220329000.0,,,,,,,,,,,,768888000.0,9989000.0,229474305.0,,185026000.0,185026000.0,,,,,,,,,,,351149000.0,5625000.0,,1913000.0,,5996000.0,,,,338782000.0,26423000.0,,64356000.0,,-2352000.0,,,,,,-8661000.0,,38904000.0,,,,205964000.0,,,,,440407000.0,0.04,,,13891000.0,,,,,,,,,,,19887000.0,1088000.0,,,185026000.0,,,-23589000.0,586986000.0,,-2988000.0,,229474305.0,188495000.0,,,453230000.0,,,13927000.0,,,417739000.0,25013000.0,430106000.0,,,150287000.0,52211000.0,,,-2903000.0,,,3984000.0,,-238416000.0,,58964000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,91249000.0,28442000.0,313000.0,399705000.0,-53706000.0,,,1495000.0,302000.0,14335000.0,9745000.0,493777000.0,16175000.0,-11426000.0,,-328402000.0,26286000.0,,7539000.0,,,79049000.0,-2022000.0,126232000.0,207756000.0,,,45053000.0,28442000.0,5356000.0,79049000.0,100972000.0,21040000.0,165421000.0,-25884000.0,207756000.0,24748000.0,170710000.0,127882000.0,-39130000.0,,,51783000.0,126232000.0,,39953000.0,45053000.0,,0.91,59515000.0,,89997000.0,-1579000.0,2909000.0,-6072000.0,185026000.0,-15014000.0,,21040000.0,63711000.0,139491000.0,145896000.0,145896000.0,,0.927778,,58912000.0,716516000.0,16175000.0,,,145896000.0,145896000.0,,,450147000.0,,61299000.0,,,,,,350788000.0,5590000.0,,1160000.0,,8582000.0,,,,316811000.0,5240000.0,-176550000.0,61299000.0,-242391000.0,1545000.0,,,106999000.0,106999000.0,91249000.0,-1579000.0,37553000.0,40366000.0,,,,205787000.0,,145896000.0,-44886000.0,39953000.0,450147000.0,,21359000.0,,15618000.0,,,7762000.0,,,365728000.0,832937000.0,,153830000.0,-2262000.0,24200000.0,-4212000.0,188929000.0,,145896000.0,,215908191.0,-51382000.0,241000.0,3757000.0,-2891000.0,884000.0,,188929000.0,,14432000.0,466514000.0,215908191.0,,15101000.0,466514000.0,,365728000.0,24748000.0,399705000.0,,,127882000.0,51783000.0,716516000.0,316811000.0,-2359000.0,5590000.0,,2702000.0,153830000.0,-242391000.0,-12677000.0,59515000.0,100972000.0,6405000.0,662227000.0,2702000.0,350788000.0,,-70770000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,94796000.0,,0.0,,-22341000.0,,,,,-3366000.0,10178000.0,,10178000.0,-6942000.0,,,,,,,0.046667,,-1741000.0,,208267000.0,,,,28650000.0,6038000.0,79132000.0,101605000.0,30057000.0,177186000.0,,,27900000.0,,,-35609000.0,,,,144163000.0,,30727000.0,45053000.0,,,,,,,-10308000.0,,145896000.0,,,,,,,,,,,,703447000.0,10178000.0,212219865.0,,110287000.0,110287000.0,,,,,,,,,,,354417000.0,5598000.0,,1624000.0,,6919000.0,,,,316621000.0,-22054000.0,,63718000.0,,1120000.0,,,,,,-1891000.0,,45769000.0,,,,222955000.0,,,,,454745000.0,0.045556,,,17869000.0,,,,,,,,,,,24788000.0,266000.0,,,110287000.0,,,-20231000.0,-9902000.0,,-2751000.0,,212219865.0,186521000.0,,,473941000.0,,,16216000.0,,,349030000.0,27900000.0,386826000.0,,,130100000.0,51354000.0,,,-2960000.0,,,4511000.0,,-246478000.0,,56266000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,99469000.0,,69000.0,,-8479000.0,,,,,6624000.0,12629000.0,,12629000.0,-5425000.0,,,,,,,0.06,,-1366000.0,,207737000.0,,,,30264000.0,7193000.0,78159000.0,100190000.0,30249000.0,178827000.0,,,26381000.0,,,-10615000.0,,,,146764000.0,,25230000.0,67566000.0,,,,,,,1199000.0,,110287000.0,,,,,,,,,,,,696623000.0,12629000.0,212384781.0,,99672000.0,99672000.0,,,,,,,,,,,358131000.0,5566000.0,,1593000.0,,6524000.0,,,,303756000.0,-15936000.0,,57137000.0,,2844000.0,,,,,,-1902000.0,,47853000.0,,,,226680000.0,,,,,458255000.0,0.057778,,,21472000.0,,,,,,,,,,,27996000.0,271000.0,,,99672000.0,,,-4629000.0,-8760000.0,,-2674000.0,,212384781.0,185574000.0,,,483896000.0,,,19822000.0,,,338492000.0,26381000.0,392867000.0,,,118182000.0,50925000.0,,,-3335000.0,,,4190000.0,,-250518000.0,,55120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,104166000.0,,96000.0,,14716000.0,,,,30000.0,49087000.0,10974000.0,,10974000.0,-7749000.0,,,,,,,0.078333,,-1652000.0,,232611000.0,,,,44708000.0,6356000.0,86985000.0,126933000.0,31480000.0,196232000.0,,,26324000.0,,,-73481000.0,,,,146769000.0,,31522000.0,67564000.0,,,,,,,41338000.0,,99672000.0,,,,,,,,,,,,762565000.0,10974000.0,139749516.0,,26191000.0,26191000.0,,,,,,,,,,,478270000.0,4629000.0,,1974000.0,,8308000.0,,,,369432000.0,33778000.0,,74869000.0,,,,,,,,-1525000.0,,47022000.0,,,,243254000.0,,,,,488471000.0,0.076667,,,20698000.0,,,,,,,,,,,29006000.0,165000.0,,,26191000.0,,,-8384000.0,-137284000.0,,-2832000.0,,139749516.0,226932000.0,,,492038000.0,,,17330000.0,,,284295000.0,26324000.0,393133000.0,,,142500000.0,141493000.0,,,-3079000.0,,,12863000.0,,-255860000.0,,55291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
