date,annualFreeCashFlow,quarterlyCurrentAssets,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualCommonStockIssuance,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDepreciationAndAmortization,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingNetIncome,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,trailingSaleOfInvestment,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualLongTermDebt,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyEndCashPosition,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,quarterlyInterestExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualInvestingCashFlow,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyNetPPE,quarterlyEbitda,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingChangeInWorkingCapital,annualInterestExpense,annualChangeInInventory,quarterlyOtherCurrentAssets,annualGoodwill,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyGoodwill,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingResearchAndDevelopment,trailingCapitalExpenditure,annualCurrentDebt,annualCurrentAccruedExpenses,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,annualInventory,trailingChangesInAccountReceivables,annualDilutedEPS,quarterlyInventory,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,annualOtherCurrentAssets
1970-01-01 00:00:01.072828800,408358000.0,,,-57618000.0,,,51671000.0,59446000.0,,-151706000.0,4520069000.0,,,-2262000.0,,35763000.0,,,,320542000.0,463516000.0,,,,,,348972000.0,216066000.0,-6937000.0,,320542000.0,,284841000.0,,61103000.0,982091000.0,460703000.0,,9518928000.0,200259000.0,,-506758000.0,,,,,7952000.0,4520069000.0,46446000.0,205144000.0,,122405000.0,,19173000.0,4064385000.0,210864000.0,,3077573000.0,320542000.0,-57618000.0,,-65713000.0,,9518928000.0,,120062000.0,,439888000.0,,,,,,,4064385000.0,982091000.0,,,,,,,,,,320542000.0,255731000.0,,528951000.0,6878603000.0,320542000.0,,,3077573000.0,,320542000.0,123858000.0,,-158642000.0,,,,,,,-42240000.0,,,56393000.0,208200000.0,,,,15224000.0,,,51671000.0,,,-130292000.0,,,,,103343000.0,,,,-120593000.0,159054000.0,113574000.0,,,,,,,,,,,,,,,,6878603000.0,,,-1500000.0,-286317000.0,,112342000.0,,196684000.0,-752422000.0,255731000.0,-17356000.0,1384613000.0,,229662000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,-86532000.0,,,,54815000.0,,-110306000.0,,,,16843000.0,,30845000.0,,,,,,,,,,,354951000.0,,,,,,,,99509000.0,,,,9427341000.0,74457000.0,,,,,,,,4550811000.0,81612000.0,82439000.0,,,,,,,,,291018000.0,,,68614000.0,,,,176848000.0,,,,,,,,,4078703000.0,84533000.0,,,,,,,,,,,172925000.0,,,,291018000.0,,,3256058000.0,,291018000.0,320542000.0,,-160183000.0,,,,,,,-53812000.0,,,58705000.0,,,,,-38937000.0,,,48703000.0,,,,,,,,153321000.0,,,,,-251459000.0,113120000.0,,,,,,,,,,,,,,,,6959328000.0,,,,,,,,-29524000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,-17309000.0,,,,56950000.0,,-162809000.0,,,,-19472000.0,,30033000.0,,,,,,,,,,,369023000.0,,,,,,,,131965000.0,,,,9454384000.0,158436000.0,,,,,,,,4453508000.0,94239000.0,162001000.0,,,,,,,,,225435000.0,,,-44883000.0,,,,-27739000.0,,,,,,,,,4102188000.0,850115000.0,,,,,,,,,,,172623000.0,,,,225435000.0,,,3349983000.0,,225435000.0,291018000.0,,-153772000.0,,,,,,,-1609000.0,,,57121000.0,,,,,73062000.0,,,46322000.0,,,,,,,,133574000.0,,,,,-154274000.0,136320000.0,,,,,,,,,,,,,,,,6970913000.0,,,,,,,,-65583000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,-2502000.0,,,,56969000.0,,-123071000.0,,,,24714000.0,,29774000.0,,,,,,,,,,,384453000.0,,,,,,,,154364000.0,,,,9752211000.0,104501000.0,,,,,,,,4620092000.0,98728000.0,108523000.0,,,,,,,,,212074000.0,,,-284512000.0,,,,-88569000.0,,,,,,,,,4228566000.0,919944000.0,,,,,,,,,,,245155000.0,,,,212074000.0,,,3488909000.0,,212074000.0,225435000.0,,-228342000.0,,,,,,,-25992000.0,,,61163000.0,,,,,0.0,,,67612000.0,,,,,,,,180356000.0,,,,,90795000.0,132091000.0,,,,,,,,,,,,,,,,7114378000.0,,,,,,,,-13361000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,546751000.0,,,133899000.0,,,38529000.0,70518000.0,,-136356000.0,5619905000.0,,,41341000.0,,54566000.0,,,,599282000.0,671628000.0,,,,,,632598000.0,113237000.0,-14205000.0,,599282000.0,,514320000.0,,160913000.0,790694000.0,592917000.0,,11580517000.0,233603000.0,,-532542000.0,,,,,,5619905000.0,239741000.0,239954000.0,,145218000.0,,63426000.0,4936633000.0,239252000.0,,4012741000.0,599282000.0,133899000.0,,-89948000.0,,11580517000.0,,52697000.0,,570997000.0,,,,,,,4936633000.0,790694000.0,,,,,,,,,,599282000.0,582582000.0,,664693000.0,8314404000.0,599282000.0,,,4012741000.0,,599282000.0,212074000.0,,-160526000.0,,,,,,,-36529000.0,,,64979000.0,320542000.0,,,,-5021000.0,,,38529000.0,,,-350729000.0,,,,,197442000.0,,,,-117942000.0,279714000.0,290097000.0,,,,,,,,,,,,,,,,8314404000.0,,,-5021000.0,-35224000.0,,278740000.0,,387208000.0,-702823000.0,582582000.0,-59714000.0,1741025000.0,,241968000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,217570000.0,,,,79181000.0,,-108953000.0,,,,-42078000.0,,40700000.0,,,,,,,,,,,659312000.0,,-52322000.0,,,,,,107336000.0,,,,12064138000.0,187433000.0,,,,,,,,6194725000.0,198456000.0,199819000.0,,,,,,,,,974330000.0,,,-22445000.0,,,,64489000.0,,,,,,,,,5517998000.0,974667000.0,,,,,,,,,,,470925000.0,,,,974330000.0,,,4071085000.0,,974330000.0,599282000.0,,-139345000.0,,,,,,,-42283000.0,,,77460000.0,,,,,-32473000.0,,,24777000.0,,,,,,,,149619000.0,7671000.0,,,,247874000.0,197853000.0,,,,,,,,,,,,,,,,8311106000.0,,,,,,,,375048000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,291424000.0,,,,82594000.0,,-108522000.0,,,,-58949000.0,,45805000.0,,,,,,,,,,,600721000.0,,-102187000.0,,,,,,-93724000.0,,,,12439705000.0,172697000.0,,,,,,,,6321462000.0,149366000.0,181082000.0,,,,,,,,,842098000.0,,,-339009000.0,,,,5939000.0,,,,,,,,,5635131000.0,1165868000.0,,,,,,,,,,,578689000.0,,,,842098000.0,,,4328466000.0,,842098000.0,974330000.0,,-46336000.0,,,,,,,-264558000.0,,,83615000.0,,,,,-25511000.0,,,53977000.0,,,,,,,,170834000.0,21797000.0,,,,35943000.0,187366000.0,,,,,,,,,,,,,,,,8617498000.0,,,,,,,,-132232000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,218804000.0,,,,2081662000.0,,-107934000.0,,,,-1847694000.0,,48107000.0,,,,,,,,,,,554223000.0,,-71138000.0,,,,,,-232085000.0,,,,13154745000.0,27223000.0,,,,,,,,6521616000.0,38764000.0,38742000.0,,,,,,,,,394461000.0,,,-1122605000.0,,,,-674337000.0,,,,,,,,,5715935000.0,407564000.0,,,,,,,,,,,841211000.0,,,,394461000.0,,,5363453000.0,,394461000.0,842098000.0,,-16882000.0,,,,,,,-414482000.0,,,124051000.0,,,,,-44202000.0,,,86635000.0,,,,,,,,182397000.0,37352000.0,,,,492571000.0,70089000.0,,,,,,,,,,,,,,,,9125193000.0,,,,,,,,-447637000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,-195134000.0,,,103061000.0,,,76782000.0,-1910459000.0,,-257716000.0,7117212000.0,,,2021800000.0,,48387000.0,,,-38374000.0,294504000.0,644846000.0,,,,,,652627000.0,-666829000.0,-16970000.0,,294504000.0,,641038000.0,,23339000.0,1645999000.0,673478000.0,,13637163000.0,239624000.0,,-583125000.0,,,,,115974000.0,7117212000.0,253879000.0,253835000.0,,183001000.0,,73079000.0,6254883000.0,332978000.0,,5263510000.0,294504000.0,103061000.0,,-267225000.0,,13637163000.0,,-62920000.0,,626977000.0,,,,,,,6254883000.0,1645999000.0,,,,,,,,,,294504000.0,840202000.0,,762678000.0,9776018000.0,294504000.0,,,5263510000.0,,294504000.0,394461000.0,,-196394000.0,,,,,,,-236489000.0,,,91046000.0,599282000.0,,,,-34978000.0,,,76782000.0,,,-1751284000.0,,,,,259828000.0,49154000.0,,,-957812000.0,-92560000.0,143229000.0,,,,,,38491000.0,,,,,,,,,,9776018000.0,,,-137164000.0,683828000.0,,-304778000.0,,-99957000.0,-398957000.0,840202000.0,-242617000.0,2467835000.0,,340751000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,,,124845000.0,,,,89373000.0,,-127470000.0,,,,-42326000.0,,45867000.0,,,,,,,,,,,625344000.0,,-69354000.0,,,,,,14419000.0,,,,14330183000.0,155652000.0,,,,,,,,7761925000.0,152873000.0,170059000.0,,,,,,,,,579930000.0,,,-165068000.0,,,,74944000.0,,,,,,,,,6928551000.0,331208000.0,,,,,,,,,,,837864000.0,,,,579930000.0,,,5315935000.0,,579930000.0,294504000.0,,-195845000.0,,,,,,,-176050000.0,,,104092000.0,,,,,-25267000.0,,,88923000.0,,,,,,,,190469000.0,5392000.0,,,,260025000.0,153147000.0,,,,,,10918000.0,,,,,,,,,,10151979000.0,,,,,,,,285426000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,160320000.0,,,,110980000.0,,-127693000.0,,,,-56973000.0,,372414000.0,,218332000.0,,,,,,,,,618898000.0,,-338889000.0,,,,,,-103209000.0,,,,14556322000.0,148765000.0,,,,,,,,9250171000.0,169105000.0,163169000.0,,,,,,,,,494390000.0,,,-347856000.0,193992000.0,,,158018000.0,390420000.0,,,,,,,190382000.0,7148944000.0,1711853000.0,,,,,,169105000.0,,,,,837640000.0,,,,494390000.0,,,5306151000.0,,712722000.0,579930000.0,,-590674000.0,,,,,-1813894000.0,,-271981000.0,,,120822000.0,,,,,10070000.0,,,45146000.0,,12100321000.0,,,,,,168772000.0,,,,,93544000.0,169105000.0,,,,,,-22872000.0,,58543000.0,,,,,,,,10286427000.0,400907000.0,0.0,,,,,,-85540000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,160420000.0,,,,86958000.0,,-127938000.0,,,,35625000.0,,52318000.0,,,,,,,,,,,691865000.0,,324545000.0,,,,,,-187185000.0,,,,14869422000.0,113632000.0,,,,,,,,8282817000.0,127975000.0,127983000.0,,,,,,,,,386882000.0,,,-256390000.0,,,,-313128000.0,,,,,,,,,7382460000.0,260943000.0,,,,,,,,,,,834418000.0,,,,386882000.0,,,5336954000.0,,386882000.0,494390000.0,,-16266000.0,,,,,,,-314782000.0,,,115747000.0,,,,,-239526000.0,,,68066000.0,,,,,,,,127597000.0,,,,,21285000.0,145227000.0,,,,,,-65913000.0,,,,,,,,,,10682986000.0,,,,,,,,-107508000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,-895977000.0,,,-69188000.0,,,97292000.0,102037000.0,,-211803000.0,10675307000.0,,,-20063000.0,,70611000.0,,,68759000.0,2233317000.0,587119000.0,,,,,,665765000.0,-214978000.0,-70216000.0,,2233317000.0,,687852000.0,,-620002000.0,316727000.0,721260000.0,,17954281000.0,266547000.0,,-594904000.0,,,,,173027000.0,10675307000.0,280993000.0,280896000.0,,221356000.0,,-83737000.0,9554798000.0,389348000.0,,6150770000.0,2233317000.0,-69188000.0,,-1147196000.0,,17954281000.0,,-134812000.0,,663749000.0,,,,,,,9554798000.0,316727000.0,,,,,,,,,,2233317000.0,834743000.0,,824668000.0,11584810000.0,2233317000.0,,,6150770000.0,,2233317000.0,386882000.0,,-741291000.0,,,,,,,-957832000.0,,,137312000.0,294504000.0,,,,-606814000.0,,,97292000.0,,,-1916510000.0,,,,,337830000.0,15664000.0,,,-1720645000.0,2655801000.0,122307000.0,,,,,,146626000.0,,,,,,,,,,11584810000.0,,,-861537000.0,3030655000.0,,1938813000.0,,1846435000.0,-1544076000.0,834743000.0,-153914000.0,2572308000.0,,477775000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,-45361000.0,,,,98951000.0,,-143161000.0,,,,-64654000.0,,53063000.0,,,,,,,,,,,726716000.0,,-134722000.0,,,,,,-885033000.0,,,,20252419000.0,152635000.0,,,,,,,,12934364000.0,166962000.0,166931000.0,,,,,,,,,2884674000.0,,,-1305696000.0,,,,-206895000.0,,,,,,,,,11633128000.0,1986316000.0,,,,,,,,390766000.0,,,831482000.0,,,,2884674000.0,,,6211707000.0,,2884674000.0,2233317000.0,,-156759000.0,,,,,,,-966296000.0,,,147013000.0,,,,,-112850000.0,,,101642000.0,,,,,,,,81263000.0,2217000.0,,,,1875790000.0,185074000.0,,,,,,-119056000.0,,,,,,,,,,12728571000.0,,,,,,,,651357000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,-22862000.0,,,,115986000.0,,-143427000.0,,,,-65910000.0,,59555000.0,,,,,,,,,,,791646000.0,,-16302000.0,,,,,,-1617874000.0,,,,22138896000.0,151625000.0,,,,,,,,14389932000.0,165960000.0,165920000.0,,,,,,,,,743506000.0,,,-1860875000.0,,,,-42560000.0,,,,,,,,,12572462000.0,1922073000.0,,,,,,169526000.0,,,,,831396000.0,,,,743506000.0,,,6210848000.0,,743506000.0,2884674000.0,,-558114000.0,,,,,,,-1836049000.0,,,156179000.0,,,,,-23888000.0,,,70622000.0,,,,,,,,218175000.0,34036000.0,,,,-498468000.0,186848000.0,,,,,,17957000.0,,,,,,,,,,16104888000.0,441691000.0,3566000.0,,,,,,-2141168000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,-35650000.0,,,,118831000.0,,-143620000.0,,,,-42308000.0,,58366000.0,,,,,,,,,,,771077000.0,,-1659000.0,,,,,,-126492000.0,,,,22253768000.0,116546000.0,,,,,,,,14544014000.0,106186000.0,130841000.0,,,,,,,,,834274000.0,,,101014000.0,,,,395732000.0,,,,,,,,,12576484000.0,1890806000.0,,,,,,109234000.0,,,,,831405000.0,,,,834274000.0,,,6206359000.0,,834274000.0,743506000.0,,-12857000.0,,,,,,,-314147000.0,,,165889000.0,,,,,-47752000.0,,,66332000.0,,,,,,,,187655000.0,21088000.0,,,,-197901000.0,120706000.0,,,,,,-18697000.0,,,,,,,,,,16354231000.0,393954000.0,3048000.0,,,,,,90768000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,-2341793000.0,,,-82178000.0,,,29772000.0,128867000.0,,-151747000.0,14866776000.0,,,88756000.0,,61278000.0,,,-145626000.0,1154595000.0,568943000.0,,,,,,726572000.0,282741000.0,-271423000.0,,1154595000.0,,576972000.0,,287606000.0,1840537000.0,635688000.0,587502000.0,22478935000.0,157705000.0,,-581955000.0,,,,,112779000.0,14866776000.0,137872000.0,171996000.0,,232068000.0,,-84116000.0,12951812000.0,462635000.0,,6118399000.0,1154595000.0,-82178000.0,,-2147000.0,,22478935000.0,10530000.0,136464000.0,,578511000.0,,,,,,,12951812000.0,1840537000.0,,,,,,141587000.0,,,,1154595000.0,831235000.0,,697325000.0,16565296000.0,1154595000.0,,,6118399000.0,1684691000.0,1154595000.0,834274000.0,,-140325000.0,,,,,,,77374000.0,,,164895000.0,2233317000.0,,,,-20027000.0,,,29772000.0,,,-3067704000.0,,,,,210232000.0,55438000.0,,,-3039118000.0,112236000.0,76122000.0,,,,,,-25830000.0,,,,,,,,,,16565296000.0,435349000.0,3715000.0,-204517000.0,1291657000.0,,-1078722000.0,,320321000.0,-868055000.0,831235000.0,-424106000.0,2973723000.0,,634554000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,177714000.0,,,,133691000.0,,-152322000.0,,,,-222905000.0,,49388000.0,,,,,,,,,,,576384000.0,,-75382000.0,,,,,,221575000.0,,,,21486198000.0,434411000.0,,,,,,,,13709385000.0,348338000.0,448686000.0,,,,,,,,,1541074000.0,,,-2404000.0,,,,35873000.0,,,,,,,,,12168503000.0,1875668000.0,,,,,,131009000.0,,,,,830230000.0,,,,1541074000.0,,,6382140000.0,,1541074000.0,1154595000.0,,-605342000.0,,,,,,,,,,148179000.0,,,,,-41834000.0,,,9521000.0,,,,,,,,221575000.0,174000.0,,,,167308000.0,130603000.0,,,,,,11862000.0,,,,,,,,,,15274385000.0,412879000.0,-217329000.0,,,,,,386479000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,164652000.0,,,,108869000.0,,-152723000.0,,,,232872000.0,,50285000.0,,,,,,,,,,,570864000.0,,73242000.0,,,,,,-160691000.0,,,,21501573000.0,125386000.0,,,,,,,,13769459000.0,86655000.0,139660000.0,,,,,,,,,1712032000.0,,,37567000.0,,,,385724000.0,,,,,,,,,3557880000.0,1698104000.0,,,,,,91570000.0,,,,,830229000.0,,,,1712032000.0,,,6348764000.0,,1712032000.0,1541074000.0,,-188257000.0,,,,,,,,,,150316000.0,,,,,-18404000.0,,,-28331000.0,,,,,,,,231941000.0,8164000.0,,,,-98550000.0,101836000.0,,,,,,2028000.0,,,,,,,,,,15365848000.0,350755000.0,4915000.0,,,,,,170958000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,57391000.0,,,,121352000.0,,-152965000.0,,,,-117520000.0,,49495000.0,,,,,,,,,,,543904000.0,,-5895000.0,,,,,,330289000.0,,,,21444140000.0,31430000.0,,,,,,,,13791303000.0,45599000.0,45701000.0,,,,,,,,,1529012000.0,,,-173726000.0,,,,-343412000.0,,,,,,,,,12180579000.0,1643043000.0,,,,,,50843000.0,,,,,830016000.0,,,,1529012000.0,,,6282582000.0,,1529012000.0,1712032000.0,,-250135000.0,,,,,,,136196000.0,10218000.0,,148039000.0,,,,,-19086000.0,,,-8675000.0,,,,,,,,194093000.0,39385000.0,,,,-203387000.0,58286000.0,,,,,,3239000.0,,,,,,,,,,15386802000.0,320234000.0,5244000.0,,,,,,-183020000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,-15079000.0,,334322000.0,-975998000.0,,,-6899000.0,213426000.0,,-246502000.0,14162834000.0,515607000.0,,-32701000.0,,1114980000.0,,334322000.0,-39894000.0,1526853000.0,79185000.0,,,,,,489829000.0,1683000.0,-156851000.0,,1526853000.0,,283722000.0,,-406252000.0,1417572000.0,395043000.0,79185000.0,21418210000.0,-216786000.0,,-704512000.0,,,,,51185000.0,14162834000.0,-159394000.0,-202515000.0,,1264145000.0,,-140254000.0,12649086000.0,577338000.0,-31198000.0,5664485000.0,1526853000.0,-975998000.0,,-314668000.0,214751000.0,21418210000.0,-204537000.0,-76502000.0,,337952000.0,,,214751000.0,,19895000.0,,12649086000.0,1417572000.0,,,,,,-156761000.0,522719000.0,522719000.0,,1861175000.0,830002000.0,,817812000.0,15708565000.0,1526853000.0,,,5664485000.0,1245563000.0,1861175000.0,1529012000.0,,35770000.0,,,17869658000.0,,-2161093000.0,,-576455000.0,,-162230000.0,142506000.0,1154595000.0,,,,108701000.0,,,-6899000.0,,17869658000.0,-453231000.0,,,,,170203000.0,3462000.0,,-2161093000.0,-832891000.0,142306000.0,-210553000.0,,,,,,-57023000.0,,515607000.0,19895000.0,-1646000.0,,,,,,15708565000.0,199171000.0,2633000.0,0.0,7677000.0,,372258000.0,,-2159000.0,-1007964000.0,830002000.0,-164886000.0,2158082000.0,,589040000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,,-1069607000.0,,,,118196000.0,,-83898000.0,,,,33353000.0,,358445000.0,,298352000.0,,,,,,,,,652044000.0,,-9882000.0,,,,,,-1633000.0,,,,21648927000.0,125841000.0,,,,,,,,15088148000.0,156431000.0,140110000.0,,,,,,,,,1625450000.0,,,-178426000.0,188798000.0,,,-23714000.0,,,,,,,19884000.0,,12731830000.0,1479481000.0,,,,,-9582000.0,161480000.0,,507871000.0,,,830018000.0,,,,1625450000.0,,,6148329000.0,,1923802000.0,1526853000.0,,-138385000.0,,7469000.0,,,-2253005000.0,,-171445000.0,,,151766000.0,,,,,0.0,,-24330000.0,-46797000.0,,18004350000.0,,,,,,169812000.0,7835000.0,,,,107211000.0,161480000.0,,,,,,-24526000.0,,497930000.0,,,,,,,,15751345000.0,445365000.0,5049000.0,,,,,,98597000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,,-1288909000.0,,,,122068000.0,,-91747000.0,,,,109171000.0,,319929000.0,,326671000.0,,,,,,,,,420827000.0,,-1715000.0,,,,,,29198000.0,,,,21831857000.0,-51904000.0,,,,,,,,14709682000.0,-40375000.0,-37635000.0,,,,,,,,,2068498000.0,,,-40884000.0,170205000.0,,,70177000.0,,,,,,,19876000.0,,12385754000.0,1491557000.0,,,,,-16130000.0,-34918000.0,,483879000.0,,,830831000.0,,,,2068498000.0,,,6717048000.0,,2395169000.0,1625450000.0,,-509964000.0,,8185000.0,,,-2327154000.0,,-180429000.0,,,159525000.0,,,,,709736000.0,,-1000.0,-35851000.0,,18123479000.0,,,,,,209627000.0,105939000.0,,,,274305000.0,-34918000.0,,,,,,19937000.0,,485706000.0,,,,,,,,15796325000.0,261924000.0,5457000.0,,,,,,443048000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
