date,annualLongTermDebt,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,quarterlyBasicEPS,trailingCashDividendsPaid,quarterlyLongTermDebt,annualPretaxIncome,annualPurchaseOfInvestment,quarterlyTotalAssets,annualNetIncome,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,trailingInvestingCashFlow,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualRetainedEarnings,trailingSaleOfInvestment,quarterlyOtherIncomeExpense,trailingStockBasedCompensation,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualBasicEPS,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualEndCashPosition,trailingOperatingIncome,annualOperatingIncome,quarterlyInventory,trailingTotalRevenue,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,annualCurrentLiabilities,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyInvestingCashFlow,annualNetPPE,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,trailingEndCashPosition,quarterlyCurrentDebt,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualCashCashEquivalentsAndMarketableSecurities,annualGainsLossesNotAffectingRetainedEarnings,trailingPretaxIncome,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualBeginningCashPosition,annualInterestExpense,annualCurrentAssets,annualDilutedAverageShares,trailingInterestExpense,trailingCapitalExpenditure,trailingBeginningCashPosition,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualNetIncomeCommonStockholders,annualAccumulatedDepreciation,quarterlySaleOfInvestment,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyCapitalStock,annualDilutedEPS,trailingRepurchaseOfCapitalStock,trailingRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,trailingGrossProfit,trailingDeferredIncomeTax,annualTaxProvision,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,trailingCostOfRevenue,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualOtherCurrentAssets,annualCostOfRevenue,annualTotalRevenue,annualCurrentDebt,annualCapitalStock,quarterlyTaxProvision,annualBasicAverageShares,quarterlyNetPPE,annualNetOtherFinancingCharges,annualGrossProfit,annualStockBasedCompensation,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,annualFreeCashFlow,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingDepreciationAndAmortization,annualInventory,quarterlyEbitda,trailingTaxProvision,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,quarterlyResearchAndDevelopment,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,annualChangeInInventory,quarterlyPretaxIncome,quarterlyGrossPPE,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,trailingNetIncome,quarterlyIncomeTaxPayable,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingDilutedEPS,trailingChangesInAccountReceivables,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
2011-12-31,5426000000.0,-1099000000.0,,-468000000.0,0.0,1014000000.0,2602000000.0,,,5426000000.0,2183000000.0,-158000000.0,19373000000.0,1591000000.0,13090000000.0,2602000000.0,3632000000.0,1380000000.0,3340000000.0,389000000.0,,,5529000000.0,-2000000.0,338000000.0,,8447000000.0,8244000000.0,,0.0,,19373000000.0,-1741000000.0,1091000000.0,422000000.0,3340000000.0,-681000000.0,401000000.0,957000000.0,3.99,,764000000.0,764000000.0,,401000000.0,,764000000.0,,2442000000.0,2356000000.0,,933000000.0,,265000000.0,764000000.0,5397000000.0,265000000.0,0.0,-286000000.0,8049000000.0,,-275000000.0,8447000000.0,161000000.0,2288000000.0,,706000000.0,2388000000.0,270000000.0,-36000000.0,72000000.0,,704000000.0,,205000000.0,13844000000.0,2460000000.0,338000000.0,-1303000000.0,2474000000.0,-511000000.0,764000000.0,-1866000000.0,,764000000.0,5000000.0,876000000.0,277000000.0,6283000000.0,398746867.0,,,,,-169000000.0,561000000.0,-17000000.0,704000000.0,,18240000000.0,1591000000.0,-10191000000.0,368000000.0,3761000000.0,274000000.0,-94000000.0,1232000000.0,,536000000.0,3.99,,,1544000000.0,-1866000000.0,2388000000.0,-112000000.0,1380000000.0,-334000000.0,,,660000000.0,,-968000000.0,,2303000000.0,5249000000.0,,-10191000000.0,-74000000.0,561000000.0,14694000000.0,20846000000.0,706000000.0,536000000.0,161000000.0,398746867.0,8049000000.0,-519000000.0,6152000000.0,48000000.0,13090000000.0,11000000.0,1320000000.0,,16000000.0,,2356000000.0,886000000.0,,,,0.0,611000000.0,-710000000.0,,,1684000000.0,,-262000000.0,74000000.0,-107000000.0,8244000000.0,9000000.0,544000000.0,18240000000.0,,,,,3710000000.0,,6283000000.0,,5397000000.0,13844000000.0,5176000000.0,-312000000.0,517000000.0,,,,,,,,,,,,,,,,,,,
2012-03-31,,,,21000000.0,2176000000.0,2416000000.0,,1.18,,5707000000.0,,,19557000000.0,,13240000000.0,2672000000.0,3537000000.0,1885000000.0,,,,,,,395000000.0,,8670000000.0,,,0.0,,,,,487000000.0,3373000000.0,,468000000.0,996000000.0,,,785000000.0,785000000.0,,468000000.0,396610169.0,,,,2354000000.0,,1004000000.0,,,785000000.0,,260000000.0,,-251000000.0,,,-277000000.0,,,,,691000000.0,,218000000.0,-35000000.0,71000000.0,,700000000.0,,326000000.0,13919000000.0,,,,,-6000000.0,,,,,,,,,,,,,,,506000000.0,-445000000.0,,,,,,43000000.0,,,,764000000.0,1.18,,,,,1704000000.0,,2382000000.0,,,0.0,,,,,,,,5638000000.0,,-10393000000.0,-417000000.0,,,,,,185000000.0,,8118000000.0,,,,,13000000.0,,,-4000000.0,,,704000000.0,,,,,700000000.0,-335000000.0,396610169.0,,,,,115000000.0,-215000000.0,,,633000000.0,18511000000.0,,,,,,,6317000000.0,,5249000000.0,,5241000000.0,-259000000.0,585000000.0,,,,,,,,,,,,,,,,,,,
2012-06-30,,,,209000000.0,2190000000.0,2497000000.0,,1.26,,5695000000.0,,,19596000000.0,,13004000000.0,2681000000.0,3514000000.0,1898000000.0,,,,,,,390000000.0,,8739000000.0,,,0.0,,,,,518000000.0,3313000000.0,,498000000.0,1019000000.0,,,994000000.0,994000000.0,,498000000.0,396500000.0,,,,2368000000.0,,1001000000.0,,,994000000.0,,250000000.0,,-221000000.0,,,-290000000.0,,,,,572000000.0,,214000000.0,-2000000.0,71000000.0,,680000000.0,,513000000.0,13872000000.0,,,,,20000000.0,,,,,,,,,,,,,,,549000000.0,-220000000.0,,,,,,7000000.0,,,,785000000.0,1.26,,,,,1755000000.0,,2371000000.0,,,1000000.0,,,,,,,,5724000000.0,,-9809000000.0,-4000000.0,,,,,,213000000.0,,7977000000.0,,,,,30000000.0,,,-10000000.0,,,759000000.0,,,,,754000000.0,-303000000.0,395238095.0,,,,,59000000.0,-94000000.0,,,688000000.0,17786000000.0,,,,,,,6592000000.0,,5133000000.0,,5269000000.0,-227000000.0,740000000.0,,,,,,,,,,,,,,,,,,,
2012-09-30,,,,255000000.0,2408000000.0,2496000000.0,,1.3,,5130000000.0,,,20037000000.0,,13111000000.0,2734000000.0,3480000000.0,2117000000.0,,,,,,,398000000.0,,8173000000.0,,,0.0,,,,,537000000.0,3331000000.0,,517000000.0,988000000.0,,,1249000000.0,1249000000.0,,517000000.0,396700000.0,,,,2373000000.0,,983000000.0,,,1249000000.0,,247000000.0,,-257000000.0,,,-292000000.0,,,,,1274000000.0,,210000000.0,-24000000.0,70000000.0,,641000000.0,,567000000.0,14198000000.0,,,,,-56000000.0,,,,,,,,,,,,,,,570000000.0,-318000000.0,,,,,,42000000.0,,,,994000000.0,1.3,,,,,1766000000.0,,2343000000.0,,,20000000.0,,,,,,,,5839000000.0,,-9982000000.0,-50000000.0,,,,,,223000000.0,,8099000000.0,,,,,14000000.0,,,634000000.0,,,997000000.0,,,,,783000000.0,-348000000.0,392300000.0,,,,,146000000.0,-26000000.0,,,717000000.0,18081000000.0,,,,,,,6926000000.0,,6025000000.0,,5246000000.0,-277000000.0,844000000.0,,,,,,,,,,,,,,,,,,,
2012-12-31,5070000000.0,-1151000000.0,,-143000000.0,6091000000.0,7946000000.0,2642000000.0,0.685846,,5070000000.0,2420000000.0,-212000000.0,19873000000.0,1750000000.0,13284000000.0,2642000000.0,3783000000.0,1908000000.0,3337000000.0,118000000.0,336000000.0,,5287000000.0,14000000.0,355000000.0,,8495000000.0,8823000000.0,,0.0,,19873000000.0,-1802000000.0,857000000.0,286000000.0,3337000000.0,-1184000000.0,267000000.0,1066000000.0,4.495248,,1106000000.0,1106000000.0,,267000000.0,393500000.0,1106000000.0,,2686000000.0,2348000000.0,,1075000000.0,,246000000.0,1106000000.0,6091000000.0,246000000.0,0.0,-455000000.0,8095000000.0,,-292000000.0,8495000000.0,45000000.0,3288000000.0,,1115000000.0,2443000000.0,215000000.0,-151000000.0,72000000.0,,856000000.0,,789000000.0,14586000000.0,3561000000.0,355000000.0,-1284000000.0,7946000000.0,-51000000.0,1106000000.0,-2059000000.0,,1106000000.0,-91000000.0,764000000.0,284000000.0,6589000000.0,396100000.0,,,,,-38000000.0,4241000000.0,-301000000.0,856000000.0,,17656000000.0,1750000000.0,-9561000000.0,26000000.0,4069000000.0,224000000.0,-492000000.0,1249000000.0,0.68,536000000.0,4.42,,,1524000000.0,-2059000000.0,2443000000.0,342000000.0,1908000000.0,-125000000.0,,,768000000.0,,-1093000000.0,,6091000000.0,5287000000.0,,-9561000000.0,-21000000.0,4241000000.0,14314000000.0,21063000000.0,1115000000.0,536000000.0,147000000.0,389300000.0,8095000000.0,-26000000.0,6749000000.0,67000000.0,13284000000.0,10000000.0,2195000000.0,,22000000.0,,2348000000.0,669000000.0,,,,,449000000.0,-816000000.0,389300000.0,,1828000000.0,,119000000.0,-96000000.0,454000000.0,8823000000.0,9000000.0,382000000.0,17656000000.0,,,,336000000.0,4063000000.0,,6589000000.0,,6091000000.0,14586000000.0,5307000000.0,-330000000.0,1119000000.0,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,3000000.0,0.0,922000000.0,,1.37,,4571000000.0,,,19746000000.0,,13032000000.0,2717000000.0,3496000000.0,2160000000.0,,,,,,,428000000.0,,7910000000.0,,,0.0,,,,,551000000.0,3328000000.0,,531000000.0,1027000000.0,,,1109000000.0,1109000000.0,,531000000.0,390500000.0,,,,2364000000.0,,1039000000.0,,,1109000000.0,,234000000.0,,-179000000.0,,,-289000000.0,,,,,1908000000.0,,221000000.0,0.0,67000000.0,,668000000.0,,333000000.0,14761000000.0,,,,,-17000000.0,,,,,,,,,,,,,,,524000000.0,-486000000.0,,,,,,20000000.0,,,,1106000000.0,1.36,,,,,1822000000.0,,2470000000.0,,,1000000.0,,,,,,,,4700000000.0,,-9645000000.0,-38000000.0,,,,,,223000000.0,,7979000000.0,,,,,30000000.0,,,-22000000.0,,,1009000000.0,,,,,783000000.0,-386000000.0,387591241.0,,,,,14000000.0,-121000000.0,,,721000000.0,17624000000.0,,,,,,,6714000000.0,,6851000000.0,,5318000000.0,-274000000.0,607000000.0,,,,,,,,,,,,,,,,,,,
2013-06-30,,,,51000000.0,0.0,1018000000.0,,1.37,,5387000000.0,,,19514000000.0,,12783000000.0,2490000000.0,3467000000.0,2087000000.0,,,,,,,429000000.0,,8684000000.0,,,0.0,,,,,547000000.0,3200000000.0,,526000000.0,1012000000.0,,,1160000000.0,1160000000.0,,526000000.0,387800000.0,,,,2327000000.0,,1004000000.0,,,1160000000.0,,224000000.0,,-212000000.0,,,-313000000.0,,,,,1302000000.0,,212000000.0,0.0,71000000.0,,701000000.0,,356000000.0,14854000000.0,,,,,11000000.0,,,,,,,,,,,,,,,754000000.0,-308000000.0,,,,,,6000000.0,,,,1109000000.0,1.36,,,,,1800000000.0,,2469000000.0,,,-10000000.0,,,,,,,,4373000000.0,,-9646000000.0,-2000000.0,,,,,,238000000.0,,7834000000.0,,,,,22000000.0,,,-99000000.0,,,1013000000.0,,,,,796000000.0,-291000000.0,383400000.0,,,,,56000000.0,-167000000.0,,,730000000.0,17480000000.0,,,,,,,6731000000.0,,6170000000.0,,5267000000.0,-220000000.0,576000000.0,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,19000000.0,0.0,946000000.0,,1.43,,5388000000.0,,,19364000000.0,,12470000000.0,2502000000.0,3457000000.0,2023000000.0,,,,,,,429000000.0,,8608000000.0,,,0.0,,,,,565000000.0,3223000000.0,,546000000.0,990000000.0,,,1179000000.0,1179000000.0,,546000000.0,385800000.0,,,,2245000000.0,,998000000.0,,,1179000000.0,,257000000.0,,-199000000.0,,,-311000000.0,,,,,1087000000.0,,208000000.0,-46000000.0,73000000.0,,690000000.0,,709000000.0,14388000000.0,,,,,-8000000.0,,,,,,,,,,,,,,,572000000.0,-165000000.0,,,,,,52000000.0,,,,1160000000.0,1.42,,,,,1805000000.0,,2360000000.0,,,1000000.0,,,,,,,,4667000000.0,,-9684000000.0,-502000000.0,,,,,,224000000.0,,7871000000.0,,,,,21000000.0,,,3000000.0,,,1021000000.0,,,,,807000000.0,-676000000.0,382100000.0,,,,,58000000.0,29000000.0,,,740000000.0,17555000000.0,-30000000.0,,,,,,6894000000.0,,5780000000.0,,5262000000.0,-203000000.0,912000000.0,,,,,,,,,,,,,,,,,,,
2013-12-31,5386000000.0,-1223000000.0,,-125000000.0,506000000.0,344000000.0,2545000000.0,1.41,,5386000000.0,2945000000.0,-93000000.0,18919000000.0,2142000000.0,12369000000.0,2545000000.0,3492000000.0,2060000000.0,3181000000.0,120000000.0,,,4856000000.0,-149000000.0,382000000.0,,7931000000.0,9714000000.0,,0.0,,18919000000.0,-2185000000.0,863000000.0,558000000.0,3181000000.0,-844000000.0,539000000.0,999000000.0,5.58,,1054000000.0,1054000000.0,817000000.0,539000000.0,384900000.0,1054000000.0,,3208000000.0,2233000000.0,,991000000.0,,243000000.0,1054000000.0,5848000000.0,243000000.0,0.0,-254000000.0,7948000000.0,,-310000000.0,7931000000.0,128000000.0,3040000000.0,,375000000.0,2598000000.0,222000000.0,-47000000.0,72000000.0,,615000000.0,,689000000.0,13779000000.0,4091000000.0,382000000.0,-1216000000.0,344000000.0,-23000000.0,1054000000.0,-2242000000.0,,1054000000.0,-15000000.0,1106000000.0,283000000.0,6550000000.0,387300000.0,,,,,4000000.0,718000000.0,-257000000.0,615000000.0,,17680000000.0,2142000000.0,-9732000000.0,38000000.0,4028000000.0,151000000.0,-544000000.0,1179000000.0,1.4,536000000.0,5.53,,,1813000000.0,-2242000000.0,2598000000.0,-52000000.0,2060000000.0,-5000000.0,,,929000000.0,,-953000000.0,,506000000.0,4856000000.0,,-9732000000.0,-2000000.0,718000000.0,13912000000.0,21152000000.0,375000000.0,536000000.0,244000000.0,383870968.0,7948000000.0,-37000000.0,7240000000.0,92000000.0,12369000000.0,19000000.0,2087000000.0,,-31000000.0,,2233000000.0,1048000000.0,,,,-32000000.0,822000000.0,-832000000.0,382269504.0,,2221000000.0,,-158000000.0,23000000.0,101000000.0,9714000000.0,100000000.0,754000000.0,17680000000.0,0.0,,,,4032000000.0,,6550000000.0,817000000.0,5848000000.0,13779000000.0,5305000000.0,-256000000.0,945000000.0,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,111000000.0,506000000.0,334000000.0,,1.42,,5385000000.0,,,19002000000.0,,12354000000.0,2618000000.0,3453000000.0,1955000000.0,,,,,,,419000000.0,,7818000000.0,,,0.0,,,,,546000000.0,3210000000.0,,538000000.0,971000000.0,,,1165000000.0,1165000000.0,894000000.0,538000000.0,382100000.0,,,,2285000000.0,,1028000000.0,,,1165000000.0,,232000000.0,,-134000000.0,,,-309000000.0,,,,,927000000.0,,218000000.0,-38000000.0,71000000.0,,652000000.0,,179000000.0,14077000000.0,,,,,-21000000.0,,,,,,,,,,,,,,,580000000.0,-441000000.0,,,,,,157000000.0,,,,1054000000.0,1.41,,,,,1825000000.0,,2553000000.0,,,157000000.0,,,,,,,,4668000000.0,,-9874000000.0,-101000000.0,,,,,,226000000.0,,7841000000.0,,,,,9000000.0,,,-141000000.0,,,1018000000.0,,,,,797000000.0,-180000000.0,379000000.0,,,,,51000000.0,-210000000.0,,,729000000.0,17715000000.0,,,,,,,6648000000.0,,6259000000.0,,5278000000.0,-258000000.0,437000000.0,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,204000000.0,506000000.0,351000000.0,,1.35,,5964000000.0,,,19377000000.0,,12305000000.0,2595000000.0,3534000000.0,1978000000.0,,,,,,,349000000.0,,8431000000.0,,,0.0,,,,,530000000.0,3234000000.0,,509000000.0,1032000000.0,,,1369000000.0,1369000000.0,926000000.0,509000000.0,378400000.0,,,,2358000000.0,,1019000000.0,,,1369000000.0,,228000000.0,,-147000000.0,,,-318000000.0,,,,,591000000.0,,217000000.0,-75000000.0,72000000.0,,647000000.0,,661000000.0,14481000000.0,,,,,14000000.0,,,,,,,,,,,,,,,750000000.0,-476000000.0,,,,,,117000000.0,,,,1165000000.0,1.35,,,,,1809000000.0,,2660000000.0,,,-12000000.0,,,,,,,,4614000000.0,,-9942000000.0,-5000000.0,,,,,,233000000.0,,7847000000.0,,,,,27000000.0,,,24000000.0,,,1012000000.0,,,,,790000000.0,-501000000.0,377037037.0,,,,,12000000.0,-5000000.0,,,723000000.0,17789000000.0,,,,,,,7072000000.0,,6050000000.0,,5343000000.0,-181000000.0,842000000.0,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,62000000.0,506000000.0,371000000.0,,1.51,,5633000000.0,,,18876000000.0,,11955000000.0,2542000000.0,3541000000.0,2071000000.0,,,,,,,335000000.0,,8068000000.0,,,0.0,,,,,582000000.0,3129000000.0,,562000000.0,1011000000.0,,,1431000000.0,1431000000.0,902000000.0,562000000.0,375900000.0,,,,2281000000.0,,994000000.0,,,1431000000.0,,215000000.0,,-244000000.0,,,-315000000.0,,,,,773000000.0,,220000000.0,-10000000.0,71000000.0,,584000000.0,,685000000.0,14328000000.0,,,,,-15000000.0,,,,,,,,,,,,,,,667000000.0,-205000000.0,,,,,,12000000.0,,,,1369000000.0,1.5,,,,,1901000000.0,,2597000000.0,,,18000000.0,,,,,,,,4265000000.0,,-9864000000.0,-3000000.0,,,,,,290000000.0,,7692000000.0,,,,,15000000.0,,,10000000.0,,,1132000000.0,,,,,907000000.0,-642000000.0,373300000.0,,,,,-6000000.0,152000000.0,,,841000000.0,17556000000.0,,,,,,,6921000000.0,,6260000000.0,,5442000000.0,-291000000.0,976000000.0,,,,,,,,,,,,,,,,,,,
2014-12-31,5630000000.0,-1256000000.0,,-642000000.0,113000000.0,319000000.0,2223000000.0,-0.22,,5630000000.0,2255000000.0,-151000000.0,15526000000.0,1526000000.0,9967000000.0,2223000000.0,3275000000.0,1974000000.0,1628000000.0,366000000.0,,,729000000.0,358000000.0,257000000.0,,8301000000.0,8470000000.0,,0.0,,15526000000.0,-1893000000.0,862000000.0,-48000000.0,1628000000.0,-770000000.0,-83000000.0,971000000.0,4.07,,789000000.0,789000000.0,587000000.0,-83000000.0,377272727.0,789000000.0,,2521000000.0,1892000000.0,,1395000000.0,,109000000.0,789000000.0,6226000000.0,109000000.0,0.0,-245000000.0,7359000000.0,,-314000000.0,8301000000.0,-30000000.0,2845000000.0,,1326000000.0,2616000000.0,207000000.0,-28000000.0,69000000.0,,614000000.0,,281000000.0,14527000000.0,3401000000.0,257000000.0,-1939000000.0,319000000.0,-658000000.0,789000000.0,-3312000000.0,,789000000.0,16000000.0,1054000000.0,284000000.0,5559000000.0,377400000.0,,,,,267000000.0,655000000.0,-817000000.0,614000000.0,,16779000000.0,1526000000.0,-9420000000.0,79000000.0,3709000000.0,63000000.0,-123000000.0,1431000000.0,-0.22,536000000.0,4.04,,,1553000000.0,-3312000000.0,2616000000.0,-265000000.0,1974000000.0,11000000.0,,,856000000.0,,-1039000000.0,,113000000.0,729000000.0,,-9420000000.0,-14000000.0,655000000.0,13041000000.0,19724000000.0,1326000000.0,536000000.0,175000000.0,374938575.0,7359000000.0,-680000000.0,6683000000.0,52000000.0,9967000000.0,1000000.0,1806000000.0,,465000000.0,,1892000000.0,370000000.0,,,,0.0,158000000.0,-570000000.0,377272727.0,,1545000000.0,,-176000000.0,6000000.0,-113000000.0,8470000000.0,12000000.0,94000000.0,16779000000.0,0.0,,,,4162000000.0,,5559000000.0,587000000.0,6226000000.0,14527000000.0,4828000000.0,-309000000.0,590000000.0,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,-202000000.0,0.0,315000000.0,,1.28,,6119000000.0,,,15053000000.0,,9670000000.0,2244000000.0,3032000000.0,1751000000.0,,,,,,,290000000.0,,8455000000.0,,,0.0,,,,,486000000.0,1538000000.0,,468000000.0,849000000.0,,,587000000.0,587000000.0,663000000.0,468000000.0,367900000.0,,,,1893000000.0,,911000000.0,,,587000000.0,,,,-281000000.0,,,-310000000.0,,,,,1612000000.0,,194000000.0,-46000000.0,72000000.0,,682000000.0,,-264000000.0,14641000000.0,,,,,-163000000.0,,,,,,,,,,,,,,,659000000.0,-248000000.0,,,,,,73000000.0,,,,789000000.0,1.27,,,,,1659000000.0,,2502000000.0,,,-24000000.0,,,,,,,,193000000.0,,-9353000000.0,-4000000.0,,,,,,230000000.0,,7160000000.0,,,,,15000000.0,,,-365000000.0,,,946000000.0,,,,,748000000.0,104000000.0,365200000.0,,,,,171000000.0,-446000000.0,,,680000000.0,16513000000.0,,,,,,,5383000000.0,,6186000000.0,,4691000000.0,-284000000.0,20000000.0,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,16000000.0,0.0,337000000.0,,-0.84,,5544000000.0,,,15346000000.0,,9828000000.0,2286000000.0,2986000000.0,1790000000.0,,,,,,,286000000.0,,7837000000.0,,,0.0,,,,,-293000000.0,1553000000.0,,-305000000.0,869000000.0,,,603000000.0,603000000.0,698000000.0,-305000000.0,366700000.0,,,,1948000000.0,,2201000000.0,,,603000000.0,,,,-245000000.0,,,-321000000.0,,,,,2055000000.0,,189000000.0,-36000000.0,73000000.0,,738000000.0,,529000000.0,14602000000.0,,,,,17000000.0,,,,,,,,,,,,,,,681000000.0,-110000000.0,,,,,,18000000.0,,,,587000000.0,-0.84,,,,,1657000000.0,,2599000000.0,,,16000000.0,,,,,,,,516000000.0,,-9510000000.0,-40000000.0,,,,,,-281000000.0,,7251000000.0,,,,,36000000.0,,,1330000000.0,,,-351000000.0,,,,,-544000000.0,-508000000.0,364300000.0,,,,,-517000000.0,29000000.0,,,-613000000.0,16761000000.0,,,,,,,5518000000.0,,6765000000.0,,4643000000.0,-243000000.0,772000000.0,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,40000000.0,0.0,316000000.0,,1.42,,6125000000.0,,,14928000000.0,,9486000000.0,2284000000.0,3036000000.0,1903000000.0,,,,,,,279000000.0,,8451000000.0,,,0.0,,,,,529000000.0,1435000000.0,,517000000.0,868000000.0,,,643000000.0,643000000.0,626000000.0,517000000.0,366200000.0,,,,1883000000.0,,903000000.0,,,643000000.0,,,,-297000000.0,,,-321000000.0,,,,,1460000000.0,,182000000.0,-18000000.0,74000000.0,,706000000.0,,578000000.0,14652000000.0,,,,,1000000.0,,,,,,,,,,,,,,,632000000.0,-145000000.0,,,,,,9000000.0,,,,603000000.0,1.41,,,,,1682000000.0,,2518000000.0,,,-17000000.0,,,,,,,,54000000.0,,-9409000000.0,-305000000.0,,,,,,217000000.0,,7066000000.0,,,,,17000000.0,,,33000000.0,,,965000000.0,,,,,779000000.0,-455000000.0,363900000.0,,,,,-32000000.0,101000000.0,,,709000000.0,16475000000.0,,,,,,,5442000000.0,,6201000000.0,,4718000000.0,-271000000.0,849000000.0,,,,,,,,,,,,,,,,,,,
