,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualCostOfRevenue,annualOtherCurrentAssets,annualAccountsPayable,annualTotalRevenue,trailingTotalRevenue,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualOperatingIncome,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingFreeCashFlow,annualOtherShortTermInvestments,annualCurrentDebt,annualCommonStockIssuance,annualFreeCashFlow,annualEndCashPosition,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyEbitda,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualCashAndCashEquivalents,quarterlyFreeCashFlow,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalNonCurrentAssets,quarterlyChangeInWorkingCapital,trailingNetIncome,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,annualOperatingExpense,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualCashDividendsPaid,annualSaleOfInvestment,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherNonCurrentAssets,trailingNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyAccountsReceivable,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,annualTotalAssets,trailingRepurchaseOfCapitalStock,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyGrossProfit,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualRetainedEarnings,annualOperatingCashFlow,trailingOperatingCashFlow,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualCapitalStock,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyNetPPE,trailingRepaymentOfDebt,annualOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,annualTotalNonCurrentAssets,annualGrossProfit,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,annualEbitda,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,quarterlyChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,trailingCapitalExpenditure,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,annualInvestingCashFlow,annualInterestExpense,quarterlyGrossPPE,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingCashDividendsPaid,trailingInterestExpense,annualPretaxIncome,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingPurchaseOfInvestment,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCommonStockIssuance,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,annualGoodwill,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,annualPurchaseOfInvestment,annualRepaymentOfDebt,trailingGrossProfit,trailingChangeInInventory,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,annualInventory,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,annualDeferredIncomeTax,quarterlyBasicEPS,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,trailingBasicEPS,trailingDeferredIncomeTax,annualDilutedAverageShares,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingChangesInAccountReceivables,quarterlyBasicAverageShares,annualBasicAverageShares,annualChangeInInventory,annualStockBasedCompensation,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,annualBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualDilutedEPS
1372550400,,,-79067000.0,,,,,,,44781000.0,,2109476000.0,,,,,,,,-418128000.0,1587217000.0,331380000.0,,23099414000.0,-3174266000.0,,1008112000.0,,,,,488052000.0,1236563000.0,,-19850000.0,564890000.0,30427920000.0,24862000.0,,,339936000.0,,32015137000.0,,,,,25208890000.0,,,,,,400525000.0,,,,,0.0,,231774000.0,,,,,5834749000.0,,,491388000.0,,90443000.0,,1095829000.0,-105484000.0,253995000.0,,,,41860000.0,124584000.0,982568000.0,,340770000.0,22687622000.0,3862342000.0,,,,,417678000.0,,409508000.0,,,-144140000.0,-216754000.0,25091157000.0,,,,8983000.0,,,,,829966000.0,1095829000.0,44585000.0,,1095829000.0,,-194384000.0,,,279966000.0,,,-27674000.0,,-2675000.0,,-9544943000.0,-311089000.0,0.0,,,265863000.0,46119000.0,682436000.0,,,34636100000.0,,,,,,,1273211000.0,,-102327000.0,,,,0.0,,,95000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,-22382000.0,,,,,,,45271000.0,,2170151000.0,,,,,,,,-418326000.0,1629214000.0,338361000.0,,23136765000.0,-3218890000.0,,985625000.0,,,,,461657000.0,1302256000.0,,-20095000.0,600565000.0,30482195000.0,21884000.0,,,311675000.0,,32111409000.0,,,,,25306916000.0,,,,,,367293000.0,,,,,0.0,,227319000.0,,,,,5828819000.0,,,529893000.0,,40553000.0,,1099321000.0,-279502000.0,267598000.0,,,,84606000.0,58987000.0,1034658000.0,,312509000.0,22729654000.0,3963130000.0,,,,,434093000.0,,375061000.0,,,-344012000.0,-138076000.0,24960600000.0,,,,7768000.0,,,,,1095829000.0,1099321000.0,44503000.0,,1099321000.0,,-234287000.0,,,284491000.0,,,-27721000.0,,3012000.0,,-9804069000.0,-412950000.0,0.0,,,3492000.0,0.0,695944000.0,,,34764669000.0,,,,,,,1328089000.0,,-76702000.0,,,,0.0,,,-35000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,,24036238000.0,-22967000.0,1040835000.0,0.0,1374113000.0,5170138000.0,,42391000.0,60193000.0,2415689000.0,2465704000.0,,,268607000.0,,99000.0,1859787000.0,1716863000.0,-436480000.0,2298345000.0,341235000.0,,24036238000.0,-3218686000.0,,1075934000.0,,-1560000.0,268607000.0,1716863000.0,559471000.0,1416260000.0,174979000.0,-4172000.0,692546000.0,31026229000.0,15276000.0,,4447814000.0,381555000.0,,33324574000.0,26501942000.0,1319641000.0,-75795000.0,,26501942000.0,1551590000.0,1713614000.0,581482000.0,1184518000.0,23588531000.0,449304000.0,-1690553000.0,47495000.0,186013000.0,0.0,0.0,2298345000.0,257222000.0,-155779000.0,0.0,,1332950000.0,5849406000.0,1316304000.0,20098000.0,581482000.0,5849406000.0,-10827000.0,,1716863000.0,-550875000.0,269903000.0,33324574000.0,,39734000.0,35218000.0,54205000.0,1146357000.0,,382389000.0,23588531000.0,4447814000.0,-3218686000.0,2700996000.0,,,453811000.0,44421000.0,459094000.0,1716863000.0,389287000.0,-842047000.0,-587627000.0,25058601000.0,,389287000.0,,9790000.0,31026229000.0,4129303000.0,312774000.0,2465704000.0,1099321000.0,1716863000.0,44421000.0,4018991000.0,1716863000.0,25058601000.0,-212632000.0,,257222000.0,287657000.0,-1009690000.0,,-36466000.0,,-1573000.0,,-10067743000.0,396314000.0,0.0,,,617542000.0,0.0,772103000.0,-948088000.0,1137139000.0,35126344000.0,-13938000.0,,,,1591324000.0,-10067743000.0,1374113000.0,0.0,-75795000.0,,,,0.0,,35126344000.0,-82000.0,0.0,,-3282000.0,20098000.0,-1220563000.0,,532345000.0,-841209000.0,-44117000.0,-2446191000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,-14676000.0,,,,,,,39426000.0,,2398486000.0,,,,,,,,-455281000.0,1543847000.0,330562000.0,,23492832000.0,-3273092000.0,,1002653000.0,,,,,453796000.0,1314991000.0,,-5211000.0,615872000.0,31211752000.0,-49751000.0,,,341648000.0,,32755599000.0,,,,,25891318000.0,,,,,,401103000.0,,,,,0.0,,198610000.0,,,,,5874293000.0,,,530479000.0,,-13367000.0,,1013368000.0,-227475000.0,272255000.0,,,,-100804000.0,60320000.0,1042736000.0,,342482000.0,23186610000.0,4358294000.0,,,,,426864000.0,,408041000.0,,,-2390035000.0,-131320000.0,25288470000.0,,,,6938000.0,,,,,1716863000.0,1013368000.0,44339000.0,,1013368000.0,,-207655000.0,,,268151000.0,,,63058000.0,,-102569000.0,,-10309988000.0,-1137471000.0,0.0,,,-703495000.0,0.0,661451000.0,,,35598458000.0,,,,,,,1259452000.0,,-67579000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,-145256000.0,,,,,,,53748000.0,,2263726000.0,,,,,,,,-473426000.0,2153656000.0,340152000.0,,22207080000.0,-4049079000.0,,1038379000.0,,,,,451307000.0,1181982000.0,,-3990000.0,561531000.0,28432758000.0,-60058000.0,,,406587000.0,,30586414000.0,,,,,24470806000.0,,,,,,489609000.0,,,,,0.0,,280483000.0,,,,,5233264000.0,,,487839000.0,,-15777000.0,,1665817000.0,-84918000.0,213682000.0,,,,-26891000.0,189634000.0,968300000.0,,407421000.0,21901060000.0,4526018000.0,,,,,406769000.0,,496235000.0,,,41922000.0,-69966000.0,22382863000.0,,,,6626000.0,,,,,1013368000.0,1665817000.0,44257000.0,,1665817000.0,,-158379000.0,,,254930000.0,,,589000.0,,-38801000.0,,-8568672000.0,127681000.0,0.0,,,652449000.0,0.0,609686000.0,,,30951535000.0,,,,,,,1147425000.0,,-61736000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,-31504000.0,,,,,,,52747000.0,,2317787000.0,,,,,,,,-474209000.0,1334855000.0,302920000.0,,21487721000.0,-4200226000.0,,834993000.0,,,,,560035000.0,1234694000.0,,-314307000.0,607557000.0,28337310000.0,-22651000.0,,,251968000.0,,29672165000.0,,,,,23805508000.0,,,,,,296963000.0,,,,,0.0,,259824000.0,,,,,5021321000.0,,,516857000.0,,91634000.0,,817998000.0,-279021000.0,225517000.0,,,,4495000.0,-54225000.0,1009177000.0,,252802000.0,21202360000.0,4327165000.0,,,,,401620000.0,,303552000.0,,,-1809797000.0,-39988000.0,22293799000.0,,,,6589000.0,,,,,1665817000.0,817998000.0,44175000.0,,817998000.0,,-101050000.0,,,249780000.0,,,-18285000.0,,-211431000.0,,-8728977000.0,-1229883000.0,0.0,,,-847819000.0,0.0,661085000.0,,,31022776000.0,,,,,,,1150900000.0,,-125414000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,,21153981000.0,-15994000.0,882803000.0,0.0,1259681000.0,4870818000.0,,-29577000.0,52644000.0,2385342000.0,2426844000.0,,,1070582000.0,409185000.0,277000.0,1933684000.0,612282000.0,-474242000.0,1192479000.0,312150000.0,,21153981000.0,-4208183000.0,,1012113000.0,,-101876000.0,1070582000.0,612282000.0,468546000.0,1297120000.0,120061000.0,-67680000.0,655288000.0,28339851000.0,30584000.0,,4165277000.0,405048000.0,,29532330000.0,23580825000.0,1408588000.0,-61041000.0,,23580825000.0,1622165000.0,1602673000.0,580197000.0,1716863000.0,20852993000.0,475992000.0,-1877158000.0,0.0,196614000.0,-14435000.0,0.0,1192479000.0,275451000.0,-207430000.0,0.0,,1285784000.0,5093177000.0,1405251000.0,20098000.0,580197000.0,5093177000.0,57571000.0,,612282000.0,-305852000.0,224589000.0,29532330000.0,,28085000.0,93623000.0,62367000.0,1072531000.0,,405882000.0,20852993000.0,4165277000.0,-4208183000.0,2730420000.0,,,417243000.0,44093000.0,484000000.0,612282000.0,291696000.0,-1165276000.0,-84011000.0,22367785000.0,,291696000.0,,8008000.0,28339851000.0,3988015000.0,257509000.0,2426844000.0,817998000.0,612282000.0,44093000.0,3786678000.0,612282000.0,22367785000.0,-329652000.0,409185000.0,275451000.0,233655000.0,-325285000.0,,-52092000.0,,-721000.0,,-8950747000.0,-698062000.0,0.0,,,-205716000.0,0.0,798198000.0,-897266000.0,992601000.0,31318532000.0,-6730000.0,,,,1650250000.0,-8950747000.0,1259681000.0,122000.0,-61041000.0,,,,0.0,,31318532000.0,,0.0,,-353522000.0,20098000.0,-2937735000.0,,-1104581000.0,-796736000.0,-391188000.0,-5323186000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,-12827000.0,,,,,,,33755000.0,,2495019000.0,,,,,,,,-510628000.0,1357466000.0,302667000.0,,22015445000.0,-4289099000.0,,952149000.0,,,,,445569000.0,1216235000.0,,-10741000.0,599171000.0,28918061000.0,-30932000.0,,,362174000.0,,30275527000.0,,,,,24510464000.0,,,,,,425508000.0,,,,,0.0,,295853000.0,,,,,4936445000.0,,,523734000.0,,435034000.0,,833732000.0,-510769000.0,236379000.0,,,,-61762000.0,64872000.0,979856000.0,,363008000.0,21694055000.0,3674954000.0,,,,,380685000.0,,431870000.0,,,-1395797000.0,-705834000.0,23391309000.0,,,,6362000.0,,,,,612282000.0,833732000.0,44011000.0,,833732000.0,,-229228000.0,,,232173000.0,,,69486000.0,,-2339000.0,,-9146094000.0,57422000.0,0.0,,,221450000.0,,674797000.0,,,32537403000.0,,,,,,,1122444000.0,-499000.0,-151831000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,-30718000.0,,,,,,,56560000.0,,2559472000.0,,,,,,,,-544463000.0,1102829000.0,312582000.0,,22344910000.0,-4274289000.0,,1084698000.0,,,,,548787000.0,1349110000.0,,-6709000.0,702385000.0,28980702000.0,56836000.0,,,472944000.0,,30083531000.0,,,,,24904382000.0,,,,,,554526000.0,,,,,0.0,,248596000.0,,,,,4442881000.0,,,537172000.0,,148592000.0,,565657000.0,-343037000.0,229004000.0,,,,58081000.0,86535000.0,1120106000.0,,473778000.0,22070777000.0,4157085000.0,,,,,417721000.0,,557946000.0,,,-1771303000.0,-679210000.0,23489673000.0,,,,3420000.0,,,,,833732000.0,565657000.0,43929000.0,,565657000.0,,-259722000.0,,,230974000.0,,,940000.0,,-1097000.0,,-9409100000.0,-733547000.0,0.0,,,-268075000.0,,808509000.0,,,32898773000.0,,,,,,,1215444000.0,-508657000.0,-246575000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,-12421000.0,,,,,,,53594000.0,,2672650000.0,,,,,,,,-561431000.0,1421205000.0,305440000.0,,22848274000.0,-4336116000.0,,1015168000.0,,,,,451622000.0,1320137000.0,,-31707000.0,657587000.0,29220098000.0,-52739000.0,,,420009000.0,,30641303000.0,,,,,25520924000.0,,,,,,492496000.0,,,,,0.0,,193683000.0,,,,,4392341000.0,,,564344000.0,,156219000.0,,856861000.0,-418641000.0,251154000.0,,,,8573000.0,68221000.0,1068983000.0,,420843000.0,22629054000.0,4282190000.0,,,,,411396000.0,,496154000.0,,,-1750616000.0,-259253000.0,23543734000.0,,,,3658000.0,,,,,565657000.0,856861000.0,43846000.0,,856861000.0,,-283900000.0,,,229654000.0,,,-14750000.0,,-1813000.0,,-9664911000.0,-25677000.0,0.0,,,291204000.0,0.0,735522000.0,,,33208645000.0,,,,,,,1307707000.0,-82000.0,-248369000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,,22741959000.0,-248679000.0,960192000.0,0.0,1323801000.0,5266103000.0,,35542000.0,51274000.0,2668873000.0,2692345000.0,,,365283000.0,878657000.0,,2003761000.0,701134000.0,-579519000.0,1325739000.0,318525000.0,,22741959000.0,-4266930000.0,,1001869000.0,,-77217000.0,365283000.0,701134000.0,557783000.0,1380621000.0,33015000.0,-10366000.0,709730000.0,29324934000.0,-50382000.0,,4424937000.0,392297000.0,,30650673000.0,25434304000.0,1827720000.0,-252686000.0,,25434304000.0,2139375000.0,1637038000.0,624605000.0,612282000.0,22502173000.0,459917000.0,-2196041000.0,504012000.0,195183000.0,-509277000.0,0.0,1325739000.0,214249000.0,-304645000.0,0.0,,1239214000.0,4471464000.0,1824383000.0,20098000.0,624605000.0,4471464000.0,-706830000.0,,701134000.0,-190273000.0,243655000.0,30650673000.0,,20170000.0,30650000.0,-12186000.0,1136966000.0,,393131000.0,22502173000.0,4424937000.0,-4266930000.0,3024685000.0,,,427236000.0,43764000.0,466648000.0,701134000.0,255582000.0,-4194304000.0,-96512000.0,23547738000.0,,255582000.0,,6731000.0,29324934000.0,4305911000.0,414369000.0,2692345000.0,856861000.0,701134000.0,43764000.0,4260810000.0,701134000.0,23547738000.0,-248074000.0,878657000.0,214249000.0,230896000.0,-1740809000.0,,-45758000.0,,-119193000.0,,-9915386000.0,-771311000.0,0.0,,,-155727000.0,50000000.0,805857000.0,-1462720000.0,923697000.0,33463124000.0,9918000.0,,,,2159545000.0,-9915386000.0,1323801000.0,-39000.0,-252686000.0,,,,0.0,,33463124000.0,,0.0,,-124442000.0,20098000.0,-1473113000.0,,88852000.0,-1020924000.0,-59523000.0,-9112020000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,-34964000.0,,,,,,,49902000.0,,2538842000.0,,,,,,,,-580288000.0,1378331000.0,317799000.0,,23497115000.0,-4288650000.0,,1098829000.0,,,,,531426000.0,1336715000.0,,-3799000.0,684901000.0,30020167000.0,-96760000.0,,,480995000.0,,31398498000.0,,,,,26035957000.0,,,,,,563839000.0,,,,,0.0,,365764000.0,,,,,4590584000.0,,,573255000.0,,35600000.0,,805076000.0,-195257000.0,238548000.0,,,,-96767000.0,113314000.0,1098167000.0,,481829000.0,22975821000.0,4469384000.0,,,,,413266000.0,,579025000.0,,,-3429414000.0,-142894000.0,24083169000.0,,,,15186000.0,,,,,701134000.0,805076000.0,43682000.0,,805076000.0,,-189032000.0,,,219190000.0,,,73323000.0,,-2773000.0,,-10109531000.0,-421259000.0,0.0,,,103942000.0,,720458000.0,,,34192700000.0,,,,,,,1167101000.0,-952000.0,-117717000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,-17799000.0,,,,,,,48297000.0,,2611748000.0,,,,,,,,-580244000.0,1485098000.0,324847000.0,,23450658000.0,-4341316000.0,,1052020000.0,,,,,779065000.0,1315380000.0,,-837000.0,659236000.0,29894685000.0,121601000.0,,,455389000.0,,31379783000.0,,,,,26062406000.0,,,,,,527325000.0,,,,,0.0,,369281000.0,,,,,4621091000.0,,,600817000.0,,9040000.0,,884281000.0,-285585000.0,235103000.0,,,,79462000.0,89199000.0,1080277000.0,,456223000.0,22923941000.0,4569572000.0,,,,,421041000.0,,534440000.0,,,-3872933000.0,-337131000.0,23988129000.0,,,,7115000.0,,,,,805076000.0,884281000.0,43601000.0,,884281000.0,,-194428000.0,,,213995000.0,,,-14331000.0,,-2218000.0,,-10344141000.0,-608703000.0,0.0,,,79205000.0,,973493000.0,,,34332270000.0,,,,,,,1209518000.0,-3358000.0,-119915000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,-60458000.0,,,,,,,50849000.0,,2610555000.0,,,,,,,,-597564000.0,1441170000.0,329400000.0,,23731480000.0,-4349705000.0,,1120883000.0,,,,,645086000.0,1357168000.0,,-4495000.0,676191000.0,30227678000.0,-10395000.0,,,504744000.0,,31668848000.0,,,,,26342035000.0,,,,,,587940000.0,,,,,0.0,,493615000.0,,,,,4628997000.0,,,626423000.0,,125000.0,,814747000.0,-280931000.0,255004000.0,,,,-32454000.0,132935000.0,1102164000.0,,505578000.0,23078515000.0,4336649000.0,,,,,425973000.0,,594265000.0,,,-2674073000.0,-272288000.0,24531361000.0,,,,6325000.0,,,,,884281000.0,814747000.0,43519000.0,,814747000.0,,-193737000.0,,,214861000.0,,,-3003000.0,,-845000.0,,-10622781000.0,-627426000.0,0.0,,,-69534000.0,,838823000.0,,,35154142000.0,,,,,,,1240713000.0,-235000.0,-115832000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,,23569906000.0,13502000.0,971147000.0,0.0,1214022000.0,5435229000.0,,-77789000.0,58835000.0,2720828000.0,2573760000.0,,,366733000.0,953665000.0,,2574229000.0,560059000.0,-597789000.0,1224678000.0,355900000.0,,23569906000.0,-4459387000.0,,1002879000.0,,-105309000.0,366733000.0,560059000.0,618652000.0,1425966000.0,44765000.0,-29678000.0,700501000.0,29878900000.0,-119755000.0,,4164977000.0,394431000.0,,31103578000.0,26143666000.0,1838896000.0,-114126000.0,,26143666000.0,2134706000.0,1743254000.0,664619000.0,701134000.0,22977104000.0,455602000.0,-2355885000.0,42600000.0,207883000.0,-259894000.0,0.0,1224678000.0,455040000.0,-99719000.0,0.0,,1327946000.0,4310448000.0,1835559000.0,20098000.0,664619000.0,4310448000.0,0.0,,560059000.0,-207253000.0,242491000.0,31103578000.0,,29678000.0,-28030000.0,-34339000.0,1183475000.0,,395265000.0,22977104000.0,4164977000.0,-4459387000.0,3372694000.0,,,482974000.0,43437000.0,456654000.0,560059000.0,265039000.0,-4673748000.0,-59823000.0,24360335000.0,,265039000.0,,1052000.0,29878900000.0,4464082000.0,301110000.0,2573760000.0,814747000.0,560059000.0,43437000.0,4274611000.0,560059000.0,24360335000.0,-221268000.0,953665000.0,455040000.0,209508000.0,-812136000.0,,-39712000.0,,-139165000.0,,-10865754000.0,-887355000.0,0.0,,,-254688000.0,,839920000.0,-969026000.0,857554000.0,35226089000.0,16277000.0,,,,2164384000.0,-10865754000.0,1214022000.0,-255349000.0,-114126000.0,,,,0.0,,35226089000.0,,0.0,,-145001000.0,20098000.0,-2544743000.0,,-141075000.0,-798465000.0,-38809000.0,-14650168000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,,-8109000.0,,,,,,,49949000.0,,2441262000.0,,,,,,,,-631906000.0,1135000000.0,335749000.0,,23775826000.0,-4559037000.0,,1056588000.0,,,,,637098000.0,1345763000.0,,-4174000.0,676671000.0,29811093000.0,-94931000.0,,,477736000.0,,30946093000.0,,,,,26217088000.0,,,,,,551075000.0,,,,,0.0,,459926000.0,,,,,4107267000.0,,,621600000.0,,-18963000.0,,513400000.0,-175262000.0,236308000.0,,,,-106868000.0,69085000.0,1109455000.0,,478570000.0,23149053000.0,4196687000.0,,,,,432784000.0,,547554000.0,,,-1738725000.0,-58928000.0,24229739000.0,,,,-3521000.0,,,,,560059000.0,513400000.0,43355000.0,,513400000.0,,-148595000.0,,,198202000.0,,,54036000.0,,-2857000.0,,-11079988000.0,-657090000.0,0.0,,,-46659000.0,,785693000.0,,,35309727000.0,,,,,,,1081185000.0,-152057000.0,-100843000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,-8850000.0,,,,,,,49570000.0,,2575600000.0,,,,,,,,-629718000.0,1128694000.0,339859000.0,,24099207000.0,-4731402000.0,,976933000.0,,,,,853537000.0,1361548000.0,,337000.0,686149000.0,29837272000.0,124067000.0,,,381990000.0,,30965966000.0,,,,,26674807000.0,,,,,,441373000.0,,,,,0.0,,492143000.0,,,,,3726715000.0,,,640080000.0,,-30705000.0,,488614000.0,-74848000.0,242486000.0,,,,118545000.0,-31612000.0,1119062000.0,,382824000.0,23422685000.0,4151595000.0,,,,,432913000.0,,447363000.0,,,-3846052000.0,-122272000.0,24317052000.0,,,,5990000.0,,,,,513400000.0,488614000.0,43273000.0,,488614000.0,,-170353000.0,,,207174000.0,,,-7288000.0,,-131675000.0,,-11378345000.0,-973828000.0,0.0,,,-24786000.0,,1023890000.0,,,35695397000.0,,,,,,,1205267000.0,-247065000.0,-103872000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,-9463000.0,,,,,,,49020000.0,,2678510000.0,,,,,,,,-646185000.0,1195022000.0,336727000.0,,24111294000.0,-4776512000.0,,1142905000.0,,,,,741497000.0,1403638000.0,,-1666000.0,690068000.0,29837388000.0,18519000.0,,,513783000.0,,31032410000.0,,,,,26789804000.0,,,,,,592635000.0,,,,,0.0,,514205000.0,,,,,3685142000.0,,,686617000.0,,-18538000.0,,508405000.0,-116734000.0,256112000.0,,,,91741000.0,116110000.0,1147526000.0,,514617000.0,23410357000.0,4239170000.0,,,,,457458000.0,,607146000.0,,,-2446243000.0,-17766000.0,24259384000.0,,,,14511000.0,,,,,488614000.0,508405000.0,43191000.0,,508405000.0,,-168373000.0,,,199032000.0,,,-26823000.0,,-2733000.0,,-11665931000.0,-773345000.0,0.0,,,19791000.0,,909870000.0,,,35925315000.0,,,,,,,1290382000.0,-82000.0,-111039000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
