date,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetIncome,trailingInvestingCashFlow,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualBasicEPS,trailingChangeInInventory,quarterlyCostOfRevenue,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualRetainedEarnings,annualStockBasedCompensation,annualCurrentLiabilities,annualGoodwill,annualInventory,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyLongTermDebt,quarterlyBasicEPS,annualCapitalStock,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,annualOperatingIncome,annualOtherIncomeExpense,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashDividendsPaid,trailingGrossProfit,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,trailingOperatingIncome,annualAccountsPayable,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,annualEndCashPosition,annualDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,trailingTotalRevenue,annualEbitda,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualGrossPPE,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,trailingEndCashPosition,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,annualOtherNonCurrentAssets,quarterlyDilutedEPS,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualDilutedAverageShares,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyEndCashPosition,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,trailingInterestExpense,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualInterestExpense,trailingChangeInAccountPayable,quarterlyGrossProfit,annualTotalRevenue,quarterlyBasicAverageShares,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyOtherNonCashItems,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyNetPPE,annualChangeInWorkingCapital,trailingNetIncome,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingTaxProvision,annualBasicAverageShares,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualCashDividendsPaid,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualBeginningCashPosition,annualCostOfRevenue,annualPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.435622400,51760000.0,,97511000.0,51760000.0,,,,,212872000.0,,49657000.0,,,,,0.0,,,457253000.0,,138512000.0,282960000.0,,,,,,,,260864000.0,,,,,0.25,,154118000.0,102832000.0,,,0.0,,,,,,,-30496000.0,,351501000.0,,,,,,,643684000.0,,,,,30468000.0,199000.0,,,46544000.0,,46544000.0,,,7966000.0,,,,,,1911295000.0,,,,5998000.0,,,,42325000.0,1236093000.0,,258000.0,51760000.0,,2427627000.0,65493000.0,,,,,,,,,,0.24,,,0.0,1820009000.0,,,171612000.0,29110000.0,2458000.0,10615000.0,-92492000.0,,,,,,,,,115647000.0,,46544000.0,3519000.0,,,-8037000.0,1191534000.0,,,,14897000.0,-488000.0,,,-460000.0,,,,431542000.0,,210334000.0,344304000.0,79181000.0,,,,3519000.0,,516332000.0,318758000.0,,,-38100000.0,891789000.0,,,863036000.0,,27421000.0,777473000.0,,,-32018000.0,,,,,80041000.0,888795000.0,,,,,-1042536000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.438300800,51760000.0,,97511000.0,51760000.0,,,,,212872000.0,38578000.0,49657000.0,,,,,,,,457253000.0,,138512000.0,282960000.0,,,,,,,,260864000.0,,,,659094000.0,0.25,,154118000.0,102832000.0,,,-2275000.0,,,,,,,-30496000.0,,349226000.0,,,,,,,643684000.0,,,,,30468000.0,199000.0,,,46544000.0,,46544000.0,,,7966000.0,,,-3904000.0,,,1911295000.0,34180000.0,,,5998000.0,,,,42325000.0,1236093000.0,,258000.0,51760000.0,,2427627000.0,76921000.0,,,,,,,,,,0.24,,,0.0,1820009000.0,,,171612000.0,29110000.0,2458000.0,10615000.0,-92492000.0,,,,,,,,,115647000.0,,46544000.0,3519000.0,,,-8037000.0,1191534000.0,,,,3469000.0,-488000.0,,,-460000.0,,,,431542000.0,,210334000.0,344304000.0,79181000.0,,,0.0,947000.0,,516332000.0,318758000.0,,,-38100000.0,891789000.0,,,863036000.0,,27421000.0,777473000.0,,,-20590000.0,,,,,82316000.0,888795000.0,,,-50896000.0,,-1042536000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,43796000.0,,64608000.0,43796000.0,,,,,213310000.0,-37764000.0,48478000.0,,,,,0.0,,,464045000.0,,144549000.0,425216000.0,,,,,,,,267762000.0,,,,843643000.0,0.21,,166388000.0,174780000.0,,,0.0,,,,,,,-30491000.0,,351506000.0,,,,,,,820625000.0,,,,,29419000.0,199000.0,,,8780000.0,,8780000.0,,,46544000.0,,,6880000.0,,,2238966000.0,53465000.0,,,5992000.0,,,,46128000.0,1523827000.0,,6325000.0,43796000.0,,2752243000.0,43923000.0,,,,,,,,,,0.21,,,0.0,1848927000.0,,,183908000.0,38443000.0,4683000.0,-13386000.0,-93491000.0,,,,,,,,,104284000.0,,8780000.0,2483000.0,,,-299729000.0,1228416000.0,,,,1465000.0,-3872000.0,,,1151000.0,,,,421257000.0,,210842000.0,381922000.0,68873000.0,,,-285675000.0,1067000.0,,513277000.0,322087000.0,,,-107000000.0,1141905000.0,,,876341000.0,,25077000.0,784612000.0,,,-20685000.0,,,,,69751000.0,885302000.0,,,197357000.0,,-1064315000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,32246000.0,-467508000.0,43691000.0,32246000.0,,,183669000.0,,,5598000.0,44206000.0,1243082000.0,,5126000.0,933932000.0,14867000.0,0.9,,455939000.0,,50700000.0,464926000.0,877817000.0,15692000.0,403738000.0,464926000.0,168465000.0,2885168000.0,150130000.0,269683000.0,132175000.0,,,933932000.0,,199000.0,168465000.0,183669000.0,,,-1496000.0,,269683000.0,301650000.0,-3771000.0,-96800000.0,804968000.0,-30770000.0,,349379000.0,,1238348000.0,14563000.0,324233000.0,,171923000.0,875466000.0,14378000.0,,,875466000.0,32471000.0,199000.0,14378000.0,0.89,14378000.0,,14378000.0,,452021000.0,8780000.0,,,2837000.0,4162000.0,,2347653000.0,92677000.0,14378000.0,1881264000.0,6466000.0,,,,42311000.0,1642086000.0,293031000.0,348000.0,32246000.0,,2885168000.0,14176000.0,44206000.0,-95773000.0,,,18293000.0,,,,42311000.0,,-1076296000.0,1381527000.0,0.0,1881264000.0,,-16873000.0,171923000.0,1294000.0,7264000.0,-31812000.0,-96800000.0,,,-6858000.0,537515000.0,,189191000.0,213356000.0,14867000.0,88958000.0,6855000.0,14378000.0,2401000.0,50700000.0,,-134410000.0,1243082000.0,8488000.0,,103840000.0,501000.0,744000.0,,-817600000.0,-16651000.0,,26815000.0,,402424000.0,3778505000.0,,403738000.0,50021000.0,1815352000.0,2347653000.0,-109373000.0,834000.0,228460000.0,537515000.0,316908000.0,1642086000.0,,-241600000.0,1238348000.0,,,877817000.0,1294000.0,17775000.0,804968000.0,-27308000.0,,-29515000.0,,,210793000.0,-9717000.0,53045000.0,858363000.0,189191000.0,-120442000.0,96317000.0,92677000.0,-1076296000.0,189191000.0,1513702000.0,,,7523000.0,1963153000.0,-390221000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,59363000.0,,120707000.0,59363000.0,,,,,212836000.0,,42838000.0,,,,,0.0,,,621190000.0,,147398000.0,464926000.0,,,,,,,,283848000.0,,,,953821000.0,0.28,,172879000.0,149992000.0,,,0.0,,,,,,,-31237000.0,,488006000.0,,,,,,,867813000.0,,,,,43467000.0,199000.0,,,11469000.0,,11469000.0,,,14378000.0,,,-16146000.0,,,2320543000.0,,,,9068000.0,,,,52596000.0,1659790000.0,,-405000.0,59363000.0,,2815672000.0,88753000.0,,,,,,,,,,0.28,,,-126297000.0,1890677000.0,,,182670000.0,26933000.0,-2387000.0,13299000.0,-92016000.0,,,,,,,,,144913000.0,,11469000.0,7779000.0,,,-22102000.0,1155882000.0,,,,8322000.0,-4866000.0,,,11162000.0,,,,583162000.0,,210662000.0,440538000.0,92378000.0,,,,7779000.0,,495129000.0,444539000.0,,,-1018200000.0,1219252000.0,,,905943000.0,,33015000.0,787767000.0,,,-31954000.0,,,,,95156000.0,1204352000.0,,,,,-1102910000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.461974400,59363000.0,,120707000.0,59363000.0,,,,,212836000.0,-2909000.0,42838000.0,,,,,,,,621190000.0,,147398000.0,464926000.0,,,,,,,,283848000.0,,,,953821000.0,0.28,,172879000.0,149992000.0,,,,,,,,,,-31237000.0,,488006000.0,,,,,,,867813000.0,,,,,43467000.0,199000.0,,,11469000.0,,11469000.0,,,14378000.0,,,-16146000.0,,,2320543000.0,110470000.0,,,9068000.0,,,,52596000.0,1659790000.0,,-405000.0,59363000.0,,2815672000.0,96795000.0,,,,,,,,,,0.28,,,-126297000.0,1890677000.0,,,182670000.0,26933000.0,-2387000.0,13299000.0,-92016000.0,,,,,,,,,144913000.0,,11469000.0,7779000.0,,,-22102000.0,1155882000.0,,,,280000.0,-4866000.0,,,11162000.0,,,,583162000.0,,210662000.0,440538000.0,92378000.0,,,-8042000.0,-1154000.0,,495129000.0,444539000.0,,,-1018200000.0,1219252000.0,,,905943000.0,,33015000.0,787767000.0,,,-23912000.0,,,,,95156000.0,1204352000.0,,,-101514000.0,,-1102910000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,51155000.0,,73150000.0,51155000.0,,,,,209014000.0,,43360000.0,,,,,0.0,,,477955000.0,,160474000.0,464926000.0,,,,,,,,293519000.0,,,,895815000.0,0.25,,171284000.0,126733000.0,,,0.0,,,,,,,-33372000.0,,375635000.0,,,,,,,862073000.0,,,,,32598000.0,199000.0,,,11592000.0,,11592000.0,,,11469000.0,,,-9944000.0,,,2305588000.0,,,,7649000.0,,,,50690000.0,1665070000.0,,1907000.0,51155000.0,,2817860000.0,63382000.0,,,,,,,,,,0.24,,,-1000.0,1902564000.0,,,179268000.0,35877000.0,-1141000.0,-17796000.0,-127628000.0,,,,,,,,,118672000.0,,11592000.0,3527000.0,,,-14646000.0,1152790000.0,,,,-5313000.0,3012000.0,,,-3250000.0,,,,457070000.0,,207211000.0,470101000.0,78425000.0,,,,3527000.0,,512272000.0,343037000.0,,,-317150000.0,1194969000.0,,,923726000.0,,27270000.0,778160000.0,,,-9768000.0,,,,,81435000.0,935025000.0,,,,,-1124404000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.469923200,51155000.0,,73150000.0,51155000.0,,,,,209014000.0,123000.0,43360000.0,,,,,,,,477955000.0,,160474000.0,464926000.0,,,,,,,,293519000.0,,,,895815000.0,0.25,,171284000.0,126733000.0,,,,,,,,,,-33372000.0,,375635000.0,,,,,,,862073000.0,,,,,32598000.0,199000.0,,,11592000.0,,11592000.0,,,11469000.0,,,-9944000.0,,,2305588000.0,130359000.0,,,7649000.0,,,,50690000.0,1665070000.0,,1907000.0,51155000.0,,2817860000.0,55340000.0,,,,,,,,,,0.24,,,-1000.0,1902564000.0,,,179268000.0,35877000.0,-1141000.0,-17796000.0,-127628000.0,,,,,,,,,118672000.0,,11592000.0,3527000.0,,,-14646000.0,1152790000.0,,,,2729000.0,3012000.0,,,-3250000.0,,,,457070000.0,,207211000.0,470101000.0,78425000.0,,,-2888000.0,454000.0,,512272000.0,343037000.0,,,-317150000.0,1194969000.0,,,923726000.0,,27270000.0,778160000.0,,,-17810000.0,,,,,81435000.0,935025000.0,,,-58381000.0,,-1124404000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,40216000.0,,91152000.0,40216000.0,,,,,208944000.0,,45312000.0,,,,,0.0,,,476760000.0,,154041000.0,465578000.0,,,,,,,,284071000.0,,,,980177000.0,0.19,,173050000.0,131813000.0,,,0.0,,,,,,,-33199000.0,,375900000.0,,,,,,,856487000.0,,,,,32530000.0,199000.0,,,7535000.0,,7535000.0,,,11592000.0,,,8936000.0,,,2315470000.0,11654000.0,,,9440000.0,,,,51114000.0,1632393000.0,,-2443000.0,40216000.0,,2809615000.0,65474000.0,,,,,,,,,,0.19,,,0.0,1932822000.0,,,181518000.0,29489000.0,2434000.0,9251000.0,-122738000.0,,,,,,,,,103418000.0,,7535000.0,3699000.0,,,-20503000.0,1177222000.0,,,,4195000.0,-2023000.0,,,1166000.0,,,,442031000.0,,207402000.0,347213000.0,61448000.0,,,,3699000.0,,494145000.0,343370000.0,,,-604100000.0,1285180000.0,,,930743000.0,,21232000.0,789080000.0,,,-25678000.0,,,,,66131000.0,918791000.0,,,,,-1143742000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,13042000.0,-70047000.0,61035000.0,13042000.0,,,145854000.0,,209624000.0,-1125000.0,48242000.0,1210080000.0,,1350000.0,946667000.0,2435000.0,0.785787,,450462000.0,,64523000.0,465578000.0,910520000.0,18761000.0,340624000.0,465578000.0,170391000.0,2761068000.0,-283965000.0,271913000.0,140869000.0,3490000.0,,946667000.0,0.062575,199000.0,170391000.0,145854000.0,,,-24877000.0,,271913000.0,288767000.0,-24877000.0,-83283000.0,781026000.0,-33265000.0,,372210000.0,,1210364000.0,-519000.0,346044000.0,,173102000.0,835964000.0,6410000.0,,,835964000.0,32274000.0,199000.0,6410000.0,0.78,6410000.0,,6410000.0,,425311000.0,7535000.0,,,9266000.0,14013000.0,,2284226000.0,31395000.0,6410000.0,1891487000.0,8748000.0,,,,39133000.0,1550988000.0,249537000.0,412000.0,13042000.0,3490000.0,2761068000.0,26708000.0,48242000.0,-101727000.0,,,-14457000.0,,,,39133000.0,0.06,-1110461000.0,1470882000.0,-2000.0,1891487000.0,,-7888000.0,173102000.0,1691000.0,-13363000.0,187000.0,-83283000.0,,,-126300000.0,476842000.0,,163776000.0,210354000.0,2435000.0,58308000.0,-7968000.0,6410000.0,3756000.0,64523000.0,,-12796000.0,1210080000.0,-529000.0,,85761000.0,6809000.0,2351000.0,,-2146100000.0,-9597000.0,,34905000.0,,418255000.0,3926885000.0,208422801.0,340624000.0,17286000.0,1900518000.0,2284226000.0,2276000.0,164000.0,244317000.0,476842000.0,339936000.0,1550988000.0,,-206650000.0,1210364000.0,,,910520000.0,1691000.0,4244000.0,781026000.0,4941000.0,,-34327000.0,,,208422801.0,-1526000.0,46045000.0,868717000.0,163776000.0,-131073000.0,-49364000.0,31395000.0,-1110461000.0,163776000.0,1611751000.0,,,14378000.0,2026367000.0,0.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,60418000.0,,75994000.0,60418000.0,,,,,210275000.0,,44821000.0,,,,,0.0,,,607941000.0,,157892000.0,464777000.0,,,,,,,,,,,,881787000.0,0.29,,164565000.0,146709000.0,,,0.0,,,,,,,-33885000.0,,479583000.0,,,,,,,827409000.0,,,,,47188000.0,199000.0,,,6513000.0,,6513000.0,,,6410000.0,,,-14534000.0,,,2249208000.0,,,,11625000.0,,,,41076000.0,1491940000.0,,0.0,60418000.0,,2736725000.0,58529000.0,,,,,,,,,,0.29,,,-2151000.0,1888978000.0,,,184528000.0,32493000.0,2045000.0,-10644000.0,-85184000.0,,,,,,,,,153890000.0,,6513000.0,5975000.0,,,28359000.0,1244785000.0,,,,4265000.0,-1401000.0,,,14998000.0,,,,579708000.0,,209123000.0,352931000.0,95077000.0,,,,5975000.0,,487517000.0,461270000.0,,,-368050000.0,1139009000.0,,,937053000.0,,34659000.0,756478000.0,,,-17465000.0,,,,,100125000.0,1187649000.0,,,-104250000.0,,-1132500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.493510400,60418000.0,,75994000.0,60418000.0,,,,,210275000.0,103000.0,44821000.0,,,,,,,,607941000.0,,157892000.0,464777000.0,,,,,,,,283946000.0,,,,881787000.0,0.29,,164565000.0,146709000.0,,,28875000.0,,,,,,,-33885000.0,,508458000.0,,,,,,,827409000.0,,,,,47188000.0,199000.0,,,6513000.0,,6513000.0,,,6410000.0,,,-14534000.0,,,2249208000.0,10511000.0,,,11625000.0,,,,41076000.0,1491940000.0,,,60418000.0,,2736725000.0,58529000.0,,,,,,,,,,0.29,,,-2151000.0,1888978000.0,,,184528000.0,32493000.0,2045000.0,-10644000.0,-85184000.0,,,,,,,,,153890000.0,,6513000.0,5975000.0,,,28359000.0,1244785000.0,,,,4265000.0,-1401000.0,,,14998000.0,,,,579708000.0,,209123000.0,352931000.0,95077000.0,,,-3161000.0,-1135000.0,,487517000.0,461270000.0,,,-368050000.0,1139009000.0,,,937053000.0,,34659000.0,756478000.0,,,-17465000.0,,,,,71250000.0,1187649000.0,,,-104250000.0,,-1132500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,44740000.0,,84902000.0,44740000.0,,,,,210269000.0,,47775000.0,,,,,0.0,,,468246000.0,,172323000.0,464777000.0,,,,,,,,,,,,834865000.0,0.21,,167928000.0,153260000.0,,,1443000.0,,,,,,,-35716000.0,,389670000.0,,,,,,,820993000.0,,,,,34128000.0,199000.0,,,7179000.0,,7179000.0,,,6513000.0,,,-4738000.0,,,2232432000.0,,,,8436000.0,,,,35503000.0,1457121000.0,,0.0,44740000.0,,2721708000.0,70448000.0,,,,,,,,,,0.21,,,-520000.0,1887185000.0,,,173538000.0,25730000.0,1283000.0,4208000.0,-76768000.0,,,,,,,,,109452000.0,,7179000.0,2715000.0,,,-8506000.0,1264587000.0,,,,4965000.0,-1317000.0,,,-10495000.0,,,,458393000.0,,209483000.0,358001000.0,66888000.0,,,,2715000.0,,489276000.0,355542000.0,,,-186950000.0,1099120000.0,,,946077000.0,,22148000.0,741885000.0,,,-14454000.0,,,,,68723000.0,926639000.0,,,-75730000.0,,-1145300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.501459200,44740000.0,,84902000.0,44740000.0,,,,,210269000.0,666000.0,47775000.0,,,,,,,,468152000.0,,172323000.0,464777000.0,,,,,,,,288439000.0,,,,834865000.0,0.21,,167928000.0,153260000.0,,,,,,,,,,-35716000.0,,388321000.0,,,,,,,820993000.0,,,,,34128000.0,199000.0,,,7179000.0,,7179000.0,,,6513000.0,,,-4738000.0,,,2232432000.0,12140000.0,,,8436000.0,,,,35503000.0,1457121000.0,,,44740000.0,,2721708000.0,70448000.0,,,,,,,,,,0.21,,,-520000.0,1887185000.0,,,173538000.0,25730000.0,1283000.0,4208000.0,-76768000.0,,,,,,,,,109452000.0,,7179000.0,2715000.0,,,-8506000.0,1264587000.0,,,,4965000.0,-1317000.0,,,-10495000.0,,,,458487000.0,,209483000.0,358001000.0,66888000.0,,,-949000.0,-547000.0,,489276000.0,354193000.0,,,-186950000.0,1099120000.0,,,946077000.0,,22148000.0,741885000.0,,,-14454000.0,,,,,70166000.0,926639000.0,,,-75730000.0,,-1145300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,-33571000.0,,38285000.0,-33571000.0,,,,,209606000.0,-105000.0,49389000.0,,,,,0.0,,,476170000.0,,211987000.0,464777000.0,,,,,,,,294438000.0,,,,843639000.0,-0.16,,171371000.0,125613000.0,,,-100549000.0,,,,,,,-35606000.0,,409869000.0,,,,,,,748527000.0,,,,,32972000.0,199000.0,,,7074000.0,,7074000.0,,,7179000.0,,,-7185000.0,,,2158658000.0,12469000.0,,,8194000.0,,,,30303000.0,1490705000.0,,-100000.0,-33571000.0,,2682679000.0,18991000.0,,,,,,,,,,-0.16,,,0.0,1898963000.0,,,184076000.0,51138000.0,-21804000.0,-45414000.0,-86102000.0,,,,,,,,,-15330000.0,,7074000.0,3018000.0,,,-7812000.0,1191974000.0,,,,11100000.0,-4523000.0,,,9277000.0,,,,456652000.0,,209606000.0,408532000.0,-56496000.0,,,,100408000.0,,524021000.0,376897000.0,,,-131450000.0,1082173000.0,,,876900000.0,,-22925000.0,735927000.0,,,-19294000.0,,,,,46783000.0,932822000.0,,,-30578000.0,,-1163036000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,78533000.0,-35395000.0,86137000.0,78533000.0,,,82976000.0,,,-1945000.0,51872000.0,1250677000.0,,65478000.0,820141000.0,10247000.0,0.72,,456800000.0,,66051000.0,464777000.0,919658000.0,16093000.0,393951000.0,464777000.0,172375000.0,2659724000.0,-263275000.0,280050000.0,146719000.0,3434000.0,,820141000.0,,199000.0,172375000.0,82976000.0,,,-3581000.0,,280050000.0,238167000.0,-75255000.0,-84559000.0,732026000.0,-35775000.0,,366855000.0,,1015096000.0,10840000.0,297389000.0,,181388000.0,742442000.0,5129000.0,,,742442000.0,32431000.0,199000.0,5129000.0,0.71,5129000.0,,5129000.0,,332569000.0,7074000.0,,,14695000.0,-5328000.0,,2152533000.0,17794000.0,5129000.0,1906979000.0,8302000.0,,,,17866000.0,1409047000.0,149293000.0,-629000.0,78533000.0,3434000.0,2659724000.0,62118000.0,51872000.0,-75232000.0,,,-61306000.0,,,,17866000.0,,-1174953000.0,1526784000.0,0.0,1906979000.0,,-11762000.0,181388000.0,767000.0,-42830000.0,45542000.0,-84559000.0,,,-2671000.0,507191000.0,,150120000.0,210435000.0,10247000.0,84557000.0,-1281000.0,5129000.0,4385000.0,66051000.0,,-35365000.0,1250677000.0,-729000.0,,-827000.0,-13587000.0,-560000.0,,-735900000.0,-2940000.0,,36557000.0,,416823000.0,3920733000.0,,393951000.0,43824000.0,1911670000.0,2152533000.0,4727000.0,-33248000.0,222157000.0,507191000.0,334424000.0,1409047000.0,,-49450000.0,1015096000.0,,,919658000.0,767000.0,-34709000.0,732026000.0,5763000.0,,-24019000.0,,,209573000.0,-7801000.0,49968000.0,873623000.0,150120000.0,-140982000.0,-52717000.0,17794000.0,-1174953000.0,150120000.0,1673503000.0,,,6410000.0,2009063000.0,0.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.525046400,51247000.0,,97112000.0,51247000.0,,,,,211311000.0,29087000.0,54316000.0,,,,,361998000.0,,,625122000.0,,152359000.0,464777000.0,,,,,,,,292840000.0,,,,818141000.0,0.24,,173595000.0,96259000.0,,,-7675000.0,,,,,,,-36243000.0,,500974000.0,,,,,,,734475000.0,,,,,44189000.0,199000.0,,,34216000.0,,34216000.0,,,5129000.0,,,-12072000.0,,,2137037000.0,11806000.0,,,10996000.0,,,,16266000.0,1378726000.0,,-1405000.0,51247000.0,,2670257000.0,70562000.0,,,,,,,,,,0.24,,,-2489000.0,1929108000.0,,,209639000.0,32569000.0,5132000.0,-6319000.0,-79193000.0,,,,,,,,,124966000.0,,34216000.0,3375000.0,,,-27429000.0,1291531000.0,,,,-1378000.0,-2325000.0,,,28540000.0,,,,581331000.0,,210888000.0,373804000.0,69781000.0,,,,-353000.0,,533220000.0,456785000.0,,,-2250000.0,1004922000.0,,,953469000.0,,18534000.0,721643000.0,,,-26550000.0,,,,,80357000.0,1206453000.0,,,-40596000.0,,-1207465000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,45442000.0,,,45442000.0,,,,,211507000.0,,59339000.0,,,,,,,,492051000.0,,159240000.0,464777000.0,,,,,,,,307135000.0,,,,816126000.0,0.22,,178242000.0,112543000.0,,,-1538000.0,,,,,,,,,396167000.0,,,,,,,728500000.0,,,,,,199000.0,,,29554000.0,,29554000.0,,,,,,,,,2146380000.0,9706000.0,,,8214000.0,,,,12768000.0,1419372000.0,,,45442000.0,,2717307000.0,,,,,,,,,,,0.21,,,,1943730000.0,,,242353000.0,55996000.0,,,-82260000.0,,,,,,,,,93091000.0,,,,,,,1297935000.0,,,,,,,,,,,,449232000.0,,211048000.0,411299000.0,49779000.0,,,,,,570927000.0,361069000.0,,,,1008073000.0,,,960865000.0,,4337000.0,716254000.0,,,,,,,,53065000.0,941283000.0,,,,,-1227476000.0,,,,,,,,,,,,,,,,,,,,,
