date,annualOtherCurrentAssets,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualCostOfRevenue,quarterlyCashDividendsPaid,trailingFreeCashFlow,annualOperatingIncome,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCostOfRevenue,annualCommonStockIssuance,annualCurrentDebt,annualFreeCashFlow,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyRetainedEarnings,annualDilutedEPS,quarterlyInvestingCashFlow,trailingEndCashPosition,annualOtherShortTermInvestments,trailingTaxProvision,quarterlyDepreciationAndAmortization,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,annualBasicAverageShares,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyTotalAssets,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualOperatingExpense,annualCashAndCashEquivalents,annualBeginningCashPosition,annualCurrentAssets,annualLongTermDebt,annualAccountsReceivable,annualCashDividendsPaid,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyEndCashPosition,annualTotalAssets,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingNetIncomeCommonStockholders,annualCapitalStock,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyRepaymentOfDebt,quarterlyTaxProvision,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,trailingRepaymentOfDebt,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,annualNetPPE,quarterlyCapitalStock,annualGrossProfit,annualEbitda,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,trailingPurchaseOfInvestment,annualPretaxIncome,trailingBeginningCashPosition,trailingCashDividendsPaid,quarterlyGrossPPE,trailingInterestExpense,annualChangesInAccountReceivables,quarterlyDilutedEPS,annualInterestExpense,annualBasicEPS,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualGrossPPE,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualCapitalExpenditure,annualInvestingCashFlow,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,annualChangeInCashSupplementalAsReported,trailingDeferredIncomeTax,annualRepaymentOfDebt,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,annualGoodwill,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,trailingBasicEPS,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,quarterlySellingGeneralAndAdministration,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyGoodwill
1997-09-30,,,,,,-5200000.0,,,42900000.0,50500000.0,,,,,,5600000.0,,51200000.0,,-7500000.0,,,,,19100000.0,,,,,7800000.0,,,,1900000.0,,,11200000.0,53200000.0,,-400000.0,399800000.0,-5400000.0,,450300000.0,,,,,270500000.0,,,,,,,,,,,6000000.0,,,192400000.0,,179800000.0,,20000000.0,,17100000.0,,14700000.0,,2400000.0,,38500000.0,,14100000.0,-1800000.0,0.233333,24000000.0,400000.0,,5600000.0,,5600000.0,130100000.0,,56400000.0,,,2400000.0,,,27300000.0,9000000.0,,3400000.0,,369200000.0,,,,,2900000.0,,16100000.0,,,,2400000.0,,-5700000.0,,18200000.0,,,2600000.0,,0.0,,,,-398900000.0,-700000.0,0.0,,,7600000.0,18200000.0,,,,,,768100000.0,,,0.233333,,,,7600000.0,,,,,,,-500000.0,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,9200000.0,264600000.0,,,109900000.0,-5200000.0,,42800000.0,60600000.0,72400000.0,,,33700000.0,19200000.0,2100000.0,6300000.0,,52300000.0,0.933333,-9200000.0,,,,,21100000.0,,,14500000.0,-9800000.0,8800000.0,22500000.0,,24107143.0,-7900000.0,,,12400000.0,73300000.0,,-300000.0,399400000.0,-15900000.0,,471800000.0,22500000.0,290900000.0,,,290900000.0,-6500000.0,111900000.0,2100000.0,5300000.0,72400000.0,129900000.0,28400000.0,-20700000.0,,,9200000.0,22500000.0,-100000.0,194700000.0,29100000.0,180900000.0,,28400000.0,24107143.0,12400000.0,,31700000.0,180900000.0,2100000.0,471800000.0,41600000.0,11900000.0,19100000.0,-2500000.0,,,100000.0,,6300000.0,12400000.0,6300000.0,129900000.0,52300000.0,56300000.0,,16100000.0,2100000.0,,,29200000.0,9600000.0,,3300000.0,,371400000.0,19100000.0,,2200000.0,60600000.0,2400000.0,371400000.0,16100000.0,154700000.0,71900000.0,40800000.0,2100000.0,399400000.0,-6700000.0,,33700000.0,194700000.0,,2900000.0,,-100000.0,56300000.0,2100000.0,,-407600000.0,10100000.0,-100000.0,,,-1200000.0,33700000.0,,,34400000.0,,,779000000.0,,,,10700000.0,0.933333,-407600000.0,14500000.0,,,,-1400000.0,,,-300000.0,,779000000.0,0.0,-15900000.0,,-21600000.0,-28100000.0,33700000.0,,,-3200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,,,,,-5200000.0,,,39700000.0,60700000.0,,,,,,8400000.0,,55500000.0,,-7700000.0,,,,,23600000.0,,,,,8700000.0,,,,35700000.0,,,14900000.0,75100000.0,,-1400000.0,391500000.0,25200000.0,,452200000.0,,,,,268100000.0,,,,,,,,,,,6200000.0,,,193100000.0,,184100000.0,,29500000.0,,19500000.0,,31300000.0,,5300000.0,,43800000.0,,10800000.0,-2500000.0,0.346667,24230769.0,800000.0,,8400000.0,,8400000.0,129900000.0,,54600000.0,,,5300000.0,,,28900000.0,13000000.0,,4600000.0,,369600000.0,,,,,2100000.0,,16100000.0,,,,5300000.0,,-5200000.0,,9000000.0,,,2700000.0,,100000.0,,,,-419800000.0,-29900000.0,100000.0,,,40900000.0,-100000.0,,,,,,789400000.0,,,0.346667,,,,11300000.0,,,,,,,3200000.0,24230769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,,,,,-5200000.0,,,41900000.0,57900000.0,,,,,,2500000.0,,52800000.0,,-11700000.0,,,,,14100000.0,,,,,8600000.0,,,,2300000.0,,,5300000.0,54500000.0,,-1300000.0,393500000.0,800000.0,,451400000.0,,,,,270000000.0,,,,,,,,,,,8000000.0,,,193500000.0,,181400000.0,,21600000.0,,18400000.0,,17600000.0,,3000000.0,,36900000.0,,17200000.0,-2500000.0,0.1,25000000.0,400000.0,,2500000.0,,2500000.0,129900000.0,,53500000.0,,,3000000.0,,,31600000.0,3300000.0,,800000.0,,371400000.0,,,,,5300000.0,,16100000.0,,,,3000000.0,,-9200000.0,,12000000.0,,,2500000.0,,0.0,,,,-427800000.0,-2200000.0,-100000.0,,,11500000.0,-100000.0,,,,,,799200000.0,,,0.1,,,,11600000.0,,,,,,,-2300000.0,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,,,,,-5200000.0,,,29000000.0,72500000.0,,,,,,5800000.0,,53400000.0,,-11000000.0,,,,,20500000.0,,,,,8600000.0,,,,3300000.0,,,11900000.0,57800000.0,,-400000.0,396800000.0,-2600000.0,,469300000.0,,,,,287300000.0,,,,,,,,,,,6300000.0,,,224200000.0,,182000000.0,,21300000.0,,19500000.0,,15600000.0,,17000000.0,,42200000.0,,19700000.0,-2300000.0,0.24,24166667.0,0.0,,5800000.0,,5800000.0,160000000.0,,52500000.0,,,17000000.0,,,30300000.0,9200000.0,,3400000.0,,373100000.0,,,,,3000000.0,,16100000.0,,,,17000000.0,,-8700000.0,,200000.0,,,2700000.0,,-100000.0,,,,-432300000.0,13000000.0,0.0,,,12000000.0,200000.0,,,,,,805400000.0,,,0.24,,,,9300000.0,,,,,,,14000000.0,24166667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,7600000.0,249800000.0,,,87400000.0,-5300000.0,,40400000.0,26300000.0,73900000.0,,,200000.0,39700000.0,7300000.0,5500000.0,,53600000.0,0.92,-10400000.0,,,,,17000000.0,,,15400000.0,15400000.0,8900000.0,22200000.0,,24130435.0,-1600000.0,,,8300000.0,62300000.0,,1900000.0,392400000.0,-8000000.0,,466300000.0,22200000.0,284000000.0,,,284000000.0,-10000000.0,122000000.0,7300000.0,2100000.0,73900000.0,159800000.0,26800000.0,-20900000.0,,,7600000.0,22200000.0,100000.0,224000000.0,34800000.0,182300000.0,,26800000.0,24130435.0,10800000.0,,22800000.0,182300000.0,7300000.0,466300000.0,39500000.0,10700000.0,19100000.0,-2700000.0,,,2000000.0,,5500000.0,10800000.0,5500000.0,159800000.0,53600000.0,54200000.0,,16100000.0,7300000.0,,,31200000.0,7400000.0,,1900000.0,,374000000.0,19100000.0,,3200000.0,26300000.0,17000000.0,374000000.0,16100000.0,162400000.0,75200000.0,70500000.0,7300000.0,392400000.0,-7700000.0,,200000.0,224000000.0,,3000000.0,,-100000.0,54200000.0,7300000.0,,-447000000.0,-5400000.0,100000.0,,,6100000.0,-100000.0,,,32900000.0,,,821000000.0,,,,10900000.0,0.92,-447000000.0,15400000.0,,,,-1200000.0,,,-9800000.0,,821000000.0,-100000.0,-24500000.0,,-30800000.0,-40800000.0,-100000.0,,,5100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,,,,,,,,34600000.0,84900000.0,,,,,,9100000.0,,57500000.0,,-8900000.0,,,,,26000000.0,,,,,8800000.0,,,,27700000.0,,,17200000.0,79500000.0,,1100000.0,396400000.0,15300000.0,,481300000.0,,,,,295200000.0,,,,,,,,,,,5900000.0,,,227500000.0,,186100000.0,,31100000.0,,22000000.0,,32700000.0,,27300000.0,,46800000.0,,11200000.0,-2400000.0,0.373333,24375000.0,200000.0,,9100000.0,,9100000.0,159800000.0,,55300000.0,,,27300000.0,,,29600000.0,14600000.0,,5500000.0,,374200000.0,,,,,7300000.0,,16100000.0,,,,27300000.0,,-6500000.0,,200000.0,,,3000000.0,,0.0,,,,-455800000.0,-5200000.0,-100000.0,,,34200000.0,200000.0,,,,,,830000000.0,,,0.373333,,,,12400000.0,,,,,,,20100000.0,24375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,,,,,,,,,32100000.0,67200000.0,,,,,,2500000.0,,54700000.0,,-22000000.0,,,,,13500000.0,,,,,9700000.0,,,,-4800000.0,,,3900000.0,57200000.0,,-800000.0,408400000.0,2400000.0,,475600000.0,,,,,292300000.0,,,,,,,,,,,7600000.0,,,227300000.0,,183300000.0,,22700000.0,,16800000.0,,20600000.0,,13800000.0,,36600000.0,,14900000.0,-3500000.0,0.1,25000000.0,1800000.0,,2500000.0,,2500000.0,159800000.0,,54300000.0,,,13800000.0,,,32700000.0,2800000.0,,300000.0,,386300000.0,,,,,27300000.0,,16100000.0,,,,13800000.0,,-18500000.0,,200000.0,,,3000000.0,,0.0,,,,-465600000.0,-5300000.0,0.0,,,13700000.0,200000.0,,,,,,851900000.0,,,0.1,,,,15100000.0,,,,,,,-13500000.0,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,,,,,,,,34900000.0,64600000.0,,,,,,6000000.0,,55400000.0,,-16000000.0,,,,,20400000.0,,,,,9200000.0,,,,-200000.0,,,11200000.0,64400000.0,,-900000.0,414500000.0,-1200000.0,,479100000.0,,,,,295000000.0,,,,,,,,,,,6000000.0,,,227600000.0,,184100000.0,,24100000.0,,17000000.0,,22500000.0,,5600000.0,,41900000.0,,20500000.0,-2700000.0,0.253333,23684211.0,800000.0,,6000000.0,,6000000.0,159800000.0,,53200000.0,,,5600000.0,,,30700000.0,9000000.0,,3000000.0,,391700000.0,,,,,13800000.0,,16100000.0,,,,5600000.0,,-13300000.0,,200000.0,,,2900000.0,,0.0,,,,-469900000.0,-5300000.0,0.0,,,13100000.0,200000.0,,,,,,861600000.0,,,0.253333,,,,17700000.0,,,,,,,-8300000.0,23684211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,7900000.0,274100000.0,,,104000000.0,,,44800000.0,60300000.0,71100000.0,,1700000.0,27000000.0,9300000.0,1900000.0,6100000.0,,56300000.0,0.986667,-14900000.0,,,,,20000000.0,,,19600000.0,2000000.0,6000000.0,23700000.0,,24126000.0,-13400000.0,,,12500000.0,73000000.0,,-100000.0,424400000.0,-14500000.0,,495500000.0,23700000.0,309800000.0,,-1000000.0,309800000.0,-10800000.0,125300000.0,1900000.0,7300000.0,71100000.0,148600000.0,27900000.0,-21000000.0,,,7900000.0,23700000.0,3600000.0,217500000.0,33700000.0,185700000.0,,27900000.0,24220183.0,13700000.0,,28200000.0,185700000.0,1900000.0,495500000.0,44800000.0,12300000.0,20200000.0,-2200000.0,,,400000.0,,6100000.0,13700000.0,6100000.0,148600000.0,56300000.0,52200000.0,,16200000.0,1900000.0,,,32300000.0,9600000.0,,3500000.0,,394800000.0,20200000.0,,3200000.0,60300000.0,5600000.0,394800000.0,16200000.0,170100000.0,80000000.0,60300000.0,1900000.0,424400000.0,-12700000.0,,27000000.0,217500000.0,,3000000.0,,-19400000.0,52200000.0,1900000.0,,-484400000.0,12000000.0,3600000.0,,,-700000.0,27000000.0,,,36000000.0,,,879200000.0,,,,12000000.0,0.986667,-484400000.0,19600000.0,,-1000000.0,,-700000.0,,,-3600000.0,,879200000.0,-100000.0,-3800000.0,,-51000000.0,-61800000.0,27000000.0,,,-5300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,,,,,,-5316000.0,,,50021000.0,61650000.0,,,,,,10111000.0,,,,-15760000.0,,,,,26979000.0,,,,,-425000.0,,,,21951000.0,,,17973000.0,84543000.0,,-342000.0,430092000.0,16820000.0,,491742000.0,,,,,150429000.0,,,,,,,,,,,6286000.0,,,64281000.0,,341313000.0,,28177000.0,,22953000.0,,34643000.0,,2416000.0,,49900000.0,,12852000.0,-2651000.0,0.413333,24462097.0,671000.0,,10111000.0,,10111000.0,,,51657000.0,,,2416000.0,,,31927000.0,15677000.0,,5566000.0,,401883000.0,,,,,1948000.0,,16309000.0,,,,2416000.0,,-13109000.0,2224000.0,11200000.0,,,3135000.0,,10000.0,,,,-494443000.0,-18832000.0,3607000.0,,,35060000.0,11200000.0,,,,,,896326000.0,,,0.413333,,,,15868000.0,,,,,,,468000.0,24462097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,,,,,-5362000.0,,,65980000.0,64710000.0,,,,,,2379000.0,,,,-42375000.0,,,,,14179000.0,,,,,-13000.0,,,,-38370000.0,,,5559000.0,64155000.0,,416000.0,462588000.0,-9798000.0,,527298000.0,,,,,166477000.0,,,,,,,,,,,9323000.0,,,65198000.0,,360821000.0,,26276000.0,,13339000.0,,23784000.0,,2194000.0,,40371000.0,,17497000.0,-2481000.0,0.1,23790000.0,482000.0,,2379000.0,,2379000.0,,,51891000.0,,,2194000.0,,,34812000.0,2826000.0,,447000.0,,435198000.0,,,,,2416000.0,,360821000.0,,,,2194000.0,,-39894000.0,2482000.0,34700000.0,,,3333000.0,,-10000.0,,,,-499273000.0,40629000.0,3601000.0,,,1524000.0,34700000.0,,,,,,934471000.0,,,0.1,,,,17941000.0,,,,,,,-222000.0,23790000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,,,,,-5439000.0,,,56991000.0,73343000.0,,,,,,8446000.0,,,,-12779000.0,,,,,26709000.0,,,,,3405000.0,,,,-844000.0,,,17292000.0,71961000.0,,11000.0,465802000.0,-11828000.0,,539145000.0,,,,,158215000.0,,,,,,,,,,,7060000.0,,,65646000.0,,380930000.0,,27230000.0,,15243000.0,,22877000.0,,1487000.0,,49084000.0,,26104000.0,-2996000.0,0.34,24841176.0,114000.0,,8446000.0,,8446000.0,,,51720000.0,,,1487000.0,,,31792000.0,13741000.0,,5295000.0,,437627000.0,,,,,2194000.0,,380930000.0,,,,1487000.0,,-9783000.0,2091000.0,26200000.0,,,3779000.0,,0.0,,,,-507166000.0,3133000.0,3723000.0,,,8939000.0,26200000.0,,,,,,944793000.0,,,0.34,,,,15548000.0,,,,,,,-707000.0,24841176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,8760000.0,324108000.0,,,132783000.0,-5471000.0,,55517000.0,87237000.0,100520000.0,,8964000.0,44200000.0,-25832000.0,4307000.0,6419000.0,,62112000.0,1.113333,-13927000.0,,,,,24197000.0,,,28792000.0,-13887000.0,,27355000.0,,24573000.0,-8569000.0,,,14692000.0,103448000.0,,-1159000.0,471084000.0,-9081000.0,,571604000.0,27355000.0,371292000.0,,-1080000.0,371292000.0,-11235000.0,135808000.0,4307000.0,1948000.0,100520000.0,183437000.0,38161000.0,-21588000.0,,,8760000.0,27355000.0,3988000.0,249066000.0,,200312000.0,,38161000.0,24573000.0,14245000.0,,51479000.0,200312000.0,4307000.0,571604000.0,51969000.0,15416000.0,21392000.0,-3107000.0,,,116000.0,,6419000.0,14245000.0,6419000.0,183437000.0,62112000.0,51793000.0,,16619000.0,4307000.0,,,37277000.0,10527000.0,,4108000.0,,441654000.0,21392000.0,,1383000.0,87237000.0,1487000.0,441654000.0,16619000.0,191325000.0,92065000.0,47774000.0,4307000.0,471084000.0,-10820000.0,2167000.0,44200000.0,249066000.0,,3881000.0,,0.0,51793000.0,4307000.0,,-510381000.0,14496000.0,3988000.0,,,2251000.0,44200000.0,,,42771000.0,,,952035000.0,,,,14129000.0,1.113333,-510381000.0,28792000.0,,-1080000.0,,-1074000.0,,,2820000.0,,952035000.0,0.0,39426000.0,,-73606000.0,-84841000.0,44200000.0,,,2359000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,,,,,,-5510000.0,,,63386000.0,86996000.0,,,,,,9497000.0,,66099000.0,,-7654000.0,,,,,26808000.0,,,,,,,,,28682000.0,,,17383000.0,122030000.0,,348000.0,464399000.0,13698000.0,,551395000.0,,,,,344675000.0,,,,,,,,,,,6860000.0,,,252920000.0,,206720000.0,,42430000.0,,19264000.0,,70118000.0,,5307000.0,,51912000.0,,12290000.0,-2585000.0,0.38,24984000.0,1223000.0,,9614000.0,,9497000.0,183437000.0,,50300000.0,,,5307000.0,,,34529000.0,14915000.0,,5301000.0,,398632000.0,,,,,4307000.0,,16619000.0,,,,5307000.0,,-5069000.0,2413000.0,22200000.0,,,3830000.0,,0.0,,,,-472934000.0,-25097000.0,42630000.0,,,33751000.0,22200000.0,,,,,,871566000.0,,,0.38,,,,21922000.0,,1341000.0,,,,,1000000.0,24984000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,,,,,-5544000.0,,,46965000.0,80133000.0,,,,,,5406000.0,,,,-3000.0,,,,,19563000.0,,,,,,,,,-2896000.0,,,10496000.0,70262000.0,,243000.0,457302000.0,-6153000.0,,537435000.0,,,,,144980000.0,,,,,,,,,,,9679000.0,,,69141000.0,,392455000.0,,28904000.0,,16556000.0,,23248000.0,,2625000.0,,47014000.0,,23143000.0,12331000.0,0.213333,25143000.0,1665000.0,,5406000.0,,5406000.0,,,50402000.0,,,2625000.0,,,36518000.0,8896000.0,,3490000.0,,404505000.0,,,,,5307000.0,,,,,,2625000.0,,-12334000.0,2427000.0,13200000.0,,,3426000.0,,0.0,,,,-482023000.0,-12117000.0,29909000.0,,,9438000.0,13200000.0,,,,,,886528000.0,,,0.213333,,,,17209000.0,,,,,,,-2682000.0,25143000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,,,,,-5622000.0,,,44307000.0,76335000.0,,,,,,5997000.0,,,,1067000.0,,,,,20909000.0,,,,,,,,,5228000.0,,,9687000.0,65931000.0,,8083000.0,450404000.0,-561000.0,,526739000.0,,,,,151230000.0,,,,,,,,,,,7671000.0,,,75445000.0,,375509000.0,,25955000.0,,11038000.0,,19692000.0,,5282000.0,,46239000.0,,26548000.0,13382000.0,0.24,24987500.0,2838000.0,,5997000.0,,5997000.0,,,58343000.0,,,5282000.0,,,36552000.0,9407000.0,,3410000.0,,393474000.0,,,,,2625000.0,,,,,,5282000.0,,-12315000.0,2669000.0,20200000.0,,,3310000.0,,0.0,,,,-332624000.0,-15953000.0,0.0,,,17543000.0,20200000.0,,,,,,726098000.0,,,0.24,,,,13069000.0,,,,,,,2657000.0,24987500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,10573000.0,333711000.0,,,144644000.0,-5665000.0,,48507000.0,61779000.0,83224000.0,,10879000.0,29500000.0,32718000.0,2421000.0,6345000.0,,67016000.0,1.08,-17943000.0,,,,,18109000.0,,,22156000.0,6926000.0,27000.0,27362000.0,,25228500.0,1704000.0,,,10941000.0,75488000.0,,304000.0,458227000.0,-58000.0,,541451000.0,27245000.0,325159000.0,,-883000.0,325159000.0,2052000.0,140560000.0,2421000.0,4307000.0,83224000.0,157600000.0,25061000.0,-22341000.0,,,10573000.0,27245000.0,26237000.0,235017000.0,-2941000.0,216292000.0,,25061000.0,25228500.0,10123000.0,,31586000.0,216292000.0,2421000.0,541451000.0,43902000.0,11731000.0,28683000.0,-21076000.0,,,-2227000.0,,6345000.0,10123000.0,6345000.0,157600000.0,67016000.0,62125000.0,,17072000.0,2421000.0,,,32961000.0,5216000.0,,-1129000.0,,404859000.0,28683000.0,,4158000.0,61779000.0,5282000.0,404859000.0,17072000.0,189067000.0,84966000.0,74684000.0,2421000.0,458227000.0,-12248000.0,3370000.0,29500000.0,235017000.0,,3006000.0,,0.0,62125000.0,2421000.0,-8809000.0,-340660000.0,1130000.0,26237000.0,,,13952000.0,29500000.0,,,39093000.0,,,745519000.0,,,,13572000.0,1.08,-340660000.0,22156000.0,,-883000.0,,8978000.0,,,-2861000.0,,745519000.0,0.0,-52037000.0,,-41966000.0,-24533000.0,29500000.0,,,-1886000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,,,,,-5707000.0,,,59797000.0,89467000.0,,,,,,11022000.0,,,,-10287000.0,,,,,27534000.0,,,,,,,,,25789000.0,,,20271000.0,98272000.0,,-182000.0,461391000.0,16444000.0,,550858000.0,,,,,325976000.0,,,,,,,,,,,7872000.0,,,237733000.0,,224882000.0,,33611000.0,,19449000.0,,46635000.0,,14492000.0,,51637000.0,,20102000.0,-1786000.0,0.426667,25680000.0,457000.0,,11022000.0,,11022000.0,157609000.0,,61813000.0,,,14492000.0,,,31366000.0,17705000.0,,6683000.0,,408566000.0,,,,,2421000.0,,17072000.0,,,,14492000.0,,-8501000.0,3275000.0,20000000.0,,,3023000.0,,0.0,,,,-347389000.0,-11932000.0,26283000.0,,,34290000.0,20000000.0,,,,,,755955000.0,,,0.426667,,,,20348000.0,,74723000.0,,,,,12071000.0,25680000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,,,,,-5749000.0,,,59077000.0,71644000.0,,,,,,4419000.0,,227120000.0,,-22441000.0,,,,,16467000.0,,,,,,,,,-14213000.0,,,9188000.0,74004000.0,,1049000.0,480507000.0,-6202000.0,,552151000.0,,,,,325031000.0,,,,,,,,,,,9638000.0,,,238444000.0,,227120000.0,,27114000.0,,14636000.0,,31995000.0,,746000.0,,42009000.0,,23896000.0,-2102000.0,0.173333,25867500.0,525000.0,,4419000.0,,4419000.0,157122000.0,,62732000.0,,,746000.0,,,32821000.0,6731000.0,,2312000.0,,417563000.0,,,,,14492000.0,,,,,,746000.0,,-20339000.0,3568000.0,24750000.0,,,2982000.0,,0.0,,,,-353256000.0,2569000.0,30491000.0,,,6126000.0,24750000.0,,,,,,770819000.0,,,0.173333,,,,19691000.0,,,,,,,-13746000.0,25867500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
