date,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualCurrentAccruedExpenses,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualDilutedEPS,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingResearchAndDevelopment,trailingBeginningCashPosition,trailingChangesInAccountReceivables,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualOtherNonCurrentAssets,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetIncomeCommonStockholders,quarterlyRetainedEarnings,annualDeferredIncomeTax,trailingOperatingExpense,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyDilutedEPS,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,annualRetainedEarnings,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualCurrentDeferredRevenue,annualLongTermDebt,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,annualCostOfRevenue,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingTaxProvision,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualOtherNonCashItems,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyBasicEPS,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,trailingPurchaseOfBusiness,quarterlyNetIncome,annualInvestingCashFlow,annualChangeInInventory,trailingStockBasedCompensation,quarterlyNetIncomeContinuousOperations,quarterlyInventory,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyBasicAverageShares,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCapitalStock,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,trailingPretaxIncome,annualAccountsReceivable,quarterlyTaxProvision,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,annualGrossProfit,quarterlyAccountsReceivable,annualCurrentLiabilities,annualNetPPE,quarterlyPretaxIncome,quarterlyCostOfRevenue,quarterlyNetPPE,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,quarterlyChangeInCashSupplementalAsReported,trailingNetOtherInvestingChanges,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,annualBasicEPS,quarterlyDilutedAverageShares,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,annualNetOtherInvestingChanges,trailingGrossProfit,annualPretaxIncome,trailingTotalRevenue,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,trailingOtherIncomeExpense,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIncomeExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,trailingInvestingCashFlow,annualGrossPPE,annualAccountsPayable,trailingBasicAverageShares,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingChangeInInventory,trailingOtherNonCashItems,trailingDilutedEPS,trailingInterestExpense,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingDilutedAverageShares
2005-12-31,4794000,-17683000.0,,,,16105000.0,3330000.0,,,,-673000.0,18949000.0,16027000.0,47508000.0,,42075000.0,,44307000,20733000.0,82240000.0,-1734000.0,8193000.0,,0.19,,,,96364000.0,,,,20733000.0,808000.0,,-2254000.0,7380000,19647000.0,39439000.0,0.0,,11750000.0,8193000.0,3769000.0,-2200000.0,,,11290000.0,,-13190000.0,,,,3183000.0,112197000.0,82240000.0,19453000.0,11290000.0,2836000.0,,,3769000.0,96364000.0,11311000.0,70950000.0,910000.0,,51304000.0,,,51304000.0,,,11590000.0,12573000.0,108970000.0,5432000.0,194437000.0,8193000.0,2201000.0,,,,2201000.0,,,46242000.0,0.0,98073000.0,,112197000.0,-1214000.0,,,,11290000.0,21464000.0,,,3121000.0,1820000.0,,,3121000,,10443000.0,303000.0,,,4487000.0,-538000.0,-17884000.0,-632000.0,-13190000.0,19647000.0,11290000.0,,481000.0,289000.0,,,49644000.0,1976000.0,,,,61487000.0,49644000.0,70950000.0,5759000.0,5097000.0,28202000.0,5759000.0,16027000.0,72667000.0,21187000.0,,,11750000.0,4663000.0,,,24422000.0,481000.0,0.0,,3949000.0,16071000.0,0.21,,72667000.0,8160000.0,98073000.0,,289000.0,32483000.0,170457000.0,-26000.0,,13625000.0,,,,-14847000.0,,194437000.0,20733000.0,3121000.0,,-354000.0,,,-7852000.0,13979000.0,,,2586000.0,8288000.0,,20733000.0,,32483000.0,,,,18949000.0,3330000.0,,,,,,,,,,,
2006-03-31,3262000,,,-493000.0,,15462000.0,2724000.0,,,,5068000.0,19383000.0,,,,,,44858000,,76561000.0,,,,,,,,,,,,18595000.0,-11127000.0,,-2191000.0,5909000,,,,,,,5781000.0,,,,,,,,0.05,159000.0,,116616000.0,,,10797000.0,,,,,82669000.0,12200000.0,65764000.0,-39000.0,,48429000.0,,,,,,11878000.0,,,,,,2150000.0,,,,,,,,0.0,,0.05,,95000.0,,,,,,,,2012000.0,,,,2012000,,,97000.0,,39114000.0,10004000.0,-955000.0,,-1015000.0,-13190000.0,19853000.0,10797000.0,,,913000.0,,,,1347000.0,,,,,38750000.0,,,3359000.0,29396000.0,6193000.0,13698000.0,,,1081000.0,,10270000.0,-2138000.0,,,,481000.0,,,9049000.0,20733000.0,,41894000.0,84462000.0,,110508000.0,,,,,,,,,,,,,193177000.0,,2012000.0,,,,,-4850000.0,,,,2647000.0,6330000.0,,18595000.0,,28865000.0,,,,,,,,,,,,,,,,
2006-06-30,5628000,,,352000.0,,18946000.0,3687000.0,,,,-6593000.0,20138000.0,,,,,,49151000,,83920000.0,,,,,,,,,,,,11974000.0,-1694000.0,,-6070000.0,8102000,,,,,,,9541000.0,,,,,,,,0.09,1103000.0,,115333000.0,,,10153000.0,,,,,89431000.0,13318000.0,73767000.0,24000.0,65771000.0,55719000.0,,,,,,12993000.0,,,,,,1741000.0,,,,,,,,0.0,,0.1,,36000.0,,,,,,,,3760000.0,,,,3760000,,,200000.0,,39026000.0,625000.0,-1478000.0,,-5552000.0,-13190000.0,1024000.0,10153000.0,,,0.0,,,,2068000.0,,,,,52289000.0,,,5828000.0,30205000.0,6948000.0,14361000.0,,,482000.0,,10470000.0,-6621000.0,,,,481000.0,,,-853000.0,18595000.0,,41946000.0,36079000.0,,109822000.0,,,,,,,,,,,,,199253000.0,,3760000.0,,,,,-5800000.0,,,,2474000.0,5600000.0,,11974000.0,,22444000.0,,,,,,,,,,,,,,,,
2006-09-30,6630000,,,0.0,,20157000.0,3655000.0,,,,4600000.0,20423000.0,,,,,,50139000,,82675000.0,,,,,,,,,,,,21052000.0,-3188000.0,,-1662000.0,9101000,,,,,,,13954000.0,,,,,,,,0.11,574000.0,,120777000.0,,,9659000.0,,,,,93557000.0,13527000.0,73016000.0,9000.0,65889000.0,52845000.0,,,,,,13201000.0,,,,,,2783000.0,,,,,,,,0.0,,0.11,,294000.0,,,,,,,,4413000.0,,,,4413000,,,306000.0,,38705000.0,12058000.0,-1058000.0,,208000.0,-13190000.0,1678000.0,9659000.0,,,0.0,,,,2523000.0,,,,,44632000.0,,,6936000.0,29982000.0,7233000.0,16516000.0,,,1576000.0,,12025000.0,9078000.0,,,,481000.0,,,11000000.0,11974000.0,,41898000.0,35095000.0,,109895000.0,,,,,,,,,,,,,203452000.0,,4413000.0,,,,,-4316000.0,,,,2471000.0,2761000.0,,21052000.0,,33077000.0,,,,,,,,,,,,,,,,
2006-12-31,6255000,-10531000.0,,-2379000.0,,20239000.0,5063000.0,,,,-2612000.0,22592000.0,17735000.0,53029000.0,,41868000.0,,51155000,17212000.0,94401000.0,-4324000.0,14362000.0,,0.34,,,,111674000.0,,,,17212000.0,-8317000.0,,-608000.0,8765000,1841000.0,38817000.0,614000.0,,19543000.0,14362000.0,18131000.0,-2520000.0,,,9216000.0,,-15202000.0,,,2561000.0,463000.0,125875000.0,94401000.0,22480000.0,9216000.0,3918000.0,,,18131000.0,111674000.0,13984000.0,85185000.0,50000.0,66127000.0,62387000.0,,,62387000.0,,,13639000.0,20733000.0,120499000.0,8493000.0,220276000.0,14362000.0,2326000.0,,,,2326000.0,,4397000.0,51711000.0,0.0,108602000.0,,125875000.0,189000.0,,,,9216000.0,19016000.0,,,4177000.0,-24326000.0,,,4177000,,10102000.0,477000.0,,,4117000.0,-833000.0,-26825000.0,360000.0,-15202000.0,1841000.0,9216000.0,,481000.0,0.0,,,58188000.0,2555000.0,,66127000.0,,74804000.0,58188000.0,85185000.0,7390000.0,6732000.0,30916000.0,7390000.0,17735000.0,33244000.0,26804000.0,779000.0,,19543000.0,-3840000.0,,,31877000.0,481000.0,0.0,,3284000.0,21052000.0,0.37,,33244000.0,-3521000.0,108602000.0,-10000.0,0.0,36755000.0,195303000.0,44000.0,,22855000.0,,,,-5999000.0,,220276000.0,17212000.0,4177000.0,,1080000.0,-10000.0,,-11859000.0,21775000.0,,,2510000.0,4325000.0,,17212000.0,,36755000.0,,,,22592000.0,5063000.0,,,,,,,,,,,
2007-03-31,3476000,,,,,18022000.0,3121000.0,,,,1424000.0,23708000.0,,,,,,50332000,,85166000.0,,,,,,,,,,,,15111000.0,-6431000.0,,-3943000.0,6025000,,,,,,,20532000.0,,,,,,,,0.06,498000.0,,126325000.0,,,8854000.0,,,,,99588000.0,14546000.0,76312000.0,38000.0,68357000.0,57399000.0,,,,,,12976000.0,,,,,,2360000.0,,,,,,,,0.0,,0.06,,197000.0,1223000.0,,,,,,,2401000.0,,,,2401000,,,447000.0,,38813000.0,6872000.0,-766000.0,,-2542000.0,-15202000.0,1292000.0,8854000.0,,,1078000.0,,,,1522000.0,,,,,47219000.0,,,3923000.0,32310000.0,8506000.0,14714000.0,,,1204000.0,,20774000.0,-2101000.0,,,,481000.0,,,6106000.0,17212000.0,,42066000.0,33748000.0,,111903000.0,,,,,,,,,,,,,211491000.0,,2401000.0,,,-17000.0,,-3850000.0,,,,2549000.0,3110000.0,,15111000.0,,35885000.0,,,,,,,,,,,,,,,,
2007-06-30,5796000,,,,,20337000.0,3639000.0,,,,-5021000.0,23949000.0,,,,,,54112000,,93580000.0,,,,,,,,,,,,8925000.0,-1609000.0,,-7188000.0,8401000,,,,,,,24282000.0,,,,,,,,0.09,575000.0,,124180000.0,,,8492000.0,,,,,107357000.0,14541000.0,85088000.0,505000.0,68490000.0,64872000.0,,,,,,12781000.0,,,,,,2047000.0,,,,,,,,0.0,,0.1,,68000.0,1404000.0,,,,,,,3750000.0,,,,3750000,,,364000.0,,38540000.0,1909000.0,-937000.0,,-6486000.0,-15202000.0,1270000.0,8492000.0,,,715000.0,,,,2410000.0,,,,,61611000.0,,,6160000.0,33775000.0,8747000.0,15862000.0,,,634000.0,,21326000.0,-6186000.0,,,,481000.0,,,972000.0,15111000.0,,41448000.0,31896000.0,,110403000.0,,,,,,,,,,,,,217760000.0,,3750000.0,,,-18000.0,,-5750000.0,,,,2605000.0,4696000.0,,8925000.0,,30251000.0,,,,,,,,,,,,,,,,
2007-09-30,7928000,,,,,21630000.0,3759000.0,,,,7324000.0,24758000.0,,,,,,54932000,,95653000.0,,,,,,,,,,,,15823000.0,-11995000.0,,-3000.0,10569000,,,,,,,29442000.0,,,,,,,,0.12,632000.0,,133577000.0,,,8130000.0,,,,,117061000.0,13702000.0,87523000.0,-3000.0,71431000.0,66655000.0,,,,,,12691000.0,,,,,,2487000.0,,,,,,,,0.0,,0.13,,853000.0,639000.0,,,,,,,5160000.0,,,,5160000,,,441000.0,,38688000.0,15757000.0,-1030000.0,,3136000.0,-15202000.0,250000.0,8130000.0,,,0.0,,,,3209000.0,,,,,56919000.0,,,8369000.0,33302000.0,9556000.0,17109000.0,,,2286000.0,,28390000.0,6898000.0,,,,481000.0,,,14727000.0,8925000.0,,41395000.0,30932000.0,,112169000.0,,,,,,,,,,,,,229230000.0,,5160000.0,,,-4000.0,,-20340000.0,,,,2641000.0,13297000.0,,15823000.0,,44213000.0,,,,,,,,,,,,,,,,
2007-12-31,9580000,-14037000.0,,,,24436000.0,3323000.0,,,,152000.0,27684000.0,18905000.0,57645000.0,,41352000.0,,60420000,9642000.0,104297000.0,-3845000.0,17501000.0,,0.42,,,,131064000.0,,,,9642000.0,-14240000.0,,-2903000.0,12996000,573000.0,38735000.0,1891000.0,,41590000.0,17501000.0,35632000.0,-1598000.0,,4443000.0,7723000.0,,-17858000.0,,,1413000.0,3879000.0,137211000.0,104297000.0,30266000.0,7723000.0,4740000.0,,,35632000.0,131064000.0,14856000.0,96574000.0,-400000.0,71677000.0,73714000.0,,,73714000.0,,,13276000.0,17212000.0,135371000.0,11079000.0,241508000.0,17501000.0,1324000.0,,,,1324000.0,,3118000.0,51724000.0,0.0,110444000.0,,137211000.0,773000.0,1177000.0,,,7723000.0,45980000.0,,,6190000.0,-34275000.0,,,6190000,,11211000.0,548000.0,,,9573000.0,-1112000.0,-67545000.0,-1514000.0,-17858000.0,573000.0,7723000.0,,481000.0,632000.0,,,63965000.0,3938000.0,,71677000.0,,84425000.0,63965000.0,96574000.0,9826000.0,10128000.0,35984000.0,9826000.0,18905000.0,28368000.0,34111000.0,616000.0,,41590000.0,-6181000.0,,,37991000.0,481000.0,0.0,,8461000.0,15823000.0,0.45,,28368000.0,-7570000.0,110444000.0,,632000.0,51232000.0,219796000.0,140000.0,,28580000.0,,,,-7406000.0,,241508000.0,9642000.0,6190000.0,,1800000.0,,,-37605000.0,26780000.0,,,3416000.0,24877000.0,,9642000.0,,51232000.0,,,,27684000.0,3323000.0,,,,,,,,,,,
2008-03-31,4668000,,,,,21803000.0,4292000.0,,,,10990000.0,27888000.0,,,,,,59351000,,114657000.0,,,,,,,,,,,,33091000.0,17865000.0,,-12646000.0,7604000,,,,,,,38758000.0,,,,,,,,0.08,716000.0,,132791000.0,,,9415000.0,,,,,111658000.0,17135000.0,105242000.0,-400000.0,82450000.0,83426000.0,,,,,,14752000.0,,,,,,1556000.0,,,,,,,,0.0,,0.08,,42000.0,1816000.0,,,,,,,3126000.0,,,,3126000,,,402000.0,,38020000.0,17768000.0,-891000.0,,-12184000.0,-17858000.0,6954000.0,9415000.0,,,1233000.0,,,,1944000.0,,,,,59271000.0,,,5070000.0,37548000.0,10030000.0,16291000.0,,,420000.0,,2125000.0,23449000.0,,,,481000.0,,,16877000.0,9642000.0,,39527000.0,36356000.0,,135790000.0,,,,,,,,,,,,,247448000.0,,3126000.0,,,,,-9245000.0,,,,2936000.0,42265000.0,,33091000.0,,35216000.0,,,,,,,,,,,,,,,,
2008-06-30,1782000,,,,,29089000.0,2765000.0,,,,-13010000.0,31078000.0,,,,,,67569000,,125990000.0,,,,,,,,,,,,33012000.0,-1421000.0,,0.0,4767000,,,,,,,39004000.0,,,,,,,,0.01,9950000.0,,142298000.0,,,9069000.0,,,,,132085000.0,27307000.0,116921000.0,409000.0,82459000.0,92973000.0,,,,,,15418000.0,,,,,,3594000.0,,,,,,,,0.0,,0.01,,325000.0,2253000.0,,,,,,,246000.0,,,,246000,,,-8801000.0,,38087000.0,171000.0,-4021000.0,,1171000.0,-17858000.0,6301000.0,9069000.0,,,0.0,,,,1780000.0,,,,,77633000.0,,,2026000.0,38480000.0,13220000.0,21183000.0,,,846000.0,,50000.0,-79000.0,,,,481000.0,,,-3850000.0,33091000.0,,39633000.0,34223000.0,,136203000.0,,,,,,,,,,,,,268288000.0,,246000.0,,,,,0.0,,,,2985000.0,2250000.0,,33012000.0,,33062000.0,,,,,,,,,,,,,,,,
2008-09-30,11938000,,,,,29951000.0,2590000.0,,,,16935000.0,42631000.0,,,,,,68638000,,128773000.0,,,,,,,,,,,,23779000.0,-23792000.0,,-16322000.0,15006000,,,,,,,45363000.0,,,,,,,,0.16,1098000.0,,135303000.0,,,8889000.0,,,,,107094000.0,18013000.0,119884000.0,-47000.0,88733000.0,91029000.0,,,,,,15985000.0,,,,,,1771000.0,,,,,,,,0.0,,0.17,,2198000.0,1416000.0,,,,,,,6359000.0,,,,6359000,,,398000.0,,38474000.0,27460000.0,-13850000.0,,-12901000.0,-17858000.0,5794000.0,8889000.0,,,0.0,,,,5976000.0,,,,,66430000.0,,,12335000.0,38687000.0,24773000.0,26265000.0,,,1223000.0,,500000.0,-9233000.0,,,,481000.0,,,13610000.0,33012000.0,,40019000.0,37682000.0,,156982000.0,,,,,,,,,,,,,264076000.0,,6359000.0,,,-167000.0,,0.0,,,,3068000.0,50000.0,,23779000.0,,24279000.0,,,,,,,,,,,,,,,,
2008-12-31,18753000,-59847000.0,,,3779000.0,28945000.0,2617000.0,,,,-6398000.0,44519000.0,22913000.0,72647000.0,,39184000.0,166000.0,69544000,1762000.0,137499000.0,-21530000.0,14862000.0,,0.38,,-11853000.0,,97224000.0,,,,1762000.0,-2206000.0,,-30879000.0,22375000,227000.0,37714000.0,666000.0,,775000.0,14862000.0,50494000.0,-2151000.0,,7286000.0,8030000.0,-870000.0,-17997000.0,,,-2719000.0,8517000.0,114262000.0,137499000.0,26272000.0,8030000.0,,,,50494000.0,97224000.0,10192000.0,129469000.0,62000.0,88791000.0,95773000.0,,,95773000.0,,,16768000.0,9642000.0,155314000.0,14414000.0,251761000.0,14862000.0,1444000.0,,8000000.0,,1444000.0,,9045000.0,62923000.0,0.0,154537000.0,,114262000.0,-1899000.0,1801000.0,3779000.0,-23868000.0,8030000.0,45065000.0,166000.0,,5131000.0,-9554000.0,,,5131000,,12611000.0,137000.0,,,2403000.0,-2768000.0,-9245000.0,-22214000.0,-17997000.0,227000.0,8030000.0,,481000.0,0.0,,,76989000.0,4714000.0,,88791000.0,3820000.0,109787000.0,76989000.0,129469000.0,26522000.0,9845000.0,40599000.0,26522000.0,22913000.0,35021000.0,47802000.0,,,775000.0,-22017000.0,,,49751000.0,481000.0,0.0,,-365000.0,23779000.0,0.39,,35021000.0,-7880000.0,154537000.0,-387000.0,0.0,2537000.0,265101000.0,24000.0,,29276000.0,,,,-46128000.0,,251761000.0,1762000.0,5131000.0,,-7864000.0,-387000.0,,0.0,37140000.0,,,3622000.0,500000.0,,1762000.0,,2537000.0,,8000000.0,,44519000.0,2617000.0,,,,,,,,,,,
2009-03-31,9975000,,,,,30292000.0,3444000.0,,827000.0,,2889000.0,,,,,,2755000.0,69565000,,127307000.0,,,,,,,,,,,,2311000.0,-2089000.0,,-10096000.0,12307000,,,,,,,56500000.0,,,,,,,1127000.0,0.16,979000.0,,113694000.0,,,8030000.0,,-525000.0,,,85723000.0,20317000.0,119277000.0,-6000.0,88791000.0,87042000.0,,,,,,17410000.0,,,,,,1551000.0,-500000.0,,,,,,,0.0,,0.17,,148000.0,2235000.0,3733000.0,,,,,,6006000.0,,,,6006000,,,-14000.0,,35497000.0,12206000.0,-2333000.0,,-9568000.0,,241000.0,8030000.0,,,0.0,,,,3955000.0,,,,,65596000.0,,,9961000.0,39273000.0,27874000.0,18536000.0,,,,,0.0,549000.0,,,,481000.0,,,9873000.0,1762000.0,,36747000.0,34347000.0,,155278000.0,,,,,,,,,,,,,241001000.0,,6006000.0,,,-417000.0,11298000.0,,,,,2332000.0,775000.0,,2311000.0,,2311000.0,,7500000.0,,,,,,,,,,,,,,
2009-06-30,11397000,,,,,31997000.0,2620000.0,,-824000.0,,-14177000.0,,,,,,0.0,72172000,,139035000.0,,,,,,,,,,,,3424000.0,-3918000.0,,-114000.0,12074000,,,,,,,63373000.0,,,,,,,1238000.0,0.19,1238000.0,,122731000.0,,,8080000.0,,-1709000.0,,,106145000.0,20600000.0,130955000.0,14000.0,89827000.0,92441000.0,,,,,,17084000.0,,,,,,10924000.0,,,,,,,,0.0,,0.19,,209000.0,2839000.0,2800000.0,,,,,,6873000.0,,,,6873000,,,-63000.0,,35343000.0,-3873000.0,-2205000.0,,8904000.0,,227000.0,8080000.0,,,0.0,,,,4461000.0,,,,,83183000.0,,,11334000.0,40175000.0,28454000.0,20469000.0,,,,,25000.0,1113000.0,,,,481000.0,,,-6078000.0,2311000.0,,36723000.0,34002000.0,,155621000.0,,,,,,,,,,,,,261766000.0,,6873000.0,,,-422000.0,-17400000.0,,,,,2402000.0,900000.0,,3424000.0,,3449000.0,,15425000.0,,,,,,,,,,,,,,
2009-09-30,12463000,,,,,33235000.0,4186000.0,,1566000.0,,11990000.0,,,,,,0.0,74332000,,139172000.0,,,,,,,,,,,,1895000.0,-3966000.0,,-8053000.0,14794000,,,,,,,70848000.0,,,,,,,1288000.0,0.2,-168000.0,,124457000.0,,,8092000.0,,-700000.0,,,105596000.0,20772000.0,131080000.0,3000.0,90258000.0,99670000.0,,,,,,17114000.0,,,,,,9533000.0,,,,,,,,0.0,,0.21,,-5731000.0,2973000.0,2097000.0,,,,,,7475000.0,,,,7475000,,,-42000.0,,35118000.0,22916000.0,-4094000.0,,-20479000.0,,224000.0,8092000.0,,,0.0,,,,4946000.0,,,,,85613000.0,,,12421000.0,41097000.0,31961000.0,25123000.0,,,,,0.0,-1529000.0,,,,481000.0,,,18822000.0,3424000.0,,36487000.0,33010000.0,,158033000.0,,,,,,,,,,,,,263629000.0,,7475000.0,,,-359000.0,-2470000.0,0.0,,,,2331000.0,825000.0,,1895000.0,,1895000.0,,2101000.0,,,,,,,,,,,,,,
2009-12-31,10949000,-18263000.0,,,1976000.0,33239000.0,3807000.0,,-379000.0,,2004000.0,57747000.0,26110000.0,83979000.0,,36624000.0,220000.0,74217000,9696000.0,136312000.0,-12352000.0,27010000.0,,0.74,,-6277000.0,,109687000.0,,,,9696000.0,-3685000.0,,0.0,13381000,210000.0,35240000.0,1125000.0,,50000.0,27010000.0,77504000.0,-1730000.0,,11159000.0,7059000.0,1190000.0,-21997000.0,1392000.0,,2063000.0,2706000.0,134358000.0,136312000.0,30589000.0,7059000.0,,0.0,,77504000.0,109687000.0,22290000.0,129253000.0,35000.0,90258000.0,99116000.0,,,99116000.0,,,18507000.0,1762000.0,161523000.0,17628000.0,270670000.0,27010000.0,1437000.0,,0.0,,1437000.0,,1538000.0,70115000.0,0.0,160983000.0,,134358000.0,6499000.0,3112000.0,1976000.0,-2934000.0,7059000.0,2500000.0,220000.0,,6656000.0,-13658000.0,,,6656000,,9497000.0,-27000.0,,,11692000.0,-3720000.0,-918000.0,-206000.0,-21997000.0,210000.0,7059000.0,,481000.0,0.0,,,81245000.0,4266000.0,,90258000.0,5045000.0,128763000.0,81245000.0,129253000.0,35750000.0,10922000.0,40978000.0,35750000.0,26110000.0,31771000.0,42941000.0,,,50000.0,7801000.0,,-8000000.0,54281000.0,481000.0,0.0,,7972000.0,1895000.0,0.77,,31771000.0,7934000.0,160983000.0,-405000.0,0.0,9746000.0,290286000.0,46000.0,,44638000.0,,,,-21349000.0,,270670000.0,9696000.0,6656000.0,,-146000.0,-405000.0,2295000.0,0.0,44784000.0,,,2432000.0,0.0,,9696000.0,,9746000.0,,0.0,,57747000.0,3807000.0,,,,,,,,,,,
2010-03-31,8136000,,,,,30019000.0,3067000.0,,-740000.0,,-2004000.0,,,,,,1384000.0,69820000,,114707000.0,,,,,,,,,,,,4051000.0,-10836000.0,,-2317000.0,10785000,,,,,,,82376000.0,,,,,,,1465000.0,0.13,1417000.0,,138948000.0,,,7059000.0,,-9623000.0,,,84713000.0,21883000.0,107648000.0,-25000.0,92831000.0,85828000.0,,,,,,17561000.0,,,,,,1493000.0,0.0,,,,,,,0.0,,0.14,,48000.0,3516000.0,2145000.0,,,,,,4872000.0,,,,4872000,,,-42000.0,,35101000.0,6934000.0,-2238000.0,,-1743000.0,,235000.0,7059000.0,,,0.0,,,,3222000.0,,,,,63076000.0,,,8094000.0,39801000.0,36190000.0,17369000.0,,,447000.0,,0.0,-5645000.0,,,,481000.0,,,4696000.0,9696000.0,,36655000.0,36432000.0,,168942000.0,,,,,,,,,,,,,253655000.0,,4872000.0,,,-296000.0,18078000.0,,,,,2649000.0,1050000.0,,4051000.0,,4051000.0,,,,,,,,,,,,,,,,
2010-06-30,10485000,,,,,32475000.0,2929000.0,,-138000.0,,-16721000.0,,,,,,0.0,72600000,,139520000.0,,,,,,,,,,,,1192000.0,-1265000.0,,-12081000.0,13154000,,,,,,,88625000.0,,,,,,,1608000.0,0.17,495000.0,,137479000.0,,,7137000.0,,-38000.0,,,110364000.0,21990000.0,132383000.0,1028000.0,92831000.0,97838000.0,,,,,,17439000.0,,,,,,3886000.0,,,,,,,,0.0,,0.18,,1113000.0,3744000.0,2094000.0,,,,,,6249000.0,,,,6249000,,,-102000.0,,34862000.0,-7308000.0,-1255000.0,,5714000.0,,209000.0,7137000.0,,,0.0,,,,4134000.0,,,,,89503000.0,,,10383000.0,40125000.0,35695000.0,16966000.0,,,504000.0,,25000.0,-2859000.0,,,,481000.0,,,-8563000.0,4051000.0,,36203000.0,35032000.0,,166635000.0,,,,,,,,,,,,,276999000.0,,6249000.0,,,-312000.0,-26092000.0,,,,,2669000.0,-1000000.0,,1192000.0,,1217000.0,,14650000.0,,,,,,,,,,,,,,
