date,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,annualOtherIncomeExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyEbitda,trailingStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyNetPPE,annualDilutedEPS,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyTotalRevenue,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCapitalStock,annualPurchaseOfBusiness,annualCostOfRevenue,annualCurrentDebt,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyPretaxIncome,annualOperatingExpense,quarterlyCurrentLiabilities,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualBasicEPS,trailingOperatingExpense,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangeInWorkingCapital,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCashDividendsPaid,annualPretaxIncome,quarterlyLongTermDebt,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,annualFreeCashFlow,annualCommonStockIssuance,quarterlyDilutedEPS,annualGoodwill,quarterlyTotalAssets,quarterlyNetIncome,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,quarterlyDepreciationAndAmortization,annualTotalRevenue,annualOtherCurrentAssets,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,annualStockholdersEquity,annualLongTermDebt,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyInterestExpense,annualBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,trailingSellingGeneralAndAdministration,annualInventory,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingOtherNonCashItems,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,trailingResearchAndDevelopment,quarterlyInventory,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
1995-09-30,,-29042000.0,,,-6071000.0,,,,,,,,803551000.0,0.06625,,-1064968000.0,,815550000.0,,,0.0,1278051000.0,,,,,,3127512000.0,1739000.0,672258000.0,1416560000.0,,,,,-383000.0,2299847000.0,,,198035000.0,,,,1215536000.0,7045000.0,,,-21698000.0,,,6662000.0,,,,,,,,,,198035000.0,,,149325000.0,,,,2352845000.0,,,120719000.0,,1416560000.0,635273000.0,-6408000.0,,,,2280504000.0,,,,,,55655000.0,,,,,,0.0,14114000.0,,,,,,,,1278051000.0,,,,26189000.0,,99021000.0,,,,,0.06625,,3896871000.0,93670000.0,,,93670000.0,19343000.0,,,,,,,,,,,,,,,,,,,,-279889000.0,,,,,,,146000.0,,,6662000.0,,,,,,,36099000.0,507892000.0,1307531000.0,,,93670000.0,,,,0.0,,,,,,,762338000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,-578939000.0,23797000.0,631009000.0,278776000.0,15622000.0,,267652000.0,,771000.0,-3646000.0,500000000.0,1519049000.0,24701000.0,,5199000.0,4165140000.0,-153796000.0,1050988000.0,,,940110000.0,1803925000.0,,-109230000.0,1030906000.0,3293865000.0,,3188020000.0,1752000.0,1307531000.0,,32536000.0,79796000.0,,512883000.0,1331000.0,-5867445000.0,,-3646000.0,267652000.0,0.19625,,,2193562000.0,23090000.0,,75836000.0,-43184000.0,285964000.0,,24421000.0,,,1752000.0,-969392000.0,3930933000.0,,,,1739945000.0,267652000.0,,2867121000.0,25404000.0,1125364000.0,2433996000.0,,2358640000.0,0.19625,,166790000.0,,,-367421000.0,21556000.0,,-163120000.0,-25079000.0,-5902511000.0,631009000.0,,,,2972966000.0,8576000.0,,,,,,-423338000.0,-43952000.0,550313000.0,3293865000.0,2358640000.0,,566770000.0,1727042000.0,961000.0,863815000.0,,-5192000.0,460014000.0,38970000.0,,123606000.0,550313000.0,285964000.0,325045000.0,41374000.0,,1727042000.0,6160986000.0,12983000.0,-1045750000.0,614581000.0,12983000.0,35066000.0,5670878000.0,512883000.0,-3289186000.0,500000000.0,,79796000.0,3188020000.0,38970000.0,,,1419544000.0,,,170205000.0,6160986000.0,538970000.0,940110000.0,2433996000.0,566770000.0,-1158720000.0,,,94458000.0,,940110000.0,,67000.0,1419544000.0,,-16953000.0,,1274470000.0,3321097000.0,1274470000.0,,,-45773000.0,-558632000.0,940110000.0,,,5795000.0,0.0,267652000.0,5199000.0,0.0,863815000.0,1803925000.0,24701000.0,434275000.0,538970000.0,-56481000.0,2972966000.0,0.0,709039000.0,2867121000.0,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,,-61244000.0,,,35237000.0,,,,,,,,1856758000.0,0.0775,,-2124504000.0,,721942000.0,,,0.0,2206163000.0,,,,,,3933036000.0,1778000.0,940110000.0,1443760000.0,,,,,,4473715000.0,,,258360000.0,,,,2318110000.0,6696000.0,,,-22015000.0,,,-492000.0,,,,,,,,,,258360000.0,,,192421000.0,,,,2465066000.0,,,162001000.0,,1443760000.0,100382000.0,-17902000.0,,,,4442614000.0,,,,,,73475000.0,,,,,,,29856000.0,,,,,,,,2206163000.0,,,,36252000.0,,139986000.0,,,,,0.0775,,6404391000.0,118946000.0,,,118946000.0,31101000.0,,,,,,,,,,,,,,,,,,,,-796291000.0,,,,,,,251000.0,,,6696000.0,,,,,,,76172000.0,-61127000.0,1040492000.0,,,111758000.0,,,,-7188000.0,,,,,,,2471355000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,,-132845000.0,,,26920000.0,,,,,,,,1940956000.0,0.02875,,-2394708000.0,,1214831000.0,,,0.0,2136585000.0,,,,,,4103885000.0,1836000.0,1040492000.0,1493256000.0,,,,,,4918820000.0,,,297227000.0,,,,2492183000.0,18100000.0,,,-52697000.0,,,5034000.0,,,,,,,,,,297227000.0,,,82397000.0,,,,2508196000.0,,,-107704000.0,,1493256000.0,-44813000.0,275289000.0,,,,4886891000.0,,,,,,32077000.0,,,,,,,-465242000.0,,,,,,,,2136585000.0,,,,47055000.0,,-160401000.0,,,,,0.02875,,6495222000.0,50320000.0,,,50320000.0,31929000.0,,,,,,,,,,,,,,,,,,,,-1131197000.0,,,,-14968000.0,,,259000.0,,,17556000.0,,,,,,,-99776000.0,57857000.0,995679000.0,,,43132000.0,,,,-12522000.0,,,,,,,2391337000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,100540000.0,,,-20358000.0,,,,,,,,2057268000.0,0.05625,,-2437959000.0,,779762000.0,,,0.0,2586599000.0,,,,,,4214666000.0,1844000.0,995679000.0,1497040000.0,,,,,0.0,5059226000.0,,,310269000.0,,,,2587358000.0,4727000.0,,,-36140000.0,,,-2461000.0,,,,,,,,,,310269000.0,,,149461000.0,,,,2592204000.0,,,327548000.0,,1497040000.0,-263654000.0,-233701000.0,,,,5025317000.0,,,,,,58234000.0,,,,,,,436112000.0,,,,,,,,2586599000.0,,,,35595000.0,,291408000.0,,,,,0.05625,,6701279000.0,91227000.0,,,91227000.0,33909000.0,,,,,,,,,,,,,,,,,,,,-1206626000.0,,,,,,,83000.0,,,4727000.0,,,,,,,117516000.0,-588741000.0,732025000.0,,,0.0,,,,-7188000.0,,,,,,,2486613000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,96606000.0,-43882000.0,562297000.0,326885000.0,-43303000.0,,312984000.0,,592000.0,-620000.0,500000000.0,940110000.0,2139009000.0,,-6992000.0,9239903000.0,-29936000.0,2038394000.0,,,1036716000.0,1647288000.0,,-165223000.0,2164535000.0,4256966000.0,,3823087000.0,1849000.0,732025000.0,,6857000.0,73077000.0,,486575000.0,-76000.0,-13707216000.0,,-620000.0,312984000.0,0.22,,,2676139000.0,12040000.0,,704000.0,-54371000.0,355637000.0,,4776000.0,,,1849000.0,-51864000.0,7179679000.0,,,,2894111000.0,312984000.0,,2739664000.0,156570000.0,2282733000.0,2642782000.0,,2680191000.0,0.22,,180414000.0,,,304691000.0,-22982000.0,,72752000.0,-137431000.0,-13743443000.0,562297000.0,,,,3173543000.0,60812000.0,,,,,,53515000.0,72026000.0,605801000.0,4256966000.0,2680191000.0,,491297000.0,,-1504000.0,610572000.0,,-34086000.0,580850000.0,30761000.0,,126043000.0,605801000.0,355637000.0,397036000.0,41563000.0,,,6996630000.0,95143000.0,-472510000.0,611378000.0,95143000.0,36227000.0,10073790000.0,486575000.0,-5008848000.0,500000000.0,,73077000.0,3823087000.0,30761000.0,,,1486760000.0,,,224598000.0,6996630000.0,530761000.0,1036716000.0,2642782000.0,491297000.0,-1874734000.0,,,133166000.0,-14968000.0,1036716000.0,,-1000.0,1486760000.0,,11964000.0,,1804973000.0,4754929000.0,1804973000.0,,,79895000.0,119501000.0,1036716000.0,,,87955000.0,0.0,312984000.0,-6992000.0,-7188000.0,610572000.0,1647288000.0,2139009000.0,562259000.0,530761000.0,173807000.0,3173543000.0,0.0,744544000.0,2739664000.0,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,-108349000.0,,,2825000.0,,,,,,,,2129595000.0,0.0675,,-2672701000.0,,881529000.0,,,0.0,446362000.0,,,,,,4434041000.0,1858000.0,1036716000.0,1514640000.0,,,,,,5557419000.0,,,322129000.0,,,,2851111000.0,17390000.0,,,-32820000.0,,,10202000.0,,,,,,,,,,322129000.0,,,178411000.0,,,,2776311000.0,,,20036000.0,,1514640000.0,-132751000.0,126208000.0,,,,5523812000.0,,,,,,69532000.0,,,,,,,-248658000.0,,,,,,,,446362000.0,,,,28825000.0,,-12784000.0,,,,,0.0675,,7062608000.0,108879000.0,,,108879000.0,33607000.0,,,,,,,,,,,,,,,,,,,,-1014523000.0,,,,,,,123000.0,,,17390000.0,,,,,,,-15980000.0,-162989000.0,903965000.0,,,101691000.0,,,,-7188000.0,,,,,,,2628567000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,58149000.0,,,-15825000.0,,,,,,,,2150100000.0,0.07125,,-2745800000.0,,1826471000.0,,,0.0,269600000.0,,,,,,4623900000.0,1900000.0,903965000.0,1523200000.0,,,,,,5711793000.0,,,333200000.0,,,,2930500000.0,29210000.0,,,-56980000.0,,,21298000.0,,,,,,,,,,333200000.0,,,184700000.0,,,,2884800000.0,,,112464000.0,,1523200000.0,-293649000.0,19592000.0,,,,5676300000.0,,,,,,69000000.0,,,,,,,-58342000.0,,,,,,,,269600000.0,,,,22700000.0,,55484000.0,,,,,0.07125,,7125900000.0,115700000.0,,,115700000.0,35493000.0,,,,,,,,,,,,,,,,,,,,-2181077000.0,,,,,,,,,,34110000.0,,,,,,,-87320000.0,-427411000.0,610300000.0,,,108500000.0,,,,-12812000.0,,,,,,,2502000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,-105500000.0,,,-1000000.0,,,,,,,,2145500000.0,0.07125,,-2771900000.0,,1713100000.0,,,0.0,482800000.0,,,,,,4771600000.0,1900000.0,610300000.0,1536000000.0,,,,,,5768100000.0,,,352200000.0,,,,2958900000.0,13500000.0,,,-42400000.0,,,6300000.0,,,,,,,,,,352200000.0,,,187000000.0,,,,2993700000.0,,,32400000.0,,1536000000.0,-166000000.0,130600000.0,,,,5730800000.0,,,,,,70900000.0,,,,,,,-251600000.0,,,,,,,,482800000.0,,,,20500000.0,,-10000000.0,,,,,0.07125,,7241300000.0,116100000.0,,,116100000.0,37300000.0,,,,,,,,,,,,,,,,,,,,-1874400000.0,,,,,,,,,,0.0,,,,,,,-20300000.0,-204700000.0,444300000.0,,,108900000.0,,,,-7200000.0,,,,,,,2469700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,-287000000.0,71700000.0,510000000.0,431000000.0,,,364000000.0,,,,500000000.0,1037000000.0,2281000000.0,,29000000.0,10700600000.0,0.0,1467900000.0,,,750000000.0,1256000000.0,,-187000000.0,2364000000.0,5430000000.0,,4534000000.0,2000000.0,444300000.0,,34000000.0,,,169000000.0,,-16149500000.0,,6000000.0,364000000.0,0.2825,,,3053500000.0,18900000.0,,14000000.0,-54800000.0,431000000.0,,-3800000.0,,,2000000.0,0.0,8542000000.0,,,,3252000000.0,364000000.0,,2193000000.0,192100000.0,2510000000.0,2570000000.0,91000000.0,3105000000.0,0.2875,,518100000.0,,,305400000.0,-262400000.0,,-28000000.0,-84000000.0,-16189100000.0,510000000.0,,,,3089000000.0,72800000.0,,,,,,,530600000.0,768000000.0,5430000000.0,3105000000.0,,,,0.0,506000000.0,,-35000000.0,742000000.0,19000000.0,,463300000.0,768000000.0,460000000.0,496000000.0,79000000.0,,,7623000000.0,119300000.0,-1004000000.0,742000000.0,90300000.0,39600000.0,11794000000.0,169000000.0,-6706000000.0,500000000.0,,,4534000000.0,19000000.0,,,1528000000.0,,,282000000.0,7623000000.0,519000000.0,750000000.0,2570000000.0,,-1636000000.0,,,146000000.0,,750000000.0,,,1496000000.0,,1100000.0,,2785000000.0,5889000000.0,2785000000.0,,,193600000.0,-208900000.0,750000000.0,,,111900000.0,0.0,364000000.0,29000000.0,-7800000.0,506000000.0,1256000000.0,2281000000.0,683000000.0,519000000.0,70000000.0,3089000000.0,0.0,888000000.0,2193000000.0,-16000000.0,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,-92000000.0,,,29000000.0,,,,,,,,2356000000.0,0.08125,,-3906000000.0,,1201000000.0,,,0.0,148000000.0,,,,,,5170000000.0,2000000.0,750000000.0,1544000000.0,,,,,,8063000000.0,,,331000000.0,,,,4115000000.0,35000000.0,,,-41000000.0,,,-2000000.0,,,,,,,,-30000000.0,,331000000.0,,,209000000.0,,,,3231000000.0,,,62000000.0,,1592000000.0,-82000000.0,112000000.0,,,,8021000000.0,,,,,,77000000.0,,,,,,-84000000.0,-224000000.0,,,,,,,,148000000.0,,,,20000000.0,,21000000.0,,,,,0.07875,,9104000000.0,132000000.0,,,132000000.0,42000000.0,,,,,,,,,,,,,,,,,,,,-1247000000.0,,,,,,,,,,5000000.0,,,,,,,-20000000.0,-142000000.0,668000000.0,,,125000000.0,,,,-7000000.0,,,,,,,3934000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,-26000000.0,,,-141000000.0,,,,,,,,2020000000.0,-0.37,,-4189000000.0,,666000000.0,,,0.0,3406000000.0,,,,,,4631000000.0,2000000.0,668000000.0,1544000000.0,,,,,,8472000000.0,,,333000000.0,,,,4235000000.0,38000000.0,,,-49000000.0,,,-17000000.0,,,,,,,,-42000000.0,,333000000.0,,,-679000000.0,,,,2649000000.0,,,155000000.0,,1544000000.0,-5000000.0,564000000.0,,,,8424000000.0,,,,,,-114000000.0,,,,,,-2000000.0,322000000.0,,,,,,,,3406000000.0,,,,21000000.0,,106000000.0,,,,,-0.37,,8888000000.0,-565000000.0,,,-565000000.0,48000000.0,,,,,,,,,,,,,,,,,,,,-729000000.0,,,,-725000000.0,,,,,,-4000000.0,,,,,,,187000000.0,-143000000.0,663000000.0,,,-572000000.0,,,,-13000000.0,,,,,,,4257000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,24000000.0,,,394000000.0,,,,,,,,2200000000.0,0.08375,,-4146000000.0,,793000000.0,,,0.0,3023000000.0,,,,,,4600000000.0,2000000.0,663000000.0,1536000000.0,,,,,,8549000000.0,,,332000000.0,,,,4360000000.0,10000000.0,,,-22000000.0,,,-209000000.0,,,,,,,,-212000000.0,,332000000.0,,,214000000.0,,,,2779000000.0,,,216000000.0,,1552000000.0,362000000.0,-584000000.0,,,,8506000000.0,,,,4000000.0,,79000000.0,,,,,,-39000000.0,618000000.0,,,,,,,,3023000000.0,,,,22000000.0,,194000000.0,,,,,0.0825,,8914000000.0,135000000.0,,,135000000.0,43000000.0,,,,,,,,,,,,,,,,,,,,-377000000.0,,,,,,,,,,-202000000.0,,,,,,,285000000.0,355000000.0,1025000000.0,,,128000000.0,,,,-7000000.0,,,,,,,4314000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,894000000.0,135000000.0,1364000000.0,-214000000.0,290000000.0,,294000000.0,,4000000.0,,72000000.0,750000000.0,2517000000.0,,44000000.0,15390000000.0,-725000000.0,775000000.0,,,1644000000.0,1814000000.0,,-210000000.0,2964000000.0,5421000000.0,,4038000000.0,2000000.0,1025000000.0,,-198000000.0,,,1475000000.0,,-24216000000.0,,6000000.0,294000000.0,-0.14,,,4645000000.0,1000000.0,,-98000000.0,-98000000.0,-194000000.0,,30000000.0,,,2000000.0,-464000000.0,13523000000.0,459000000.0,,-158000000.0,3832000000.0,294000000.0,,4280000000.0,210000000.0,3149000000.0,5342000000.0,-184000000.0,2885000000.0,-0.14,,638000000.0,,,619000000.0,-190000000.0,,1334000000.0,41000000.0,-24268000000.0,1364000000.0,,,26000000.0,5663000000.0,78000000.0,,,,,,-339000000.0,618000000.0,991000000.0,5421000000.0,2885000000.0,,,,0.0,170000000.0,,-34000000.0,-46000000.0,249000000.0,,540000000.0,991000000.0,-166000000.0,861000000.0,84000000.0,,,9701000000.0,132000000.0,21000000.0,683000000.0,104000000.0,52000000.0,17355000000.0,1475000000.0,-2799000000.0,72000000.0,,,4038000000.0,249000000.0,,,1528000000.0,,,120000000.0,9701000000.0,321000000.0,1644000000.0,5342000000.0,,-446000000.0,,,185000000.0,0.0,1644000000.0,459000000.0,,1528000000.0,,37000000.0,,2610000000.0,3435000000.0,2610000000.0,,,292000000.0,-49000000.0,1644000000.0,,,106000000.0,0.0,294000000.0,44000000.0,-7000000.0,170000000.0,1814000000.0,2517000000.0,1071000000.0,321000000.0,744000000.0,5663000000.0,0.0,868000000.0,4280000000.0,-442000000.0,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,-30000000.0,,,31000000.0,,,,,,,,2509000000.0,0.09125,,-4588000000.0,,569000000.0,,,0.0,2903000000.0,,,,,,3948000000.0,2000000.0,1644000000.0,1440000000.0,,,,,,9452000000.0,,,294000000.0,,,,4809000000.0,21000000.0,,,-47000000.0,,,-407000000.0,,,,,,,,-369000000.0,,294000000.0,,,210000000.0,,,,3017000000.0,,,122000000.0,,1464000000.0,-275000000.0,59000000.0,,,,9397000000.0,,,,,,78000000.0,,,,,,-21000000.0,-124000000.0,,,,,,,,2903000000.0,,,,249000000.0,,75000000.0,,,,,0.09,,9490000000.0,132000000.0,,,132000000.0,55000000.0,,,,,,,,,,,,,,,,,,,,-491000000.0,,,,,,400000000.0,11000000.0,,,,,,,,,,-32000000.0,10000000.0,1369000000.0,,,132000000.0,,,,,,,,,,,5542000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,,49000000.0,,,-129000000.0,,,,,,,,2621000000.0,0.0975,,-4633000000.0,,368000000.0,,,0.0,3378000000.0,,,,,,4158000000.0,2000000.0,1369000000.0,1392000000.0,,,,,,9546000000.0,,,280000000.0,,,,4858000000.0,47000000.0,,,-50000000.0,,,-193000000.0,,,,,,,,-234000000.0,,280000000.0,,,214000000.0,,,,3146000000.0,,,266000000.0,,1424000000.0,-139000000.0,-7000000.0,,,,9491000000.0,,,,,,79000000.0,,,,,,-83000000.0,20000000.0,,,,,,,,3378000000.0,,,,249000000.0,,216000000.0,,,,,0.095,,9754000000.0,135000000.0,,,135000000.0,55000000.0,,,,,,,,,,,,,,,,,,,,-452000000.0,,,,,,400000000.0,11000000.0,,,,,,,,,,-39000000.0,-212000000.0,1230000000.0,,,135000000.0,,,,,,,,,,,5596000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,7000000.0,,,46000000.0,,,,,,,,2817000000.0,0.10375,,-4664000000.0,,447000000.0,,,0.0,3251000000.0,,,,,,3970000000.0,2000000.0,1230000000.0,1392000000.0,,,,,,9628000000.0,,,295000000.0,,,,4903000000.0,23000000.0,,,-54000000.0,,,-111000000.0,,,,,,,,-134000000.0,,295000000.0,,,229000000.0,,,,3290000000.0,,,307000000.0,,1424000000.0,-257000000.0,-99000000.0,,,,9567000000.0,,,,3000000.0,,85000000.0,,,,,,-223000000.0,198000000.0,,,,,,,,3251000000.0,,,,250000000.0,,253000000.0,,,,,0.10125,,9785000000.0,144000000.0,,,144000000.0,61000000.0,,,,,,,,,,,,,,,,,,,,-669000000.0,,,,,,400000000.0,10000000.0,,,-111000000.0,,,,,,,92000000.0,-453000000.0,973000000.0,,,144000000.0,,,,0.0,,,,,,,5815000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,-39000000.0,58000000.0,1383000000.0,568000000.0,39000000.0,,278000000.0,,49000000.0,,-3388000000.0,1644000000.0,2859000000.0,,165000000.0,17461000000.0,0.0,680000000.0,,,1605000000.0,2151000000.0,,-196000000.0,3343000000.0,5705000000.0,,3863000000.0,2000000.0,973000000.0,,-605000000.0,,,1505000000.0,,-27450000000.0,,282000000.0,278000000.0,0.4,,,4992000000.0,11000000.0,,-353000000.0,-45000000.0,568000000.0,,106000000.0,,,2000000.0,-334000000.0,15043000000.0,591000000.0,,-246000000.0,4519000000.0,278000000.0,,4568000000.0,241000000.0,3576000000.0,5892000000.0,35000000.0,3447000000.0,0.4075,,494000000.0,,,632000000.0,-306000000.0,,706000000.0,84000000.0,-27512000000.0,1383000000.0,,118000000.0,-31000000.0,6410000000.0,84000000.0,,,,,,-7000000.0,612000000.0,912000000.0,5705000000.0,3447000000.0,,,,0.0,546000000.0,,-6000000.0,894000000.0,400000000.0,,449000000.0,912000000.0,568000000.0,993000000.0,102000000.0,,,10273000000.0,157000000.0,-623000000.0,943000000.0,157000000.0,62000000.0,19562000000.0,1505000000.0,-2208000000.0,-3388000000.0,,,3863000000.0,400000000.0,,,1420000000.0,,,326000000.0,10273000000.0,518000000.0,1605000000.0,5892000000.0,,-596000000.0,,,233000000.0,,1605000000.0,591000000.0,17000000.0,1392800000.0,118000000.0,107000000.0,,2568000000.0,2064000000.0,2568000000.0,,,248000000.0,32000000.0,1605000000.0,,,157000000.0,0.0,278000000.0,165000000.0,-1000000.0,546000000.0,2151000000.0,2859000000.0,1189000000.0,518000000.0,269000000.0,6410000000.0,0.0,1176000000.0,4568000000.0,-983000000.0,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,,-11000000.0,,,0.0,,,,,,,,2888000000.0,0.1325,96000000.0,923000000.0,,452000000.0,,,1276000000.0,1624000000.0,,,,,,3660000000.0,2000000.0,1605000000.0,1316000000.0,,,,1619000000.0,,335000000.0,,,281000000.0,,,,5099000000.0,33000000.0,,,-49000000.0,,,-409000000.0,,,,,,,,-347000000.0,,281000000.0,,4162000000.0,256000000.0,,5968000000.0,,3562000000.0,,,366000000.0,,1348800000.0,-329000000.0,-86000000.0,,,,273000000.0,1476000000.0,,,44000000.0,,82000000.0,,,,,,-68000000.0,172000000.0,919000000.0,5990000000.0,,3903000000.0,,,,348000000.0,,,,400000000.0,,317000000.0,,,,,0.12875,,10152000000.0,174000000.0,,,174000000.0,62000000.0,,,,-3501000000.0,,,,,,,,,,,,524000000.0,,,,-621000000.0,,,,0.0,,496000000.0,17000000.0,,124000000.0,-95000000.0,,2821000000.0,,,1196000000.0,,97000000.0,-286000000.0,1276000000.0,,,174000000.0,,,,,,,,,,,6492000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
