date,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualSaleOfInvestment,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,annualLongTermDebt,quarterlyCommonStockIssuance,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualRetainedEarnings,annualStockBasedCompensation,annualCurrentLiabilities,annualGoodwill,annualTotalAssets,annualInventory,annualCashFlowFromContinuingFinancingActivities,quarterlyGoodwill,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualOperatingIncome,quarterlyOperatingExpense,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,trailingGrossProfit,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherShortTermInvestments,annualCommonStockIssuance,annualOtherIntangibleAssets,trailingRepaymentOfDebt,quarterlyCapitalStock,annualEndCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,trailingTotalRevenue,annualEbitda,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyTotalNonCurrentAssets,annualGrossPPE,annualCashAndCashEquivalents,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,trailingEndCashPosition,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentAssets,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingInterestExpense,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingCapitalExpenditure,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualRepaymentOfDebt,annualInterestExpense,quarterlyGrossProfit,annualTotalRevenue,quarterlyCurrentLiabilities,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentAssets,trailingCommonStockIssuance,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCapitalExpenditure,trailingNetIncome,trailingTaxProvision,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualCashDividendsPaid,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,annualBeginningCashPosition,annualCostOfRevenue,quarterlyChangeInAccountPayable,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,annualBasicEPS,annualSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,trailingBasicEPS,quarterlyBasicEPS,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,quarterlyDilutedEPS,trailingStockBasedCompensation,quarterlySellingGeneralAndAdministration,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,trailingChangesInAccountReceivables,annualDilutedEPS,trailingOtherNonCashItems,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,quarterlyNonCurrentDeferredRevenue
2008-03-31,,102149000.0,24712000.0,24688000.0,,235000.0,,,,,663667000.0,,,,,,31906000.0,122318000.0,,,,,,,,,,183156000.0,,498000.0,,179577000.0,52970000.0,,,357871000.0,,,,,300655000.0,,,,,,,,,,,,,,,,37108000.0,,11913000.0,11913000.0,,,,,11678000.0,,,,31906000.0,1205407000.0,,,6014000.0,,,,63809000.0,1027140000.0,,614000.0,24688000.0,,1523366000.0,86797000.0,,,,,,,,1251165000.0,,,40544000.0,123256000.0,,77461000.0,,,236063000.0,,,,,,,54579000.0,,,,495787000.0,11913000.0,-16038000.0,,,-686000.0,,,,348047000.0,,285495000.0,,,,41876000.0,,,317959000.0,,,,,,,,222796000.0,17164000.0,956896000.0,,,-15352000.0,,,,47392000.0,348047000.0,,,-85876000.0,-294269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,-15834000.0,-13281000.0,-13282000.0,,-3048000.0,,,,,646427000.0,,,,,,114306000.0,123222000.0,,,,,,,,,,149402000.0,,687000.0,,185341000.0,116931000.0,,,332845000.0,,,,,153607000.0,,,,,,,,,,,,,,,,37161000.0,,8865000.0,8865000.0,,,,,11913000.0,,,,114306000.0,1242684000.0,,,5487000.0,,,,92315000.0,1113948000.0,,-6554000.0,-13282000.0,,1594869000.0,-28616000.0,,,,,,,,1262272000.0,,,67427000.0,138497000.0,,-2552000.0,,,-9883000.0,,,,,,,-10529000.0,,,,479607000.0,8865000.0,-38008000.0,,,-4069000.0,,,,135840000.0,,384052000.0,,,,-22567000.0,,,352185000.0,,,,,,,,201486000.0,-9286000.0,963316000.0,,,-12782000.0,,,,-17767000.0,135840000.0,,,50794000.0,-298956000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,-54243000.0,43858000.0,43782000.0,,-4679000.0,,,,,684462000.0,,,,0.0,,159231000.0,123038000.0,,,,,,,,,,93291000.0,,643000.0,,192729000.0,183060000.0,,,357818000.0,,,,,131086000.0,,,-8026000.0,,,,,,,,,,,,,37161000.0,,4186000.0,4186000.0,,,,,8865000.0,10007000.0,,,159231000.0,1278401000.0,,,5745000.0,,,,93566000.0,1117100000.0,,0.0,43782000.0,,1633311000.0,-71157000.0,,,,,,,,1276790000.0,,,64585000.0,88095000.0,,-98025000.0,,,-10605000.0,,,,,,,86660000.0,,,,514956000.0,4186000.0,-12061000.0,,,-5154000.0,,,,210413000.0,,378391000.0,,,,74225000.0,,,354910000.0,,,,,,,,237242000.0,30367000.0,972092000.0,,,-16914000.0,,,,79327000.0,210413000.0,,,61625000.0,-304698000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,-95954000.0,-5683000.0,21889000.0,21743000.0,,1589000.0,,,186126000.0,,724793000.0,515254000.0,-21461000.0,332784000.0,0.0,,237662000.0,142083000.0,,249973000.0,,499907000.0,,1793427000.0,175165000.0,63662000.0,,121683000.0,,-535000.0,37161000.0,186126000.0,175165000.0,,,332784000.0,121683000.0,,,153509000.0,223120000.0,982608000.0,-24199000.0,-16872000.0,,,26389000.0,,,120162000.0,5775000.0,,,2076000.0,,,37161000.0,5775000.0,5775000.0,5775000.0,,,189174000.0,1293000.0,4186000.0,,-33982000.0,,237662000.0,1358343000.0,998240000.0,5775000.0,8430000.0,,,,105301000.0,1276979000.0,129126000.0,346000.0,21743000.0,,1793427000.0,-22607000.0,724793000.0,,23014000.0,105301000.0,-61972000.0,-15632000.0,,998240000.0,,,79554000.0,120162000.0,,-63614000.0,,,-24199000.0,,435084000.0,,,76931000.0,237662000.0,52036000.0,,142083000.0,-5903000.0,515254000.0,5775000.0,-29847000.0,51948000.0,346000.0,-24073000.0,,,25676000.0,267677000.0,961977000.0,499907000.0,961977000.0,1358343000.0,,35592000.0,,-35583000.0,435084000.0,,,1276979000.0,,,,79554000.0,249973000.0,13703000.0,982608000.0,,-86730000.0,-16924000.0,,,-48599000.0,44557000.0,267677000.0,76931000.0,-32914000.0,37119000.0,-15632000.0,237662000.0,,77178000.0,808468000.0,,11678000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,119845000.0,31688000.0,31669000.0,,915000.0,,,,,95191000.0,,,,,,96148000.0,4922000.0,265508000.0,,,,,,,,,188067000.0,,461000.0,,191519000.0,75392000.0,,4820000.0,332747000.0,,41342000.0,,,37895000.0,,,,,,,,,,,,,,,,37245000.0,,6690000.0,6690000.0,,,,,5775000.0,-2694000.0,,,139787000.0,1352256000.0,,,4893000.0,,,,27455000.0,1177646000.0,,-37000.0,31603000.0,,1718828000.0,102730000.0,,2869000.0,,,,,,1307224000.0,,,61844000.0,96143000.0,,,,,-22673000.0,,,,,,,66894000.0,,,,539922000.0,6690000.0,-21018000.0,,,-2297000.0,,,,96668000.0,,395902000.0,,,,54341000.0,-1781000.0,,366572000.0,,,,-97875000.0,781744000.0,,,272712000.0,20218000.0,991667000.0,,,-17115000.0,,,,58773000.0,362176000.0,,,-97912000.0,-315557000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,-6604000.0,4989000.0,5008000.0,,-692000.0,,,,,286665000.0,,,,,,83715000.0,6293000.0,90632000.0,,,,,,,,,155067000.0,,-117000.0,,1675000.0,108444000.0,,5039000.0,332712000.0,,19840000.0,,,33079000.0,,,,,,,,,,,,,,,,37245000.0,,5998000.0,5998000.0,,,,,6690000.0,-7961000.0,,,163712000.0,1335715000.0,,,4112000.0,,,,43632000.0,1153502000.0,,-8827000.0,5008000.0,,1693117000.0,-25936000.0,,472000.0,,,,,,1324695000.0,,,45477000.0,87865000.0,,,,,-20758000.0,,,,,,,18284000.0,,,,538397000.0,5998000.0,-9114000.0,,,22054000.0,,,,43851000.0,,387275000.0,,,,6543000.0,-4347000.0,,357402000.0,,,,23853000.0,766227000.0,,,268856000.0,3056000.0,1003180000.0,,,-19332000.0,,,,10772000.0,134483000.0,,,15026000.0,-321515000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,8350000.0,-2027000.0,-1874000.0,,-2768000.0,,,,,94432000.0,,,,0.0,,84443000.0,4797000.0,95128000.0,,,,,,,,,112039000.0,,294000.0,,204833000.0,126956000.0,,6924000.0,332684000.0,,10162000.0,,,31874000.0,,,-8865000.0,,,,,,,,,,,,,37245000.0,,3230000.0,3230000.0,,,,,5998000.0,-4478000.0,,,180912000.0,1354872000.0,,,5298000.0,,,,29888000.0,1158073000.0,,0.0,-1874000.0,,1686601000.0,-16517000.0,,292000.0,,,,,,1351944000.0,,,38913000.0,65672000.0,,,,,-21353000.0,,,,,,,8259000.0,,,,527480000.0,3230000.0,-19329000.0,,,10476000.0,,,,31959000.0,,376722000.0,,,,-4919000.0,-752000.0,,331729000.0,,,,17076000.0,781351000.0,,,258116000.0,-3206000.0,1023693000.0,,,-24867000.0,,,,85000.0,127087000.0,,,8211000.0,-328251000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,-114906000.0,53599000.0,23651000.0,23368000.0,,593000.0,5399000.0,,216864000.0,,92915000.0,543601000.0,18036000.0,312793000.0,0.0,,84437000.0,6211000.0,142120000.0,271505000.0,1481000.0,478784000.0,,1782008000.0,106574000.0,-62236000.0,,141109000.0,39447000.0,773000.0,37245000.0,216864000.0,106574000.0,-31510000.0,6081000.0,312793000.0,141109000.0,13656000.0,,111110000.0,38098000.0,1073072000.0,-19469000.0,-18697000.0,,,175190000.0,,758660000.0,123921000.0,40335000.0,,36512000.0,0.0,,,37245000.0,3823000.0,40335000.0,3823000.0,,,143801000.0,1411000.0,3230000.0,-16377000.0,24336000.0,,231719000.0,1413653000.0,1407911000.0,3823000.0,4689000.0,,,,23708000.0,1237444000.0,93529000.0,303000.0,23368000.0,13656000.0,1782008000.0,5606000.0,92915000.0,1766000.0,21917000.0,23708000.0,-109307000.0,-334839000.0,,1407911000.0,,,0.0,123921000.0,-28003000.0,,,,-19469000.0,,368355000.0,,,58105000.0,84437000.0,50364000.0,,6211000.0,-1952000.0,543601000.0,3823000.0,-65445000.0,34302000.0,303000.0,-5897000.0,,-26113000.0,18992000.0,79578000.0,845444000.0,478784000.0,252056000.0,1413653000.0,,37564000.0,2881000.0,65883000.0,368355000.0,,,1237444000.0,30833000.0,758660000.0,,0.0,271505000.0,14234000.0,1073072000.0,36512000.0,39578000.0,-47993000.0,,,68591000.0,41480000.0,221698000.0,58105000.0,-36426000.0,12439000.0,-334839000.0,231719000.0,-3999000.0,58301000.0,140946000.0,6081000.0,5775000.0,593388000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,117838000.0,31568000.0,31539000.0,,670000.0,,,,,87763000.0,,,,,,114296000.0,4681000.0,231244000.0,,,,,,,,,230645000.0,,1024000.0,,220686000.0,64530000.0,,5003000.0,326400000.0,,37226000.0,,,39410000.0,,,,,,,,,,,,,,,,37341000.0,,47351000.0,4493000.0,,,,,3823000.0,-27853000.0,,,169000000.0,1452860000.0,,,4966000.0,,,,22371000.0,1268609000.0,,0.0,31539000.0,,1834663000.0,79292000.0,,609000.0,,,,,,1423685000.0,,,0.0,146587000.0,,,,,-19247000.0,,,,,,,67895000.0,,,,566054000.0,4493000.0,-69009000.0,,,-2019000.0,,,,98039000.0,,490431000.0,,,86299000.0,54687000.0,-1200000.0,,381803000.0,,,,-63159000.0,778178000.0,,,293185000.0,21971000.0,1083062000.0,42858000.0,,-38546000.0,,,,58629000.0,329283000.0,,,-48159000.0,-340623000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,-14137000.0,8541000.0,8440000.0,,-328000.0,,,,,87365000.0,,,,,,101775000.0,6356000.0,100447000.0,,,,,,,,,164325000.0,,479000.0,,226404000.0,92173000.0,,5387000.0,371400000.0,,24305000.0,,,35783000.0,,,,,,,,,,,,,,,,37341000.0,,38106000.0,4165000.0,,,,,4493000.0,19864000.0,,,194650000.0,1497312000.0,,,5664000.0,,,,25161000.0,1279810000.0,,-9858000.0,8440000.0,,1834349000.0,-44693000.0,,438000.0,,,,,,1451130000.0,,,0.0,111652000.0,,,,,-19992000.0,,,,,,,24389000.0,,,,554539000.0,4165000.0,-46919000.0,,,-35165000.0,,,,51201000.0,,456190000.0,,,,10233000.0,-1500000.0,,337037000.0,,,,25586000.0,823620000.0,,,281909000.0,265000.0,1103727000.0,33941000.0,,-30556000.0,,,,15418000.0,151648000.0,,,60728000.0,-347403000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,17139000.0,1441000.0,1308000.0,,-1980000.0,,,,,88904000.0,,,,,,117705000.0,5065000.0,124813000.0,,,,,,,,,131845000.0,,648000.0,,249221000.0,103543000.0,,6164000.0,285000000.0,,39976000.0,,,35317000.0,,,-9858000.0,,,,,,,,,,,,,37341000.0,,42559000.0,2185000.0,,,,,4165000.0,-74030000.0,,,345600000.0,1574984000.0,,,6276000.0,,,,26501000.0,1369891000.0,,0.0,1308000.0,,1926109000.0,-15323000.0,,166000.0,,,,,,1486484000.0,,,0.0,107381000.0,,,,,-20130000.0,,,,,,,10036000.0,,,,556218000.0,2185000.0,-73418000.0,,,37184000.0,,,,35854000.0,,605015000.0,,,,-5091000.0,-4276000.0,,351125000.0,,,,36557000.0,764876000.0,,,283217000.0,-7427000.0,1132363000.0,40374000.0,,-32462000.0,,,,537000.0,160667000.0,,,54299000.0,-354121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,-278566000.0,38254000.0,25735000.0,25365000.0,,178000.0,2901000.0,,259609000.0,,109417000.0,570097000.0,28208000.0,340000000.0,,,90548000.0,7259000.0,198318000.0,297473000.0,2047000.0,640524000.0,,2076615000.0,73521000.0,118012000.0,,200773000.0,44694000.0,2401000.0,37341000.0,259609000.0,73521000.0,-6487000.0,5442000.0,340000000.0,200773000.0,23114000.0,,116492000.0,43244000.0,1193255000.0,-21812000.0,-20762000.0,,,159094000.0,,865994000.0,165197000.0,2363000.0,,,0.0,,,37341000.0,2363000.0,2363000.0,2363000.0,,,165737000.0,4551000.0,2185000.0,75532000.0,-98966000.0,,362087000.0,1652778000.0,1554567000.0,2363000.0,4990000.0,,,,37227000.0,1506518000.0,99147000.0,618000.0,25365000.0,23114000.0,2076615000.0,-27092000.0,109417000.0,1688000.0,28895000.0,37227000.0,-166910000.0,-361312000.0,,1554567000.0,,,31442000.0,165197000.0,-76634000.0,,,,-21812000.0,,423837000.0,,,66652000.0,90548000.0,52741000.0,,7259000.0,-1460000.0,570097000.0,2363000.0,-89220000.0,28811000.0,618000.0,-98966000.0,,-11215000.0,21896000.0,85151000.0,925067000.0,640524000.0,270244000.0,1652778000.0,,39318000.0,-2128000.0,-7816000.0,423837000.0,,,1506518000.0,-10199000.0,865994000.0,,31442000.0,297473000.0,14002000.0,1193255000.0,,-30261000.0,-65346000.0,,,32421000.0,41907000.0,283469000.0,66652000.0,-40478000.0,51144000.0,-361312000.0,362087000.0,-9104000.0,67285000.0,153752000.0,5442000.0,3823000.0,654823000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,125979000.0,51831000.0,51448000.0,,945000.0,,,,,101784000.0,,,,,,49389000.0,5322000.0,216220000.0,,,,,,,,,213088000.0,,6572000.0,,275894000.0,30169000.0,,15038000.0,401400000.0,,41565000.0,,,42655000.0,,,,,,,,,,,,,,,,37441000.0,,3308000.0,3308000.0,,,,,2363000.0,-20065000.0,,,202487000.0,1670384000.0,,,5981000.0,,,,32297000.0,1409052000.0,,0.0,51448000.0,,2019133000.0,93913000.0,,29459000.0,,,,,,1580663000.0,,,27682000.0,154381000.0,,,,,-22938000.0,,,,,,,88271000.0,,,,610081000.0,3308000.0,-46744000.0,,,-4139000.0,,,,115702000.0,,456809000.0,,,,73638000.0,-19933000.0,,348749000.0,,,,-98210000.0,952243000.0,,,337988000.0,22510000.0,1211841000.0,0.0,,-32066000.0,,,,73047000.0,331922000.0,,,-78290000.0,-368822000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,-3997000.0,6245000.0,6079000.0,,-2486000.0,,,,,104023000.0,,,,,,45715000.0,7183000.0,109358000.0,,,,,,,,,209707000.0,,3805000.0,,280478000.0,55182000.0,,23300000.0,426400000.0,,42961000.0,,,38680000.0,,,,,,,,,,,,,,,,37443000.0,,822000.0,822000.0,,,,,3308000.0,-6433000.0,,,220037000.0,1701555000.0,,,6234000.0,,,,38661000.0,1455309000.0,,-10933000.0,6079000.0,,2061579000.0,-39709000.0,,15052000.0,,,,,,1622609000.0,,,25347000.0,160014000.0,,,,,-22691000.0,,,,,,,25097000.0,,,,606270000.0,822000.0,-33593000.0,,,-1041000.0,,,,51119000.0,,472743000.0,,,,10010000.0,-5459000.0,,360024000.0,,,,42532000.0,982566000.0,,,333134000.0,3004000.0,1250182000.0,0.0,,-35712000.0,,,,12439000.0,160477000.0,,,35104000.0,-372427000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,13587000.0,-5203000.0,-5138000.0,,1789000.0,,,,,103140000.0,,,,,,59492000.0,5066000.0,106655000.0,,,,,,,,,144853000.0,,2586000.0,,281421000.0,74994000.0,,25826000.0,424213000.0,,45821000.0,,,38112000.0,,,-10933000.0,,,,,,,,,,,,,37575000.0,,2611000.0,2611000.0,,,,,822000.0,-6109000.0,,,265024000.0,1756064000.0,,,6242000.0,,,,42350000.0,1487553000.0,,5359000.0,-5138000.0,,2083026000.0,-32628000.0,,506000.0,,,,,,1658122000.0,,,29572000.0,131361000.0,,,,,-23317000.0,,,,,,,4463000.0,,,,595473000.0,2611000.0,-49077000.0,,,-667000.0,,,,30966000.0,,501849000.0,,,,-10802000.0,-1994000.0,,326962000.0,,,,30646000.0,985704000.0,,,317025000.0,-6034000.0,1281418000.0,0.0,,-46215000.0,,,,-7146000.0,137621000.0,,,37279000.0,-376704000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,-224175000.0,55788000.0,36986000.0,36902000.0,,4927000.0,54006000.0,,296339000.0,,106698000.0,624114000.0,-2956000.0,424213000.0,8077000.0,,73957000.0,6408000.0,112759000.0,341677000.0,2511000.0,587971000.0,,2247510000.0,71617000.0,37993000.0,,135253000.0,47759000.0,2679000.0,37765000.0,296339000.0,71617000.0,-56807000.0,25910000.0,424213000.0,135253000.0,57150000.0,,121607000.0,42514000.0,1352393000.0,-28438000.0,-23109000.0,,,191357000.0,,1035425000.0,153666000.0,7538000.0,,0.0,13436000.0,,,37765000.0,7538000.0,7538000.0,7538000.0,,,185008000.0,15642000.0,2611000.0,-24200000.0,-6423000.0,,323587000.0,1906901000.0,1736325000.0,7538000.0,5621000.0,,,,41767000.0,1623396000.0,113171000.0,379000.0,36902000.0,57150000.0,2247510000.0,-23338000.0,106698000.0,8989000.0,23303000.0,41767000.0,-193119000.0,-383932000.0,,1736325000.0,,,37461000.0,153666000.0,90407000.0,,,,-28438000.0,,340609000.0,,,89291000.0,73957000.0,55167000.0,,6408000.0,5175000.0,624114000.0,7538000.0,-94761000.0,22502000.0,379000.0,-576000.0,,-25043000.0,24078000.0,85781000.0,828560000.0,587971000.0,283568000.0,1906901000.0,,40325000.0,-285000.0,-1762000.0,340609000.0,,,1623396000.0,-11000.0,1035425000.0,,37461000.0,341677000.0,3022000.0,1352393000.0,0.0,90074000.0,-79126000.0,,,1905000.0,43267000.0,198540000.0,89291000.0,-44975000.0,43900000.0,-383932000.0,323587000.0,-27671000.0,89859000.0,161961000.0,25910000.0,2363000.0,544992000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,42159000.0,54211000.0,54075000.0,,-3991000.0,,,,,13910000.0,,,,2902000.0,,62496000.0,4905000.0,156868000.0,,,,,,,,,152623000.0,,1873000.0,,291427000.0,48543000.0,,19152000.0,448723000.0,,78321000.0,,,44456000.0,,,,,,,,,,,,,,,,37887000.0,,3547000.0,3547000.0,,,,,7538000.0,-16029000.0,,,344700000.0,1965812000.0,,,5493000.0,,,,42324000.0,1592583000.0,,0.0,54075000.0,,2260375000.0,-3228000.0,,6089000.0,,,,,,1779265000.0,,,38545000.0,128203000.0,,,,,-30179000.0,,,,,,,84985000.0,,,,667792000.0,3547000.0,-72180000.0,,,-567000.0,,,,117964000.0,,582792000.0,,,,69888000.0,-16286000.0,,294563000.0,,,,23128000.0,1009791000.0,,,383552000.0,15884000.0,1387048000.0,0.0,,-45387000.0,,,,73508000.0,274832000.0,,,26030000.0,-392217000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,14054000.0,10832000.0,10334000.0,,-1914000.0,,,,,13626000.0,,,,6354000.0,,49202000.0,6224000.0,69519000.0,,,,,,,,,131727000.0,,3658000.0,,287795000.0,53823000.0,,20578000.0,563494000.0,,78510000.0,,,42137000.0,,,,,,,,,,,,,,,,38052000.0,,1633000.0,1633000.0,,,,,3547000.0,-45020000.0,,,323300000.0,2021545000.0,,,5195000.0,,,,45464000.0,1653241000.0,,-12200000.0,10334000.0,,2325991000.0,-37450000.0,,10148000.0,,,,,,1822739000.0,,,31254000.0,109882000.0,,,,,-30410000.0,,,,,,,24400000.0,,,,672750000.0,1633000.0,-102611000.0,,,-17000.0,,,,52394000.0,,531841000.0,,,,8720000.0,-16218000.0,,304446000.0,,,,-57511000.0,1121400000.0,,,381633000.0,-1072000.0,1423421000.0,0.0,,-51504000.0,,,,10257000.0,121913000.0,,,86643000.0,-399318000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,6077000.0,2164000.0,2013000.0,,2541000.0,,,,,88950000.0,,,,32287000.0,,43640000.0,5241000.0,70549000.0,,,,,,,,,137837000.0,,4359000.0,,290746000.0,61694000.0,,25248000.0,588293000.0,,89978000.0,,,41483000.0,,,-12252000.0,,,,,,,,,,,,,38856000.0,,4174000.0,4174000.0,,,,,1633000.0,-9884000.0,,,340400000.0,2081444000.0,,,5981000.0,,,,52136000.0,1709483000.0,,0.0,2013000.0,,2405279000.0,-44791000.0,,10035000.0,,,,,,1870265000.0,,,26335000.0,111071000.0,,,,,-29774000.0,,,,,,,14906000.0,,,,695796000.0,4174000.0,-64434000.0,,,-5804000.0,,,,41428000.0,,552845000.0,,,,-1677000.0,-7942000.0,,323835000.0,,,,-9137000.0,1156638000.0,,,371135000.0,-2576000.0,1462950000.0,0.0,,-50868000.0,,,,-55000.0,111977000.0,,,60898000.0,-407315000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
