date,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualCurrentAccruedExpenses,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,trailingCostOfRevenue,annualDilutedAverageShares,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingBeginningCashPosition,trailingChangesInAccountReceivables,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyRetainedEarnings,trailingOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,annualRetainedEarnings,quarterlyOperatingExpense,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualCurrentDeferredRevenue,annualLongTermDebt,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,annualBeginningCashPosition,annualCostOfRevenue,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingTaxProvision,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualOtherNonCashItems,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,annualStockholdersEquity,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,trailingPurchaseOfBusiness,quarterlyNetIncome,annualChangeInInventory,annualInvestingCashFlow,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyNetIncomeContinuousOperations,quarterlyInventory,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCapitalStock,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,trailingPretaxIncome,trailingOperatingCashFlow,quarterlyTaxProvision,trailingCashDividendsPaid,trailingNetIncome,annualGoodwill,annualGrossProfit,quarterlyAccountsReceivable,annualCurrentLiabilities,annualNetPPE,quarterlyPretaxIncome,quarterlyCostOfRevenue,quarterlyNetPPE,quarterlyBasicEPS,trailingChangeInInventory,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualInventory,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualChangeInCashSupplementalAsReported,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,annualTotalRevenue,annualNetOtherInvestingChanges,annualDilutedEPS,trailingGrossProfit,annualPretaxIncome,trailingTotalRevenue,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,trailingOtherIncomeExpense,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIncomeExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyCurrentDebt,annualGrossPPE,annualAccountsPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingBasicEPS
2015-03-31,509676461.46,,,0.130474,248499828.1,,1218293696.78,2003890297.1,,-359493634.55,,-1219901130.3,12602636294.19,,,,,238889150.09,3157221238.23,,11047298233.27,,,,,,,-143520.85,,,,8171547476.59,-497826858.19,,1295314813.3,,,,-3663695.88,,,,20034996594.41,,,,,-188847343.9,,13453401798.29,,,1307889849.23,,,,,708617235.32,13359215588.11,9739408384.04,255540178.16,32824523.13,153676907.24,,,,,,653737471.75,,,,,,,57559689.26,-1674909195.26,,,,,,,345258975.7,,,,-130473500.0,604708139.92,,,,,,125465927.07,,,880000000.0,,-181465153.27,70659228.66,,99822665.38,,-756260938.58,-770983568.32,,-89549181.99,-6810766279.93,572598611.57,32485292.03,517058652.09,,260947.0,,,,248499828.1,,,,,1402096935.17,,,67034674.83,1938927541.45,5791870014.26,0.130474,,,,,,,-1343636978.76,6727213.66,,,,4269625251.88,,,-1527244506.9,10163619484.06,880000000.0,2723154170.02,10611809003.91,,,,,,,,,,,,,,,,23971024592.02,,125465927.07,,,-10911775408.82,-304679107.73,0.0,,,,418180614.85,14005025.49,,8171547476.59,810099523.62,8178274690.25,,,3573024625.91,,,,,,,,,,,,,,
2015-06-30,470381287.6,,,0.812085,152561883.9,,1216825457.05,2009106410.85,,163594370.0,,164369289.0,13326255297.1,,,,,131368283.5,3150721969.1,,7217825014.75,,,,,,,-1031295.45,,,,4330811407.7,-615647247.86,,1634694470.55,,,,-4160589078.32,,,,21501772152.35,,,,,-206692190.1,,14207305262.25,,,1399106056.15,,,,,746444169.45,9495119789.9,5818718958.6,328243365.79,33087049.85,135593832.45,,,,,,620863345.05,,,,,,,58862627.75,-386771598.49,,,,,,,363508194.65,,,,-4874000.0,715833978.85,,,,,,726734866.5,,,880000000.0,,829934628.3,72421740.3,,95701510.3,,940801840.93,-937727187.13,,-4406589196.96,-7034350650.7,487935858.35,34497370.8,581972594.4,,0.0,,,,143278863.5,,,,,1446567010.5,,,973213491.8,1933896512.05,6291904646.4,0.812085,,,,,,,-4081434603.89,4515192.6,,,,4429122417.8,,,3074653.8,8171547476.59,880000000.0,2858550027.8,11325112733.15,,,,,,,,,,,,,,,,20820232523.05,,726734866.5,,,-11786406789.6,-96810302.37,0.0,,,,432803256.65,1990342.06,,4330811407.7,228677722.1,4335326600.3,,,3424126626.05,,,,,,,,,,,,,,
2015-09-30,764686592.8,,,0.760525,247075945.6,,1469960972.6,2028600048.2,,58998680.35,,87368305.8,13557161239.4,,,,,188558484.3,3593255509.6,,6778632335.4,,,,,,,1798446.8,,,,3900939587.8,-630577034.45,,1599820109.4,,,,-605039048.1,,,,23771313157.3,,,,,-221708640.2,,13719697600.3,,,1406685292.6,,-304210000.0,,,705274379.8,9184020805.4,5371947042.8,298422413.95,32821216.9,142178627.7,,,,,,686160865.5,,,,,,,48752694.6,-3285366660.55,,,,,,,395984072.8,,,,-260125500.0,752676382.0,,,,,,675933325.3,,,880000000.0,,688831829.3,69916584.3,,86562955.5,,1564271124.65,-632601962.25,,-1867283811.65,-7120585670.1,373706774.5,55664345.8,542750187.3,,0.0,,,,197420121.6,,,,,1477709201.3,,,886251950.9,2123294537.0,6436575569.3,0.760525,,,,,,,-933589721.45,66926.2,,,,4977496188.4,,,931669162.4,4330811407.7,880000000.0,2877059990.8,11386860173.2,,,,,,,,,,,,,,,,20570880978.6,,675933325.3,,,-15099706718.0,-201016747.5,0.0,,,,561487495.3,5840826.25,,3900939587.8,152080663.2,3901006514.0,,,2877762715.9,,,,,,,,,,,,,,
2015-12-31,359318886.6,,,,18974342.4,981939000.0,742211882.1,1555767000.0,83889000.0,485372584.2,,-352874464.5,13623365000.0,324900000.0,2753130000.0,,,12855000.0,1954679531.7,2918796000.0,11788408000.0,-4596970000.0,1903551000.0,,,880000000.0,-821208000.0,-5149630.5,8794857000.0,,,2918796000.0,-2086828859.5,292807000.0,221142299.0,,40001000.0,-349243000.0,743776822.3,0.0,2067654000.0,667112000.0,11258411000.0,,5483991000.0,348472000.0,-6801871000.0,110303174.2,-1321038000.0,14354817000.0,11788408000.0,-2695664000.0,5483991000.0,,36290000.0,,11258411000.0,382892995.5,8794857000.0,6304417000.0,107192042.1,32834000.0,121078000.0,,,121078000.0,3451337000.0,-4025515000.0,381122018.1,880000000.0,9031881000.0,7769483000.0,667112000.0,26207310000.0,2067654000.0,77966000.0,-1553196545.7,723355000.0,,77966000.0,,-506945000.0,2527138000.0,47500000.0,17412453000.0,14354817000.0,,46230000.0,981939000.0,-267920000.0,113437000.0,20420000.0,12855000.0,,428740877.6,-4526000.0,-3830880000.0,,2.35,493580239.4,75471000.0,1667750000.0,-433689852.3,,152493973.0,-2255657282.3,0.0,1743906190.6,-6801871000.0,40001000.0,113437000.0,3451337000.0,2200000000.0,2290000.0,1489869000.0,,,18974342.4,,,32834000.0,4999932000.0,1489869000.0,6304417000.0,6821494000.0,512554581.8,1212467649.6,6821494000.0,,,324900000.0,8199803000.0,1901306000.0,,75471000.0,-190428695.9,0.0,-6900244000.0,4531220000.0,,2200000000.0,,47500000.0,-2103163309.3,3900939587.8,,8199803000.0,17412453000.0,-6549090000.0,861111000.0,2918796000.0,2290000.0,12769415000.0,989398000.0,2.35,,2570663000.0,,,83889000.0,-4619516000.0,,,26207310000.0,2918796000.0,428740877.6,,-123204000.0,861111000.0,-218701842.4,0.0,2246802000.0,,,255278633.2,-1416193.8,,2918796000.0,-546690916.0,2918796000.0,,,723355000.0,13623365000.0,1555767000.0,,,,,,,,,,,,
2016-03-31,535588000.0,,,0.65,143434000.0,,1206612000.0,4901959000.0,,-371529000.0,,-900957000.0,13996488000.0,,,,,18748000.0,3225382000.0,,11273405000.0,,,,,,,-7474000.0,,,,2522300000.0,-508071000.0,,1226830000.0,,,,0.0,,,,11818533000.0,,,,,-103423000.0,,14835743000.0,,,5514462000.0,,,,,671024000.0,8645167000.0,5758943000.0,173401000.0,32834000.0,115226000.0,,,,,,659920000.0,,,,,,,127867000.0,-262938000.0,,,,,,,372202000.0,,,,160722000.0,974390000.0,,,,,,562718000.0,,,865720000.0,,573581000.0,82862000.0,,15180000.0,,29187000.0,-695530000.0,,15505000.0,-6922993000.0,371054000.0,230318000.0,3337308000.0,,3088000.0,,,,143434000.0,,,,,1621123000.0,,,717015000.0,2018770000.0,7073495000.0,0.65,,,,,,,-463379000.0,,,,,2200000000.0,,,-666343000.0,2918796000.0,865720000.0,8118007000.0,17529995000.0,,,,,,,,,,,,,,,,26175162000.0,,562718000.0,,,781915000.0,-201415000.0,,,,,454815000.0,1144000.0,,2522412000.0,55000000.0,2522412000.0,,,653323000.0,,,,,,,,,,,,,,
2016-06-30,476021000.0,,,0.475,62251000.0,,1121200000.0,4695541000.0,,-1520378000.0,,-1692296000.0,14777177000.0,,,,,46721000.0,3358090000.0,,13245476000.0,,,,,,,-31044000.0,,,,3769416000.0,-1382809000.0,,1197684000.0,,,,-35683000.0,,,,12254377000.0,,,,,12911000.0,,15307931000.0,,,7142292000.0,,,,,645179000.0,9951882000.0,6103184000.0,-514265000.0,32834000.0,118655000.0,,,,,,658967000.0,,,,,,,167504000.0,-93374000.0,,,,,,,386913000.0,,,,80053000.0,987681000.0,,,,,,416086000.0,,,875970526.0,,427679000.0,112175000.0,,-7879000.0,,-585217000.0,-1528041000.0,,3335920000.0,-7241796000.0,49242000.0,282205000.0,6173267000.0,,38610000.0,,,,62251000.0,,,,,2238331000.0,,,489930000.0,2236890000.0,7535381000.0,0.475,,,,,,,1367894000.0,,,,,2200000000.0,,,-2113258000.0,2522300000.0,875970526.0,8038657000.0,18643400000.0,,,,,,,,,,,,,,,,28595282000.0,,416086000.0,,,818259000.0,-419188000.0,,,,,567083000.0,0.0,,3769416000.0,140671000.0,3769416000.0,,,1131581000.0,,,,,,,,,,,,,,
2016-09-30,447965000.0,,,0.175,106195000.0,,1285886000.0,5173184000.0,,268610000.0,,381291000.0,15114193000.0,,,,,45614000.0,3658491000.0,,14785052000.0,,,,,,,-31295000.0,,,,5646205000.0,-375337000.0,,1207120000.0,,,,-10986000.0,,,,12413774000.0,,,,,-10209000.0,,15402663000.0,,,7451714000.0,,0.0,,,837921000.0,11649154000.0,7333338000.0,0.0,32834000.0,132164000.0,,,,,,645285000.0,,,,,,,181898000.0,-1167194000.0,,,,,,,398067000.0,,,,-22452000.0,958936000.0,,,,,,162635000.0,,,929342857.0,,174157000.0,141740000.0,,-5092000.0,,1638689000.0,-522650000.0,,484837000.0,-7435929000.0,50220000.0,340531000.0,6407558000.0,,49370000.0,,,,106195000.0,,,,,2618076000.0,,,280352000.0,2372605000.0,7678264000.0,0.175,,,,,,,1748189000.0,,,,,2200000000.0,,,1116039000.0,3769416000.0,929342857.0,8060965000.0,18581182000.0,,,,,,,,,,,,,,,,30230336000.0,,162635000.0,,,776046000.0,-211817000.0,,,,,577012000.0,,,5646205000.0,349756000.0,5646205000.0,,,1730035000.0,,,,,,,,,,,,,,
2016-12-31,933736000.0,-65607000.0,,,111280000.0,0.0,1435256000.0,1718788000.0,74241000.0,-1110604000.0,,-1019358000.0,15947162000.0,321627000.0,2655644000.0,,,71638000.0,4043598000.0,6052352000.0,15531761000.0,-3637184000.0,1585967000.0,,,877273775.0,-1199319000.0,7723000.0,13350846000.0,,,6052352000.0,-710491000.0,436328000.0,1017172000.0,-43155000.0,43726000.0,-9000000.0,-4747000.0,,1492088000.0,423160000.0,12739181000.0,,8172903000.0,-2733901000.0,-7751457000.0,-37227000.0,-3231320000.0,16011765000.0,15531761000.0,-3030047000.0,8172903000.0,,9000000.0,,12739181000.0,501520000.0,13350846000.0,7358858000.0,395363000.0,32834000.0,93800000.0,,,93800000.0,6893563000.0,-51416000.0,436925000.0,877273775.0,2918796000.0,9236607000.0,423160000.0,31600158000.0,1492088000.0,138647000.0,-3409262000.0,2839485000.0,,138647000.0,,-137948000.0,2401097000.0,58244000.0,18249312000.0,16011765000.0,,99229000.0,0.0,0.0,458160000.0,0.0,71638000.0,,350649000.0,-62090000.0,-2976708000.0,,1.7,410550000.0,131973000.0,2203351000.0,-620610000.0,,-475522000.0,-890963000.0,0.0,1002769000.0,-7751457000.0,43726000.0,458160000.0,6893563000.0,2200000000.0,41726000.0,3003327000.0,,,111280000.0,,,32834000.0,5048954000.0,3003327000.0,7358858000.0,8195705000.0,521830000.0,2608342000.0,8195705000.0,,,321627000.0,8203155000.0,607137000.0,,131973000.0,-183244000.0,,-4932768000.0,4648806000.0,,2200000000.0,,58244000.0,-1366485000.0,5646205000.0,,8203155000.0,18249312000.0,2469460000.0,1102896000.0,6052352000.0,41726000.0,14285561000.0,401151000.0,1.7,,2009127000.0,,,74241000.0,4839031000.0,,,31600158000.0,6052352000.0,350649000.0,,-618401000.0,1102896000.0,-366899000.0,,2393310000.0,,,604441000.0,,,6052352000.0,-109099000.0,6052352000.0,,,2839485000.0,15947162000.0,1718788000.0,,,,,,,,,,,,
2017-03-31,775205000.0,,,0.525,157214000.0,,1435965000.0,3922403000.0,,-176533000.0,,-1202807000.0,16513359000.0,,,,,147914000.0,4052602000.0,,16418270000.0,,,,,,,-10342000.0,,,,6450516000.0,-360113000.0,,1605060000.0,,,,-39559000.0,,,,13192876000.0,,,,,93358000.0,,16503732000.0,,,8744547000.0,,,,,660760000.0,14719862000.0,7673723000.0,190082000.0,32834000.0,92453000.0,,,,,,664448000.0,,,,,,,1439440000.0,-2803965000.0,,,,,,,467722000.0,,,,0.0,3047000.0,,,,,,458572000.0,,,873470476.0,,471401000.0,142315000.0,,0.0,,-66981000.0,-562776000.0,,652297000.0,-8224202000.0,509822000.0,506684000.0,7366700000.0,,98663000.0,,,,157214000.0,,,,,4969616000.0,,,628615000.0,2616637000.0,8289157000.0,0.525,,,,,,,225203000.0,,,,,2200000000.0,,,-629757000.0,6052352000.0,873470476.0,8151077000.0,18234811000.0,,,,,,,,,,,,,,,,32954673000.0,,458572000.0,,,1141168000.0,-318536000.0,,,,,628361000.0,0.0,,6450516000.0,348084000.0,6450516000.0,,,3313467000.0,,,,,,,,,,,,,,
2017-06-30,803174000.0,,,0.8,183943000.0,,1532082000.0,2731505000.0,,-3302334000.0,,-1634942000.0,16785029000.0,,,,,125173000.0,4316018000.0,,17713107000.0,,,,,,,-485000.0,,,,4994519000.0,-646921000.0,,1662131000.0,,,,-894438000.0,,,,10546549000.0,,,,,146904000.0,,14162011000.0,,,8519536000.0,,,,,728908000.0,13401956000.0,9193571000.0,105902000.0,32834000.0,155417000.0,,,,,,692085000.0,,,,,,,1392007000.0,-6073693000.0,,,,,,,463881000.0,,,,-41130000.0,1472000.0,,,,,,704073000.0,,,880091250.0,,715036000.0,142800000.0,,0.0,,-43091000.0,-781469000.0,,-659795000.0,-8342539000.0,573621000.0,545370000.0,7112804000.0,,66143000.0,,,,183943000.0,,,,,5118782000.0,,,898979000.0,2783936000.0,8442490000.0,0.8,,,,,,,-1349807000.0,3251000.0,,,,2200000000.0,,,-824560000.0,6450516000.0,880091250.0,8118875000.0,18512301000.0,,,,,,,,,,,,,,,,31914257000.0,,704073000.0,,,1436480000.0,-274434000.0,,,,,617032000.0,0.0,,4994519000.0,146120000.0,4997770000.0,,,4033370000.0,,,,,,,,,,,,,,
2017-09-30,941483000.0,,,0.675,161087000.0,,1664051000.0,2709740000.0,,947642000.0,,85406000.0,17413732000.0,,,,,119861000.0,4597427000.0,,17505119000.0,,,,,,,45693000.0,,,,4906458000.0,-792640000.0,,1768220000.0,,,,-999416000.0,,,,11056789000.0,,,,,-116298000.0,,14766559000.0,,,9146459000.0,,,,,722568000.0,13534313000.0,8358660000.0,117142000.0,32834000.0,185480000.0,,,,,,682695000.0,,,,,,,1352270000.0,-5878229000.0,,,,,,,409989000.0,,,,-475000.0,5967000.0,,,,,,600603000.0,,,889782222.0,,614991000.0,97107000.0,,0.0,,1304671000.0,-906589000.0,,-697902000.0,-8597015000.0,522495000.0,589701000.0,7735430000.0,,113519000.0,,,,161087000.0,,,,,5294815000.0,,,776078000.0,2933376000.0,8816717000.0,0.675,,,,,,,-185871000.0,10579000.0,,,,2200000000.0,,,398082000.0,4994519000.0,889782222.0,8042678000.0,18787560000.0,,,,,,,,,,,,,,,,32321873000.0,,600603000.0,,,1530788000.0,-228829000.0,-11823000.0,,,,651039000.0,,,4906458000.0,341103000.0,4917037000.0,,,4077829000.0,,,,,,,,,,,,,,
2017-12-31,448799000.0,0.0,,,69514000.0,654000.0,1649792000.0,2527152000.0,85646000.0,2024182000.0,,402626000.0,18018765000.0,384219000.0,3313229000.0,,,103105000.0,4666017000.0,4712333000.0,18937381000.0,-4110042000.0,2037759000.0,,,877273775.0,-1318134000.0,-6995000.0,14069106000.0,,,4712333000.0,-1504974000.0,659342000.0,830428000.0,0.0,45835000.0,-60222000.0,-1057293000.0,11338000.0,1979129000.0,571758000.0,11267500000.0,,9713538000.0,-507043000.0,-8353357000.0,172909000.0,-2349717000.0,14989161000.0,18937381000.0,-1008776000.0,9713538000.0,,,,11267500000.0,1200993000.0,14069106000.0,9223843000.0,333528000.0,32834000.0,193831000.0,,,193831000.0,8149831000.0,-2990706000.0,550768000.0,877273775.0,6052352000.0,11350174000.0,571758000.0,33982469000.0,1979129000.0,145642000.0,-8072379000.0,4263598000.0,,145642000.0,,296873000.0,2589996000.0,323691000.0,19913363000.0,14989161000.0,,-18617000.0,654000.0,,651122000.0,0.0,103105000.0,,215881000.0,27871000.0,-3304648000.0,,2.25,236331000.0,104102000.0,2596980000.0,-127127000.0,,1906667000.0,-1859208000.0,-11992000.0,-861343000.0,-8353357000.0,45835000.0,651122000.0,8149831000.0,2200000000.0,110108000.0,4818868000.0,,,69514000.0,,,32834000.0,6281890000.0,4818868000.0,9223843000.0,9665408000.0,305845000.0,3016225000.0,9665408000.0,,,384219000.0,8307576000.0,3101266000.0,,104102000.0,-459650000.0,11338000.0,-22828266000.0,5865839000.0,,2200000000.0,,323691000.0,47459000.0,4906458000.0,,8307576000.0,19913363000.0,-1770125000.0,1542679000.0,4723671000.0,110108000.0,17632064000.0,,2.25,,2609517000.0,,,85646000.0,-1566743000.0,,,33982469000.0,4712333000.0,215881000.0,,-192396000.0,1542679000.0,-496335000.0,4554000.0,2968661000.0,,,700548000.0,,,4712333000.0,-175965000.0,4723671000.0,,,4263598000.0,18018765000.0,2527152000.0,,,,,,,,,,,,
2018-03-31,1008680000.0,,,0.575,170195000.0,,1646836000.0,2986108000.0,,-764966000.0,,-1628920000.0,20152859000.0,,,,,170240000.0,4761595000.0,,22825501000.0,,,,,,,-11916000.0,,,,4589654000.0,-917707000.0,,2453310000.0,,,,-19201000.0,,,,10215120000.0,,,,,146192000.0,,14204935000.0,,,11121357000.0,,,,,638156000.0,14532098000.0,11704144000.0,,32834000.0,228281000.0,,,,,,604685000.0,,,,,,,1215093000.0,-9756803000.0,,,,,,,429379000.0,,,,,1151000.0,,,,,,500780000.0,,,870921739.0,,525015000.0,116018000.0,,,,269666000.0,-1051927000.0,,431364000.0,-8892568000.0,308983000.0,858759000.0,8693015000.0,,166439000.0,,,,170195000.0,,,,,5943857000.0,,,695210000.0,3114759000.0,11260291000.0,0.575,,,,,,,-216677000.0,13480000.0,,,,2200000000.0,,,-782261000.0,4712333000.0,870921739.0,9258223000.0,22541021000.0,,,,,,,,,,,,,,,,37073119000.0,,500780000.0,,,1804947000.0,-297248000.0,-2645000.0,,,,979818000.0,,,4589654000.0,778282000.0,4603134000.0,,,5185267000.0,,,,,,,,,,,,,,
2018-06-30,1057992000.0,,,0.475,142177000.0,,1713570000.0,3832243000.0,,639302000.0,,-254580000.0,21169159000.0,,,,,154020000.0,5105321000.0,,26073872000.0,,,,,,,-151551000.0,,,,7080853000.0,-1015122000.0,,2886011000.0,,,,-582313000.0,,,,10502124000.0,,,,,331222000.0,,14902996000.0,,,13622860000.0,,,,,655578000.0,17690806000.0,12451012000.0,,32834000.0,222272000.0,,,,,,625384000.0,,,,,,,1205699000.0,-14899173000.0,,,,,,,491530000.0,,,,,1356000.0,,,,,,415055000.0,,,873800000.0,,429459000.0,267569000.0,,,,2024755000.0,-1201782000.0,,1481566000.0,-9551581000.0,289385000.0,926625000.0,11006299000.0,,147000000.0,,,,142177000.0,,,,,6334244000.0,,,571636000.0,3391751000.0,11617578000.0,0.475,,,,,,,2491199000.0,14364000.0,,,,2200000000.0,,,822973000.0,4589654000.0,873800000.0,9624326000.0,23335352000.0,,,,,,,,,,,,,,,,41026158000.0,,415055000.0,,,2216004000.0,-454476000.0,-139000.0,,,,1046079000.0,,,7080853000.0,1268296000.0,7095217000.0,,,6173725000.0,,,,,,,,,,,,,,
2018-09-30,1294713000.0,,,0.275,144376000.0,,2054250000.0,4072284000.0,,-216508000.0,,-372012000.0,22545982000.0,,,,,136786000.0,5799240000.0,,30513204000.0,,,,,,,112619000.0,,,,8749191000.0,-1510465000.0,,4180671000.0,,,,-675285000.0,,,,10607867000.0,,,,,-228627000.0,,14802682000.0,,,17040661000.0,,,,,759537000.0,21077808000.0,13472543000.0,,32834000.0,241740000.0,,,,,,636583000.0,,,,,,,1253215000.0,-11356451000.0,,,,,,,603414000.0,,,,161190000.0,13393000.0,,,,,,241361000.0,,,877676364.0,,281256000.0,154950000.0,,-408000.0,,3021692000.0,-1718801000.0,,-1065125000.0,-10570061000.0,838982000.0,1009867000.0,14053500000.0,,109597000.0,,,,144376000.0,,,,,6830158000.0,,,425632000.0,3744990000.0,11975921000.0,0.275,,,,,,,446102000.0,12435000.0,,,,2200000000.0,,,1302891000.0,7080853000.0,877676364.0,9851047000.0,24326288000.0,,,,,,,,,,,,,,,,45404096000.0,,241361000.0,,,2060634000.0,-280299000.0,2335000.0,,,,975106000.0,,,8749191000.0,2779933000.0,8761626000.0,,,7742665000.0,,,,,,,,,,,,,,
2018-12-31,1344866000.0,-94620000.0,,,38733000.0,19413000.0,1731826000.0,2372512000.0,134095000.0,-159808000.0,,525061000.0,23062581000.0,547243000.0,2440231000.0,,,133597000.0,5626319000.0,7419239000.0,26711721000.0,-5430377000.0,2177335000.0,,,873900093.0,203119000.0,-26035000.0,18337109000.0,,,7419239000.0,-1092275000.0,807120000.0,-1752082000.0,-41092000.0,12572000.0,294444000.0,-623201000.0,51863000.0,2021065000.0,495481000.0,11324446000.0,,14971673000.0,-501980000.0,-10629048000.0,789485000.0,-1730451000.0,15921744000.0,26711721000.0,399477000.0,14971673000.0,,-5699000.0,,11324446000.0,386960000.0,18337109000.0,11740048000.0,,32834000.0,264704000.0,,,264704000.0,12092681000.0,-1900000000.0,406565000.0,873900093.0,4712333000.0,14145993000.0,495481000.0,42765275000.0,2021065000.0,151532000.0,-9351163000.0,6648908000.0,,151532000.0,,1038272000.0,2273217000.0,3809000.0,24428166000.0,15921744000.0,,79194000.0,19413000.0,-19500000.0,862360000.0,2577000.0,133597000.0,,863869000.0,-76883000.0,-4535569000.0,,2.325,941605000.0,180434000.0,4287974000.0,-1817811000.0,,513741000.0,-1457867000.0,-42454000.0,-1382188000.0,-10629048000.0,12572000.0,862360000.0,12092681000.0,2200000000.0,165265000.0,5520927000.0,,,38733000.0,,,32834000.0,7146482000.0,5520927000.0,11740048000.0,12433533000.0,980338000.0,3894493000.0,12433533000.0,,,547243000.0,10349723000.0,5829854000.0,,180434000.0,-1960722000.0,51863000.0,-45363590000.0,7767910000.0,,2200000000.0,,3809000.0,-944126000.0,8749191000.0,,10349723000.0,24428166000.0,759902000.0,2503537000.0,7471102000.0,165265000.0,21292475000.0,,2.325,,2672816000.0,,,134095000.0,-534383000.0,,,42765275000.0,7419239000.0,863869000.0,,-1818219000.0,2503537000.0,1235142000.0,-42005000.0,4706251000.0,,,1286971000.0,,,7419239000.0,-4019391000.0,7471102000.0,,,6648908000.0,23062581000.0,2372512000.0,,,,,,,,,,,,
