,annualPretaxIncome,quarterlyLongTermDebt,annualLongTermDebt,annualAccountsReceivable,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTotalAssets,annualTotalAssets,trailingNetIncome,annualGoodwill,annualNetIncome,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualBasicAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualOtherNonCashItems,annualSaleOfInvestment,annualCommonStockIssuance,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,annualBasicEPS,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualTotalRevenue,annualPurchaseOfInvestment,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,trailingTotalRevenue,annualEndCashPosition,quarterlyEndCashPosition,trailingOtherIncomeExpense,annualNetPPE,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,annualOperatingIncome,annualOtherIntangibleAssets,quarterlyBasicEPS,annualOtherIncomeExpense,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualAccountsPayable,quarterlyInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,quarterlyFreeCashFlow,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,annualInvestmentsAndAdvances,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedEPS,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualInterestExpense,annualChangesInAccountReceivables,annualBeginningCashPosition,annualCurrentAssets,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,quarterlyChangesInAccountReceivables,trailingOperatingExpense,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlyBasicAverageShares,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyBeginningCashPosition,annualRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualCurrentDeferredRevenue,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,annualCurrentDebt,trailingCostOfRevenue,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,quarterlyDilutedEPS,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,trailingTaxProvision,annualGrossProfit,trailingPurchaseOfBusiness,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,annualFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyRetainedEarnings,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingFreeCashFlow,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyTotalRevenue,quarterlyCurrentAssets,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,trailingChangeInAccountPayable,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualIncomeTaxPayable,annualInventory,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingStockBasedCompensation,trailingInterestExpense,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1333152000,,632000000.0,,,,,90458000.0,3828927000.0,,,,,,2697347000.0,,0.0,381813000.0,807650000.0,,137434000.0,,,-82608000.0,236298000.0,,,,,,1080636000.0,1784275000.0,,14024000.0,14169000.0,,,2896000.0,,,,770112000.0,44685138.0,7646000.0,,,,,14024000.0,-16149000.0,,,101846000.0,,,,,,,,0.32,,,28599000.0,19659000.0,,,101846000.0,101846000.0,,7426000.0,,130179000.0,961000.0,,2074209000.0,,-207948000.0,49241000.0,,,,,,,,,,,,21734000.0,,,,,7507000.0,,-3901000.0,,,43605273.0,,,,,184454000.0,,,436000.0,813294000.0,,1917000.0,789771000.0,,,,-16149000.0,,50165000.0,1751873000.0,,,,-341785000.0,-454992000.0,,,,,,4824000.0,244672000.0,,,,,,0.31,46078000.0,,3811000.0,95000.0,,,,,,,,,23523000.0,,,841321000.0,18993000.0,-11830000.0,-242658000.0,276226000.0,,993573000.0,,,813294000.0,1131580000.0,586457000.0,,129663000.0,-196122000.0,-11826000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,619000000.0,,,,,92218000.0,3794071000.0,,,,,,2638605000.0,,0.0,393344000.0,819946000.0,,144321000.0,,,13653000.0,210799000.0,,,,,,1048108000.0,1766978000.0,,37441000.0,37730000.0,,,-47000.0,,,,826693000.0,44847350.0,7646000.0,,,,,37188000.0,-9749000.0,,,115499000.0,,,,,,,,0.85,,,19598000.0,19962000.0,,,115499000.0,115499000.0,,7459000.0,,126934000.0,-29476000.0,,2039360000.0,,52844000.0,45762000.0,,,,,,,,,,,,24081000.0,,,,,25049000.0,,-24000.0,,,43718678.0,,,,,101846000.0,,,438000.0,921341000.0,,-40090000.0,863259000.0,,,,-9749000.0,,83132000.0,1749887000.0,,,,-350773000.0,-429508000.0,,,,,,12846000.0,239202000.0,,,,,,0.83,77997000.0,,3830000.0,3008000.0,,,,,,,,,58082000.0,,,869670000.0,50576000.0,-14138000.0,-2460000.0,246531000.0,,991252000.0,,,921341000.0,1155466000.0,589975000.0,,-50102000.0,73504000.0,-20660000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,572000000.0,,,,,151441000.0,4054010000.0,,,,,,2784920000.0,,0.0,480956000.0,858594000.0,,166871000.0,,,10231000.0,295525000.0,,,,,,881779000.0,1816944000.0,,49513000.0,49682000.0,,,3878000.0,,,,857730000.0,44826502.0,7646000.0,,,,,49513000.0,-109659000.0,,,125730000.0,,,,,0.0,,,1.12,,,30775000.0,19089000.0,,,125730000.0,125730000.0,,9952000.0,,135980000.0,254000.0,,2195159000.0,,134555000.0,47745000.0,,,,,,,,,,,,18770000.0,,,,,8080000.0,,-7634000.0,,,44015922.0,,,,,115499000.0,,,440000.0,949491000.0,,14834000.0,876819000.0,,,,-109659000.0,,86296000.0,1852973000.0,,,,-342857000.0,-413500000.0,,,,,,16916000.0,248036000.0,,,,,,1.1,95639000.0,,3845000.0,387000.0,,,,,,,,,72672000.0,,,919184000.0,66598000.0,-95388000.0,82167000.0,106185000.0,,1313380000.0,,,949491000.0,1269090000.0,590893000.0,,-37016000.0,156906000.0,-22351000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,278087000.0,444000000.0,444000000.0,996681000.0,,,109909000.0,4351499000.0,4351499000.0,,1853761000.0,208050000.0,,2835970000.0,-18219000.0,794160000.0,685718000.0,996681000.0,,94904000.0,,43848737.0,26429000.0,268107000.0,,54395000.0,77534000.0,3705000.0,1951183000.0,730272000.0,1853761000.0,4.73,107072000.0,107262000.0,-151252000.0,78810000.0,-11688000.0,3932830000.0,,1017128000.0,1064661000.0,44953524.0,3106000.0,,-208741000.0,44799437.0,,106831000.0,-15695000.0,,152159000.0,152159000.0,,269338000.0,1661971000.0,,-9128000.0,334824000.0,45932000.0,2.43,-21564000.0,,170057000.0,20100000.0,,327698000.0,152159000.0,152159000.0,,10337000.0,730272000.0,142059000.0,-113130000.0,-11656000.0,2392243000.0,413634000.0,253489000.0,45932000.0,94904000.0,268107000.0,8946000.0,4.63,152159000.0,-151252000.0,152159000.0,35173000.0,-90495000.0,184454000.0,1515529000.0,16484000.0,,,,207556000.0,36898000.0,,-97000.0,142059000.0,,44051014.0,,-339885000.0,609223000.0,3519196000.0,125730000.0,-2017000000.0,,441000.0,454544000.0,,8946000.0,1084761000.0,,,109909000.0,-15695000.0,,76152000.0,1951183000.0,-94758000.0,685718000.0,-32295000.0,-339885000.0,-719000000.0,76152000.0,16484000.0,69244000.0,2546965000.0,441000.0,34657000.0,269338000.0,,170057000.0,,2835970000.0,,2.38,193919000.0,-141391000.0,42909000.0,215000.0,,1385865000.0,,,-134028000.0,-7720000.0,,2392243000.0,163943000.0,232940000.0,3106000.0,1017128000.0,141919000.0,-12672000.0,155231000.0,,,1661971000.0,,3598006000.0,1248704000.0,1515529000.0,609223000.0,208843000.0,-251286000.0,293410000.0,-39921000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,745000000.0,,,,,101637000.0,4235247000.0,,,,,,2815686000.0,,563720000.0,413705000.0,913615000.0,,90908000.0,,,-18689000.0,272161000.0,,,,,,1025509000.0,1836933000.0,,13156000.0,13262000.0,,,2314000.0,,,,813641000.0,45055399.0,3106000.0,,,,,13156000.0,-20777000.0,,,133470000.0,,,,,,,,0.3,,,166845000.0,19079000.0,,,133470000.0,133470000.0,,7923000.0,,148201000.0,-2017000.0,,2304737000.0,,-314144000.0,43556000.0,,,,,,,,,,,,21568000.0,,47465000.0,,,5349000.0,,-1093000.0,,,44080767.0,,,,,152159000.0,,,441000.0,292268000.0,,-39679000.0,832720000.0,,,,-20777000.0,,59396000.0,1922546000.0,,,,-345625000.0,-332500000.0,,,,,,4397000.0,260961000.0,,,,,,0.29,42347000.0,,10595000.0,89000.0,,,,,,,,,23268000.0,,,1030284000.0,17659000.0,-13438000.0,-347636000.0,,,1279228000.0,,,855988000.0,1419561000.0,606586000.0,,303544000.0,-301456000.0,-12688000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,754000000.0,,,,,112553000.0,4174703000.0,,,,,,2818232000.0,,634600000.0,410032000.0,911425000.0,,82110000.0,,,-11619000.0,265202000.0,,,,,,1004200000.0,1836981000.0,,46531000.0,49452000.0,,,2474000.0,,,,896785000.0,45141341.0,3106000.0,,,,,46290000.0,-41984000.0,,,121851000.0,,,,,,,,1.05,,,124813000.0,20175000.0,,,121851000.0,121851000.0,,9049000.0,,157824000.0,-34180000.0,,2241400000.0,,39374000.0,41342000.0,,,,,,,,,,,,11719000.0,,-20342000.0,,,12076000.0,,-36000.0,,,44101006.0,,,,,133470000.0,,,441000.0,354783000.0,,-78807000.0,916959000.0,,,,-41984000.0,,79459000.0,1926545000.0,,,,-357018000.0,-526060000.0,,,,,,16397000.0,252247000.0,,,,,,1.03,92599000.0,,8664000.0,837000.0,,,,,,,,,72424000.0,,,1066794000.0,65849000.0,-45737000.0,-17634000.0,,,1237200000.0,,,989383000.0,1356471000.0,609265000.0,,-26533000.0,56898000.0,-17524000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,720000000.0,,,,,105309000.0,4325945000.0,,,,,,2904971000.0,,699031000.0,508952000.0,980955000.0,,92521000.0,,,-2147000.0,287747000.0,,,,,,1005190000.0,1889848000.0,,62857000.0,63116000.0,,,1655000.0,,,,995043000.0,45063360.0,3106000.0,,,,,62857000.0,-49398000.0,,,119704000.0,,,,,-3000.0,,,1.42,,,81199000.0,19742000.0,,,119704000.0,119704000.0,,9631000.0,,170085000.0,-35371000.0,,2292515000.0,,119702000.0,40649000.0,,,,,,,,,,,,20626000.0,,-88994000.0,,,3271000.0,,-12951000.0,,,44407468.0,,,,,121851000.0,,,444000.0,407771000.0,,-36411000.0,1014785000.0,,,,2040000.0,,108817000.0,2026432000.0,,,,-361265000.0,-486000000.0,,,,,,20925000.0,259184000.0,,,,,,1.39,111759000.0,,8069000.0,136000.0,,,,,,,,,92017000.0,,,1129648000.0,84041000.0,-29726000.0,54750000.0,,,1287325000.0,,,1106802000.0,1420974000.0,620449000.0,,-97434000.0,144685000.0,-24983000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,365444000.0,430000000.0,430000000.0,1237514000.0,,,143248000.0,4597353000.0,4597353000.0,,1900080000.0,269865000.0,,2873125000.0,-20026000.0,919709000.0,810425000.0,1237514000.0,,97696000.0,,44258878.0,33022000.0,287200000.0,,34977000.0,27629000.0,1255000.0,2179669000.0,748120000.0,1900080000.0,6.09,147322000.0,147523000.0,-164212000.0,79853000.0,6585000.0,4461591000.0,,1266967000.0,1289135000.0,45146449.0,18029000.0,,-128388000.0,45072120.0,,147154000.0,-52053000.0,,152726000.0,152726000.0,,295547000.0,1658424000.0,,-10003000.0,387134000.0,45579000.0,3.31,13028000.0,,22800000.0,20857000.0,,293167000.0,152726000.0,152726000.0,,8115000.0,748120000.0,174712000.0,-3003000.0,-14277000.0,2406544000.0,466987000.0,337551000.0,45579000.0,97696000.0,287200000.0,-25202000.0,5.98,152726000.0,13604000.0,152726000.0,34718000.0,-267550000.0,152159000.0,1724228000.0,52156000.0,,-205679000.0,,269456000.0,6933000.0,,-197000.0,174712000.0,,44440684.0,,-374030000.0,669577000.0,3994604000.0,119704000.0,-1979500000.0,,444000.0,589709000.0,,-25202000.0,1309992000.0,,,143248000.0,2363000.0,,104410000.0,2179669000.0,-110684000.0,810425000.0,567000.0,-374030000.0,-634940000.0,104410000.0,52156000.0,92092000.0,2817059000.0,444000.0,50373000.0,295547000.0,,22800000.0,,2873125000.0,,3.26,220283000.0,-74571000.0,7649000.0,193000.0,,1644532000.0,,,-94761000.0,-83504000.0,,2406544000.0,199426000.0,182483000.0,18029000.0,1266967000.0,197896000.0,-5860000.0,227016000.0,,,1658424000.0,,4074457000.0,1509418000.0,1724228000.0,669577000.0,273352000.0,-307965000.0,393040000.0,-55489000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,718000000.0,,,,,116011000.0,4555642000.0,,,,,,2890565000.0,,637340000.0,504164000.0,1129020000.0,,106360000.0,,,-12578000.0,291779000.0,,,,,,1050257000.0,1903409000.0,,15902000.0,16145000.0,,,-27055000.0,,,,994339000.0,45201708.0,18029000.0,,,,,15902000.0,-39297000.0,,,140148000.0,,,,,,,,0.36,,,20402000.0,22411000.0,,,140148000.0,140148000.0,,,,185292000.0,590000.0,,2331329000.0,,-296692000.0,43614000.0,,,,,,,,,,,,14211000.0,,85668000.0,,,,,-4101000.0,,,44513813.0,,,,,152726000.0,,,445000.0,400102000.0,,-11384000.0,1016750000.0,,,,-39297000.0,,98324000.0,2213588000.0,,,,-390829000.0,-330772000.0,,,,,,-29145000.0,316765000.0,,,,,,0.35,43103000.0,,8274000.0,133000.0,,,,,,,,,20692000.0,,,1282869000.0,-13000000.0,-13318000.0,-307147000.0,,,1281072000.0,,,1037442000.0,1665077000.0,707594000.0,,290147000.0,-263428000.0,-33264000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,685000000.0,,,,,116610000.0,4776256000.0,,,,,,2942318000.0,,761224000.0,549234000.0,1195172000.0,,108131000.0,,,10560000.0,295618000.0,,,,,,999789000.0,1946414000.0,,71942000.0,72362000.0,,,7033000.0,,,,1157310000.0,45278494.0,18029000.0,,,,,71766000.0,-44568000.0,,,150708000.0,,,,,,,,1.61,,,119322000.0,22780000.0,,,150708000.0,150708000.0,,,,192730000.0,-27512000.0,,2449304000.0,,82643000.0,44146000.0,,,,,,,,,,,,9676000.0,,-55684000.0,,,,,-228000.0,,,44586095.0,,,,,140148000.0,,,446000.0,515980000.0,,13750000.0,1180090000.0,,,,-44568000.0,,111187000.0,2310027000.0,,,,-418695000.0,-426357000.0,,,,,,24121000.0,331850000.0,,,,,,1.58,119894000.0,,7423000.0,,,,,,,,,,97114000.0,,,1344318000.0,96483000.0,-25431000.0,16734000.0,,,1449515000.0,,,1277204000.0,1833938000.0,750545000.0,,-61895000.0,117023000.0,-34380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,525000000.0,,,,,168896000.0,4934786000.0,,,,,,2940539000.0,,828241000.0,665556000.0,1216322000.0,,94111000.0,,,11860000.0,290674000.0,,,,,,831291000.0,1910990000.0,,104284000.0,104737000.0,,,19589000.0,,,,1216531000.0,45290595.0,18029000.0,,,,,104284000.0,-27638000.0,,,162568000.0,,,,,0.0,,,2.33,,,212097000.0,22023000.0,,,162568000.0,162568000.0,,,,194665000.0,8081000.0,,2591567000.0,,148935000.0,40443000.0,,,,,,,,,,,,29399000.0,,-118854000.0,,,,,-11310000.0,,,44809133.0,,,,,150708000.0,,,448000.0,537734000.0,,-76839000.0,1238554000.0,,,,-27638000.0,,119963000.0,2323178000.0,,,,-416810000.0,-449630000.0,,,,,,34912000.0,344765000.0,,,,,,2.3,149444000.0,,6786000.0,,,,,,,,,,127421000.0,,,1448602000.0,139649000.0,-19629000.0,60656000.0,,,1760276000.0,,,1365975000.0,1994247000.0,761575000.0,,-145483000.0,184981000.0,-36046000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,485608000.0,275000000.0,275000000.0,1375035000.0,,,152983000.0,5075336000.0,5075336000.0,,1907924000.0,386063000.0,,2957160000.0,-21885000.0,1031869000.0,990678000.0,1375035000.0,,118969000.0,,44684482.0,87845000.0,297142000.0,,29128000.0,,2393000.0,2386797000.0,619205000.0,1907924000.0,8.63,193935000.0,194776000.0,-187938000.0,94337000.0,6194000.0,5429603000.0,,1631145000.0,1458917000.0,,17082000.0,,-203029000.0,45260563.0,,193797000.0,-76435000.0,,250413000.0,250413000.0,,368361000.0,2047011000.0,,-11392000.0,508169000.0,38841000.0,,5760000.0,,97912000.0,27123000.0,,498861000.0,250413000.0,250413000.0,,,619205000.0,57012000.0,525000.0,-15954000.0,2666216000.0,602506000.0,407048000.0,38841000.0,118969000.0,297142000.0,-200239000.0,8.52,250413000.0,1207000.0,250413000.0,28321000.0,-264025000.0,152726000.0,2118176000.0,27825000.0,,-175155000.0,,385749000.0,,,-315000.0,57012000.0,,,,-418332000.0,786693000.0,4827097000.0,162568000.0,-1831992000.0,,448000.0,717112000.0,,-200239000.0,1486040000.0,,,152983000.0,-133000.0,,104565000.0,2386797000.0,-156927000.0,990678000.0,97687000.0,-418332000.0,-625233000.0,104565000.0,27825000.0,97588000.0,3258673000.0,448000.0,67699000.0,368361000.0,,97912000.0,,2957160000.0,,,290064000.0,-18316000.0,6645000.0,,,2170930000.0,,,-94630000.0,4854000.0,,2666216000.0,262941000.0,341934000.0,17082000.0,1631145000.0,262475000.0,-36252000.0,234611000.0,,,2047011000.0,,4921434000.0,1748981000.0,2118176000.0,786693000.0,388020000.0,-285798000.0,460285000.0,-53237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,610000000.0,,,,,159508000.0,4996418000.0,,,,,,2935281000.0,,737917000.0,628592000.0,1229545000.0,,112475000.0,,,-51922000.0,304770000.0,,,,,,953127000.0,1870534000.0,,41894000.0,43271000.0,,,10568000.0,,,,1125114000.0,45373911.0,17232000.0,,,,,41894000.0,-21054000.0,,,198491000.0,,,,,,,,0.93,,,193254000.0,24923000.0,,,198491000.0,198491000.0,,6038000.0,,63603000.0,-15546000.0,,2648727000.0,,-354934000.0,36014000.0,,,,,,,,,,,,34665000.0,,63390000.0,,,,,-1915000.0,,,44843629.0,,,,,250413000.0,,,449000.0,465594000.0,,-308460000.0,1150037000.0,,,,6813000.0,,96915000.0,2326680000.0,,,,-423588000.0,-300213000.0,,,,,,14733000.0,353818000.0,,,,,,0.92,78397000.0,,8633000.0,,,,,,,,,,53474000.0,,,1673039000.0,58004000.0,-22844000.0,-409740000.0,,,1695600000.0,,,1203511000.0,2061137000.0,777406000.0,,313381000.0,-335770000.0,-19164000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,604998000.0,,,,,146689000.0,5043301000.0,,,,,,3058353000.0,,825058000.0,662865000.0,1305467000.0,,114512000.0,,,-7457000.0,333016000.0,,,,,,935286000.0,1933280000.0,,90311000.0,91410000.0,,,25296000.0,,,,1243185000.0,45434585.0,17712000.0,,,,,90148000.0,-71253000.0,,,191034000.0,,,,,,,,2.01,,,48600000.0,25495000.0,,,191034000.0,191034000.0,,7558000.0,,61961000.0,-38322000.0,,2558346000.0,,94733000.0,38367000.0,,,,,,,,,,,,34633000.0,,-87229000.0,,,,,-197000.0,,,44868979.0,,,,,198491000.0,,,449000.0,548417000.0,,-254772000.0,1268680000.0,,,,0.0,,127332000.0,2464540000.0,,,,-446595000.0,-331311000.0,,,,,,31123000.0,362988000.0,,,,,,1.98,130290000.0,,7192000.0,,,,,,,,,,104795000.0,,,1751018000.0,122533000.0,-51233000.0,12259000.0,,,1623060000.0,,,1373475000.0,1984948000.0,809583000.0,,-57761000.0,120919000.0,-26186000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,510005000.0,,,,,153109000.0,5235026000.0,,,,,,3140629000.0,,896080000.0,790977000.0,1407440000.0,,130301000.0,,,2465000.0,311814000.0,,,,,,847472000.0,1999623000.0,,110409000.0,113185000.0,,,7254000.0,,,,1336199000.0,45452959.0,17723000.0,,,,,110409000.0,-92157000.0,,,193499000.0,,,,,0.0,,,2.45,,,61174000.0,26642000.0,,,193499000.0,193499000.0,,,,64352000.0,-6906000.0,,2709243000.0,,153451000.0,43384000.0,,,,,,,,,,,,9980000.0,,-123655000.0,,,,,-7493000.0,,,45001309.0,,,,,191034000.0,,,450000.0,605187000.0,,-329747000.0,1362842000.0,,,,0.0,,143913000.0,2506500000.0,,,,-430428000.0,-519132000.0,,,,,,25720000.0,377832000.0,,,,,,2.43,165068000.0,,6764000.0,,,,,,,,,,138425000.0,,,1861427000.0,138905000.0,-69633000.0,39653000.0,,,1861771000.0,,,1501267000.0,2094397000.0,808260000.0,,-95377000.0,196606000.0,-43155000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,579146000.0,529999000.0,529999000.0,1591674000.0,,,200804000.0,6205159000.0,6205159000.0,,2141471000.0,438672000.0,,3554352000.0,-25593000.0,1105480000.0,1088889000.0,1591674000.0,,208496000.0,,44940042.0,23084000.0,311487000.0,,29759000.0,,5184000.0,2688763000.0,981667000.0,2141471000.0,9.75,196058000.0,198475000.0,-584615000.0,108142000.0,243000.0,5965671000.0,,2044224000.0,1589116000.0,45491779.0,33032000.0,,191567000.0,45414898.0,,195907000.0,-400151000.0,,216583000.0,216583000.0,,423268000.0,2505193000.0,,-13261000.0,563914000.0,227185000.0,4.35,43359000.0,,287702000.0,31082000.0,,375769000.0,216583000.0,216583000.0,,,981667000.0,94330000.0,6955000.0,-10092000.0,3486860000.0,672056000.0,333443000.0,227185000.0,208496000.0,311487000.0,-336313000.0,9.65,216583000.0,-45555000.0,216583000.0,28127000.0,-400762000.0,250413000.0,2650807000.0,99411000.0,,-253268000.0,,438358000.0,,,-487000.0,94330000.0,,45043383.0,,-449204000.0,872472000.0,5293615000.0,193499000.0,-1893316000.0,,450000.0,781937000.0,,-336313000.0,1620198000.0,,,200804000.0,-52368000.0,,114770000.0,2688763000.0,-149076000.0,1088889000.0,-33830000.0,-449204000.0,-742660000.0,114770000.0,99411000.0,132805000.0,3564536000.0,450000.0,61229000.0,423268000.0,,287702000.0,,3554352000.0,,4.31,298301000.0,-53819000.0,7170000.0,,,2401135000.0,,,-439221000.0,-196014000.0,,3486860000.0,267219000.0,226693000.0,33032000.0,2044224000.0,259704000.0,-295511000.0,161814000.0,,,2505193000.0,,5401757000.0,1887417000.0,2650807000.0,872472000.0,446341000.0,31324000.0,394014000.0,-60571000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,1057900000.0,,,,,207400000.0,6346800000.0,,,,,,3883700000.0,,810400000.0,683700000.0,1422400000.0,,229300000.0,,,23800000.0,360200000.0,,,,,,1529500000.0,2264300000.0,,25700000.0,25200000.0,,,5400000.0,,,,1268600000.0,45483051.0,12800000.0,,,,,25700000.0,-184300000.0,,,240400000.0,,,,,,,,0.57,,,308900000.0,,,,240400000.0,240400000.0,,8900000.0,,80200000.0,21100000.0,,3555900000.0,,-404600000.0,234400000.0,,,,,,,,,,,,143400000.0,,,,,,,,,,45094824.0,,,,,216600000.0,,,500000.0,526400000.0,,-322500000.0,1299800000.0,,,,-2600000.0,,122400000.0,2736600000.0,,,,-470200000.0,-544800000.0,,,,,,8300000.0,437600000.0,,,,,,0.56,68200000.0,,37900000.0,,,,,,,,,,37000000.0,,,2069900000.0,33500000.0,-136800000.0,-406400000.0,,,2026400000.0,,,1336800000.0,2463100000.0,907800000.0,,540300000.0,-336900000.0,-67700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,1081000000.0,,,,,207500000.0,6341300000.0,,,,,,3890800000.0,,928000000.0,672000000.0,1489500000.0,,238100000.0,,,-26700000.0,357800000.0,,,,,,1577900000.0,2262700000.0,,79000000.0,94400000.0,,,12200000.0,,,,1448000000.0,45573557.0,13600000.0,,,,,78800000.0,-14800000.0,,,213700000.0,,,,,,,,1.75,,,253700000.0,,,,213700000.0,213700000.0,,10900000.0,,86400000.0,-104400000.0,,3532100000.0,,7600000.0,233700000.0,,,,,,,,,,,,124400000.0,,,,,,,,,,45120642.0,,,,,240400000.0,,,500000.0,675600000.0,,-372200000.0,1479400000.0,,,,44400000.0,,121100000.0,2760900000.0,,,,-478300000.0,-573200000.0,,,,,,31100000.0,432400000.0,,,,,,1.73,155600000.0,,22200000.0,,,,,,,,,,124200000.0,,,2134700000.0,125500000.0,-19200000.0,-74100000.0,,,1954200000.0,,,1603600000.0,2450500000.0,910700000.0,,-62800000.0,54100000.0,-46500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
