date,trailingRepaymentOfDebt,annualDilutedAverageShares,annualEbitda,annualGrossProfit,annualRepaymentOfDebt,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyRepaymentOfDebt,annualDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualGrossPPE,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualBasicAverageShares,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyTotalRevenue,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyBasicAverageShares,trailingBeginningCashPosition,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,annualTotalRevenue,annualCapitalStock,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGoodwill,annualOperatingIncome,annualNetOtherInvestingChanges,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentLiabilities,annualTotalAssets,quarterlyCurrentAssets,annualNetIncome,trailingPretaxIncome,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualCurrentDeferredRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualCostOfRevenue,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualStockholdersEquity,annualTaxProvision,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,annualCurrentAccruedExpenses,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCostOfRevenue,trailingOtherNonCashItems,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualSellingGeneralAndAdministration,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1997-09-30,,,,,,,,1400000.0,,2200000.0,,,48400000.0,,-1200000.0,0.0,,,5700000.0,-0.113333,,,,,-42800000.0,1500000.0,1500000.0,,,,,,,19100000.0,,800000.0,,,-100000.0,-4300000.0,,6300000.0,7600000.0,-200000.0,,,,,,100000.0,19900000.0,,-3900000.0,,,,,-3700000.0,,-600000.0,,141000000.0,,,,,,,6176471.0,,-500000.0,,98200000.0,,,100000.0,19100000.0,2400000.0,,,,,,1500000.0,,,,,,,,,26900000.0,,,-0.113333,,,,-7600000.0,,,,,,,,,,31500000.0,,18700000.0,,,,,-700000.0,131800000.0,,,51000000.0,,,,,,,,113100000.0,,,,,,,,,,4500000.0,,8800000.0,0.0,,6176471.0,83400000.0,,,,-700000.0,-700000.0,,,-3200000.0,11000000.0,,4100000.0,,,100000.0,,,,,28600000.0,,,,,,9400000.0,,1500000.0,-3900000.0,-900000.0,5000000.0,7400000.0,,,,11100000.0,,,,,,,,,,,,,,,,,
1997-12-31,,6895161.0,17900000.0,45000000.0,,99500000.0,113300000.0,1500000.0,200000.0,2200000.0,,,50300000.0,8200000.0,3600000.0,0.0,,600000.0,5900000.0,,,0.826667,,2200000.0,-43800000.0,600000.0,600000.0,,,,,143300000.0,,8200000.0,59500000.0,900000.0,,,1700000.0,-1700000.0,-43800000.0,12500000.0,-2000000.0,100000.0,,,6732283.0,5700000.0,33200000.0,300000.0,34500000.0,,-2800000.0,-12400000.0,,,-12400000.0,4000000.0,,4200000.0,,143300000.0,,12300000.0,,-1500000.0,,,,,1200000.0,,99500000.0,3700000.0,-1700000.0,-1000000.0,8200000.0,1300000.0,,122800000.0,2200000.0,,1400000.0,5700000.0,,,0.0,3300000.0,,,87100000.0,,28200000.0,,,,-500000.0,,,1200000.0,100000.0,,11800000.0,0.0,,,,,,26700000.0,137400000.0,24100000.0,5700000.0,,600000.0,8200000.0,2400000.0,137400000.0,,38200000.0,59500000.0,5900000.0,,,,77800000.0,12500000.0,,113300000.0,-3800000.0,-100000.0,9000000.0,,,,,0.846667,,5100000.0,,9700000.0,0.0,5100000.0,,87100000.0,6100000.0,,600000.0,2400000.0,2400000.0,50300000.0,3300000.0,,12300000.0,28200000.0,3700000.0,4900000.0,,0.0,24100000.0,13900000.0,,,38200000.0,,,12300000.0,5700000.0,26700000.0,5500000.0,,600000.0,-2800000.0,-1100000.0,4900000.0,13900000.0,,600000.0,,24800000.0,,,,,,,,,,,,,,,,,
1998-03-31,,,,,,,,600000.0,,2200000.0,,,54300000.0,,6300000.0,0.0,,,1300000.0,0.553333,,,,,-45700000.0,2900000.0,2900000.0,,,,,,,500000.0,,900000.0,,,,7500000.0,,11300000.0,-9000000.0,300000.0,,,,,,100000.0,39600000.0,,-1900000.0,,,,,13200000.0,,7000000.0,,145800000.0,,,,,,,6724138.0,,2400000.0,,100100000.0,,,2300000.0,100000.0,1600000.0,,,,,,8700000.0,,,,,,,,,31000000.0,,,0.58,,,,11300000.0,,,,,,,,,,18900000.0,,19300000.0,,,,,3900000.0,133600000.0,,,59700000.0,,,,,,,,114300000.0,,,,,,,,,,5500000.0,,16000000.0,-100000.0,,7048193.0,79300000.0,,,,3900000.0,3900000.0,,,3500000.0,12300000.0,,2800000.0,,,100000.0,,,,,38200000.0,,,,,,9000000.0,,2900000.0,-1900000.0,-900000.0,5900000.0,12300000.0,,,,23600000.0,,,,,,,,,,,,,,,,,
1998-06-30,,,,,,,,2900000.0,,2500000.0,,,58300000.0,,400000.0,0.0,,,3500000.0,0.033333,,,,,-46900000.0,2700000.0,2700000.0,,,,,,,2600000.0,,800000.0,,,,-3900000.0,,9300000.0,1000000.0,500000.0,,,,,,100000.0,43600000.0,,-2800000.0,,,,,-2600000.0,,1000000.0,,148100000.0,,,,,,,9000000.0,,100000.0,,101200000.0,,,-4400000.0,2600000.0,1700000.0,,,,,,2600000.0,,,,,,,,,31700000.0,,,0.033333,,,,-5400000.0,,,,,,,,,,19300000.0,,21500000.0,,,,,300000.0,137600000.0,,,59200000.0,,,,,,,,116100000.0,,,,,,,,,,5900000.0,,10300000.0,100000.0,,9000000.0,79300000.0,,,,300000.0,300000.0,,,-1200000.0,12100000.0,,2900000.0,,,100000.0,,,,,37900000.0,,,,,,9300000.0,,2700000.0,-2800000.0,-1000000.0,7400000.0,12400000.0,,,,33300000.0,,,,,,,,,,,,,,,,,
1998-09-30,,,,,,,,2700000.0,,2500000.0,,,54900000.0,,-2100000.0,0.0,,,5700000.0,-0.166667,,,,,-47700000.0,900000.0,900000.0,,,,,,,5700000.0,,800000.0,,,-100000.0,-1000000.0,,11000000.0,2100000.0,600000.0,,,,,,100000.0,36200000.0,,-3400000.0,,,,,-600000.0,,-1300000.0,,150200000.0,,,,,,,7800000.0,,-800000.0,,102500000.0,,,-1800000.0,5700000.0,1700000.0,,,,,,500000.0,,,,,,,,,27900000.0,,,-0.166667,,,,-4000000.0,,,,,,,,,,23500000.0,,21000000.0,,,,,-1300000.0,139100000.0,,,59900000.0,,,,,,,,118100000.0,,,,,,,,,,6800000.0,,8100000.0,0.0,,7800000.0,84200000.0,,,,-1300000.0,-1300000.0,,,-2200000.0,12200000.0,,3800000.0,,,0.0,,,,,37900000.0,,,,,,9400000.0,,900000.0,-3400000.0,-1100000.0,5500000.0,10600000.0,,,,28100000.0,,,,,,,,,,,,,,,,,
1998-12-31,,7644231.0,18600000.0,47600000.0,,104300000.0,118600000.0,900000.0,100000.0,2500000.0,,,56400000.0,12100000.0,3800000.0,-500000.0,,2600000.0,5300000.0,,,0.693333,,4800000.0,-48700000.0,2600000.0,2600000.0,,,,,153000000.0,,12100000.0,58700000.0,900000.0,,,2700000.0,-4300000.0,-48700000.0,11100000.0,5200000.0,800000.0,,,7571429.0,5300000.0,35900000.0,300000.0,43600000.0,,-3900000.0,-12000000.0,,,-12500000.0,1000000.0,,4700000.0,,153000000.0,,14100000.0,,-700000.0,,,,,1500000.0,,104300000.0,3500000.0,-2200000.0,1700000.0,12100000.0,1900000.0,-500000.0,183600000.0,2500000.0,,1700000.0,6500000.0,,,100000.0,3400000.0,,,88800000.0,,28900000.0,,,,-1700000.0,,,-2900000.0,800000.0,,11700000.0,0.0,,,,,,29500000.0,145200000.0,26600000.0,5300000.0,,2600000.0,12100000.0,2300000.0,145200000.0,,37600000.0,58700000.0,5300000.0,,,,136000000.0,11100000.0,,118600000.0,-4300000.0,-1000000.0,8500000.0,,,,,0.7,,7500000.0,,12900000.0,100000.0,7500000.0,,88800000.0,6900000.0,,2600000.0,2300000.0,2300000.0,56400000.0,3200000.0,,14100000.0,28900000.0,3500000.0,5000000.0,,-100000.0,26600000.0,15200000.0,,,37600000.0,,,11000000.0,5300000.0,29500000.0,8200000.0,,2600000.0,-4400000.0,-1300000.0,5000000.0,15200000.0,,600000.0,,30700000.0,,,,,,,,,,,,,,,,,
1999-03-31,,,,,,,,2600000.0,,2500000.0,,,60200000.0,,7900000.0,0.0,,,2100000.0,0.626667,,,,,-50100000.0,4200000.0,4200000.0,,,,,,,5000000.0,,900000.0,,,-700000.0,7600000.0,,11100000.0,-9000000.0,600000.0,,,,,,200000.0,55600000.0,,-3200000.0,,,,,13900000.0,,8700000.0,,155900000.0,,,,,,,7577320.0,,3000000.0,,105800000.0,,,1600000.0,100000.0,2000000.0,,,,,,10700000.0,,,,,,,,,32600000.0,,,0.646667,,,,10700000.0,,,,,,,,,,26600000.0,,25700000.0,,,,,4900000.0,145100000.0,,,57600000.0,,,,,,,,119400000.0,,,,,,,,,,7100000.0,,18500000.0,100000.0,,7819149.0,84900000.0,,,,4900000.0,4900000.0,,,2200000.0,14000000.0,,3300000.0,,,100000.0,,,,,36600000.0,,,,,,9800000.0,,4200000.0,-3200000.0,-1200000.0,9100000.0,16100000.0,,,,37100000.0,,,,,,,,,,,,,,,,,
1999-06-30,,,,,,,,4200000.0,,2500000.0,,,60300000.0,,1200000.0,0.0,,,3200000.0,0.1,,,,,-51600000.0,3700000.0,3700000.0,,,,,,,6100000.0,,800000.0,,,-200000.0,2400000.0,,12900000.0,-1200000.0,800000.0,,,,,,300000.0,46900000.0,,-4100000.0,,,,,4700000.0,,2100000.0,,159700000.0,,,,,,,7500000.0,,400000.0,,108100000.0,,,-500000.0,100000.0,1600000.0,,,,,,3800000.0,,,,,,,,,32000000.0,,,0.106667,,,,600000.0,,,,,,,,,,29500000.0,,24900000.0,,,,,800000.0,146800000.0,,,56300000.0,,,,,,,,121900000.0,,,,,,,,,,7500000.0,,11700000.0,-100000.0,,8000000.0,86500000.0,,,,800000.0,800000.0,,,-1400000.0,14000000.0,,3400000.0,,,100000.0,,,,,35200000.0,,,,,,9600000.0,,3700000.0,-4100000.0,-1100000.0,9100000.0,14600000.0,,,,35200000.0,,,,,,,,,,,,,,,,,
1999-09-30,,,,,,,,3700000.0,,2500000.0,,,58600000.0,,-1400000.0,0.0,,,5400000.0,-0.1,,,,,-53100000.0,1500000.0,1500000.0,,,,,,,13800000.0,,900000.0,,,300000.0,-3500000.0,,19700000.0,6700000.0,800000.0,,,,,,300000.0,56500000.0,,-6800000.0,,,,,-2100000.0,,-600000.0,,166100000.0,,,,,,,8000000.0,,-600000.0,,113000000.0,,,-2200000.0,200000.0,1800000.0,,,,,,1200000.0,,,,,,,,,29900000.0,,,-0.1,,,,-8900000.0,,,,,,,,,,41100000.0,,30200000.0,,,,,-800000.0,156600000.0,,,56200000.0,,,,,,,,126400000.0,,,,,,,,,,7600000.0,,9200000.0,0.0,,8000000.0,98000000.0,,,,-800000.0,-800000.0,,,-2300000.0,13900000.0,,4000000.0,,,100000.0,,,,,35100000.0,,,,,,9800000.0,,1500000.0,-6800000.0,-1300000.0,6100000.0,19300000.0,,,,47300000.0,,,,,,,,,,,,,,,,,
1999-12-31,,7929936.0,22400000.0,54200000.0,,117700000.0,132000000.0,1500000.0,1000000.0,2500000.0,,,60200000.0,25700000.0,4600000.0,2200000.0,,2400000.0,5600000.0,,,1.046667,,2600000.0,-54400000.0,2400000.0,2400000.0,,,,,172100000.0,,25700000.0,56200000.0,900000.0,,,1000000.0,-6400000.0,-54400000.0,16800000.0,9600000.0,,,,7732919.0,8300000.0,39300000.0,200000.0,71900000.0,,-11000000.0,-25100000.0,,,-22900000.0,100000.0,,4700000.0,,172100000.0,,14600000.0,,6100000.0,,,,,1300000.0,,117700000.0,5200000.0,-200000.0,900000.0,25700000.0,2100000.0,,230900000.0,2500000.0,,400000.0,6700000.0,,,0.0,3500000.0,,,106800000.0,,31900000.0,,,,100000.0,,,-10900000.0,,,14900000.0,0.0,,,,,,49800000.0,167000000.0,35000000.0,8300000.0,,2400000.0,25700000.0,3300000.0,167000000.0,,33800000.0,56200000.0,5600000.0,,,,176700000.0,16800000.0,,132000000.0,-4800000.0,-8500000.0,12500000.0,,,,,1.073333,,4200000.0,,14800000.0,0.0,4200000.0,,106800000.0,7500000.0,,2400000.0,3300000.0,3300000.0,60200000.0,4200000.0,,14600000.0,31900000.0,5200000.0,6000000.0,,800000.0,35000000.0,21800000.0,,,33800000.0,,,16600000.0,8300000.0,49800000.0,10100000.0,,2400000.0,-8800000.0,-1200000.0,6000000.0,21800000.0,2200000.0,1000000.0,,57100000.0,,,,,,,,,,,,,,,,,
2000-03-31,,,,,,,,2357173.0,,2538691.0,,,65021403.0,,9073825.0,0.0,,,2597711.0,0.7,,,,,-56241192.0,1299300.0,1299300.0,,,,,,,16665091.0,,1061702.0,,,60765.0,6300251.0,,15756946.0,-10979771.0,,,,,,,246831.0,98525160.0,,-3549554.0,,,,,13471452.0,,10066694.0,,175016852.0,,,,,,,7802017.0,,3404359.0,,118775660.0,,,-1057873.0,16665091.0,,,,,,,12346463.0,,,,,,,,,36170858.0,,,0.726667,,,,9921898.0,,,,,,,,,,42941447.0,,30667926.0,,,,,5669466.0,164191376.0,,,55524023.0,,,,,,,,133523450.0,,,,,,,,,,3879821.0,,21622437.0,0.0,,8099237.0,99169973.0,,,,5669466.0,5669466.0,,,2163676.0,14660641.0,,4865439.0,,,68833.0,,,,,32728933.0,,,,,,11555743.0,,1299300.0,-3549554.0,-1226574.0,9163070.0,21905476.0,,,,76902723.0,,,,,,,,,,,,,,,,,
2000-06-30,,,,,,,,1299300.0,,2553341.0,,,64438272.0,,469050.0,0.0,,,5530363.0,0.04,,,,,-57905403.0,2403944.0,2403944.0,,,,,,,24065091.0,,971135.0,,,133298.0,-3572834.0,,15649022.0,6125020.0,,,,,,,335059.0,66170793.0,,-4096193.0,,,,,357238.0,,1384734.0,,178551783.0,,,,,,,7988700.0,,149502.0,,120646380.0,,,2386065.0,24065091.0,,,,,,,3609521.0,,,,,,,,,35074391.0,,,0.04,,,,-3738955.0,,,,,,,,,,48491805.0,,33479522.0,,,,,319548.0,169001185.0,,,55376767.0,,,,,,,,135521663.0,,,,,,,,,,4003342.0,,12504241.0,0.0,,7988700.0,104562913.0,,,,319548.0,319548.0,,,-2836034.0,14783244.0,,5652093.0,,,55451.0,,,,,32296957.0,,,,,,11119507.0,,3685365.0,-4096193.0,-1231999.0,7361676.0,19893122.0,,,,53666552.0,,,,,,,,,,,,,,,,,
2000-09-30,,,,,,,,3685365.0,,2565410.0,,,62403460.0,,-1745874.0,0.0,,,10250374.0,-0.133333,,,,,-59649034.0,3613467.0,3613467.0,,,,,,,36665091.0,,1157643.0,,,232.0,-6073694.0,,20224413.0,10666627.0,,,,,,,257390.0,59449978.0,,-5922919.0,,,,,-4815606.0,,-745124.0,,183824045.0,,,,,,,7835318.0,,-701165.0,,124175011.0,,,-71898.0,36665091.0,,,,,,,2482557.0,,,,,,,,,32606796.0,,,-0.133333,,,,-10738525.0,,,,,,,,,,64743109.0,,43733585.0,,,,,-1044709.0,182303884.0,,,54471797.0,,,,,,,,138570299.0,,,,,,,,,,4154059.0,,10419507.0,0.0,,7835318.0,119900424.0,,,,-1044709.0,-1044709.0,,,-3427289.0,14775186.0,,6659722.0,,,156893.0,,,,,31346818.0,,,,,,11164631.0,,3613467.0,-5922919.0,-1281566.0,6430719.0,23210022.0,,,,49030471.0,,,,,,,,,,,,,,,,,
2000-12-31,,8024144.0,24070286.0,61771327.0,,131466319.0,148871464.0,3613467.0,248748.0,2577992.0,,,63971744.0,28065091.0,4167183.0,0.0,,4606316.0,10835583.0,,,0.933333,,2357173.0,-61462011.0,4606316.0,4606316.0,,,,,192928330.0,,28065091.0,74650762.0,1382467.0,,,2728520.0,-5480692.0,-61462011.0,33654718.0,9891642.0,,,,7855805.0,7489201.0,45745356.0,274676.0,110921980.0,,-8252340.0,-21821006.0,,,-21821006.0,-646453.0,-3307420.0,5319666.0,,192928330.0,,15744123.0,,15703518.0,,,,,1622288.0,,131466319.0,7179797.0,2249143.0,992849.0,28065091.0,,,335407036.0,2577992.0,,2922815.0,6540397.0,,,0.0,4509388.0,,,146727759.0,,33721747.0,,,,-8826969.0,,,-8898793.0,,,16025971.0,0.0,,,,,,71419825.0,210699503.0,61828039.0,7489201.0,,4606316.0,28065091.0,2544895.0,210699503.0,,50920818.0,74650762.0,10835583.0,,,,273635709.0,33654718.0,,148871464.0,-5022313.0,-13454375.0,11985793.0,,,,,0.953333,,6202330.0,,16386045.0,0.0,6202330.0,,146727759.0,,,4606316.0,2544895.0,2544895.0,63971744.0,4496592.0,792227.0,15744123.0,33721747.0,7179797.0,8270071.0,,9522.0,61828039.0,39206343.0,,,50920818.0,,,8366631.0,7489201.0,71419825.0,11066379.0,,4606316.0,-8252340.0,-1282174.0,8270071.0,39206343.0,,1113956.0,,94535935.0,,,,,,,,,,,,,,,,,
2001-03-31,,,,,,,,4606316.0,,2589856.0,,,68347250.0,,8734876.0,0.0,,,8823422.0,0.653333,,,,,-63405179.0,3012580.0,3012580.0,,,,,,,24165091.0,,1435734.0,,,267.0,-147340.0,,17525956.0,-5858289.0,,,,,,,331008.0,134039485.0,,-4565599.0,,,,,8830152.0,,10035738.0,,197129665.0,,,,,,,7968518.0,,3369407.0,,133724486.0,,,-1593736.0,24165091.0,,,,,,,12589483.0,,,,,,,,,37648268.0,,,0.673333,,,,4264553.0,,,,,,,,,,54415938.0,,45915447.0,,,,,5365469.0,197155617.0,,,73743523.0,,,,,,,,151240170.0,,,,,,,,,,6376581.0,,23051757.0,0.0,,8212453.0,128808367.0,,,,5365469.0,5365469.0,,,5388184.0,15735857.0,,5027726.0,,,134872.0,,,,,49903818.0,,,,,,13016019.0,,3012580.0,-4565599.0,-1285256.0,11141254.0,29051719.0,,,,110987728.0,,,,,,,,,,,,,,,,,
2001-06-30,,,,,,,,3012580.0,,2610157.0,,,68156597.0,,1069790.0,0.0,,,9790661.0,0.08,,,,,-65151703.0,4008446.0,4008446.0,,,,,,,24885283.0,,1188840.0,,,-501694.0,3949332.0,,12788768.0,-379239.0,,,,,,,293208.0,71051256.0,,-5142491.0,,,,,6517596.0,,2144293.0,,201201515.0,,,,,,,8334075.0,,403064.0,,136049812.0,,,995866.0,24885283.0,,,,,,,4530423.0,,,,,,,,,36840027.0,,,0.08,,,,1375105.0,,,,,,,,,,50068864.0,,37434583.0,,,,,666726.0,192460338.0,,,73594794.0,,,,,,,,155025755.0,,,,,,,,,,5628114.0,,13762233.0,0.0,,8334075.0,124303741.0,,,,666726.0,666726.0,,,-3317091.0,15223759.0,,5720041.0,,,114337.0,,,,,49770437.0,,,,,,11617940.0,,4008446.0,-5142491.0,-1291196.0,10919845.0,17915435.0,,,,57289023.0,,,,,,,,,,,,,,,,,
2001-09-30,,,,,,,,4008446.0,,2622559.0,,,66476624.0,,-1180935.0,0.0,,,13458364.0,-0.086667,,,,,-66678273.0,1508296.0,1508296.0,,,,,,,35685715.0,,1299945.0,,,497544.0,-5917672.0,,15709982.0,9780118.0,,,,,,,302618.0,55567288.0,,-9025899.0,,,,,-3254369.0,,56450.0,,207826941.0,,,,,,,7788069.0,,-505969.0,,141148668.0,,,-2500150.0,35685715.0,,,,,,,2606738.0,,,,,,,,,34683085.0,,,-0.086667,,,,-12280268.0,,,,,,,,,,61662671.0,,42560431.0,,,,,-674966.0,202689594.0,,,73919596.0,,,,,,,,160129163.0,,,,,,,,,,0.0,,11755652.0,0.0,,7788069.0,136212970.0,,,,-674966.0,-674966.0,,,-2178672.0,15711655.0,,6079291.0,,,62560.0,,,,,49748119.0,,,,,,11699202.0,,1508296.0,-9025899.0,-1317571.0,8784998.0,21514480.0,,,,43811636.0,,,,,,,,,,,,,,,,,
2001-12-31,,8130892.0,24639826.0,63965680.0,,150255851.0,168982841.0,1508296.0,251491.0,2640060.0,,,66849612.0,44786145.0,2350080.0,0.0,,1188335.0,12778416.0,,,0.826667,,4606316.0,-66646944.0,1188335.0,1188335.0,,,,,216902795.0,,44786145.0,72940786.0,1355159.0,,,512696.0,224244.0,-66646944.0,14551621.0,6774638.0,,,,8065844.0,6721537.0,48419922.0,288850.0,69662929.0,,-10451818.0,-29185807.0,,,-29185807.0,3357219.0,1117052.0,3309277.0,,216902795.0,,16335199.0,,10317228.0,,,,,985772.0,,150255851.0,5236652.0,-3417981.0,-319961.0,44786145.0,,,330320958.0,2640060.0,,508813.0,5505893.0,,,0.0,5279678.0,,,143278445.0,,34555560.0,,,,-1891436.0,,,-7094599.0,,,15545758.0,0.0,,,,,,69735302.0,210128057.0,41145216.0,6721537.0,,1188335.0,44786145.0,1364308.0,210128057.0,,48408596.0,72940786.0,12778416.0,,,,266355278.0,14551621.0,,168982841.0,-5216044.0,-13735209.0,10973811.0,,,,,0.833333,,3707057.0,,15437063.0,0.0,3707057.0,,143278445.0,,,1188335.0,1364308.0,1364308.0,66849612.0,4252274.0,1224631.0,16335199.0,34555560.0,5236652.0,8905704.0,,-60278.0,41145216.0,21941813.0,,,48408596.0,,,15450598.0,6721537.0,69735302.0,12127786.0,,1188335.0,-10451818.0,-1322021.0,8905704.0,21941813.0,,1215684.0,,54225866.0,,,,,,,,,,,,,,,,,
2002-03-31,,,,,,,,1188335.0,,2655628.0,,,68936149.0,,7922907.0,0.0,,,5504076.0,0.353333,,,,,-68925566.0,634028.0,634028.0,,,,,,,35286596.0,,1234496.0,,,-2524149.0,8177244.0,,13260565.0,-12496347.0,,,,,,,334595.0,68540959.0,,-2659937.0,,,,,14601977.0,,8946353.0,,219521080.0,,,,,,,8093122.0,,3039429.0,,150595514.0,,,-554307.0,35286596.0,,,,,,,11721411.0,,,,,,,,,36022490.0,,,0.366667,,,,11942040.0,,,,,,,,,,60915928.0,,33108728.0,,,,,2967478.0,199408318.0,,,68967588.0,,,,,,,,166299590.0,,,,,,,,,,3330473.0,,22329977.0,0.0,,8398523.0,130472169.0,,,,4883478.0,2967478.0,,,4022463.0,13794742.0,,5540605.0,,,211050.0,,,,,46393048.0,,,,,,13383624.0,,634028.0,-2659937.0,-1325828.0,10868220.0,21430019.0,,,,46210982.0,,,,,,,,,,,,,,,,,
2002-06-30,,,,,,,,634028.0,,2668991.0,,,68498708.0,,773472.0,0.0,,,3461643.0,0.066667,,,,,-70312737.0,1430357.0,1430357.0,,,,,,,33708439.0,,1211691.0,,,1682430.0,1893130.0,,10652398.0,-2919837.0,,,,,,,339697.0,53235106.0,,-2741094.0,,,,,6457260.0,,1945586.0,,220839965.0,,,,,,,7945410.0,,243778.0,,150527228.0,,,796329.0,33708439.0,,,,,,,4327893.0,,,,,,,,,35044850.0,,,0.066667,,,,3716166.0,,,,,,,,,,55740843.0,,28564650.0,,,,,529694.0,194705040.0,,,69890540.0,,,,,,,,166140390.0,,,,,,,,,,3149643.0,,14526398.0,0.0,,7945410.0,126206332.0,,,,529694.0,529694.0,,,-2781821.0,15375349.0,,8322426.0,,,39577.0,,,,,46011721.0,,,,,,12580812.0,,1430357.0,-2741094.0,-1327988.0,9872677.0,15350224.0,,,,38708708.0,,,,,,,,,,,,,,,,,
