date,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,annualNetOtherFinancingCharges,annualBasicAverageShares,trailingEndCashPosition,trailingTaxProvision,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,annualCurrentDebt,trailingFreeCashFlow,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualOtherShortTermInvestments,quarterlyIncomeTaxPayable,quarterlyOtherNonCashItems,annualChangeInAccountPayable,quarterlyDilutedAverageShares,annualChangesInAccountReceivables,annualRepurchaseOfCapitalStock,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,annualBasicEPS,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlyStockholdersEquity,annualDilutedAverageShares,quarterlyLongTermDebt,annualBeginningCashPosition,annualAccountsReceivable,annualFreeCashFlow,annualCommonStockIssuance,quarterlyBasicEPS,annualNetIncome,annualCashDividendsPaid,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualSellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualLongTermDebt,annualOtherNonCashItems,annualTaxProvision,annualTotalAssets,annualDilutedEPS,annualStockholdersEquity,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingStockBasedCompensation,quarterlyCurrentDebt,quarterlyCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,annualPurchaseOfBusiness,trailingOperatingCashFlow,annualIncomeTaxPayable,annualSaleOfInvestment,annualCapitalStock,quarterlyBasicAverageShares,annualStockBasedCompensation,annualNetPPE,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,trailingPurchaseOfBusiness,trailingCashDividendsPaid,trailingNetIncome,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingPretaxIncome,quarterlyOtherShortTermInvestments,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,annualPretaxIncome,annualInterestExpense,trailingChangeInWorkingCapital,annualRepaymentOfDebt,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,annualGoodwill,annualInvestingCashFlow,quarterlySaleOfInvestment,annualOperatingIncome,trailingCapitalExpenditure,annualTotalRevenue,annualOtherIncomeExpense,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,annualPurchaseOfInvestment,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingInvestingCashFlow,annualAccountsPayable,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyBeginningCashPosition,trailingPurchaseOfInvestment,trailingInterestExpense,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,trailingTotalRevenue,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualEndCashPosition,quarterlyGrossPPE,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCurrentAssets,quarterlyTotalNonCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,annualCostOfRevenue,quarterlyGrossProfit,trailingBasicAverageShares,annualEbitda,trailingOperatingIncome,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,quarterlyOperatingExpense,quarterlyOtherNonCurrentLiabilities,annualInventory,annualTotalNonCurrentAssets,trailingResearchAndDevelopment,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,quarterlyCurrentAssets,quarterlyEbitda,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualAccumulatedDepreciation,trailingChangesInAccountReceivables,annualResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyInventory,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentAssets,trailingDilutedAverageShares,annualGrossPPE,annualOtherNonCurrentLiabilities,annualGrossProfit,annualNonCurrentDeferredTaxesLiabilities,trailingCommonStockIssuance,trailingOperatingExpense,quarterlyAccumulatedDepreciation,annualOtherCurrentAssets,trailingCostOfRevenue,annualOtherCurrentLiabilities,trailingGrossProfit,trailingChangeInInventory,quarterlyChangeInInventory,annualCurrentLiabilities,trailingBasicEPS
2009-09-30,15796000.0,-2451044000.0,,7716819000.0,,,,,,,,8653584000.0,,,301519000,,-1025121000.0,,1452006000.0,,,,,,-2271000.0,,,,-8829000.0,,169246000.0,,,,,,495607000.0,,4178952000.0,547915000.0,12072000.0,,,1992924000.0,,0.0,1171904000.0,765039000.0,,,5548203000.0,,1680424000.0,,,,,1.8,,,301519000,301519000,,,,1047773000.0,,-69703000.0,,,,,,,,64104000.0,,199384000.0,,,-48093000.0,26259000.0,-39533000.0,,5899385000.0,20337000.0,,,,,,,167404000.0,,,,,,940111000.0,-133103000.0,,,,167829000.0,469348000.0,-69000.0,679010000.0,,,,5899385000.0,,,,,,,900578000.0,14201787000.0,,,,1465525000.0,,,,,62088000.0,1.78,,7351391000.0,1452006000.0,,,,,1585109000.0,,,,31517000.0,,,1532810000.0,83536000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,17052000.0,-1906188000.0,,7633045000.0,186557000.0,167364000.0,,,1039675000.0,1613588000.0,1193047000.0,8377491000.0,,,250659000,6190062000.0,-389063000.0,,1613588000.0,374464000.0,,,42135000.0,,-14571000.0,-26792000.0,6190062000.0,,15471000.0,,,,-22841000.0,112038000.0,,8377491000.0,398700000.0,6.21,4429611000.0,-74974000.0,-4039000.0,,,1992924000.0,1039675000.0,0.0,,811800000.0,,4429611000.0,5776003000.0,169071000.0,1678166000.0,1970423000.0,811800000.0,1236132000.0,,,1039675000.0,,250659000,250659000,,,,1111617000.0,4227535000.0,274083000.0,1678166000.0,-19483000.0,562085000.0,14153494000.0,6.15,5776003000.0,250274000.0,59838000.0,,374464000.0,,,276554000.0,26238000.0,-63315000.0,,6190062000.0,-145253000.0,,-12436000.0,,,5221851000.0,31634000.0,,65870000.0,679142000.0,,7803650000.0,1421582000.0,274091000.0,161582000.0,,,,148041000.0,398700000.0,0.0,679142000.0,,,,6190062000.0,312272000.0,-356835000.0,1601760000.0,105843000.0,,-250000000.0,210776000.0,14153494000.0,,1992924000.0,-1859261000.0,1578931000.0,1707603000.0,,30960414000.0,241211000.0,69694000.0,,-7197007000.0,7803650000.0,1613588000.0,,1307710000.0,,-185450000.0,1452006000.0,,,,31634000.0,80844000.0,,1307710000.0,42135000.0,1613588000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,27339000.0,-1525349000.0,,8440594000.0,,,,,,,,9123899000.0,,,258768000,,-527217000.0,,1813993000.0,,,,,,-7670000.0,,,,-489000.0,,170080000.0,,,,,,443240000.0,,4688379000.0,427139000.0,-20862000.0,,,1992924000.0,,0.0,1213179000.0,1091372000.0,,,6085237000.0,,1675880000.0,,,,,1.54,,,258768000,258768000,,,,1127043000.0,,-196632000.0,,,,,,,,67394000.0,,236038000.0,,,-27029000.0,26314000.0,-39028000.0,,6764833000.0,172193000.0,,,,,,,168200000.0,,,,,,754651000.0,200405000.0,,,,158158000.0,416926000.0,,665909000.0,,,,6764833000.0,,,,,,,715623000.0,15209136000.0,,,,1037160000.0,,,,,62756000.0,1.52,,8578826000.0,1813993000.0,,,,,1613588000.0,,,,31664000.0,,,1658985000.0,69994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,12288000.0,-1233819000.0,,8652721000.0,,,,,,,,9211745000.0,,,340076000,,-144924000.0,,1998982000.0,,,,,,-50199000.0,,,,12159000.0,,170229000.0,,,,,,535854000.0,,5028455000.0,-48097000.0,-60405000.0,,,1994593000.0,,0.0,1227348000.0,1310269000.0,,,6478825000.0,,1673565000.0,,,,,2.02,,,340076000,340076000,,,,1161790000.0,,-12725000.0,,,,,,,,69436000.0,,239916000.0,,,4602000.0,26222000.0,-52399000.0,,6882063000.0,65347000.0,,,,,,,168472000.0,,,,,,325311000.0,184989000.0,,,,195778000.0,535854000.0,,660223000.0,,,,6882063000.0,,,,,,,272912000.0,15690570000.0,,,,1142963000.0,,,,,69290000.0,2.0,,8881045000.0,1998982000.0,,,,,1813993000.0,,,,31674000.0,,,1666386000.0,158428000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,12477000.0,-823184000.0,,8424648000.0,,,,,,,,9451383000.0,,,393221000,,-192929000.0,,2922852000.0,,,,,,-50301000.0,,,,7297000.0,,169582000.0,,,,,,648433000.0,,5421676000.0,766313000.0,-34656000.0,,,1997277000.0,,0.0,1279168000.0,794197000.0,,,6938969000.0,,1671222000.0,,,,,2.35,,,393221000,393221000,,,,1074188000.0,,-12199000.0,,,,,,,,80938000.0,,241229000.0,,,-92410000.0,26143000.0,-61005000.0,,7142395000.0,-33915000.0,,,,,,,167574000.0,,,,,,1209209000.0,923870000.0,,,,229069000.0,622290000.0,-8451000.0,670277000.0,,,,7142395000.0,,,,,,,1148204000.0,16390352000.0,,,,699711000.0,,,,,64557000.0,2.32,,10065247000.0,2922852000.0,,,,,1998982000.0,,,,31685000.0,,,2041101000.0,259025000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,10843000.0,-1006980000.0,,8350245000.0,-313721000.0,167782000.0,,,1099390000.0,1673137000.0,,9179197000.0,,,107325000,6872767000.0,-945919000.0,,1673137000.0,409385000.0,,,120584000.0,,-375000.0,-198978000.0,6872767000.0,,38592000.0,,,,-108545000.0,957991000.0,,9179197000.0,174492000.0,6.55,5529001000.0,-187364000.0,-83055000.0,,,2567809000.0,1099390000.0,0.0,,,,5529001000.0,6924056000.0,169798000.0,1668849000.0,1613588000.0,,2019492000.0,,,1099390000.0,,107325000,107325000,,,,1299781000.0,4662802000.0,256477000.0,1668849000.0,57559000.0,650172000.0,16103253000.0,6.47,6924056000.0,262910000.0,100541000.0,,409385000.0,,,-256419000.0,26381000.0,-69870000.0,,6872767000.0,-517346000.0,,-832450000.0,,,3833029000.0,31707000.0,,62947000.0,815337000.0,,8545904000.0,2241794000.0,-47377000.0,-1249715000.0,,,,67167000.0,174492000.0,-822330000.0,815337000.0,,,,6872767000.0,0.0,59549000.0,1749562000.0,105060000.0,,34921000.0,-117247000.0,16103253000.0,,2567809000.0,-1810989000.0,953195000.0,1749562000.0,,33868208000.0,318309000.0,66307000.0,,-4589332000.0,8545904000.0,1673137000.0,,1624832000.0,,-222302000.0,2922852000.0,,,,31707000.0,-371256000.0,,1624832000.0,120584000.0,1673137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,29775000.0,-1186574000.0,,9190718000.0,,,,,,,,9933082000.0,,,315176000,,-690727000.0,,1756041000.0,,,,,,-88904000.0,,,,10385000.0,,169534000.0,,,,,,496784000.0,,5844177000.0,337273000.0,27352000.0,,,2576208000.0,,0.0,,,,,7226978000.0,,1666447000.0,,,,,1.88,,,315176000,315176000,,,,1255843000.0,,-157312000.0,,,,,,,,334942000.0,,252073000.0,,,-21821000.0,27228000.0,-70481000.0,,7420959000.0,169395000.0,,,,,,,167271000.0,,,,,,795452000.0,82904000.0,,,,181608000.0,496784000.0,-5000000.0,819729000.0,,,,7420959000.0,,,,,,,724971000.0,17160060000.0,,,,571328000.0,,,,,75491000.0,1.86,,9177000000.0,1756041000.0,,,,,1673137000.0,,,,31935000.0,,,1916602000.0,108808000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,11203000.0,-715509000.0,,9284131000.0,,,,,,,,10008188000.0,,,460287000,,-168122000.0,,1567824000.0,,,,,,-211884000.0,,,,14615000.0,,169560000.0,,,,,,754177000.0,,6262943000.0,-394050000.0,-5934000.0,,,2577511000.0,,0.0,,1626587000.0,,,7586717000.0,,1664015000.0,,,,,2.76,,,460287000,460287000,,,,1192405000.0,,-36247000.0,,,,,,,,343509000.0,,217287000.0,,,-181308000.0,27663000.0,-58700000.0,,7609737000.0,11565000.0,,,,,,,167021000.0,,,,,,161213000.0,-188217000.0,,,,266227000.0,726514000.0,-5952000.0,822611000.0,,,,7609737000.0,,,,,,,102513000.0,17594905000.0,,,,612039000.0,,,,,75092000.0,2.71,,9177561000.0,1567824000.0,,,,,1756041000.0,,,,32123000.0,,,1944897000.0,189030000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,11800000.0,-765270000.0,,9300643000.0,,,,,,,,12041759000.0,,,444760000,,-284348000.0,,4019405000.0,,,,,,-239446000.0,,,,12159000.0,,166580000.0,,,,,,698720000.0,,6667005000.0,2385331000.0,-9316000.0,,,2579916000.0,,0.0,,,,,7857970000.0,,1661552000.0,,,,,2.71,,,444760000,444760000,,,,1361657000.0,,57246000.0,,,,,,,,356212000.0,,298587000.0,,,-183386000.0,27065000.0,-86745000.0,,7864637000.0,38036000.0,,,,,,,164121000.0,,,,,,2919315000.0,2451581000.0,,,,253960000.0,698720000.0,-2700000.0,850888000.0,,,,7864637000.0,,,,,,,2832570000.0,19899729000.0,,,,570367000.0,,,,,74581000.0,2.67,,11884042000.0,4019405000.0,,,,,1567824000.0,,,,32133000.0,,,2332638000.0,279844000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,14222000.0,-1010647000.0,,9056000000.0,-419000000.0,165413000.0,,,1419000000.0,1377000000.0,,9645000000.0,,,199000000,7743000000.0,-214803000.0,,1377000000.0,306000000.0,,,303000000.0,-40506000.0,-766000.0,22000000.0,7743000000.0,,43841000.0,,165632000.0,,-541000000.0,218000000.0,,9645000000.0,312982000.0,8.58,6825000000.0,-2141554000.0,9898000.0,,,2740000000.0,1419000000.0,0.0,,,,6825000000.0,8063000000.0,167827000.0,1659000000.0,1673000000.0,,1743000000.0,,1.22,1419000000.0,-82000000.0,199000000,199000000,,,,1585000000.0,5395000000.0,99009000.0,1659000000.0,50000000.0,816000000.0,17708000000.0,8.46,8063000000.0,303000000.0,325000000.0,,306000000.0,,,-630485000.0,27000000.0,-130074000.0,,7743000000.0,-600692000.0,,-226000000.0,,,2882000000.0,32000000.0,163238000.0,67000000.0,912000000.0,,9120000000.0,2079000000.0,-1796980000.0,-2642268000.0,,,,114000000.0,313000000.0,-212348000.0,912000000.0,,,,7743000000.0,0.0,-296000000.0,2235000000.0,109000000.0,,-103000000.0,-1927054000.0,17708000000.0,,2740000000.0,-1358000000.0,1128266000.0,2235000000.0,,36832000000.0,1360000000.0,77836000.0,1.2,-3678000000.0,9120000000.0,1377000000.0,,1783000000.0,,-336000000.0,4019405000.0,,,,32000000.0,-1017000000.0,,1783000000.0,303000000.0,1377000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,40000000.0,-714000000.0,,10219000000.0,,,,,,,,12466000000.0,,,248000000,,-190000000.0,,3656000000.0,,,,,-41000000.0,-151000000.0,,,,12000000.0,,166088000.0,,,,,,390000000.0,,7032000000.0,1977000000.0,-9000000.0,,,2785000000.0,,0.0,,,,,8234000000.0,,1621000000.0,,,,,1.51,,,248000000,248000000,,,,1383000000.0,,-36000000.0,,,,,,,,0.0,,294000000.0,,,123000000.0,26000000.0,-86000000.0,,7889000000.0,318000000.0,,,,,,,163717000.0,,,,,,2346000000.0,2279000000.0,,,,142000000.0,390000000.0,-56000000.0,939000000.0,,,,7889000000.0,,,,,,,2260000000.0,20700000000.0,,,,666000000.0,,,,,78000000.0,1.49,,11545000000.0,3656000000.0,,,,,1377000000.0,,,,32000000.0,,,2123000000.0,313000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,14000000.0,-650000000.0,,9699000000.0,,,,,,,,12400000000.0,,,356000000,,-149000000.0,,3869000000.0,,,,,-41000000.0,-127000000.0,,,,6000000.0,,164639000.0,,,,,,564000000.0,,7346000000.0,248000000.0,0.0,,,2792000000.0,,0.0,,,,,8455000000.0,,1618000000.0,,,,,2.19,,,356000000,356000000,,,,1384000000.0,,-46000000.0,,,,,,,,0.0,,260000000.0,,,-344000000.0,26000000.0,-99000000.0,,7882000000.0,-145000000.0,,,,,,,162816000.0,,,,,,706000000.0,213000000.0,,,,208000000.0,564000000.0,-20000000.0,976000000.0,,,,7882000000.0,,,,,,,607000000.0,20855000000.0,,,,620000000.0,,,,,82000000.0,2.16,,11751000000.0,3869000000.0,,,,,3656000000.0,,,,32000000.0,,,2081000000.0,327000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,14000000.0,-802000000.0,,9651000000.0,,,,,,,,10106000000.0,,,426000000,,-414000000.0,,1363000000.0,,,,,-42000000.0,-235000000.0,,,,13000000.0,,162418000.0,,,,,,675000000.0,,7731000000.0,-1868000000.0,3000000.0,,,2497000000.0,,0.0,,,,,8691000000.0,,1616000000.0,,,,,2.65,,,426000000,426000000,,,,1408000000.0,,17000000.0,,,,,,,,0.0,,277000000.0,,,-758000000.0,26000000.0,-119000000.0,,8058000000.0,-499000000.0,,,,,,,160639000.0,,,,,,-1334000000.0,-2506000000.0,,,,249000000.0,675000000.0,-212000000.0,1034000000.0,,,,8058000000.0,,,,,,,-1453000000.0,18797000000.0,465000000.0,,,719000000.0,,,,,78000000.0,2.62,,9421000000.0,1363000000.0,,,,,3869000000.0,,,,32000000.0,,,,397000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,14000000.0,-1055000000.0,,9557000000.0,-375000000.0,161484000.0,,,1222000000.0,1306000000.0,,11132000000.0,,,192000000,9847000000.0,-1212000000.0,-172000000.0,1306000000.0,324000000.0,,,386000000.0,-41000000.0,-5000000.0,-80000000.0,8001000000.0,,28000000.0,-41000000.0,160682000.0,352000000.0,-518000000.0,315000000.0,,11132000000.0,309000000.0,7.56,7881000000.0,-42000000.0,-74000000.0,,,3640000000.0,1222000000.0,0.0,,733000000.0,,7881000000.0,8847000000.0,163457000.0,2611000000.0,1377000000.0,733000000.0,1513000000.0,,1.21,1222000000.0,-165000000.0,192000000,192000000,,,,1655000000.0,5830000000.0,29000000.0,2611000000.0,79000000.0,689000000.0,19979000000.0,7.47,8847000000.0,338000000.0,475000000.0,,324000000.0,,,950000000.0,27000000.0,-106000000.0,,9847000000.0,-49000000.0,,-1235000000.0,,,2901000000.0,32000000.0,158764000.0,82000000.0,1098000000.0,731000000.0,9307000000.0,1923000000.0,205000000.0,-57000000.0,,,,90000000.0,282000000.0,-947000000.0,1098000000.0,-84000000.0,,,8001000000.0,0.0,-71000000.0,1911000000.0,105000000.0,,-36000000.0,99000000.0,19979000000.0,731000000.0,3640000000.0,-1965000000.0,896000000.0,2016000000.0,,39126000000.0,1726000000.0,100000000.0,1.19,-3221000000.0,9307000000.0,1306000000.0,,2042000000.0,,-410000000.0,1363000000.0,,,,32000000.0,-29000000.0,,2042000000.0,386000000.0,1306000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,32000000.0,-783000000.0,,10486000000.0,,,,,,,,11810000000.0,,,473000000,,-392000000.0,311000000.0,1398000000.0,,,,,-42000000.0,-94000000.0,,,,14000000.0,,160403000.0,,,,,,730000000.0,,8311000000.0,-204000000.0,0.0,,,3641000000.0,,0.0,,1321000000.0,,,9164000000.0,,2608000000.0,,,,,2.97,,,473000000,473000000,,,,1446000000.0,,0.0,,,,,,,,525000000.0,,290000000.0,,,72000000.0,35000000.0,-90000000.0,,9965000000.0,237000000.0,,,,,,,158917000.0,,,,,,412000000.0,92000000.0,,,,257000000.0,730000000.0,-5000000.0,1119000000.0,-588000000.0,,,8141000000.0,,,,,,,322000000.0,20974000000.0,703000000.0,,,486000000.0,,,,,102000000.0,2.95,,9539000000.0,1398000000.0,,,,,1306000000.0,,,,32000000.0,,,,328000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,19000000.0,-602000000.0,,10321000000.0,,,,,,,,11513000000.0,,,420000000,,244000000.0,67000000.0,1519000000.0,,,,,-41000000.0,-137000000.0,,,,14000000.0,,159521000.0,,,,,,654000000.0,,8688000000.0,-371000000.0,-8000000.0,,,3638000000.0,,0.0,,1593000000.0,,,9335000000.0,,2606000000.0,,,,,2.66,,,420000000,420000000,,,,1461000000.0,,0.0,,,,,,,,0.0,,246000000.0,,,-296000000.0,35000000.0,-97000000.0,,9326000000.0,-105000000.0,,,,,,,157975000.0,,,,,,173000000.0,121000000.0,,,,234000000.0,654000000.0,-7000000.0,1133000000.0,-272000000.0,,,7556000000.0,,,,,,,76000000.0,20848000000.0,675000000.0,,,917000000.0,,,,,104000000.0,2.63,,9075000000.0,1519000000.0,,,,,1398000000.0,,,,32000000.0,,,,209000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,22000000.0,-1280000000.0,,10319000000.0,,,,,,,,11297000000.0,,,368000000,,-995000000.0,-91000000.0,1255000000.0,,,,,-42000000.0,-94000000.0,,,,16000000.0,,158907000.0,,,,,,586000000.0,,9014000000.0,600000000.0,39000000.0,,,3716000000.0,,0.0,,824000000.0,,,9606000000.0,,2603000000.0,,,,,2.34,,,368000000,368000000,,,,1540000000.0,,0.0,,,,,,,,0.0,,273000000.0,,,-416000000.0,35000000.0,-123000000.0,,9999000000.0,-327000000.0,,,,,,,157187000.0,,,,,,1147000000.0,-264000000.0,,,,218000000.0,586000000.0,-149000000.0,1180000000.0,771000000.0,,,8262000000.0,,,,,,,1024000000.0,20903000000.0,724000000.0,,,557000000.0,,,,,106000000.0,2.31,,9517000000.0,1255000000.0,,,,,1519000000.0,,,,32000000.0,,,6080000000.0,196000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,19000000.0,-596000000.0,,10187000000.0,-142000000.0,157503000.0,,,1231000000.0,1138000000.0,,11419000000.0,,,-30000000,9800000000.0,-39000000.0,-178000000.0,1138000000.0,403000000.0,,,158000000.0,-43000000.0,-206000000.0,42000000.0,8090000000.0,,49000000.0,109000000.0,155933000.0,-214000000.0,-531000000.0,-146000000.0,,11419000000.0,-49000000.0,7.81,8942000000.0,-171000000.0,11000000.0,,,3733000000.0,1231000000.0,0.0,,950000000.0,,8942000000.0,9316000000.0,159151000.0,2600000000.0,1306000000.0,950000000.0,1279000000.0,,-0.19,1231000000.0,-168000000.0,-30000000,-30000000,,,,1908000000.0,6355000000.0,0.0,2600000000.0,93000000.0,690000000.0,20735000000.0,7.73,9316000000.0,426000000.0,0.0,,403000000.0,,,-62000000.0,35000000.0,-127000000.0,,9800000000.0,53000000.0,,-187000000.0,,,2669000000.0,33000000.0,155933000.0,92000000.0,1218000000.0,693000000.0,9228000000.0,1716000000.0,-16000000.0,-117000000.0,,,,-19000000.0,-49000000.0,-26000000.0,1218000000.0,-125000000.0,,,8090000000.0,0.0,-168000000.0,1921000000.0,140000000.0,,0.0,-143000000.0,20735000000.0,693000000.0,3733000000.0,-1182000000.0,709000000.0,1921000000.0,,41313000000.0,0.0,114000000.0,-0.19,-3261000000.0,9228000000.0,1138000000.0,,5714000000.0,,-437000000.0,1255000000.0,,,,33000000.0,-702000000.0,,5714000000.0,158000000.0,1138000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,33000000.0,-507000000.0,,11712000000.0,,,,,,,,12841000000.0,,,368000000,,-171000000.0,539000000.0,1662000000.0,,,,,-44000000.0,-49000000.0,,,,-524000000.0,,156647000.0,,,,,,686000000.0,,9266000000.0,190000000.0,-26000000.0,,,3699000000.0,,0.0,,1460000000.0,,,9725000000.0,,2598000000.0,,,,,2.37,,,368000000,368000000,,,,1785000000.0,,-136000000.0,,,,,,,,0.0,,267000000.0,,,24000000.0,35000000.0,-106000000.0,,10048000000.0,228000000.0,,,,,,,155091000.0,,,,,,671000000.0,524000000.0,,,,318000000.0,686000000.0,-6000000.0,1244000000.0,-524000000.0,,,8248000000.0,,,,,,,565000000.0,22566000000.0,657000000.0,,,376000000.0,,,,,107000000.0,2.35,,9910000000.0,1662000000.0,,,,,1138000000.0,,,,33000000.0,,,,226000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,22000000.0,-461000000.0,,12222000000.0,,,,,,,,13121000000.0,,,344000000,,575000000.0,346000000.0,1593000000.0,,,,,-42000000.0,-103000000.0,,,,537000000.0,,157046000.0,,,,,,646000000.0,,9567000000.0,-673000000.0,-13000000.0,,,3696000000.0,,0.0,,2074000000.0,,,10000000000.0,,2595000000.0,,,,,2.22,,,344000000,344000000,,,,1835000000.0,,27000000.0,,,,,,,,0.0,,294000000.0,,,-444000000.0,35000000.0,-110000000.0,,9460000000.0,-346000000.0,,,,,,,155423000.0,,,,,,-200000000.0,-69000000.0,,,,302000000.0,646000000.0,3000000.0,1289000000.0,-613000000.0,,,7565000000.0,,,,,,,-310000000.0,23121000000.0,629000000.0,,,1143000000.0,,,,,106000000.0,2.19,,9158000000.0,1593000000.0,,,,,1662000000.0,,,,33000000.0,,,7337000000.0,260000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
