date,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,annualRetainedEarnings,annualDilutedAverageShares,quarterlyCurrentAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingFreeCashFlow,trailingPretaxIncome,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,trailingChangeInAccountPayable,trailingTotalRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualCashDividendsPaid,trailingPurchaseOfInvestment,annualCostOfRevenue,annualLongTermDebt,annualEndCashPosition,annualCurrentDebt,annualNetIncome,annualDilutedEPS,annualTaxProvision,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,annualTotalAssets,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualOperatingIncome,annualAccountsPayable,annualBasicAverageShares,trailingInvestingCashFlow,annualOtherNonCashItems,quarterlyInterestExpense,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualDepreciationAndAmortization,annualIncomeTaxPayable,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyInventory,quarterlyEndCashPosition,trailingSaleOfInvestment,quarterlyOtherIncomeExpense,annualCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCurrentAssets,annualAccountsReceivable,quarterlyChangeInInventory,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,annualNetPPE,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualEbitda,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,trailingGrossProfit,annualRepaymentOfDebt,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingRepaymentOfDebt,annualGrossPPE,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingOtherNonCashItems,quarterlyAccountsPayable,quarterlyTotalRevenue,annualBasicEPS,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,annualStockBasedCompensation,annualChangeInInventory,quarterlyGrossPPE,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,annualNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,annualTotalRevenue,annualCapitalStock,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,annualInterestExpense,quarterlyCurrentLiabilities,trailingNetIncome,annualGoodwill,quarterlyPurchaseOfBusiness,quarterlyNetPPE,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,quarterlyPretaxIncome,annualGrossProfit,annualInventory,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,annualDeferredIncomeTax,quarterlyTaxProvision,trailingChangeInInventory,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingCashDividendsPaid,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.277856000,,239153000.0,,4102055000.0,,348640000.0,1110552000.0,,,,,2265150000.0,5312531000.0,4013711000.0,,,,,3315505000.0,,,436933000.0,136104000.0,,,,,,,,,,,7577681000.0,,,,107853000.0,,0.52,58353000.0,-3538000.0,,,,,,,43655000.0,,-3045000.0,32602000.0,60455000.0,,,,,,69386000.0,574716000.0,,-3388000.0,,476355000.0,107853000.0,123893000.0,5220873000.0,,33202000.0,349617000.0,,,,187000.0,-18643000.0,206007246.0,-146240000.0,,,1070633000.0,,,,,,,,,,,2301271000.0,755909000.0,,33130000.0,126988000.0,0.525,0.0,,,233990000.0,,,,,,,39222000.0,,,-5036271000.0,-1461000.0,,3279000.0,,,,135000.0,,,,96590000.0,574716000.0,,597642000.0,242365000.0,-330872000.0,,,-56766000.0,,208898130.0,,238219000.0,1586907000.0,,97679000.0,-7386000.0,,,,,,,,,,,295919000.0,,,,,,429399000.0,,-181193000.0,,,,,5970000.0,,,1118818000.0,,,-90632000.0,1106028000.0,,,195322000.0,,,,-103143000.0,297330000.0,2529410000.0,,71429000.0,,12166000.0,-2368000.0,4532000.0,22926000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,91341000.0,,4138845000.0,,357132000.0,1146382000.0,,,,,2262005000.0,5365100000.0,4053123000.0,,,,,3292840000.0,,,458288000.0,148041000.0,,,,,,,,,,,7627105000.0,,,,119387000.0,,0.575,58486000.0,-8000000.0,,,,,,,39490000.0,,386000.0,33728000.0,33095000.0,,,,,,68950000.0,534565000.0,,759000.0,,505267000.0,119387000.0,142881000.0,5250629000.0,,32428000.0,387717000.0,,,,1036000.0,-23811000.0,205217688.0,-115510000.0,,,1082676000.0,,,,,,,,,,,2321433000.0,574716000.0,,-12044000.0,124217000.0,0.58,0.0,,,248676000.0,,,,,,,38798000.0,,,-5068442000.0,119000.0,,7667000.0,,,,135000.0,,,,96252000.0,534565000.0,,557510000.0,256591000.0,-86007000.0,,,-70025000.0,,208044916.0,,321179000.0,1651649000.0,,-128015000.0,72196000.0,,,,,,,,,,,161366000.0,,,,,,337221000.0,,-40151000.0,,,,,0.0,,,1111784000.0,,,-45942000.0,1121604000.0,,,217860000.0,,,,-48621000.0,315836000.0,2648797000.0,,74979000.0,,11093000.0,0.0,2317000.0,22945000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-100956000.0,16325000.0,,5152945000.0,6077290000.0,325477000.0,1135012000.0,566081000.0,,2717817000.0,206118342.0,2622854000.0,5491570000.0,4091307000.0,,,22727000.0,503000.0,4233850000.0,,,497659000.0,157578000.0,43994000.0,-83591000.0,,4474735000.0,4259167000.0,860117000.0,74892000.0,405683000.0,1.97,260239000.0,8114424000.0,744458000.0,,8114424000.0,69020000.0,,,60071000.0,-33518000.0,,997027000.0,181033000.0,203008746.0,,74382000.0,53879000.0,1978422000.0,-110708000.0,34766000.0,-91122000.0,234378000.0,0.0,,61193000.0,34766000.0,76008000.0,860117000.0,,-69164000.0,325477000.0,514405000.0,69020000.0,92445000.0,6077290000.0,860117000.0,32054000.0,421436000.0,,2622854000.0,1048976000.0,-6933000.0,-22479000.0,,-151320000.0,162635000.0,23003000.0,1048976000.0,405683000.0,-618496000.0,4228000.0,5152945000.0,924345000.0,1170808000.0,,32054000.0,839683000.0,1234825000.0,1978422000.0,534565000.0,472342000.0,33699000.0,162635000.0,,0.0,883120000.0,320658000.0,259000000.0,342943000.0,,,-24134502000.0,539459000.0,,43994000.0,,-82392000.0,-9127748000.0,503000.0,579000000.0,33027000.0,,,2310553000.0,135000.0,,3420000.0,5491570000.0,74892000.0,860117000.0,,883120000.0,255405000.0,356321000.0,-188502000.0,,-104226000.0,,,,181033000.0,1649417000.0,2.0,-138611000.0,13900000.0,,,421436000.0,975629000.0,45551000.0,-3892000.0,2310553000.0,-436633000.0,,,120551000.0,-273602000.0,,-1139745000.0,-58449000.0,484219000.0,342943000.0,,325552000.0,55379000.0,6447391000.0,135000.0,,0.0,,255989000.0,924345000.0,,4091307000.0,-50859000.0,1170808000.0,-192412000.0,-1139745000.0,132362000.0,1972656000.0,76008000.0,,-469827000.0,246312000.0,2717817000.0,75399000.0,39917000.0,,12059000.0,554474000.0,,23003000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,262253000.0,,5178667000.0,,352931000.0,1115996000.0,,,,,2726916000.0,5596025000.0,4182076000.0,,,,,4242186000.0,,,492603000.0,151602000.0,,,,,,,,,,,8322941000.0,,,,94502000.0,,0.48,62037000.0,-15459000.0,,,,,,,58595000.0,,-1459000.0,32932000.0,26565000.0,,,,,,69641000.0,1006010000.0,,841000.0,,489962000.0,94502000.0,114752000.0,6186040000.0,,40659000.0,443878000.0,,,,7429000.0,-22187000.0,192527604.0,-145388000.0,,,1069437000.0,,,,,,,,,,,2074395000.0,860117000.0,,-20461000.0,156614000.0,0.49,0.0,,,254409000.0,,,,,,,46342000.0,,,-11000635000.0,-1677000.0,,16312000.0,,,,135000.0,,,,74551000.0,1006010000.0,,1029016000.0,235553000.0,-38502000.0,,,-67530000.0,,196756742.0,,227401000.0,1605958000.0,,111459000.0,32089000.0,,,,,,,,,,,329783000.0,,,,,,352490000.0,,145893000.0,,,,,,,,1007373000.0,,,-81523000.0,1183744000.0,,,177799000.0,,,,-756000.0,298431000.0,2812319000.0,,63047000.0,,9716000.0,114752000.0,,23006000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,117011000.0,,5210984000.0,,388965000.0,1165220000.0,,,,,2513364000.0,5679357000.0,4227386000.0,,,,,4210823000.0,,,543800000.0,163793000.0,,,,,,,,,,,8192721000.0,,,,100015000.0,,0.515,64470000.0,-11098000.0,,,,,,,59897000.0,,6918000.0,40189000.0,14871000.0,,,,,,68629000.0,729825000.0,,556000.0,,546309000.0,100015000.0,120665000.0,6246595000.0,,35264000.0,456361000.0,,,,1940000.0,-24236000.0,190976898.0,-163168000.0,,,1132051000.0,,,,,,,,,,,1880859000.0,1006010000.0,,-62614000.0,152856000.0,0.525,0.0,,,299263000.0,,,,,,,49784000.0,,,-8200727000.0,-11787000.0,,4860000.0,,,,135000.0,,,,75226000.0,729825000.0,,752839000.0,247046000.0,-317427000.0,,,-87399000.0,,195315156.0,,254129000.0,1711529000.0,,-36543000.0,25901000.0,,,,,,,,,,,204410000.0,,,,,,317291000.0,,-276185000.0,,,,,,,,1035611000.0,,,-69673000.0,1223662000.0,,,187705000.0,,,,-289837000.0,312072000.0,2912334000.0,,67040000.0,,13342000.0,21426000.0,,23014000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,398244000.0,,5418356000.0,,461988000.0,1189638000.0,,,,,2370167000.0,6336501000.0,4769965000.0,,,,,4417468000.0,,,607348000.0,182638000.0,,,,,,,,,,,8706668000.0,,,,135361000.0,,0.71,67821000.0,-10306000.0,,,,,,,60848000.0,,-62826000.0,39197000.0,15216000.0,,,,,,73293000.0,541206000.0,,798000.0,,618231000.0,135361000.0,164458000.0,6624276000.0,,31761000.0,393540000.0,,,,2398000.0,,186883240.0,-824451000.0,,,1165010000.0,,,,,,,,,,,1999253000.0,729825000.0,,21592000.0,159789000.0,0.725,48669000.0,,,299519000.0,,,,,,,67454000.0,,,-8149151000.0,-20856000.0,,10064000.0,,,,135000.0,,,,82497000.0,541206000.0,,565867000.0,318712000.0,140638000.0,,,-96950000.0,,190342450.0,,259459000.0,1807869000.0,,232019000.0,15483000.0,,,,,,,,,,,495194000.0,,,,,,363176000.0,,-188619000.0,,,,,38800000.0,,,1205920000.0,,,-775928000.0,1335789000.0,,,258662000.0,,,,-32755000.0,387331000.0,3047695000.0,,94204000.0,,13334000.0,14034000.0,,24661000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,175132000.0,2382000.0,,5470931000.0,6624047000.0,32643000.0,1213912000.0,779890000.0,,3195818000.0,193064220.0,2281608000.0,6610564000.0,4946976000.0,,,75183000.0,-19484000.0,4417624000.0,,,630209000.0,193210000.0,49349000.0,,,4680772000.0,4417624000.0,393752000.0,87345000.0,478001000.0,2.48,315744000.0,8892172000.0,892674000.0,,8892172000.0,148123000.0,,,72987000.0,-9134000.0,,1154782000.0,289653000.0,189316054.0,,90083000.0,61750000.0,2141075000.0,-23305000.0,37215000.0,27748000.0,267315000.0,37412000.0,,49184000.0,37215000.0,75731000.0,393752000.0,,787000.0,32643000.0,648406000.0,148123000.0,177439000.0,6624047000.0,393752000.0,34231000.0,423098000.0,,2281608000.0,1195163000.0,-1497000.0,,,-266221000.0,159491000.0,17399000.0,1195163000.0,478001000.0,-323348000.0,84400000.0,5470931000.0,1153116000.0,1432651000.0,,34231000.0,1180046000.0,1401079000.0,2141075000.0,541206000.0,610222000.0,-27365000.0,159491000.0,,23560000.0,411151000.0,-466365000.0,318294000.0,29163000.0,,,-36249584000.0,860117000.0,,49349000.0,,-247183000.0,-8899071000.0,-19484000.0,691243000.0,17948000.0,,,2737143000.0,135000.0,,-21018000.0,6610564000.0,87345000.0,393752000.0,,411151000.0,330112000.0,-31892000.0,-1077442000.0,,-148277000.0,,,,289653000.0,1862318000.0,2.525,-131803000.0,18164000.0,,,423098000.0,956426000.0,48718000.0,10270000.0,2737143000.0,-1399228000.0,,,150659000.0,-400156000.0,,-1304492000.0,-45997000.0,576930000.0,99125000.0,,-147454000.0,-88848000.0,6791980000.0,135000.0,,37412000.0,,241090000.0,1153116000.0,,4946976000.0,-150318000.0,1432651000.0,-80672000.0,-1304492000.0,269149000.0,2111208000.0,75731000.0,,0.0,403886000.0,3195818000.0,91637000.0,91710000.0,,12326000.0,14235000.0,,17399000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,219415000.0,,5513039000.0,,455825000.0,1263159000.0,,,,,2374400000.0,6782684000.0,5064577000.0,,,,,4401865000.0,,,662802000.0,207389000.0,,,,,,,,,,,9157084000.0,,,,140120000.0,,0.73,75975000.0,-3701000.0,,,,,,,61381000.0,,5483000.0,36853000.0,-20624000.0,,,,,,72285000.0,449290000.0,,3671000.0,,603476000.0,140120000.0,164883000.0,6755154000.0,,30065000.0,448372000.0,,,,4851000.0,-26405000.0,187538184.0,-233690000.0,,,1266869000.0,,,,,,,,,,,2274530000.0,393752000.0,,-71706000.0,160617000.0,0.745,0.0,,,285388000.0,,,,,,,47492000.0,,,-8658001000.0,-18773000.0,,14344000.0,,,,135000.0,,,,89646000.0,449290000.0,,457906000.0,318088000.0,-42657000.0,,,-112459000.0,,191458210.0,,269029000.0,1866635000.0,,79404000.0,-2445000.0,,,,,,,,,,,331874000.0,,,,,,347096000.0,,55538000.0,,,,,80519000.0,,,1242115000.0,,,-132699000.0,1490572000.0,,,260378000.0,,,,,397734000.0,3335938000.0,,95495000.0,,12550000.0,17339000.0,,8616000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,64056000.0,,5511122000.0,,436273000.0,1312247000.0,,,,,2178751000.0,7076182000.0,5258056000.0,,,,,4392908000.0,,,669696000.0,214621000.0,,,,,,,,,,,9254933000.0,,,,95337000.0,,0.495,77807000.0,-4626000.0,,,,,,,60709000.0,,-40196000.0,39721000.0,28802000.0,,,,,,77684000.0,273445000.0,,-77160000.0,,617493000.0,95337000.0,120004000.0,6746986000.0,,29623000.0,431196000.0,,,,-3138000.0,,188343166.0,-353521000.0,,,1249995000.0,,,,,,,,,,,2378592000.0,449290000.0,,18412000.0,162322000.0,0.505,2025000.0,,,291611000.0,,,,,,,45649000.0,,,-8596502000.0,-19382000.0,,2029000.0,,,,135000.0,,,,105562000.0,273445000.0,,282074000.0,325882000.0,-24310000.0,,,-138049000.0,,192004380.0,,299005000.0,1929740000.0,,-8413000.0,4497000.0,,,,,,,,,,,202105000.0,,,,,,395024000.0,,-175845000.0,,,,,0.0,,,1235864000.0,,,-214075000.0,1586460000.0,,,188013000.0,,,,,326529000.0,3431275000.0,,68009000.0,,11794000.0,19747000.0,,8629000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,238193000.0,,6816890000.0,,529492000.0,1340918000.0,,,,,2325674000.0,8498438000.0,5324960000.0,,,,,5620716000.0,,,695266000.0,201198000.0,,,,,,,,,,,10824112000.0,,,,144721000.0,,0.75,80586000.0,-1658000.0,,,,,,,70494000.0,,-1291437000.0,41954000.0,-26378000.0,,,,,,78322000.0,382194000.0,,819000.0,,622048000.0,144721000.0,172550000.0,8153727000.0,,1299325000.0,484918000.0,,,,245000.0,,189959716.0,-199546000.0,,,1248050000.0,,,,,,,,,,,2537421000.0,273445000.0,,1945000.0,177542000.0,0.76,97000.0,,,281189000.0,,,,,,,46989000.0,,,-8545304000.0,-18283000.0,,2796000.0,,,,135000.0,,,,117821000.0,382194000.0,,388030000.0,340859000.0,-58490000.0,,,-128441000.0,,193269240.0,,272627000.0,1962966000.0,,66174000.0,56826000.0,,,,,,,,,,,366634000.0,,,,,,416897000.0,,108749000.0,,,,,0.0,,,1336837000.0,,,-72340000.0,1654657000.0,,,271184000.0,,,,0.0,422264000.0,3575996000.0,,98634000.0,,10513000.0,18677000.0,,5836000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-34148000.0,29038000.0,,10080874000.0,12115048000.0,122957000.0,1702763000.0,550702000.0,6647000.0,3731835000.0,195942160.0,2903294000.0,13139802000.0,8964969000.0,,,3559000.0,-15297000.0,8326534000.0,,,458400000.0,278469000.0,201572000.0,,,5578853000.0,8326534000.0,533748000.0,227791000.0,536017000.0,2.735,359845000.0,16043096000.0,1001304000.0,,16043096000.0,155839000.0,,0.755,109540000.0,-1368000.0,,1280707000.0,414143000.0,192035878.0,,30390000.0,98032000.0,3763137000.0,1229739000.0,94491000.0,59078000.0,343908000.0,0.0,,21741000.0,94491000.0,78126000.0,533748000.0,,9102000.0,122957000.0,775090000.0,155839000.0,184260000.0,12115048000.0,533748000.0,80194000.0,715248000.0,,2903294000.0,1437303000.0,2094000.0,,202215560.0,-4045693000.0,2127778000.0,7138000.0,1437303000.0,536017000.0,0.0,40878000.0,10080874000.0,2034174000.0,1872370000.0,,80194000.0,1100848000.0,1633766000.0,3763137000.0,382194000.0,458400000.0,-12324000.0,2127778000.0,0.77,1439000.0,540886000.0,139996000.0,395097000.0,563365000.0,,,-39286027000.0,393752000.0,,201572000.0,,3872384000.0,-13486220000.0,-15297000.0,894575000.0,2570000.0,,,3394676000.0,135000.0,,20114000.0,13139802000.0,227791000.0,533748000.0,,540886000.0,379993000.0,3997841000.0,-4296259000.0,,-171197000.0,,206941970.0,,414143000.0,2477853000.0,2.79,-171313000.0,73851000.0,,,715248000.0,1326720000.0,45384000.0,4052000.0,3394676000.0,-4832450000.0,,,200235000.0,-550146000.0,,-1522306000.0,-11353000.0,641459000.0,563365000.0,,151554000.0,-63673000.0,8186280000.0,135000.0,,0.0,,288554000.0,2034174000.0,,8964969000.0,-3877145000.0,1872370000.0,-96411000.0,-1522306000.0,282162000.0,2607427000.0,78126000.0,,0.0,489734000.0,3731835000.0,132729000.0,97902000.0,,10527000.0,13146000.0,,7138000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,262346000.0,,10131707000.0,,565206000.0,1953929000.0,,,,,3191168000.0,13222309000.0,9015035000.0,,,,,8277259000.0,,,511033000.0,291372000.0,,,,,,,,,,,16413477000.0,,,,30164000.0,,0.14,125756000.0,-1216000.0,,,,,,,105817000.0,,-9786000.0,100971000.0,-83896000.0,,,,,,76582000.0,699671000.0,,9965000.0,,875653000.0,30164000.0,46498000.0,12456946000.0,,86806000.0,737521000.0,,,,2162000.0,-34926000.0,208968952.0,-146011000.0,,,1516642000.0,,,,,,,,,,,3799442000.0,533748000.0,,-92339000.0,2104044000.0,0.145,62357000.0,,,718159000.0,,,,,,,150432000.0,,,-16860949000.0,-16741000.0,,1091000.0,,,,135000.0,,,,228219000.0,699671000.0,,706813000.0,157494000.0,-67392000.0,,,-116861000.0,,214127266.0,,330247000.0,2829582000.0,,498000.0,-101963000.0,,,,,,,3461719000.0,,,,379207000.0,,,-1546266000.0,,,565262000.0,,165923000.0,,,,,37983000.0,,,2325239000.0,,,-91498000.0,1915453000.0,,,61642000.0,,,,,293368000.0,3761999000.0,,15144000.0,,16021000.0,300000000.0,5833000.0,7142000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,165277000.0,,9958337000.0,,554705000.0,2014320000.0,,,,,3131834000.0,13323675000.0,9056589000.0,,,,,8234290000.0,,,372102000.0,268110000.0,,,,,,,,,,,16455509000.0,,,,254376000.0,,1.185,130626000.0,-3102000.0,,,,,,,108096000.0,,-2133000.0,101295000.0,-10998000.0,,,,,,77997000.0,617904000.0,,63252000.0,,857353000.0,254376000.0,283358000.0,12173225000.0,,97895000.0,751446000.0,,,,-1238000.0,-30280000.0,209797334.0,-201876000.0,,,1445099000.0,,,,,,,,,,,4124881000.0,699671000.0,,74510000.0,2076933000.0,1.21,2006000.0,,,399959000.0,,,,,,,150217000.0,,,-16835267000.0,-3334000.0,,1376000.0,,,,135000.0,,,,242324000.0,617904000.0,,624698000.0,457394000.0,-186357000.0,,,-141542000.0,,214849164.0,,320066000.0,2871673000.0,,-82709000.0,36448000.0,,,,,,,3609752000.0,,,,306819000.0,,,-1618789000.0,,,525272000.0,,-81767000.0,,,,,,,,2214888000.0,,,-60614000.0,1990963000.0,,,412550000.0,,,,,651272000.0,4016375000.0,,129192000.0,,16245000.0,0.0,2986000.0,6794000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,591951000.0,,9936762000.0,,685352000.0,2095334000.0,,,,,3381408000.0,13445911000.0,9144242000.0,,,,,8181434000.0,,,364383000.0,305138000.0,,,,,,,,,,,16827319000.0,,,,136628000.0,,0.64,133005000.0,-3346000.0,,,,,,,108421000.0,,-20445000.0,114033000.0,23313000.0,,,,,,84899000.0,970694000.0,,11336000.0,,904252000.0,136628000.0,169836000.0,12389888000.0,,79833000.0,769713000.0,,,,-6418000.0,,210394560.0,-229199000.0,,,1404050000.0,,,,,,,,,,,4267986000.0,617904000.0,,38685000.0,2059568000.0,0.65,-2081000.0,,,536401000.0,,,,,,,156940000.0,,,-16629958000.0,-4214000.0,,0.0,,,,213000.0,,,,259770000.0,970694000.0,,977490000.0,367851000.0,-150474000.0,,,-141177000.0,,214902860.0,,358402000.0,2999586000.0,,251021000.0,54300000.0,,,,,,,3747676000.0,,,,733128000.0,,,-1699441000.0,,,481840000.0,,352790000.0,,,,,,,,2453126000.0,,,-82690000.0,2048235000.0,,,270766000.0,,,,,512192000.0,3151711000.0,,100930000.0,,14829000.0,97000000.0,3613000.0,6796000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,74181000.0,132474000.0,,10031287000.0,12493336000.0,130544000.0,2127832000.0,1152048000.0,16423000.0,3363989000.0,214763887.0,3472278000.0,13626599000.0,9212974000.0,,,62258000.0,-2645000.0,8141231000.0,,,380337000.0,318827000.0,176414000.0,,,8198377000.0,8141231000.0,946249000.0,274697000.0,633446000.0,2.95,381013000.0,17098877000.0,1124978000.0,,17098877000.0,212278000.0,,0.99,138732000.0,-5820000.0,,1458599000.0,435465000.0,209939364.0,,397000000.0,107609000.0,4432479000.0,-29043000.0,120243000.0,88247000.0,528119000.0,18366000.0,,5534000.0,120243000.0,88805000.0,946249000.0,,11769000.0,130544000.0,935377000.0,212278000.0,244273000.0,12493336000.0,946249000.0,79598000.0,812419000.0,,3472278000.0,1485163000.0,-3477000.0,,210574383.0,-299796000.0,2024373000.0,6801000.0,1485163000.0,633446000.0,0.0,16666000.0,10031287000.0,2462049000.0,2189411000.0,,79598000.0,1773341000.0,2083658000.0,4432479000.0,970694000.0,380337000.0,-80496000.0,2024373000.0,1.01,-24000.0,953050000.0,412501000.0,459517000.0,464422000.0,,,-66724104000.0,533748000.0,,176414000.0,,-482991000.0,-16397930000.0,-2645000.0,1176485000.0,3067000.0,,,3967670000.0,213000.0,,96322000.0,13626599000.0,274697000.0,946249000.0,,953050000.0,475860000.0,-78768000.0,-310394000.0,,-221713000.0,,215154029.0,,435465000.0,3063209000.0,3.02,-94629000.0,32733000.0,,,812419000.0,2107074000.0,59998000.0,-8971000.0,3967670000.0,-876882000.0,,,354187000.0,-621293000.0,,-1778259000.0,-13484000.0,743965000.0,464422000.0,,-24445000.0,-59640000.0,11764050000.0,213000.0,,18366000.0,,429943000.0,2462049000.0,,9212974000.0,-75592000.0,2189411000.0,-61407000.0,-1778259000.0,380020000.0,3565673000.0,88805000.0,,,627103000.0,3363989000.0,21518000.0,135747000.0,,12903000.0,0.0,3991000.0,6801000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,292534000.0,,9994532000.0,,629669000.0,2179772000.0,,,,,3707233000.0,13691109000.0,9242179000.0,,,,,8071622000.0,,,407288000.0,284061000.0,,,,,,,,,,,17398342000.0,,,,183289000.0,,0.85,142565000.0,-4335000.0,,,,,,,106335000.0,,-425000.0,121760000.0,-42558000.0,,,,,,101173000.0,1108069000.0,,9070000.0,,863004000.0,183289000.0,211737000.0,12560706000.0,,76909000.0,822842000.0,,,,-12280000.0,,211375232.0,-195793000.0,,,1539728000.0,,,,,,,,,,,4659567000.0,946249000.0,,-54565000.0,2025822000.0,0.87,56000.0,,,429151000.0,,,,,,,169628000.0,,,-16244613000.0,-1639000.0,,2770000.0,,,,214000.0,,,,292220000.0,1108069000.0,,1116149000.0,433853000.0,-62125000.0,,,-126573000.0,,216118922.0,,392907000.0,3042776000.0,,28028000.0,31880000.0,,,,,,,4082157000.0,,,,419107000.0,,,-1857718000.0,,,486565000.0,,161820000.0,,,,,83054000.0,,,2566174000.0,,,-67857000.0,2224439000.0,,,336588000.0,,,,,585502000.0,3547278000.0,,124851000.0,,15074000.0,19716000.0,3450000.0,8080000.0,,,,,,,,,,,,,
