,timestamp,annualInterestExpense,annualChangesInAccountReceivables,annualBeginningCashPosition,trailingInterestExpense,annualBasicAverageShares,annualCurrentAssets,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRepurchaseOfCapitalStock,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualGrossPPE,annualRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyGrossProfit,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,annualBasicEPS,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualDilutedAverageShares,quarterlySellingGeneralAndAdministration,trailingResearchAndDevelopment,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyTaxProvision,annualCapitalStock,quarterlyNetPPE,annualStockBasedCompensation,quarterlyRepaymentOfDebt,trailingCostOfRevenue,annualCurrentDebt,annualTotalNonCurrentAssets,annualNetOtherFinancingCharges,quarterlyEbitda,annualResearchAndDevelopment,annualInventory,quarterlyOtherNonCashItems,trailingTaxProvision,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,annualGrossProfit,quarterlyStockBasedCompensation,quarterlyBasicEPS,annualChangeInWorkingCapital,quarterlyOperatingIncome,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualFreeCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualOperatingExpense,annualChangeInInventory,quarterlyTotalRevenue,trailingFreeCashFlow,annualDilutedEPS,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyLongTermDebt,annualCashDividendsPaid,annualPretaxIncome,annualLongTermDebt,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,annualNonCurrentDeferredRevenue,annualNetIncome,annualGoodwill,annualTotalAssets,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOtherShortTermInvestments,quarterlyBasicAverageShares,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyNetIncome,annualInvestingCashFlow,quarterlyGoodwill,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualTotalRevenue,annualPurchaseOfInvestment,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOtherIncomeExpense,quarterlyInvestingCashFlow,trailingTotalRevenue,annualEndCashPosition,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,annualNetPPE,annualOperatingIncome,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualEbitda,quarterlyNetOtherFinancingCharges,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualInvestmentsAndAdvances,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,trailingChangeInAccountPayable,trailingOtherNonCashItems,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
45,757296000,1273000000.0,,4446000000.0,,2288764045.0,39202000000.0,6364000000.0,,,,,23744000000.0,,-8148000000.0,,,,511000000.0,,-29983000000.0,32785000000.0,47504000000.0,,1091000000.0,0.0,8446000000.0,3400000000.0,,,7950000000.0,,,16064000000.0,-443000000.0,,,,-3.56,19738000000.0,1415000000.0,-3154000000.0,,2288764045.0,6914000000.0,,6364000000.0,-810000000.0,33858000000.0,281000000.0,1091000000.0,17521000000.0,,,,13686000000.0,41911000000.0,0.0,1532000000.0,,7565000000.0,,,122000000.0,,28858000000.0,,,4272000000.0,496000000.0,,,,61375000000.0,10009000000.0,1803000000.0,3643000000.0,,5173000000.0,663000000.0,,,33150000000.0,47504000000.0,,39202000000.0,37495000000.0,583000000.0,19396000000.0,,-3.56,-7987000000.0,5974000000.0,-29983000000.0,-1492000000.0,-3258000000.0,15245000000.0,-933000000.0,-8797000000.0,15245000000.0,,,16064000000.0,,-8101000000.0,,81113000000.0,,41911000000.0,81113000000.0,,10950000000.0,,,,527000000.0,,11177000000.0,,,,2387000000.0,1213000000.0,28225000000.0,19738000000.0,268000000.0,-4202000000.0,,7565000000.0,382000000.0,467000000.0,,4710000000.0,62716000000.0,-2721000000.0,10009000000.0,1803000000.0,,-1914000000.0,,248000000.0,,-1760000000.0,,0.0,0.0,-1129000000.0,-175000000.0,17521000000.0,-8637000000.0,,646000000.0,1113000000.0,,1036000000.0,8327000000.0,5861000000.0,28225000000.0,,5861000000.0,300000000.0,,3400000000.0,13686000000.0,33150000000.0,-3927000000.0,0.0,,61375000000.0,4482000000.0,,,11177000000.0,646000000.0,,5861000000.0,,-1507000000.0,23744000000.0,5861000000.0,,,,,,,,,,,,,,,,,,
46,765072000,,,,,,,0.0,,,,,,,,,,2186000000.0,972000000.0,,,,,,8154000000.0,5861000000.0,4940000000.0,18437000000.0,,,4249000000.0,,,,-293000000.0,2328400000.0,,,,20574000000.0,,,,,4249000000.0,,,,,293000000.0,,17277000000.0,,,,,,,2517000000.0,,,,,82000000.0,,,,0.16,,691000000.0,,,,,10234000000.0,,805000000.0,,,685000000.0,,,31376000000.0,48317000000.0,,39165000000.0,,,13373000000.0,,,,2079000000.0,-31040000000.0,-503000000.0,-943000000.0,14937000000.0,,,,,,997000000.0,,,,,,40707000000.0,79872000000.0,11489000000.0,8433000000.0,,840000000.0,2328400000.0,2250000000.0,,11160000000.0,,,,,,27922000000.0,,392000000.0,,,7390000000.0,392000000.0,408000000.0,,,,,,1825000000.0,,,,371000000.0,,1207000000.0,,,8111000000.0,-472000000.0,-159000000.0,,,,,,,1826000000.0,,8111000000.0,,,8951000000.0,414000000.0,,,11942000000.0,,,0.0,,59298000000.0,1576000000.0,,0.16,,,,,,,23430000000.0,,,,,,,,,,,,,,,,,,,
47,772934400,,,,,,,0.0,,,,,,,,,,2574000000.0,648000000.0,,,,,,8239000000.0,8111000000.0,6104000000.0,17058000000.0,,,5026000000.0,,,,-342000000.0,2336000000.0,,,,21568000000.0,,,,,3935000000.0,,,,,504000000.0,,16736000000.0,,,,,,,2587000000.0,,,,,86000000.0,,,,0.29,,1078000000.0,,,1091000000.0,,10755000000.0,,1048000000.0,,,1193000000.0,,,28625000000.0,47760000000.0,,38895000000.0,,,15351000000.0,,,,2367000000.0,-31024000000.0,-244000000.0,-2061000000.0,14892000000.0,,,,,,1210000000.0,,,,,,39706000000.0,78601000000.0,12123000000.0,9247000000.0,,1190000000.0,2336000000.0,-730000000.0,,11662000000.0,,,,,,28408000000.0,,689000000.0,,,7152000000.0,689000000.0,479000000.0,,,,,,1854000000.0,,,,668000000.0,,-962000000.0,,,7381000000.0,-1024000000.0,-168000000.0,,,,,,,1509000000.0,,7381000000.0,,,8571000000.0,364000000.0,,,10357000000.0,,,0.0,,57033000000.0,2123000000.0,,0.29,,,,,,,22970000000.0,,,,,,,,,,,,,,,,,,,
48,780883200,,,,,,,0.0,,,,,,,,,,2802000000.0,573000000.0,,,,,,8364000000.0,7381000000.0,6154000000.0,16558000000.0,,,4938000000.0,,,,-323000000.0,2345200000.0,,,,22463000000.0,,,,,3885000000.0,,,,,494000000.0,,16338000000.0,,,,,,,2708000000.0,,,,,124000000.0,,,,0.3,,1216000000.0,,,1053000000.0,,11297000000.0,,2373000000.0,,,1204000000.0,,,28280000000.0,47433000000.0,,40150000000.0,,,15431000000.0,,,,3920000000.0,-31095000000.0,-300000000.0,-1155000000.0,14077000000.0,,,,,,1482000000.0,,,,,,38918000000.0,79068000000.0,12079000000.0,9277000000.0,,1482000000.0,2345200000.0,1941000000.0,,12291000000.0,,,,,,28325000000.0,,710000000.0,,,7004000000.0,710000000.0,221000000.0,,,,,,1957000000.0,,,,689000000.0,,-996000000.0,,,9322000000.0,-946000000.0,-165000000.0,,,,,,,1492000000.0,,9322000000.0,,,10804000000.0,233000000.0,,,10240000000.0,,,0.0,,56605000000.0,3620000000.0,,0.3,,,,,,,22580000000.0,,,,,,,,,,,,,,,,,,,
49,788832000,1227000000.0,,5861000000.0,,2339834796.0,41338000000.0,0.0,,,,,0.0,825000000.0,2937000000.0,,,2672000000.0,283000000.0,,-28156000000.0,15916000000.0,44820000000.0,-9445000000.0,8423000000.0,9322000000.0,8086000000.0,3778000000.0,,7930000000.0,6065000000.0,,,0.0,1100000000.0,,,3475000000.0,1.255,23413000000.0,2061000000.0,-4439000000.0,3475000000.0,2339834796.0,4947000000.0,,0.0,2134000000.0,38768000000.0,842000000.0,8423000000.0,16664000000.0,,,,9570000000.0,39753000000.0,-10000000.0,4866000000.0,4363000000.0,6334000000.0,,,,,25284000000.0,,,4435000000.0,2021000000.0,,,1118000000.0,57678000000.0,12352000000.0,1881000000.0,209000000.0,,7354000000.0,2073000000.0,,,29226000000.0,44820000000.0,,41338000000.0,20279000000.0,1518000000.0,19896000000.0,,1.255,3021000000.0,3427000000.0,-28156000000.0,-3392000000.0,-2253000000.0,12548000000.0,-662000000.0,5155000000.0,12548000000.0,15182000000.0,,0.0,,3021000000.0,,81091000000.0,,39753000000.0,81091000000.0,15182000000.0,11810000000.0,7930000000.0,2632000000.0,,-1400000000.0,,14023000000.0,-2783000000.0,,20126000000.0,2476000000.0,,28452000000.0,23413000000.0,1231000000.0,-3426000000.0,,6334000000.0,1231000000.0,-1108000000.0,,6295000000.0,64052000000.0,-3866000000.0,12352000000.0,1881000000.0,,-6412000000.0,,1210000000.0,,-2675000000.0,,7922000000.0,7922000000.0,-1424000000.0,-170000000.0,16664000000.0,5005000000.0,2632000000.0,2963000000.0,0.0,,1468000000.0,11793000000.0,7922000000.0,28452000000.0,,10554000000.0,217000000.0,305000000.0,3778000000.0,9570000000.0,29226000000.0,12677000000.0,-10000000.0,,57678000000.0,35000000.0,20126000000.0,,14023000000.0,2963000000.0,2672000000.0,10554000000.0,,0.0,0.0,7922000000.0,,,,,,,,,,,,,,,,,,
50,796608000,,,,,,,0.0,,,,,,,,-1453000000.0,,3579000000.0,1574000000.0,,,,,,7531000000.0,7922000000.0,6664000000.0,15847000000.0,,,4546000000.0,,,,-236000000.0,2340800000.0,,,,24086000000.0,,,,,3633000000.0,,,,,895000000.0,,16824000000.0,,,,,,,3568000000.0,,,,,,,,,0.53,,2118000000.0,,,913000000.0,,12976000000.0,,597000000.0,,,2184000000.0,,,27890000000.0,45604000000.0,,41031000000.0,,,15735000000.0,,,,2465000000.0,-28780000000.0,-567000000.0,-2019000000.0,12519000000.0,,,,,,1937000000.0,,,,,,39849000000.0,80880000000.0,14070000000.0,9071000000.0,,1418000000.0,2340800000.0,1150000000.0,,14381000000.0,,,,,,28904000000.0,,1289000000.0,,,6211000000.0,1289000000.0,246000000.0,,,,,,2004000000.0,,,,1242000000.0,,372000000.0,,,9072000000.0,-399000000.0,-152000000.0,,,,,,,1450000000.0,,9072000000.0,,,10490000000.0,180000000.0,,,10106000000.0,,,0.0,,56794000000.0,1898000000.0,,0.52,,,,,,,23025000000.0,,,,,,,,,,,,,,,,,,,
51,804470400,,,,,,,0.0,,,,,,,,-1230000000.0,,3920000000.0,987000000.0,,,,,,7448000000.0,9072000000.0,7631000000.0,15166000000.0,,,4857000000.0,,,,-246000000.0,2301600000.0,,,,24846000000.0,,,,,3883000000.0,,,,,1108000000.0,,16844000000.0,,,,,,,4076000000.0,,,,,,,,,0.75,,2774000000.0,,,974000000.0,,13478000000.0,,-263000000.0,,,2824000000.0,,,28529000000.0,45605000000.0,,41701000000.0,,,17531000000.0,,,,2177000000.0,-28761000000.0,-635000000.0,-1175000000.0,11749000000.0,,,,,,2085000000.0,,,,,,39900000000.0,81601000000.0,14790000000.0,9900000000.0,,636000000.0,2301600000.0,821000000.0,,14330000000.0,,,,,,28226000000.0,,1716000000.0,,,6162000000.0,1716000000.0,238000000.0,,,,,,2147000000.0,,,,1711000000.0,,-281000000.0,,,9893000000.0,-387000000.0,-149000000.0,,,,,,,1302000000.0,,9893000000.0,,,10529000000.0,188000000.0,,,11278000000.0,,,0.0,,56755000000.0,1542000000.0,,0.73,,,,,,,23056000000.0,,,,,,,,,,,,,,,,,,,
52,812419200,,,,,,,0.0,,,,,,,,-1192000000.0,,3184000000.0,228000000.0,,,,,,7277000000.0,9893000000.0,6921000000.0,15133000000.0,,,4893000000.0,,,,-170000000.0,2258400000.0,,,,21664000000.0,,,,,3858000000.0,,,,,775000000.0,,16433000000.0,,,,,,,3348000000.0,,,,,,,,,-0.23,,2028000000.0,,,1035000000.0,,12343000000.0,,-3000000.0,,,237000000.0,,,29016000000.0,44476000000.0,,37642000000.0,,,16754000000.0,,,,2223000000.0,-28043000000.0,-3559000000.0,-1808000000.0,10436000000.0,,,,,,2807000000.0,,,,,,39860000000.0,77502000000.0,14710000000.0,9833000000.0,,511000000.0,2258400000.0,-3453000000.0,,14704000000.0,,,,,,26822000000.0,,-538000000.0,,,6520000000.0,-538000000.0,-1632000000.0,,,,,,1682000000.0,,,,-543000000.0,,-3575000000.0,,,6440000000.0,-74000000.0,-147000000.0,,,,,,,1320000000.0,,6440000000.0,,,6951000000.0,159000000.0,,,11076000000.0,,,0.0,,55838000000.0,-1336000000.0,,-0.23,,,,,,,23427000000.0,,,,,,,,,,,,,,,,,,,
53,820368000,725000000.0,,7922000000.0,,2277536116.0,40691000000.0,0.0,,,,,0.0,1392000000.0,4116000000.0,,,3093000000.0,360000000.0,,-27402000000.0,16766000000.0,43981000000.0,-9460000000.0,7741000000.0,6440000000.0,9151000000.0,4511000000.0,,6551000000.0,8480000000.0,,,0.0,-3051000000.0,,,3469000000.0,1.8075,22423000000.0,-663000000.0,-5567000000.0,3469000000.0,2277536116.0,5392000000.0,,0.0,3635000000.0,41573000000.0,857000000.0,7741000000.0,16579000000.0,,,,11569000000.0,39601000000.0,-870000000.0,3148000000.0,6010000000.0,6323000000.0,,,,,30367000000.0,,,154000000.0,671000000.0,-2880000000.0,,3088000000.0,57869000000.0,11630000000.0,1807000000.0,-177000000.0,,5141000000.0,2568000000.0,,,31648000000.0,43981000000.0,,40691000000.0,22776000000.0,107000000.0,21920000000.0,,1.8075,4178000000.0,3843000000.0,-27402000000.0,-806000000.0,-1382000000.0,10060000000.0,-591000000.0,7813000000.0,10060000000.0,17441000000.0,,0.0,,4178000000.0,,80292000000.0,,39601000000.0,80292000000.0,17441000000.0,12769000000.0,6551000000.0,442000000.0,,819000000.0,,14354000000.0,-618000000.0,,20603000000.0,3149000000.0,,26221000000.0,22423000000.0,1711000000.0,-5052000000.0,,6323000000.0,1711000000.0,-692000000.0,,5602000000.0,71940000000.0,-1315000000.0,11630000000.0,1807000000.0,,-6384000000.0,,1706000000.0,,-1568000000.0,,7259000000.0,7259000000.0,-455000000.0,-143000000.0,16579000000.0,7591000000.0,442000000.0,2419000000.0,0.0,,1530000000.0,10708000000.0,7259000000.0,26221000000.0,,7701000000.0,198000000.0,659000000.0,4511000000.0,11569000000.0,31648000000.0,14140000000.0,-870000000.0,,57869000000.0,3037000000.0,20603000000.0,,14354000000.0,2419000000.0,3093000000.0,7701000000.0,,0.0,0.0,7259000000.0,,,,,,,,,,,,,,,,,,
54,828230400,,,,,,,0.0,,,,,,,,-1014000000.0,,2876000000.0,137000000.0,,,,,,8069000000.0,7259000000.0,6769000000.0,15855000000.0,,,4788000000.0,,,,-778000000.0,2177200000.0,,,,21820000000.0,,,,,3697000000.0,,,,,773000000.0,,16207000000.0,,,,,,,3195000000.0,,,,,,,,,0.36,,1981000000.0,,,1091000000.0,,12229000000.0,,-616000000.0,,,1547000000.0,,,30332000000.0,43235000000.0,,38854000000.0,,,16559000000.0,,,,1161000000.0,-27028000000.0,-600000000.0,-673000000.0,9604000000.0,,,,,,2134000000.0,,,,,,38912000000.0,77766000000.0,16120000000.0,9790000000.0,,443000000.0,2177200000.0,-1306000000.0,,14156000000.0,,,,,,25614000000.0,,774000000.0,,,6958000000.0,774000000.0,-285000000.0,,,,,,1854000000.0,,,,769000000.0,,-1735000000.0,,,5953000000.0,-494000000.0,-141000000.0,,,,,,,1214000000.0,,5953000000.0,,,6396000000.0,149000000.0,,,12343000000.0,,,0.0,,55946000000.0,561000000.0,,0.35,,,,,,,22705000000.0,,,,,,,,,,,,,,,,,,,
55,836092800,,,,,,,0.0,,,,,,,,-1305000000.0,,2722000000.0,95000000.0,,,,,,8174000000.0,5953000000.0,7191000000.0,14875000000.0,,,5005000000.0,,,,-63000000.0,2135600000.0,,,,21528000000.0,,,,,3889000000.0,,,,,827000000.0,,16337000000.0,,,,,,,3484000000.0,,,,,,,,,0.63,,2186000000.0,,,1116000000.0,,13331000000.0,,-681000000.0,,,2174000000.0,,,30629000000.0,42810000000.0,,38936000000.0,,,18183000000.0,,,,1582000000.0,-26473000000.0,-1124000000.0,-236000000.0,9478000000.0,,,,,,2174000000.0,,,,,,38538000000.0,77474000000.0,16246000000.0,10992000000.0,,481000000.0,2135600000.0,-57000000.0,,14022000000.0,,,,,,25317000000.0,,1347000000.0,,,6720000000.0,1347000000.0,193000000.0,,,,,,1817000000.0,,,,1342000000.0,,-1308000000.0,,,5896000000.0,-216000000.0,-192000000.0,,,,,,,1298000000.0,,5896000000.0,,,6377000000.0,205000000.0,,,13580000000.0,,,0.0,,55946000000.0,458000000.0,,0.62,,,,,,,22201000000.0,,,,,,,,,,,,,,,,,,,
56,844041600,,,,,,,0.0,,,,,,,,-1184000000.0,,2649000000.0,499000000.0,,,,,,8251000000.0,5896000000.0,7258000000.0,15494000000.0,,,5290000000.0,,,,-79000000.0,2087200000.0,,,,21368000000.0,,,,,4175000000.0,,,,,694000000.0,,16676000000.0,,,,,,,3164000000.0,,,,,,,,,0.62,,1968000000.0,,,1115000000.0,,14407000000.0,,1074000000.0,,,1979000000.0,,,31071000000.0,42113000000.0,,39379000000.0,,,18062000000.0,,,,3230000000.0,-25437000000.0,-1172000000.0,-1211000000.0,9669000000.0,,,,,,2115000000.0,,,,,,38617000000.0,77996000000.0,15843000000.0,10804000000.0,,196000000.0,2087200000.0,910000000.0,,14093000000.0,,,,,,25557000000.0,,1285000000.0,,,7166000000.0,1285000000.0,183000000.0,,,,,,1795000000.0,,,,1280000000.0,,-1107000000.0,,,6806000000.0,-355000000.0,-188000000.0,,,,,,,1196000000.0,,6806000000.0,,,7002000000.0,172000000.0,,,13462000000.0,,,0.0,,56628000000.0,2058000000.0,,0.6,,,,,,,21941000000.0,,,,,,,,,,,,,,,,,,,
57,851990400,716000000.0,,7259000000.0,,2113408376.0,40695000000.0,0.0,,,,,0.0,11000000.0,5409000000.0,,,2569000000.0,739000000.0,,-24486000000.0,16854000000.0,41893000000.0,-4992000000.0,8005000000.0,6806000000.0,9321000000.0,4767000000.0,,6657000000.0,6860000000.0,,,0.0,-91000000.0,,,3640000000.0,2.56,21628000000.0,428000000.0,-6178000000.0,3640000000.0,2133200000.0,5093000000.0,,0.0,3158000000.0,43784000000.0,864000000.0,8005000000.0,17407000000.0,,,,12957000000.0,40437000000.0,0.0,4472000000.0,5089000000.0,5870000000.0,,,,,30539000000.0,,,1179000000.0,2461000000.0,-716000000.0,,1767000000.0,59504000000.0,11189000000.0,1627000000.0,1402000000.0,,4097000000.0,2887000000.0,,,34000000000.0,41893000000.0,,40695000000.0,21943000000.0,196000000.0,21519000000.0,,2.56,5429000000.0,4302000000.0,-24486000000.0,-3282000000.0,-1832000000.0,9872000000.0,-706000000.0,8587000000.0,9872000000.0,17446000000.0,,0.0,,5429000000.0,,81132000000.0,,40437000000.0,81132000000.0,17446000000.0,12198000000.0,6657000000.0,450000000.0,,881000000.0,,14005000000.0,-1056000000.0,,21595000000.0,1470000000.0,,25504000000.0,21628000000.0,2023000000.0,-5723000000.0,,5870000000.0,2023000000.0,-526000000.0,,5012000000.0,74323000000.0,-1613000000.0,11189000000.0,1627000000.0,,-3952000000.0,,2018000000.0,,-1573000000.0,,7687000000.0,7687000000.0,-548000000.0,-185000000.0,17407000000.0,8596000000.0,450000000.0,1435000000.0,0.0,,1304000000.0,10275000000.0,7687000000.0,25504000000.0,,8137000000.0,190000000.0,319000000.0,4767000000.0,12957000000.0,34000000000.0,14315000000.0,0.0,,59504000000.0,1020000000.0,21595000000.0,,14005000000.0,1435000000.0,2569000000.0,8137000000.0,,0.0,0.0,7687000000.0,,,,,,,,,,,,,,,,,,
58,859766400,,,,,,,0.0,,,,,,,,-1847000000.0,,1723000000.0,158000000.0,,,,,,8159000000.0,7687000000.0,6592000000.0,15777000000.0,,,4753000000.0,,,,-65000000.0,2006800000.0,,,,19951000000.0,,,,,3684000000.0,,,,,657000000.0,,17062000000.0,,,,,,,3035000000.0,,,,,,,,,0.59,,1839000000.0,,,1069000000.0,,12194000000.0,,-1797000000.0,,,1852000000.0,,,31241000000.0,41010000000.0,,37320000000.0,,,17308000000.0,,,,349000000.0,-23948000000.0,-1053000000.0,-887000000.0,10402000000.0,,,,,,2221000000.0,,,,,,39207000000.0,76527000000.0,15739000000.0,10716000000.0,,504000000.0,2006800000.0,-1728000000.0,,13480000000.0,,,,,,25335000000.0,,1195000000.0,,,5786000000.0,1195000000.0,185000000.0,,,,,,1453000000.0,,,,1190000000.0,,-1074000000.0,,,5959000000.0,-114000000.0,-181000000.0,,,,,,,1196000000.0,,5959000000.0,,,6463000000.0,172000000.0,,,13243000000.0,,,0.0,,56576000000.0,-704000000.0,,0.58,,,,,,,22145000000.0,,,,,,,,,,,,,,,,,,,
59,867628800,,,,,,,0.0,,,,,,,,-1196000000.0,,1764000000.0,380000000.0,,,,,,8543000000.0,5959000000.0,7401000000.0,16037000000.0,,,5179000000.0,,,,-75000000.0,1973800000.0,,,,20109000000.0,,,,,3958000000.0,,,,,734000000.0,,17647000000.0,,,,,,,3435000000.0,,,,,,,,,0.73,,2222000000.0,,,1221000000.0,,13411000000.0,,-69000000.0,,,2180000000.0,,,32559000000.0,42031000000.0,,38639000000.0,,,18872000000.0,,,,2585000000.0,-24384000000.0,-1491000000.0,-359000000.0,11675000000.0,,,,,,2494000000.0,,,,,,40180000000.0,78819000000.0,16060000000.0,11471000000.0,,358000000.0,1973800000.0,544000000.0,,13111000000.0,,,,,,26151000000.0,,1446000000.0,,,5913000000.0,1446000000.0,137000000.0,,,,,,1365000000.0,,,,1441000000.0,,-1686000000.0,,,6503000000.0,-500000000.0,-202000000.0,,,,,,,1213000000.0,,6503000000.0,,,6861000000.0,179000000.0,,,14028000000.0,,,0.0,,58710000000.0,1094000000.0,,0.72,,,,,,,22533000000.0,,,,,,,,,,,,,,,,,,,
60,875577600,,,,,,,0.0,,,,,,,,-1433000000.0,,1403000000.0,372000000.0,,,,,,9011000000.0,6503000000.0,7098000000.0,15831000000.0,,,5094000000.0,,,,-87000000.0,1956000000.0,,,,19756000000.0,,,,,3932000000.0,,,,,624000000.0,,17921000000.0,,,,,,,3181000000.0,,,,,,,,,0.69,,2004000000.0,,,1162000000.0,,14572000000.0,,-185000000.0,,,1983000000.0,,,30590000000.0,42030000000.0,,38190000000.0,,,18605000000.0,,,,2157000000.0,-24109000000.0,-1331000000.0,-1039000000.0,13623000000.0,,,,,,2241000000.0,,,,,,40103000000.0,78293000000.0,16078000000.0,11507000000.0,,560000000.0,1956000000.0,-577000000.0,,12988000000.0,,,,,,27947000000.0,,1359000000.0,,,5981000000.0,1359000000.0,162000000.0,,,,,,1336000000.0,,,,1354000000.0,,-1676000000.0,,,5926000000.0,-630000000.0,-201000000.0,,,,,,,1177000000.0,,5926000000.0,,,6486000000.0,183000000.0,,,12518000000.0,,,0.0,,58537000000.0,826000000.0,,0.68,,,,,,,22182000000.0,,,,,,,,,,,,,,,,,,,
