date,trailingDeferredIncomeTax,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingBeginningCashPosition,annualInterestExpense,quarterlySaleOfInvestment,trailingChangesInAccountReceivables,quarterlyBasicEPS,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,annualSellingGeneralAndAdministration,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyChangeInInventory,trailingGrossProfit,quarterlyOperatingExpense,annualRepaymentOfDebt,trailingChangeInAccountPayable,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualCapitalStock,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,trailingFreeCashFlow,annualTaxProvision,quarterlyRetainedEarnings,annualInventory,trailingTaxProvision,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,annualGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,trailingOtherNonCashItems,annualBeginningCashPosition,annualOperatingExpense,annualCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualInvestingCashFlow,trailingPretaxIncome,trailingCashDividendsPaid,annualTotalAssets,annualDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,trailingPurchaseOfInvestment,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualStockholdersEquity,trailingStockBasedCompensation,annualDilutedEPS,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualGoodwill,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,quarterlyInventory,trailingSaleOfInvestment,quarterlyDilutedEPS,annualStockBasedCompensation,annualRetainedEarnings,annualBasicAverageShares,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,annualTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualChangeInAccountPayable,annualAccountsPayable,trailingTotalRevenue,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualEndCashPosition,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,annualCurrentLiabilities,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetPPE,trailingRepaymentOfDebt,annualOperatingIncome,annualEbitda,quarterlyCapitalStock,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyBasicAverageShares,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyInterestExpense,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
2012-03-31,,,,,,11350000.0,,0.77,,,,-54550000.0,-5430000.0,1414000.0,42014000.0,0.0,-26664000.0,,,,,,,,,,621505000.0,71663000,,,0.0,,,386246000.0,276206000.0,-10595000.0,9677000.0,,,,-8362000.0,,314583000.0,,,,,47829000.0,,,314583000.0,65017000.0,,238529000.0,-8382000.0,550538000.0,,,902003000.0,,,27469000.0,,75298000.0,156184000.0,,168453000.0,4277000.0,,,,,-14627000.0,,-21301000.0,,,,,462002000,71663000,,,,,,,,,,,31562000.0,,72371000.0,,,3232000.0,,47829000,47829000,,,,,,,,,,0.0,13695000.0,,,,,,75756000.0,112446000.0,,38092000.0,168907000.0,,,3635000.0,,120718000.0,,0.74,,,,,,,,96082000.0,,289901000.0,,276206000.0,,,,,,,-12458000.0,,,,,,,,8504000.0,,,272974000.0,,,,,91000.0,27608000.0,,,,,-7318000.0,62230000.0,,-6522000.0,1028487000.0,47829000,80195000.0,477949000.0,4735000.0,,129124000.0,406982000.0,16935000.0,,,,,,,,,,,,,,,,
2012-06-30,,,,,,2594000.0,,0.98,,,,-59207000.0,-107884000.0,2094000.0,44764000.0,0.0,56143000.0,,,,,,,,,,567269000.0,97912000,,,0.0,,,497651000.0,371801000.0,-15458000.0,2475000.0,,,,-4550000.0,,399739000.0,,,,,60407000.0,,,399739000.0,64230000.0,,299077000.0,-7016000.0,644840000.0,,,950127000.0,,,34136000.0,,94543000.0,169527000.0,,268625000.0,6854000.0,,,,,-15515000.0,,-23879000.0,,,,,593235000,97912000,,,,,,,,,,,136792000.0,,77913000.0,,,95595000.0,,60407000,60407000,,,,,,,,,,0.0,13639000.0,,,,,,95584000.0,112446000.0,,44198000.0,226213000.0,,,-3369000.0,,124677000.0,,0.94,,,,,,,,190712000.0,,385440000.0,,371801000.0,,,,,,,-12283000.0,,,,,,,,8434000.0,,,276206000.0,,,,,91000.0,28100000.0,,,,,-2537000.0,61706000.0,,-6925000.0,1134971000.0,60407000,79094000.0,490131000.0,-4735000.0,,129064000.0,567702000.0,121277000.0,,,,,,,,,,,,,,,,
2012-09-30,,,,,,3055000.0,,0.91,,,,-58457000.0,-66294000.0,-1482000.0,41181000.0,0.0,4073000.0,,,,,,,,,,550391000.0,82367000,,,0.0,,,439414000.0,321929000.0,-36490000.0,-3846000.0,,,,-10580000.0,,357047000.0,,,,,54176000.0,,,357047000.0,62060000.0,,300614000.0,-10881000.0,605079000.0,,,992418000.0,,,29430000.0,,83606000.0,194609000.0,,264718000.0,5125000.0,,,,,-34325000.0,,-87891000.0,,,,,526182000,82367000,,,,,,,,,,,70896000.0,,81966000.0,,,-49872000.0,,54176000,54176000,,,,,,,,,,0.0,15804000.0,,,,,,86768000.0,112446000.0,,42293000.0,230507000.0,,,1239000.0,,137052000.0,,0.87,,,,,,,,182752000.0,,337733000.0,,321929000.0,,,,,,,-11885000.0,,,,,,,,8290000.0,,,371801000.0,,,,,91000.0,28926000.0,,,,,-5220000.0,59780000.0,,3012000.0,1115723000.0,54176000,76920000.0,510644000.0,0.0,,126669000.0,565332000.0,36571000.0,,,,,,,,,,,,,,,,
2012-12-31,,-7884000.0,4692000.0,,,3087000.0,,1.01,,372130000.0,-142343000.0,-51822000.0,-21863000.0,2666000.0,47882000.0,13632000.0,191000.0,1475668000.0,,,118753000.0,-201471000.0,,599403000.0,,,590612000.0,88902000,221645000.0,0.0,-12562000.0,7750000.0,,493201000.0,320025000.0,-42315000.0,7525000.0,233202000.0,47051000.0,-96645000.0,887000.0,,404299000.0,-28279000.0,,353152000.0,4608000.0,5102000.0,91000.0,,404299000.0,60893000.0,3.66,320103000.0,-2000000.0,599403000.0,,123597000.0,1039903000.0,135874000.0,,32562000.0,,91795000.0,229787000.0,1816512000.0,242192000.0,5102000.0,553504000.0,33743000.0,13632000.0,221645000.0,-32178000.0,-12562000.0,-30816000.0,,,-22605000.0,562295000.0,588245000,88902000,214331000.0,221645000.0,39019000.0,-142343000.0,,,272974000.0,1475668000.0,4608000.0,-15737000.0,71726000.0,,87229000.0,154963000.0,-48374000.0,-1904000.0,345242000.0,59233000,59233000,-104858000.0,,,1152907000.0,63025000.0,,,,21358000.0,0.0,13378000.0,,590612000.0,,3.52,,95044000.0,112446000.0,33412000.0,36850000.0,233202000.0,112446000.0,20086000.0,2893000.0,,135874000.0,,0.97,21358000.0,1039903000.0,60600000.0,,,36850000.0,,154963000.0,2169664000.0,333403000.0,,320025000.0,310976000.0,15831000.0,47882000.0,,,242192000.0,-11748000.0,320025000.0,92518000.0,13378000.0,-163887000.0,333403000.0,,,8184000.0,320103000.0,4398000.0,321929000.0,229787000.0,,340844000.0,340844000.0,91000.0,39019000.0,87229000.0,0.0,372130000.0,320025000.0,-662000.0,58620000.0,,2551000.0,1152907000.0,59233000,92518000.0,553504000.0,0.0,-51822000.0,118753000.0,562295000.0,39548000.0,,,,,,,,,,,,,,,,
2013-03-31,,,,,,4844000.0,,0.93,,264363000.0,,-55372000.0,-14615000.0,2826000.0,52255000.0,0.0,290000.0,,,,,,,,,,616703000.0,82659000,,,0.0,,,460049000.0,325720000.0,-36395000.0,5528000.0,,,,-15995000.0,,377390000.0,,,,,5712000.0,,,377390000.0,60566000.0,,359369000.0,-7816000.0,619303000.0,,,1076671000.0,,,28489000.0,,82771000.0,264363000.0,,231721000.0,5712000.0,,,,,-41239000.0,,-17968000.0,,,,,550094000,82659000,,,,,,,,,,,70386000.0,,92939000.0,,,5695000.0,,54282000,54282000,,,,,,,,,,0.0,8534000.0,,,,,,90045000.0,112446000.0,,43809000.0,250583000.0,,,112000.0,,149089000.0,,0.9,,,,,,,,138782000.0,,334254000.0,,325720000.0,,,,,,,-17514000.0,,,,,,,,7612000.0,,,320025000.0,,,,,91000.0,56531000.0,,,,,0.0,58352000.0,,-8048000.0,1207793000.0,54282000,89922000.0,588490000.0,2245000.0,,121759000.0,591090000.0,29147000.0,,,,,,,,,,,,,,,,
2013-06-30,,,,,,4857000.0,,1.27,,304619000.0,,-55272000.0,0.0,-5727000.0,48954000.0,0.0,34950000.0,,,,,,,,,,692087000.0,114583000,,,0.0,,,571654000.0,402678000.0,-41496000.0,-1935000.0,,,,-29233000.0,,457071000.0,,,,,5699000.0,,,457071000.0,61121000.0,,473630000.0,-6074000.0,765796000.0,,,1133480000.0,,,38961000.0,,113396000.0,304619000.0,,226990000.0,5699000.0,,,,,-41276000.0,,3991000.0,,,,,682927000,114583000,,,,,,,,,,,118471000.0,,98326000.0,,,76958000.0,,74435000,74435000,,,,,,,,,,0.0,8754000.0,,,,,,111273000.0,112446000.0,,59043000.0,355215000.0,,,-1187000.0,,178183000.0,,1.22,,,,,,,,128664000.0,,411432000.0,,402678000.0,,,,,,,-17626000.0,,,,,,,,7915000.0,,,325720000.0,,,,,91000.0,69461000.0,,,,,-5077000.0,58620000.0,,-16599000.0,1392707000.0,74435000,87644000.0,626911000.0,5064000.0,,122202000.0,700620000.0,77195000.0,,,,,,,,,,,,,,,,
2013-09-30,,,,,,3447000.0,,1.89,,352709000.0,,-53864000.0,-76251000.0,6064000.0,67516000.0,0.0,157430000.0,,,,,,,,,,742429000.0,168275000,,,0.0,,,787796000.0,553499000.0,-63898000.0,18059000.0,,,,-74925000.0,,619521000.0,,,,,11593000.0,,,619521000.0,61508000.0,,708510000.0,-10012000.0,1013357000.0,,,1226629000.0,,,57879000.0,,168779000.0,352709000.0,,237548000.0,11593000.0,,,,,-60553000.0,,-83634000.0,,,,,927612000,168275000,,,,,,,,,,,295286000.0,,116942000.0,,,150821000.0,,110900000,110900000,,,,,,,,,,0.0,12099000.0,,,,,,139816000.0,112446000.0,,50506000.0,572432000.0,,,504000.0,,254187000.0,,1.8,,,,,,,,120606000.0,,565598000.0,,553499000.0,,,,,,,-17751000.0,,,,,,,,8499000.0,,,402678000.0,,,,,91000.0,68562000.0,,,,,-6792000.0,58661000.0,,8574000.0,1688487000.0,110900000,85901000.0,675130000.0,-14524000.0,,124074000.0,946058000.0,234733000.0,,,,,,,,,,,,,,,,
2013-12-31,,-34304000.0,-41748000.0,,3000000.0,-73000.0,,2.13,,549712000.0,-153670000.0,-46228000.0,-49999000.0,-44911000.0,82684000.0,11253000.0,-52100000.0,2116800000.0,,,111072000.0,-140865000.0,,1118334000.0,,,858619000.0,188595000,364888000.0,0.0,0.0,45187000.0,,891114000.0,525153000.0,-51910000.0,10991000.0,626284000.0,205128000.0,-185103000.0,-87283000.0,,702519000.0,-37903000.0,,505806000.0,13596000.0,9616000.0,91000.0,,702519000.0,61881000.0,6.23,776792000.0,-14001000.0,1118334000.0,,192052000.0,1334277000.0,339669000.0,,66723000.0,,191994000.0,396042000.0,2670912000.0,185651000.0,9616000.0,702728000.0,140570000.0,11253000.0,364888000.0,-42035000.0,0.0,-23114000.0,,,-207436000.0,962443000.0,1055786000,188595000,345073000.0,364888000.0,67824000.0,-153670000.0,,,320025000.0,2116800000.0,13596000.0,-21671000.0,46033000.0,,71799000.0,113852000.0,-70514000.0,-28346000.0,556940000.0,125271000,125271000,-193699000.0,,,1821062000.0,61448000.0,,,,32620000.0,0.0,21974000.0,,858619000.0,,5.94,,164672000.0,112446000.0,34923000.0,68652000.0,626284000.0,112446000.0,13075000.0,3399000.0,,339669000.0,,2.02,32620000.0,1334277000.0,58606000.0,,,68652000.0,,113852000.0,3176718000.0,547127000.0,,525153000.0,530176000.0,32643000.0,82684000.0,,,185651000.0,-17623000.0,525153000.0,83168000.0,21974000.0,-120725000.0,547127000.0,,,10897000.0,776792000.0,2828000.0,553499000.0,396042000.0,,554112000.0,554112000.0,91000.0,67824000.0,71799000.0,0.0,549712000.0,525153000.0,-9802000.0,58791000.0,,-18231000.0,1821062000.0,125271000,83168000.0,702728000.0,52402000.0,-46228000.0,111072000.0,962443000.0,3998000.0,,,,,,,,,,,,,,,,
2014-03-31,,,,,,12638000.0,,1.09,,411929000.0,,-66250000.0,-25002000.0,9023000.0,51276000.0,0.0,-258262000.0,,,,,,,,,,863580000.0,101197000,,,0.0,,,564417000.0,284580000.0,-27456000.0,-30692000.0,,,,-76730000.0,,463220000.0,,,,,8682000.0,,,463220000.0,61227000.0,,588741000.0,-5834000.0,920118000.0,,,1378397000.0,,,33332000.0,,97593000.0,411929000.0,,189300000.0,8682000.0,,,,,-30538000.0,,-33742000.0,,,,,671061000,101197000,,,,,,,,,,,-160600000.0,,79418000.0,,,-240573000.0,,64261000,64261000,,,,,,,,,,0.0,18703000.0,,,,,,106644000.0,112446000.0,,56644000.0,449434000.0,,,-3604000.0,,410668000.0,,1.05,,,,,,,,109882000.0,,303283000.0,,284580000.0,,,,,,,-20141000.0,,,,,,,,12251000.0,,,525153000.0,,,,,91000.0,88031000.0,,,,,-9556000.0,58869000.0,,11597000.0,1641621000.0,64261000,81377000.0,721503000.0,5610000.0,,115751000.0,778041000.0,-191138000.0,,,,,,,,,,,,,,,,
2014-06-30,,,,,,9373000.0,,0.33,,429332000.0,,-42284000.0,0.0,-5152000.0,35836000.0,0.0,-91790000.0,,,,,,,,,,891758000.0,54737000,,,0.0,,,494017000.0,219501000.0,-21324000.0,-15811000.0,,,,22512000.0,,439280000.0,,,,,5044000.0,,,439280000.0,61118000.0,,518676000.0,-34081000.0,846047000.0,,,1368126000.0,,,14111000.0,,33618000.0,429332000.0,,193180000.0,5044000.0,,,,,-26598000.0,,605000.0,,,,,650027000,54737000,,,,,,,,,,,-24265000.0,,81559000.0,,,-65079000.0,,19507000,19507000,,,,,,,,,,0.0,14227000.0,,,,,,156010000.0,112446000.0,,41712000.0,383012000.0,,,-21119000.0,,389650000.0,,0.32,,,,,,,,111621000.0,,233728000.0,,219501000.0,,,,,,,-20370000.0,,,,,,,,12714000.0,,,284580000.0,,,,,91000.0,99828000.0,,,,,-4099000.0,59052000.0,,15524000.0,1603614000.0,19507000,79258000.0,757567000.0,3657000.0,,136531000.0,711856000.0,-50863000.0,,,,,,,,,,,,,,,,
2014-09-30,,,,,,5317000.0,,1.15,,440352000.0,,-44964000.0,0.0,4924000.0,28275000.0,0.0,-55492000.0,,,,,,,,,,939407000.0,104956000,,,0.0,,,529525000.0,194944000.0,-21994000.0,-6770000.0,,,,17111000.0,,424569000.0,,,,,2594000.0,,,424569000.0,60777000.0,,450174000.0,-62252000.0,805422000.0,,,1415981000.0,,,37721000.0,,106029000.0,440352000.0,,183668000.0,2594000.0,,,,,-23444000.0,,-33285000.0,,,,,638800000,104956000,,,,,,,,,,,33608000.0,,87885000.0,,,-24557000.0,,68308000,68308000,,,,,,,,,,0.0,12227000.0,,,,,,109275000.0,112446000.0,,40612000.0,328973000.0,,,1073000.0,,369107000.0,,1.12,,,,,,,,95783000.0,,207171000.0,,194944000.0,,,,,,,-20453000.0,,,,,,,,13968000.0,,,219501000.0,,,,,91000.0,92926000.0,,,,,-3867000.0,59249000.0,,-27000.0,1573249000.0,68308000,77234000.0,767827000.0,370000.0,,137795000.0,633842000.0,10164000.0,,,,,,,,,,,,,,,,
2014-12-31,,30766000.0,10399000.0,,,0.0,,0.79,0.0,636711000.0,-171928000.0,-51521000.0,-20722000.0,1604000.0,34712000.0,13728000.0,23249000.0,1738873000.0,,,127476000.0,-45724000.0,,834667000.0,,,942438000.0,91298000,189176000.0,0.0,0.0,6062000.0,,503102000.0,288415000.0,-20896000.0,7320000.0,300847000.0,-236738000.0,-101476000.0,20589000.0,,411804000.0,-333803000.0,,478434000.0,6160000.0,1184000.0,91000.0,,411804000.0,60442000.0,3.2,418329000.0,-231636000.0,834667000.0,,109331000.0,1442082000.0,338491000.0,,28664000.0,,75171000.0,464783000.0,2091061000.0,253667000.0,1184000.0,779767000.0,-382295000.0,13728000.0,189176000.0,-20896000.0,0.0,25346000.0,,,-16518000.0,671996000.0,609607000,91298000,-157940000.0,189176000.0,82770000.0,-171928000.0,,,525153000.0,1738873000.0,6160000.0,-17522000.0,94793000.0,,89100000.0,164567000.0,-81371000.0,93471000.0,298507000.0,46507000,46507000,-91670000.0,,,1614434000.0,60887000.0,,,,17504000.0,0.0,11793000.0,,942438000.0,,3.11,,106505000.0,112446000.0,54924000.0,35834000.0,300847000.0,112446000.0,27328000.0,-16127000.0,,338491000.0,,0.77,17504000.0,1442082000.0,59073000.0,,,35834000.0,,164567000.0,2569495000.0,300208000.0,,288415000.0,-56464000.0,-45953000.0,34712000.0,,,253667000.0,-20407000.0,288415000.0,75062000.0,11793000.0,-41076000.0,300208000.0,,,15991000.0,418329000.0,-53681000.0,194944000.0,464783000.0,,352188000.0,352188000.0,91000.0,82770000.0,89100000.0,0.0,636711000.0,288415000.0,0.0,59117000.0,0.0,3672000.0,1614434000.0,46507000,75062000.0,779767000.0,-3575000.0,-51521000.0,127476000.0,671996000.0,73897000.0,,,,,,,,,,,,,,,,
2015-03-31,,,,,,4318000.0,,0.62,,473177000.0,,-61976000.0,-26300000.0,3992000.0,33564000.0,0.0,1240000.0,,,,,,,,,,923849000.0,85241000,,,0.0,,,438277000.0,304712000.0,-18191000.0,-1004000.0,,,,20396000.0,,369631000.0,,,,,3559000.0,,,369631000.0,60261000.0,,409762000.0,-2280000.0,823149000.0,,,1457670000.0,,,20096000.0,,56378000.0,473177000.0,,279006000.0,3559000.0,,,,,-18191000.0,,-29941000.0,,,,,543332000,68646000,,,,,,,,,,,74198000.0,,97809000.0,,,16297000.0,,36282000,36282000,,,,,,,,,,0.0,11632000.0,,,,,,105055000.0,112446000.0,,34919000.0,292299000.0,,,-12268000.0,,312788000.0,,0.6,,,,,,,,181197000.0,,316344000.0,,304712000.0,,,,,,,-20694000.0,,,,,,,,16595000.0,,,288415000.0,,,,,91000.0,83899000.0,,,,,-4318000.0,58991000.0,,103000.0,1612617000.0,36282000,72998000.0,789468000.0,2602000.0,,130847000.0,688768000.0,56007000.0,,,,,,,,,,,,,,,,
2015-06-30,,,,,,3837000.0,,0.76,,473216000.0,,-63251000.0,-49562000.0,3009000.0,39464000.0,0.0,15086000.0,,,,,,,,,,903885000.0,89307000,,,0.0,,,449946000.0,292414000.0,-16651000.0,6116000.0,,,,7313000.0,,378145000.0,,,,,3865000.0,,,378145000.0,59713000.0,,420749000.0,-12276000.0,807707000.0,,,1481842000.0,,,24386000.0,,69043000.0,473216000.0,,277986000.0,3865000.0,,,,,-16651000.0,,-79500000.0,,,,,560209000,71801000,,,,,,,,,,,85404000.0,,100808000.0,,,-12298000.0,,44657000,44657000,,,,,,,,,,0.0,11518000.0,,,,,,110263000.0,112446000.0,,43543000.0,306319000.0,,,-2758000.0,,305027000.0,,0.75,,,,,,,,177178000.0,,303932000.0,,292414000.0,,,,,,,-20485000.0,,,,,,,,17506000.0,,,304712000.0,,,,,91000.0,74966000.0,,,,,-3837000.0,58506000.0,,-8596000.0,1602620000.0,44657000,70900000.0,794913000.0,593000.0,,138351000.0,698735000.0,68753000.0,,,,,,,,,,,,,,,,
2015-09-30,,,,,,3371000.0,,0.28,,459644000.0,,-73000000.0,-28196000.0,5109000.0,35718000.0,0.0,34824000.0,,,,,,,,,,860518000.0,42541000,,,0.0,,,418553000.0,305808000.0,-9329000.0,-2860000.0,,,,37983000.0,,376012000.0,,,,,-2980000.0,,,376012000.0,58663000.0,,411061000.0,-17398000.0,776883000.0,,,1477905000.0,,,11846000.0,,28113000.0,459644000.0,,281879000.0,-2980000.0,,,,,-9329000.0,,-48112000.0,,,,,571308000,42541000,,,,,,,,,,,82362000.0,,95657000.0,,,13394000.0,,16267000,16267000,,,,,,,,,,0.0,10883000.0,,,,,,152755000.0,112446000.0,,35682000.0,308600000.0,,,-14428000.0,,260464000.0,,0.28,,,,,,,,186222000.0,,316691000.0,,305808000.0,,,,,,,-20203000.0,,,,,,,,18000000.0,,,292414000.0,,,,,91000.0,66743000.0,,,,,-3371000.0,57725000.0,,6426000.0,1553458000.0,16267000,68862000.0,776575000.0,-30418000.0,,135623000.0,692940000.0,73033000.0,,,,,,,,,,,,,,,,
2015-12-31,,-2246000.0,17362000.0,,,0.0,,0.63,,666130000.0,-211593000.0,-71269000.0,-60036000.0,5252000.0,28832000.0,13807000.0,14551000.0,1512835000.0,,,165459000.0,-164094000.0,,706392000.0,,,825621000.0,61714000,133046000.0,0.0,0.0,5337000.0,,450761000.0,289354000.0,-16675000.0,-6549000.0,310916000.0,939000.0,-56622000.0,-6040000.0,,389047000.0,-35508000.0,,489510000.0,6644000.0,2956000.0,91000.0,,389047000.0,57524000.0,2.29,407597000.0,-3554000.0,706392000.0,,78913000.0,1493941000.0,265256000.0,,22585000.0,,58425000.0,454537000.0,1757537000.0,272625000.0,2956000.0,799451000.0,65701000.0,13807000.0,133046000.0,-12451000.0,,-78367000.0,,,59652000.0,680222000.0,572198000,61714000,265487000.0,133046000.0,67849000.0,-211593000.0,,,288415000.0,1512835000.0,6644000.0,-15750000.0,80145000.0,,90880000.0,181745000.0,-81187000.0,-16454000.0,211959000.0,35840000,35840000,-60846000.0,,,1505843000.0,59057000.0,16177000.0,,,7400000.0,0.0,14371000.0,,825621000.0,,2.25,,121437000.0,112446000.0,71365000.0,35464000.0,310916000.0,112446000.0,11526000.0,-3289000.0,,265256000.0,,0.62,7400000.0,1493941000.0,57997000.0,,16177000.0,35464000.0,,181745000.0,2247047000.0,303725000.0,,289354000.0,322109000.0,-4297000.0,28832000.0,,,272625000.0,-19805000.0,289354000.0,67009000.0,14371000.0,-235920000.0,303725000.0,,,19264000.0,407597000.0,-32743000.0,305808000.0,454537000.0,,244702000.0,244702000.0,91000.0,67849000.0,90880000.0,0.0,666130000.0,289354000.0,-4224000.0,56792000.0,,-179000.0,1505843000.0,35840000,67009000.0,799451000.0,32560000.0,-71269000.0,165459000.0,680222000.0,67694000.0,,,,,,,,,,,,,,,,
2016-03-31,,,,,,3902000.0,,0.06,,453648000.0,,-67250000.0,-20006000.0,3668000.0,34084000.0,0.0,-62858000.0,,,,,,,,,,801431000.0,8149000,,,0.0,,,333962000.0,250087000.0,-14878000.0,4607000.0,,,,-6906000.0,,325813000.0,,,,,31355000.0,,,325813000.0,56411000.0,,448063000.0,-15308000.0,742158000.0,,,1477415000.0,,,1970000.0,-3300000.0,5286000.0,453648000.0,,261979000.0,2447000.0,,,,,-10942000.0,,-25760000.0,,,,,471831000,8149000,,,,,,,,,,,-2716000.0,,93602000.0,,,-39267000.0,,3316000,3316000,,,,,,,,,,0.0,14972000.0,,,,,,137869000.0,114954000.0,,31985000.0,319282000.0,,,-2863000.0,,275281000.0,,0.06,,,,,,,,168377000.0,,265059000.0,,250087000.0,,,,,,,-19840000.0,,,,,,,,16945000.0,,,289354000.0,,,,,91000.0,94697000.0,,,,,-4538000.0,55955000.0,,4254000.0,1511473000.0,3316000,69424000.0,769315000.0,3402000.0,,131289000.0,710042000.0,-13658000.0,,,,,,,,,,,,,,,,
2016-06-30,,,,,,6979000.0,,0.8,,453342000.0,,-71463000.0,-4290000.0,-1205000.0,43360000.0,0.0,61047000.0,,,,,,,,,,830240000.0,79798000,,,0.0,,,472270000.0,544848000.0,-13224000.0,9746000.0,,,,13777000.0,,392472000.0,,,,,0.0,,,392472000.0,56356000.0,,491105000.0,-3670000.0,1010700000.0,,,1502270000.0,,,24025000.0,-1100000.0,68738000.0,453342000.0,,459524000.0,5139000.0,,,,,-13772000.0,,176210000.0,,,,,600475000,79798000,,,,,,,,,,,138541000.0,,97473000.0,,,294761000.0,,44713000,44713000,,,,,,,,,,0.0,11503000.0,,,,,,128205000.0,114954000.0,,31706000.0,350849000.0,,,-11060000.0,,259933000.0,,0.79,,,,,,,,362051000.0,,556351000.0,,544848000.0,,,,,,,-19858000.0,,,,,,,,17739000.0,,,250087000.0,,,,,91000.0,96896000.0,,,,,-5331000.0,55952000.0,,341000.0,1780869000.0,44713000,67410000.0,770169000.0,-6478000.0,,134463000.0,950629000.0,124769000.0,,,,,,,,,,,,,,,,
