date,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBasicAverageShares,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,trailingSellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualInvestingCashFlow,annualDeferredIncomeTax,trailingDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,trailingCashDividendsPaid,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNetPPE,annualStockBasedCompensation,quarterlyDilutedAverageShares,annualGoodwill,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,annualBasicEPS,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualInterestExpense,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyRetainedEarnings,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualAccountsPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualCurrentDebt,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualDilutedAverageShares,annualLongTermDebt,annualDepreciationAndAmortization,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicEPS,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualPurchaseOfInvestment,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:00.762393600,,134300000.0,,,,,,,,,162742000.0,,477400000.0,,18200000.0,18200000.0,12800000.0,,,29100000.0,,,,,-289200000.0,,-21300000.0,191700000.0,,,8100000.0,,,0.0,,-2600000.0,,763400000.0,,,0.0575,-34100000.0,,,,,,,84300000.0,3600000.0,,,36200000.0,140900000.0,-65300000.0,,95600000.0,,,,900000.0,,,474200000.0,,162742000.0,,10800000.0,,,,,,,49300000.0,,,,,5400000.0,,,,,,,,,535600000.0,336600000.0,,428200000.0,13100000.0,,,-9700000.0,,,,-1100000.0,,,,96500000.0,,,,,,456200000.0,,,,,367700000.0,,,,,72600000.0,,,-55400000.0,,,,,,1361800000.0,18300000.0,,826200000.0,,,145800000.0,,884400000.0,217700000.0,18300000.0,18300000.0,,,,,,,26300000.0,,,1000000.0,0.0,-44400000.0,0.0575,331100000.0,,,-23100000.0,,,,,,,,,,,,40000000.0,343600000.0,,221900000.0,,109600000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.770342400,,146900000.0,,,,,,,,,162706000.0,,482900000.0,,19100000.0,19100000.0,0.0,,,29800000.0,,,,,-289200000.0,,-20600000.0,204400000.0,,,9000000.0,,,0.0,,-2600000.0,,774700000.0,,,0.06,32200000.0,,,,,,,-3900000.0,600000.0,,,37600000.0,141100000.0,-3700000.0,,97400000.0,,,,1100000.0,,,485500000.0,,162706000.0,,10700000.0,,,,,,,52100000.0,,,,,800000.0,,,,,,,,,546300000.0,343700000.0,,442900000.0,14500000.0,,,-9700000.0,,,,1200000.0,,,,104000000.0,,,,,,444000000.0,,,,,396300000.0,,,,,72200000.0,,,11600000.0,,,,,,1369800000.0,19100000.0,,823500000.0,,,156100000.0,,886900000.0,191100000.0,19100000.0,19100000.0,,,,,,,19100000.0,,,1200000.0,0.0,-27000000.0,0.06,338900000.0,,,-6500000.0,,,,,,,,,,,,31600000.0,340200000.0,,240200000.0,,118500000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.778291200,,197200000.0,,,,,,,,,162584000.0,,495200000.0,,14100000.0,14100000.0,0.0,,,41400000.0,,,,,-289200000.0,,-23100000.0,295400000.0,,,9700000.0,,,0.0,,-3500000.0,,787200000.0,,,0.0825,-19800000.0,,,,,,,96300000.0,800000.0,,,50500000.0,151900000.0,-63600000.0,,113900000.0,,,,1600000.0,,,498000000.0,,162584000.0,,15000000.0,,,,,,,67400000.0,,,,,-4900000.0,,,,,,,,,600400000.0,357200000.0,,561200000.0,16900000.0,,,-9800000.0,,,,-1200000.0,,,,107600000.0,,,,,,450900000.0,,,,,422200000.0,,,,,65400000.0,,,-42900000.0,,,,,,1507300000.0,26400000.0,,906900000.0,,,175000000.0,,1012100000.0,211700000.0,26400000.0,26400000.0,,,,,,,19400000.0,,,800000.0,0.0,-80900000.0,0.0825,366400000.0,,,-57900000.0,,,,,,,,,,,,30200000.0,355300000.0,,247200000.0,,124500000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.786153600,,196200000.0,196200000.0,-73000000.0,15600000.0,,,72500000.0,504600000.0,911000000.0,,690700000.0,490000000.0,261200000.0,15600000.0,15600000.0,0.0,,,-13400000.0,,-41000000.0,837100000.0,,-332500000.0,,-22700000.0,232000000.0,,84400000.0,11800000.0,12800000.0,,100000.0,492000000.0,-2300000.0,,837100000.0,19200000.0,,,94200000.0,,-184000000.0,-27100000.0,,-332500000.0,-87700000.0,-62800000.0,1100000.0,,,74400000.0,240600000.0,44700000.0,,128200000.0,,,,-30700000.0,,,504600000.0,,,,-2700000.0,100000.0,113900000.0,,,240600000.0,,92400000.0,0.1875,374500000.0,2700000.0,,1400000.0,,,1694800000.0,,,38700000.0,6100000.0,-15200000.0,657700000.0,343300000.0,,600800000.0,18000000.0,,,-9800000.0,1078700000.0,0.1875,128200000.0,-5400000.0,477900000.0,,,121300000.0,-87900000.0,,58800000.0,15500000.0,198700000.0,477900000.0,,,,,508600000.0,-96500000.0,,,15600000.0,84400000.0,53200000.0,1004100000.0,71500000.0,232000000.0,,61100000.0,87000000.0,,1568700000.0,-2800000.0,162412000.0,911000000.0,-39000000.0,210200000.0,213700000.0,,1078700000.0,210200000.0,-10700000.0,-2800000.0,429500000.0,657700000.0,-6500000.0,162412000.0,374300000.0,62500000.0,58800000.0,-11000000.0,490000000.0,-76000000.0,15500000.0,-31700000.0,,374500000.0,1568700000.0,33800000.0,-9000000.0,,,61100000.0,,,343300000.0,,600800000.0,,,,19200000.0,374300000.0,,294900000.0,,139300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.793929600,,187300000.0,,,,,,,,,162382000.0,,475000000.0,,11500000.0,11500000.0,15600000.0,,,31300000.0,,,,,-341400000.0,,-16800000.0,360400000.0,,,13700000.0,,,400000.0,,-7300000.0,,846900000.0,,,0.06,-94200000.0,,,,,,,108100000.0,5100000.0,,,43900000.0,194300000.0,-131600000.0,,113600000.0,,,,1200000.0,,,505500000.0,,162382000.0,,12000000.0,,,,,,,60000000.0,,,,,-4100000.0,,,,,,,,,658200000.0,345800000.0,,668300000.0,16100000.0,,,-10500000.0,,,,800000.0,,,,97900000.0,,,,,,476100000.0,,,,,425400000.0,,,,,87400000.0,,,-111000000.0,,,,,,1619400000.0,19300000.0,,961200000.0,,,157900000.0,,1144400000.0,268400000.0,19300000.0,19300000.0,,,,,,,59500000.0,,,1000000.0,0.0,-20200000.0,0.06,401800000.0,,,-3500000.0,,,,,,,,,,,,20400000.0,368300000.0,,267500000.0,,114000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.801878400,,186300000.0,,,,,,,,,162322000.0,,477800000.0,,18600000.0,18600000.0,0.0,,,24800000.0,,,,,-353800000.0,,-18600000.0,348300000.0,,,14100000.0,,,300000.0,,-5300000.0,,866600000.0,,,0.05,48800000.0,,,,,,,-25500000.0,200000.0,,,39700000.0,190200000.0,17600000.0,,140600000.0,,,,-100000.0,,,512800000.0,,162322000.0,,8800000.0,,,,,,,55300000.0,,,,,7100000.0,,,,,,,,,670700000.0,346800000.0,,679100000.0,15600000.0,,,-10600000.0,,,,-700000.0,,,,111600000.0,,,,,,477800000.0,,,,,445000000.0,,,,,91700000.0,,,30200000.0,,,,,,1634700000.0,16000000.0,,964000000.0,,,166900000.0,,1156900000.0,264900000.0,16000000.0,16000000.0,,,,,,,61600000.0,,,-800000.0,0.0,-14400000.0,0.05,389400000.0,,,3900000.0,,,,,,,,,,,,23100000.0,363000000.0,,278100000.0,,127200000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.809827200,,183900000.0,,,,,,,,,162350000.0,,485700000.0,,30500000.0,30500000.0,0.0,,,30000000.0,,,,,-357700000.0,,-23300000.0,398400000.0,,,14000000.0,,,-600000.0,,-2200000.0,,871700000.0,,,0.0625,6800000.0,,,,,,,28500000.0,2200000.0,,,43700000.0,163700000.0,-27800000.0,,140100000.0,,,,1200000.0,,,514000000.0,,162350000.0,,10100000.0,,,,,,,57700000.0,,,,,12000000.0,,,,,,,,,694900000.0,354200000.0,,702200000.0,14000000.0,,,-10600000.0,,,,200000.0,,,,99900000.0,,,,,,473500000.0,,,,,432000000.0,,,,,96300000.0,,,-16500000.0,,,,,,1661400000.0,19900000.0,,966500000.0,,,157600000.0,,1175700000.0,268600000.0,19900000.0,19900000.0,,,,,,,64900000.0,,,300000.0,0.0,-21700000.0,0.0625,407600000.0,,,0.0,,,,,,,,,,,,27300000.0,349900000.0,,274400000.0,,113900000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.817689600,,180800000.0,180800000.0,3400000.0,12500000.0,,,59400000.0,524800000.0,943600000.0,,710900000.0,519300000.0,264800000.0,12500000.0,12500000.0,0.0,,,63000000.0,,-13800000.0,897400000.0,,-372600000.0,,-23400000.0,307300000.0,,73600000.0,13500000.0,15600000.0,,-100000.0,509800000.0,-1500000.0,,897400000.0,25400000.0,,,98000000.0,,-78500000.0,15700000.0,,-372600000.0,-82100000.0,-93400000.0,3800000.0,,,73700000.0,202900000.0,29800000.0,,136700000.0,,,,13400000.0,,,524800000.0,,,,22800000.0,0.0,17700000.0,,,202900000.0,,91700000.0,0.6,383200000.0,-3100000.0,,-18100000.0,,,1858700000.0,,,55300000.0,11300000.0,-22700000.0,670700000.0,387700000.0,,646900000.0,18000000.0,,,-10500000.0,1095000000.0,0.6,136700000.0,-2500000.0,448100000.0,,,136700000.0,-112000000.0,,51000000.0,12500000.0,201100000.0,448100000.0,,,,,556300000.0,1700000.0,,,12500000.0,73600000.0,95500000.0,1147800000.0,74600000.0,307300000.0,,97600000.0,149200000.0,,1614300000.0,42300000.0,162362000.0,943600000.0,-42200000.0,238000000.0,228400000.0,,1095000000.0,238000000.0,40200000.0,42300000.0,446100000.0,670700000.0,-2200000.0,162362000.0,349100000.0,63700000.0,51000000.0,-16300000.0,519300000.0,2800000.0,12500000.0,-22200000.0,,383200000.0,1614300000.0,53700000.0,1300000.0,,,97600000.0,,,387700000.0,,646900000.0,,,,25400000.0,349100000.0,,327900000.0,,154700000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.825552000,,177800000.0,,,,,,,,,162630000.0,,516000000.0,,22400000.0,22400000.0,12500000.0,,,14400000.0,,,,,-379000000.0,,-21500000.0,319500000.0,,,12400000.0,,,0.0,,-3600000.0,,906900000.0,,,0.03,20800000.0,,,,,,,9600000.0,4900000.0,,,25100000.0,171300000.0,-3500000.0,,132900000.0,,,,500000.0,,,527900000.0,,162630000.0,,5000000.0,,,,,,,41200000.0,,,,,9900000.0,,,,,,,,,647700000.0,384200000.0,,623700000.0,16100000.0,,,-11400000.0,,,,-1400000.0,,,,117900000.0,,,,,,447800000.0,,,,,431800000.0,,,,,80600000.0,,,-700000.0,,,,,,1587500000.0,9400000.0,,939800000.0,,,159100000.0,,1071500000.0,234100000.0,9400000.0,9400000.0,,,,,,,54900000.0,,,1500000.0,0.0,-19400000.0,0.03,368500000.0,,,-2200000.0,,,,,,,,,,,,21400000.0,345800000.0,,272700000.0,,134000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.833500800,,175500000.0,,,,,,,,,162630000.0,,508400000.0,,20800000.0,20800000.0,0.0,,,16500000.0,,,,,-390100000.0,,-18600000.0,294300000.0,,,12000000.0,,,-9500000.0,,,,918500000.0,,,0.035,54600000.0,,,,,,,-48600000.0,3000000.0,,,28300000.0,165100000.0,28100000.0,,134100000.0,,,,,,,528400000.0,,162630000.0,,5500000.0,,,,,,,45200000.0,,,,,-1600000.0,,,,,,,,,611000000.0,378400000.0,,593500000.0,16900000.0,,,-11400000.0,,,,1500000.0,,,,105600000.0,,,,,,449300000.0,,,,,435700000.0,,,,,92100000.0,,,36000000.0,,,,,,1551200000.0,11000000.0,,940200000.0,,,150800000.0,,1042800000.0,236300000.0,11000000.0,11000000.0,,,,,,,51600000.0,,,300000.0,0.0,-6800000.0,0.035,353300000.0,,,17200000.0,,,,,,,,,,,,19400000.0,337800000.0,,284900000.0,,122500000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.841449600,,160200000.0,,,,,,,,,158958000.0,,464100000.0,,36700000.0,36700000.0,0.0,,,-31500000.0,,,,,-390100000.0,,-21900000.0,157500000.0,,,8100000.0,,,9500000.0,,,,790400000.0,,,-0.075,10600000.0,,,,,,,-223000000.0,0.0,,,33200000.0,230500000.0,-42700000.0,,118900000.0,,,,,,,400300000.0,,158958000.0,,-9900000.0,,,,,,,48300000.0,,,,,16000000.0,,,,,,,,,540500000.0,332300000.0,,506900000.0,15100000.0,,,-11300000.0,,,,-7700000.0,,,,103200000.0,,,,,,369400000.0,,,,,405500000.0,,,,,77900000.0,,,-11300000.0,,,,,,1340400000.0,-24300000.0,,799900000.0,,,151500000.0,,876300000.0,239400000.0,-21600000.0,-24300000.0,,,,,,,44200000.0,,,-56500000.0,0.0,227900000.0,-0.075,264700000.0,,,233500000.0,,,,,,,,,,,,1800000.0,289700000.0,,254000000.0,-25700000.0,118300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.849312000,,165100000.0,165100000.0,-50200000.0,22400000.0,,,201700000.0,400400000.0,792200000.0,,668300000.0,450000000.0,215200000.0,22400000.0,22400000.0,0.0,,,69600000.0,,21800000.0,693800000.0,,-293400000.0,,-12700000.0,109000000.0,,81200000.0,9000000.0,12500000.0,,-100000.0,516900000.0,-53800000.0,,693800000.0,4900000.0,,,115700000.0,,187900000.0,-26400000.0,,-293400000.0,-74700000.0,-118800000.0,-3400000.0,,,73900000.0,236700000.0,77700000.0,,153600000.0,,,,,,,400400000.0,,,,23700000.0,-100000.0,-380800000.0,,,236700000.0,,89600000.0,0.26,245100000.0,10000000.0,,-14300000.0,,,1732500000.0,,,33800000.0,4500000.0,127000000.0,534400000.0,313800000.0,,499300000.0,15700000.0,,,-11200000.0,876600000.0,0.26,153600000.0,7700000.0,377300000.0,,,140500000.0,59600000.0,,49400000.0,0.0,151400000.0,377300000.0,,,,,537400000.0,247300000.0,,,22400000.0,81200000.0,43500000.0,1064200000.0,103000000.0,109000000.0,,41900000.0,67400000.0,,1326600000.0,45900000.0,161153846.0,792200000.0,-45300000.0,226700000.0,230100000.0,,876600000.0,226700000.0,45900000.0,45900000.0,453100000.0,534400000.0,100000.0,161153846.0,291200000.0,63800000.0,49400000.0,-74700000.0,450000000.0,4700000.0,0.0,-13800000.0,,245100000.0,1326600000.0,23900000.0,-1200000.0,,,41900000.0,,,313800000.0,,499300000.0,,,,4900000.0,291200000.0,,307300000.0,23400000.0,156200000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.857088000,,162000000.0,,,,,,,,,151962000.0,,400100000.0,,23500000.0,23500000.0,22400000.0,,,23100000.0,,,,,-295200000.0,,-15500000.0,188200000.0,,,8500000.0,,,100000.0,,-48400000.0,,690000000.0,,,0.05,-3100000.0,,,,,,,19800000.0,300000.0,,,28700000.0,216900000.0,-29500000.0,,122700000.0,,,,,,,394800000.0,,151962000.0,,7900000.0,,,,,,,41500000.0,,,,,1100000.0,,,,,,,,,516300000.0,272800000.0,,527800000.0,12800000.0,,,-11600000.0,,,,100000.0,,,,108000000.0,,,,,,372200000.0,,,,,407400000.0,,,,,80900000.0,,,-18600000.0,,,,,,1300100000.0,15200000.0,,783800000.0,,,149500000.0,,900000000.0,227000000.0,15200000.0,15200000.0,,,,,,,47000000.0,,,2900000.0,0.0,-15000000.0,0.05,249700000.0,,,-300000.0,,,,,,,,,,,,4900000.0,286400000.0,,257900000.0,-7400000.0,120800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.865036800,,160500000.0,,,,,,,,,150430000.0,,382300000.0,,11000000.0,11000000.0,0.0,,,22700000.0,,,,,-300000000.0,,-11500000.0,188000000.0,,,9200000.0,,,-100000.0,,-23700000.0,,688400000.0,,,0.05,40600000.0,,,,,,,-38700000.0,3500000.0,,,28700000.0,206500000.0,13900000.0,,129000000.0,,,,,,,388400000.0,,150430000.0,,7900000.0,,,,,,,40500000.0,,,,,-12600000.0,,,,,,,,,493700000.0,254300000.0,,523500000.0,11800000.0,,,-11400000.0,,,,0.0,,,,105700000.0,,,,,,363500000.0,,,,,413700000.0,,,,,81500000.0,,,29100000.0,,,,,,1269300000.0,14800000.0,,775600000.0,,,146200000.0,,887000000.0,226700000.0,14800000.0,14800000.0,,,,,,,48400000.0,,,3100000.0,0.0,-15300000.0,0.05,253400000.0,,,-3300000.0,,,,,,,,,,,,4200000.0,277800000.0,,267500000.0,-5500000.0,117500000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.872985600,,156900000.0,,,,,,,,,149186000.0,,374100000.0,,10600000.0,10600000.0,0.0,,,30100000.0,,,,,-303500000.0,,-9900000.0,224200000.0,,,9400000.0,,,0.0,,-18300000.0,,687400000.0,,,0.0675,-400000.0,,,,,,,8600000.0,2500000.0,,,32400000.0,188500000.0,-25900000.0,,127100000.0,,,,,,,383900000.0,,149186000.0,,10900000.0,,,,,,,45200000.0,,,,,-300000.0,,,,,,,,,509500000.0,246200000.0,,539800000.0,12800000.0,,,-11300000.0,,,,0.0,,,,106200000.0,,,,,,361800000.0,,,,,422900000.0,,,,,81800000.0,,,-10300000.0,,,,,,1275700000.0,20200000.0,,766200000.0,,,151400000.0,,901600000.0,225400000.0,19200000.0,20200000.0,,,,,,,47100000.0,,,7100000.0,0.0,-10700000.0,0.0675,262200000.0,,,-500000.0,,,,,,,,,,,,4200000.0,275800000.0,,271500000.0,-12100000.0,119000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.880848000,,158000000.0,158000000.0,18800000.0,13500000.0,,,181200000.0,380000000.0,749700000.0,,678000000.0,393100000.0,217000000.0,13500000.0,13500000.0,0.0,,,74200000.0,,-13700000.0,693500000.0,,-313500000.0,,-7000000.0,121300000.0,,86400000.0,9200000.0,22400000.0,,0.0,510300000.0,-20800000.0,,693500000.0,2000000.0,,,144100000.0,,-46700000.0,18900000.0,,-313500000.0,-43900000.0,-134900000.0,700000.0,,,77900000.0,226600000.0,64100000.0,,150300000.0,,,,,,,380000000.0,,,,26000000.0,0.0,-145200000.0,,,226600000.0,,89800000.0,0.65,252100000.0,-8900000.0,,2900000.0,,,1801000000.0,,,36300000.0,7000000.0,137300000.0,506500000.0,264300000.0,,498200000.0,11900000.0,,,-11200000.0,863100000.0,0.65,150300000.0,0.0,364900000.0,,,141100000.0,22600000.0,,23700000.0,0.0,167700000.0,364900000.0,,,,,557000000.0,-6600000.0,,,13500000.0,86400000.0,97400000.0,1123000000.0,137100000.0,121300000.0,,98400000.0,150100000.0,,1256200000.0,48200000.0,151384615.0,749700000.0,-45500000.0,211700000.0,230900000.0,,863100000.0,211700000.0,48200000.0,48200000.0,461000000.0,506500000.0,100000.0,151384615.0,276500000.0,49300000.0,23700000.0,-111200000.0,393100000.0,5700000.0,0.0,-5700000.0,,252100000.0,1256200000.0,52700000.0,-2500000.0,,,98400000.0,,,264300000.0,,498200000.0,,,,2000000.0,276500000.0,,326100000.0,11300000.0,153000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.888624000,,154700000.0,,,,,,,,,146934000.0,,377800000.0,,8400000.0,8400000.0,13500000.0,,,24500000.0,,,,,-320100000.0,,-13600000.0,194000000.0,,,8400000.0,,,-100000.0,,-23000000.0,,700300000.0,,,0.055,-29200000.0,,,,,,,36900000.0,7600000.0,,,30100000.0,181500000.0,-57000000.0,,129000000.0,,,,,,,380200000.0,,146934000.0,,8300000.0,,,,,,,43100000.0,,,,,-5100000.0,,,,,,,,,472600000.0,247300000.0,,504500000.0,13000000.0,,,-11800000.0,,,,100000.0,,,,103100000.0,,,,,,355200000.0,,,,,415200000.0,,,,,86900000.0,,,-42800000.0,,,,,,1237500000.0,16200000.0,,764900000.0,,,146200000.0,,859700000.0,230000000.0,16200000.0,16200000.0,,,,,,,24900000.0,,,2800000.0,0.0,-13100000.0,0.055,268100000.0,,,0.0,,,,,,,,,,,,1800000.0,266500000.0,,269000000.0,-18400000.0,116100000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.896572800,,151100000.0,,,,,,,,,146808000.0,,372500000.0,,12700000.0,12700000.0,0.0,,,24100000.0,,,,,-320100000.0,,-13700000.0,231700000.0,,,9300000.0,,,200000.0,,-11800000.0,,700100000.0,,,0.055,4400000.0,,,,,,,14800000.0,5900000.0,,,31100000.0,178000000.0,-23200000.0,,121900000.0,,,,,,,380000000.0,,146808000.0,,8000000.0,,,,,,,44200000.0,,,,,4300000.0,,,,,,,,,486800000.0,241600000.0,,531600000.0,13100000.0,,,-11800000.0,,,,,,,,110200000.0,,,,,,347900000.0,,,,,435500000.0,,,,,86700000.0,,,-9300000.0,,,,,,1252000000.0,16100000.0,,765200000.0,,,154400000.0,,879500000.0,234100000.0,16100000.0,16100000.0,,,,,,,25200000.0,,,2400000.0,0.0,-14500000.0,0.055,275000000.0,,,-800000.0,,,,,,,,,,,,2200000.0,259000000.0,,281100000.0,-7600000.0,123300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.904521600,,158300000.0,,,,,,,,,145398000.0,,360600000.0,,8900000.0,8900000.0,0.0,,,32400000.0,,,,,-337700000.0,,-26100000.0,254000000.0,,,9600000.0,,,-200000.0,,-19000000.0,,722000000.0,,,0.0725,26600000.0,,,,,,,-3700000.0,1300000.0,,,39000000.0,169200000.0,-7900000.0,,138000000.0,,,,,,,384300000.0,,145398000.0,,10900000.0,,,,,,,52500000.0,,,,,-3800000.0,,,,,,,,,492500000.0,234000000.0,,561200000.0,13500000.0,,,-11700000.0,,,,,,,,107300000.0,,,,,,352100000.0,,,,,444800000.0,,,,,90100000.0,,,500000.0,,,,,,1273900000.0,21500000.0,,781400000.0,,,159800000.0,,913300000.0,238800000.0,21500000.0,21500000.0,,,,,,,25200000.0,,,3000000.0,8900000.0,-25100000.0,0.0725,278800000.0,,,-500000.0,,,,,,,,,,,,,262000000.0,,285000000.0,-4200000.0,120800000.0,,,,,,,,,,,,,,,,,,,,,,,
