,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualCurrentDeferredRevenue,annualTotalRevenue,annualBasicAverageShares,annualCostOfRevenue,annualOtherCurrentAssets,annualCurrentDebt,annualOperatingIncome,annualEndCashPosition,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualOtherShortTermInvestments,annualCommonStockIssuance,annualFreeCashFlow,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyCashDividendsPaid,trailingEndCashPosition,annualNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,annualAccountsPayable,quarterlyEbitda,quarterlyStockBasedCompensation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,annualOperatingExpense,quarterlyCurrentAssets,quarterlyDilutedAverageShares,trailingNetIncome,annualBasicEPS,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyTotalRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,trailingPretaxIncome,annualCashAndCashEquivalents,annualCurrentAssets,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualNetIncome,annualCashDividendsPaid,annualDilutedAverageShares,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,quarterlyBasicEPS,annualOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCostOfRevenue,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyInventory,quarterlyGrossProfit,annualTotalAssets,quarterlyNetOtherInvestingChanges,annualTaxProvision,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyNetIncome,annualRetainedEarnings,annualDilutedEPS,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualStockBasedCompensation,annualOtherIntangibleAssets,quarterlyTaxProvision,annualOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyCapitalStock,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,annualInventory,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,annualGrossProfit,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyInterestExpense,annualEbitda,quarterlyCommonStockIssuance,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,trailingCapitalExpenditure,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualPretaxIncome,trailingOperatingExpense,annualInterestExpense,annualChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,annualGoodwill,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingInvestingCashFlow,annualGrossPPE,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyDilutedEPS,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingGrossProfit,annualInvestingCashFlow,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,annualChangeInInventory,trailingInterestExpense,trailingCashDividendsPaid,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyChangeInInventory,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1498780800,,712374000.0,173792000.0,,,,,,,,,,197165000.0,,,,,,2983668000.0,-18380000.0,535681000.0,100386000.0,,,,-12445000.0,,402574000.0,32872000.0,,,,,,,210893000.0,115165000.0,-291864000.0,,,,6272582000.0,,4333636000.0,340882603.0,,,,,,3797523000.0,,41796000.0,556480000.0,3342215000.0,7023192000.0,,,,,,,,2550431000.0,,,,199390000.0,,0.59,,,2653346000.0,543982000.0,,675238000.0,3539693000.0,,,2318562000.0,246715000.0,,,3225669000.0,89868000.0,,,1023653000.0,,-23469000.0,,198396000.0,3095980000.0,,,197165000.0,,,,96780000.0,535681000.0,,535681000.0,,-771010000.0,812760000.0,,266758000.0,556480000.0,1398757000.0,,,,68362000.0,,336975149.0,3379000.0,,,,,,1054970000.0,,,,,35430000.0,,,,-6767000.0,,-37341000.0,,,974650000.0,151293000.0,,-132351000.0,-36128000.0,,,,2742553000.0,,,,,10606218000.0,,-646913000.0,,,-85244000.0,,10057000.0,,,,0.0,,2400000.0,,533281000.0,1427401000.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,704898000.0,-394576000.0,,,,,,,,,,196317000.0,,,,,,3179985000.0,5098000.0,955605000.0,102591000.0,,,,-9674000.0,,410613000.0,20692000.0,,,,,,,229111000.0,396262000.0,575044000.0,,,,6333579000.0,,5318435000.0,341186431.0,,,,,,4551351000.0,,82106000.0,574266000.0,3549977000.0,7800178000.0,,,,,,,,2551594000.0,,,,201864000.0,,0.58,,,2843126000.0,727066000.0,,697233000.0,3795470000.0,,,2513377000.0,233634000.0,,,3248827000.0,75782000.0,,,1036600000.0,,-9450000.0,,197361000.0,3135208000.0,,,196317000.0,,,,125782000.0,955605000.0,,955605000.0,,-2912000.0,807489000.0,,273539000.0,574266000.0,1400699000.0,,,,76178000.0,,337948324.0,3395000.0,,,,,,1416253000.0,,,,,34483000.0,,,,-298000.0,,-22941000.0,,,989772000.0,438005000.0,,-29576000.0,-41743000.0,,,,3135098000.0,,,,,11652014000.0,,-580765000.0,,,-151473000.0,,8341000.0,,,,-27649000.0,,419924000.0,,535681000.0,1505860000.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,,835151000.0,421875000.0,,14209608000.0,337658017.0,9893226000.0,227421000.0,910766000.0,1051614000.0,751774000.0,,168400000.0,,,,532463000.0,,3348385000.0,-107608000.0,751774000.0,109100000.0,,,-14088000.0,-5456000.0,1674287000.0,583011000.0,24112000.0,2797661000.0,697946000.0,-452133000.0,,,,417753000.0,386801000.0,-212175000.0,238001000.0,-29549000.0,,6523688000.0,3264768000.0,4960142000.0,341728078.0,,2.05,,-552858000.0,,4606621000.0,7404282000.0,70634000.0,1376430000.0,4336212000.0,7404282000.0,3673000.0,,751774000.0,4960142000.0,3207285000.0,762576000.0,1999627000.0,1999627000.0,691479000.0,,340783556.0,227421000.0,2858654000.0,0.5,1014096000.0,31377000.0,3207285000.0,1072976000.0,691479000.0,798034000.0,4019430000.0,158103000.0,406114000.0,2974208000.0,238001000.0,4019430000.0,,2797661000.0,53272000.0,,,1362004000.0,11483830000.0,13537000.0,466147000.0,170686000.0,3254740000.0,,1072976000.0,168400000.0,3348385000.0,2.03,,114017000.0,751774000.0,3395000.0,751774000.0,,-1362331000.0,944251000.0,,441020000.0,617739000.0,1399112000.0,,93087000.0,1399112000.0,270334000.0,239440000.0,338777028.0,3395000.0,617739000.0,6523688000.0,710505000.0,,,910766000.0,4606621000.0,4316382000.0,798034000.0,-211133000.0,32891000.0,1707021000.0,,,-8161000.0,,-115080000.0,114017000.0,751774000.0,1014096000.0,463237000.0,-758691000.0,-559579000.0,-76436000.0,-34864000.0,,,3695855000.0,1164093000.0,,136814000.0,-483712000.0,11483830000.0,,-552858000.0,3254740000.0,70634000.0,-393186000.0,,5759000.0,,1376430000.0,-8989000.0,0.0,-758691000.0,-203831000.0,-2285432000.0,955605000.0,1674287000.0,0.49,,,-603736000.0,,,3695855000.0,,-141415000.0,-178042000.0,-10802000.0,,,,,,,,,,,,,,,,,,,,
1522454400,,732235000.0,-236518000.0,,,,,,,,,,150288000.0,,,,,,3591753000.0,-64212000.0,721813000.0,108165000.0,,,,-22285000.0,,333312000.0,29570000.0,,,,,,,213591000.0,-296682000.0,-316184000.0,,,,6902441000.0,,5005001000.0,342589810.0,,,,,,4406588000.0,,66360000.0,633666000.0,4673952000.0,7488768000.0,,,,,,,,2221255000.0,,,,263988000.0,,0.44,,,3121520000.0,592946000.0,,860925000.0,4357631000.0,,,3619961000.0,228950000.0,,,3082180000.0,7935000.0,,,1053991000.0,,-6439000.0,,150125000.0,3278631000.0,,,150288000.0,,,,165559000.0,642854000.0,,642854000.0,88076000.0,-1255462000.0,840400000.0,,196289000.0,633666000.0,1398503000.0,,,,46164000.0,,338890098.0,3397000.0,,,,,,1148005000.0,,,,,28858000.0,,,,-7467000.0,,-10611000.0,,,1362691000.0,-249958000.0,,181345000.0,-46724000.0,,,,3258583000.0,,,,,11907442000.0,,-483770000.0,,,71161000.0,,6631000.0,,,,-4550000.0,,-103006000.0,,824819000.0,1505134000.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,826282000.0,-357095000.0,,,,,,,,,,228667000.0,,,,,,3820420000.0,-312420000.0,603346000.0,113399000.0,,,,-10156000.0,,440234000.0,32105000.0,,,,,,,213005000.0,97138000.0,150662000.0,,,,7119265000.0,,5416192000.0,343471513.0,,,,,,5379653000.0,,21918000.0,705469000.0,5111434000.0,8018586000.0,,,,,,,,1764367000.0,,,,265268000.0,,0.67,,,3324522000.0,629044000.0,,874566000.0,4453577000.0,,,3958748000.0,233889000.0,,,2638933000.0,112341000.0,,,1152686000.0,,55000.0,,229631000.0,3407169000.0,,,228667000.0,,,,187062000.0,531481000.0,,531481000.0,76216000.0,-1008852000.0,939681000.0,,299950000.0,705469000.0,1448284000.0,,,,70319000.0,,339081556.0,3398000.0,,,,,,2069591000.0,,,,,26885000.0,,,,-8700000.0,,-275133000.0,,,1324454000.0,157896000.0,,84697000.0,-60758000.0,,,,3310062000.0,,,,,12535457000.0,,-648492000.0,,,-269630000.0,,6379000.0,,,,-80000.0,,-118467000.0,,721813000.0,1642030000.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,859085000.0,-154298000.0,,,,,,,,,,290469000.0,,,,,,4110889000.0,-77467000.0,627938000.0,113484000.0,,,,-4350000.0,,526787000.0,35360000.0,,,,,,,189481000.0,549962000.0,393421000.0,,,,7340413000.0,,5636703000.0,343733947.0,,,,,,5481777000.0,,15371000.0,702428000.0,5260954000.0,8204725000.0,,,,,,,,1764007000.0,,,,268648000.0,,0.86,,,3410744000.0,843184000.0,,958941000.0,4712956000.0,,,4098904000.0,195322000.0,,,2722948000.0,222591000.0,,,1162050000.0,,827000.0,,291689000.0,3643143000.0,,,290469000.0,,,,187613000.0,550468000.0,,550468000.0,86771000.0,-1370000000.0,972569000.0,,386652000.0,702428000.0,1403424000.0,,,,94963000.0,,339477316.0,3409000.0,,,,,,1720740000.0,,,,,26651000.0,,,,-1542000.0,,-58842000.0,,,1396096000.0,594373000.0,,-479522000.0,-44411000.0,,,,3761037000.0,,,,,12977116000.0,,-678972000.0,,,-168178000.0,,3824000.0,,,,-23066000.0,,24592000.0,,603346000.0,1674183000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,,948171000.0,171206000.0,82227000.0,21340088000.0,339321056.0,16449212000.0,245611000.0,1328761000.0,1073115000.0,863944000.0,,393795000.0,,,,903446000.0,,4504684000.0,-106585000.0,863944000.0,116940000.0,,,-11171000.0,-7971000.0,1919827000.0,637931000.0,31136000.0,2646657000.0,1065948000.0,137444000.0,,,,457038000.0,553028000.0,-90455000.0,216174000.0,-190420000.0,,7581790000.0,3817761000.0,5875003000.0,342683720.0,,3.13,,-718269000.0,,5800234000.0,8446891000.0,68100000.0,1629719000.0,6293748000.0,8446891000.0,-733000.0,,777219000.0,5875003000.0,3668591000.0,824819000.0,1770406000.0,1770406000.0,1063219000.0,,343122741.0,245611000.0,3365773000.0,1.16,1550307000.0,22106000.0,3668591000.0,1189395000.0,1063219000.0,876251000.0,4938797000.0,-576705000.0,451988000.0,4771599000.0,216174000.0,4938797000.0,,2646657000.0,61709000.0,,,1522149000.0,13456793000.0,4824000.0,313058000.0,394503000.0,3652309000.0,,1189395000.0,393795000.0,4504684000.0,3.1,,107425000.0,777219000.0,3369000.0,777219000.0,82227000.0,-939039000.0,1065111000.0,,496115000.0,721692000.0,1441308000.0,,128171000.0,1441308000.0,101612000.0,404576000.0,339823278.0,3369000.0,721692000.0,7581790000.0,1131249000.0,,,1328761000.0,5800234000.0,4890876000.0,876251000.0,-385375000.0,24876000.0,1938264000.0,,,6538000.0,,-40789000.0,107425000.0,777219000.0,1550307000.0,628938000.0,-908027000.0,-293120000.0,-75910000.0,-44762000.0,,,4471473000.0,1379006000.0,,107270000.0,,13456793000.0,,-718269000.0,3652309000.0,68100000.0,,,5272000.0,,1629719000.0,-11401000.0,-162724000.0,-908027000.0,236006000.0,-4573353000.0,627938000.0,1919827000.0,1.15,,,-506600000.0,,,4471473000.0,,-560684000.0,-227803000.0,39125000.0,,,,,,,,,,,,,,,,,,,,
1553990400,,792876000.0,-277537000.0,,,,,,,,,,164409000.0,,,,,,4675201000.0,-64624000.0,687668000.0,105823000.0,,,,-2867000.0,,343253000.0,29271000.0,,,,,,,214777000.0,-449554000.0,-504817000.0,,,,8655617000.0,,6037391000.0,340158399.0,,,,,,5486052000.0,,53795000.0,1669131000.0,5135510000.0,9488792000.0,,,,,,,,2098754000.0,,,,357370000.0,,0.49,,,3801474000.0,656123000.0,,749313000.0,5089379000.0,,,4022034000.0,228406000.0,,,4002740000.0,21119000.0,,,1113476000.0,,679000.0,,170826000.0,3663882000.0,,,164409000.0,,,,126384000.0,604952000.0,,604952000.0,115137000.0,-471000000.0,898699000.0,,214704000.0,1669131000.0,1338646000.0,,,,43878000.0,,336020431.0,3363000.0,,,,,,1561207000.0,,,,,22726000.0,,,,18302000.0,,-25704000.0,,,1755552000.0,-401889000.0,,300028000.0,-47665000.0,,,,3924845000.0,,,,,14693008000.0,,-716169000.0,,,,,4959000.0,,,,-54274000.0,,-176276000.0,,863944000.0,1833841000.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,877397000.0,137361000.0,,,,,,,,,,223731000.0,,,,,,4898932000.0,-59960000.0,613225000.0,106479000.0,,,,-5546000.0,,390886000.0,36309000.0,,,,,,,284407000.0,32048000.0,-422362000.0,,,,8738979000.0,,5980156000.0,340508931.0,,,,,,5711293000.0,,37735000.0,1695706000.0,5714073000.0,9328605000.0,,,,,,,,1769224000.0,,,,237796000.0,,0.67,,,4001003000.0,704730000.0,,678364000.0,5346637000.0,,,4445790000.0,307308000.0,,,3617312000.0,26152000.0,,,1268283000.0,,-455000.0,,223438000.0,3663789000.0,,,223731000.0,,,,51588000.0,535618000.0,,535618000.0,109511000.0,-1195000000.0,983876000.0,,285959000.0,1695706000.0,1331281000.0,,,,62521000.0,,336222471.0,3363000.0,,,,,,1579988000.0,,,,,,,,,-11840000.0,,-11625000.0,,,1740895000.0,85057000.0,,-114054000.0,-53009000.0,,,,4131305000.0,,,,,14719135000.0,,-717660000.0,,,,,6376000.0,,,,-379000.0,,-74443000.0,,687668000.0,2063845000.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,23068432000.0,809584000.0,306743000.0,,,,,,,,,1272843000.0,256599000.0,17926759000.0,,,,271479000.0,5155531000.0,-111667000.0,702305000.0,111560000.0,,708258000.0,,-5966000.0,,428181000.0,33378000.0,,,,5414000.0,,1046820000.0,316621000.0,396224000.0,-281536000.0,,,,7982107000.0,,7058835000.0,341100182.0,1038534000.0,,531746000.0,,3428028000.0,6027970000.0,,30968000.0,1762341000.0,5925101000.0,9481962000.0,,1318299000.0,,,,,,1748264000.0,,,,264279000.0,,0.76,,,4057751000.0,869256000.0,,436731000.0,5511829000.0,,,4687336000.0,328580000.0,,-273385000.0,3453992000.0,26746000.0,21925000.0,,1237765000.0,,366000.0,,258053000.0,3627327000.0,1038534000.0,,256599000.0,,,768239000.0,21287000.0,577460000.0,,577460000.0,110911000.0,-1265000000.0,921144000.0,135726000.0,321521000.0,1762341000.0,1325603000.0,-345083000.0,,,63468000.0,,336203747.0,3358000.0,,,,,440802000.0,1406565000.0,,,,,,,,337773000.0,-5007000.0,-140281000.0,-62163000.0,,,795338000.0,456133000.0,,-237937000.0,-59909000.0,,-236493000.0,-22350000.0,130938000.0,,3868830000.0,,,15040942000.0,627938000.0,-787081000.0,,,,74367000.0,5318000.0,-342836000.0,,,-56008000.0,,89080000.0,,613225000.0,2085391000.0,0.75,-3870039000.0,-1299170000.0,,130094000.0,7993000.0,,5141673000.0,,,,,,,,,,,,,,,,,,,,,,,
