date,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualDilutedAverageShares,trailingSaleOfInvestment,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualStockholdersEquity,trailingChangeInInventory,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,annualSaleOfInvestment,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyInventory,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,trailingOperatingCashFlow,annualDilutedEPS,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,trailingTotalRevenue,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualCurrentLiabilities,quarterlyBasicAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyBasicEPS,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyEbitda,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualRepaymentOfDebt,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualResearchAndDevelopment,annualCapitalStock,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,annualFreeCashFlow,annualCurrentDebt,annualNetIncome,annualBasicEPS,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualGoodwill,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingDilutedAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingRepurchaseOfCapitalStock,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:00.993859200,22588000.0,-9994000.0,,,-12411000.0,,,-3637000.0,-9428000.0,,,,,,,,,0.0,,,14873000.0,,,,5783000.0,20273000.0,,-0.8,15287000.0,,,,,52339000.0,,164084000.0,,,-856000.0,,,,,,33057000.0,,,47930000.0,,,,,,,,,,,2549000.0,,,,4310000.0,,45468000.0,,,,44159000.0,,23871000.0,,,,,-468000.0,3638000.0,,,241678000.0,-3637000.0,,,135626000.0,,-75000.0,6417000.0,228312000.0,-11902000.0,,,,337000.0,,,,,266534000.0,-0.8,2482000.0,539000.0,-3895000.0,0.0,,,,,,,,,,,,,,13366000.0,-2385000.0,,,,-303000.0,,-222000.0,-2342000.0,33057000.0,,,4712000.0,,1599000.0,,,,,,,,2163000.0,,,,41640000.0,,106052000.0,,,0.0,,-406637000.0,,129209000.0,186672000.0,-9428000.0,,,,,,,-75000.0,-1908000.0,,-4934000.0,20051000.0,,,,,,,,-137325000.0,,,,4310000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,21921000.0,-9782000.0,,,-13245000.0,,,26934000.0,-12311000.0,,,,,,,,,7113000.0,,,15241000.0,,,,6290000.0,18778000.0,,6.2,9050000.0,,,,,51706000.0,,122828000.0,,,-1909000.0,,,,,,19812000.0,,,35053000.0,,,,,,,,,,,2678000.0,,,,4363900.0,,33057000.0,,,,45378000.0,,23171000.0,,,,,468000.0,3466000.0,,,228369000.0,26934000.0,,,135320000.0,,-1805000.0,7447000.0,186147000.0,-11150000.0,,,,0.0,,,,,267372000.0,6.2,2064000.0,907000.0,-633000.0,0.0,,,,,,,,,,,,,,42222000.0,-5115000.0,,,,-5000.0,,-2554000.0,-905000.0,19812000.0,,,5239000.0,,186000.0,,,,,,,,2561000.0,,,,41398000.0,,93049000.0,,,-15000.0,,-379703000.0,,127873000.0,144749000.0,-12326000.0,,,,,,,-2558000.0,-1368000.0,,-7793000.0,16224000.0,,,,,,,,-139499000.0,,,,4363900.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,19558000.0,-4149000.0,,,-5098000.0,12632000.0,-51290000.0,-18296000.0,-18296000.0,4194600.0,,210380000.0,,,,,122319000.0,2058000.0,1780000.0,,14656000.0,,26788000.0,,5902000.0,19929000.0,11347000.0,,12765000.0,,6195000.0,,,46286000.0,-397999000.0,122319000.0,,,-15726000.0,,-1256000.0,5902000.0,,-0.7,14714000.0,,4194600.0,29370000.0,-29896000.0,,3721000.0,,141877000.0,,14656000.0,29370000.0,-3249000.0,,3303000.0,,14714000.0,41715000.0,,119919000.0,19812000.0,-27344000.0,-15997000.0,,49278000.0,-18708000.0,23171000.0,14714000.0,-208000.0,19558000.0,262633000.0,-1000.0,3744000.0,,,210380000.0,-18296000.0,,,128822000.0,649000.0,-330000.0,8903000.0,183592000.0,-5852000.0,,-6956000.0,14592000.0,592000.0,,,,,262633000.0,,3721000.0,649000.0,2786000.0,0.0,,,-142714000.0,8714000.0,,,,8903000.0,,,81558000.0,,,26788000.0,-2173000.0,-3067000.0,,2058000.0,359000.0,-2506000.0,-460000.0,-629000.0,14714000.0,12765000.0,-20513000.0,5016000.0,,1790000.0,,79195000.0,,71912000.0,,,49278000.0,1713000.0,,,,41715000.0,,81558000.0,-6000.0,46286000.0,8000.0,,-397999000.0,,119919000.0,141877000.0,-18288000.0,-7283000.0,128822000.0,,-1091000.0,0.0,-51284000.0,-320000.0,-1703000.0,,-5476000.0,19469000.0,183592000.0,4616000.0,-36852000.0,23171000.0,-3067000.0,-0.7,,-142714000.0,35227000.0,,20061000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,19808000.0,-5519000.0,,,-6007000.0,,,-11896000.0,-11896000.0,,,,,,,,,1956000.0,,,13493000.0,,,,7081000.0,19464000.0,,-2.3,11255000.0,,,,,46289000.0,,116590000.0,,,-1045000.0,,,,,,8707000.0,,,22200000.0,,,,,,,,,,,1878000.0,,,,5238900.0,,14714000.0,,,,57847000.0,,19767000.0,,,,,,4401000.0,,,199506000.0,-11896000.0,,,123936000.0,,-61000.0,5644000.0,174226000.0,-7073000.0,,,,1264000.0,,,,,266408000.0,-2.3,4850000.0,749000.0,2479000.0,0.0,,,,,,,,,,,,,,25280000.0,-4572000.0,,,,-137000.0,,-2467000.0,-427000.0,8707000.0,,,3983000.0,,2722000.0,,,811000.0,,,,,2105000.0,,,,37828000.0,,75570000.0,,,,,-409895000.0,,118292000.0,136398000.0,-11896000.0,,,,,,,-61000.0,-1554000.0,,-6450000.0,16997000.0,,,,,,,,-148116000.0,,,,5238900.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,19359000.0,97000.0,,,3248000.0,,,-10855000.0,-10855000.0,,,,,,,,,0.0,,,763000.0,,,,6217000.0,18205000.0,,-1.6,14265000.0,,,,,47636000.0,,121482000.0,,,-3335000.0,,,,,,11955000.0,,,12718000.0,,,,,,,,,,,3533000.0,,,,6765400.0,,8707000.0,,,,80090000.0,,,,,,,,5447000.0,,,202672000.0,-10855000.0,,,136101000.0,,-54000.0,19713000.0,160743000.0,-3080000.0,,,,2420000.0,,,,,268714000.0,-1.6,5637000.0,172000.0,214000.0,0.0,,,,,,,,,,,,,,41929000.0,1460000.0,,,,115000.0,,3924000.0,-1418000.0,11955000.0,,,5997000.0,,-1348000.0,,,,,,,,2464000.0,,,,19902000.0,,66571000.0,,,,,-420750000.0,,116388000.0,140841000.0,-10855000.0,,,,,,,4569000.0,-3177000.0,,-2073000.0,22129000.0,,,,,,,,-152326000.0,,,,6765400.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,19820000.0,-2273000.0,,,-4738000.0,,,-12339000.0,-12339000.0,,,,,,,,,942000.0,,,199000.0,,,,8116000.0,25952000.0,,-1.4,12996000.0,,,,,35692000.0,,101246000.0,,,-1464000.0,,,,,,7217000.0,,,7416000.0,,,,,,,,,,,2719000.0,,,,8774200.0,,11955000.0,,,,100346000.0,,,,,,,-8900000.0,7583000.0,,,192811000.0,-12339000.0,,,141587000.0,,904000.0,25266000.0,140243000.0,-5473000.0,,,,9116000.0,,,,,269967000.0,-1.4,5239000.0,-402000.0,2818000.0,0.0,,,,,,,,,,,,,,52568000.0,-573000.0,,,,-452000.0,,582000.0,-3177000.0,7217000.0,,,3874000.0,,4914000.0,,,,,,,,1155000.0,,,,19177000.0,,51224000.0,,,,,-433090000.0,,116321000.0,121066000.0,-12339000.0,,,,,,,712000.0,-3200000.0,,-3292000.0,26534000.0,,,,,,,,-153646000.0,,,,8774200.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,22914000.0,-789000.0,,,1876000.0,-5975000.0,-81208000.0,-47587000.0,-47587000.0,7819300.0,,173088000.0,,,,,66797000.0,926000.0,,,518000.0,,47298000.0,,7185000.0,25689000.0,13511000.0,,11538000.0,,40870000.0,16000000.0,,14846000.0,-479207000.0,66797000.0,,,-79868000.0,,-40131000.0,7185000.0,,-10.4,9093000.0,,7819300.0,9611000.0,-8484000.0,,5962000.0,,89711000.0,,518000.0,9611000.0,8838000.0,,5381000.0,,9093000.0,36079000.0,,26663000.0,7217000.0,-39087000.0,-25576000.0,,119653000.0,-85712000.0,17653000.0,9093000.0,-515000.0,22914000.0,76194000.0,-30449000.0,4517000.0,,,173088000.0,-47587000.0,,,130364000.0,-821000.0,-13927000.0,103701000.0,125790000.0,-3174000.0,,-10316000.0,21948000.0,28070000.0,,,,,76194000.0,,5962000.0,-821000.0,2839000.0,11082000.0,,,-49531000.0,8806000.0,,,,103701000.0,,,42724000.0,,,47298000.0,-21890000.0,-82678000.0,,926000.0,-41000.0,-13138000.0,3140000.0,-953000.0,9093000.0,11538000.0,-5621000.0,30411000.0,,1023000.0,,89310000.0,,94488000.0,,,119653000.0,3082000.0,,,,36079000.0,,42724000.0,,14846000.0,,,-479207000.0,,26663000.0,89711000.0,-46117000.0,5178000.0,130364000.0,,8350000.0,11082000.0,-82678000.0,3618000.0,-2385000.0,,-27271000.0,28829000.0,125790000.0,7311000.0,-18800000.0,17653000.0,-82678000.0,-10.4,,-49531000.0,14714000.0,,44265000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,29161000.0,-1346000.0,,,10195000.0,,,-31190000.0,-28884000.0,,,,,,,,,1002000.0,,,20550000.0,,,,8345000.0,19342000.0,,-2.3,9248000.0,,,,,14970000.0,,43796000.0,,,-56838000.0,,,,,,19288000.0,,,39838000.0,,,,,,,,,,,5019000.0,,,,13350300.0,,9093000.0,,,,141181000.0,,45475000.0,,,,,-40750000.0,2007000.0,,,211497000.0,-31190000.0,,,135859000.0,,-279000.0,108614000.0,134268000.0,-4610000.0,,,,19720000.0,,,,,77700000.0,-2.3,5586000.0,-1118000.0,-6932000.0,12485000.0,,,,,,,,,,,,,,77229000.0,4235000.0,,,,-50000.0,,9659000.0,-24344000.0,19288000.0,,,10443000.0,,-2694000.0,,,,,,,,3055000.0,,,,61311000.0,,75638000.0,,,-7000.0,,-510397000.0,,27245000.0,72957000.0,-28891000.0,,,,,,,35885000.0,-3264000.0,,-784000.0,29001000.0,,,,,,,,-50455000.0,,,,13350300.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,29006000.0,-2991000.0,,,239000.0,,,-4445000.0,-4445000.0,,,,,,,,,1174000.0,,,301000.0,,,,9309000.0,20140000.0,,-0.3,8640000.0,,,,,15365000.0,,44009000.0,,,-1497000.0,,,,,,19527000.0,,,19828000.0,,,,,,,,,,,4679000.0,,,,14388800.0,,19288000.0,,,,151074000.0,,22377000.0,,,,,-32203000.0,2015000.0,,,195813000.0,-4445000.0,,,137265000.0,,216000.0,84798000.0,110751000.0,-7438000.0,,,,51790000.0,,,,,189728000.0,-0.3,5545000.0,-1218000.0,-3797000.0,14046000.0,,,,,,,,,,,,,,85062000.0,315000.0,,,,-37000.0,,6074000.0,15103000.0,19527000.0,,,10438000.0,,-2543000.0,,,,,,,,2409000.0,,,,37736000.0,,58548000.0,,,0.0,,-514842000.0,,52467000.0,73015000.0,-4445000.0,,,,,,,-11873000.0,-4447000.0,,-4364000.0,26214000.0,,,,,,,,-137261000.0,,,,14388800.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,29507000.0,-198000.0,,,67398000.0,,,-17871000.0,-17871000.0,,,,,,,,,1201000.0,,75998000.0,7282000.0,,,,10747000.0,20466000.0,,-1.0,9793000.0,,,,,14668000.0,,13808000.0,,,-14140000.0,,,,,,86925000.0,,,94207000.0,,,,,,,,,,,3257000.0,,,,18310200.0,,19527000.0,,,,211012000.0,,11141000.0,,,,,-9303000.0,6703000.0,,,268678000.0,-17871000.0,,,133374000.0,,-32000.0,76347000.0,72305000.0,-7589000.0,,,,8618000.0,,,,,197049000.0,-1.0,6855000.0,-1140000.0,1202000.0,15682000.0,,,,,,,,,,,,,,196373000.0,460000.0,,,,312000.0,,3235000.0,-7764000.0,86925000.0,,,6032000.0,,613000.0,,,,,,,,2776000.0,,,,28990000.0,,135304000.0,,,0.0,,-532713000.0,,57027000.0,43315000.0,-17871000.0,,,,,,,75360000.0,-7391000.0,,-2797000.0,23701000.0,,,,,,,,-140022000.0,,,,18310200.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,29966000.0,-591000.0,,,-24508000.0,-33354000.0,-64735000.0,-14084000.0,-13528000.0,16818600.0,,258276000.0,,,,,9563000.0,1278000.0,,13312000.0,19265000.0,,196287000.0,,9979000.0,24439000.0,16627000.0,,11043000.0,,86168000.0,100810000.0,,12535000.0,-546241000.0,9563000.0,,,24128000.0,,-99782000.0,9979000.0,,-4.0,62417000.0,,16818600.0,81682000.0,-5126000.0,,7772000.0,,39529000.0,,19265000.0,81682000.0,91804000.0,,3672000.0,,62417000.0,22460000.0,,34678000.0,86925000.0,-64735000.0,-48108000.0,,214195000.0,-47957000.0,2367000.0,62417000.0,-196000.0,29966000.0,87546000.0,-17526000.0,2125000.0,,,258276000.0,-14084000.0,,,136692000.0,-1377000.0,-6470000.0,102014000.0,61989000.0,-5403000.0,,-19914000.0,12851000.0,6040000.0,,,,,87546000.0,,7772000.0,-1377000.0,438000.0,17388000.0,,,-52868000.0,12264000.0,,,,102014000.0,,,121584000.0,,,196287000.0,-58710000.0,-67590000.0,,1278000.0,-421000.0,-6565000.0,4102000.0,-16349000.0,62417000.0,11043000.0,53324000.0,66484000.0,,1398000.0,,84775000.0,,107720000.0,,,214195000.0,4023000.0,,,,22460000.0,,121584000.0,-7000.0,12535000.0,0.0,,-546241000.0,,34678000.0,39529000.0,-13528000.0,22945000.0,136692000.0,,-9089000.0,17388000.0,-64728000.0,-7568000.0,-4812000.0,,-62382000.0,28541000.0,61989000.0,-3226000.0,-25040000.0,2367000.0,-67590000.0,-4.0,,-52868000.0,9093000.0,,87680000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,28174000.0,-8075000.0,,,110897000.0,,,-3032000.0,-3032000.0,,,,,,,,,1044000.0,,,61462000.0,,,,13090000.0,20508000.0,,-0.1,9990000.0,,,,,13408000.0,,180000000.0,,,-756000.0,,,,,,173314000.0,,,234776000.0,,,,,,,,,,,4846000.0,,,,21314200.0,,62417000.0,,,,214233000.0,,2727000.0,,,,,-52107000.0,1585000.0,,,421379000.0,-3032000.0,,,144681000.0,,-6052000.0,111339000.0,228302000.0,-9555000.0,,,,9590000.0,-793000.0,,,,82281000.0,-0.1,6367000.0,-1585000.0,-11251000.0,15424000.0,,,,,,,,,,,,,,193077000.0,1814000.0,,,,215000.0,,7763000.0,-43782000.0,173314000.0,,,10795000.0,,-4650000.0,,,,,,,,3608000.0,,,,20128000.0,,276698000.0,,,,,-549273000.0,,33342000.0,208174000.0,-3032000.0,,,,,,,162754000.0,-1480000.0,,-3032000.0,28271000.0,,,,,,,,-48939000.0,,,,21314200.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,28617000.0,963000.0,,,-8455000.0,,,-5414000.0,-5414000.0,,,,,,,,,715000.0,,,62000000.0,,,,10169000.0,23444000.0,,-0.3,12136000.0,,,,,15419000.0,,180000000.0,,,-588000.0,,,,,,164859000.0,,,226859000.0,,,,,,,,,,,4773000.0,,,,21324900.0,,173314000.0,,,,214320000.0,,,,,,,-6735000.0,657000.0,,,419108000.0,-5414000.0,,,147455000.0,,-1452000.0,49617000.0,229390000.0,-683000.0,,,,3120000.0,0.0,,,,243997000.0,-0.3,7922000.0,-2237000.0,-2038000.0,17104000.0,,,,,,,,,,,,,,189718000.0,604000.0,,,,22000.0,,3670000.0,-5239000.0,164859000.0,,,7839000.0,,-4898000.0,,,,,,,,3066000.0,,,,20773000.0,,271653000.0,,,,,-552117000.0,,97838000.0,208617000.0,-5414000.0,,,,,,,-4179000.0,-1646000.0,,-4169000.0,27114000.0,,,,,,,,-146159000.0,,,,21324900.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,29002000.0,-6950000.0,,,1197000.0,,,-18080000.0,-18080000.0,,,,,,,,,824000.0,,,52335000.0,,,,6892000.0,25401000.0,,-0.8,17672000.0,,,,,18378000.0,,180000000.0,,,-30050000.0,,,,,,166056000.0,,,218391000.0,,,,,,,,,,,4862000.0,,,,21326100.0,,164859000.0,,,,214320000.0,,,,,,,-1108000.0,662000.0,,,412379000.0,-18080000.0,,,146448000.0,,1424000.0,49974000.0,240087000.0,-9682000.0,,,,10522000.0,0.0,,,,247002000.0,-0.8,12589000.0,-1903000.0,6970000.0,18577000.0,,,,,,,,,,,,,,172292000.0,2600000.0,,,,41000.0,,5866000.0,6723000.0,166056000.0,,,8128000.0,,-7406000.0,,,,,,,,3266000.0,,,,31085000.0,,265931000.0,,,,,-570198000.0,,96474000.0,209002000.0,-18080000.0,,,,,,,1424000.0,-2732000.0,,-2262000.0,31267000.0,,,,,,,,-150528000.0,,,,21326100.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,30173000.0,-4519000.0,,,107023000.0,-43787000.0,-22643000.0,7381000.0,8289000.0,21596900.0,,525777000.0,,,,,180000000.0,1041000.0,,,48993000.0,,293454000.0,,10634000.0,10438000.0,21872000.0,,12606000.0,,29864000.0,112604000.0,,32685000.0,-561908000.0,180000000.0,,,13736000.0,,-63619000.0,10634000.0,,-0.8,273079000.0,,21596900.0,322072000.0,-18581000.0,,8389000.0,,210173000.0,,48993000.0,322072000.0,273030000.0,,7391000.0,,273079000.0,22150000.0,,98377000.0,166056000.0,-2154000.0,19718000.0,,241028000.0,-17658000.0,114000.0,273079000.0,153000.0,30173000.0,252610000.0,-3669000.0,574000.0,,,525777000.0,7381000.0,,,154067000.0,-2285000.0,-1567000.0,53879000.0,232323000.0,-9175000.0,,-10514000.0,2831000.0,6632000.0,,-4403000.0,,,252610000.0,,8389000.0,-2285000.0,-13736000.0,0.0,,,-154233000.0,37014000.0,,,,53879000.0,,,371710000.0,,,293454000.0,11627000.0,-17766000.0,,1041000.0,-125000.0,-7647000.0,35628000.0,-1489000.0,273079000.0,12606000.0,210662000.0,31392000.0,,156000.0,,79790000.0,,133450000.0,,,241028000.0,27073000.0,,,,22150000.0,,371710000.0,-5785000.0,32685000.0,,,-561908000.0,,98377000.0,210173000.0,2504000.0,53660000.0,154067000.0,,-20055000.0,0.0,-16858000.0,113031000.0,-4656000.0,,4236000.0,46066000.0,232323000.0,-16798000.0,-29095000.0,114000.0,-17766000.0,-0.8,,-154233000.0,62417000.0,,55814000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,30713000.0,-2463000.0,,,-11803000.0,,,-1770000.0,-1770000.0,,,,,,,,,802000.0,,,52921000.0,,,,12199000.0,24377000.0,,-0.1,11470000.0,,,,,31268000.0,,180002000.0,,,-3200000.0,,,,,,261278000.0,,,314199000.0,,,,,,,,,,,5473000.0,,,,23998500.0,,273081000.0,,,,241076000.0,,83000.0,,,,,-10546000.0,570000.0,,,521732000.0,-1770000.0,,,158792000.0,,-80000.0,106672000.0,230214000.0,-6640000.0,,,,6015000.0,-569000.0,,,,208574000.0,-0.1,7144000.0,-2286000.0,-6217000.0,0.0,679000.0,,,,,,,,,,,,,291518000.0,6553000.0,,,,17000.0,,13772000.0,-8691000.0,261278000.0,,,12692000.0,,-3353000.0,,,,,,,,8031000.0,,,,19499000.0,,362940000.0,,,679000.0,,-563682000.0,,50220000.0,210715000.0,-1091000.0,,,,,,,-649000.0,-4177000.0,,1080000.0,38149000.0,,,,,,,,-158354000.0,,,,23998500.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,31288000.0,-9179000.0,,,-27996000.0,,,-1701000.0,-1701000.0,,,,,,,,,484000.0,,,46977000.0,,,,22768000.0,22719000.0,,-0.1,11409000.0,,,,,31989000.0,,180000000.0,,,-336000.0,,,,,,233280000.0,,,280257000.0,,,,,,,,,,,5373000.0,,,,24002800.0,,261278000.0,,,,241121000.0,,,,,,,-12294000.0,562000.0,,,525610000.0,-1701000.0,,,185549000.0,,-76000.0,132101000.0,235072000.0,-31836000.0,,,,16097000.0,17000.0,,,,212897000.0,-0.1,11891000.0,-2165000.0,-13110000.0,0.0,-560000.0,,,,,,,,,,,,,290538000.0,4423000.0,,,,96000.0,,15838000.0,-18758000.0,233280000.0,,,16788000.0,,-5612000.0,,,,,,,,11915000.0,,,,23784000.0,,340061000.0,,,-147000.0,,-565379000.0,,50542000.0,211288000.0,-1848000.0,,,,,,,-59000.0,-22657000.0,,-950000.0,38557000.0,,,,,,,,-162355000.0,,,,24002800.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,32592000.0,3867000.0,,,-17218000.0,,,3453000.0,3453000.0,,,,,,,,,460000.0,,,41418000.0,,,,23575000.0,30478000.0,,0.1,14266000.0,,,,,31583000.0,,180000000.0,,,-79000.0,,,,,,216062000.0,,,257480000.0,,,,,,,,,,,5342000.0,,,,24168300.0,,233280000.0,,,,250884000.0,,,,,,,-11579000.0,737000.0,,,569445000.0,3453000.0,,,251001000.0,,-160000.0,71626000.0,239058000.0,-54453000.0,,,,13095000.0,,,,,340885000.0,0.1,11740000.0,-2030000.0,-4261000.0,0.0,-174000.0,,,,,,,,,,,,,330387000.0,9892000.0,,,,-18000.0,,13621000.0,-56822000.0,216062000.0,,,9071000.0,,-1063000.0,,,,,,,,4233000.0,,,,26466000.0,,318444000.0,,,281000.0,,-561927000.0,,176247000.0,212592000.0,3734000.0,,,,,,,35737000.0,-58320000.0,,4550000.0,44099000.0,,,,,,,,-164638000.0,,,,24247700.0,,,,,,,,,,,,,,,,,,,,
