,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingInterestExpense,annualCurrentAssets,annualInterestExpense,annualBeginningCashPosition,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualGrossPPE,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualEbitda,annualDeferredIncomeTax,annualSellingGeneralAndAdministration,annualNetIncomeCommonStockholders,annualAccumulatedDepreciation,quarterlyChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyOperatingExpense,trailingDeferredIncomeTax,trailingNetIncomeCommonStockholders,annualBasicEPS,quarterlyCurrentDeferredRevenue,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualTaxProvision,quarterlyTaxProvision,quarterlyRepaymentOfDebt,annualCurrentDeferredRevenue,annualStockBasedCompensation,annualCapitalStock,annualCurrentDebt,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualOtherCurrentAssets,annualOtherNonCashItems,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyEbitda,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,trailingTaxProvision,quarterlyStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualOperatingExpense,annualBasicAverageShares,quarterlyCurrentAssets,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,trailingOtherNonCashItems,annualFreeCashFlow,trailingOperatingExpense,trailingPurchaseOfBusiness,quarterlyRetainedEarnings,quarterlyPretaxIncome,annualCostOfRevenue,quarterlyTotalRevenue,quarterlyDilutedEPS,quarterlyIncomeTaxPayable,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyOperatingIncome,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyCashFlowFromContinuingFinancingActivities,trailingFreeCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualNetIncome,quarterlyTotalAssets,trailingPretaxIncome,trailingNetIncome,annualPretaxIncome,annualGoodwill,trailingCashDividendsPaid,annualTotalAssets,quarterlyLongTermDebt,annualLongTermDebt,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,trailingPurchaseOfInvestment,annualAccountsReceivable,quarterlyBasicAverageShares,trailingInvestingCashFlow,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyOtherCurrentLiabilities,annualChangeInWorkingCapital,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicEPS,annualSaleOfInvestment,quarterlyInvestmentsAndAdvances,annualCommonStockIssuance,annualOtherShortTermInvestments,annualStockholdersEquity,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,annualDepreciationAndAmortization,annualTotalRevenue,trailingStockBasedCompensation,annualPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyNetIncome,annualInvestingCashFlow,trailingSaleOfInvestment,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyDilutedAverageShares,quarterlyEndCashPosition,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOperatingIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualNetPPE,quarterlyCashDividendsPaid,annualOtherIntangibleAssets,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualCurrentLiabilities,annualChangeInAccountPayable,quarterlyInterestExpense,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualRepurchaseOfCapitalStock,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualDilutedAverageShares,trailingOtherIncomeExpense,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,annualDilutedEPS,annualNetOtherInvestingChanges,annualInventory,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingCostOfRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,annualChangeInInventory,trailingChangeInInventory,trailingGrossProfit,trailingResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares
1498780800,363000000.0,,,,,,,,,254000000.0,,-251000000.0,,,-931000000.0,,,,,,250000000.0,,6006000000.0,0.0,-699000000.0,,,654000000.0,1400000000.0,,,,993000000.0,,,140000000.0,138000000.0,,,,,5852000000.0,,451000000.0,,,,,,845000000.0,,256000000.0,,,,,1778000000.0,,,,49000000.0,,-31000000.0,,-268000000.0,,,12542000000.0,,,,,,,,21205000000.0,1628000000.0,,3053000000.0,1.1,,,,1653000000.0,7583000000.0,1495000000.0,-1215000000.0,,-650000000.0,-74000000.0,1294000000.0,,19839000000.0,,,,,,,5326000000.0,,,7297000000.0,,,1070000000.0,,,1782000000.0,4042000000.0,,2979000000.0,1781000000.0,,842000000.0,-829000000.0,1.1,,233000000.0,,,,,6378000000.0,,,,,,,1177000000.0,,,2759000000.0,1177000000.0,,1289000000.0,,,1177000000.0,-1008000000.0,,1075000000.0,5177000000.0,,14000000.0,,,,5177000000.0,,,6959000000.0,,,-236000000.0,,-254000000.0,,,,,39000000.0,,,111000000.0,,,13961000000.0,1126000000.0,,-1000000.0,,,,1220000000.0,,2192000000.0,,,,,,,,,,,,,,,,,,,
1506729600,504000000.0,,,,,,,,,582000000.0,,-63000000.0,,,-838000000.0,,,,,,-44000000.0,,5177000000.0,0.0,-542000000.0,,,722000000.0,1434000000.0,,,,1026000000.0,,,139000000.0,0.0,,,,,6442000000.0,,502000000.0,0.0,,,,,901000000.0,,252000000.0,,,,,2085000000.0,,,,49000000.0,,-33000000.0,,-61000000.0,,,13231000000.0,,,-231000000.0,,,,,22401000000.0,1932000000.0,,3398000000.0,1.34,,,,1964000000.0,7984000000.0,1593000000.0,-1042000000.0,,-692000000.0,-133000000.0,1755000000.0,,20914000000.0,,,,,,,5393000000.0,,,7683000000.0,,,1063000000.0,,,1864000000.0,4038000000.0,,3057000000.0,1866000000.0,,860000000.0,382000000.0,1.34,,240000000.0,,,,,6462000000.0,,,,,,,1430000000.0,,,3015000000.0,1430000000.0,,1316000000.0,,,1430000000.0,-402000000.0,,1068000000.0,5559000000.0,,3000000.0,,,,5559000000.0,,,7423000000.0,,,-235000000.0,,-620000000.0,,,,,35000000.0,,,118000000.0,,,14446000000.0,1147000000.0,,19000000.0,,,,1622000000.0,,1456000000.0,,,,,,,,,,,,,,,,,,,
1514678400,499000000.0,,,13797000000.0,154000000.0,6721000000.0,,-726000000.0,1543000000.0,428000000.0,,-300000000.0,,2298000000.0,-1031000000.0,7113000000.0,86000000.0,5424000000.0,3915000000.0,-714000000.0,545000000.0,,5559000000.0,0.0,-497000000.0,,,933000000.0,1790000000.0,,,3.67,1085000000.0,-64000000.0,-788000000.0,106000000.0,-7000000.0,4640000000.0,-423000000.0,1877000000.0,,5468000000.0,2607000000.0,1257000000.0,0.0,1085000000.0,176000000.0,0.0,,829000000.0,,444000000.0,499000000.0,1227000000.0,-53000000.0,,1640000000.0,7532000000.0,,,39000000.0,15832000000.0,142000000.0,106000000.0,793000000.0,5860000000.0,1067000000.0,13797000000.0,,-1322000000.0,-19000000.0,,5132000000.0,,,22364000000.0,1484000000.0,,3312000000.0,0.21,,3915000000.0,,1522000000.0,8793000000.0,1543000000.0,-1270000000.0,,-714000000.0,-122000000.0,1761000000.0,3915000000.0,21329000000.0,,,6522000000.0,3035000000.0,,21329000000.0,5424000000.0,5424000000.0,-942000000.0,7532000000.0,,3344000000.0,1057000000.0,,,1849000000.0,4640000000.0,,3344000000.0,1877000000.0,-286000000.0,1438000000.0,374000000.0,0.21,1824000000.0,249000000.0,,1849000000.0,5468000000.0,,7039000000.0,6637000000.0,437000000.0,12497000000.0,,-1859000000.0,,227000000.0,-1779000000.0,,3035000000.0,227000000.0,22364000000.0,1675000000.0,-4764000000.0,5933000000.0,227000000.0,-123000000.0,,1063000000.0,5933000000.0,,3000000.0,,7039000000.0,5555000000.0,5933000000.0,933000000.0,,7782000000.0,39000000.0,829000000.0,-233000000.0,1120000000.0,-403000000.0,,,8793000000.0,684000000.0,41000000.0,249000000.0,,116000000.0,-3762000000.0,7782000000.0,15832000000.0,1120000000.0,1438000000.0,-15000000.0,1072000000.0,,5933000000.0,1639000000.0,-497000000.0,2298000000.0,3.65,1000000.0,,,,,,,,,,,,,,,,,
1522454400,551000000.0,,,,,,,,,736000000.0,,-236000000.0,,,-1352000000.0,,,,,,-125000000.0,,7592000000.0,0.0,-373000000.0,,,370000000.0,1638000000.0,,,,,,,64000000.0,-12000000.0,,,,,5703000000.0,,311000000.0,,,,,,839000000.0,,288000000.0,,,,,1966000000.0,,,,43000000.0,,-46000000.0,,-862000000.0,,,14707000000.0,,,,,,,,23852000000.0,1803000000.0,,3580000000.0,1.41,,,,1942000000.0,8948000000.0,1587000000.0,-665000000.0,,-748000000.0,-126000000.0,1035000000.0,,22944000000.0,,,,,,,6469000000.0,,,8237000000.0,,,1051000000.0,,,1378000000.0,5329000000.0,,3653000000.0,1969000000.0,,1661000000.0,832000000.0,1.42,,253000000.0,,,,,8265000000.0,,,,,,,1492000000.0,,,3104000000.0,1492000000.0,,1518000000.0,,,1492000000.0,367000000.0,,1057000000.0,8424000000.0,,-96000000.0,,,,6890000000.0,,,8268000000.0,,,-263000000.0,,-231000000.0,,,,,43000000.0,,,120000000.0,,,17213000000.0,1118000000.0,,-81000000.0,,,,909000000.0,,2826000000.0,,,,,,,,,,,,,,,,,,,
1530316800,517000000.0,,,,,,,,,493000000.0,,-117000000.0,,,-1529000000.0,,,,,,-70000000.0,,8424000000.0,0.0,-632000000.0,,,345000000.0,1563000000.0,,,,,,,58000000.0,-4000000.0,,,,,5257000000.0,,353000000.0,,,,,,860000000.0,,295000000.0,,,,,2085000000.0,,,,55000000.0,,-61000000.0,,-484000000.0,,,14305000000.0,,,,,,,,25086000000.0,1922000000.0,,3665000000.0,1.5,,,,2102000000.0,9455000000.0,1638000000.0,-1751000000.0,,-778000000.0,-125000000.0,1489000000.0,,22471000000.0,,,,,,,5858000000.0,,,8166000000.0,,,1043000000.0,,,1535000000.0,5054000000.0,,3696000000.0,2511000000.0,,1750000000.0,-656000000.0,1.5,,268000000.0,,,,,7737000000.0,,,,,,,1569000000.0,,,2974000000.0,1569000000.0,,1448000000.0,,,1569000000.0,-373000000.0,,1049000000.0,7768000000.0,,-132000000.0,,,,6210000000.0,,,7745000000.0,,,-262000000.0,,-716000000.0,,,,,48000000.0,,,115000000.0,,,17192000000.0,1043000000.0,,13000000.0,,,,1364000000.0,,2453000000.0,,,,,,,,,,,,,,,,,,,
1538265600,604000000.0,,,,,,,,,315000000.0,,75000000.0,,,-1164000000.0,,,,,,-35000000.0,,7768000000.0,0.0,-670000000.0,,,382000000.0,1580000000.0,,,,,,,50000000.0,1000000.0,,,,,5775000000.0,,365000000.0,,,,,,876000000.0,,313000000.0,,,,,2423000000.0,,,,55000000.0,,-102000000.0,,91000000.0,,,15064000000.0,,,-11000000.0,,,,,26726000000.0,2264000000.0,,3898000000.0,1.82,,,,2318000000.0,9709000000.0,1689000000.0,-1417000000.0,,-813000000.0,-130000000.0,2367000000.0,,23340000000.0,,,,,,,5858000000.0,,,8276000000.0,,,1037000000.0,,,1622000000.0,5329000000.0,,3612000000.0,2007000000.0,,1856000000.0,710000000.0,1.83,,279000000.0,,,,,7835000000.0,,,,,,,1899000000.0,,,2950000000.0,1899000000.0,,1469000000.0,,,1899000000.0,-231000000.0,,1043000000.0,8478000000.0,,-6000000.0,,,,6871000000.0,,,8493000000.0,,,-260000000.0,,-406000000.0,,500000000.0,,,48000000.0,,,111000000.0,,,17544000000.0,1023000000.0,,-18000000.0,,,,2237000000.0,,2445000000.0,,,,,,,,,,,,,,,,,,,
1546214400,603000000.0,,,16171000000.0,186000000.0,7592000000.0,,-1395000000.0,1768000000.0,368000000.0,,-1117000000.0,,3303000000.0,-888000000.0,7849000000.0,-244000000.0,6081000000.0,5859000000.0,-847000000.0,1180000000.0,,8478000000.0,0.0,-718000000.0,,,537000000.0,1816000000.0,,,5.63,,0.0,745000000.0,67000000.0,1000000.0,6338000000.0,-504000000.0,2029000000.0,,5395000000.0,1345000000.0,316000000.0,0.0,,196000000.0,0.0,500000000.0,921000000.0,,370000000.0,603000000.0,1266000000.0,-84000000.0,,1375000000.0,8689000000.0,,,43000000.0,19442000000.0,-35000000.0,67000000.0,-58000000.0,6540000000.0,1041000000.0,16171000000.0,,-91000000.0,-59000000.0,,5719000000.0,,,27283000000.0,1215000000.0,,3807000000.0,0.87,,5859000000.0,,1991000000.0,11593000000.0,1768000000.0,-1133000000.0,,-847000000.0,-123000000.0,1332000000.0,5859000000.0,24860000000.0,,,7204000000.0,2904000000.0,,24860000000.0,5834000000.0,5834000000.0,-1044000000.0,8689000000.0,,4728000000.0,1032000000.0,,,1696000000.0,6338000000.0,,4728000000.0,2029000000.0,-1313000000.0,1877000000.0,-141000000.0,0.87,1912000000.0,337000000.0,,1696000000.0,5395000000.0,,7849000000.0,8410000000.0,459000000.0,14950000000.0,,-1809000000.0,,899000000.0,-506000000.0,,2904000000.0,899000000.0,27283000000.0,1703000000.0,-4966000000.0,8337000000.0,899000000.0,-269000000.0,,1038000000.0,8337000000.0,,-729000000.0,,7849000000.0,6223000000.0,6682000000.0,537000000.0,,8378000000.0,-1020000000.0,921000000.0,-259000000.0,991000000.0,-456000000.0,,500000000.0,11593000000.0,950000000.0,47000000.0,337000000.0,,113000000.0,-4933000000.0,8378000000.0,19442000000.0,991000000.0,1877000000.0,2000000.0,1047000000.0,,6682000000.0,1209000000.0,-718000000.0,3303000000.0,5.6,-14000000.0,,,,,,,,,,,,,,,,,
1553990400,705000000.0,,,,,,,,,770000000.0,,706000000.0,,,-1824000000.0,,,,,,-1022000000.0,,8337000000.0,0.0,-673000000.0,,,508000000.0,1675000000.0,,,,,,,61000000.0,-11000000.0,,,,,5168000000.0,,341000000.0,,,,,,1305000000.0,,351000000.0,,,,,2366000000.0,,,,57000000.0,,38000000.0,,-1113000000.0,,,14396000000.0,,,,,,,,28806000000.0,2203000000.0,,3889000000.0,1.8,,,,2214000000.0,10246000000.0,2210000000.0,-2223000000.0,,-905000000.0,-142000000.0,1312000000.0,,23520000000.0,,,,,,,5799000000.0,,,9124000000.0,,,1026000000.0,,,1317000000.0,5613000000.0,,4003000000.0,2145000000.0,,2151000000.0,-752000000.0,1.81,,348000000.0,,,,,8084000000.0,,,,,,,1862000000.0,,,2944000000.0,1862000000.0,,1558000000.0,,,1862000000.0,213000000.0,,1032000000.0,7585000000.0,,35000000.0,,,,5857000000.0,,,7174000000.0,,,-340000000.0,,-404000000.0,,500000000.0,,,46000000.0,,,117000000.0,,,18330000000.0,1025000000.0,,-113000000.0,,,,1170000000.0,,2714000000.0,,,,,,,,,,,,,,,,,,,
1561852800,694000000.0,,,,,,,,,621000000.0,,-130000000.0,,,-1917000000.0,,,,,,59000000.0,,7585000000.0,0.0,-730000000.0,,,432000000.0,1703000000.0,,,,,,,95000000.0,9000000.0,,,,,5008000000.0,,471000000.0,,,,,,1348000000.0,,284000000.0,,,,,2692000000.0,,,,73000000.0,,27000000.0,,-870000000.0,,,14165000000.0,,,,,,,,30517000000.0,2519000000.0,,4113000000.0,2.0,,,,2410000000.0,9497000000.0,2318000000.0,-937000000.0,,-970000000.0,-182000000.0,1536000000.0,,24731000000.0,,,,,,,7806000000.0,,,10566000000.0,,,1020000000.0,,,809000000.0,5329000000.0,,4156000000.0,2048000000.0,,2224000000.0,-140000000.0,2.01,,867000000.0,,,,,10199000000.0,,,,,,,2048000000.0,,,3524000000.0,2048000000.0,,1581000000.0,,,2048000000.0,-767000000.0,,1025000000.0,7445000000.0,,160000000.0,,,,5691000000.0,,,6500000000.0,,,-337000000.0,,-106000000.0,,,,,51000000.0,,,122000000.0,,,19696000000.0,1232000000.0,,-200000000.0,,,,1354000000.0,,2823000000.0,,,,,,,,,,,,,,,,,,,
1569801600,856000000.0,,,,,,,,,251000000.0,,-1025000000.0,,,-1762000000.0,,,,,,850000000.0,,7445000000.0,0.0,-858000000.0,,,505000000.0,1814000000.0,,,,,,,97000000.0,0.0,,,,,4949000000.0,,426000000.0,0.0,,,,,1492000000.0,,264000000.0,,,,,2734000000.0,,,,77000000.0,,-51000000.0,,-280000000.0,,,14847000000.0,,,-452000000.0,,,,,32289000000.0,2534000000.0,,4467000000.0,2.07,,,,2653000000.0,10714000000.0,2512000000.0,-2125000000.0,,-1020000000.0,-219000000.0,2355000000.0,,25981000000.0,,,,,,,7735000000.0,,,11134000000.0,,,1013000000.0,,,751000000.0,5461000000.0,,5223000000.0,2128000000.0,,2386000000.0,-473000000.0,2.08,,757000000.0,,,,,10292000000.0,,,,,,,2108000000.0,,,3724000000.0,2108000000.0,,1677000000.0,,,2108000000.0,-626000000.0,,1019000000.0,6972000000.0,,-56000000.0,,,,5101000000.0,,,5852000000.0,,,-335000000.0,,-206000000.0,,,,,63000000.0,,,137000000.0,,,21006000000.0,1310000000.0,,-44000000.0,,,,2136000000.0,,2903000000.0,,,,,,,,,,,,,,,,,,,
1577750400,,-690000000.0,224000000.0,16902000000.0,,,8337000000.0,,,215000000.0,632000000.0,-241000000.0,-728000000.0,4525000000.0,-994000000.0,,,,,,548000000.0,-500000000.0,6972000000.0,0.0,-673000000.0,-6497000000.0,,489000000.0,2015000000.0,-7000000.0,8118000000.0,,,,,85000000.0,-2000000.0,6403000000.0,,2298000000.0,-375000000.0,5893000000.0,,375000000.0,0.0,,,0.0,,1828000000.0,,266000000.0,,,,,2685000000.0,12334000000.0,522000000.0,1613000000.0,43000000.0,23319000000.0,-21000000.0,85000000.0,565000000.0,,,16902000000.0,8118000000.0,,-346000000.0,1165000000.0,,7219000000.0,-1907000000.0,33984000000.0,2475000000.0,,4414000000.0,2.07,,,6697000000.0,2399000000.0,11904000000.0,,-582000000.0,7455000000.0,,-185000000.0,2980000000.0,,29236000000.0,9731000000.0,8118000000.0,,4021000000.0,-1345000000.0,29236000000.0,8527000000.0,8527000000.0,,12334000000.0,-858000000.0,5509000000.0,1008000000.0,-1640000000.0,,688000000.0,6403000000.0,-4000000.0,5509000000.0,2298000000.0,,2729000000.0,1997000000.0,2.08,,,,688000000.0,5893000000.0,-1698000000.0,11415000000.0,,,,250000000.0,,435000000.0,2100000000.0,,1857000000.0,4021000000.0,2100000000.0,33984000000.0,1869000000.0,,,2100000000.0,-460000000.0,8969000000.0,1013000000.0,8969000000.0,8183000000.0,140000000.0,16883000000.0,11415000000.0,,6988000000.0,489000000.0,9664000000.0,7676000000.0,,1828000000.0,-333000000.0,1417000000.0,-142000000.0,-5867000000.0,,11904000000.0,,64000000.0,,,146000000.0,,7676000000.0,23319000000.0,1417000000.0,2729000000.0,-18000000.0,,291000000.0,6988000000.0,2795000000.0,-673000000.0,4525000000.0,,,,,,,,,,,,,,,,,,,
