date,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalRevenue,annualCurrentDebt,annualEndCashPosition,quarterlyCashDividendsPaid,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingCostOfRevenue,annualFreeCashFlow,trailingTaxProvision,quarterlyEndCashPosition,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingPretaxIncome,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyChangeInInventory,annualCashDividendsPaid,annualOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,annualTotalAssets,quarterlyInventory,quarterlyGrossProfit,trailingCommonStockIssuance,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyTaxProvision,annualOtherIncomeExpense,trailingChangeInInventory,quarterlyCapitalStock,annualTotalNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualInventory,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyInterestExpense,annualEbitda,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,annualPretaxIncome,trailingOperatingExpense,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualGoodwill,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyAccountsPayable,trailingStockBasedCompensation,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingGrossProfit,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,annualDilutedEPS,trailingPurchaseOfInvestment,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,quarterlyNonCurrentDeferredRevenue
,,47295000.0,163498000.0,,,,,,,,-331367000.0,,-79558000.0,,,,,110354000.0,,-723474000.0,,,81466000.0,,,,401092000.0,,,,9198000.0,,,0.0,,,1420474000.0,291877000.0,-426128000.0,1629000.0,,,,17207843000.0,,1089717000.0,,1570481000.0,,,,,,14238264000.0,10508232000.0,,,,,,8690740000.0,,114324000.0,,-4415000.0,,,,541345000.0,,,247011000.0,,0.0,,560229000.0,8937751000.0,986490000.0,3197520000.0,,,84725000.0,14403000.0,,234203000.0,433984000.0,,,93134000.0,600152000.0,193371000.0,37025000.0,,,,110354000.0,,,,110354000.0,16653000.0,-1279645000.0,,142107000.0,194139000.0,,12858320000.0,,161847000.0,,768000.0,,,,,,,,,350000000.0,,,,112141000.0,,678229000.0,67825000.0,,,,0.0,,,390004000.0,338446000.0,308472000.0,-1379944000.0,-764574000.0,,,5439000.0,9583000.0,,,,,,,18297560000.0,,,,-10351000.0,-133318000.0,,,,,,,,-76556000.0,,186910000.0,,,389315000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,334690000.0,-155034000.0,,44000000.0,12922000000.0,334000000.0,15702000000.0,609000000.0,311000000.0,-383402000.0,1394000000.0,178746000.0,,,-1642000000.0,,311000000.0,0.0,-159080000.0,,791000000.0,373515000.0,67000000.0,,,1014174000.0,20350000000.0,3026000000.0,-879000000.0,11810000.0,1757000000.0,-475000000.0,0.0,,,11761238000.0,555816000.0,-810490000.0,-535264000.0,3502000000.0,0.0,,37826000000.0,,5404000000.0,1386000000.0,5548000000.0,,-13000000.0,,,25898000000.0,27412000000.0,25898000000.0,134000000.0,311000000.0,3004000000.0,107000000.0,15608000000.0,15608000000.0,5404000000.0,334000000.0,1569000000.0,-226953000.0,-1343000000.0,1148000000.0,0.0,3004000000.0,1100000000.0,486000000.0,995000000.0,17000000.0,0.0,656000000.0,1145000000.0,20350000000.0,10253217000.0,3502000000.0,0.0,,-1013063000.0,84843000.0,43230000000.0,1495000000.0,1508021000.0,,63000000.0,-1401670000.0,5606000000.0,310845000.0,305821000.0,,,1145000000.0,311000000.0,,3476000000.0,,311000000.0,44000000.0,-3386840000.0,,952205000.0,358930000.0,,25773000000.0,42000000.0,1561000000.0,1561000000.0,48085000.0,1091000000.0,,,37826000000.0,25773000000.0,1198000000.0,1495000000.0,2780000000.0,609000000.0,5548000000.0,995000000.0,-1895000000.0,281729000.0,3141000000.0,19187000.0,-116181000.0,,,311000000.0,10317000.0,3476000000.0,-253000000.0,1148000000.0,260065000.0,99477000.0,-1639000000.0,-1070555000.0,,,195000000.0,40000000.0,,1820000000.0,,,665000000.0,250000000.0,43230000000.0,,-1639000000.0,5606000000.0,-13000000.0,431104000.0,40000000.0,,27412000000.0,,62000000.0,,,200462000.0,-6653000000.0,110354000.0,,,3026000000.0,,,1291000000.0,195000000.0,,-2285000000.0,,,-2840000000.0,204000000.0,,,,,,,,,,,,,,,,,,,,
,,162000000.0,-17000000.0,,,,,,,,-391000000.0,,191000000.0,,,,,528000000.0,,-559000000.0,,,260000000.0,,,,876000000.0,,,,14000000.0,,,0.0,,,10854000000.0,534000000.0,-242000000.0,-303000000.0,,,8000000.0,38009000000.0,,6359000000.0,,5783000000.0,,,,,,27888000000.0,26899000000.0,,,,,,16301000000.0,,324000000.0,,-48000000.0,,,,3669000000.0,,,1008000000.0,,0.0,,941000000.0,21116000000.0,9854000000.0,3489000000.0,,,438000000.0,82000000.0,,1631000000.0,1000000000.0,,,14000000.0,5586000000.0,402000000.0,322000000.0,,,,528000000.0,,3541000000.0,,528000000.0,36000000.0,-1835000000.0,,466000000.0,405000000.0,,26007000000.0,,1544000000.0,,3000000.0,,,,,,,,,606000000.0,,,,211000000.0,,192000000.0,-106000000.0,,,,0.0,,,1348000000.0,353000000.0,423000000.0,-1881000000.0,-595000000.0,,,179000000.0,39000000.0,,,,,,,44368000000.0,,,,-5000000.0,-707000000.0,,,,,,,,217000000.0,,311000000.0,,,3495000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,124000000.0,-10000000.0,,,,,,,,-482000000.0,,186000000.0,,,,,532000000.0,,-1369000000.0,,,251000000.0,,,,955000000.0,,,,10000000.0,,,0.0,,,11551000000.0,632000000.0,275000000.0,26000000.0,,,65000000.0,37793000000.0,,5858000000.0,,5728000000.0,,,,,,26766000000.0,26868000000.0,,,,,,16243000000.0,,146000000.0,,-16000000.0,,,,3251000000.0,,,902000000.0,,0.0,,856000000.0,21140000000.0,10480000000.0,4884000000.0,,,-326000000.0,72000000.0,,1603000000.0,1071000000.0,,,-20000000.0,5206000000.0,404000000.0,320000000.0,,,,532000000.0,,3767000000.0,,532000000.0,86000000.0,-1163000000.0,,439000000.0,493000000.0,,24734000000.0,,1508000000.0,,89000000.0,,,,,,,,,895000000.0,,,,211000000.0,,898000000.0,-88000000.0,,,,-1332000000.0,,,1441000000.0,811000000.0,562000000.0,-2032000000.0,-536000000.0,,,126000000.0,37000000.0,,,,,,,43651000000.0,,,,-9000000.0,438000000.0,,,,,,,,4000000.0,,528000000.0,,,3233000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,138000000.0,-25000000.0,,,,,,,,-468000000.0,,206000000.0,,,,,1064000000.0,,702000000.0,,,253000000.0,,,,901000000.0,,,,12000000.0,,,0.0,,,11902000000.0,526000000.0,-131000000.0,-184000000.0,,,176000000.0,36974000000.0,,6582000000.0,,5588000000.0,,,,,,27352000000.0,26617000000.0,,,,,,16352000000.0,,55000000.0,,-68000000.0,,,,3465000000.0,,,948000000.0,,0.0,,959000000.0,21029000000.0,10907000000.0,4513000000.0,,,219000000.0,122000000.0,,1657000000.0,995000000.0,,,14000000.0,5262000000.0,391000000.0,355000000.0,,,,1064000000.0,,3605000000.0,,1064000000.0,57000000.0,-3480000000.0,,469000000.0,438000000.0,,25090000000.0,,1490000000.0,,47000000.0,,,,,,,,,294000000.0,,,,210000000.0,,211000000.0,-22000000.0,,,,0.0,,,600000000.0,578000000.0,-748000000.0,-2262000000.0,-709000000.0,,,77000000.0,82000000.0,,,,,,,43556000000.0,,,,3000000.0,-173000000.0,,,,,,,,532000000.0,,532000000.0,,,3410000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61000000.0,14000000.0,,126000000.0,42236000000.0,35000000.0,46339000000.0,637000000.0,549000000.0,-461000000.0,2230000000.0,-669000000.0,,,-202000000.0,,549000000.0,0.0,-1234000000.0,,1611000000.0,268000000.0,-303000000.0,,,-19000000.0,21347000000.0,3672000000.0,403000000.0,11000000.0,735000000.0,-146000000.0,0.0,,,12032000000.0,538000000.0,-104000000.0,315000000.0,4436000000.0,,-201000000.0,37463000000.0,,6239000000.0,1873000000.0,6067000000.0,,61000000.0,,,27414000000.0,28430000000.0,27414000000.0,-274000000.0,549000000.0,3524000000.0,311000000.0,16451000000.0,16451000000.0,6239000000.0,35000000.0,408000000.0,-124000000.0,-1802000000.0,552000000.0,,3524000000.0,-110000000.0,485000000.0,1080000000.0,-38000000.0,0.0,1032000000.0,966000000.0,21347000000.0,10995000000.0,4436000000.0,0.0,,72000000.0,-825000000.0,43702000000.0,1765000000.0,1037000000.0,,97000000.0,-282000000.0,4729000000.0,-462000000.0,-589000000.0,,,966000000.0,549000000.0,,3762000000.0,,549000000.0,126000000.0,-704000000.0,,499000000.0,-504000000.0,,25947000000.0,47000000.0,1568000000.0,1568000000.0,-42000000.0,-549000000.0,,,37463000000.0,25947000000.0,2373000000.0,1765000000.0,4103000000.0,637000000.0,6067000000.0,1080000000.0,-1737000000.0,217000000.0,2713000000.0,310000000.0,-87000000.0,,,549000000.0,-405000000.0,3762000000.0,-256000000.0,552000000.0,631000000.0,88000000.0,-2483000000.0,-735000000.0,,,45000000.0,3000000.0,,832000000.0,,,849000000.0,-475000000.0,43702000000.0,,-2483000000.0,4729000000.0,61000000.0,-33000000.0,3000000.0,,28430000000.0,,48000000.0,,,-515000000.0,-7182000000.0,1064000000.0,,,3672000000.0,,,325000000.0,45000000.0,,-2460000000.0,,,-2575000000.0,238000000.0,,,,,,,,,,,,,,,,,,,,
,,93000000.0,-22000000.0,,,,,,,,-481000000.0,,249000000.0,,,,,979000000.0,,-365000000.0,,,266000000.0,,,,1098000000.0,,,,14000000.0,,,,,,12232000000.0,688000000.0,-45000000.0,159000000.0,,,-107000000.0,36520000000.0,,7069000000.0,,7491000000.0,,,,,,28239000000.0,28373000000.0,,,,,,16191000000.0,,266000000.0,,338000000.0,,,,4143000000.0,,,1053000000.0,,0.0,,871000000.0,20882000000.0,11132000000.0,4160000000.0,,,498000000.0,144000000.0,,1420000000.0,1100000000.0,,,-15000000.0,4507000000.0,467000000.0,366000000.0,,,,979000000.0,,3599000000.0,,979000000.0,125000000.0,-454000000.0,,412000000.0,613000000.0,,25578000000.0,,1502000000.0,,146000000.0,,,,,,,,,1388000000.0,,,,219000000.0,,142000000.0,-33000000.0,,,,-43000000.0,,,772000000.0,682000000.0,113000000.0,-2661000000.0,-727000000.0,,,168000000.0,239000000.0,,,,,,,43589000000.0,,,,50000000.0,-774000000.0,,,,,,,,430000000.0,,549000000.0,,,4024000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,81000000.0,-45000000.0,,,,,,,,-462000000.0,,293000000.0,,,,,1120000000.0,,-647000000.0,,,268000000.0,,,,1094000000.0,,,,13000000.0,,,0.0,,,13029000000.0,736000000.0,-82000000.0,192000000.0,,,-4000000.0,37010000000.0,,7213000000.0,,7515000000.0,,,,,,29379000000.0,28468000000.0,,,,,,16220000000.0,,266000000.0,,-28000000.0,,,,4238000000.0,,,1037000000.0,,0.0,,932000000.0,20953000000.0,11904000000.0,3850000000.0,,,112000000.0,90000000.0,,1496000000.0,1125000000.0,,,34000000.0,4521000000.0,539000000.0,420000000.0,,,,1120000000.0,,3612000000.0,,1120000000.0,84000000.0,-2090000000.0,,389000000.0,609000000.0,,26491000000.0,,1512000000.0,,70000000.0,,,,,,,,,1346000000.0,,,,217000000.0,,342000000.0,53000000.0,,,,-216000000.0,,,636000000.0,891000000.0,-103000000.0,-2888000000.0,-973000000.0,,,58000000.0,219000000.0,,,,,,,44223000000.0,,,,52000000.0,-94000000.0,,,,,,,,141000000.0,,979000000.0,,,4158000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,136000000.0,-1000000.0,,,,,,,,-487000000.0,,145000000.0,,,,,1060000000.0,,-1822000000.0,,,289000000.0,,,,1000000000.0,,,,15000000.0,,,0.0,,,13618000000.0,668000000.0,-803000000.0,-401000000.0,,,45000000.0,41127000000.0,,7444000000.0,,7621000000.0,,,,,,31688000000.0,30457000000.0,,,,,,17540000000.0,,6000000.0,,-102000000.0,,,,4359000000.0,,,1071000000.0,,0.0,,1034000000.0,22836000000.0,12413000000.0,3820000000.0,,,-102000000.0,43000000.0,,1700000000.0,1205000000.0,,,148000000.0,6116000000.0,447000000.0,283000000.0,,,,1060000000.0,,4128000000.0,,1060000000.0,74000000.0,-1267000000.0,,537000000.0,499000000.0,,28545000000.0,,1974000000.0,,52000000.0,,,,,,,,,1345000000.0,,,,212000000.0,,642000000.0,407000000.0,,,,-808000000.0,,,672000000.0,421000000.0,1341000000.0,-3143000000.0,-1224000000.0,,,7000000.0,124000000.0,,,,,,,48571000000.0,,,,54000000.0,68000000.0,,,,,,,,-60000000.0,,1120000000.0,,,4325000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,67000000.0,-53000000.0,,82000000.0,46670000000.0,296000000.0,51158000000.0,1008000000.0,639000000.0,-534000000.0,2475000000.0,-96000000.0,,,-1600000000.0,,639000000.0,0.0,-1764000000.0,,1382000000.0,307000000.0,1026000000.0,,,642000000.0,23917000000.0,3054000000.0,-784000000.0,16000000.0,1489000000.0,-264000000.0,0.0,,,12279000000.0,383000000.0,-670000000.0,-214000000.0,3840000000.0,,19000000.0,42782000000.0,,5439000000.0,2013000000.0,6040000000.0,,-56000000.0,,,29957000000.0,33200000000.0,29957000000.0,205000000.0,639000000.0,3089000000.0,549000000.0,18332000000.0,18332000000.0,5439000000.0,271000000.0,1119000000.0,-129000000.0,-1964000000.0,410000000.0,,3089000000.0,589000000.0,377000000.0,1206000000.0,-121000000.0,0.0,1130000000.0,1307000000.0,23917000000.0,11221000000.0,3840000000.0,0.0,,-1292000000.0,-48000000.0,48221000000.0,1389000000.0,1058000000.0,,355000000.0,38000000.0,6419000000.0,36000000.0,50000000.0,,,1307000000.0,639000000.0,,4226000000.0,,639000000.0,82000000.0,-4412000000.0,,675000000.0,123000000.0,,29743000000.0,58000000.0,2087000000.0,2087000000.0,87000000.0,229000000.0,,,42782000000.0,29743000000.0,2558000000.0,1389000000.0,4488000000.0,1008000000.0,6040000000.0,1206000000.0,-1562000000.0,212000000.0,3834000000.0,256000000.0,599000000.0,,,639000000.0,-558000000.0,4226000000.0,79000000.0,410000000.0,564000000.0,779000000.0,-3457000000.0,-1234000000.0,,,21000000.0,50000000.0,,1844000000.0,,,860000000.0,502000000.0,48221000000.0,,-3457000000.0,6419000000.0,-56000000.0,1302000000.0,50000000.0,,33200000000.0,,-47000000.0,,,-421000000.0,-8223000000.0,1060000000.0,,,3054000000.0,,,2130000000.0,21000000.0,,-4598000000.0,,,-4158000000.0,90000000.0,,,,,,,,,,,,,,,,,,,,
,,100000000.0,-17000000.0,,,,,,,,-558000000.0,,-54000000.0,,,,,1789000000.0,,-1111000000.0,,,322000000.0,,,,871000000.0,,,,16000000.0,,,0.0,,,9530000000.0,583000000.0,-1180000000.0,-181000000.0,,,21000000.0,44423000000.0,,6206000000.0,,4707000000.0,,,,,,35304000000.0,30658000000.0,,,,,,20430000000.0,,12000000.0,,-40000000.0,,,,2591000000.0,,,1256000000.0,,0.0,,1174000000.0,25951000000.0,8362000000.0,3723000000.0,,,-495000000.0,-34000000.0,,1388000000.0,1168000000.0,,,1000000.0,6256000000.0,308000000.0,194000000.0,,,,1789000000.0,,4036000000.0,,1789000000.0,75000000.0,-4928000000.0,,585000000.0,321000000.0,,31649000000.0,,2093000000.0,,13000000.0,,,,,,,,,269000000.0,,,,228000000.0,,135000000.0,803000000.0,,,,-499000000.0,,,702000000.0,506000000.0,1755000000.0,-3655000000.0,-1686000000.0,,,16000000.0,37000000.0,,,,,,,50629000000.0,,,,-13000000.0,456000000.0,,,,,,,,1150000000.0,,639000000.0,,,2642000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,162000000.0,16000000.0,,,,,,,,-1028000000.0,,293000000.0,,,,,1615000000.0,,-2545000000.0,,,,,,,1774000000.0,,,,27000000.0,,,0.0,,,11540000000.0,888000000.0,-1830000000.0,-757000000.0,,,58000000.0,60292000000.0,,7259000000.0,,5161000000.0,,,,,,48099000000.0,39700000000.0,,,,,,29058000000.0,,36000000.0,,-212000000.0,,,,3369000000.0,,,1220000000.0,,0.0,,1478000000.0,34539000000.0,9839000000.0,3667000000.0,,,-100000000.0,228000000.0,,1851000000.0,1701000000.0,,,13000000.0,7440000000.0,839000000.0,558000000.0,,,,1615000000.0,,4104000000.0,,1615000000.0,100000000.0,-4458000000.0,,813000000.0,780000000.0,,42857000000.0,,5526000000.0,,-59000000.0,,,,,,,,,15000000.0,,,,336000000.0,,623000000.0,392000000.0,,,,-105000000.0,,,801000000.0,627000000.0,1720000000.0,-5242000000.0,-2457000000.0,,,12000000.0,4000000.0,,,,,,,67551000000.0,,,,-14000000.0,-427000000.0,,,,,,,,-198000000.0,,1789000000.0,,,3015000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,94000000.0,-6000000.0,,,,,,,,-869000000.0,,52000000.0,,,,,858000000.0,,-1495000000.0,,,,,,,1219000000.0,,,,16000000.0,,,0.0,,,6601000000.0,576000000.0,-1528000000.0,16000000.0,,,-57000000.0,58820000000.0,,5325000000.0,,4483000000.0,,,,,,48286000000.0,37081000000.0,,,,,,27449000000.0,,10000000.0,,13000000.0,,,,2841000000.0,,,1144000000.0,,0.0,,1694000000.0,32598000000.0,5396000000.0,5119000000.0,,,-318000000.0,172000000.0,,1223000000.0,1205000000.0,,,2000000.0,5633000000.0,393000000.0,336000000.0,,,,858000000.0,,3768000000.0,,858000000.0,105000000.0,-2234000000.0,,629000000.0,415000000.0,,42821000000.0,,4494000000.0,,22000000.0,,,,,,,,,1000000.0,,,,333000000.0,,306000000.0,361000000.0,,,,-114000000.0,,,738000000.0,860000000.0,-122000000.0,-5465000000.0,-2388000000.0,,,2000000.0,0.0,,,,,,,64145000000.0,,,,-14000000.0,27000000.0,,,,,,,,-757000000.0,,1615000000.0,,,2293000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,86000000.0,-51000000.0,,95000000.0,28958000000.0,40000000.0,34292000000.0,126000000.0,527000000.0,-881000000.0,2598000000.0,-330000000.0,,,-6351000000.0,,527000000.0,0.0,-2669000000.0,,1462000000.0,,1959000000.0,,,708000000.0,34021000000.0,1884000000.0,-1375000000.0,20000000.0,1521000000.0,-1367000000.0,0.0,,,5825000000.0,526000000.0,-1813000000.0,-445000000.0,5003000000.0,,180000000.0,60475000000.0,,4698000000.0,2736000000.0,4121000000.0,,4000000.0,,,38142000000.0,50869000000.0,38142000000.0,26000000.0,527000000.0,2386000000.0,663000000.0,28786000000.0,28786000000.0,4698000000.0,40000000.0,1046000000.0,-112000000.0,-3336000000.0,327000000.0,,2386000000.0,-39000000.0,475000000.0,968000000.0,-58000000.0,0.0,,1772000000.0,34021000000.0,4757000000.0,5003000000.0,0.0,,-462000000.0,-296000000.0,65173000000.0,1213000000.0,1068000000.0,,-123000000.0,10000000.0,5428000000.0,21000000.0,-42000000.0,,,1772000000.0,527000000.0,,4082000000.0,,527000000.0,95000000.0,-6223000000.0,,542000000.0,-82000000.0,,45087000000.0,79000000.0,4421000000.0,4421000000.0,-103000000.0,91000000.0,,,60475000000.0,45087000000.0,2747000000.0,1213000000.0,5334000000.0,126000000.0,4121000000.0,968000000.0,-918000000.0,312000000.0,4618000000.0,398000000.0,403000000.0,,,527000000.0,-200000000.0,4082000000.0,-351000000.0,327000000.0,754000000.0,1584000000.0,-5782000000.0,-2567000000.0,,,63000000.0,,,1398000000.0,,,1291000000.0,576000000.0,65173000000.0,,-5782000000.0,5428000000.0,4000000.0,520000000.0,,,50869000000.0,,202000000.0,,,-331000000.0,-17843000000.0,858000000.0,,,1884000000.0,,,4937000000.0,63000000.0,,-7820000000.0,,,-9098000000.0,-136000000.0,,,,,,,,,,,,,,,,,,,,
,,81000000.0,-19000000.0,,,,,,,,-897000000.0,,-75000000.0,,,,,715000000.0,,415000000.0,,,470000000.0,,,,1107000000.0,,,,19000000.0,,,0.0,,,4481000000.0,614000000.0,-859000000.0,144000000.0,,,-57000000.0,59556000000.0,,4759000000.0,,4911000000.0,,,,,,51761000000.0,37598000000.0,,,,,,26992000000.0,,620000000.0,,-11000000.0,,,,2253000000.0,,,939000000.0,,0.0,,1864000000.0,32687000000.0,3438000000.0,5020000000.0,,,49000000.0,23000000.0,,1147000000.0,1043000000.0,,,2204000000.0,4139000000.0,376000000.0,230000000.0,,,,715000000.0,,4495000000.0,,715000000.0,,-3914000000.0,,429000000.0,318000000.0,,45787000000.0,,4080000000.0,,-58000000.0,,,,,,,,,925000000.0,,,,319000000.0,,363000000.0,323000000.0,,,,0.0,,,514000000.0,960000000.0,-1187000000.0,-5974000000.0,-1819000000.0,,,74000000.0,,,,,,,,64315000000.0,,,,-10000000.0,81000000.0,,,,,,,,188000000.0,,527000000.0,,,2048000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,74000000.0,-117000000.0,,,,,,,,-916000000.0,,52000000.0,,,,,386000000.0,,-1640000000.0,,,496000000.0,,,,1276000000.0,,,,19000000.0,,,0.0,,,5289000000.0,715000000.0,-1194000000.0,-240000000.0,,,-22000000.0,60712000000.0,,5329000000.0,,5359000000.0,,,,,,53421000000.0,39338000000.0,,,,,,28132000000.0,,587000000.0,,-146000000.0,,,,2896000000.0,,,961000000.0,,0.0,,1815000000.0,33979000000.0,4126000000.0,5018000000.0,,,481000000.0,65000000.0,,1425000000.0,1163000000.0,,,0.0,4139000000.0,472000000.0,283000000.0,,,,386000000.0,,4471000000.0,,386000000.0,,-3600000000.0,,448000000.0,463000000.0,,46987000000.0,,4032000000.0,,-9000000.0,,,,,,,,,1007000000.0,,,,317000000.0,,45000000.0,296000000.0,,,,0.0,,,518000000.0,466000000.0,845000000.0,-6434000000.0,-1660000000.0,,,23000000.0,,,,,,,,66041000000.0,,,,-6000000.0,-681000000.0,,,,,,,,-329000000.0,,715000000.0,,,2514000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,71000000.0,-110000000.0,,,,,,,,-856000000.0,,-249000000.0,,,,,377000000.0,,-2415000000.0,,,,,,,922000000.0,,,,22000000.0,,,0.0,,,5531000000.0,638000000.0,-1269000000.0,268000000.0,,,-75000000.0,62446000000.0,,5481000000.0,,6182000000.0,,,,,,55948000000.0,41012000000.0,,,,,,29265000000.0,,658000000.0,,-142000000.0,,,,2812000000.0,,,919000000.0,,0.0,,2179000000.0,34830000000.0,4434000000.0,4648000000.0,,,129000000.0,-219000000.0,,1604000000.0,1097000000.0,,,-7000000.0,4139000000.0,138000000.0,-21000000.0,,,,377000000.0,,4438000000.0,,377000000.0,,-5401000000.0,,459000000.0,74000000.0,,49082000000.0,,3985000000.0,,-64000000.0,,,,,,,,,1216000000.0,,,,345000000.0,,386000000.0,517000000.0,,,,-159000000.0,,,581000000.0,1039000000.0,1367000000.0,-6866000000.0,-2308000000.0,,,259000000.0,,,,,,,,67927000000.0,,,,-4000000.0,85000000.0,,,,,,,,-9000000.0,,386000000.0,,,2528000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
