,quarterlyNetIncomeCommonStockholders,annualBasicEPS,trailingTaxProvision,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualEndCashPosition,annualCurrentDebt,annualCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualOtherCurrentAssets,annualBasicAverageShares,annualCostOfRevenue,quarterlyOtherNonCashItems,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingEndCashPosition,annualAccumulatedDepreciation,annualInvestmentsAndAdvances,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,annualFreeCashFlow,quarterlyDeferredIncomeTax,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,annualTotalAssets,quarterlyOtherCurrentAssets,annualNetIncome,annualRetainedEarnings,quarterlyBasicEPS,annualDilutedAverageShares,quarterlyLongTermDebt,annualLongTermDebt,quarterlyChangeInInventory,annualBeginningCashPosition,annualAccountsReceivable,annualCurrentAssets,trailingNetOtherInvestingChanges,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyGrossProfit,annualDilutedEPS,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyGoodwill,quarterlyNetIncome,trailingCommonStockIssuance,quarterlyNetIncomeContinuousOperations,annualTaxProvision,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyTaxProvision,annualInventory,trailingCashFlowFromContinuingFinancingActivities,annualStockBasedCompensation,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCommonStockIssuance,trailingOtherIncomeExpense,annualCapitalStock,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,trailingChangeInInventory,annualOtherIntangibleAssets,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualGrossProfit,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualEbitda,annualNetPPE,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyTotalAssets,trailingPretaxIncome,trailingNetIncome,annualGoodwill,trailingChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,trailingBeginningCashPosition,quarterlyTotalNonCurrentAssets,annualChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherShortTermInvestments,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangesInAccountReceivables,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualPretaxIncome,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyAccountsPayable,annualRepaymentOfDebt,trailingGrossProfit,trailingChangeInWorkingCapital,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,annualTotalRevenue,quarterlyBeginningCashPosition,annualPurchaseOfInvestment,trailingTotalRevenue,trailingDeferredIncomeTax,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInvestingCashFlow,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1128038400,61719000.0,,,-136789000.0,76309000.0,,,,125544000.0,,,,,,,,,,-3175000.0,-189723000.0,102760000.0,,,,,,458872000.0,10018000.0,,-85000.0,,,,,,652553000.0,,,,51700000.0,,,,,,533246000.0,616959000.0,935279000.0,93370000.0,872239000.0,,,,0.0,,,0.505,,,,13403000.0,,,,,,13106000.0,481277000.0,772956000.0,,32173000.0,,,162323000.0,,,35594000.0,,,,68953000.0,,,,,59563000.0,389021000.0,,,61719000.0,,61050000.0,,,-68499000.0,36317000.0,,,,288342000.0,,-244904000.0,22488000.0,114409000.0,,3296000.0,76309000.0,,,,,260670000.0,501000.0,,8572000.0,,,,,,122472000.0,,97367000.0,14674000.0,22002000.0,,,,74807000.0,,,,81117000.0,-29417000.0,20380000.0,,,,1197257000.0,,,,,,,325018000.0,,,23117000.0,,184361000.0,,,-35292000.0,,,,-53988000.0,,,126544000.0,9390000.0,0.4925,553097000.0,,,,,-1654000.0,,354000.0,,,111601000.0,,,,,,,,,,,,,,,,,,,,,,,
1135987200,39881000.0,1.3575,,-32923000.0,49064000.0,49064000.0,,42037000.0,,0.0,123456000.0,2637083000.0,,,529792000.0,,188182000.0,,6475000.0,-67245000.0,68958000.0,189978000.0,-10434000.0,,-244307000.0,,495819000.0,45261000.0,144972000.0,-5953000.0,,-4802000.0,,37396000.0,35858000.0,765549000.0,308160000.0,-130763000.0,,44475000.0,166989000.0,-38807000.0,49064000.0,,,573882000.0,577367000.0,854445000.0,59477000.0,775929000.0,765549000.0,,1142900000.0,0.0,167658000.0,495819000.0,,126488000.0,,,3133000.0,67460000.0,410533000.0,775929000.0,,-11243000.0,176127000.0,410533000.0,702858000.0,167658000.0,42037000.0,268001000.0,54562000.0,151587000.0,1.325,,188182000.0,,264343000.0,366971000.0,92110000.0,-2211000.0,,,,82629000.0,377351000.0,377351000.0,,39881000.0,,39881000.0,101424000.0,43817000.0,28860000.0,24868000.0,111276000.0,,,329575000.0,,-244307000.0,12055000.0,111276000.0,,3221000.0,49064000.0,51826000.0,,354000.0,251234000.0,239042000.0,395000.0,,,577367000.0,,,,12055000.0,,,64749000.0,,37396000.0,575662000.0,,,-86862000.0,311319000.0,329575000.0,,92675000.0,-48200000.0,-86997000.0,,239042000.0,1797000.0,1142900000.0,,,,,-18396000.0,,366971000.0,,,5538000.0,,189978000.0,176127000.0,573882000.0,-27245000.0,,,5101000.0,-49864000.0,268413000.0,-5822000.0,58630000.0,9481000.0,,529792000.0,,,,267502000.0,-4802000.0,,354000.0,5832000.0,3212745000.0,76309000.0,-322046000.0,,,-106262000.0,5538000.0,,-320135000.0,,50505000.0,,,,,,,,,,,,,,
1143763200,46804000.0,,,119888000.0,94611000.0,,,,120056000.0,,,,,,,,,,-2957000.0,-51442000.0,50549000.0,,,,,,539738000.0,-51700000.0,,-1761000.0,,,,,,743168000.0,,,,-50575000.0,,,,,,564258000.0,551810000.0,791594000.0,41975000.0,733312000.0,,,,8614000.0,,,0.4,,,,-53423000.0,,,,,,179851000.0,373905000.0,728079000.0,,33517000.0,,,63515000.0,,,191358000.0,,,,21540000.0,,,,,13516000.0,366341000.0,,,46804000.0,,31160000.0,,,0.0,15487000.0,,,,341735000.0,,-222523000.0,11507000.0,146357000.0,,3212000.0,94611000.0,1401000.0,,,,190810000.0,275000.0,,,,,,,,116916000.0,,46647000.0,17821000.0,16641000.0,,,,4826000.0,,,,-18340000.0,-32235000.0,-56001000.0,,,,1109509000.0,,,,,,,376197000.0,,,33281000.0,,96199000.0,,,45547000.0,,,,-59271000.0,,,154693000.0,8574000.0,0.39,485012000.0,,,,,-4674000.0,,357000.0,,,49064000.0,,,,,,,,,,,,,,,,,,,,,,,
1151625600,93101000.0,,,-43760000.0,117856000.0,,,,116726000.0,,,,,,,,,,-2909000.0,-51841000.0,144908000.0,,,,,,628274000.0,-7477000.0,,1110000.0,,,,,,822997000.0,,,,62876000.0,,,,,,590980000.0,626373000.0,1120840000.0,134225000.0,861799000.0,,,,2466000.0,,,0.81,,,,3477000.0,,,,,,183978000.0,463668000.0,957201000.0,,45038000.0,,,163639000.0,,,196624000.0,,,,29414000.0,,,,,18731000.0,434345000.0,,,93101000.0,,87729000.0,,,0.0,50148000.0,,,,368444000.0,,-222536000.0,12646000.0,145829000.0,,1516000.0,117856000.0,780000.0,,,,228593000.0,272000.0,,,,,,,,114372000.0,,137877000.0,17724000.0,9375000.0,,,,4061000.0,,,,98135000.0,-35259000.0,-31130000.0,,,,1257342000.0,,,,,,,395543000.0,,,24766000.0,,110737000.0,,,23245000.0,,,,-33062000.0,,,43340000.0,10683000.0,0.8,556569000.0,,,,,-4930000.0,,717000.0,,,94611000.0,,,,,,,,,,,,,,,,,,,,,,,
1159574400,79002000.0,,,-2786000.0,194628000.0,,,,115566000.0,,,,1064000.0,,,,,,-4609000.0,-69008000.0,126570000.0,,,,,,702760000.0,25855000.0,,6046000.0,,,,,,766054000.0,,,,106788000.0,,,,,,611902000.0,566553000.0,1172693000.0,117090000.0,820514000.0,,,,624000.0,,,0.7,,,,41532000.0,,,,,,177379000.0,399770000.0,1033557000.0,,45506000.0,,,139136000.0,,,199501000.0,,,,22046000.0,,,,,12566000.0,462738000.0,,,79002000.0,,79201000.0,,,0.0,43964000.0,,,,382892000.0,,-229010000.0,22122000.0,104297000.0,,3596000.0,194628000.0,243000.0,,,,286383000.0,268000.0,,,,,,,,113110000.0,,123165000.0,14961000.0,10425000.0,,,,1484000.0,,,,128476000.0,-21688000.0,-48918000.0,,,,1228792000.0,,,,,,,408278000.0,,,4237000.0,,91755000.0,,,76772000.0,,,,-46036000.0,,,87910000.0,9480000.0,0.685,516810000.0,,,,,-5183000.0,,717000.0,,,117856000.0,,,,,,,,,,,,,,,,,,,,,,,
1167523200,47659000.0,2.34,,-37537000.0,154117000.0,154117000.0,,51173000.0,,355000.0,113952000.0,3558350000.0,1624000.0,,507566000.0,,212382000.0,,-4527000.0,-39681000.0,80135000.0,96168000.0,11816000.0,,-237270000.0,,745994000.0,-14882000.0,124754000.0,2585000.0,,-11358000.0,,10451000.0,-48204000.0,771775000.0,102976000.0,-175394000.0,,5665000.0,246898000.0,0.0,154117000.0,,,642740000.0,559393000.0,938090000.0,68601000.0,806852000.0,771775000.0,,1237869000.0,355000.0,266566000.0,745994000.0,,116420000.0,,,-25378000.0,49064000.0,398123000.0,806852000.0,,-15002000.0,191606000.0,398123000.0,839513000.0,266566000.0,51173000.0,319334000.0,2645000.0,98577000.0,2.29,,212382000.0,,63255000.0,431017000.0,29976000.0,5507000.0,,,,18442000.0,466094000.0,466094000.0,,47659000.0,,48808000.0,136603000.0,40270000.0,0.0,27004000.0,129675000.0,,,405470000.0,,-237270000.0,20776000.0,129675000.0,,4605000.0,154117000.0,221000.0,,718000.0,245183000.0,250285000.0,261000.0,,,559393000.0,,15096000.0,,20776000.0,,,75812000.0,15096000.0,10451000.0,464867000.0,,,1445000.0,402161000.0,405470000.0,,36912000.0,-31247000.0,-39886000.0,,250285000.0,-33792000.0,1237869000.0,,,,,105053000.0,,431017000.0,,,654000.0,,96168000.0,191606000.0,642740000.0,-40511000.0,,,1076000.0,-37025000.0,383501000.0,7980000.0,33391000.0,11533000.0,,507566000.0,,,,361891000.0,-11358000.0,,718000.0,12929000.0,4023217000.0,194628000.0,-211972000.0,,,-120429000.0,654000.0,,35805000.0,,-175935000.0,,,,,,,,,,,,,,
1175299200,67542000.0,,,-53775000.0,151179000.0,,,,112636000.0,,,,1231000.0,,,,,,-4477000.0,-89165000.0,108025000.0,,,,,,807969000.0,4060000.0,,-72000.0,,,,,,747813000.0,,,,59551000.0,,,,,,669490000.0,532369000.0,925867000.0,96574000.0,789652000.0,,,,0.0,,,0.61,,,,-15758000.0,,,,,,195689000.0,362792000.0,801995000.0,,35237000.0,,,123872000.0,,,215444000.0,,,,27298000.0,,,,,15847000.0,499229000.0,,,67542000.0,,67542000.0,,,0.0,34686000.0,,,,423135000.0,,-246355000.0,19755000.0,145433000.0,,3346000.0,151179000.0,263000.0,,,,270676000.0,252000.0,,,,,,,,110378000.0,,102228000.0,14227000.0,20028000.0,,,,4587000.0,,,,86301000.0,-26750000.0,-35464000.0,,,,1247042000.0,,,,,,,457390000.0,,,16109000.0,,119497000.0,,,-2938000.0,,,,-35837000.0,,,62140000.0,11451000.0,0.6,481023000.0,,,,,-12844000.0,,719000.0,,,154117000.0,,,,,,,,,,,,,,,,,,,,,,,
1183161600,158627000.0,,,-220646000.0,107137000.0,,,,111906000.0,,,,215000.0,,,,,,-5573000.0,-270875000.0,247191000.0,,,,,,959990000.0,23186000.0,,947000.0,,,,,,817477000.0,,,,148502000.0,,,,,,714773000.0,598838000.0,1216997000.0,236550000.0,920097000.0,,,,0.0,,,1.445,,,,1736000.0,,,,,,197909000.0,404336000.0,948458000.0,,48000000.0,,,268539000.0,,,218639000.0,,,,31989000.0,,,,,21348000.0,640000000.0,,,158627000.0,,158627000.0,,,0.0,86136000.0,,,,459849000.0,,-254924000.0,20730000.0,143697000.0,,4954000.0,107137000.0,284000.0,,,,356677000.0,291000.0,,,,,,,,109918000.0,,244763000.0,13772000.0,63759000.0,,,,2870000.0,,,,194283000.0,-45781000.0,-17679000.0,,,,1457477000.0,,,,,,,537380000.0,,,34767000.0,,249540000.0,,,-44042000.0,,,,-15260000.0,,,96010000.0,10641000.0,1.42,516071000.0,,,,,-12806000.0,,724000.0,,,151179000.0,,,,,,,,,,,,,,,,,,,,,,,
1191110400,58126000.0,,,-6158000.0,39034000.0,,,,111706000.0,,,,6882000.0,,,,,,-6601000.0,-201727000.0,78163000.0,,,,,,1011551000.0,-95869000.0,,10564000.0,,,,,,946638000.0,,,,-64568000.0,,,,,,755042000.0,733100000.0,1208671000.0,67632000.0,1012298000.0,,,,0.0,,,0.53,,,,-36107000.0,,,,,,182263000.0,583418000.0,1111710000.0,,51452000.0,,,96961000.0,,,213538000.0,,,,29329000.0,,,,,18798000.0,665075000.0,,,58126000.0,,58126000.0,,,0.0,19141000.0,,,,491903000.0,,-263139000.0,31275000.0,179804000.0,,5564000.0,39034000.0,60000.0,,,,223816000.0,297000.0,,,,,,,,109638000.0,,77267000.0,13131000.0,94381000.0,,,,1483000.0,,,,-23884000.0,-40684000.0,-38061000.0,,,,1611713000.0,,,,,,,599415000.0,,,0.0,,184782000.0,,,-68103000.0,,,,-33003000.0,,,236253000.0,10531000.0,0.52,681648000.0,,,,,-11715000.0,,724000.0,,,107137000.0,,,,,,,,,,,,,,,,,,,,,,,
1199059200,49833000.0,3.045,,-12478000.0,94369000.0,94369000.0,,35104000.0,,0.0,109704000.0,4213181000.0,8022000.0,,782976000.0,,243738000.0,,-6557000.0,-79377000.0,76409000.0,158233000.0,38688000.0,,-271970000.0,,1054974000.0,80961000.0,261479000.0,11632000.0,,-19076000.0,,85887000.0,12338000.0,1061818000.0,112229000.0,-207196000.0,,117994000.0,334128000.0,0.0,94369000.0,,,802820000.0,818080000.0,1440207000.0,65576000.0,1034621000.0,1061818000.0,,1663945000.0,0.0,334128000.0,1054974000.0,,111700000.0,,,39174000.0,154117000.0,614769000.0,1034621000.0,,-23208000.0,204805000.0,614769000.0,1351018000.0,334128000.0,35104000.0,509345000.0,2288000.0,89189000.0,2.99,,243738000.0,,68773000.0,629324000.0,23613000.0,16350000.0,,,,12780000.0,593794000.0,593794000.0,,49833000.0,,49833000.0,165316000.0,43456000.0,0.0,25353000.0,140630000.0,,,530850000.0,,-271970000.0,38933000.0,140630000.0,,5245000.0,94369000.0,1681000.0,,733000.0,422737000.0,252602000.0,246000.0,,,818080000.0,,12587000.0,,38933000.0,,,75186000.0,12587000.0,85887000.0,578561000.0,,,29748000.0,509788000.0,530850000.0,,166037000.0,-48043000.0,-98224000.0,,252602000.0,-10955000.0,1663945000.0,,,,,-59748000.0,,629324000.0,,,0.0,,158233000.0,204805000.0,802820000.0,55335000.0,,,1086000.0,-123096000.0,499444000.0,23071000.0,114942000.0,10833000.0,,782976000.0,,,,466332000.0,-19076000.0,,733000.0,19109000.0,4791742000.0,39034000.0,-641144000.0,,,-161258000.0,0.0,,-293057000.0,,-189428000.0,,,,,,,,,,,,,,
1206921600,8649000.0,,,83459000.0,180551000.0,,,,103030000.0,,,,178000.0,,,,,,-6410000.0,-207847000.0,22902000.0,,,,,,1055989000.0,74468000.0,,-1623000.0,,,,,,1378673000.0,,,,26089000.0,,,,,,1200294000.0,958498000.0,1479984000.0,9593000.0,1213757000.0,,,,0.0,,,0.085,,341416000.0,,5626000.0,,,,,,42334000.0,669959000.0,1444250000.0,,34176000.0,,,35734000.0,,,420175000.0,,,,26141000.0,,,,,12832000.0,500033000.0,,,8649000.0,,8649000.0,,,7295000.0,4695000.0,,,,934222000.0,,-266072000.0,36425000.0,135115000.0,,2990000.0,180551000.0,254000.0,,,,386525000.0,1992000.0,,10000000.0,,,,,,102330000.0,,13344000.0,68762000.0,59981000.0,,,,2879000.0,,,,98850000.0,-72761000.0,-96127000.0,,,,2276722000.0,,,,,,,1062965000.0,,,0.0,,205974000.0,,,86182000.0,,,,-102850000.0,,,185772000.0,13309000.0,0.085,914322000.0,,,,,-20662000.0,,735000.0,,,94369000.0,,,,,,,,,,,,,,,,,,,,,,,
1214784000,11452000.0,,,-11975000.0,154771000.0,,,,101030000.0,,,,2517000.0,,,,,,-7645000.0,-95700000.0,36155000.0,,,,,,1059905000.0,-21361000.0,,6733000.0,,,,,,1557411000.0,,,,-110260000.0,,,,,,1326085000.0,1135251000.0,1743822000.0,20226000.0,1291856000.0,,,,0.0,,,0.115,,339909000.0,,-24275000.0,,,,,,37819000.0,841527000.0,1694835000.0,,36058000.0,,,48987000.0,,,422160000.0,,,,28761000.0,,,,,12832000.0,480373000.0,,,11452000.0,,11452000.0,,,0.0,5856000.0,,,,1046733000.0,,-279352000.0,44432000.0,159390000.0,,-493000.0,154771000.0,2000.0,,,,271081000.0,6251000.0,,20000000.0,,,,,,100316000.0,,17308000.0,68284000.0,35998000.0,,,,2101000.0,,,,15763000.0,-126023000.0,-29568000.0,,,,2442871000.0,,,,,,,1151015000.0,,,0.0,,116310000.0,,,-25780000.0,,,,-34026000.0,,,209748000.0,15929000.0,0.115,1079193000.0,,,,,-18356000.0,,736000.0,,,180551000.0,,,,,,,,,,,,,,,,,,,,,,,
1222732800,49899000.0,,,-46076000.0,136008000.0,,,,100064000.0,,,,,,,,,,-7530000.0,-73969000.0,99716000.0,,,,,,1102337000.0,-21679000.0,,-3331000.0,,,,,,1326155000.0,,,,-46568000.0,,,,,,1418373000.0,914054000.0,1719920000.0,82976000.0,999974000.0,,,,0.0,,,0.5,,340851000.0,,18558000.0,,,,,,31182000.0,629196000.0,1606035000.0,,41838000.0,,,113885000.0,,,412101000.0,,,,30909000.0,,,,,14169000.0,509917000.0,,,49899000.0,,49899000.0,,,0.0,25750000.0,,,,1124596000.0,,-293777000.0,40068000.0,140832000.0,,-1847000.0,136008000.0,238000.0,,,,214381000.0,7376000.0,,24000000.0,,,,,,99434000.0,,75649000.0,65798000.0,50055000.0,,,,-451000.0,,,,46081000.0,-92649000.0,-18768000.0,,,,2240423000.0,,,,,,,1240449000.0,,,0.0,,78373000.0,,,-18763000.0,,,,-15025000.0,,,120542000.0,16740000.0,0.5,848216000.0,,,,,-20051000.0,,736000.0,,,154771000.0,,,,,,,,,,,,,,,,,,,,,,,
1230681600,50558000.0,1.2,,-83185000.0,40805000.0,40805000.0,29000000.0,42016000.0,,0.0,100404000.0,5548641000.0,,,391142000.0,-393186000.0,475735000.0,,-29577000.0,-391916000.0,114355000.0,49194000.0,-913000.0,,-304379000.0,6009000.0,1145388000.0,-68390000.0,-262569000.0,31155000.0,,-35081000.0,,34309000.0,-36962000.0,937893000.0,118695000.0,-151901000.0,,-131830000.0,120558000.0,0.0,40805000.0,,,1509701000.0,462158000.0,923942000.0,87537000.0,530623000.0,937893000.0,,1874225000.0,0.0,120558000.0,1145388000.0,,101098000.0,341914000.0,341914000.0,15097000.0,94369000.0,289764000.0,530623000.0,,-51162000.0,64330000.0,289764000.0,803521000.0,120558000.0,42016000.0,945461000.0,23699000.0,120421000.0,1.19,,475735000.0,,54906000.0,1343602000.0,32884000.0,-40170000.0,6009000.0,,,15073000.0,541540000.0,541540000.0,27542000.0,50558000.0,,50558000.0,64826000.0,63789000.0,5958000.0,28525000.0,125735000.0,,7467000.0,1205322000.0,,-304379000.0,69491000.0,125735000.0,,-4807000.0,40805000.0,23205000.0,,735000.0,155490000.0,89999000.0,8336000.0,,29000000.0,462158000.0,,70420000.0,,69491000.0,,,79083000.0,70420000.0,34309000.0,319027000.0,,,-5442000.0,273128000.0,1205322000.0,,-5204000.0,-126626000.0,-6814000.0,,89999000.0,15006000.0,1874225000.0,,,27542000.0,,-53564000.0,,1343602000.0,331978000.0,,0.0,,49194000.0,64330000.0,1509701000.0,-95203000.0,,,23955000.0,0.0,185384000.0,32934000.0,429399000.0,17811000.0,,391142000.0,,,,200332000.0,-35081000.0,,735000.0,-1817000.0,5867668000.0,136008000.0,-769432000.0,,,-418059000.0,0.0,,-57777000.0,,-151277000.0,,,,,,,,,,,,,,
1238457600,21945000.0,,,-70339000.0,53878000.0,,,,100342000.0,,,,216000.0,,,,,1447000.0,-7502000.0,-128707000.0,62591000.0,,,,,,1159881000.0,-49995000.0,,1971000.0,,,,,,1062783000.0,,,,-101543000.0,,,,,,1604508000.0,512579000.0,650823000.0,39899000.0,545198000.0,,,,0.0,,,0.22,,411485000.0,,-37189000.0,,,,,,67391000.0,303687000.0,578856000.0,,41987000.0,,,71967000.0,,,550204000.0,9597000.0,,,32068000.0,,0.0,,,11747000.0,558761000.0,,27542000.0,21945000.0,,23900000.0,,,0.0,12131000.0,,,,1285245000.0,,-319263000.0,71328000.0,162924000.0,,175000.0,53878000.0,6975000.0,,,,54465000.0,6239000.0,,55000000.0,,,,,,100084000.0,-25500000.0,36031000.0,95605000.0,60277000.0,,,,-6916000.0,,,,-2315000.0,-99228000.0,85727000.0,,,,2013867000.0,,,,,,,1468669000.0,,,0.0,,587000.0,,,13073000.0,,-15423000.0,,-1830000.0,,,183096000.0,20321000.0,0.22,415592000.0,,,,,-35289000.0,,735000.0,,,40805000.0,,,,,,,,,,,,,,,,,,,,,,,
1246320000,14605000.0,,,-241979000.0,108688000.0,,,,100452000.0,,,,-22561000.0,,,,,2890000.0,-13099000.0,-62685000.0,63851000.0,,,,,,1166883000.0,100678000.0,,16210000.0,,,,,,1594872000.0,,,,59700000.0,,,,,,1764456000.0,851090000.0,1038381000.0,39339000.0,1010457000.0,,,,0.0,,,0.145,,578020000.0,,-2390000.0,,,,,,77358000.0,604700000.0,958434000.0,,46471000.0,,,79947000.0,,,743782000.0,403823000.0,,,40608000.0,,0.0,,,15108000.0,569579000.0,,27542000.0,14605000.0,,21571000.0,,,0.0,9575000.0,,,,1425200000.0,,-339256000.0,88404000.0,264048000.0,,-1122000.0,108688000.0,53490000.0,,,,109479000.0,7205000.0,,0.0,,,,,,100340000.0,-132314000.0,31146000.0,98329000.0,59913000.0,,,,992000.0,,,,143865000.0,-84165000.0,152924000.0,,,,2621441000.0,,,,,,,1610984000.0,,,0.0,,791000.0,,,54810000.0,,-301013000.0,,616000.0,,,37185000.0,25500000.0,0.145,804619000.0,,,,,-33929000.0,,738000.0,,,53878000.0,,,,,,,,,,,,,,,,,,,,,,,
1254268800,23484000.0,,,-62628000.0,98527000.0,,,,100654000.0,,,,1640000.0,,,,,2242000.0,-1968000.0,25500000.0,81699000.0,,,,,,1182831000.0,-28395000.0,,7412000.0,,,,,,1650742000.0,,,,-24526000.0,,,,,,1826584000.0,867966000.0,1490429000.0,56933000.0,1045813000.0,,,,0.0,,,0.235,,605832000.0,,-34234000.0,,,,,,81300000.0,615832000.0,1392501000.0,,47331000.0,,,97928000.0,,,782776000.0,16045000.0,,,40995000.0,,0.0,,,16728000.0,587328000.0,,27542000.0,23484000.0,,31347000.0,,,0.0,13680000.0,,,,1469024000.0,-71000000.0,-357560000.0,95644000.0,298282000.0,,268000.0,98527000.0,13680000.0,,,,99553000.0,12405000.0,,0.0,,,,,,100488000.0,-25500000.0,45027000.0,98193000.0,57526000.0,,,,-988000.0,,,,38102000.0,-62628000.0,14365000.0,,,,2698098000.0,,,,,,,1652285000.0,,,0.0,,1026000.0,,,-10161000.0,,-11132000.0,,-23359000.0,,,0.0,24267000.0,0.235,820635000.0,,,,,-34200000.0,,737000.0,,,108688000.0,,,,,,,,,,,,,,,,,,,,,,,
