,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingCapitalExpenditure,quarterlyGrossPPE,annualOtherNonCurrentAssets,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalRevenue,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyChangeInInventory,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingChangeInAccountPayable,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyDilutedEPS,annualChangeInWorkingCapital,quarterlyPurchaseOfBusiness,annualOtherCurrentAssets,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualChangeInInventory,quarterlyCapitalExpenditure,trailingTaxProvision,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualPurchaseOfBusiness,annualFreeCashFlow,annualCostOfRevenue,trailingOtherNonCashItems,annualBeginningCashPosition,annualNetIncome,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,annualOtherNonCashItems,annualBasicAverageShares,trailingNetIncome,quarterlyOtherCurrentLiabilities,annualStockholdersEquity,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyCurrentAccruedExpenses,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,quarterlyCostOfRevenue,annualRetainedEarnings,quarterlyGoodwill,annualInventory,annualBasicEPS,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualGoodwill,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualPurchaseOfInvestment,annualCommonStockIssuance,quarterlyOtherIncomeExpense,annualCapitalStock,annualStockBasedCompensation,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInventory,annualOperatingIncome,annualOtherIncomeExpense,annualAccountsPayable,annualOperatingCashFlow,trailingOperatingIncome,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,annualEndCashPosition,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,annualEbitda,trailingTotalRevenue,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyCurrentDebt,trailingEndCashPosition,quarterlyBasicEPS,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,annualDilutedEPS,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingOtherIncomeExpense,quarterlyInvestmentsAndAdvances,trailingBasicEPS,annualOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,trailingDilutedEPS,annualCashDividendsPaid,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,annualInvestmentsAndAdvances
1314748800,10994000.0,25185000.0,,,-321604000.0,,4371872000.0,94996000.0,,2624660000.0,2624660000.0,-1702997000.0,9722000.0,-433314000.0,,-1466802000.0,-22251000.0,41520000.0,,2792425000.0,,-14605000.0,-119691000.0,88022000.0,2755853000.0,848974000.0,675043000.0,8143000.0,,17765000.0,-1254232000.0,0.0,424031000.0,-674000.0,591831000.0,,172615000.0,-222081000.0,,97606000.0,-118076000.0,8072973000.0,,828565000.0,1352574000.0,18717000.0,,,301469000.0,3077177000.0,2792425000.0,3430896000.0,,4119463000.0,828565000.0,5802000.0,3692938000.0,7123834000.0,475272000.0,,201046000.0,,88022000.0,,470197000.0,168728000.0,-643998000.0,2668875000.0,2641996000.0,848974000.0,,-279084000.0,524009000.0,-155421000.0,-121020000.0,,-1702997000.0,34082000.0,,969934000.0,3953510000.0,,98280000.0,848974000.0,,-2761000.0,,375338000.0,394645000.0,-318994000.0,301469000.0,301469000.0,,5869602000.0,848974000.0,42632000.0,,0.0,-1254232000.0,,3317600000.0,424031000.0,,,140690000.0,3430896000.0,,205171000.0,13699000.0,1289422000.0,-643998000.0,302645000.0,2466107000.0,19.91,,3317600000.0,302645000.0,,43081000.0,-43772000.0,55846000.0,0.0,441000.0,26625000.0,140690000.0,,2466107000.0,1494803000.0,-341114000.0,2755853000.0,1291538000.0,,2668875000.0,-119691000.0,97606000.0,,97606000.0,97606000.0,65764000.0,3692938000.0,,,,441000.0,97606000.0,100367000.0,-973771000.0,1702032000.0,,,-9052000.0,4371872000.0,-4733000.0,55870000.0,34082000.0,,,97606000.0,,0.0,,94996000.0,7123834000.0,43603000.0,25185000.0,301469000.0,1324246000.0,19.47,,273625000.0,3077177000.0,5869602000.0,12918000.0,375338000.0,,,,,,,,,,,,,,,,,,,,,,,
1322611200,10069000.0,85222000.0,,,,,4408429000.0,,,,,,,-309765000.0,39865000.0,,98138000.0,-4916000.0,,,,,-130644000.0,79092000.0,2843741000.0,,,7562000.0,,,-1347099000.0,0.0,,,391319000.0,,,,,96676000.0,-61889000.0,,,642693000.0,983627000.0,-75122000.0,,,191125000.0,,2842673000.0,3578966000.0,,,642693000.0,-6448000.0,3700713000.0,,,4.68,,,,,301840000.0,110715000.0,-452873000.0,2667105000.0,1924341000.0,,,-280699000.0,340934000.0,,-61924000.0,,-1741324000.0,,,,,,,,,-930000.0,,381813000.0,342294000.0,,191125000.0,191125000.0,,,,,,735225000.0,,,,444538000.0,,,135695000.0,,40864000.0,,18561000.0,940714000.0,,302645000.0,,,,3318900000.0,,,,,,0.0,,,,,2531210000.0,,,,,,,,96676000.0,,,96676000.0,50385000.0,,,,,442000.0,,97606000.0,,,,,-11091000.0,,4856000.0,39094000.0,35417000.0,,4.79,,,,,100845000.0,7279679000.0,,,191125000.0,,,,280370000.0,3089907000.0,5932580000.0,11157000.0,,,,,,,,,,,,,,,,,,,,,,,,
1330473600,16403000.0,62150000.0,,,,,4488383000.0,,,,,,,-482270000.0,39281000.0,,4208000.0,5956000.0,,,,,-106134000.0,82863000.0,2824873000.0,,,15045000.0,,,-1295524000.0,0.0,,,396821000.0,49095000.0,,,,103207000.0,-129194000.0,,,625564000.0,926215000.0,-113450000.0,,,3573000.0,,2908564000.0,3516789000.0,,,625564000.0,-16033000.0,3835199000.0,,,4.15,,0.0,,,261728000.0,94798000.0,-1605514000.0,2724396000.0,1804069000.0,,,-326260000.0,300651000.0,,-132430000.0,,-1763987000.0,,,,,,,,,5601000.0,,400399000.0,461214000.0,,166930000.0,166930000.0,,,,,,691916000.0,,,,430588000.0,,,144790000.0,,40237000.0,,33050000.0,877854000.0,,302645000.0,,,,3434800000.0,,,,,,0.0,,,,,2577704000.0,,,,,,,,103207000.0,,,103207000.0,96170000.0,,,,,395000.0,,97606000.0,,,,,-18970000.0,,-3796000.0,38923000.0,29560000.0,,4.25,,,,,101174000.0,7351988000.0,,,166930000.0,,,,328784000.0,3147900000.0,6056464000.0,21793000.0,,,,,,,,,,,,,,,,,,,,,,,,
1338422400,13903000.0,80718000.0,,,,,4565947000.0,,,,,,,-400455000.0,38644000.0,,47133000.0,-18013000.0,,,,,-116657000.0,77410000.0,2866580000.0,,,8827000.0,,,-1416829000.0,0.0,,,478110000.0,,,,,103100000.0,-97039000.0,,,662549000.0,1089799000.0,-56128000.0,,,248586000.0,,2944272000.0,3567393000.0,,,662549000.0,-219919000.0,3998290000.0,,,6.28,,,,,387507000.0,138921000.0,-1356930000.0,2767098000.0,2111866000.0,,,-240353000.0,427250000.0,,-95847000.0,,-1798849000.0,,,,,,,,,-107000.0,,399290000.0,337393000.0,,248586000.0,248586000.0,,,,,,0.0,,,,443161000.0,,,133941000.0,,39590000.0,,17471000.0,1022067000.0,,302645000.0,,,,3599000000.0,,,,,,0.0,,,,,2629821000.0,,,,,,,,103100000.0,,,103100000.0,50860000.0,,,,,396000.0,,103207000.0,,,,,-15162000.0,,10352000.0,39743000.0,7309000.0,,6.43,,,,,112449000.0,7565683000.0,,,248586000.0,,,,241546000.0,3204582000.0,6148854000.0,4543000.0,,,,,,,,,,,,,,,,,,,,,,,,
1346371200,12079000.0,17053000.0,,,-378054000.0,,4659761000.0,94324000.0,,2803145000.0,2803145000.0,-1803833000.0,25557000.0,-480144000.0,37421000.0,-1362869000.0,26491000.0,59407000.0,,2978946000.0,,-21276000.0,-152013000.0,85649000.0,2926740000.0,930373000.0,49992000.0,9491000.0,,52114000.0,-1548025000.0,0.0,199032000.0,5487000.0,622681000.0,,177302000.0,-108021000.0,,103093000.0,-148528000.0,8603863000.0,,872339000.0,1432395000.0,1664000.0,,,-598575000.0,3286693000.0,2978946000.0,3655592000.0,,4432036000.0,872339000.0,127931000.0,4158072000.0,7813664000.0,522613000.0,8.46,77832000.0,,85649000.0,,501911000.0,178179000.0,-1033197000.0,2855928000.0,2763586000.0,930373000.0,,-276820000.0,560056000.0,-167914000.0,-149777000.0,,-1803833000.0,49881000.0,,845927000.0,4171827000.0,,97606000.0,930373000.0,,-7000.0,,439770000.0,425374000.0,-374761000.0,323732000.0,323732000.0,,6265639000.0,8066000.0,38696000.0,,49992000.0,-1548025000.0,,3718302000.0,199032000.0,,,161375000.0,3655592000.0,38262000.0,211831000.0,24822000.0,1331191000.0,-1033197000.0,302645000.0,2627983000.0,24.04,,3718302000.0,302645000.0,,42385000.0,-45665000.0,75343000.0,0.0,399000.0,33363000.0,161375000.0,,2627983000.0,1628891000.0,0.0,2926740000.0,1223981000.0,,2855928000.0,-152013000.0,103093000.0,,103093000.0,103093000.0,61228000.0,4158072000.0,,197406000.0,,399000.0,103093000.0,103100000.0,-843433000.0,1842119000.0,,,-11533000.0,4659761000.0,-27832000.0,59542000.0,49881000.0,,8.65,103093000.0,,6573000.0,,94324000.0,7813664000.0,39625000.0,17053000.0,323732000.0,1452986000.0,23.48,,275597000.0,3286693000.0,6265639000.0,25778000.0,439770000.0,,,,,,,,,,,,,,,,,,,,,,,
1354233600,6179000.0,80532000.0,,,,,4735703000.0,,,,,,,-317332000.0,36845000.0,,80394000.0,-26365000.0,,,,,-152462000.0,86003000.0,3021916000.0,,,8131000.0,,,-1591369000.0,0.0,,,415917000.0,,,,,99864000.0,-85591000.0,,,668590000.0,1031866000.0,-74808000.0,,,-15779000.0,,3062291000.0,3744492000.0,,,668590000.0,-312326000.0,4244916000.0,,,5.41,,,,,322172000.0,118720000.0,-829745000.0,2890269000.0,1991040000.0,,,-235859000.0,363276000.0,,-80430000.0,,-1845434000.0,,,,,,,,,-3229000.0,,442211000.0,318253000.0,,203452000.0,203452000.0,,,,,,0.0,,,,455762000.0,,,173338000.0,,37586000.0,,39226000.0,959174000.0,,302645000.0,,,,3802705000.0,,,,,,0.0,,,,,2702103000.0,,,,,,,,99864000.0,,,99864000.0,52641000.0,,,,,402000.0,,103093000.0,,,,,-11802000.0,,-12362000.0,,0.0,,5.52,,,,,106287000.0,7989408000.0,,,203452000.0,,,,237823000.0,3335748000.0,6398039000.0,15273000.0,,,,,,,,,,,,,,,,,,,,,,,,
1362009600,16212000.0,69063000.0,,,,,4839902000.0,,,,,,,-502348000.0,36258000.0,,54197000.0,-12911000.0,,,,,-134908000.0,87789000.0,3034017000.0,,,16616000.0,,,-1550109000.0,-115000000.0,,,420615000.0,69441000.0,,,,115548000.0,-289781000.0,,,644410000.0,961981000.0,-123177000.0,,,3905000.0,,3123368000.0,4231808000.0,,,644410000.0,-319611000.0,3980489000.0,,,4.78,,-115000000.0,,,276248000.0,100001000.0,-2015717000.0,2944549000.0,1855198000.0,,,-209067000.0,317571000.0,,-169613000.0,,-1895353000.0,,,,,,,,,12455000.0,,467216000.0,510843000.0,,176247000.0,176247000.0,,,,,,1197791000.0,,,,462858000.0,,,160420000.0,,36904000.0,,53423000.0,893217000.0,,385985000.0,,,,3513273000.0,,,,,,-82646000.0,,,,,2758543000.0,,,,,,,,115548000.0,,,115548000.0,103044000.0,,,,,364000.0,,103093000.0,,,,,-22288000.0,,4369000.0,41323000.0,484533000.0,,4.86,,,,,167707000.0,8212297000.0,,,176247000.0,,,,341230000.0,3538820000.0,6662188000.0,25069000.0,,,,,,,,,,,,,,,,,,,,,,,,
1369958400,4078000.0,63161000.0,,,,,4934713000.0,,,,,,,-325000000.0,35922000.0,,78769000.0,-3385000.0,,,,,-115482000.0,91074000.0,3116557000.0,,,9016000.0,,,-1532342000.0,6442000.0,,,508918000.0,86764000.0,,,,133685000.0,-84326000.0,,,686683000.0,1142713000.0,-31882000.0,,,1952000.0,,3178323000.0,3836049000.0,,,686683000.0,-267458000.0,4479334000.0,,,7.27,,-1084000.0,,,413939000.0,148356000.0,-1750135000.0,3002823000.0,2205878000.0,,,-283745000.0,456030000.0,,-89242000.0,,-1931890000.0,,,,,,,,,18137000.0,,478234000.0,385021000.0,,265583000.0,265583000.0,,,,,,719492000.0,,,,469942000.0,,,155550000.0,,36529000.0,,29394000.0,1063165000.0,,386085000.0,,,,4001100000.0,,,,,,0.0,,,,,2796782000.0,,,,,,,,133685000.0,,,133685000.0,52888000.0,,,,,366000.0,,115548000.0,,,,,-4520000.0,,4782000.0,42091000.0,0.0,,7.39,,,,,111218000.0,8315383000.0,,,265583000.0,,,57157000.0,295779000.0,3604718000.0,6783041000.0,13719000.0,,,,,,,,,,,,,,,,,,,,,,,,
1377907200,17654000.0,17129000.0,,,-414451000.0,,5058525000.0,170817000.0,,2967837000.0,2967837000.0,-1987164000.0,19704000.0,-559967000.0,35047000.0,-1387315000.0,39816000.0,36000000.0,,3278013000.0,,-8196000.0,-120788000.0,101443000.0,3307535000.0,1016480000.0,54570000.0,11675000.0,,52032000.0,-1687319000.0,2415000.0,207476000.0,39098000.0,709145000.0,200730000.0,187021000.0,-532493000.0,,142191000.0,-153188000.0,9147530000.0,,968155000.0,1604375000.0,-77787000.0,,,2382000.0,3614076000.0,3278013000.0,4169150000.0,,4740935000.0,968155000.0,54576000.0,4410258000.0,8579408000.0,571203000.0,10.42,172782000.0,0.0,101443000.0,,575324000.0,204125000.0,-1378936000.0,3071361000.0,3095414000.0,1016480000.0,,-354210000.0,636220000.0,-232846000.0,-155596000.0,,-1987164000.0,173733000.0,-116084000.0,1000560000.0,4406595000.0,,103093000.0,1016480000.0,,8506000.0,,396991000.0,519147000.0,-527295000.0,371199000.0,371199000.0,,6892089000.0,8239000.0,35943000.0,,54570000.0,-1687319000.0,,4013267000.0,207476000.0,,,171638000.0,4169150000.0,35625000.0,227251000.0,14337000.0,1491039000.0,-1378936000.0,367829000.0,2861014000.0,28.28,,4013267000.0,367829000.0,,37944000.0,-44469000.0,97154000.0,0.0,368000.0,37307000.0,171638000.0,,2861014000.0,1773098000.0,0.0,3307535000.0,1415011000.0,,3071361000.0,-120788000.0,142191000.0,,142191000.0,142191000.0,71319000.0,4410258000.0,,356935000.0,,368000.0,142191000.0,133685000.0,-847022000.0,2001955000.0,,,-17661000.0,5058525000.0,-17347000.0,,173733000.0,,10.59,142191000.0,,9765000.0,,170817000.0,8579408000.0,36581000.0,17129000.0,371199000.0,1587683000.0,27.79,,363551000.0,3614076000.0,6892089000.0,13244000.0,396991000.0,,,,,,,,,,,,,,,,,,,,,,,
1385769600,6044000.0,95466000.0,,,,,5148489000.0,,,,,,,-291538000.0,34111000.0,,76787000.0,1978000.0,,,,,-112087000.0,121843000.0,3407286000.0,,,9252000.0,,,-1721220000.0,-695000.0,,,439498000.0,91253000.0,,,,125852000.0,-83570000.0,,,701971000.0,1085697000.0,-83629000.0,,,1711000.0,,3370235000.0,4332825000.0,,,701971000.0,-21703000.0,4411818000.0,,,6.29,,,,,341295000.0,123208000.0,-1160848000.0,3108770000.0,2093578000.0,,,-290787000.0,383726000.0,,-83302000.0,,-2039719000.0,,,,,,,,,-16339000.0,,398574000.0,357343000.0,,218087000.0,218087000.0,,,,,,925539000.0,,,,462263000.0,,,173114000.0,,34676000.0,,16210000.0,1007881000.0,,367829000.0,,,,4013244000.0,,,,,,-84862000.0,,,,,2947556000.0,,,,,,,,125852000.0,,,125852000.0,55772000.0,,,,,369000.0,,142191000.0,,,,,-6312000.0,,-1241000.0,,160256000.0,,6.39,,,,,119000000.0,8744643000.0,,,218087000.0,,,51770000.0,274041000.0,3653188000.0,7023423000.0,6244000.0,,,,,,,,,,,,,,,,,,,,,,,,
1393545600,13196000.0,104628000.0,,,,,5225310000.0,,,,,,,-200000000.0,33647000.0,,-85875000.0,-22817000.0,,,,,-120346000.0,112452000.0,3477697000.0,,,11464000.0,,,-1710262000.0,-176000.0,,,395726000.0,43841000.0,,,,139755000.0,-90225000.0,,,699691000.0,1037035000.0,-145035000.0,,,1547000.0,,3538498000.0,4399310000.0,,,699691000.0,-494624000.0,4573844000.0,,,5.63,,,,,297854000.0,105024000.0,-2187950000.0,3135255000.0,1990494000.0,,,-45941000.0,337344000.0,,-88642000.0,,-2090055000.0,,,,,,,,,13903000.0,,410600000.0,150629000.0,,192830000.0,192830000.0,,,,,,910629000.0,,,,459227000.0,,,191115000.0,,34261000.0,,11391000.0,953459000.0,,367829000.0,,,,4163244000.0,,,,,,0.0,,,,,3089245000.0,,,,,,,,139755000.0,,,139755000.0,58382000.0,,,,,338000.0,,125852000.0,,,,,-14779000.0,,-17192000.0,,158440000.0,,5.73,,,,,126150000.0,8973154000.0,,,192830000.0,,,79509000.0,61987000.0,3724394000.0,7262892000.0,2608000.0,,,,,,,,,,,,,,,,,,,,,,,,
1401494400,5773000.0,141801000.0,,,,,5322299000.0,,,,,,,-419999000.0,33073000.0,,117496000.0,-395000.0,,,,,-105677000.0,112047000.0,3574921000.0,,,8269000.0,,,-1808230000.0,2342000.0,,,537084000.0,105062000.0,,,,145349000.0,-101173000.0,,,738006000.0,1216958000.0,-39137000.0,,,1637000.0,,3587844000.0,4603952000.0,,,738006000.0,-7921000.0,4576080000.0,,,8.46,,0.0,,,442790000.0,157633000.0,-1902793000.0,3193289000.0,2341545000.0,,,-357243000.0,478952000.0,,-100892000.0,,-2129010000.0,,,,,,,,,5594000.0,,412836000.0,463146000.0,,285157000.0,285157000.0,,,,,,0.0,,,,470719000.0,,,190848000.0,,33716000.0,,6811000.0,1124587000.0,,367829000.0,,,,4163244000.0,,,,,,0.0,,,,,3133350000.0,,,,,,,,145349000.0,,,145349000.0,58132000.0,,,,,338000.0,,139755000.0,,,,,-7525000.0,,676000.0,,215156000.0,,8.62,,,,,128037000.0,9180032000.0,,,285157000.0,,,77521000.0,362254000.0,3783958000.0,7371802000.0,7150000.0,,,,,,,,,,,,,,,,,,,,,,,,
1409443200,21783000.0,41200000.0,,,-449228000.0,,5500674000.0,213805000.0,,3104684000.0,3104684000.0,-2190199000.0,-14698000.0,-187675000.0,32495000.0,-1099212000.0,-95962000.0,6536000.0,,3580612000.0,,-27963000.0,-128903000.0,110420000.0,3609199000.0,1069744000.0,53645000.0,10405000.0,,21477000.0,-1621857000.0,2729000.0,208742000.0,-17706000.0,711032000.0,44935000.0,169359000.0,-532656000.0,,124485000.0,-173000000.0,9475313000.0,,965016000.0,1595217000.0,-9033000.0,,,1961000.0,3937246000.0,3580612000.0,4541094000.0,,4934907000.0,965016000.0,-8408000.0,4598621000.0,9139715000.0,592970000.0,11.28,12446000.0,0.0,110420000.0,,580775000.0,207105000.0,-1529123000.0,3310475000.0,3049696000.0,1069744000.0,,-217586000.0,630201000.0,-276834000.0,-176392000.0,,-2190199000.0,180910000.0,0.0,892006000.0,4540406000.0,,142191000.0,1069744000.0,,-20864000.0,,435731000.0,370116000.0,-447968000.0,373670000.0,373670000.0,,7517858000.0,6856000.0,33267000.0,,53645000.0,-1621857000.0,,4162890000.0,208742000.0,,,200899000.0,4541094000.0,33129000.0,251267000.0,7622000.0,1454479000.0,-1529123000.0,367829000.0,3140100000.0,32.16,,4162890000.0,367829000.0,,46796000.0,-49736000.0,42034000.0,0.0,339000.0,39390000.0,200899000.0,,3140100000.0,1830223000.0,0.0,3609199000.0,1341234000.0,,3310475000.0,-128903000.0,124485000.0,,124485000.0,124485000.0,78981000.0,4598621000.0,74868000.0,285091000.0,,339000.0,124485000.0,145349000.0,-911557000.0,2083340000.0,,,-21120000.0,5500674000.0,-10206000.0,,180910000.0,,11.5,124485000.0,,4200000.0,,213805000.0,9139715000.0,33882000.0,41200000.0,373670000.0,1662714000.0,31.57,74868000.0,193724000.0,3937246000.0,7517858000.0,5475000.0,435731000.0,,,,,,,,,,,,,,,,,,,,,,,
1417305600,3860000.0,114550000.0,,,,,5598394000.0,,,,,,,-299606000.0,32132000.0,,76233000.0,-954000.0,,,,,-146151000.0,107548000.0,3690754000.0,,,8804000.0,,,-1662810000.0,-34000.0,,,469607000.0,68687000.0,,,,117192000.0,-180807000.0,,,768099000.0,1176661000.0,-84498000.0,,,1521000.0,,3707581000.0,5090964000.0,,,768099000.0,-9192000.0,4288947000.0,,,7.27,,-75744000.0,,,371502000.0,133192000.0,-1290812000.0,3358064000.0,2260264000.0,,,-201164000.0,408562000.0,,-102449000.0,,-2240330000.0,,,,,,,,,-7293000.0,,426082000.0,375228000.0,,238310000.0,238310000.0,,,,,,1400210000.0,,,,496799000.0,,,195521000.0,,32761000.0,,19603000.0,1083603000.0,,383917000.0,,,,3862865000.0,,,,,,0.0,,,,,3280228000.0,,,,,,,,117192000.0,,,117192000.0,61045000.0,,,,,340000.0,,124485000.0,,,,,-6474000.0,,23508000.0,,559235000.0,,7.42,,,,,140701000.0,9379911000.0,,,238310000.0,,,81115000.0,272779000.0,4009520000.0,7717101000.0,9731000.0,,,,,,,,,,,,,,,,,,,,,,,,
1425081600,15735000.0,92330000.0,,,,,5648630000.0,,,,,,,-26061000.0,31903000.0,,-156108000.0,-8077000.0,,,,,-185586000.0,102064000.0,3716519000.0,,,11396000.0,,,-1468679000.0,2584000.0,,,421136000.0,35235000.0,,,,151539000.0,-90645000.0,,,758764000.0,1120033000.0,-193356000.0,,,1397000.0,,3913863000.0,4623323000.0,,,758764000.0,-508977000.0,4795321000.0,,,6.51,,0.0,,,326733000.0,115010000.0,-2128946000.0,3376480000.0,2143651000.0,,,26470000.0,361269000.0,,-93725000.0,,-2272150000.0,,,,,,,,,34347000.0,,434177000.0,101310000.0,,211723000.0,211723000.0,,,,,,906804000.0,,,,500904000.0,,,196650000.0,,32540000.0,,18507000.0,1023618000.0,,384013000.0,,,,4361144000.0,,,,,,-69072000.0,,,,,3456812000.0,,,,,,,,151539000.0,,,151539000.0,59867000.0,,,,,319000.0,,117192000.0,,,,,-15205000.0,,-2131000.0,,87156000.0,,6.64,,,,,146564000.0,9418644000.0,,,211723000.0,,,79029000.0,7585000.0,4036102000.0,7949965000.0,16801000.0,,,,,,,,,,,,,,,,,,,,,,,,
1433030400,3755000.0,118107000.0,,,,,5747901000.0,,,,,,,-515251000.0,31643000.0,,152797000.0,3600000.0,,,,,-197182000.0,110075000.0,3845129000.0,,,9488000.0,,,-1643245000.0,-5697000.0,,,576248000.0,126895000.0,,,,153288000.0,-113272000.0,,,788840000.0,1302789000.0,-16476000.0,,,1356000.0,,3950490000.0,4693102000.0,,,788840000.0,-8495000.0,4982583000.0,,,9.57,,0.0,,,482170000.0,173099000.0,-1819875000.0,3426388000.0,2493021000.0,,,-409216000.0,513949000.0,,-109718000.0,,-2321513000.0,,,,,,,,,1749000.0,,449254000.0,522574000.0,,309071000.0,309071000.0,,,,,,847973000.0,,,,499973000.0,,,212068000.0,,32301000.0,,18905000.0,1190232000.0,,384613000.0,,,,4533329000.0,,,,,,-63558000.0,,,,,3468249000.0,,,,,,,,153288000.0,,,153288000.0,62299000.0,,,,,321000.0,,151539000.0,,,,,-4759000.0,,-15982000.0,,0.0,,9.77,,,,,146122000.0,9675685000.0,,,309071000.0,,,76380000.0,412856000.0,4081950000.0,8032440000.0,10596000.0,,,,,,,,,,,,,,,,,,,,,,,,
