date,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualInvestmentsAndAdvances,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingBeginningCashPosition,quarterlyChangeInInventory,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,annualTotalRevenue,quarterlyEndCashPosition,trailingResearchAndDevelopment,annualCurrentAssets,trailingCostOfRevenue,quarterlyDilutedEPS,annualChangesInAccountReceivables,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualDilutedEPS,trailingOperatingExpense,annualOtherNonCurrentAssets,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCashDividendsPaid,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyEbitda,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyPretaxIncome,quarterlyOperatingExpense,trailingFreeCashFlow,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentDeferredRevenue,quarterlyCurrentAssets,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualTaxProvision,annualCurrentDeferredRevenue,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualLongTermDebt,annualNetIncome,annualBeginningCashPosition,annualCashDividendsPaid,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyOtherNonCurrentAssets,annualSaleOfInvestment,annualOtherNonCashItems,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualInvestingCashFlow,annualDepreciationAndAmortization,annualChangeInInventory,quarterlyBasicEPS,quarterlyCapitalExpenditure,trailingSaleOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualCapitalStock,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,annualStockBasedCompensation,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNetPPE,quarterlyCostOfRevenue,annualNetPPE,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCommonStockIssuance,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,annualOtherIntangibleAssets,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualInventory,trailingChangeInInventory,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,trailingGrossProfit,annualOtherCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,trailingPretaxIncome,annualNetOtherInvestingChanges,annualPretaxIncome,trailingPurchaseOfInvestment,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingTotalRevenue,annualBasicEPS,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,annualOperatingIncome,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualAccountsPayable,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyDepreciationAndAmortization,quarterlyDilutedAverageShares,quarterlyInterestExpense,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualIncomeTaxPayable,trailingDilutedAverageShares
1999-06-30,,7100000.0,,,,108200000.0,1302900000.0,,305000000.0,,,179900000.0,,,741800000.0,927200000.0,,,,,,,-6800000.0,,,-22900000.0,,0.0,,,,0.1125,,,,,,,,,,-2100000.0,,-19000000.0,,,139300000.0,,604700000.0,,,,,1092800000.0,,,102400000.0,196800000.0,,,,547826087.0,0.0,698200000.0,,950000000.0,,,,165700000.0,1449300000.0,,,-467000000.0,,,,,,58500000.0,,,,,,,,,263400000.0,,,,95500000.0,,,,,0.0,63000000.0,,,,,0.115,-22900000.0,,2600000.0,63000000.0,82200000.0,459800000.0,,,341300000.0,,,,39400000.0,,,,-100000.0,329800000.0,460200000.0,436800000.0,,,,,6200000.0,,,,,59800000.0,,,,0.0,,,,,59300000.0,,1246500000.0,,,,,,,,,,,,,2752200000.0,63000000.0,,1802200000.0,,,,,,,,,,,,,,,,128000000.0,,58500000.0,128000000.0,31100000.0,560000000.0,5700000.0,,,,,,,,,,,,,,
1999-09-30,,40300000.0,,,,119300000.0,1432900000.0,,336600000.0,,-20300000.0,195200000.0,,,781900000.0,1051800000.0,,,,,,,-3900000.0,,,-86800000.0,,280100000.0,,,,0.105,,,,,,,,,,-3700000.0,,,,,154100000.0,,630900000.0,,,,,1249100000.0,,,104700000.0,217300000.0,,,,574883721.0,0.0,802000000.0,,1208600000.0,,,,182500000.0,1647800000.0,,,-543100000.0,,,,,,64600000.0,,,,,,,,,289400000.0,,,,76900000.0,,,,,-100000.0,61800000.0,,,,,0.1075,-86800000.0,,54500000.0,61800000.0,178600000.0,532000000.0,,,341500000.0,,,,42900000.0,,,,-11800000.0,349400000.0,508700000.0,445300000.0,,,,,73700000.0,,,,,146200000.0,,,,0.0,,,,1500000.0,91800000.0,,1286500000.0,,,,,,,,,,,,,3080700000.0,61800000.0,,1872100000.0,,,,,,,,,,,,,,,,280100000.0,,74800000.0,280100000.0,34800000.0,588571429.0,2700000.0,,,,,,,,,,,,,,
1999-12-31,,-50600000.0,,,,122300000.0,1338300000.0,584356000.0,385300000.0,,-34100000.0,213200000.0,-153700000.0,,848200000.0,1052900000.0,,904800000.0,261600000.0,260300000.0,,,24000000.0,16700000.0,,-31800000.0,3197200000.0,260300000.0,,1202100000.0,,,,,261600000.0,,0.4475,,52500000.0,100000.0,,-2100000.0,-552700000.0,,,629500000.0,152200000.0,,629500000.0,567328000.0,1338300000.0,31100000.0,87900000.0,1321300000.0,,265400000.0,120800000.0,263000000.0,,,,,0.0,708800000.0,,1202100000.0,,,1321300000.0,233100000.0,1708800000.0,33600000.0,,-552700000.0,167900000.0,,3047100000.0,72400000.0,1834400000.0,72400000.0,341000000.0,261600000.0,47800000.0,-9900000.0,1845000000.0,,,778400000.0,288500000.0,,,,52500000.0,,,,1708800000.0,200000.0,74300000.0,,-153700000.0,126400000.0,11100000.0,,-31800000.0,,-41300000.0,74300000.0,53600000.0,462000000.0,,,341000000.0,1500000.0,,,46500000.0,,,,0.0,324700000.0,500200000.0,462900000.0,500200000.0,,708800000.0,419100000.0,2400000.0,,,1292300000.0,1362800000.0,-19800000.0,324700000.0,,,280100000.0,,,584400000.0,1500000.0,21800000.0,288500000.0,1292300000.0,,462000000.0,-34100000.0,260300000.0,212500000.0,,0.0,429500000.0,,260300000.0,-51800000.0,,3047100000.0,74300000.0,,1845000000.0,,,,0.46,,,-11800000.0,458000000.0,1052900000.0,,,213200000.0,,,,260300000.0,,33600000.0,260300000.0,29900000.0,,1500000.0,,,,,,,,,,,,,,
2000-03-31,,32466000.0,,,,117629000.0,1505961000.0,,355157000.0,,-42001000.0,228658000.0,,,867847000.0,1109099000.0,,,,,,,-20512000.0,,,-237538000.0,,91972000.0,,,,0.1225,,,,,,,,,,-2125000.0,,,-82174000.0,,152671000.0,,693899000.0,,,,,1390715000.0,,,115416000.0,237528000.0,,,,571004000.0,0.0,812062000.0,,1133121000.0,,,,202486000.0,1699596000.0,,,-576311000.0,,,,,,81562000.0,,,,,,,,,291403000.0,,,,78199000.0,,,,,0.0,71557000.0,,,,,0.125,-15036000.0,,-68970000.0,71557000.0,139065000.0,539640000.0,,,402496000.0,,,,43859000.0,,,,0.0,382288000.0,532788000.0,512690000.0,,,,,11480000.0,,,,,-168309000.0,,,,260281000.0,,,,1552000.0,124029000.0,,1461449000.0,,,,,,,,,,,,,3205557000.0,71557000.0,,2072436000.0,,,,,,,,,,,,,,,,91972000.0,,43764000.0,91972000.0,35042000.0,581480000.0,2213000.0,,,,,,,,,,,,,,
2000-06-30,,29939000.0,,,,136665000.0,1940574000.0,,373606000.0,,-51858000.0,247177000.0,,,890775000.0,1159458000.0,,,,,,,-28075000.0,,,-248074000.0,,183713000.0,,,,0.14,,,,,,,,,,-2158000.0,,,0.0,,171470000.0,,985857000.0,,,,,1469824000.0,,,131074000.0,236941000.0,,,,568984000.0,222502000.0,954717000.0,,1318132000.0,,,,202136000.0,1769476000.0,,,-596226000.0,,,,,,68761000.0,,,,,,,,,310357000.0,,,,100705000.0,,,,,0.0,81267000.0,,,,,0.1425,-470576000.0,,193691000.0,81267000.0,146011000.0,654870000.0,,,675500000.0,,,,49807000.0,,,,0.0,440949000.0,563232000.0,517169000.0,,,,,628000.0,,,,,91741000.0,,,,91972000.0,,,,1552000.0,-324565000.0,,1727981000.0,,,,,,,,,,,,,3710050000.0,81267000.0,,2391918000.0,,,,,,,,,,,,,,,,183713000.0,,52670000.0,183713000.0,34805000.0,580478571.0,5591000.0,,,,,,,,,,,,,,
2000-09-30,,-11355000.0,,,,146844000.0,2037196000.0,,413488000.0,,-50151000.0,254456000.0,,,986786000.0,1204391000.0,,,,,,,-14175000.0,,,-216128000.0,,153791000.0,,,,0.145,,,,,,,,,,-2892000.0,,,0.0,,186223000.0,,1032793000.0,,,,,1550557000.0,,,134879000.0,266644000.0,,,,569452000.0,-640693000.0,1004403000.0,,1374704000.0,,,,227265000.0,1852639000.0,,,-627689000.0,,,,,,73225000.0,,,,,,,,,287550000.0,,,,97720000.0,,,,,0.0,83625000.0,,,,,0.1475,424565000.0,,74749000.0,83625000.0,111649000.0,690103000.0,,,745243000.0,,,,51254000.0,,,,0.0,479094000.0,576702000.0,573298000.0,,,,,723000.0,,,,,-29922000.0,,,,183713000.0,,,,1555000.0,536214000.0,,1840709000.0,,,,,,,,,,,,,3889835000.0,83625000.0,,2515131000.0,,,,,,,,,,,,,,,,153791000.0,,59844000.0,153791000.0,39379000.0,576724138.0,11965000.0,,,,,,,,,,,,,,
2000-12-31,,-12739000.0,-82174000.0,,,151011000.0,2089346000.0,581996000.0,469516000.0,,-59130000.0,262095000.0,-88503000.0,,1032369000.0,1208104000.0,,1059618000.0,324213000.0,176924000.0,,,24311000.0,29225000.0,,-93557000.0,3777777000.0,176924000.0,,1474306000.0,,,,,324213000.0,,0.5575,,117942000.0,0.0,,-2840000.0,-632573000.0,,0.0,1070806000.0,191506000.0,,1070806000.0,569876000.0,2089346000.0,38311000.0,26580000.0,1635481000.0,,423742000.0,141555000.0,318505000.0,,,,,0.0,1018540000.0,,1474306000.0,,,1635481000.0,278010000.0,1942333000.0,81633000.0,,-632573000.0,198711000.0,,4031679000.0,132558000.0,2166010000.0,132558000.0,713557000.0,324213000.0,260281000.0,-10015000.0,2557373000.0,,,909897000.0,357249000.0,,,,117942000.0,,,,1942333000.0,0.0,87764000.0,,-795297000.0,149721000.0,-38451000.0,,-27456000.0,,1011000.0,87764000.0,115520000.0,674812000.0,,,713557000.0,1556000.0,,,53791000.0,,,,0.0,460610000.0,575531000.0,562853000.0,575531000.0,,1018540000.0,512245000.0,13749000.0,,,1863900000.0,1611767000.0,23133000.0,460610000.0,,,153791000.0,,,701870000.0,1556000.0,88064000.0,357249000.0,1863900000.0,,674812000.0,-59130000.0,176924000.0,-83357000.0,,0.0,522924000.0,,176924000.0,200481000.0,,4031679000.0,87764000.0,,2557373000.0,,,,0.57,,,0.0,552149000.0,1208104000.0,,,262095000.0,,,,176924000.0,,81633000.0,176924000.0,40495000.0,,9456000.0,,,,,,,,,,,,,,
2001-03-31,,47485000.0,,,,138418000.0,2473281000.0,,376885000.0,,-58208000.0,253868000.0,,,1005283000.0,1190571000.0,,,,,,,-11953000.0,,,-97084000.0,,669230000.0,,,,0.14,,,,,,,,,,-2850000.0,,,,,182050000.0,,1474047000.0,,,,,1715208000.0,,,132122000.0,238467000.0,,1976349000.0,,571496000.0,0.0,999234000.0,,1870952000.0,,,,223862000.0,2036097000.0,,,-641000000.0,,,,,,0.0,,,,,,,,,367145000.0,,,,112506000.0,,,,,0.0,82577000.0,,,,,0.145,-21104000.0,,416607000.0,82577000.0,173694000.0,0.0,,,1106902000.0,,,,49545000.0,,,,0.0,460867000.0,549571000.0,628398000.0,,670176000.0,,,13115000.0,647774000.0,,,,492306000.0,,,,176924000.0,,,,1562000.0,152590000.0,,,,,,,,,,,,,,,4509378000.0,82577000.0,,2638426000.0,,,,,,,,,,,,,,,,669230000.0,,75190000.0,669230000.0,43632000.0,601864000.0,6296000.0,,,,,,,,,,,,,,
2001-06-30,,844000.0,,,,156613000.0,2500294000.0,,375341000.0,,-76418000.0,270735000.0,,,956641000.0,1234448000.0,,,,,,,22868000.0,,,-135912000.0,,675310000.0,,,,0.1575,,,,,,,,,,-2850000.0,,,,,199098000.0,,1526893000.0,,,,,1806588000.0,,,150768000.0,218728000.0,,2068854000.0,,576064000.0,0.0,973401000.0,,1889112000.0,,,,203347000.0,2119601000.0,,,-689000000.0,,,,,,0.0,,,,,,,,,425783000.0,,,,116481000.0,,,,,0.0,94230000.0,,,,,0.1625,-18314000.0,,4214000.0,94230000.0,137559000.0,0.0,,,1101110000.0,,,,56538000.0,,,,0.0,455333000.0,545448000.0,581300000.0,,629684000.0,,,10334000.0,635295000.0,,,,6080000.0,,,,669230000.0,,,,1569000.0,119245000.0,,,,,,,,,,,,,,,4619895000.0,94230000.0,,2730783000.0,,,,,,,,,,,,,,,,675310000.0,,72982000.0,675310000.0,42485000.0,598285714.0,5845000.0,,,,,,,,,,,,,,
2001-09-30,,-12507000.0,,,,147640000.0,2511604000.0,,353958000.0,,-71717000.0,252410000.0,,,901588000.0,1256991000.0,,,,,,,13256000.0,,,-142739000.0,,646466000.0,,,,0.1475,,,,,,,,,,-2847000.0,,,,,191477000.0,,1539353000.0,,,,,1891487000.0,,,140396000.0,206318000.0,,2174949000.0,,575340000.0,0.0,972251000.0,,1870031000.0,,,,190481000.0,2203408000.0,,,-720000000.0,,,,,,0.0,,,,,,,,,417656000.0,,,,133041000.0,,,,,0.0,87746000.0,,,,,0.1525,-17806000.0,,-5230000.0,87746000.0,119076000.0,0.0,,,1121697000.0,,,,52650000.0,,,,0.0,462776000.0,536991000.0,547630000.0,,645436000.0,,,383033000.0,632811000.0,,,,-28844000.0,,,,675310000.0,,,,1569000.0,101270000.0,,,,,,,,,,,,,,,4715012000.0,87746000.0,,2844981000.0,,,,,,,,,,,,,,,,646466000.0,,74405000.0,646466000.0,43837000.0,594888136.0,7244000.0,,,,,,,,,,,,,,
2001-12-31,,96594000.0,-17299000.0,,,129066000.0,2591897000.0,607392000.0,338233000.0,,-69736000.0,235501000.0,-80585000.0,,918932000.0,1264994000.0,,872680000.0,297665000.0,706559000.0,709437000.0,,42662000.0,25747000.0,,-111838000.0,3782444000.0,706559000.0,,1874615000.0,,,,,297665000.0,,0.5025,,119639000.0,0.0,,-3129000.0,-731422000.0,,-8131000.0,1574603000.0,177502000.0,,1574603000.0,574520000.0,2591897000.0,132416000.0,28169000.0,1921470000.0,,527886000.0,52978000.0,209167000.0,,2292657000.0,,,0.0,1017294000.0,,1874615000.0,,,1921470000.0,254990000.0,2228586000.0,72356000.0,,-731422000.0,178599000.0,,4820483000.0,0.0,2338027000.0,0.0,1119333000.0,297665000.0,176924000.0,-11676000.0,2945868000.0,,,872680000.0,455270000.0,,,,119639000.0,,,,2228586000.0,0.0,33112000.0,,-487573000.0,178390000.0,66833000.0,,-23361000.0,,-5881000.0,33112000.0,178142000.0,0.0,,,1119333000.0,1573000.0,,2292657000.0,19866000.0,,585318000.0,,0.0,408236000.0,533572000.0,580699000.0,533572000.0,709437000.0,1017294000.0,608471000.0,-378313000.0,585318000.0,,,1444417000.0,60093000.0,408236000.0,,,646466000.0,,,750127000.0,1573000.0,154781000.0,455270000.0,,,0.0,-69736000.0,706559000.0,529635000.0,,0.0,476264000.0,,706559000.0,409710000.0,,4820483000.0,33112000.0,,2945868000.0,,,,0.5175,,,-69726000.0,571737000.0,1264994000.0,,,235501000.0,,,,706559000.0,,72356000.0,706559000.0,48436000.0,,6362000.0,,,,,,,,,,,,,,
2002-03-31,,147735000.0,,,,137221000.0,2815913000.0,,376023000.0,,-68381000.0,303252000.0,,,1004207000.0,1367708000.0,,,,,,,19398000.0,,,-825755000.0,,571452000.0,,,,-0.1575,,,,,,,,,,-3019000.0,,,,,169998000.0,,1573682000.0,,,,,1827436000.0,,,126313000.0,238802000.0,,2825389000.0,,580692000.0,0.0,1242231000.0,,1933868000.0,,,,236053000.0,2617599000.0,,,-767000000.0,,,,,,0.0,,,,,,,,,469838000.0,,,,73547000.0,,,,,0.0,82735000.0,,,,,-0.1575,-10014000.0,,429646000.0,-91015000.0,263247000.0,0.0,,,1103844000.0,,,,43578000.0,,,,0.0,487076000.0,600708000.0,628184000.0,,857730000.0,,,481692000.0,721209000.0,,,,-135107000.0,,,,706559000.0,,,,1650000.0,253233000.0,,,,,,,,,,,,,,,5433512000.0,-91015000.0,,3499644000.0,,,,,,,,,,,,,,,,571452000.0,,81249000.0,571452000.0,32777000.0,615768000.0,10908000.0,,,,,,,,,,,,,,
2002-06-30,,-6373000.0,,,,169575000.0,2907011000.0,,444418000.0,,-54963000.0,328117000.0,,,1146326000.0,1354555000.0,,,,,,,23587000.0,,,-18033000.0,,705075000.0,,,,0.165,,,,,,,,,,-3024000.0,,,,,202482000.0,,1588705000.0,,,,,1928077000.0,,,158267000.0,274843000.0,,2869972000.0,,605096000.0,0.0,1318306000.0,,2130983000.0,,,,273576000.0,2737790000.0,,,-782000000.0,,,,,,0.0,,,,,,,,,476056000.0,,,,71291000.0,,,,,0.0,103665000.0,,,,,0.1725,-6492000.0,,7051000.0,103665000.0,130199000.0,0.0,,,1112649000.0,,,,54602000.0,,,,0.0,476909000.0,572555000.0,701908000.0,,881357000.0,,,6132000.0,746405000.0,,,,133623000.0,,,,571452000.0,,,,1652000.0,123707000.0,,,,,,,,,,,,,,,5644801000.0,103665000.0,,3513818000.0,,,,,,,,,,,,,,,,705075000.0,,108832000.0,705075000.0,32907000.0,640180000.0,11308000.0,,,,,,,,,,,,,,
2002-09-30,,23429000.0,,,,187430000.0,3010751000.0,,460073000.0,,-67820000.0,358694000.0,,,1151721000.0,1377382000.0,,,,,,,1321000.0,,,-119620000.0,,803178000.0,,,,0.185,,,,,,,,,,-3029000.0,,,,,219955000.0,,1637763000.0,,,,,2041077000.0,,,177143000.0,272643000.0,,,,607368000.0,0.0,1372988000.0,,2246588000.0,,,,272889000.0,2884050000.0,,,-819000000.0,,,,,,0.0,,,,,,,,,494540000.0,,,,66164000.0,,,,,-487824000.0,116029000.0,,,,,0.19,-28447000.0,,45618000.0,116029000.0,171983000.0,0.0,,,1143223000.0,,,,61114000.0,,,,2674000.0,486440000.0,558382000.0,691648000.0,,904102000.0,,,,757006000.0,,,,98103000.0,,,,705075000.0,,,,1664000.0,143536000.0,,3023667000.0,,,,,,,,,,,,,5894801000.0,116029000.0,,3648213000.0,,,,,,,,,,,,,,,,803178000.0,,110192000.0,803178000.0,32525000.0,638444000.0,10287000.0,,,,,,,,,,,,,,
2002-12-31,,-18150000.0,,,,200623000.0,3019546000.0,633928000.0,505543000.0,,-105973000.0,366587000.0,-65430000.0,,1274978000.0,1429301000.0,,1091208000.0,434141000.0,810463000.0,786183000.0,,33238000.0,43654000.0,,-181123000.0,4577232000.0,810463000.0,,2387266000.0,,,,,290391000.0,,0.47,,36796000.0,0.0,,-4444000.0,-831922000.0,,,1754234000.0,231979000.0,,1754234000.0,600896000.0,3019546000.0,146641000.0,512105000.0,2198345000.0,,644917000.0,195745000.0,304920000.0,,,,,0.0,1265312000.0,,2387266000.0,,,2198345000.0,306159000.0,3009599000.0,112542000.0,,-831922000.0,223327000.0,,6029145000.0,0.0,2791175000.0,0.0,1197422000.0,290391000.0,706559000.0,-13516000.0,3641879000.0,,,1091208000.0,556812000.0,,,,36796000.0,,,,3009599000.0,512105000.0,131712000.0,,-1144531000.0,129565000.0,77544000.0,,-20477000.0,,33982000.0,161712000.0,144918000.0,0.0,,,1197422000.0,1665000.0,,,64033000.0,,759028000.0,,1068000.0,485587000.0,597379000.0,769435000.0,597379000.0,786183000.0,1265312000.0,710347000.0,,759028000.0,,3007704000.0,1786057000.0,7285000.0,485587000.0,,,803178000.0,,,824414000.0,1665000.0,124441000.0,556812000.0,3007704000.0,,0.0,-105973000.0,810463000.0,103904000.0,,0.0,657468000.0,,810463000.0,516297000.0,,6029145000.0,161712000.0,,3641879000.0,,,,0.4825,,,6273000.0,694849000.0,1429301000.0,,,366587000.0,,,,810463000.0,,112542000.0,810463000.0,31356000.0,,11151000.0,,,,,,,,,,,,,,
2003-03-31,,75747000.0,,,,166993000.0,3173190000.0,,467399000.0,,-104881000.0,395177000.0,,,1196215000.0,1459337000.0,,,,,,,-15383000.0,,,-121013000.0,,911633000.0,,,,0.1625,,,,,,,,,,-3818000.0,,,,,202456000.0,,1804364000.0,,,,,2297653000.0,,,155077000.0,300406000.0,,,,611508000.0,0.0,1368826000.0,,2517860000.0,,,,301181000.0,3119522000.0,,,-865705000.0,,,,,,0.0,,,,,,,,,586856000.0,,,,35835000.0,,,,,0.0,103126000.0,,,,,0.1675,-15617000.0,,4153000.0,103126000.0,214336000.0,0.0,,,1217508000.0,,,,51951000.0,,,,775000.0,527818000.0,593632000.0,728816000.0,,821169000.0,,,6334000.0,770339000.0,,,,101170000.0,,,,810463000.0,,,,1668000.0,198719000.0,,3145385000.0,,,,,,,,,,,,,6292712000.0,103126000.0,,3774852000.0,,,,,,,,,,,,,,,,911633000.0,,152480000.0,911633000.0,35463000.0,642668000.0,11916000.0,,,,,,,,,,,,,,
2003-06-30,,75613000.0,,,,201211000.0,3190084000.0,,524886000.0,,-86845000.0,415088000.0,,,1299432000.0,1475891000.0,,,,,,,8833000.0,,,-21371000.0,,1068110000.0,,,,0.1975,,,,,,,,,,-3828000.0,,,,,235366000.0,,1877597000.0,,,,,2418969000.0,,,188187000.0,323675000.0,,,,612740000.0,0.0,1312487000.0,,2669178000.0,,,,323675000.0,3274716000.0,,,-898393000.0,,,,,,0.0,,,,,,,,,627956000.0,,,,38573000.0,,,,,0.0,125144000.0,,,,,0.205,-22004000.0,,-70477000.0,125144000.0,234912000.0,0.0,,,1249641000.0,,,,63043000.0,,,,0.0,527052000.0,577498000.0,774546000.0,,820981000.0,,,8218000.0,784062000.0,,,,156477000.0,,,,911633000.0,,,,1672000.0,212908000.0,,3179551000.0,,,,,,,,,,,,,6464800000.0,125144000.0,,3795622000.0,,,,,,,,,,,,,,,,1068110000.0,,76418000.0,1068110000.0,34155000.0,644804000.0,13024000.0,,,,,,,,,,,,,,
2003-09-30,,-1170000.0,,,,215765000.0,3130058000.0,,542503000.0,,-83297000.0,439494000.0,,,1309451000.0,1487724000.0,,,,,,,-8467000.0,,,-76418000.0,,1104727000.0,,,,0.2175,,,,,,,,,,-3838000.0,,,,,248428000.0,,1852378000.0,,,,,2553749000.0,,,203850000.0,326738000.0,,,,614152000.0,0.0,1277680000.0,,2780407000.0,,,,326831000.0,3460164000.0,,,-917000000.0,,,,,,0.0,,,,,,,,,606370000.0,,,,31049000.0,,,,,0.0,138618000.0,,,,,0.225,-16439000.0,,-59657000.0,138618000.0,170111000.0,0.0,,,1246008000.0,,,,65232000.0,,,,93000.0,539788000.0,570724000.0,766948000.0,,827887000.0,,,13202000.0,836586000.0,,,,36617000.0,,,,1068110000.0,,,,1675000.0,153672000.0,,3208042000.0,,,,,,,,,,,,,6590222000.0,138618000.0,,3809815000.0,,,,,,,,,,,,,,,,1104727000.0,,10299000.0,1104727000.0,32663000.0,647084000.0,14520000.0,,,,,,,,,,,,,,
2003-12-31,,41084000.0,,,,262026000.0,3243341000.0,646280000.0,604279000.0,,-74607000.0,472994000.0,-80343000.0,,1488778000.0,1512968000.0,,1293072000.0,536834000.0,1230156000.0,892624000.0,,36078000.0,59049000.0,,-149250000.0,5293876000.0,1230156000.0,,2942151000.0,,,,,536834000.0,,0.8425,,32562000.0,0.0,,-3842000.0,-939603000.0,,,1863338000.0,293181000.0,,1863338000.0,613584000.0,3243341000.0,191274000.0,50497000.0,2719853000.0,,781201000.0,249921000.0,342253000.0,,,,,0.0,1380003000.0,,2942151000.0,,,2719853000.0,363885000.0,3646709000.0,14385000.0,,-939603000.0,260201000.0,,6890050000.0,0.0,3154809000.0,0.0,1284498000.0,536834000.0,810463000.0,-15326000.0,3947899000.0,,,1315572000.0,578840000.0,,,,32562000.0,,,,3646709000.0,0.0,169946000.0,,-368052000.0,133436000.0,21061000.0,,-26283000.0,,15643000.0,169946000.0,242185000.0,0.0,,,1284498000.0,1677000.0,,,79975000.0,,868097000.0,,21632000.0,536227000.0,573365000.0,884499000.0,573365000.0,892624000.0,1380003000.0,861544000.0,22743000.0,868097000.0,,3341972000.0,2139067000.0,125429000.0,536227000.0,,,1104727000.0,,,979431000.0,1677000.0,215902000.0,578840000.0,3341972000.0,,0.0,-74607000.0,1230156000.0,419693000.0,,0.0,797035000.0,,1230156000.0,-110338000.0,,6890050000.0,169946000.0,,3947899000.0,,,,0.875,,,22500000.0,845995000.0,1512968000.0,,,472994000.0,,,,1230156000.0,,14385000.0,1230156000.0,31155000.0,,15046000.0,,,,,,,,,,,,,,
