date,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOperatingIncome,trailingDepreciationAndAmortization,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,quarterlyTotalRevenue,annualPurchaseOfBusiness,trailingStockBasedCompensation,annualDilutedAverageShares,annualNetOtherFinancingCharges,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualStockBasedCompensation,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,quarterlyAccumulatedDepreciation,trailingNetOtherFinancingCharges,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,quarterlyBasicAverageShares,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDilutedEPS,trailingFreeCashFlow,trailingBeginningCashPosition,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,trailingCostOfRevenue,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualGoodwill,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyTaxProvision,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyStockBasedCompensation,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCostOfRevenue,annualOperatingIncome,annualCurrentDebt,annualPretaxIncome,annualCashDividendsPaid,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualEndCashPosition,trailingTaxProvision,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,annualOtherNonCashItems,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualStockholdersEquity,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInInventory,annualCommonStockIssuance,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualNetPPE,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualChangeInAccountPayable,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1999-08-31,1300000.0,56200000.0,1.41,,,15599501.0,9700000.0,0.0,,6600000.0,,1200000.0,,,,8600000.0,0.0,,,30800000.0,,46400000.0,5800000.0,11300000.0,300000.0,,200000.0,0.0,,8900000.0,9700000.0,7700000.0,9700000.0,39900000.0,22100000.0,-4100000.0,-100000.0,10200000.0,,,,41500000.0,,,15652004.0,-100000.0,,,1400000.0,,-800000.0,-6000000.0,-18600000.0,-3800000.0,,-24600000.0,,,,48800000.0,-5600000.0,8900000.0,,146300000.0,-100000.0,6600000.0,9500000.0,1.41,,,20400000.0,,7700000.0,,,52100000.0,,,,,-3800000.0,46400000.0,,3900000.0,8000000.0,10400000.0,0.0,11000000.0,3400000.0,,-100000.0,,,82600000.0,1100000.0,200000.0,5400000.0,,18200000.0,,,15400000.0,39900000.0,,92000000.0,92000000.0,46400000.0,22100000.0,35800000.0,,,,14100000.0,300000.0,0.0,5800000.0,,12300000.0,14100000.0,63700000.0,33800000.0,2500000.0,34200000.0,-20000000.0,,7000000.0,1200000.0,9700000.0,,,,800000.0,,,11300000.0,1300000.0,2500000.0,100000.0,,2400000.0,-100000.0,,56200000.0,,5900000.0,9700000.0,,23300000.0,12100000.0,8000000.0,0.0,,5200000.0,7000000.0,,7000000.0,35800000.0,9700000.0,,,,15400000.0,52100000.0,,,-5000000.0,13100000.0,3000000.0,500000.0,-4100000.0,,-1200000.0,30800000.0,3900000.0,22100000.0,20400000.0,,36200000.0,5200000.0,25800000.0,,,,,,,,,,,,,,,,,
1999-11-30,,53200000.0,,15583977.0,,,,0.0,,,,,,,,,200000.0,,,30200000.0,,,4400000.0,9100000.0,300000.0,,,9700000.0,,8000000.0,8100000.0,,8100000.0,,,-900000.0,,4900000.0,,,0.2,32200000.0,,,,,,,4500000.0,,,,,-4000000.0,,,,,15570449.0,,-9400000.0,,,,-1700000.0,5400000.0,8400000.0,,,,17000000.0,,8400000.0,,,42400000.0,,,,,,44500000.0,,4400000.0,,4700000.0,-1000000.0,5700000.0,1600000.0,,,,,,,,7500000.0,,14500000.0,,,12000000.0,39800000.0,,,82200000.0,,,,,,,10700000.0,,,,,12000000.0,,,,,,,,3100000.0,,,,,,800000.0,,,,1300000.0,2500000.0,,200000.0,,0.0,,,,,8100000.0,,17700000.0,,7500000.0,100000.0,,5200000.0,3100000.0,,3100000.0,29000000.0,,,,0.2,,,,,-5000000.0,12800000.0,400000.0,,-700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-29,,52287000.0,,15499356.0,,,,-200000.0,,,,,,,,,,,,29609000.0,,,4497000.0,9887000.0,174000.0,,,8100000.0,,10062000.0,2776000.0,,2776000.0,,,-369000.0,,10337000.0,,,0.43,42602000.0,,,,,,,-7555000.0,,,,,-4232000.0,,,,,15497831.0,,-4894000.0,,,,-5459000.0,6044000.0,-33000.0,,,,21305000.0,,8785000.0,,,46016000.0,,,,,,41542000.0,,4553000.0,,10207000.0,-2590000.0,11237000.0,3543000.0,,,,,,,,-402000.0,,18632000.0,,,11753000.0,39329000.0,,,85345000.0,,,,,,,10320000.0,,,,,12733000.0,,,,,,,,6664000.0,,,,,,900000.0,,,,1433000.0,5374000.0,,160000.0,,0.0,,,,,2776000.0,,23970000.0,,7540000.0,29000.0,,5167000.0,6664000.0,,6664000.0,33058000.0,,,,0.43,,,,,-4921000.0,13633000.0,20000.0,,-496000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-31,,51803000.0,,15434203.0,,,,0.0,,,,,,,,,,,,28863000.0,,,5973000.0,8261000.0,-320000.0,,,2776000.0,,15000.0,2946000.0,,2946000.0,,,-556000.0,43000.0,7664000.0,,,0.32,38300000.0,,,,,12000.0,,3388000.0,,,,,-3828000.0,,,,,15432708.0,,-8282000.0,,,,170000.0,6628000.0,9183000.0,,,,17256000.0,,8539000.0,,,41586000.0,,,,,,41509000.0,,4711000.0,,7494000.0,0.0,8524000.0,2589000.0,,,,,,,,8627000.0,,17224000.0,,,11408000.0,38881000.0,,,80467000.0,,,,,,,9936000.0,,,,,12552000.0,,,,,,,,4905000.0,,,,,,860000.0,,,,1472000.0,2367000.0,,285000.0,,0.0,,,,,2946000.0,,21076000.0,,6470000.0,115000.0,,5307000.0,4905000.0,,4905000.0,28664000.0,,,,0.32,,,,,-4938000.0,13412000.0,-846000.0,,-497000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-31,1380000.0,52792000.0,1.33,,,15477250.0,2619000.0,194000.0,,5415000.0,,-7122000.0,,,,9741000.0,,,,28254000.0,,49271000.0,7199000.0,11335000.0,-342000.0,,167000.0,2946000.0,,15000.0,2619000.0,8635000.0,2619000.0,38588000.0,20558000.0,-408000.0,14000.0,8732000.0,,,,39614000.0,,,15479437.0,0.0,35000.0,,-3696000.0,,-1017000.0,-25782000.0,-1873000.0,-3800000.0,,-2233000.0,,,,52680000.0,-3206000.0,15000.0,,152698000.0,-133000.0,5415000.0,3104000.0,1.33,,,21247000.0,,8635000.0,,,46362000.0,,,662000.0,,-3800000.0,42507000.0,,4835000.0,7000000.0,8799000.0,-1000.0,9581000.0,2863000.0,,63000.0,,,84303000.0,-3363000.0,,2696000.0,,18006000.0,,,10911000.0,38588000.0,,84950000.0,84950000.0,42507000.0,20558000.0,32158000.0,,,,9531000.0,-342000.0,0.0,7199000.0,,12027000.0,9531000.0,68395000.0,31623000.0,4497000.0,31128000.0,-19797000.0,,5936000.0,18421000.0,2619000.0,,,,849000.0,,,11335000.0,1380000.0,4497000.0,,12000.0,3409000.0,0.0,,52792000.0,,194000.0,2619000.0,,21608000.0,10570000.0,7000000.0,79000.0,,5499000.0,5936000.0,,5936000.0,32158000.0,2619000.0,,,,10911000.0,46362000.0,,,-4938000.0,12876000.0,-591000.0,104000.0,-180000.0,,-3591000.0,28254000.0,4835000.0,20558000.0,21247000.0,,35032000.0,5499000.0,20654000.0,,,,,,,,,,,,,,,,,
2000-11-30,,49666000.0,,15436610.0,,,,0.0,,,,,,,,,,,,28765000.0,,,6142000.0,10384000.0,-956000.0,,,2619000.0,,15000.0,2840000.0,,2840000.0,,,-344000.0,,3870000.0,,,0.16,29142000.0,,,,,-23000.0,,4638000.0,,,,,-3800000.0,,,,,15434304.0,,-6209000.0,,,,221000.0,5002000.0,7904000.0,,,,18878000.0,,8619000.0,,,39465000.0,,,,,,39995000.0,,4819000.0,,3678000.0,,4731000.0,1251000.0,,,,,,,,7560000.0,,12154000.0,,,11204000.0,40283000.0,,,79748000.0,,,,,,,9120000.0,,,,,12257000.0,,,,,,,,2427000.0,,,,,,861000.0,,,,2084000.0,3492000.0,,269000.0,,0.0,,,,,2840000.0,,16988000.0,,8265000.0,77000.0,,6699000.0,2427000.0,,2427000.0,30082000.0,,,,0.16,,,,,-4939000.0,13118000.0,-1305000.0,,-1393000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-28,,50557000.0,,15436379.0,,,,0.0,,,,,,,,,,,,28184000.0,,,5358000.0,17541000.0,-489000.0,,,2840000.0,,15000.0,4389000.0,,4389000.0,,,-382000.0,,8287000.0,,,0.35,41270000.0,,,,,13000.0,,-3070000.0,,,,,-3800000.0,,,,,15434304.0,,-1340000.0,,,,1549000.0,6142000.0,3276000.0,,,,31139000.0,,8729000.0,,,52038000.0,,,,,,40419000.0,,4929000.0,,8127000.0,,9250000.0,2763000.0,,,,,,,,2894000.0,,18074000.0,,,10393000.0,40051000.0,,,92089000.0,,,,,,,8754000.0,,,,,13946000.0,,,,,,,,5364000.0,,,,,,963000.0,,,,1639000.0,7456000.0,,257000.0,,3100000.0,,,,,4389000.0,,23196000.0,,8479000.0,97000.0,,6938000.0,5364000.0,,5364000.0,41532000.0,,,,0.35,,,,,-4940000.0,14909000.0,-192000.0,,-406000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-31,,55074000.0,,15543970.0,,,,0.0,,,,,,,,,,,,88153000.0,,,10844000.0,26842000.0,-612000.0,,,4389000.0,,16000.0,5455000.0,,5455000.0,,,-333000.0,-3079000.0,6681000.0,,,0.24,42673000.0,,,,,-61000.0,,989000.0,,,,,-3800000.0,,,,,15542224.0,,57982000.0,,,,1066000.0,2080000.0,6133000.0,,,,35419000.0,,10162000.0,,,55864000.0,,,,,,39963000.0,,6362000.0,,5623000.0,,9178000.0,1910000.0,,,,,,,,5800000.0,,18254000.0,3009000.0,30265000.0,76653000.0,111282000.0,,,167146000.0,,,,,,,74795000.0,,,,,15241000.0,,,,,,,,3713000.0,,,,,,1429000.0,,,,1858000.0,3488000.0,,671000.0,,0.0,,,,,5455000.0,,24419000.0,,9300000.0,-387000.0,,8646000.0,3713000.0,,3713000.0,112072000.0,,,,0.24,,,,,-4169000.0,17738000.0,-868000.0,,-63041000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-31,1520000.0,55221000.0,1.02,,,15532285.0,4380000.0,0.0,,2879000.0,,1761000.0,,,,2619000.0,,,,86642000.0,,62982000.0,7119000.0,14735000.0,-643000.0,,136000.0,5455000.0,,16000.0,4380000.0,11228000.0,4380000.0,110769000.0,16883000.0,-434000.0,-1000.0,9251000.0,,,,61491000.0,,,15542837.0,-9000.0,37000.0,,-4040000.0,,-3619000.0,46363000.0,-64366000.0,-4843000.0,,-1493000.0,,,,66940000.0,-4070000.0,16000.0,,174576000.0,-1075000.0,2879000.0,2494000.0,1.02,,,34762000.0,,11228000.0,,,55867000.0,,,2644000.0,,-4843000.0,40117000.0,,6385000.0,10535000.0,8153000.0,,11318000.0,2774000.0,,-34000.0,,,95029000.0,-1483000.0,,2060000.0,,32333000.0,12498000.0,33833000.0,76653000.0,110769000.0,,166636000.0,166636000.0,40117000.0,15903000.0,111415000.0,,,,75133000.0,-643000.0,0.0,7119000.0,,21538000.0,75133000.0,79547000.0,28089000.0,4650000.0,25581000.0,-18293000.0,,4399000.0,18314000.0,4380000.0,,,,2067000.0,,,14735000.0,1520000.0,4650000.0,108000.0,1447000.0,5320000.0,-9000.0,,55221000.0,,,4380000.0,,29158000.0,8698000.0,10535000.0,349000.0,,8194000.0,5379000.0,12498000.0,4399000.0,111415000.0,4380000.0,,,,76653000.0,55867000.0,33833000.0,,-4245000.0,19907000.0,-1254000.0,20000.0,474000.0,,,86642000.0,6385000.0,15903000.0,34762000.0,,33409000.0,8194000.0,19807000.0,,,,,,,,,,,,,,,,,
2001-11-30,,55520000.0,,15746721.0,,,,0.0,,,,,,,,,,,,,,,6551000.0,7999000.0,-595000.0,,,4380000.0,,16000.0,5105000.0,,5105000.0,,,-196000.0,114000.0,8806000.0,,,0.28,53445000.0,,,,,282000.0,,4728000.0,,,,,-5121000.0,,,,,15722219.0,,-9202000.0,,,,725000.0,2802000.0,10503000.0,,,,24930000.0,,11413000.0,,,47336000.0,,,,,,40254000.0,,6292000.0,,7575000.0,,9287000.0,2500000.0,,,,,,,,10307000.0,,24054000.0,14129000.0,27356000.0,76608000.0,109722000.0,,,157058000.0,,,,86886000.0,,,75000000.0,,,,,20514000.0,,,,,,,,4383000.0,,,,,,481000.0,,,,1608000.0,,,1273000.0,,-287000.0,,,,,5105000.0,,29391000.0,,8324000.0,42000.0,,7223000.0,5075000.0,,4383000.0,101538000.0,,,,0.28,,,,,-4246000.0,20585000.0,2256000.0,,-487000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-28,,61460000.0,,16037780.0,,,,494000.0,,,,,,,,,,,,86032000.0,,,7238000.0,10110000.0,-682000.0,,,5105000.0,,16000.0,7754000.0,,7754000.0,,,-354000.0,3657000.0,11000000.0,,,0.41,55551000.0,,,,,572000.0,,-4376000.0,,,,,-5373000.0,,,,,15792590.0,,-593000.0,,,,2649000.0,2381000.0,3225000.0,,,,28269000.0,,11617000.0,,,57504000.0,,,,,,42505000.0,,6244000.0,,9702000.0,,11410000.0,3201000.0,,,,,,,,2871000.0,,25580000.0,15778000.0,35396000.0,76716000.0,108941000.0,,,166445000.0,,,,,,,75000000.0,,,,,18900000.0,,,,,,,,6501000.0,,,,,,410000.0,,,,1716000.0,,,1324000.0,,0.0,,,,,7754000.0,,29971000.0,,7116000.0,26000.0,,7875000.0,6501000.0,,6501000.0,104985000.0,,,,0.41,,,,,-4250000.0,18971000.0,1196000.0,,-3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-31,,76713000.0,,16215555.0,,,,998000.0,,,,,,,,,,,,85762000.0,,,6055000.0,8593000.0,-348000.0,,,7754000.0,,16000.0,8228000.0,,8228000.0,,,-344000.0,2112000.0,8957000.0,,,0.33,51494000.0,,,,,484000.0,,3734000.0,,,,,-5656000.0,,,,,15955689.0,,24772000.0,,,,474000.0,1481000.0,9931000.0,,,,30514000.0,,11855000.0,,,50975000.0,,,,,,43406000.0,,6199000.0,,7666000.0,,9365000.0,2455000.0,,,,,,,,9587000.0,,26521000.0,13440000.0,30635000.0,96716000.0,152968000.0,,,203943000.0,,,,,,,95000000.0,,,,,15945000.0,,,,,,,,5211000.0,,,,,,408000.0,,,,1716000.0,7000000.0,,1425000.0,,-30000.0,,,,,8228000.0,,24973000.0,,6057000.0,134000.0,,52906000.0,5211000.0,,5211000.0,127230000.0,,,,0.32,,,,,-4310000.0,16016000.0,1131000.0,,-34403000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-31,1605000.0,83178000.0,1.54,,,15978961.0,11091000.0,426000.0,,1495000.0,,6711000.0,,,,4380000.0,,,,129375000.0,,65960000.0,6675000.0,15871000.0,63000.0,,268000.0,8228000.0,,16000.0,11091000.0,12187000.0,11091000.0,147382000.0,25368000.0,-286000.0,692000.0,13603000.0,,,,65878000.0,,,16154984.0,0.0,415000.0,,2253000.0,,5585000.0,5655000.0,-34564000.0,-5991000.0,,-1180000.0,,,,66245000.0,-9322000.0,16000.0,,216764000.0,2863000.0,1495000.0,11884000.0,1.53,,,35262000.0,,12187000.0,,,67663000.0,,,5791000.0,,-5991000.0,48699000.0,,6196000.0,6143000.0,11900000.0,,14128000.0,3319000.0,,1753000.0,,,108611000.0,6339000.0,,11598000.0,,31998000.0,17597000.0,43754000.0,96605000.0,147382000.0,,215045000.0,215045000.0,48699000.0,24676000.0,131867000.0,,,,95000000.0,63000.0,1918000.0,6675000.0,,20205000.0,95000000.0,108153000.0,42366000.0,299000.0,36843000.0,-16094000.0,,8581000.0,34363000.0,11091000.0,,,,525000.0,,,15871000.0,1605000.0,299000.0,,1769000.0,1824000.0,317000.0,,83178000.0,,,11091000.0,,33880000.0,11475000.0,6143000.0,66000.0,,6409000.0,8581000.0,17597000.0,8581000.0,131867000.0,11091000.0,,,,96605000.0,67663000.0,43754000.0,,-3288000.0,20277000.0,1002000.0,6575000.0,329000.0,,,129375000.0,6196000.0,24676000.0,35262000.0,,44190000.0,6409000.0,35543000.0,,,,,,,,,,,,,,,,,
2002-11-30,,86575000.0,,16744219.0,,,,0.0,,,,,,,,,,,,,,,3891000.0,12214000.0,86000.0,,,11091000.0,,17000.0,22381000.0,,22381000.0,,,-354000.0,2162000.0,8125000.0,,,0.26,51353000.0,,,,,1175000.0,,7082000.0,,,,,-6315000.0,,,,,16516366.0,,-1444000.0,,,,11290000.0,451000.0,13061000.0,,,,27481000.0,,12451000.0,,,64265000.0,,,,,,49746000.0,,6136000.0,,6451000.0,,8600000.0,2097000.0,,,,,,,,12707000.0,,25963000.0,14816000.0,30763000.0,96640000.0,146431000.0,,,210696000.0,,,,129094000.0,,,95000000.0,,,,,17194000.0,,,,,,,,4354000.0,,,,,,475000.0,,,,1640000.0,,,1719000.0,,0.0,,,,,22381000.0,,25390000.0,,5081000.0,45000.0,,6969000.0,4354000.0,,4354000.0,124121000.0,,,,0.26,,,,,-3307000.0,17265000.0,1037000.0,,-306000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-28,,92090000.0,,16734315.0,,,,518000.0,,,,,,,,,,,,128297000.0,,,7002000.0,11359000.0,310000.0,,,22381000.0,,17000.0,23652000.0,,23652000.0,,,-435000.0,269000.0,13665000.0,,,0.5,58345000.0,,,,,853000.0,,-6507000.0,,,,,-6451000.0,,,,,16563534.0,,-3043000.0,,,,1271000.0,0.0,4226000.0,,,,27445000.0,,12597000.0,,,72330000.0,,,,,,54636000.0,,6146000.0,,12152000.0,,14086000.0,3949000.0,,,,,,,,3791000.0,,27502000.0,16086000.0,36185000.0,96765000.0,143970000.0,,,216300000.0,,,,,,,95000000.0,,,,,16299000.0,,,,,,,,8203000.0,,,,,,421000.0,,,,1765000.0,,,1716000.0,,0.0,,,,,23652000.0,,30843000.0,,5491000.0,-676000.0,,6147000.0,8203000.0,,8203000.0,124210000.0,,,,0.49,,,,,-3312000.0,17178000.0,-326000.0,,98000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-31,,95462000.0,,16695495.0,,,,0.0,,,,,,,,,,,,127988000.0,,,5754000.0,10559000.0,820000.0,,,23652000.0,,17000.0,32267000.0,,32267000.0,,,-619000.0,206000.0,10248000.0,,,0.35,55064000.0,,,,,1308000.0,,4814000.0,,,,,-6877000.0,,,,,16579647.0,,-3111000.0,,,,8615000.0,676000.0,12334000.0,,,,35557000.0,,13306000.0,,,75138000.0,,,,,,57127000.0,,6429000.0,,8605000.0,,10711000.0,2796000.0,,,,,,,,11715000.0,,27160000.0,14322000.0,29959000.0,86867000.0,142748000.0,,,217886000.0,,,,,,,85000000.0,,,,,17656000.0,,,,,,,,5809000.0,,,,,,463000.0,,,,1867000.0,10000000.0,,1701000.0,,0.0,,,,,32267000.0,,27904000.0,,7158000.0,58000.0,,6302000.0,5809000.0,,5809000.0,122424000.0,,,,0.35,,,,,-3317000.0,17656000.0,-1558000.0,,-627000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-31,1781000.0,105204000.0,1.73,,,16581247.0,41971000.0,100000.0,,2780000.0,,30880000.0,,,,11091000.0,,,,127967000.0,,71510000.0,4269000.0,14772000.0,512000.0,,-496000.0,32267000.0,,17000.0,41971000.0,12652000.0,41971000.0,141397000.0,28641000.0,-650000.0,3044000.0,17715000.0,,,,73378000.0,,,16758775.0,0.0,1451000.0,,-2380000.0,,1533000.0,-7890000.0,-1313000.0,-6129000.0,,-2058000.0,,,,72460000.0,-292000.0,17000.0,,238140000.0,9704000.0,2780000.0,10325000.0,1.71,,,44673000.0,,12652000.0,,,95261000.0,,,6955000.0,,-6129000.0,64068000.0,,6523000.0,4709000.0,16188000.0,,18183000.0,5912000.0,,4787000.0,,,122212000.0,3009000.0,,9675000.0,,35303000.0,17121000.0,41925000.0,86781000.0,141397000.0,,236658000.0,236658000.0,64068000.0,28641000.0,131454000.0,,,,85000000.0,512000.0,618000.0,4269000.0,,20360000.0,85000000.0,115928000.0,49752000.0,10000000.0,43395000.0,-13272000.0,,10276000.0,37888000.0,41971000.0,,,,468000.0,,,14772000.0,1781000.0,10000000.0,,1819000.0,1827000.0,0.0,,105204000.0,,,41971000.0,,38075000.0,14754000.0,4709000.0,77000.0,,6265000.0,10276000.0,17121000.0,10276000.0,131454000.0,41971000.0,,,,86781000.0,95261000.0,41925000.0,,-3336000.0,20360000.0,2380000.0,5681000.0,-478000.0,,,127967000.0,6523000.0,28641000.0,44673000.0,,51579000.0,6265000.0,39946000.0,,,,,,,,,,,,,,,,,
2003-11-30,,112647000.0,,17073910.0,,,,0.0,,,,,,,,,,,,128050000.0,,,5018000.0,12929000.0,1392000.0,,,41971000.0,,17000.0,50576000.0,,50576000.0,,,-858000.0,4985000.0,8359000.0,,,0.26,52540000.0,,,,,1119000.0,,1093000.0,,,,,-6544000.0,,,,,16825467.0,,1621000.0,,,,8605000.0,176000.0,7562000.0,,,,37565000.0,,13587000.0,,,96597000.0,,,,,,65094000.0,,7043000.0,,6652000.0,,8858000.0,2262000.0,,,,,,,,6704000.0,,24606000.0,14460000.0,33470000.0,87744000.0,141359000.0,,,237956000.0,,,,,,,85000000.0,,,,,19575000.0,,,,,,,,4390000.0,,,,,,499000.0,,,,1823000.0,10000000.0,,1616000.0,,0.0,,,,,50576000.0,,27934000.0,,5140000.0,-91000.0,,6266000.0,4390000.0,,4390000.0,125309000.0,,921000.0,,0.26,,,,,-3364000.0,19575000.0,-205000.0,,-842000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-29,,117851000.0,,17254329.0,,,,0.0,,,,,,,,,,,,128123000.0,,,3901000.0,14337000.0,1981000.0,,,50576000.0,,17000.0,57954000.0,,57954000.0,,,-467000.0,1563000.0,11195000.0,,,0.37,58481000.0,,,,,789000.0,,1927000.0,,,,,-7262000.0,,,,,17005812.0,,-1840000.0,,,,7378000.0,501000.0,9678000.0,,,,41025000.0,,14269000.0,,,106408000.0,,,,,,67933000.0,,7007000.0,,9458000.0,,11822000.0,3215000.0,,,,,,,,9211000.0,,28152000.0,16187000.0,36240000.0,88985000.0,141453000.0,,,247861000.0,,,,,,,85000000.0,,,,,19134000.0,,,,,,,,6243000.0,,,,,,627000.0,,,,1986000.0,10000000.0,,1690000.0,,0.0,,,,,57954000.0,,30329000.0,,5916000.0,-47000.0,,6323000.0,6243000.0,,6243000.0,130010000.0,,1999000.0,,0.36,,,,,-3403000.0,19134000.0,-621000.0,,-376000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
