date,annualInvestingCashFlow,quarterlyNetIncome,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyDilutedAverageShares,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingPurchaseOfBusiness,annualStockholdersEquity,annualLongTermDebt,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingPretaxIncome,trailingNetIncome,trailingCashDividendsPaid,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyNetPPE,quarterlyInventory,annualStockBasedCompensation,annualRetainedEarnings,quarterlyCommonStockIssuance,quarterlyTaxProvision,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherIncomeExpense,annualChangeInWorkingCapital,annualBasicEPS,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyChangeInCashSupplementalAsReported,annualInventory,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualOtherIntangibleAssets,annualOperatingIncome,trailingOtherIncomeExpense,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualCapitalStock,annualAccountsPayable,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,trailingGrossProfit,annualOtherIncomeExpense,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualRepaymentOfDebt,quarterlyBasicEPS,annualEndCashPosition,trailingTotalRevenue,quarterlyBasicAverageShares,annualDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualNetOtherInvestingChanges,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,annualCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualPretaxIncome,annualDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingOperatingIncome,trailingEndCashPosition,quarterlyTotalAssets,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyGrossProfit,trailingDeferredIncomeTax,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualOperatingExpense,trailingCapitalExpenditure,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,trailingBeginningCashPosition,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyOperatingIncome,quarterlyNetOtherInvestingChanges,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingInterestExpense,annualCurrentAccruedExpenses,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyEndCashPosition,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualEbitda,annualInterestExpense,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,trailingFreeCashFlow,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyOperatingExpense,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyPretaxIncome,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInInventory,trailingTaxProvision,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualOtherNonCashItems,annualBasicAverageShares,trailingOtherNonCashItems,annualCashDividendsPaid,quarterlyDilutedEPS,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCurrentDebt,annualNetIncome,trailingDepreciationAndAmortization,annualFreeCashFlow,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.120089600,,1280774.505322,,1280774.505322,16097886.543276,69691592.0,,11419218.964279,,69385489.453406,,,,,67001893.815712,5842620.037217,-4417587.077111,,,,,,,,19880983.478091,,,508401358.322994,,,,,1924835.107425,,,-2861131.065108,,,,,176421.978999,,,,,,20425455.495331,,,,,,,,,,7353229.282309,,,,7353229.282309,,,,0.0,7530792.758535,,0.016326,,,69691592.0,,,,,,,640244400.182851,,,,,11680299.466165,,,,25149819.388878,3995000.0,5917988.248316,,,,671099719.192843,,1280774.505322,63537517.142297,,581452850.519167,,,,,,,,,,,16321099.719193,,,,,,290173382.093646,,,2850115.70661,18935708.221772,,9000.0,,1709925.179723,7820969.111213,-17817212.512275,36746555.214524,,,,,13738957.359528,7353229.282309,,,,,,,,,,-21872132.001881,,-12907265.48376,,31061026.578724,,8500130.60798,,362667.587505,,3205609.612747,,,-153077450.532228,-1559858.842756,,45442597.792725,,-73051492.196173,,380926337.099197,1302814.601972,,259112355.514922,30855319.009992,,,,,,,,,,,0.016326,,144284268.268791,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,8138304.734873,,8138304.734873,13579008.717503,69691592.0,,12604825.183847,,73108846.170387,,,,,83052509.353632,9723081.741209,-2810859.47614,,,,,,,,18818217.004258,,,534260525.523588,,,,,-1043306.240055,,,2558809.615964,,,,,3042317.719967,,,,,,22357545.262977,,,,,,,,,,11893519.115813,,,,11893519.115813,,,,0.0,7353229.282309,,0.120415,,,69691592.0,,,,,,,686394013.675655,,,,,10768149.241363,,,,24900696.883134,4123000.0,6755538.290472,,,,720932352.814691,,8138304.734873,67316045.241474,,611232099.083989,,,,,,,,,,,14446308.003268,,,,,,325201049.326969,,,480139.68134,18334838.51546,,4000.0,,-1023926.200464,6137702.662022,-10921418.700244,36803853.266245,,,,,12893240.952494,11893519.115813,,,,,,,,,,-19819802.523801,,-15177615.141925,,31667311.744721,,8308605.341246,,-6087524.347417,,7094998.494818,,,-166928138.304735,-7675914.585639,,46880832.580742,,-76971573.560401,,395731303.487722,1369285.683568,,293533737.582247,34538339.139036,,,,,,,,,,,0.120415,,173544058.831119,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,-44031341.484415,7689717.58171,,7689717.58171,16801209.819989,,25147236.094369,9621146.891682,,208370931.634235,,,390044773.549165,208370931.634235,7589977.613225,-32970617.988775,-15982670.421116,49007232.65025,709317203.375237,,,,30245393.490615,,25147236.094369,36462028.586189,,540427070.776649,,,-173220251.420699,,276783.771532,,,-4641811.828854,-6829688.307215,0.266919,49499741.691063,,-2271309.905991,,,,,,26347421.977271,,,540427070.776649,66168417.427243,-63531083.175478,,,282810401.239883,154403306.3544,9783881.522301,563265024.969864,24612536.593766,47941277.768211,9783881.522301,,,-3042018.253832,563265024.969864,11893519.115813,-47623557.775099,,9783881.522301,,,70283871.0,-23431203.719649,9783881.522301,636243327.019115,8298605.131738,,670331496.469778,,1244188.048906,9783881.522301,,818539.398873,21002238.677458,0.266919,8984845.875667,-51656983.90473,4377000.0,11559632.513537,374547.959359,,,709317203.375237,49499741.691063,7689717.58171,66168417.427243,,636243327.019115,,,7589977.613225,1506802.135354,,,4891510.246255,,-27401412.088858,-95816256.242466,17613360.83178,,,38985706.905459,126070260.030997,,319272429.826072,,,-1847965.518758,24612536.593766,,0.0,,85910.207431,-82810315.962645,39332020.174958,43960782.809051,374547.959359,,,,-57986537.875302,9783881.522301,9621146.891682,,18760117.100052,-19790769.760634,,-33285689.684863,16379000.0,,,14007621.230073,-793869.467884,-13834729.31394,,36462028.586189,,100423676.794425,670331496.469778,-9341728.523768,62539176.855519,7966501.353242,91864129.498881,,-173220251.420699,16846757.122155,,49007232.65025,0.0,-95816256.242466,,390044773.549165,900627.349424,,282810401.239883,38985706.905459,319272429.826072,2242121.577407,,,18760117.100052,-24928534.527295,3105734.458412,70283871.0,,-55158429.48166,,29574651.282934,8984845.875667,1244188.048906,18760117.100052,,20539865.679353,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,6277234.51707,,6277234.51707,12912163.321324,69691592.0,,9417567.335735,,231853662.720878,,,,,77098130.039458,10551552.581918,-5628752.787785,,,,,,,,21161434.208269,,,537973923.486018,,,,,211871.676102,,,-91782.466975,,,,,-2531308.972379,,,,,,25784868.75965,,,,,,,,,,7215645.908389,,,,7215645.908389,,,,0.0,9746954.880769,,0.094356,,,69691592.0,,,,,,,687838394.235718,,1236918.854006,,,7283410.533539,,,,54897.924172,4600000.0,6452221.650369,,,,719697203.636987,,6277234.51707,66002744.896209,,633428546.92057,,,,,,,,,,,16650368.845428,,,,,,338567507.291131,,,-927260.250472,20265054.040144,,0.0,,-19728.941499,8050265.91182,-19477611.940299,42435237.605078,,,,,15205009.435581,7215645.908389,,,,,,,,,,-25981300.394579,,-13737347.744038,,31785040.315663,,8600102.933608,,-874935.666495,,6489106.193172,,,-180026591.182021,729113.055413,,49387545.033453,,-95454623.434551,,381129696.345857,1445359.409847,,306782466.975467,31858809.40127,,,,,,,,,,,0.094356,,25541259.221136,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,12421468.318076,,12421468.318076,19421349.512996,71792730.0,,10288099.084545,,314822294.022617,,,,,41952970.741339,-7255016.950972,-5651986.756282,,,,,,,,24903966.971818,,,726313947.22671,,,,,-2197092.084006,,,2127086.698977,,,,,8538309.510882,,,,,,23358463.471549,,,,,,,,,,16205349.12942,,,,16205349.12942,,,,0.0,7215645.908389,,0.179501,,,71792730.0,,,,,,,878746185.604021,,1638844.013642,,,13769362.756714,,,,31989618.320667,5051000.0,6821876.35717,,,,924404056.722312,,-1952970.741339,103248967.869323,,826189194.040567,,,,,,,,,,,18910429.00736,,,,,,473219350.206426,,,3882744.005632,58626817.447496,,0.0,,-2747278.777043,9132112.72662,20917209.858087,42268892.478909,,,,,16644229.04326,16205349.12942,,,,,,,,,,-3530456.920086,,-15010632.869855,,71301382.157602,,9778316.28074,,-18795680.021891,,10224376.234069,,,-190316819.242506,-1437244.450135,,63928379.106085,,-99875246.813857,,414727158.499372,2266199.9641,,401917968.048824,45657871.118291,,,,,,,,,,,0.179501,,23167294.920122,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,4478774.85223,,4478774.85223,12979043.13917,72191185.0,,10853483.790077,,316464266.523375,,,,,41326347.841662,-13384302.064763,-3966439.391988,,,,,,,,29395486.297689,,,721372917.786136,,,,,824825.362708,,,-524807.451191,,,,,-6853319.721738,,,,,,24454594.304138,,,,,,,,,,9330109.260254,,,,9330109.260254,,,,0.0,16205349.12942,,0.06269,,,72191185.0,,,,,,,874085617.051764,,1783091.527852,,,9012603.747182,,,,2175437.185216,6293000.0,8419435.934786,,,,917226401.576214,,-11142754.791331,103481998.925309,,821033494.536987,,,,,,,,,,,21317392.083109,,,,,,478154218.162278,,,-3242068.028849,59247716.281569,,0.0,,1008096.738782,9741178.577826,-1662596.305752,45771986.387247,,,,,19172487.909726,9330109.260254,,,,,,,,,,-6252168.889884,,-15559739.249979,,72325810.496149,,11576213.505284,,-623133.192144,,5303600.214938,,,-201050510.478238,1790882.60375,,65898262.582841,,-99660576.750851,,409174279.061437,2144904.173383,,405828407.666129,43140784.524449,,,,,,,,,,,0.06269,,23465878.559914,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,-45906829.100892,555987.413256,,555987.413256,13222104.287319,,35424673.987646,10123541.523679,,319596774.193548,,,381533115.991764,319596774.193548,24353980.78243,-699810.779635,-37831064.028941,61133321.894303,899385724.090597,,,,34059711.736445,,35424673.987646,76814516.129032,,695327728.208648,,,-206055250.514756,,-1225794.096723,,,-4727687.160909,-815888.812629,0.334592,25717227.179135,,2649682.258046,,,,,,21699079.351709,,,695327728.208648,96068977.350721,-60492450.24022,,,413752573.781743,172799416.609472,11551990.391215,587177419.354839,64353980.78243,58534660.26081,11551990.391215,,,-3225806.451613,587177419.354839,9330109.260254,-3189773.507207,,11551990.391215,,,70542323.0,-10787577.213452,11551990.391215,818248970.487303,27273507.206589,,848021619.766644,,1609471.516815,11551990.391215,,-24608959.741622,22861187.371311,0.334592,9189258.750858,-37622492.894709,6345000.0,12366177.79412,120967.741935,,,899385724.090597,25717227.179135,-12578811.597271,96068977.350721,,818248970.487303,,,24353980.78243,-3111702.12766,,,6875428.963624,,-53078242.964997,-122921242.278655,18844381.678325,,,51364104.323953,136908030.199039,,490567089.910776,,,-529304.538941,64353980.78243,,0.0,,-1352791.1479,-87749301.395512,27496505.594552,40543461.030034,120967.741935,,,,-75383123.601393,11551990.391215,10123541.523679,,-33459162.663006,1803363.074811,,-26432738.503775,22289000.0,,,-10142902.896343,-3402539.464653,-11363179.243883,,76814516.129032,,106593683.073838,848021619.766644,191655.538046,76415579.958819,581051.243781,96383836.650652,,-206055250.514756,1904551.467706,,61133321.894303,0.0,-122921242.278655,,381533115.991764,958359.287822,,413752573.781743,51364104.323953,490567089.910776,-2373026.76733,,,23983356.211393,-20102093.342485,2987302.676733,70542323.0,,-55670899.107756,,9748627.316404,9189258.750858,1609471.516815,23983356.211393,,5456417.295813,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,5373613.037448,,5373613.037448,8397191.400832,72874211.0,,12044036.061026,,120462031.900139,,,,,44632454.923717,-8119798.89043,-4151352.288488,,,,,,,,38714459.084605,,,699515429.958391,,,,,-1397364.771151,,,1597607.489598,,,,,-4436546.463245,,,,,,24762482.662968,,,,,,,,,,7236477.115118,,,,7236477.115118,,,,0.0,11672156.726768,,0.069348,,,72874211.0,,,,,,,846949549.237171,,,,,4245839.112344,,,,6411234.396671,6393000.0,8553224.687933,,,,897891816.920943,,5373613.037448,95691747.572816,,823715325.9362,,,,,,,,,,,18117198.335645,,,,,,484916782.246879,,,-5442094.313454,63167475.728155,,-866.851595,,-1566400.832178,6665221.914008,-192441.054092,42879680.998613,,,,,16474514.563107,7235610.263523,,,,,,,,,,-4675797.503467,,-14531033.287101,,76070561.719834,,11451976.421637,,-459431.345354,,4537968.099861,,,-217795596.393897,1068828.016644,,60525312.066574,,-124199895.977809,,388381588.072122,1642683.772538,,408846220.527046,50942267.683773,,,,,,,,,,,0.069348,,227858876.560333,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,-2156881.164866,,-2156881.164866,16475518.791746,73495149.0,,13038046.031,,130749647.721935,,,,,54479098.168154,-5264888.756353,-8983452.784316,,,,,,,,47248473.461719,,,757148896.195397,,,,,23269140.441522,,,12872710.192579,,,,,3066889.347229,,,,,,26186942.226397,,,,,,,,,,11279473.931423,,,,11279473.931423,,,,0.0,7235610.263523,,-0.028182,,,73495149.0,,,,,,,921938938.468765,,,,,7492066.007431,,,,11776647.237899,6686000.0,9628081.089427,,,,985433536.871771,,-2156881.164866,101941756.693283,,891744480.976984,,,,,,,,,,,20775951.150775,,,,,,559906059.182715,,,-2664998.218251,71786754.344763,,58243.306717,,22956724.927997,8535462.658525,498688.118441,46962893.377172,,,,,18686707.374354,11279473.931423,,,,,,,,,,-7594752.050314,,-17041535.994251,,85749178.017849,,12240488.49225,,-231033.661692,,19240958.196336,,,-253423203.381869,-12329513.78461,,88976045.091592,,-134595584.781588,,403636449.037107,2089243.776421,,474156881.164866,63494598.403006,,,,,,,,,,,-0.028182,,254431188.351339,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,12297542.304593,,12564464.141821,18002994.883972,73536268.0,,13969580.983078,,140387792.103143,,,,,64009871.071716,-5059107.679567,-14045895.974738,,,,,,,,29465149.073328,,,807653102.336825,,,,,-2451651.893634,,,5708098.307816,,,,,-3944605.575361,,,,,,23974617.244158,,,,,,,,,,8248388.396454,,,,8248388.396454,,,,0.0,11279473.931423,,0.171233,,,73536268.0,,,,,,,989924456.083803,141956.989337,,,,3957098.909234,,,,14231538.188153,6618000.0,11015914.206524,,,,1031498791.297341,,-4725020.145044,109034045.124899,,951969178.082192,,,,,,,,,,,22863618.04996,,,,,,582125302.175665,,,-6408419.152421,49773368.25141,,0.0,,-1115344.240864,9302981.466559,-113861.891102,46838235.294118,,,,,20318895.673083,8248388.396454,,,,,,,,,,-16567081.389007,,-19290645.867721,,64422844.480258,,13560636.5834,,-212032.97845,,12564464.141821,,,-276450443.190975,-246163.547102,,93633158.742949,,-144316075.745367,,426959105.560032,2619863.013699,,517702457.695407,41574335.213537,,,,,,,,,,,0.171233,,283681506.849315,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,-27915783.096032,7674010.016418,,8888511.16507,28992415.694932,,26857517.923861,12438654.953045,-959305.261032,425438755.932546,,,368073311.117843,425438755.932546,43579723.316167,6456518.743496,,81576290.013127,963412097.344239,,,,44031101.686358,,26857517.923861,42407351.307685,,768127840.04847,,,-286600020.1959,,-5617304.635789,,,2011930.309009,-31045137.837019,0.323134,,,5041618.038243,,,,,,23677192.742202,,-44319903.059679,768127840.04847,100503887.710795,-56982732.505301,,,531018883.166717,187998586.286984,10462486.115319,698509542.56286,27271533.878623,71868120.771483,10462486.115319,,,23377764.313844,698509542.56286,8248388.396454,-11836000.0,,10462486.115319,,,76358065.0,-11987276.582854,10462486.115319,941201656.063819,-25956780.773503,,914651115.823488,-12488.178034,1933757.447238,10462486.115319,,56173116.742475,39856609.108351,0.313036,24003837.221044,23669644.097301,6901000.0,14833881.702474,675552.862769,,,963412097.344239,,58646008.404814,100503887.710795,,941201656.063819,,,43579723.316167,15569019.489044,,,8545895.183278,-44319903.059679,,-173073816.015349,20860474.930761,,,48760981.520751,144694537.008987,,573426234.474402,,,-16529626.152893,27271533.878623,,7933959.406241,,-4705960.365912,-83843127.34817,-26149165.94675,44537667.672963,675552.862769,,,,-69009245.645696,10462486.115319,12438654.953045,,23902857.719883,-272644.653135,,-12951630.818944,26565000.0,,,921847.846757,56089063.920024,-17213125.353805,,42407351.307685,,104703602.278931,914651115.823488,-97199.076001,87711804.503686,4033684.047916,100286781.783298,,-286600020.1959,30617219.909838,,81576290.013127,7933959.406241,-173073816.015349,,368073311.117843,1777160.292061,,531018883.166717,48760981.520751,573426234.474402,15255983.035444,,,25005553.872564,-999697.061497,19110370.594769,73971875.0,,-68076340.502878,,13596889.831364,24003837.221044,1933757.447238,23902857.719883,,71868120.771483,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,-1509763.917225,,-1509763.917225,14293208.976975,76116758.0,,11317400.174876,,422978723.404255,,,,,36804624.502089,-3855047.119402,-12581365.976877,,,,,,,,28155056.834742,,,742986495.676673,,,,,1157097.056252,,,-5314291.265909,,,,,-1116292.626057,,,,,,24767317.594482,,,,,,,,,,8949771.689498,,,,8949771.689498,,,,0.0,10066064.315554,,-0.019431,,,73689639.0,,,,,,,876738560.186535,,3076848.343534,,,1711843.000097,,,,12600796.657923,7130000.0,8668998.348392,,,,923665597.979209,,-1509763.917225,94255319.148936,,909502574.565239,,,,,,,,,,,21843000.097153,,,,,,572051879.918391,,,-2374429.223744,27282619.255805,,5440590.692704,,858836.102205,9509375.303604,1092975.808802,46610317.691635,,,,,19639560.866608,8949771.689498,,,,,,,,,,-11759448.168658,,-16455843.777324,,43395511.512679,,12333624.793549,,-271058.000583,,-1343631.594287,,,-293706402.409404,8358107.451666,,79307296.220733,,-166516078.888565,,332844651.705042,2203439.230545,,528656368.405713,46927037.792675,,,,,,,,,,,-0.029146,,26370348.780725,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,7876793.08312,,7876793.08312,20180164.966826,72881818.0,,1369620.750639,,137558459.422283,,,,,5957948.516408,-8508875.065704,-7436319.226502,,,,,,,,30949105.914718,,,757297111.416781,,,,,668107.683238,,,5106000.0,,,27145804.676754,,-3102610.891334,,,,,,,,,,,,,,,,5960896.050305,,,,5960896.050305,,,,681204558.852427,8949771.689498,,0.108076,,,72881818.0,,,,,,,889059736.686972,,3104735.704461,,,12743845.740323,,,,8332589.076013,6556297.897426,12202489.173714,,,,935572804.087247,,7876793.08312,94236588.72077,,757297111.416781,,,,,,,,-49179603.065435,,,,,,,,,609354490.076636,,,-1241212.356134,,,5341913.93201,,788835.346016,10449007.663588,3471771.685794,53283552.760857,,,,,27668199.529383,5960896.050305,,,,,,,,,,-11140925.185635,,-16841464.141717,,44875221.065042,,42834545.097269,,-7047668.664774,,8909412.458243,,,-305806641.77638,6616347.254563,,83209864.413441,,,,326218314.010611,2087836.51012,,564479269.011594,46513067.400275,,,,,,,,,,,0.108076,,342145804.676754,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,-4162100.887965,,-4162100.887965,15600308.278002,78401240.0,,0.0,,132455129.41621,,,,,4461552.994521,-21816126.936376,-14782050.296337,,,,,,,,29793122.992632,,,740790666.918572,,,,,2714906.480257,,,-4930096.353675,,,28822973.7389,,1384971.909607,,,,,,30225769.884753,,,,,,,,,,6953523.521632,,,,6953523.521632,,,,680411864.726998,5960896.050305,,-0.056679,,,76112073.0,,,,,,,867391838.27697,-468305.94522,3557528.811638,,,818257.981665,,,,-21571964.989557,6399017.570376,10451958.538729,,,,910424145.097298,,-4162100.887965,89883808.804081,,,,,,,,,,-41562440.959758,,,21808993.009635,,,,,,570541280.937087,,,4380803.11398,30433591.535991,,3134328.358209,,2381234.654178,7634611.75137,1899450.502759,52034762.894389,305119.969771,,,,14868694.502173,6953523.521632,,,,,,,,,,3815733.263608,,-16749924.274422,,47263366.71075,,14174381.258266,,-434910.21354,,-1984696.769318,,,-314719440.770829,-3295822.550552,,82542981.296051,,,,324129982.99641,2513697.336104,,,43032306.820329,,,,,,,,,,,-0.056679,,0.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,-22608052.588332,-17586517.812941,,-17586517.812941,4876194.524295,,23120788.824979,0.0,-156943.303205,356628594.905505,,,280911257.189811,356628594.905505,6687756.778965,-2545505.521082,-2637405.009733,70381265.406738,803722267.871816,,,,36956450.287592,,23120788.824979,41139687.756779,,661433853.738702,,,-294908792.11175,,-4230198.455938,,,-24761823.844177,-3560394.41249,-0.205423,22295809.367297,,-829996.08326,,,,,,15986133.217917,,-17618734.593262,661433853.738702,,28875102.711586,,,,175674609.695974,4849630.238291,593438783.894823,27998356.614626,54949876.746097,4849630.238291,,,-31017255.546426,593438783.894823,6953523.521632,-46470008.216927,,4849630.238291,,,77308043.0,-36725554.642564,4849630.238291,837226787.181594,4843878.389482,,773026294.165982,440071.622169,10414133.114215,4849630.238291,,2238789.514562,-17972062.448644,-0.205423,0.0,676000.0,2163665.100229,5633004.226757,444535.743632,,,803722267.871816,22295809.367297,-17586517.812941,,,837226787.181594,,,6687756.778965,404272.801972,,,8473294.987675,-17618734.593262,-37437140.509449,-175792933.442892,11104497.63808,,,30695973.705834,47802793.755136,,512500410.846343,,,-4325555.946591,27998356.614626,,0.0,,-3624633.300427,2281488.504142,-1620319.607873,27090630.855996,444535.743632,,,,-15451229.131482,4849630.238291,0.0,,-15643385.37387,-3663927.691044,,40585045.193098,21600657.35415,,,-3523412.497646,0.0,2590371.059527,,41139687.756779,,8823009.133938,773026294.165982,954951.587196,76677896.466721,-23247898.458469,98996713.229252,,-294908792.11175,27373134.4836,,70381265.406738,0.0,-175792933.442892,-9209475.437785,280911257.189811,1601010.838799,,,30695973.705834,512500410.846343,253081.347576,,,-15643385.37387,-6798685.291701,39051766.639277,75265940.0,,-47456861.133936,,8513557.929334,0.0,10414133.114215,-15643385.37387,,17512736.236647,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,3360259.76083,,3841767.64077,10852142.234893,79613911.0,,8321850.00396,,111377999.524828,,,,,5675932.525541,-10571790.607429,-4477706.50194,,,,,,,,22468519.838441,,,639725192.048784,,,,,-3953433.119506,,,-2770254.217154,,,20679496.317415,,-3988279.084501,,,,,,23411736.754574,,,,,,,,,,685831.947414,,,,685831.947414,,,,574462659.380692,4674111.031916,,0.039598,,,77697846.0,,,,,,,744836461.550645,,3548744.753306,,,6374435.732953,,,,0.0,4366041.023204,9446424.328819,,,,771534014.413558,,3360259.76083,76383147.224202,,,,,,,0.0,,,-13597845.8858,,,17900530.609012,,,,,,486764076.977904,,,-1119822.60236,27020669.992872,,0.0,,-4112615.823236,6144769.145482,183733.269977,41312267.363586,497346.954938,,,,13700799.873287,685831.947414,,,,,,,,,,-4293973.231963,,-3898788.310763,,41542725.904807,,11755761.463531,,,,-111665.478736,,,-283812465.352023,2130355.587234,,64557693.83068,,,-8661598.162667,277052348.142868,2059079.749743,,445221351.073097,26697552.862913,,,,,,,,,,,0.039598,,250985982.418627,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,13180584.865843,,14555321.073259,9030712.323873,79609328.0,,7843576.381412,,121320470.304492,,,,,7423230.974633,-1321055.768384,-1462256.459428,,,,,,,,23161204.186227,,,674660407.424954,,,,,560747.663551,,,10509496.533012,,,21745122.528963,,4828108.534521,,,,,,21546147.551574,,,,,,,,,,5923597.054137,,,,5923597.054137,,,,625690167.535208,685831.947414,,0.172273,,,77931448.0,,,,,,,786489512.898919,,3873551.832551,,,7568455.864445,,,,-3950000.0,4429992.67841,10793896.098417,,,,820325595.417546,,13180584.865843,79463370.515526,,,,,,,0.0,,,-27094190.102933,,,18549463.801197,,,,,,511910935.010121,,,-4293847.236996,25058788.061501,,0.0,,-25374.615629,8026185.45157,-1271635.419079,40095611.352771,110254.532926,,,,30339957.513637,5923597.054137,,,,,,,,,,-2776960.055431,,-4552049.365279,,39162754.640596,,10523278.349627,,,,15116068.73681,,,-299147250.096903,-12952527.084714,,69723932.985917,,,8616807.258666,299448727.335372,2373917.912055,,472748180.369525,33836082.518627,,,,,,,,,,,0.172273,,271673198.6735,,,,,,,,,,,,,,,,,,
