date,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualOperatingIncome,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,trailingChangeInAccountPayable,annualAccountsPayable,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyRetainedEarnings,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyPurchaseOfInvestment,quarterlyBasicEPS,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,trailingTaxProvision,annualCashDividendsPaid,annualCurrentDeferredRevenue,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualDilutedEPS,trailingSaleOfInvestment,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualLongTermDebt,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,annualBasicEPS,quarterlyInventory,quarterlyCostOfRevenue,quarterlyOtherIncomeExpense,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,annualRetainedEarnings,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualAccountsReceivable,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyPretaxIncome,annualNetPPE,quarterlyDilutedEPS,trailingGrossProfit,quarterlyOperatingExpense,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEbitda,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyTaxProvision,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualDilutedAverageShares,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualGrossPPE,trailingOtherNonCashItems,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualIncomeTaxPayable,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyGrossPPE,annualInvestingCashFlow,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualOperatingExpense,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingCapitalExpenditure,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyAccountsPayable,trailingNetIncome,trailingPurchaseOfBusiness,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyEbitda,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,trailingChangeInInventory,quarterlyNetPPE,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,annualInventory,quarterlyStockBasedCompensation,annualBasicAverageShares,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,annualInterestExpense,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.891302400,2824900000.0,-22200000.0,,3053400000.0,,,92500000.0,,,,,,,289600000.0,,,,,,1291400000.0,,1542700000.0,,,0.098235,,3007300000.0,,,,,,,,4596100000.0,39900000.0,,50100000.0,,,,,,3550700000.0,6375600000.0,,52500000.0,52500000.0,,,,580100000.0,443600000.0,,,,,,,437100000.0,,,,,,389200000.0,2498500000.0,-900000.0,,,,-18000000.0,,550150150.0,1779500000.0,,,962600000.0,,-1600000.0,,,,,508800000.0,,161700000.0,-125600000.0,,,,,93700000.0,,0.09324,,382100000.0,,,,161700000.0,,,161700000.0,,141900000.0,248100000.0,41200000.0,,,,,,,,,28900000.0,,-1690200000.0,580600000.0,-111500000.0,-110800000.0,,,,5700000.0,,,,,1543000000.0,3254300000.0,,,,,,506906907.0,,,,,,150700000.0,,,-86400000.0,,,,,126700000.0,986300000.0,,,,,1486500000.0,,,,3600000.0,17900000.0,219200000.0,,,,1564100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,2808800000.0,-22300000.0,,2985500000.0,,,93600000.0,,,,,,,289300000.0,,,,,,1353000000.0,,1553900000.0,,,0.161505,,3189500000.0,,,,,,,,4539400000.0,117100000.0,,81500000.0,,,,,,3576700000.0,6385500000.0,,83900000.0,83900000.0,,,,590600000.0,447400000.0,,,,,,,445800000.0,,,,,,389000000.0,2625500000.0,900000.0,,,,4700000.0,,553153153.0,1846100000.0,,,963300000.0,,2000000.0,,,,,564000000.0,,139100000.0,-98600000.0,,,,,147300000.0,,0.14985,,382900000.0,,,,139100000.0,,,139100000.0,,140900000.0,161700000.0,63400000.0,,,,,,,,,33500000.0,,-1759100000.0,452900000.0,-147600000.0,-106500000.0,,,,-200000.0,,,,,1532600000.0,3355800000.0,,,,,,508708709.0,,,,,,223600000.0,,,-22600000.0,,,,,181100000.0,1052100000.0,,,,,1480500000.0,,,,-4600000.0,42300000.0,274700000.0,,,,1596700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,3404200000.0,-27200000.0,,4288400000.0,664000000.0,,105200000.0,12586800000.0,1712300000.0,,,,1625200000.0,281900000.0,,-41400000.0,829200000.0,6000700000.0,256000000.0,1463300000.0,134000000.0,1712300000.0,,,,,3333700000.0,134000000.0,337700000.0,-26600000.0,,-93800000.0,,593700000.0,6000700000.0,-39900000.0,10392000000.0,133600000.0,,,337700000.0,90000000.0,1328900000.0,4537900000.0,7942100000.0,570500000.0,136000000.0,136000000.0,0.605,,1146600000.0,714800000.0,570500000.0,997500000.0,,,,3404200000.0,7942100000.0,829200000.0,1941400000.0,,,,0.646667,428200000.0,2738800000.0,69800000.0,328200000.0,,384200000.0,-11800000.0,,,1941400000.0,1463300000.0,4288400000.0,997500000.0,,-21800000.0,,,,,594900000.0,,134000000.0,-491400000.0,,,4537900000.0,2194800000.0,236600000.0,1882900000.0,,,387100000.0,134000000.0,71500000.0,2084500000.0,134000000.0,558300000.0,,134000000.0,1048200000.0,140100000.0,139100000.0,100600000.0,272400000.0,,,,,542479339.0,-34800000.0,,41000000.0,,-1769100000.0,1328900000.0,367000000.0,-165000000.0,3652000000.0,,111800000.0,2500000.0,714800000.0,,,,2084500000.0,3652000000.0,-802700000.0,-41300000.0,,,,,1530800000.0,,,,,125100000.0,-1769100000.0,,-5100000.0,,,-468300000.0,,207800000.0,1334300000.0,,,,,1625200000.0,,,,-40100000.0,-8700000.0,313000000.0,9700000.0,22200000.0,,1882900000.0,1334300000.0,,,428200000.0,,507525773.0,,,140100000.0,,,133500000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,3900400000.0,-23900000.0,,4919800000.0,,,115200000.0,,,,,,,345300000.0,,,,,,1519100000.0,,1718500000.0,,,0.151515,,3873100000.0,,,,,,,,6638300000.0,177300000.0,,77300000.0,,,,,,4817200000.0,8717600000.0,,79700000.0,79700000.0,,,,780700000.0,697100000.0,,,,,,,768300000.0,,,,,,470500000.0,3229400000.0,-1200000.0,,,,-86800000.0,,551351351.0,2079300000.0,,,937800000.0,,-36900000.0,,,,,643700000.0,,329200000.0,-257000000.0,,,,,138000000.0,,0.14319,,460500000.0,,,,329200000.0,,,329200000.0,,138700000.0,134000000.0,58300000.0,,,,,,,,,41100000.0,,-1866600000.0,1575700000.0,152400000.0,-122500000.0,,,,4000000.0,,,,,2166500000.0,3820200000.0,,,,,,509309309.0,,,,,,299800000.0,,,195200000.0,,,,,183200000.0,1481100000.0,,,,,1863000000.0,,,,600000.0,92000000.0,298400000.0,,,,1953600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,3597900000.0,-24200000.0,,4172200000.0,,,114200000.0,,,,,,,368200000.0,,,,,,1593200000.0,,2059800000.0,,,0.188145,,3880300000.0,,,,,,,,6232000000.0,105000000.0,,95900000.0,,,,,,4774200000.0,8372100000.0,,98300000.0,98300000.0,,,,767500000.0,666700000.0,,,,,,,644100000.0,,,,,,469300000.0,3238200000.0,61900000.0,,,,18900000.0,,548548549.0,2140100000.0,,,1292300000.0,,-2400000.0,,,,,642100000.0,,0.0,167000000.0,,,,,171400000.0,,0.174825,,482400000.0,,,,268800000.0,,,268800000.0,,140100000.0,329200000.0,73100000.0,,,,,,,,,41300000.0,,-1921200000.0,721800000.0,-545100000.0,-212700000.0,,,,11700000.0,,,,,2126500000.0,3902200000.0,,,,,,509713253.0,,,,,,317700000.0,,,-60400000.0,,,,,159700000.0,1514700000.0,,,,,1935700000.0,,,,-1500000.0,155800000.0,273900000.0,,,,1981000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,3647500000.0,-23900000.0,,4060200000.0,,,102400000.0,,,,,,,377200000.0,,,,,,1810300000.0,,2030000000.0,,,0.211455,,4191000000.0,,,,,,,,6090200000.0,105400000.0,,108600000.0,,,,,,4653100000.0,8300600000.0,,111100000.0,111100000.0,,,,736100000.0,637700000.0,,,,,,,619800000.0,,,,,,474200000.0,3472500000.0,600000.0,,,,50100000.0,,548111136.0,2210400000.0,,,1293900000.0,,-9100000.0,,,,,718500000.0,,0.0,-49700000.0,,,,,194300000.0,,0.198135,,479600000.0,,,,248600000.0,,,248600000.0,,140100000.0,0.0,83200000.0,,,,,,,,,33900000.0,,-1991600000.0,522000000.0,-209500000.0,-133600000.0,,,,-1800000.0,,,,,2086200000.0,3920800000.0,,,,,,513584451.0,,,,,,239000000.0,,,-20200000.0,,,,,238900000.0,1592500000.0,,,,,1945700000.0,,,,-12000000.0,27400000.0,341300000.0,,,,1929200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,3848500000.0,-23800000.0,-210000000.0,4266600000.0,854900000.0,,113800000.0,16139400000.0,2077600000.0,,,,1998500000.0,378300000.0,,267100000.0,691500000.0,6344200000.0,311700000.0,1793100000.0,276200000.0,2077600000.0,,,,,4195000000.0,276200000.0,419600000.0,-23700000.0,,-95800000.0,,731300000.0,6344200000.0,-50900000.0,13369900000.0,128000000.0,,,419600000.0,336800000.0,571800000.0,4765700000.0,8614200000.0,672800000.0,130500000.0,130500000.0,0.746667,,1469000000.0,794300000.0,672800000.0,1283300000.0,,,,3848500000.0,8614200000.0,691500000.0,2270000000.0,,2356200000.0,,0.796667,524600000.0,3429800000.0,-13400000.0,409900000.0,,445600000.0,-5900000.0,,,2270000000.0,1793100000.0,4266600000.0,1283300000.0,,-45000000.0,,,2356200000.0,,765200000.0,,276200000.0,-139600000.0,,,4765700000.0,2769500000.0,227600000.0,1996000000.0,,,492100000.0,276200000.0,51000000.0,2096900000.0,276200000.0,1011900000.0,,276200000.0,1300500000.0,149300000.0,0.0,97100000.0,-587500000.0,,,,,548973214.0,-93400000.0,,37000000.0,,-2037000000.0,571800000.0,14700000.0,-206300000.0,4033000000.0,,134000000.0,-6900000.0,794300000.0,,,,2096900000.0,4033000000.0,-279300000.0,-110700000.0,-210000000.0,,,,1914600000.0,,,,,155400000.0,-2037000000.0,,27600000.0,,,-675100000.0,,273100000.0,1696300000.0,,,,,1998500000.0,,,,-97800000.0,-8100000.0,386900000.0,7000000.0,142200000.0,,1996000000.0,1696300000.0,,,524600000.0,,514518828.0,,,149300000.0,,,153300000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,3987800000.0,-26500000.0,,4356600000.0,,,117500000.0,,,,,,,410100000.0,,,,,,1865600000.0,,2077400000.0,,-2500000.0,0.188333,,4318300000.0,,,,,,,,6434000000.0,-200000.0,,99000000.0,,,,,,4805500000.0,8793300000.0,,99000000.0,99000000.0,,,,828300000.0,687800000.0,,,,,,,850600000.0,,,,,,532000000.0,3575700000.0,-1900000.0,,,,0.0,,560377358.0,2359300000.0,,,1249100000.0,,-12300000.0,,,,,742600000.0,,315900000.0,-126200000.0,,,,,171600000.0,,0.176667,,527600000.0,,,,315900000.0,,,315900000.0,,,276200000.0,72600000.0,,,,,,,,,33200000.0,,-2037000000.0,626700000.0,38400000.0,-127700000.0,,,,13800000.0,,,,,2081800000.0,4072900000.0,,,493700000.0,,,525663717.0,,,,,,127500000.0,,,39700000.0,,,,,215000000.0,1724000000.0,,,,,2005900000.0,,,,-1900000.0,-79500000.0,332500000.0,,,,2035900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,4048000000.0,-26600000.0,,4334700000.0,,,116500000.0,,,,,,,419600000.0,,,,,,,,2045000000.0,,-600000.0,0.168333,,4358300000.0,,,,,,,,6379700000.0,72900000.0,,86400000.0,,,,,,4733800000.0,8781800000.0,,88800000.0,88800000.0,,,,816000000.0,632500000.0,,,,,,,682500000.0,,,,,,502900000.0,3629800000.0,2600000.0,,,,-11000000.0,,545684211.0,2402100000.0,,,1229000000.0,,25600000.0,,,,,728500000.0,,244200000.0,-144500000.0,,,,,154500000.0,,0.158333,,536100000.0,,,,244200000.0,,,244200000.0,,,315900000.0,65700000.0,,,,,,,,,33400000.0,,-2037000000.0,519100000.0,-138400000.0,-138300000.0,,,,2400000.0,,,,,2058400000.0,4079900000.0,,,,,,513267327.0,,,,,,211200000.0,,,-71700000.0,,,,,192400000.0,1684100000.0,,,,,2131500000.0,,,,400000.0,19600000.0,308900000.0,,,,2042900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,3904700000.0,-26600000.0,,4097800000.0,,,113200000.0,,,,,,,409200000.0,,,,,,,,2042300000.0,,-9700000.0,0.255,,4389300000.0,,,,,,,,6140100000.0,204200000.0,,130900000.0,,,,,,4688000000.0,8592700000.0,,133400000.0,133400000.0,,,,810000000.0,648100000.0,,,,,,,663300000.0,,,,,,505400000.0,3599900000.0,-500000.0,,,,0.0,,541655172.0,2452600000.0,,,1232300000.0,,-7800000.0,,,,,789400000.0,,234100000.0,-48800000.0,,,,,228800000.0,,0.241667,,522400000.0,,,,234100000.0,,,234100000.0,,,244200000.0,95400000.0,,,,,,,,,29300000.0,,-2037000000.0,259000000.0,-282000000.0,-116500000.0,,,,300000.0,,,,,2010000000.0,4066900000.0,,,2452600000.0,,,513333333.0,,,,,,320700000.0,,,-10100000.0,,,,,267000000.0,1708500000.0,,,,,2130300000.0,,,,-12800000.0,74100000.0,380200000.0,,,,2029900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,4277200000.0,-26500000.0,-287000000.0,4510000000.0,965000000.0,,114600000.0,17154600000.0,2341900000.0,,,,2308800000.0,390600000.0,,-220100000.0,854400000.0,6851900000.0,338900000.0,2159500000.0,275600000.0,2341900000.0,,,,,4088700000.0,275600000.0,472400000.0,-40000000.0,,-106200000.0,,811300000.0,6851900000.0,-77700000.0,14098300000.0,148700000.0,,,472400000.0,199200000.0,507500000.0,5150800000.0,9428000000.0,712500000.0,151200000.0,151200000.0,0.848333,,1629500000.0,1026600000.0,712500000.0,1315300000.0,,,,4277200000.0,9428000000.0,854400000.0,2576100000.0,,,,0.9,569500000.0,3292900000.0,2100000.0,462600000.0,,461800000.0,-27200000.0,,,2576100000.0,2159500000.0,4510000000.0,1315300000.0,,-44800000.0,,,,,795800000.0,,275600000.0,-230600000.0,,,5150800000.0,3056300000.0,256400000.0,2305000000.0,,,505200000.0,275600000.0,2200000.0,2133300000.0,275600000.0,745900000.0,,275600000.0,1426800000.0,143700000.0,234100000.0,105200000.0,-180300000.0,,,,,545304519.0,-39300000.0,,31700000.0,,-2268800000.0,507500000.0,201700000.0,-164200000.0,4573800000.0,,276200000.0,-8900000.0,1026600000.0,,,,2133300000.0,4573800000.0,-550100000.0,56300000.0,-287000000.0,,,,2091300000.0,,,,,86500000.0,-2268800000.0,,41500000.0,,,-546700000.0,,290600000.0,1693700000.0,,,,,2308800000.0,,,,70600000.0,-234300000.0,405200000.0,7600000.0,-600000.0,,2305000000.0,1693700000.0,,,569500000.0,,514000000.0,,,143700000.0,,,127600000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,4237500000.0,-29200000.0,,4588200000.0,,,122400000.0,,,,,,,430800000.0,,,,,,2232800000.0,,2059500000.0,,-20600000.0,0.193333,,4454400000.0,,,,,,,,6647700000.0,31900000.0,,100000000.0,,,,,,5304900000.0,9542400000.0,,102500000.0,102500000.0,,,,797200000.0,782600000.0,,,,,,,753200000.0,,,2312300000.0,,,585100000.0,3814400000.0,4600000.0,,544100000.0,,0.0,,545454545.0,2648500000.0,,,1262300000.0,,-9800000.0,,,,,640000000.0,,355200000.0,-214200000.0,,,,,174600000.0,,0.183333,,430800000.0,,,,355200000.0,,,355200000.0,,129000000.0,275600000.0,72100000.0,,,,,,,,,33300000.0,,-2268800000.0,703300000.0,123300000.0,-138600000.0,,,,33300000.0,,,,,2159100000.0,4632000000.0,,,286700000.0,,,517241379.0,,,,,,170500000.0,,,79600000.0,,,,,209200000.0,1245400000.0,,,,,2095400000.0,,,,3300000.0,-51200000.0,331600000.0,,,,2363200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,4312900000.0,-29000000.0,,4353700000.0,,,130500000.0,,,,,,,430600000.0,,,,,,2286800000.0,,2252000000.0,,-11400000.0,0.156667,,4601600000.0,,,,,,,,6605700000.0,66400000.0,,80900000.0,,,,,,5277100000.0,9590000000.0,,83000000.0,83000000.0,,,,787100000.0,776900000.0,,,,,,,748600000.0,,,2456700000.0,,,569800000.0,3980400000.0,-1600000.0,,537900000.0,,0.0,,545393258.0,2721000000.0,,,1464900000.0,,11200000.0,,,,,621200000.0,,352300000.0,-148800000.0,,,,,144600000.0,,0.148333,,430600000.0,,,,272700000.0,,,272700000.0,,129000000.0,355200000.0,61600000.0,,,,,,,,,34600000.0,,-2268800000.0,362100000.0,-142600000.0,-142500000.0,,,,-6800000.0,,,,,2134000000.0,4635000000.0,,,305200000.0,,,516382979.0,,,,,,208900000.0,,,-82500000.0,,,,,190600000.0,1188500000.0,,,,,2265200000.0,,,,16900000.0,-9900000.0,321100000.0,,,,2366200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,4304500000.0,-29900000.0,,4378200000.0,,,127900000.0,,,,,,,405800000.0,,,,,,2393400000.0,,2265500000.0,,1900000.0,0.256667,,4722100000.0,,,,,,,,6643700000.0,251500000.0,,134400000.0,,,,,,5425100000.0,9729600000.0,,136500000.0,136500000.0,,,,822200000.0,777700000.0,,,,,,,723600000.0,,,2523700000.0,,,545000000.0,4046000000.0,5400000.0,,531600000.0,,0.0,,556137931.0,2805800000.0,,,1443300000.0,,27000000.0,,,,,676100000.0,,298800000.0,-308100000.0,,,,,232500000.0,,0.241667,,405800000.0,,,,298800000.0,,,298800000.0,,129000000.0,352300000.0,96000000.0,,,,,,,,,31100000.0,,-2268800000.0,297100000.0,-96800000.0,-179500000.0,,,,3400000.0,,,,,2235700000.0,4680500000.0,,,283400000.0,,,523636364.0,,,,,,431000000.0,,,26100000.0,,,,,270300000.0,1213500000.0,,,,,2336000000.0,,,,7600000.0,160400000.0,398200000.0,,,,2411700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,4544000000.0,-29500000.0,-291000000.0,4579700000.0,961100000.0,,135100000.0,18427200000.0,2139100000.0,,,,2437300000.0,375700000.0,,-93600000.0,663500000.0,6718800000.0,335500000.0,2517900000.0,374600000.0,2139100000.0,,-18700000.0,,,4649100000.0,374600000.0,478300000.0,0.0,,-117600000.0,,813800000.0,6718800000.0,1700000.0,15823200000.0,154200000.0,,,478300000.0,351500000.0,425200000.0,5367500000.0,9911500000.0,740400000.0,156300000.0,156300000.0,0.851667,,1642900000.0,744300000.0,740400000.0,1394800000.0,,,,4544000000.0,9911500000.0,663500000.0,2985400000.0,574100000.0,2673400000.0,,0.901667,577600000.0,3982400000.0,7600000.0,469500000.0,574100000.0,515900000.0,0.0,,,2985400000.0,2517900000.0,4579700000.0,1394800000.0,,-27500000.0,,,2673400000.0,,666700000.0,,374600000.0,-89300000.0,,,5367500000.0,2604000000.0,262100000.0,2379800000.0,,,375700000.0,374600000.0,16000000.0,2247300000.0,374600000.0,973000000.0,,374600000.0,1477000000.0,138000000.0,298800000.0,105800000.0,-97200000.0,,,,,551272016.0,900000.0,,30400000.0,,-2588700000.0,425200000.0,18900000.0,-160900000.0,4968500000.0,,275600000.0,-9200000.0,744300000.0,,,,2247300000.0,4968500000.0,-760400000.0,66600000.0,-291000000.0,,,,1642900000.0,,,,,162600000.0,-2588700000.0,-48800000.0,75800000.0,,,-621500000.0,,291000000.0,1143100000.0,,,,,2437300000.0,,,,38800000.0,-192900000.0,426100000.0,20700000.0,99000000.0,,2379800000.0,1143100000.0,,,577600000.0,,520702403.0,,,138000000.0,,,129400000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,4598600000.0,-31300000.0,,4573700000.0,,,124600000.0,,,,,,,437800000.0,,,,,,2606500000.0,,2667300000.0,,-9300000.0,0.225,,4817700000.0,,,,,,,,7241000000.0,13500000.0,,117800000.0,,,,,,5901200000.0,10499800000.0,,119900000.0,119900000.0,,,,739900000.0,619000000.0,,,,,,,636900000.0,,,2776900000.0,,,659700000.0,4141400000.0,700000.0,,487600000.0,,0.0,,556535433.0,3055700000.0,,,1927400000.0,,12100000.0,,,,,676300000.0,,261000000.0,-687300000.0,,,,,195400000.0,,0.211667,,437800000.0,,,,261000000.0,,,261000000.0,,,374600000.0,75500000.0,,,,,,,,,32100000.0,,-2588700000.0,399600000.0,466200000.0,-94000000.0,,,,-11300000.0,,,,,2836100000.0,5034800000.0,,,449200000.0,,,523555556.0,,,,,,107500000.0,,,-113600000.0,,,,,238500000.0,1269100000.0,,,,,2417400000.0,,,,10300000.0,-154300000.0,363100000.0,,,,2446100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,4599400000.0,-31400000.0,,4431100000.0,,,126400000.0,,,,,,,425400000.0,,,,,,2689900000.0,,2625000000.0,,-8200000.0,0.211667,,4810500000.0,,,,,,,,7056100000.0,82400000.0,,112900000.0,,,,,,5792600000.0,10392000000.0,,114800000.0,114800000.0,,,,716300000.0,623400000.0,,,,,,,633900000.0,,,2782600000.0,,,634500000.0,4166400000.0,-1500000.0,,519600000.0,,0.0,,559834711.0,3134300000.0,,,1908700000.0,,3000000.0,,,,,644100000.0,,216100000.0,-112000000.0,,,,,178600000.0,,0.201667,,425400000.0,,,,216100000.0,,,216100000.0,,,261000000.0,63800000.0,,,,,,,,,30000000.0,,-2588700000.0,249700000.0,-148800000.0,-133500000.0,,,,16600000.0,,,,,2762000000.0,4995900000.0,,,444400000.0,,,533385827.0,,,,,,215900000.0,,,-44900000.0,,,,,218700000.0,1170600000.0,,,,,2491200000.0,,,,14800000.0,-40300000.0,345100000.0,,,,2407200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,4837000000.0,-31300000.0,,4649600000.0,,,127500000.0,,,,,,,427600000.0,,,,,,2833900000.0,,2722900000.0,,-27000000.0,0.326667,,5257000000.0,,,,,,,,7372500000.0,217900000.0,,173400000.0,,,,,,6077200000.0,10914200000.0,,175300000.0,175300000.0,,,,786600000.0,686100000.0,,,,,,,649200000.0,,,3000200000.0,,,650100000.0,4509000000.0,11300000.0,,570200000.0,,0.0,,562378378.0,3345000000.0,,,1936300000.0,,100000.0,,,,,748000000.0,,206800000.0,-183400000.0,,,,,277300000.0,,0.308333,,427600000.0,,,,206800000.0,,,206800000.0,,,216100000.0,102000000.0,,,,,,,,,29800000.0,,-2588700000.0,189900000.0,-149400000.0,-105600000.0,,,,-10200000.0,,,,,2955200000.0,5024600000.0,,,511100000.0,,,530816327.0,,,,,,323500000.0,,,-9300000.0,,,,,320400000.0,1216800000.0,,,,,2672700000.0,,,,8600000.0,-2900000.0,447900000.0,,,,2435900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
