,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,trailingPretaxIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualPretaxIncome,annualEndCashPosition,annualCurrentDebt,annualTaxProvision,annualCurrentDeferredRevenue,annualTotalAssets,annualOtherCurrentAssets,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyTotalNonCurrentAssets,annualNetIncome,annualLongTermDebt,annualCashDividendsPaid,trailingTotalRevenue,annualOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingTaxProvision,annualDilutedAverageShares,quarterlyPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyBasicAverageShares,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualBasicAverageShares,annualDepreciationAndAmortization,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyEndCashPosition,annualCurrentAssets,quarterlyInventory,annualNetPPE,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualCommonStockIssuance,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyBasicEPS,annualOtherIncomeExpense,annualGrossPPE,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualDilutedEPS,quarterlyAccountsPayable,annualCapitalExpenditure,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,annualInvestingCashFlow,quarterlyTotalRevenue,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyDilutedAverageShares,annualPurchaseOfInvestment,annualCapitalStock,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,annualTotalRevenue,annualBasicEPS,annualStockBasedCompensation,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyStockBasedCompensation,annualDeferredIncomeTax,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,annualChangeInAccountPayable,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1056931200,435891000.0,,,,45798000.0,502303000.0,,,,278917000.0,393391000.0,,0.096296,,,28252000.0,,,,,,,,,,1179874000.0,21816000.0,,786483000.0,,,,,,,,,8955000.0,29225000.0,,,,,88845000.0,,,714808000.0,,,,75585000.0,222014250.0,,,0.0,21816000.0,,,,,21816000.0,47340000.0,359326000.0,-3394000.0,,-212000.0,,26808000.0,,140536000.0,,,90858000.0,190829000.0,,,,,201285000.0,-1997000.0,,,,,21270000.0,,,,341000.0,,488927000.0,32193000.0,,36845000.0,,1113000.0,,,,,,465066000.0,,-404220000.0,,,15929000.0,,,0.097778,,,,,,,,94159000.0,34796000.0,,26808000.0,6335000.0,,,,19821000.0,,,38740000.0,,-577000.0,-25883000.0,,93900000.0,,,,,,276870000.0,,612931000.0,,,-4507000.0,,,-41373000.0,50305000.0,,,0.0,,226644750.0,,,,,10377000.0,,,,,,208711000.0,,,,,3915000.0,7988000.0,,290000.0,,0.0,5538000.0,47695000.0,,,,,,,,,,,,,,,,,,,,
1064880000,388248000.0,,,,26319000.0,522069000.0,,,,338962000.0,388597000.0,,0.096296,,,30130000.0,,,,,,,,,,1218096000.0,21918000.0,,829499000.0,,,,,,,,,8420000.0,30654000.0,,,,,109749000.0,,,727210000.0,,,,77732000.0,224349750.0,,,0.0,21918000.0,,,,,21918000.0,47489000.0,310105000.0,-54570000.0,,160000.0,,16809000.0,,145285000.0,,,97369000.0,190601000.0,,,,,190049000.0,-2152000.0,,,,,26808000.0,,,,344000.0,,508743000.0,33180000.0,,38253000.0,,-139000.0,,,,,,490886000.0,,-411111000.0,,,16854000.0,,,0.097778,,,,,,,,152906000.0,24553000.0,,16809000.0,6459000.0,,,,76000.0,,,39479000.0,,-10000.0,-27427000.0,,88687000.0,,,,,,267781000.0,,622118000.0,,,-5507000.0,,,12745000.0,31826000.0,,,0.0,,228561750.0,,,,,11262000.0,,,,,,211007000.0,,,,,4528000.0,7744000.0,,1422000.0,,0.0,-9999000.0,47899000.0,,,,,,,,,,,,,,,,,,,,
1072828800,396486000.0,,685717000.0,15386000.0,-124907000.0,544422000.0,-30332000.0,,,289231000.0,382066000.0,-19196000.0,,,544422000.0,29489000.0,4232000.0,130087000.0,14313000.0,106774000.0,42272000.0,,1214847000.0,17139000.0,,1214847000.0,24363000.0,785441000.0,832781000.0,87815000.0,317674000.0,-8124000.0,,156761000.0,96582000.0,,,9512000.0,23965000.0,,228217500.0,,,112195000.0,,,685717000.0,,3943000.0,,80397000.0,,529130000.0,-5848000.0,0.0,24363000.0,223742250.0,35473000.0,14313000.0,73939000.0,24363000.0,54847000.0,317674000.0,-6284000.0,,282000.0,189010000.0,14313000.0,382066000.0,143359000.0,213622000.0,87815000.0,73939000.0,189010000.0,289231000.0,112195000.0,154903000.0,16936000.0,199043000.0,-2009000.0,8573000.0,,396486000.0,506964000.0,16809000.0,,,192234000.0,345000.0,,506964000.0,35556000.0,23965000.0,38532000.0,11936000.0,2263000.0,,,22886000.0,,830000.0,529130000.0,,-426303000.0,26930000.0,,17139000.0,,13483000.0,,-657000.0,639925000.0,832781000.0,,,,,106774000.0,22886000.0,115186000.0,14313000.0,6591000.0,,,,1640000.0,,54847000.0,41865000.0,,7166000.0,-19196000.0,0.385185,96582000.0,-185235000.0,,,,-181003000.0,279440000.0,826000.0,639925000.0,149420000.0,,-171730000.0,87815000.0,,-43035000.0,46823000.0,,26017000.0,11936000.0,,,,345000.0,,,11193000.0,1091622000.0,0.391111,,,,213622000.0,,12286000.0,,0.0,7677000.0,8573000.0,-426303000.0,4142000.0,306181000.0,0.0,-2496000.0,51377000.0,143359000.0,,,,,,,,,,,,,,,,,,,
1080691200,406428000.0,,,,36696000.0,565054000.0,,,,269146000.0,397532000.0,,0.106667,,,30890000.0,,,,,,,,,,1226956000.0,24664000.0,,829424000.0,,,,,,,,,9354000.0,30709000.0,,,,,0.0,,,675574000.0,,,,83061000.0,227063250.0,,,0.0,24664000.0,,,,,24664000.0,56885000.0,318834000.0,-4706000.0,,-326000.0,,17658000.0,,151784000.0,,,89014000.0,195247000.0,,,,,208362000.0,-4034000.0,,,,,14313000.0,,,,693000.0,,621170000.0,36760000.0,,39564000.0,,-223000.0,,,,,,551382000.0,,-431927000.0,,,14174000.0,,,0.10963,,,,,,,,76524000.0,26665000.0,,17658000.0,6411000.0,,,,-845000.0,,,43497000.0,,1946000.0,-20577000.0,,103608000.0,,,,,,291423000.0,,640181000.0,,,-4483000.0,,,-33128000.0,41179000.0,,,0.0,,231697125.0,,,,,12096000.0,,,,,,208254000.0,,,,,2886000.0,9007000.0,,6060000.0,,,3345000.0,52851000.0,,,,,,,,,,,,,,,,,,,,
1088553600,498324000.0,,,,31481000.0,588657000.0,,,,268512000.0,442951000.0,,0.118519,,,31952000.0,,,,,,,,,,1350270000.0,27667000.0,,907319000.0,,,,,,,,,9339000.0,29668000.0,,,,,0.0,,,766836000.0,,,,88334000.0,228045375.0,,,0.0,27667000.0,,,,,27667000.0,54605000.0,414051000.0,-98788000.0,,289000.0,,26539000.0,,164069000.0,,,108641000.0,218649000.0,,,,,215583000.0,-4063000.0,,,,,17658000.0,,,,699000.0,,698031000.0,41045000.0,,40854000.0,,-480000.0,,,,,,583434000.0,,-452730000.0,,,15034000.0,,,0.121481,,,,,,,,48120000.0,35538000.0,,26539000.0,6724000.0,,,,-4443000.0,,,47480000.0,,2604000.0,-19164000.0,,111751000.0,,,,,,303917000.0,,662018000.0,,,-4486000.0,,,71702000.0,35967000.0,,,0.0,,232584750.0,,,,,13378000.0,,,,,,209288000.0,,,,,6809000.0,8999000.0,,800000.0,,,8881000.0,56819000.0,,,,,,,,,,,,,,,,,,,,
1096502400,495863000.0,,,,17617000.0,613594000.0,,,,283915000.0,449512000.0,,0.124444,,,35112000.0,,,,,,,,,,1391589000.0,29020000.0,,942077000.0,,,,,,,,,9720000.0,34748000.0,,,,,0.0,,,779778000.0,,,,94173000.0,229918500.0,,,0.0,29020000.0,,,,,29020000.0,53151000.0,407964000.0,-51383000.0,,-659000.0,,23541000.0,,167615000.0,,,101047000.0,214920000.0,,,,,216534000.0,-4083000.0,,,,,26539000.0,,,,702000.0,,738661000.0,42253000.0,,43720000.0,,3710000.0,,,,,,611811000.0,,-461554000.0,,,24904000.0,,,0.127407,,,,,,,,79454000.0,32410000.0,,23541000.0,7541000.0,,,,-6793000.0,,,50453000.0,,-1740000.0,-19687000.0,,103414000.0,,,,,,310707000.0,,664970000.0,,,-5447000.0,,,25321000.0,23064000.0,,,0.0,,234738000.0,,,,,13233000.0,,,,,,203416000.0,,,,,3496000.0,8869000.0,,-7143000.0,,,-2998000.0,60173000.0,,,,,,,,,,,,,,,,,,,,
1104451200,487932000.0,,760770000.0,-4045000.0,54461000.0,640856000.0,140255000.0,,,272838000.0,461940000.0,-9643000.0,,,640856000.0,37540000.0,10098000.0,165779000.0,37582000.0,49943000.0,53068000.0,,1420352000.0,21912000.0,,1420352000.0,31360000.0,863827000.0,958412000.0,112711000.0,400177000.0,-16277000.0,,196234000.0,109036000.0,,,11496000.0,38314000.0,,233732250.0,,,0.0,,,760770000.0,,5187000.0,,99923000.0,,659582000.0,,0.0,31360000.0,228933000.0,39909000.0,37582000.0,102224000.0,31360000.0,49441000.0,400177000.0,415000.0,,-1416000.0,217329000.0,37582000.0,461940000.0,168523000.0,207542000.0,112711000.0,102224000.0,217329000.0,272838000.0,0.0,161280000.0,16286000.0,223348000.0,-4097000.0,11393000.0,,487932000.0,750870000.0,23541000.0,,,236143000.0,704000.0,,750870000.0,45721000.0,38314000.0,45119000.0,11635000.0,7091000.0,,,48975000.0,,23269000.0,659582000.0,,-442895000.0,15545000.0,,21912000.0,,14313000.0,,-2112000.0,650437000.0,958412000.0,,,,,49943000.0,48975000.0,135494000.0,37582000.0,7667000.0,,,,8036000.0,,49441000.0,54804000.0,,4708000.0,-9643000.0,0.482963,109036000.0,-21025000.0,,,,-154462000.0,323271000.0,-14954000.0,650437000.0,172257000.0,,-6609000.0,112711000.0,,-48350000.0,61070000.0,,28343000.0,11635000.0,,,,704000.0,,,14361000.0,1232318000.0,0.491852,,,,207542000.0,,7518000.0,,0.0,3095000.0,11393000.0,-442895000.0,5470000.0,368491000.0,,14041000.0,66300000.0,168523000.0,,,,,,,,,,,,,,,,,,,
1112227200,487370000.0,,,,17294000.0,668771000.0,,,,251636000.0,479241000.0,,0.136296,,,37439000.0,,,,,,,,,,1431250000.0,32039000.0,,952009000.0,,,,,,,,,9257000.0,39501000.0,,,,,0.0,,,739006000.0,,,,100806000.0,231876000.0,,,0.0,32039000.0,,,,,32039000.0,49965000.0,397904000.0,-489000.0,,158000.0,,38807000.0,,172687000.0,,,106405000.0,232763000.0,,,,,233290000.0,-4125000.0,,,,,37582000.0,,,,709000.0,,751508000.0,47562000.0,,45770000.0,,3999000.0,,,,,,692244000.0,,-444294000.0,,,23351000.0,,,0.139259,,,,,,,,29237000.0,45456000.0,,38807000.0,7632000.0,,,,-17227000.0,,,55036000.0,,1449000.0,-15056000.0,,115994000.0,,,,,,334096000.0,,644795000.0,,,-4488000.0,,,-19609000.0,21782000.0,,,0.0,,237184875.0,,,,,15523000.0,,,,,,200501000.0,,,,,5219000.0,6649000.0,,-3736000.0,,,1225000.0,64293000.0,,,,,,,,,,,,,,,,,,,,
1120089600,575454000.0,,,,41540000.0,699817000.0,,,,263346000.0,517844000.0,,0.148148,,,40567000.0,,,,,,,,,,1558481000.0,35182000.0,,1040637000.0,,,,,,,,,9451000.0,39019000.0,,,,,77313000.0,,,838800000.0,,,,109928000.0,233128125.0,,,0.0,35182000.0,,,,,35182000.0,50621000.0,485814000.0,-104336000.0,,-360000.0,,53350000.0,,179876000.0,,,134504000.0,246505000.0,,,,,242123000.0,-4136000.0,,,,,38807000.0,,,,711000.0,,761277000.0,52713000.0,,49153000.0,,-1313000.0,,,,,,719681000.0,,-443555000.0,,,25399000.0,,,0.151111,,,,,,,,6843000.0,60581000.0,,53350000.0,7702000.0,,,,5250000.0,,,60775000.0,,1455000.0,-24260000.0,,121999000.0,,,,,,352051000.0,,645602000.0,,,-5064000.0,,,74068000.0,46604000.0,,,0.0,,238423500.0,,,,,17531000.0,,,,,,202047000.0,,,,,2822000.0,7231000.0,,-4734000.0,,,14543000.0,70226000.0,,,,,,,,,,,,,,,,,,,,
1128038400,574695000.0,,,,42187000.0,731098000.0,,,,273484000.0,517400000.0,,0.148148,,,44158000.0,,,,,,,,,,1603990000.0,35428000.0,,1086590000.0,,,,,,,,,9551000.0,39716000.0,,,,,77354000.0,,,848179000.0,,,,111312000.0,233691750.0,,,0.0,35428000.0,,,,,35428000.0,46138000.0,488841000.0,-81843000.0,,-1446000.0,,40082000.0,,189462000.0,,,128602000.0,240043000.0,,,,,233217000.0,-4148000.0,,,,,53350000.0,,,,712000.0,,805872000.0,49634000.0,,52604000.0,,933000.0,,,,,,755811000.0,,-449451000.0,,,30743000.0,,,0.151111,,,,,,,,25585000.0,47640000.0,,40082000.0,7628000.0,,,,-4301000.0,,,58708000.0,,2251000.0,-24978000.0,,119298000.0,,,,,,344529000.0,,652815000.0,,,-5522000.0,,,20967000.0,47709000.0,,,-1000.0,,239088375.0,,,,,14206000.0,,,,,,203364000.0,,,,,2647000.0,7558000.0,,4780000.0,,,-13268000.0,68259000.0,,,,,,,,,,,,,,,,,,,,
1135987200,569256000.0,,975048000.0,-37007000.0,41582000.0,764685000.0,142603000.0,,,405792000.0,556307000.0,-20916000.0,,,764685000.0,49413000.0,2142000.0,204208000.0,35545000.0,156130000.0,63565000.0,,1780600000.0,28871000.0,,1780600000.0,37994000.0,988508000.0,1224293000.0,140643000.0,475309000.0,-16814000.0,,239409000.0,132506000.0,,,11169000.0,39037000.0,,238649625.0,,,92710000.0,,,975048000.0,,,,123903000.0,,805552000.0,,0.0,37994000.0,233384625.0,39428000.0,35545000.0,117156000.0,37994000.0,54910000.0,475309000.0,-175123000.0,,-640000.0,269395000.0,35545000.0,556307000.0,193099000.0,228450000.0,140643000.0,117156000.0,269395000.0,405792000.0,92710000.0,165864000.0,16158000.0,279878000.0,-4405000.0,8243000.0,,569256000.0,903133000.0,40082000.0,,,278837000.0,717000.0,,903133000.0,54299000.0,39037000.0,59013000.0,0.0,-1477000.0,,,43788000.0,,-2037000.0,805552000.0,,-453810000.0,196813000.0,,28871000.0,,37582000.0,,-2288000.0,682260000.0,1224293000.0,,,,,156130000.0,43788000.0,171577000.0,35545000.0,9951000.0,,,,-20729000.0,,54910000.0,64890000.0,,5613000.0,-20916000.0,0.58963,132506000.0,-23261000.0,,,,-361791000.0,403781000.0,-871000.0,682260000.0,206540000.0,,-8187000.0,140643000.0,,121387000.0,49769000.0,,32913000.0,0.0,,,,717000.0,,,16305000.0,1434457000.0,0.601481,,,,228450000.0,,10768000.0,,0.0,5470000.0,8243000.0,-453810000.0,,445949000.0,,-4537000.0,76059000.0,193099000.0,,,,,,,,,,,,,,,,,,,
1143763200,569479000.0,,,,33222000.0,775546000.0,,799578000.0,,420736000.0,599706000.0,,0.168889,,,50812000.0,,,,,,,,,,1847828000.0,40258000.0,,1248122000.0,,,,,,,,,11005000.0,42316000.0,,,,,0.0,,,990215000.0,,,,131099000.0,235885500.0,,,1477000.0,40258000.0,,,,,40258000.0,48791000.0,478372000.0,-19750000.0,,-737000.0,,38993000.0,,207809000.0,,,136025000.0,289957000.0,,,,,292768000.0,-4187000.0,,,,,35545000.0,,,,723000.0,,222855000.0,59976000.0,,60298000.0,,84000.0,,,,,,857613000.0,,-464517000.0,,,33594000.0,,,0.171852,,,,,,,,139225000.0,48123000.0,,38993000.0,10088000.0,,,,,,,70801000.0,,-971000.0,-17293000.0,,145486000.0,,,,,,423867000.0,,690206000.0,,,-5465000.0,,,-15952000.0,38687000.0,,,0.0,,240040125.0,,,,,19718000.0,,,,,,225689000.0,,,,,3820000.0,9130000.0,,,,,3448000.0,81806000.0,,,,,,,,,,,,,,,,,,,,
1151625600,630010000.0,,,,55698000.0,817821000.0,,895575000.0,,496410000.0,658529000.0,,0.192593,,,53315000.0,,,,,,,,,,2037235000.0,46468000.0,,1378706000.0,,,,,,,,,11400000.0,44700000.0,,,,,104503000.0,,,1126420000.0,,,,142277000.0,236540250.0,,,1543000.0,46468000.0,,,,,46468000.0,75545000.0,509765000.0,-107239000.0,,-589000.0,,44511000.0,,235205000.0,,,159032000.0,315538000.0,,,,,308308000.0,-4241000.0,,,,,38993000.0,,,,725000.0,,138696000.0,68209000.0,,63178000.0,,-201000.0,,,,,,910815000.0,,-478956000.0,,,33463000.0,,,0.195556,,,,,,,,182062000.0,53923000.0,,44511000.0,10301000.0,,,,,,,79099000.0,,1090000.0,-9604000.0,,155316000.0,,,,,,450585000.0,,718888000.0,,,-7335000.0,,,47989000.0,63033000.0,,,0.0,,240408000.0,,,,,21741000.0,,,,,,239932000.0,,,,,2312000.0,9412000.0,,,,,5518000.0,90499000.0,,,,,,,,,,,,,,,,,,,,
1159574400,626462000.0,,,,53496000.0,861018000.0,,860047000.0,,472730000.0,659455000.0,,0.198519,,,56197000.0,,,,,,,,,,2040236000.0,47371000.0,,1380781000.0,,,,,,,,,11966000.0,43952000.0,,,,,100993000.0,,,1099192000.0,,,,145889000.0,235500750.0,,,184000.0,47371000.0,,,,,47371000.0,76215000.0,506295000.0,-13431000.0,,17000.0,,51108000.0,,229937000.0,,,159205000.0,317679000.0,,,,,318275000.0,-4174000.0,,,,,44511000.0,,,,726000.0,,179696000.0,68685000.0,,66059000.0,,2014000.0,,,,,,941044000.0,,-487020000.0,,,32419000.0,,,0.201481,,,,,,,,167105000.0,58505000.0,,51108000.0,11162000.0,,,,-4487000.0,,,79830000.0,,267000.0,-9846000.0,,146420000.0,,,,,,464164000.0,,727065000.0,,,-5411000.0,,,-38940000.0,58907000.0,,,0.0,,239247000.0,,,,,21314000.0,,,,,,240045000.0,,,,,809000.0,7397000.0,,2446000.0,,-15608000.0,6597000.0,91796000.0,,,,,,,,,,,,,,,,,,,,
1167523200,683304000.0,,1164204000.0,-4335000.0,54395000.0,902379000.0,196811000.0,881433000.0,,480900000.0,684063000.0,-33552000.0,,,902379000.0,59130000.0,770000.0,263686000.0,49091000.0,163608000.0,81752000.0,,2130876000.0,33775000.0,,2130876000.0,47837000.0,1251920000.0,1446813000.0,181934000.0,518267000.0,-18832000.0,,308994000.0,160614000.0,,,11558000.0,99956000.0,,239868000.0,,,107644000.0,,,1164204000.0,,-1280000.0,,148105000.0,,966672000.0,-21075000.0,1502000.0,47837000.0,235892250.0,45929000.0,49091000.0,142060000.0,47837000.0,65081000.0,518267000.0,-65605000.0,,-1832000.0,328762000.0,49091000.0,684063000.0,236783000.0,258008000.0,181934000.0,142060000.0,328762000.0,480900000.0,107644000.0,225967000.0,9878000.0,332569000.0,-6230000.0,9129000.0,,683304000.0,199728000.0,51108000.0,,,354923000.0,1085000.0,,199728000.0,66816000.0,99956000.0,68841000.0,14618000.0,-1127000.0,,,58220000.0,,13546000.0,966672000.0,,-491814000.0,-9954000.0,,33775000.0,,35545000.0,,-3141000.0,749822000.0,1446813000.0,,,,,163608000.0,58220000.0,219454000.0,49091000.0,10616000.0,,,,1203000.0,,65081000.0,79264000.0,,-910000.0,-33552000.0,0.76,160614000.0,-29156000.0,,,,-206025000.0,480674000.0,-6225000.0,749822000.0,258376000.0,,-10945000.0,181934000.0,,-3051000.0,65340000.0,,42167000.0,14618000.0,,,,1085000.0,,881433000.0,18979000.0,1819290000.0,0.773333,,,,258008000.0,,-524000.0,,4706000.0,2937000.0,9129000.0,-491814000.0,-7247000.0,567370000.0,0.0,-2017000.0,90822000.0,236783000.0,,,,,,,,,,,,,,,,,,,
1175299200,701228000.0,,,,46351000.0,940996000.0,,899558000.0,,461644000.0,712679000.0,,0.213333,,,62053000.0,,,,,,,,,,2177781000.0,50900000.0,,1465102000.0,,,,,,,,,12153000.0,96768000.0,,,,,106169000.0,,,1162872000.0,,,,161939000.0,236531250.0,,,1921000.0,50900000.0,,,,,50900000.0,83977000.0,520483000.0,-8417000.0,,-566000.0,,57404000.0,,244187000.0,,,164534000.0,347571000.0,,,,,343344000.0,-6382000.0,,,,,49091000.0,,,,1088000.0,,203675000.0,78449000.0,,72015000.0,,0.0,,,,,,1014909000.0,,-498986000.0,,,34436000.0,,,0.213333,,,,,,,,127855000.0,66503000.0,,57404000.0,10909000.0,,,,-10405000.0,,,89924000.0,,-1310000.0,-32073000.0,,169255000.0,,,,,,505283000.0,,754686000.0,,,-8496000.0,,,-38526000.0,54847000.0,,,0.0,,240482250.0,,,,,27549000.0,,,,,,255700000.0,,,,,4271000.0,9099000.0,,4636000.0,,-2881000.0,8313000.0,102077000.0,,,,,,,,,,,,,,,,,,,,
1183161600,710915000.0,,,,56428000.0,992603000.0,,922016000.0,,531157000.0,778928000.0,,0.24,,,62854000.0,,,,,,,,,,2326347000.0,58013000.0,,1547419000.0,,,,,,,,,12204000.0,96482000.0,,,,,106114000.0,,,1242072000.0,,,,169233000.0,237746250.0,,,4316000.0,58013000.0,,,,,58013000.0,88376000.0,526057000.0,-109096000.0,,-1537000.0,,76316000.0,,265469000.0,,,175768000.0,367322000.0,,,,,350235000.0,-6409000.0,,,,,57404000.0,,,,1094000.0,,253110000.0,84075000.0,,72623000.0,,0.0,,,,,,1084275000.0,,-494959000.0,,,34381000.0,,,0.244444,,,,,,,,184498000.0,86690000.0,,76316000.0,10998000.0,,,,-5615000.0,,,96610000.0,,-4692000.0,-30946000.0,,170891000.0,,,,,,519468000.0,,761138000.0,,,-8654000.0,,,62163000.0,65082000.0,,,0.0,,241724250.0,,,,,26062000.0,,,,,,266179000.0,,,,,7394000.0,10374000.0,,2134000.0,,0.0,18912000.0,108814000.0,,,,,,,,,,,,,,,,,,,,
1191110400,752593000.0,,,,54619000.0,1043789000.0,,992473000.0,,609583000.0,845559000.0,,0.235556,,,65687000.0,,,,,,,,,,2514150000.0,57244000.0,,1668591000.0,,,,,,,,,13269000.0,106622000.0,,,,,110435000.0,,,1362176000.0,,,,172167000.0,238806000.0,,,-943000.0,57244000.0,,,,,57244000.0,98752000.0,547219000.0,-96503000.0,,-425000.0,,72557000.0,,313267000.0,,,187196000.0,377934000.0,,,,,356682000.0,-6417000.0,,,,,76316000.0,,,,1096000.0,,280246000.0,83397000.0,,76163000.0,,0.0,,,,,,1151974000.0,,-511027000.0,,,40063000.0,,,0.24,,,,,,,,233111000.0,83442000.0,,72557000.0,12182000.0,,,,-18081000.0,,,96004000.0,,10672000.0,-20321000.0,,189276000.0,,,,,,528849000.0,,796464000.0,,,-7337000.0,,,28992000.0,61956000.0,,,0.0,,242469000.0,,,,,26153000.0,,,,,,285437000.0,,,,,3034000.0,10885000.0,,5575000.0,,-2556000.0,-3759000.0,109273000.0,,,,,,,,,,,,,,,,,,,,
