,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,annualAccountsPayable,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingTotalRevenue,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualNetIncomeContinuousOperations,annualCashDividendsPaid,annualPretaxIncome,quarterlyFreeCashFlow,annualCostOfRevenue,annualInvestmentsAndAdvances,annualNetIncome,annualCurrentDebt,annualFreeCashFlow,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualLongTermDebt,annualStockholdersEquity,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,quarterlyDilutedEPS,annualTotalAssets,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyInventory,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualGrossProfit,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualDilutedEPS,annualTotalNonCurrentAssets,annualEbitda,quarterlyStockholdersEquity,trailingRepaymentOfDebt,quarterlyCapitalStock,annualBasicAverageShares,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInInventory,quarterlyDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,annualGrossPPE,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualIncomeTaxPayable,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,trailingOperatingExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,trailingCashDividendsPaid,trailingBeginningCashPosition,trailingNetIncome,quarterlyChangeInWorkingCapital,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyBasicAverageShares,annualDilutedAverageShares,annualInterestExpense,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,annualGoodwill,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,annualOtherIntangibleAssets,trailingBasicAverageShares,quarterlyChangeInAccountPayable,trailingBasicEPS,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingOtherNonCashItems,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyGoodwill
1269993600,,13073604000000.0,10686214000000.0,-846835000000.0,1793165000000.0,0.0,147516000000.0,11568602000000.0,367911000000.0,8732630000000.0,18950973000000.0,649214000000.0,0.0,923000000.0,1956505000000.0,,639206000000.0,768168000000.0,,-92664000000.0,19418844000000.0,8732630000000.0,1865746000000.0,17275683000000.0,5186355000000.0,,,5280440000000.0,2258470000000.0,-625687000000.0,244212000000.0,-172476000000.0,291468000000.0,105669000000.0,16683797000000.0,4135599000000.0,209456000000.0,5497997000000.0,1120929000000.0,30349287000000.0,112223000000.0,,112223000000.0,798503000000.0,141601000000.0,,19418844000000.0,2119660000000.0,225323000000.0,798503000000.0,7015409000000.0,10359723000000.0,13073604000000.0,-10251000000.0,,,30349287000000.0,0.0,1886273000000.0,10686214000000.0,1735930000000.0,11568602000000.0,4545968000000.0,1735930000000.0,209456000000.0,1422373000000.0,-625687000000.0,1414569000000.0,24570000000.0,,,813221000000.0,7015409000000.0,1886273000000.0,4135599000000.0,,1108741000000.0,734472000000.0,,1865746000000.0,,-709221000000.0,2267176000000.0,99137000000.0,6710901000000.0,639206000000.0,129556000000.0,4051635000000.0,2558530000000.0,2258470000000.0,4051635000000.0,,133.58,17275683000000.0,1739446000000.0,10359723000000.0,,0.0,1568019165.0,2135559000000.0,-277982000000.0,-154881000000.0,-607325000000.0,,56059000000.0,,,133.58,,7004000000.0,,100775000000.0,-401525000000.0,-75413000000.0,5497997000000.0,-10382847000000.0,17093748000000.0,0.0,225323000000.0,2444280000000.0,-1020000000.0,153387000000.0,,,,17093748000000.0,-2850184000000.0,-846835000000.0,2119660000000.0,,153387000000.0,25537000000.0,,-4974144000000.0,,-10382847000000.0,507194000000.0,-2413202000000.0,-1437601000000.0,-269813000000.0,,,,95266000000.0,769945000000.0,,,813221000000.0,-69795000000.0,1956505000000.0,,,,,49831000000.0,504471000000.0,-578534000000.0,0.0,6710901000000.0,,769945000000.0,,,1422373000000.0,1793165000000.0,-2938202000000.0,,0.0,,1568019165.0,33409000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,12801229000000.0,10446493000000.0,,,-78400000000.0,,11680668000000.0,293053000000.0,,,,,-19980000000.0,,,518082000000.0,,,,,8590733000000.0,,16980306000000.0,-2826494000000.0,,,4871825000000.0,,,,,,314258000000.0,,,,,,29781535000000.0,190466000000.0,,190466000000.0,,210582000000.0,,19037226000000.0,,240965000000.0,0.0,,,,,,121.48,,0.0,1854975000000.0,,,,4142080000000.0,1747505000000.0,,1412370000000.0,0.0,,30016000000.0,,,768701000000.0,6927932000000.0,,5094667000000.0,,,729745000000.0,,2396439000000.0,,-476103000000.0,,,,518082000000.0,263004000000.0,,,2811193000000.0,4092047000000.0,,,,,10186009000000.0,,0.0,,1865746000000.0,,122448000000.0,-611476000000.0,,,1567995500.0,,,,7128000000.0,,,-452828000000.0,320428000000.0,5398700000000.0,-10214783000000.0,,0.0,,,,,,,-12364000000.0,16658654000000.0,,-1132639000000.0,,,141051000000.0,,,2633144000000.0,,,767086000000.0,,,530693000000.0,,,,211663000000.0,760204000000.0,,,,37806000000.0,1764163000000.0,,,,,292707000000.0,563185000000.0,,,6443871000000.0,121.48,,,,,1280854000000.0,,,,1567995500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,12193448000000.0,10007078000000.0,,,0.0,,11779357000000.0,292188000000.0,,,,,5319000000.0,,,453639000000.0,,,,,8641607000000.0,,17244334000000.0,-3619555000000.0,,,4806667000000.0,,,,,,17812000000.0,,,,,,29437782000000.0,98690000000.0,,98690000000.0,,115458000000.0,,18648685000000.0,,213107000000.0,0.0,,,,,,62.94,,0.0,1901591000000.0,,,,4241571000000.0,1722652000000.0,,1379433000000.0,0.0,,9177000000.0,,,776863000000.0,6977274000000.0,,5527978000000.0,,,565096000000.0,,1919368000000.0,,-804591000000.0,,,,453639000000.0,129069000000.0,,,2311788000000.0,3931645000000.0,,,,,10223428000000.0,,0.0,,2396439000000.0,,77401000000.0,-976322000000.0,,,1567992500.0,,,,9190000000.0,,,-440895000000.0,-97438000000.0,5101673000000.0,-10208182000000.0,,0.0,,,,,,,-6366000000.0,16548190000000.0,,-1194691000000.0,,,110359000000.0,,,3122492000000.0,,,458707000000.0,,,-477071000000.0,,,,111457000000.0,781172000000.0,,,,31541000000.0,1777075000000.0,,,,,66260000000.0,430447000000.0,,,6340008000000.0,62.94,,,,,1619857000000.0,,,,1567992500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,,11802693000000.0,10007034000000.0,,,-62720000000.0,,11810267000000.0,294776000000.0,,,,,-7628000000.0,,,479076000000.0,,,,,8419435000000.0,,17431656000000.0,-3133603000000.0,,,4673113000000.0,,,,,,-153982000000.0,,,,,,29234349000000.0,93629000000.0,,93629000000.0,,110876000000.0,,18426469000000.0,,211421000000.0,,,,,,,59.72,,,,,,,4094967000000.0,1668856000000.0,,1373625000000.0,0.0,,10359000000.0,,,819841000000.0,6706016000000.0,,5862347000000.0,,,578146000000.0,,1779297000000.0,,-420196000000.0,,,,479076000000.0,129668000000.0,,,2021449000000.0,3516995000000.0,,,,,10229944000000.0,,,,1919368000000.0,,65718000000.0,-321979000000.0,,,1567920000.0,,,,6491000000.0,,,-362981000000.0,104686000000.0,5329604000000.0,-10188214000000.0,,0.0,,,,,,,-9927000000.0,16381145000000.0,,-1220986000000.0,,,116127000000.0,,,2979384000000.0,,,208999000000.0,,,-140071000000.0,,,,99070000000.0,809416000000.0,,,,76681000000.0,1591902000000.0,,,,,-214128000000.0,430935000000.0,,,6192931000000.0,59.72,,,,,1495546000000.0,,,,1567920000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,11829755000000.0,10790990000000.0,-1144721000000.0,1225435000000.0,0.0,468279000000.0,11835665000000.0,295556000000.0,8107152000000.0,18993688000000.0,-406210000000.0,0.0,205000000.0,1503072000000.0,,509286000000.0,487402000000.0,,-312821000000.0,18898142000000.0,8107152000000.0,2080709000000.0,17988411000000.0,5157546000000.0,,,4642083000000.0,2284583000000.0,-257240000000.0,465485000000.0,-141120000000.0,563290000000.0,154730000000.0,16615326000000.0,5398518000000.0,408183000000.0,5951836000000.0,332818000000.0,29818166000000.0,25398000000.0,,25398000000.0,723987000000.0,28569000000.0,,18898142000000.0,1910083000000.0,179783000000.0,723987000000.0,6449220000000.0,10332371000000.0,11829755000000.0,-28617000000.0,,,29818166000000.0,0.0,1449151000000.0,10790990000000.0,1773233000000.0,11835665000000.0,4086708000000.0,1773233000000.0,408183000000.0,1304242000000.0,-257240000000.0,1175573000000.0,-15994000000.0,,,810127000000.0,6449220000000.0,1449151000000.0,5398518000000.0,,3716156000000.0,555375000000.0,,2080709000000.0,,-415454000000.0,2378362000000.0,33558000000.0,6309160000000.0,509286000000.0,41549000000.0,3510018000000.0,2024009000000.0,2284583000000.0,3510018000000.0,,260.32,17988411000000.0,1768181000000.0,10332371000000.0,,0.0,1567940269.0,1779297000000.0,434327000000.0,-578388000000.0,-579855000000.0,,51808000000.0,,,260.34,,6509000000.0,,465485000000.0,-434487000000.0,106651000000.0,5951836000000.0,-10302189000000.0,16611349000000.0,0.0,179783000000.0,1865746000000.0,,112801000000.0,,,40000000.0,16611349000000.0,-2116344000000.0,-1144721000000.0,1910083000000.0,,112801000000.0,85710000000.0,,-5018864000000.0,,-10302189000000.0,589217000000.0,-4422106000000.0,-1691191000000.0,301412000000.0,,,421423000000.0,46089000000.0,870722000000.0,,,810127000000.0,-60318000000.0,1503072000000.0,,,,,342563000000.0,343614000000.0,214963000000.0,0.0,6309160000000.0,,870722000000.0,,,1304242000000.0,1225435000000.0,-2489632000000.0,,0.0,,1568004763.0,29318000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,11610044000000.0,10787814000000.0,,,-94071000000.0,,11742754000000.0,256213000000.0,,,,,281000000.0,,,412146000000.0,,,,,7689894000000.0,,17674817000000.0,-753224000000.0,,,3441050000000.0,,,,,,-53577000000.0,,,,,,29284861000000.0,1160000000.0,,1160000000.0,,2859000000.0,,18477708000000.0,,175378000000.0,5460383000000.0,,,,,,0.74,,184021000000.0,1692072000000.0,,,,3136867000000.0,1754954000000.0,,1383782000000.0,67742000000.0,,335000000.0,,,824218000000.0,6014843000000.0,,6051904000000.0,,,304183000000.0,,2132011000000.0,,41144000000.0,,,,412146000000.0,-80531000000.0,,,2132011000000.0,3306102000000.0,,,,,10241004000000.0,,0.0,,2080709000000.0,,-43188000000.0,-685550000000.0,,,1567890000.0,,,,5381000000.0,,,-369928000000.0,-280273000000.0,6055295000000.0,-10329911000000.0,,0.0,,,,,,,-19365000000.0,16492441000000.0,,-1142443000000.0,,,129369000000.0,,,965386000000.0,,,316351000000.0,,,51302000000.0,,,,-107963000000.0,874295000000.0,,,,-24751000000.0,1464978000000.0,,,,,125265000000.0,181063000000.0,,,6162530000000.0,0.74,,,,,1174091000000.0,,,,1567847000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,11245980000000.0,10932580000000.0,,,0.0,,11823175000000.0,265347000000.0,,,,,3396000000.0,,,447307000000.0,,,,,6873572000000.0,,17141576000000.0,-778883000000.0,,,4574872000000.0,,,,,,-148745000000.0,,,,,,28387556000000.0,80421000000.0,,80421000000.0,,103474000000.0,,17806152000000.0,,146981000000.0,637813000000.0,,,,,,51.3,,0.0,1890699000000.0,,,,4052175000000.0,1666670000000.0,,1429363000000.0,-4169094000000.0,,-7990000000.0,,,772578000000.0,5290833000000.0,,5498948000000.0,,,522697000000.0,,1756004000000.0,,-449505000000.0,,,,447307000000.0,79128000000.0,,,2076936000000.0,3054783000000.0,,,,,10016433000000.0,,0.0,,2132011000000.0,,-14978000000.0,-570300000000.0,,,1567843500.0,,,,6402000000.0,,,-321752000000.0,9042000000.0,6100653000000.0,-10197835000000.0,,0.0,,,,,,,-9334000000.0,16101058000000.0,,-1447183000000.0,,,109142000000.0,,,4699444000000.0,,,173007000000.0,,,-376007000000.0,,,,75390000000.0,807756000000.0,,,,8109000000.0,2248359000000.0,,,,,-183459000000.0,350877000000.0,,,5903223000000.0,51.3,,,,,977847000000.0,,,,1567843500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,,11403591000000.0,11173520000000.0,,,-62714000000.0,,11841405000000.0,270275000000.0,,,,,29000000.0,,,460886000000.0,,,,,6984638000000.0,,17358088000000.0,-892783000000.0,,,4865205000000.0,,,,,,-45375000000.0,,,,,,28761679000000.0,80944000000.0,,80944000000.0,,101723000000.0,,18158158000000.0,,139982000000.0,632273000000.0,,,,,,51.62,,275460000000.0,1891227000000.0,,,,4254635000000.0,1624278000000.0,,1465876000000.0,3894042000000.0,,22854000000.0,,,779569000000.0,5404585000000.0,,5593367000000.0,,,610570000000.0,,1533578000000.0,,-675567000000.0,,,,460886000000.0,198602000000.0,,,1533578000000.0,2656235000000.0,,,,,10023867000000.0,,0.0,,1756004000000.0,,152535000000.0,-635363000000.0,,,1567841500.0,,,,3047000000.0,,,-326710000000.0,161892000000.0,6292988000000.0,-10313501000000.0,,0.0,,,,,,,-3662000000.0,16186556000000.0,,-1458142000000.0,,,106702000000.0,,,-3453624000000.0,,,281335000000.0,,,-222426000000.0,,,,149684000000.0,869417000000.0,,,,46110000000.0,1785343000000.0,,,,,-93036000000.0,471924000000.0,,,5873055000000.0,51.62,,,,,1122657000000.0,,,,1567841500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,12321189000000.0,11781574000000.0,-1178833000000.0,1261371000000.0,0.0,355627000000.0,11917074000000.0,275995000000.0,7802913000000.0,18583653000000.0,756363000000.0,0.0,50125000000.0,2242583000000.0,,519123000000.0,93916000000.0,,262272000000.0,19584487000000.0,7802913000000.0,1679200000000.0,18329776000000.0,-748744000000.0,,,5702526000000.0,1679200000000.0,-61566000000.0,368302000000.0,-156785000000.0,432873000000.0,168050000000.0,16388564000000.0,5974559000000.0,283559000000.0,5963269000000.0,-79647000000.0,30650965000000.0,121034000000.0,,121034000000.0,460851000000.0,160246000000.0,,19584487000000.0,1839462000000.0,143351000000.0,460851000000.0,6042277000000.0,10550261000000.0,12321189000000.0,-37448000000.0,,,30650965000000.0,0.0,6114724000000.0,11781574000000.0,1828523000000.0,11917074000000.0,4944887000000.0,1828523000000.0,283559000000.0,1622282000000.0,145744000000.0,1067830000000.0,-14896000000.0,,,908883000000.0,6042277000000.0,6114724000000.0,5974559000000.0,,2856825000000.0,757639000000.0,,1679200000000.0,,-358730000000.0,2195089000000.0,303000000.0,6235380000000.0,519123000000.0,235674000000.0,2940571000000.0,1452435000000.0,1679200000000.0,2940571000000.0,,180.4,18329776000000.0,1523625000000.0,10550261000000.0,,0.0,1571660570.0,1533578000000.0,-355347000000.0,137947000000.0,-976359000000.0,,-344923000000.0,,,180.42,,8092000000.0,,53831000000.0,-513692000000.0,-246008000000.0,5963269000000.0,-10613902000000.0,16849282000000.0,0.0,143351000000.0,2080709000000.0,-147000000.0,133778000000.0,,,-5087000000.0,16849282000000.0,-1442658000000.0,-1178833000000.0,1839462000000.0,,133778000000.0,6395000000.0,,645619000000.0,,-10613902000000.0,681742000000.0,-3173634000000.0,-1532082000000.0,145622000000.0,,,-585464000000.0,238516000000.0,984328000000.0,,,908883000000.0,-23073000000.0,2242583000000.0,,,,,245146000000.0,519761000000.0,-401509000000.0,0.0,6235380000000.0,,984328000000.0,,,1622282000000.0,1261371000000.0,-2867572000000.0,,0.0,,1571834812.0,22922000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,12107624000000.0,11503720000000.0,,,-95004000000.0,,12112417000000.0,253132000000.0,,,,,12000000.0,,,475598000000.0,,,,,7498462000000.0,,17922151000000.0,-833276000000.0,,,5501573000000.0,,,,,,263648000000.0,,,,,,30029775000000.0,290347000000.0,,290347000000.0,,321630000000.0,,19002182000000.0,,133232000000.0,476985000000.0,,,,,,183.36,,0.0,5894626000000.0,,,,4672832000000.0,1820881000000.0,,1625803000000.0,-202287000000.0,,33460000000.0,,,874239000000.0,5785249000000.0,,5890825000000.0,,,828741000000.0,,1728288000000.0,,-700099000000.0,,,,475598000000.0,415203000000.0,,,1728288000000.0,3058498000000.0,,,,,10510258000000.0,,0.0,,1679200000000.0,,164914000000.0,-664512000000.0,,,1583403500.0,,,,6036000000.0,,,-439043000000.0,96696000000.0,5941378000000.0,-10517828000000.0,,0.0,,,,,,,-16811000000.0,16583823000000.0,,-1415796000000.0,,,156788000000.0,,,645055000000.0,,,702691000000.0,,,49088000000.0,,,,353143000000.0,962903000000.0,,,,5721000000.0,2036099000000.0,,,,,176043000000.0,674371000000.0,,,6065995000000.0,183.36,,,,,1330210000000.0,,,,1583403500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,11961374000000.0,11239608000000.0,,,0.0,,12370337000000.0,259852000000.0,,,,,180000000.0,,,488671000000.0,,,,,7595800000000.0,,18139308000000.0,-715201000000.0,,,5406781000000.0,,,,,,133371000000.0,,,,,,30100682000000.0,257922000000.0,,257922000000.0,,285918000000.0,,18835408000000.0,,134197000000.0,469116000000.0,,,,,,162.88,,111751000000.0,5878546000000.0,,,,4577503000000.0,1769137000000.0,,1566995000000.0,-226929000000.0,,25633000000.0,,,872047000000.0,5874791000000.0,,6039899000000.0,,,829278000000.0,,1665422000000.0,,-661019000000.0,,,,488671000000.0,379334000000.0,,,1665422000000.0,3064720000000.0,,,,,10738895000000.0,,0.0,,1728288000000.0,,145932000000.0,-902003000000.0,,,1583403000.0,,,,6759000000.0,,,-403485000000.0,71675000000.0,5850483000000.0,-10557195000000.0,,0.0,,,,,,,-10727000000.0,16591306000000.0,,-1443135000000.0,,,214210000000.0,,,571806000000.0,,,536856000000.0,,,-62866000000.0,,,,340607000000.0,951545000000.0,,,,37085000000.0,1889978000000.0,,,,,-10122000000.0,645945000000.0,,,6034111000000.0,162.9,,,,,1399298000000.0,,,,1583403000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,,12253559000000.0,11881549000000.0,,,-95004000000.0,,12375236000000.0,285929000000.0,,,,,1882000000.0,,,595939000000.0,,,,,8459538000000.0,,19903481000000.0,-1039651000000.0,,,5318752000000.0,,,,,,6604000000.0,,,,,,32157040000000.0,99914000000.0,,99914000000.0,,122083000000.0,,20341087000000.0,,276335000000.0,459515000000.0,,,,,,63.1,,124090000000.0,6293298000000.0,,,,4598056000000.0,1843301000000.0,,1623827000000.0,-370945000000.0,,-17255000000.0,,,1030194000000.0,6423604000000.0,,6669695000000.0,,,720696000000.0,,1241499000000.0,,-991852000000.0,,,,595939000000.0,131249000000.0,,,1241499000000.0,2769674000000.0,,,,,11261783000000.0,,0.0,,1665422000000.0,,67353000000.0,-498385000000.0,,,1583470000.0,,,,6190000000.0,,,-500073000000.0,-22670000000.0,6473323000000.0,-11024974000000.0,,0.0,,,,,,,-16691000000.0,17426190000000.0,,-926525000000.0,,,184206000000.0,,,772633000000.0,,,506677000000.0,,,-423923000000.0,,,,124757000000.0,1078748000000.0,,,,3302000000.0,1711542000000.0,,,,,132407000000.0,423368000000.0,,,6401216000000.0,63.1,,,,,1528175000000.0,,,,1583413000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,13784890000000.0,12912520000000.0,-356123000000.0,1552363000000.0,0.0,1320888000000.0,12689206000000.0,306196000000.0,9797941000000.0,22064192000000.0,-209284000000.0,0.0,30000000.0,2113778000000.0,,542101000000.0,292973000000.0,,551686000000.0,22710461000000.0,9797941000000.0,1718297000000.0,21698427000000.0,-824295000000.0,,,5837086000000.0,1718297000000.0,-898676000000.0,1083482000000.0,-190008000000.0,1403649000000.0,73541000000.0,18640995000000.0,7279865000000.0,962163000000.0,6793956000000.0,477164000000.0,35483317000000.0,313980000000.0,,313980000000.0,569816000000.0,353851000000.0,,22710461000000.0,2102309000000.0,308078000000.0,569816000000.0,7337824000000.0,12148035000000.0,13784890000000.0,-43098000000.0,,,35483317000000.0,0.0,7089319000000.0,12912520000000.0,2185537000000.0,12689206000000.0,4792604000000.0,2185537000000.0,962163000000.0,1715786000000.0,-98515000000.0,1105109000000.0,-34783000000.0,,,1385927000000.0,7337824000000.0,7089319000000.0,7279865000000.0,,2669091000000.0,1044482000000.0,,1718297000000.0,,-674342000000.0,3423197000000.0,7055000000.0,6851239000000.0,542101000000.0,477863000000.0,3270660000000.0,2451316000000.0,1718297000000.0,3270660000000.0,,607.56,21698427000000.0,2531725000000.0,12148035000000.0,,0.0,1583454416.0,1241499000000.0,477242000000.0,173487000000.0,-617236000000.0,,50483000000.0,,,607.64,,3982000000.0,,2104000000.0,-631551000000.0,331541000000.0,6793956000000.0,-11372381000000.0,18223620000000.0,0.0,308078000000.0,1679200000000.0,16216000000.0,156266000000.0,,,1131000000.0,18223620000000.0,-3027312000000.0,-356123000000.0,2102309000000.0,,156266000000.0,160008000000.0,,679597000000.0,,-11372381000000.0,705092000000.0,-3412423000000.0,-1974152000000.0,476798000000.0,,,-168260000000.0,502381000000.0,941918000000.0,,,1385927000000.0,113900000000.0,2113778000000.0,,,,,-5355000000.0,788041000000.0,39097000000.0,0.0,6851239000000.0,,941918000000.0,,,1715786000000.0,1552363000000.0,-2682136000000.0,,0.0,,1583650997.0,22967000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,14370075000000.0,13038161000000.0,,,-190046000000.0,,13061354000000.0,287661000000.0,,,,,2526000000.0,,,569683000000.0,,,,,10579397000000.0,,22798189000000.0,-1702481000000.0,,,6255319000000.0,,,,,,386059000000.0,,,,,,37168264000000.0,562194000000.0,,562194000000.0,,603971000000.0,,23617558000000.0,,337859000000.0,576027000000.0,,,,,,354.64,,0.0,7174572000000.0,,,,5022253000000.0,2298249000000.0,,1863046000000.0,-259810000000.0,,27201000000.0,,,1555495000000.0,7911237000000.0,,7809781000000.0,,,1233066000000.0,,1526287000000.0,,-1309354000000.0,,,,569683000000.0,724163000000.0,,,1526287000000.0,3631810000000.0,,,,,12897538000000.0,,0.0,,1718297000000.0,,210130000000.0,-821711000000.0,,,1585115000.0,,,,4584000000.0,,,-643279000000.0,53757000000.0,6802581000000.0,-11578507000000.0,,0.0,,,,,,,-18872000000.0,18635313000000.0,,16542000000.0,,,272223000000.0,,,1081860000000.0,,,1029338000000.0,,,-192010000000.0,,,,663383000000.0,948802000000.0,,,,-19375000000.0,2033299000000.0,,,,,226961000000.0,1016408000000.0,,,7056806000000.0,354.9,,,,,2105523000000.0,,,,1584112500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,14582349000000.0,13373130000000.0,,,0.0,,13499783000000.0,307520000000.0,,,,,1422000000.0,,,589743000000.0,,,,,10858530000000.0,,23664360000000.0,-1030926000000.0,,,6282166000000.0,,,,,,274108000000.0,,,,,,38246709000000.0,438429000000.0,,438429000000.0,,461165000000.0,,24231660000000.0,,361791000000.0,570677000000.0,,,,,,276.52,,0.0,7089504000000.0,,,,5100331000000.0,2212381000000.0,,1885416000000.0,-385587000000.0,,12457000000.0,,,1586621000000.0,8127766000000.0,,8341881000000.0,,,1181835000000.0,,1743303000000.0,,-1237638000000.0,,,,589743000000.0,619362000000.0,,,1743303000000.0,3877699000000.0,,,,,13370056000000.0,,0.0,,1526287000000.0,,227050000000.0,-795757000000.0,,,1585494000.0,,,,5154000000.0,,,-663642000000.0,520751000000.0,7073878000000.0,-11660263000000.0,,0.0,,,,,,,-19188000000.0,18812632000000.0,,48649000000.0,,,356094000000.0,,,645866000000.0,,,937750000000.0,,,217016000000.0,,,,592092000000.0,921410000000.0,,,,24518000000.0,2071850000000.0,,,,,188640000000.0,932036000000.0,,,7152369000000.0,276.7,,,,,2134396000000.0,,,,1584441500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
