date,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,annualAccountsPayable,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualCashDividendsPaid,annualPretaxIncome,quarterlyFreeCashFlow,annualCostOfRevenue,annualInvestmentsAndAdvances,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyTotalAssets,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentAssets,annualStockholdersEquity,annualLongTermDebt,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,quarterlyDilutedEPS,annualTotalAssets,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,trailingOperatingCashFlow,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualGrossProfit,annualNetPPE,quarterlyOperatingExpense,annualOtherIncomeExpense,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,trailingGrossProfit,annualTotalNonCurrentAssets,annualEbitda,quarterlyStockholdersEquity,quarterlyCapitalStock,trailingRepaymentOfDebt,annualBasicAverageShares,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInInventory,quarterlyDilutedAverageShares,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,annualGrossPPE,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingOperatingExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingInvestingCashFlow,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,trailingCashDividendsPaid,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyBasicAverageShares,annualDilutedAverageShares,annualGoodwill,annualInterestExpense,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,quarterlyStockBasedCompensation,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualIncomeTaxPayable,trailingChangeInInventory,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2011-09-30,,88949856033.03091,62625631553.21345,,-1742543597.544412,,,,,,,,,,502526212.853806,,,,,,,,59917422719.61754,,124261150649.20953,-93714347.802466,,,56398381050.68724,,,,,,,2936382897.810616,,,,,,213211006682.24045,,4501005052.425708,4501005052.425708,,4545824957.896452,,122543054272.831,0.0,,5769544195.143152,,,,,,1.996523,,10781224534.144619,25514749823.436737,,,,39411636877.27495,,,21763459553.43076,-126310642.690281,,,2198891725.973814,,,14398055087.73836,30443581246.265007,20674200032.596294,,,,16986744173.412289,,1576845765.198022,27084804693.866463,,,,9746292171.45651,,9228825990.112457,,,,,27084804693.866463,28676590427.554733,,,,,88675503884.3918,8025479437.170642,,,18181941652.632153,,4683001032.216005,,230890422.122019,,2261000000.0,,,355842885.858641,,,-5163796381.811267,-1017276036.290542,14133210191.774868,,,,-47536263.378063,,,,,13962079643.613844,,,,-4198131145.759765,,,5898571195.740751,,,8100179279.621883,,8659749008.529364,,,,7240452001.955778,801325582.658771,,,,25469929917.965992,,,,,,2038626609.44206,12385233878.41582,,,81122670723.09448,1.996523,,,104579779.431738,,1591785733.688271,,,,2254421769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,82513122934.35292,60530101743.24412,-1280539174.389217,-1426134461.944984,907264597.239323,30714794893.39641,,,,62157993649.14782,215864169528.87045,3429460177.564643,13955025597.822565,603585148.131564,28625494135.182426,,,-2253904477.998834,,122688095392.39194,18239906681.355713,62157993649.14782,18177694251.83073,130109519797.8096,-1396408817.473448,,,55677532240.29551,18177694251.83073,-439375283.520187,16306136996.954184,,-6661914328.300175,34546043678.3099,-3853834268.482069,147614542155.40146,21604562244.831833,15910828851.014193,2055602358.887953,12539692826.12922,212622642732.16254,,2968051325.254358,2968051325.254358,6313265504.503921,3089883999.740782,,122688095392.39194,0.0,25718359147.17128,6313265504.503921,88182230574.81693,29235953599.896313,82513122934.35292,,,1.309053,212622642732.16254,13955025597.822565,25985354157.215996,60530101743.24412,299397317.088977,,37888665672.99592,15910828851.014193,299397317.088977,23487784330.244312,-310348282.922588,1179443976.41112,,619532110.686281,,,15890091374.505865,29235953599.896313,21604562244.831833,25985354157.215996,,7376061175.5557,17788866567.29959,623420387.531592,-6984137272.529582,18177694251.83073,,68249627373.468994,83542220206.07867,11130840515.844728,4168232778.173806,7134988011.146394,19084958849.070053,16088393493.616747,25320458816.667747,,18177694251.83073,19084958849.070053,7.050742,,130109519797.8096,46652841682.32778,88182230574.81693,7658609292.98166,,2247479529.0,27084804693.866463,-5584861642.148921,4045104011.405612,,-8096035.121897,-2391290259.866502,1892561983.0,7.076664,,202190395.956192,,2285010692.761325,-6435661042.991941,-3737738265.172771,12539692826.12922,-107169982502.7542,190712202708.83286,,247320734.786379,0.0,18779081070.572224,-1106862808.631975,,14908949517.205626,,190712202708.83286,-20689521093.901886,-1280539174.389217,37534832480.07258,,469721196.20002,,-107169982502.7542,2581826774.509872,-5864817575.011341,-8140048763.19248,-23264856457.779793,,-1668070766.638585,6658026051.454864,216447411.055667,,15890091374.505865,,28625494135.182426,,,,,,-4141773223.584752,10468537359.860022,-953923919.38306,195709934.54734,83542220206.07867,1.322014,216447411.055667,,-29863689.178355,23487784330.244312,907264597.239323,-5015877130.451688,,7658609292.98166,1892561983.0,2256951403.0,1179443976.41112,924113796.902339,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,89169323532.94292,64116964369.08875,,-1715512986.406627,,,,,,,,,,548270480.103518,,,,,,,,63232528047.16994,,134521030374.985,-264130304.283447,,,62397449408.3748,,,,,,,53359657.430999,,,,,,223690353907.92792,,4885076637.807985,4885076637.807985,,4901084535.037285,,127349492416.25868,0.0,,5994957512.372771,,,,,,2.161066,,13801475394.527967,30429678641.463123,,,,42742419593.66621,,,25193762256.046314,-212104638.288222,,,979149713.858837,,,16246681696.30351,29918759921.561302,21546629670.637516,,,,19655029814.70859,,-5669463602.043675,17782105838.880512,,,,9719461601.05652,,10643917666.048584,,,,,17782105838.880512,19744407240.905514,,,,,94640022411.05612,7885223376.865921,,,18709229886.744125,,5742833131.011299,-2708002614.623214,-161412963.728773,,2265000000.0,,,249456398.489922,,,-6972773234.795833,-2165068100.262796,12771634006.10968,,,,-2667982.87155,,,,,17650040686.738792,,,,-2477222096.234142,,,1139228686.151835,,,7026132892.226832,,-808398810.079639,,,,9935568213.652067,198764723.930472,,,,30210904045.996025,,,,,,-899110227.712338,13698758053.973293,,,86818830623.1074,2.161066,,,41353734.509024,,1962301402.024999,,,,2265000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,81068250009.495,61212320702.88268,,-1625542797.09833,,,,,,,,,,51905961.589588,,,,,,,,61918748180.12635,,134935244147.91933,-1053311220.549697,,,56433174239.451065,,,,,,,2701642000.784919,,,,,,216003494157.41434,,2006608515.109699,2006608515.109699,,2040790489.815038,,123131068883.00903,0.0,,6140095456.329362,,,,,,0.886199,,13210700224.081835,25026269480.560585,,,,40884173745.711426,,,21662509969.742622,-292445783.59012,,,265859803.263746,,,15673068401.929382,29447138209.117725,20424362885.971462,,,,15549000493.739635,,-5043740267.632202,18987453949.284077,,,,10284976389.117472,,5460253959.41207,,,,,18987453949.284077,21168770335.10995,,,,,91282330451.07547,7483320462.342858,,,16875767511.932041,,3419463469.597032,,-581093569.990758,,2264285714.0,,,215219840.737318,,,-5105774221.727076,-852017369.507147,13472762030.156097,,,,-132929901.631873,,,,,17530289027.58612,0.0,,,507665624.327438,,,935573307.675752,,,7807416222.511995,,1911658585.372647,,,,5264024104.622163,216485839.800479,,,,25887148843.509857,,,,,,3482763422.755067,8415095772.829128,,,88452822544.91132,0.886199,,,0.0,,2181316385.825874,,,,2264285714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,86713062235.9754,62519741657.14359,,-1646101102.96478,,,,,,,,,,1063160462.757284,,,,,,,,65394640541.33871,,136300252950.01349,-200305594.432532,,,58395500828.18659,,,,,,,835890653.689603,,,,,,223013315185.9889,,3936775336.73168,3936775336.73168,,4027940062.402897,,127914382198.4823,0.0,,6696113301.061876,,,,,,1.733414,,14608184281.146877,26105211797.48591,,,,39302268846.06001,,21753701159.461227,22169720470.97495,-584224650.428217,,,1266034077.631258,,,16906562576.238108,31594355491.06971,20022855381.92884,,,,19093231982.12658,,-4854842644.547451,21613744045.4026,,,,11672936916.577856,,8506567712.27899,,,,,21613744045.4026,23829945686.367664,,,,,93461819956.08685,7594920455.566826,,,19257585290.37891,,4478627649.876093,-125833001.630693,-95016756.33338,,2268000000.0,,,197737573.991089,,,-5793454115.894763,747293948.45983,13670856820.020287,,,,-42372337.283805,,,,,16645908501.431671,-87312695.009052,,,-625312977.491301,,,1465055661.843068,,,6629344769.584366,,2521796073.496745,,,,7420295065.548722,299174381.428076,,,,26796009296.233997,,,,,,-2132740976.618174,13086632169.59207,,,90629293409.17554,1.746254,,,1284010.220721,,2216201640.965062,,,,2254411765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,89291665564.57799,64827941915.51829,-1967889544.26429,-1761578543.655937,2065755018.911842,29636046234.824238,,,,64296294337.027534,241091596794.24445,456264712.883857,13338799693.178513,39675192.424683,28629618853.65144,,8301372761.657894,3265268336.551432,,129124236252.54582,17279868807.363716,64296294337.027534,20457851720.580845,137953289073.452,-784246303.594572,,,60133044145.26411,20457851720.580845,-878144258.999656,14337292035.866373,317401539.397466,-6855873250.985267,31617160843.23009,408654481.974238,180288041897.0032,19770148385.21967,14142883592.985426,5256962996.270532,14568730658.343693,227244954638.03,,3148887772.105695,3148887772.105695,4913111328.589944,3197820509.429471,,129124236252.54582,0.0,29978575396.09067,4913111328.589944,96426587668.9502,29457507868.913162,89291665564.57799,-89930436.162615,,1.388632,227244954638.03,13338799693.178513,25400058190.282223,64827941915.51829,1491787235.168091,,45318327293.887375,14142883592.985426,1491787235.168091,23007644087.073822,239373660.962256,1175708202.184781,,518422514.349195,,,16908244504.98585,29457507868.913162,19770148385.21967,25400058190.282223,,3724178062.263602,14814716851.376728,42320205.252995,-6687914936.387441,20457851720.580845,,60803554897.24125,91692014706.27133,8583066627.873145,2658237892.453778,6599307006.638982,22523606739.492687,15829079271.034466,29706139074.774513,317401539.397466,20457851720.580845,22523606739.492687,6.24223,,137953289073.452,46365752373.89901,96426587668.9502,7822625439.733383,,2256118143.0,22261750469.489777,-4952786521.014627,3401486497.209511,-1140000529.002566,-117703070.859894,491972386.066072,2270000000.0,6.26868,,211601026.264977,,189118417.224324,-7347845637.05134,-2686010527.151057,14568730658.343693,-115526225302.19272,207218240008.46405,,25127621.868966,13226386647.975243,18548152458.539425,-1440209485.016002,,15829079271.034466,0.0,207218240008.46405,-22577829502.473087,-1967889544.26429,31167508662.41701,,108445525.960801,,-115526225302.19272,7756500119.025577,-1187610759.912186,-1617425344.512921,-24449176078.503983,,1014362419.657735,6231650223.503584,2191393128.256672,,16908244504.98585,,28629618853.65144,,,,,,1260348612.690772,10515248498.95522,2175523051.286799,-1388631734.863914,91692014706.27133,1.388632,2191393128.256672,,0.0,23007644087.073822,2065755018.911842,-3642182664.585923,,7822625439.733383,2267619048.0,2267000000.0,1175708202.184781,887401803.898749,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,87826554656.28522,63546255506.60793,,-1707048458.14978,,,,,,,,,,108851552.095072,,,6853805962.503842,,,,,65066335416.45323,,137639586107.98074,-1351039852.474132,,,56262165761.70474,,,,,,,-992470033.808011,,,,,,225466140764.26596,,1968292183.177953,1968292183.177953,,2033603114.434996,,128612590923.06116,0.0,,3644606085.442065,,,,,,0.870812,,13956049585.083496,28166939862.718983,,,,41863026329.26954,,19534371478.332138,21891968036.06188,-354727999.180412,,,919475463.579551,,,16490369839.155825,29293873578.52679,20953283475.053783,,,,14399139432.435202,,-6874295666.42762,17179336133.59287,,,,9169142505.89079,,5929208072.943346,,,,,17179336133.59287,17978434586.620224,,,,,94567667247.20828,7574787419.321791,,,19809701874.807907,,3895604958.50835,-4138920192.603217,-765802684.151214,,2269000000.0,,,216422497.694908,,,-5753764983.095994,-599323839.770515,13752433152.340948,,,,1596916299.559471,,,,,17354779223.44022,0.0,,,-612129904.722877,,,0.0,,,4761294949.287983,,-2712324556.910153,,,,5229996926.544411,2330703821.329782,,,,27928747054.60506,,,,,,-1698084212.683127,9098709148.652802,,,90513267083.29065,0.870812,,,0.0,,799098453.027354,,,,2260294118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,81087375104.07993,59356786011.65695,,-1764154870.940883,,,,,,,,,,66350957.535387,,,,,,,,65163145295.58701,,139917256452.95587,-624479600.333056,,,55297668609.49209,,,,,,,-887281432.139883,,,,,,221004631557.0358,,3300634887.593672,3300634887.593672,,3350072855.953372,,124519931307.24396,0.0,,3791111573.688593,,,,,,1.457119,,14770243547.04413,25451446711.074104,,,,42002758118.2348,,18085189425.478767,20088728143.21399,-11708992.506245,,,792308492.922565,,,16652789342.21482,29396076186.511242,20510251873.4388,,,,13294910491.257286,,-5695774354.704413,15036948376.353039,,,,7349344296.41965,,6545326810.990841,,,,,15036948376.353039,15700457951.706911,,,,,94271700666.11157,7730537052.456286,,,17452903830.14155,,3195253955.037469,,-257597835.137386,,2274000000.0,,,236781848.459617,,,-5708784346.378018,-1579412989.175687,13049021648.626144,,,,-83263946.711074,,,,,17331910907.57702,0.0,,,-2503122398.001665,,,22116985.845129,,,4821502914.238135,,-2453684429.641965,,,,5945566194.837635,1984023730.224813,,,,26238551207.32723,,,,,,-1083732306.411324,9532420899.250624,,,92887437552.03996,1.457119,,,428028726.061615,,663509575.353872,,,,2265178571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,85148501491.08722,59145559798.669495,,-1808196256.763868,,,,,,,,,,136289419.353098,,,6841458971.487174,,,,,70908281268.97594,,145041628995.91132,-966170537.196216,,,56712591253.18796,,,,,,,2505836155.828734,,,,,,230190130486.99854,,3725693929.048538,3725693929.048538,,3810706141.120272,,130053841067.64543,0.0,,3926754557.599147,,,,,,1.632774,,15172655754.517117,24864047930.694805,,,,43377818559.65024,,19359844549.097927,21451414846.100906,-237494433.72421,,,843375119.759267,,,17430202275.088722,33907728014.897377,21508089654.14873,,,,13334772693.537722,,-4944202302.076727,20093918253.33639,,,,6281457891.967021,,7674038889.713522,,,,,20093918253.33639,20551364918.29382,,,,,97809923489.00914,8019485338.766918,,,15596367414.684174,,3863332748.59325,,-271229438.51458,,2275000000.0,,,214554630.466758,,,-6877892776.660774,134940019.161483,11077226172.966118,,,,101205014.371112,,,,,16995695413.388748,-241542634.299054,,,-4350466217.766203,,,22939803.257452,,,9383728932.489508,,4574466649.574264,,,,7053314801.570702,918941530.489697,,,,27789547546.115753,,,,,,2916053814.079642,12164842727.407667,,,97054259381.70483,1.646268,,,22939803.257452,,457446664.957426,,,,2263114754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,84712364329.3104,61858930100.25132,-6055124416.581513,-1847606948.548703,270650943.135684,23886326603.883015,,,,74268828191.886,237033610428.34656,179513380.651219,69043607.942777,92518434.643321,30321190864.149796,,7774310254.356652,4282084564.611008,,136127758292.13731,15341489684.884974,74268828191.886,20225634510.756992,154856527382.69492,-1732994559.363694,,,59638487668.81162,20225634510.756992,-1306305062.277334,11959733767.847773,299649258.471651,-7411140876.577646,27301223452.732746,2761744.317711,179712226242.0945,22109144135.43594,11654561020.7407,555110607.859924,11207158441.271507,239568891712.0053,,2216299814.963131,2216299814.963131,832665911.789886,2311579993.924163,,136127758292.13731,0.0,29946974509.09995,832665911.789886,100291364025.51852,34617084150.34936,84712364329.3104,-247176116.43514,,0.980419,239568891712.0053,69043607.942777,23452732746.002377,61858930100.25132,1574194261.095308,,45600541301.88627,11654561020.7407,1574194261.095308,22125714601.34221,-668342124.886078,1253831920.240824,,854759866.331575,,,17872628352.067165,34617084150.34936,22109144135.43594,23452732746.002377,,342456295.396172,14037946366.92535,504018337.98227,-10629953878.869894,20225634510.756992,,57321384186.25204,104613493882.73634,8611118782.623104,3862299428.318926,6107597558.618023,20496285453.892677,17168383551.050844,29651467867.104862,299649258.471651,20225634510.756992,20496285453.892677,5.136844,,154856527382.69492,41757574083.79132,100291364025.51852,8207904112.237289,,2264349795.0,20562567317.517742,-1581098621.889585,3796017564.693861,,-465353917.534315,1121268192.990693,2276000000.0,5.150653,,220939545.416885,,419785136.292082,-9794526222.762297,603441133.419868,11207158441.271507,-124438675467.42523,229052169350.16156,,1688806650.280317,14852660940.650114,21360711425.336243,-1842083459.913281,,17168383551.050844,-2000000.0,229052169350.16156,-29147449529.122593,-6055124416.581513,33435057582.369022,,295506641.995084,,-124438675467.42523,9797287967.080008,-4841337788.947499,-229224778.370019,-29096357259.244938,,3308569692.617857,5426827584.302245,9449308183.048412,,17872628352.067165,,30321190864.149796,,,,,,4279322820.293297,9737910464.24922,-1077080283.907316,3425943826.120578,104613493882.73634,0.980419,9449308183.048412,,29000000.0,22125714601.34221,270650943.135684,,,8207904112.237289,2260563380.0,2271543658.0,1253831920.240824,567538457.289624,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,87118000000.0,60513000000.0,,-1835000000.0,,,,,,,,,,27000000.0,,,,,,,,76495000000.0,,156274000000.0,-156000000.0,,,54855000000.0,,,,,,,910000000.0,,,,,,243392000000.0,,3335000000.0,3335000000.0,,3435000000.0,,137008000000.0,0.0,,4265000000.0,,,,,,1.46,,15873000000.0,23359000000.0,,,,41077000000.0,,19097000000.0,21755000000.0,103000000.0,,,473000000.0,,,17045000000.0,37506000000.0,22042000000.0,,,,13778000000.0,,-4025000000.0,22787000000.0,,,,7032000000.0,,7032000000.0,,,,,22787000000.0,23659000000.0,,,,,103136000000.0,7496000000.0,,,20200000000.0,,3597000000.0,,-156000000.0,,2277000000.0,,,201000000.0,,,-4428000000.0,1096000000.0,11676000000.0,,,,-124000000.0,,,,,18899000000.0,0.0,,,-1625000000.0,,,456000000.0,,,5338000000.0,,2409000000.0,,,,6746000000.0,1119000000.0,,,,28621000000.0,,,,,,-286000000.0,10407000000.0,,,106377000000.0,1.47,,,33000000.0,,872000000.0,,,,2268707483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,89187000000.0,64554000000.0,,-1901000000.0,,,,,,,,,,130000000.0,,,,,,,,78000000000.0,,159583000000.0,-434000000.0,,,56207000000.0,,,,,,,-1388000000.0,,,,,,248770000000.0,,3104000000.0,3104000000.0,,3129000000.0,,142554000000.0,0.0,,4263000000.0,,,,,,1.36,,16519000000.0,21698000000.0,,,,43300000000.0,,19994000000.0,23484000000.0,-645000000.0,,,874000000.0,,,16397000000.0,39433000000.0,23042000000.0,,,,12907000000.0,,-8092000000.0,22166000000.0,,,,7597000000.0,,6031000000.0,,,,,22166000000.0,23169000000.0,,,,,102872000000.0,7511000000.0,,,22787000000.0,,2902000000.0,,-848000000.0,,2281000000.0,,,266000000.0,,,-6665000000.0,2342000000.0,13525000000.0,,,,52000000.0,,,,,18995000000.0,,,,-1436000000.0,,,66000000.0,,,5277000000.0,,-473000000.0,,,,5310000000.0,2133000000.0,,,,28902000000.0,,,,,,-927000000.0,9384000000.0,,,108468000000.0,1.37,,,304000000.0,,1003000000.0,,,,2265693431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,88021000000.0,61073000000.0,,-1837000000.0,,,,,,,,,,-5000000.0,,,,,,,,81713000000.0,,158555000000.0,-167000000.0,,,54222000000.0,,,,,,,2319000000.0,,,,,,246576000000.0,,3463000000.0,3463000000.0,,3528000000.0,,142786000000.0,0.0,,4184000000.0,,,,,,1.52,,15798000000.0,20511000000.0,,,,41710000000.0,,19610000000.0,20873000000.0,-542000000.0,,,851000000.0,,,16222000000.0,43242000000.0,22688000000.0,,,,12512000000.0,,-5739000000.0,24307000000.0,,,,6872000000.0,,6365000000.0,,,,,24307000000.0,25512000000.0,,,,,100408000000.0,7516000000.0,,,22166000000.0,,2837000000.0,,-168000000.0,,2285000000.0,,,173000000.0,,,-5320000000.0,1659000000.0,11826000000.0,,,,-52000000.0,,,,,18071000000.0,-289000000.0,,,-4727000000.0,,,291000000.0,,,7639000000.0,,3559000000.0,,,,5640000000.0,2243000000.0,,,,27394000000.0,,,,,,1567000000.0,9826000000.0,,,109437000000.0,1.52,,,53000000.0,,1205000000.0,,,,2278289474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,77977000000.0,53673000000.0,-7480000000.0,-1735000000.0,833000000.0,7959000000.0,,,,82594000000.0,212018000000.0,-4531000000.0,59000000.0,-203000000.0,24150000000.0,,6831000000.0,2500000000.0,,136267000000.0,8614000000.0,82594000000.0,25181000000.0,151821000000.0,-192000000.0,,,46734000000.0,25181000000.0,-1229000000.0,4250000000.0,469000000.0,-7308000000.0,12864000000.0,889000000.0,172631000000.0,20673000000.0,4244000000.0,2730000000.0,10942000000.0,229798000000.0,,-5658000000.0,-5658000000.0,4192000000.0,-5842000000.0,,136267000000.0,0.0,28349000000.0,4192000000.0,90330000000.0,45481000000.0,77977000000.0,-289000000.0,,-2.49,229798000000.0,59000000.0,15704000000.0,53673000000.0,1343000000.0,,46544000000.0,4244000000.0,1343000000.0,15196000000.0,-145000000.0,619000000.0,,464000000.0,,,14810000000.0,45481000000.0,20673000000.0,15704000000.0,,1072000000.0,190000000.0,420000000.0,-6463000000.0,25181000000.0,,39387000000.0,106876000000.0,7189000000.0,5139000000.0,-6564000000.0,26014000000.0,14063000000.0,25608000000.0,469000000.0,25181000000.0,26014000000.0,1.86,,151821000000.0,34123000000.0,90330000000.0,7518000000.0,,2272859512.0,24307000000.0,5909000000.0,-722000000.0,0.0,-248000000.0,5289000000.0,2287000000.0,1.87,,108000000.0,,-51000000.0,-6465000000.0,812000000.0,10942000000.0,-125099000000.0,231975000000.0,,-202000000.0,0.0,20200000000.0,-1420000000.0,,14063000000.0,0.0,231975000000.0,-24319000000.0,-7480000000.0,31428000000.0,,259000000.0,,-125099000000.0,7354000000.0,-949000000.0,1703000000.0,-22878000000.0,,5916000000.0,-6999000000.0,9875000000.0,,14810000000.0,,24150000000.0,,,,,,2146000000.0,4854000000.0,7198000000.0,-326000000.0,106876000000.0,-2.49,9875000000.0,,30000000.0,15196000000.0,833000000.0,,,7518000000.0,2272289157.0,2281004151.0,619000000.0,400000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,76199000000.0,52884000000.0,,-1566000000.0,,,,,,,,,,-198000000.0,,,6272000000.0,,,,,76917000000.0,,151722000000.0,-53000000.0,,,36963000000.0,,,,,,,-2610000000.0,,,,,,227921000000.0,,2663000000.0,2663000000.0,,2508000000.0,,129801000000.0,0.0,,4093000000.0,,,,,,1.16,,14576000000.0,15458000000.0,,,,27578000000.0,,15750000000.0,15393000000.0,-548000000.0,,,590000000.0,,,13557000000.0,41827000000.0,20877000000.0,,,,9385000000.0,,-5825000000.0,25051000000.0,,,,5730000000.0,,3990000000.0,,,,,25051000000.0,27515000000.0,,,,,95096000000.0,7519000000.0,,,25181000000.0,,1482000000.0,0.0,-60000000.0,,2295689655.0,,,262000000.0,,,-6997000000.0,3597000000.0,13604000000.0,,,,-1024000000.0,,,,,16236000000.0,0.0,,,-10830000000.0,,,22000000.0,,,4387000000.0,,2159000000.0,,,,3655000000.0,1487000000.0,,,,22043000000.0,,,,,,-922000000.0,8676000000.0,,,105806000000.0,1.16,,,12000000.0,,2464000000.0,,,,2295689655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
