,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalRevenue,annualCurrentDebt,annualEndCashPosition,quarterlyCashDividendsPaid,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingCostOfRevenue,annualFreeCashFlow,trailingTaxProvision,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyDilutedEPS,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualAccountsPayable,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,quarterlyGrossPPE,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualDilutedAverageShares,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyBasicAverageShares,quarterlyOtherCurrentAssets,annualNetIncome,annualCashDividendsPaid,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualSaleOfInvestment,annualBasicAverageShares,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyOtherIncomeExpense,annualTotalAssets,quarterlyInventory,quarterlyGrossProfit,trailingCommonStockIssuance,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyTaxProvision,annualOtherIncomeExpense,quarterlyCapitalStock,annualNetPPE,annualOperatingCashFlow,annualInventory,annualTotalNonCurrentAssets,annualGrossProfit,annualCurrentLiabilities,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualEbitda,quarterlyBasicEPS,quarterlyCommonStockIssuance,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,trailingInterestExpense,trailingOperatingExpense,annualPretaxIncome,annualInterestExpense,annualNonCurrentDeferredRevenue,trailingBeginningCashPosition,quarterlyTotalAssets,annualDilutedEPS,annualAccumulatedDepreciation,annualGoodwill,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyAccountsPayable,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingGrossProfit,annualInvestingCashFlow,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingChangeInInventory,annualIncomeTaxPayable,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,annualResearchAndDevelopment,quarterlyResearchAndDevelopment,annualChangeInAccountPayable,quarterlyChangesInAccountReceivables,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyChangeInAccountPayable,trailingBasicEPS,annualOtherShortTermInvestments,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingChangeInAccountPayable
1380499200,,167000000.0,,,,,,,-51000000.0,,160000000.0,,,,,144000000.0,-90000000.0,3763000000.0,,39000000.0,,,0.52,0.0,251000000.0,,-15000000.0,,,,,,,107000000.0,245000000.0,3160000000.0,,21000000.0,,,-18000000.0,4834000000.0,,1646000000.0,,2422000000.0,2461000000.0,,,,,,7889000000.0,,,,,,,3104000000.0,,301900000.0,24000000.0,,,,,,,972000000.0,,2363000000.0,,-1409000000.0,,733000000.0,5467000000.0,228000000.0,2748000000.0,,,1000000.0,,,412000000.0,,,-2000000.0,874000000.0,160000000.0,160000000.0,,,,144000000.0,,,144000000.0,,,-2000000.0,,167000000.0,223000000.0,,1489000000.0,,1115000000.0,,63000000.0,,5000000.0,,,,,,,52000000.0,,,,28000000.0,,0.53,71000000.0,,-1000000.0,,,,,320000000.0,195000000.0,-972000000.0,-88000000.0,-69000000.0,,,1141000000.0,,,,,,,,6480000000.0,,,,-146000000.0,-49000000.0,,,19000000.0,,,36000000.0,,309500000.0,,108000000.0,,,496000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,,200000000.0,,11070000000.0,27000000.0,12784000000.0,6000000.0,126000000.0,-52000000.0,988000000.0,151000000.0,,,675000000.0,,126000000.0,-210000000.0,3837000000.0,199000000.0,14000000.0,-1000000.0,,0.49,-65000000.0,242000000.0,5534000000.0,94000000.0,557000000.0,,626000000.0,,215000000.0,,132000000.0,238000000.0,3219000000.0,,89000000.0,-834000000.0,222000000.0,6000000.0,4891000000.0,,1903000000.0,726000000.0,2675000000.0,2448000000.0,-44000000.0,,,8209000000.0,,8209000000.0,27000000.0,126000000.0,305000000.0,1081000000.0,88000000.0,3147000000.0,3147000000.0,1903000000.0,299400000.0,27000000.0,626000000.0,-196000000.0,726000000.0,332000000.0,77000000.0,305000000.0,1081000000.0,626000000.0,2387000000.0,99000000.0,-1415000000.0,127000000.0,817000000.0,5534000000.0,222000000.0,2781000000.0,-1415000000.0,,-6000000.0,6794000000.0,,438000000.0,,271000000.0,58000000.0,874000000.0,151000000.0,151000000.0,,3837000000.0,817000000.0,126000000.0,,5000000.0,126000000.0,,,-2000000.0,,200000000.0,210000000.0,,1543000000.0,,1131000000.0,1131000000.0,59000000.0,6000000.0,5000000.0,1543000000.0,1140000000.0,,4891000000.0,1714000000.0,2675000000.0,6000000.0,2387000000.0,,,32000000.0,1144000000.0,0.5,58000000.0,,0.0,126000000.0,,,,332000000.0,335000000.0,-905000000.0,-203000000.0,-143000000.0,-81000000.0,,1295000000.0,,,,897000000.0,120000000.0,,,6794000000.0,2.0,-905000000.0,874000000.0,-190000000.0,-44000000.0,,2448000000.0,15000000.0,73000000.0,,-18000000.0,-407000000.0,307500000.0,2.05,144000000.0,,,557000000.0,,-583000000.0,,-519000000.0,1295000000.0,,,38000000.0,-465000000.0,,,,,,,,,,,,,,,,,,,,,,
1396224000,,148000000.0,,,,,,,-50000000.0,,172000000.0,,,,,184000000.0,42000000.0,3917000000.0,,36000000.0,,,0.57,-1000000.0,297000000.0,,54000000.0,,25000000.0,,,,,115000000.0,254000000.0,3293000000.0,,-121000000.0,,,16000000.0,5100000000.0,,1565000000.0,,2596000000.0,2464000000.0,,,,,,8290000000.0,,,,,,,3295000000.0,,296100000.0,52000000.0,,,,,,,1035000000.0,,2399000000.0,,-1625000000.0,,732000000.0,5694000000.0,222000000.0,2855000000.0,,,2000000.0,,,438000000.0,,,-182000000.0,874000000.0,172000000.0,172000000.0,,,,184000000.0,,,184000000.0,,,-2000000.0,,184000000.0,231000000.0,,1569000000.0,,1126000000.0,,59000000.0,,5000000.0,,,,,,,7000000.0,,,,30000000.0,,0.58,57000000.0,,0.0,,,,,541000000.0,182000000.0,-895000000.0,-67000000.0,-166000000.0,,,1241000000.0,,,,,,,,6665000000.0,,,,-320000000.0,-41000000.0,,,9000000.0,,,58000000.0,,303300000.0,,126000000.0,,,616000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,159000000.0,,,,,,,-59000000.0,,192000000.0,,,,,192000000.0,-225000000.0,4030000000.0,,47000000.0,,,0.64,-4000000.0,362000000.0,,74000000.0,,29000000.0,,,,,370000000.0,316000000.0,3484000000.0,,104000000.0,,,41000000.0,5293000000.0,,1537000000.0,,2690000000.0,2565000000.0,,,,,,8550000000.0,,,,,,,3397000000.0,,292500000.0,28000000.0,,,,,,,1057000000.0,,2463000000.0,,-1720000000.0,,771000000.0,5860000000.0,229000000.0,2962000000.0,,,-5000000.0,,,522000000.0,,,80000000.0,894000000.0,192000000.0,192000000.0,,,,192000000.0,,,192000000.0,,,-1000000.0,,206000000.0,285000000.0,,1647000000.0,,1334000000.0,,93000000.0,,5000000.0,,,,,,,7000000.0,,,,30000000.0,,0.66,42000000.0,,0.0,,,,,352000000.0,487000000.0,-918000000.0,-117000000.0,-254000000.0,,,1295000000.0,,,,,,,,6830000000.0,,,,-337000000.0,-39000000.0,,,8000000.0,,,8000000.0,,298700000.0,,184000000.0,,,617000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,172000000.0,,,,,,,-58000000.0,,192000000.0,,,,,150000000.0,-121000000.0,4156000000.0,,33000000.0,,,0.65,-2000000.0,352000000.0,,23000000.0,,27000000.0,,,,,151000000.0,298000000.0,3460000000.0,,-20000000.0,,,26000000.0,5295000000.0,,1552000000.0,,2738000000.0,2652000000.0,,,,,,8689000000.0,,,,,,,3521000000.0,,288900000.0,111000000.0,,,,,,,1030000000.0,,2430000000.0,,-1842000000.0,,759000000.0,5951000000.0,234000000.0,2957000000.0,,,13000000.0,,,503000000.0,,,11000000.0,894000000.0,192000000.0,192000000.0,,,,150000000.0,,,150000000.0,,,-2000000.0,,205000000.0,290000000.0,,1736000000.0,,1342000000.0,,98000000.0,,5000000.0,,,,,,,7000000.0,,,,29000000.0,,0.66,30000000.0,,0.0,,0.0,,,277000000.0,281000000.0,-916000000.0,-130000000.0,-202000000.0,,,1360000000.0,,,,,,,,6847000000.0,,,,-297000000.0,-53000000.0,,,9000000.0,,,-42000000.0,,295400000.0,,192000000.0,,,612000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,,180000000.0,,11830000000.0,109000000.0,13796000000.0,324000000.0,104000000.0,-56000000.0,1159000000.0,197000000.0,,,748000000.0,,104000000.0,-9000000.0,4286000000.0,178000000.0,32000000.0,0.0,,0.68,1000000.0,340000000.0,6005000000.0,112000000.0,605000000.0,28000000.0,753000000.0,,-120000000.0,,112000000.0,291000000.0,3559000000.0,,-83000000.0,-1510000000.0,224000000.0,-12000000.0,4944000000.0,,1921000000.0,807000000.0,3060000000.0,2378000000.0,-70000000.0,,,9065000000.0,,9065000000.0,-82000000.0,104000000.0,296800000.0,1100000000.0,126000000.0,3457000000.0,3457000000.0,1921000000.0,282400000.0,109000000.0,753000000.0,-223000000.0,659000000.0,270000000.0,34000000.0,289900000.0,1100000000.0,753000000.0,2548000000.0,263000000.0,-2200000000.0,148000000.0,1454000000.0,6005000000.0,224000000.0,3056000000.0,-2200000000.0,,4000000.0,6865000000.0,,503000000.0,,335000000.0,9000000.0,894000000.0,197000000.0,197000000.0,,4286000000.0,1454000000.0,104000000.0,,5000000.0,104000000.0,,,-2000000.0,,212000000.0,282000000.0,,1460000000.0,109000000.0,1351000000.0,1351000000.0,85000000.0,14000000.0,5000000.0,1460000000.0,1224000000.0,,4944000000.0,1966000000.0,3060000000.0,324000000.0,2548000000.0,-184000000.0,,26000000.0,1351000000.0,0.7,49000000.0,,0.0,104000000.0,0.0,,,270000000.0,274000000.0,-918000000.0,-162000000.0,-311000000.0,-6000000.0,,677000000.0,,,,1088000000.0,115000000.0,,,6865000000.0,2.54,-918000000.0,894000000.0,-556000000.0,-70000000.0,,2378000000.0,8000000.0,71000000.0,,-46000000.0,-7000000.0,289000000.0,2.6,150000000.0,,,605000000.0,,-933000000.0,,-313000000.0,677000000.0,,,-22000000.0,-476000000.0,,,,,,,,,,,,,,,,,,,,,,
1427760000,,145000000.0,,,,,,,-56000000.0,,207000000.0,,,,,120000000.0,-22000000.0,4401000000.0,,44000000.0,,,0.73,-1000000.0,387000000.0,,89000000.0,,24000000.0,,,,,126000000.0,332000000.0,3513000000.0,,-131000000.0,,,29000000.0,4975000000.0,,1828000000.0,,3030000000.0,,,,,,,9340000000.0,,,,,,,3703000000.0,,277700000.0,116000000.0,,,,,,,1172000000.0,,2607000000.0,,-2537000000.0,,1426000000.0,6310000000.0,217000000.0,2992000000.0,,,3000000.0,,,521000000.0,,,-132000000.0,894000000.0,207000000.0,207000000.0,,,,120000000.0,,,120000000.0,,,-2000000.0,,189000000.0,307000000.0,,1446000000.0,,1395000000.0,,100000000.0,,5000000.0,,,,,,,325000000.0,,,,36000000.0,,0.75,17000000.0,,0.0,,,,,400000000.0,262000000.0,,-136000000.0,-224000000.0,,,675000000.0,,,,,,,,6803000000.0,,,,-429000000.0,-90000000.0,,,7000000.0,,,16000000.0,,283500000.0,,104000000.0,,,604000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,152000000.0,,,,,,,-68000000.0,,240000000.0,,,,,140000000.0,374000000.0,4573000000.0,,32000000.0,,,0.87,0.0,429000000.0,,54000000.0,,31000000.0,,,,,395000000.0,369000000.0,3689000000.0,,63000000.0,,,70000000.0,4415000000.0,,1906000000.0,,3517000000.0,1896000000.0,,,,,,9354000000.0,,,,,,,3303000000.0,,272400000.0,56000000.0,,,,,,,1188000000.0,,2534000000.0,,-3033000000.0,,1430000000.0,5837000000.0,216000000.0,3136000000.0,,,22000000.0,,,553000000.0,,,148000000.0,962000000.0,240000000.0,240000000.0,,,,140000000.0,,,140000000.0,,,-2000000.0,,184000000.0,355000000.0,,987000000.0,,1452000000.0,,115000000.0,,5000000.0,,,,,,,614000000.0,,,,42000000.0,,0.88,14000000.0,,0.0,,,,,247000000.0,490000000.0,-909000000.0,-95000000.0,-844000000.0,,,833000000.0,,,,,,,,6321000000.0,,,,-678000000.0,-88000000.0,,,128000000.0,,,20000000.0,,277300000.0,,120000000.0,,,640000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,149000000.0,,,,,,,-65000000.0,,210000000.0,,,,,95000000.0,21000000.0,4740000000.0,,31000000.0,,,0.78,-6000000.0,383000000.0,,46000000.0,,29000000.0,,,,,252000000.0,339000000.0,3578000000.0,,-9000000.0,,,21000000.0,4430000000.0,,1723000000.0,,3509000000.0,1881000000.0,,,,,,9742000000.0,,,,,,,3689000000.0,,262200000.0,30000000.0,,,,,,,1144000000.0,,2544000000.0,,-3589000000.0,,1387000000.0,6233000000.0,174000000.0,3059000000.0,,,8000000.0,,,519000000.0,,,73000000.0,970000000.0,210000000.0,210000000.0,,,,95000000.0,,,95000000.0,,,-3000000.0,,180000000.0,309000000.0,,985000000.0,,1450000000.0,,99000000.0,,5000000.0,,,,,,,615000000.0,,,,43000000.0,,0.8,8000000.0,,0.0,,-1000000.0,,,247000000.0,328000000.0,-896000000.0,-76000000.0,-394000000.0,,,930000000.0,,,,,,,,6153000000.0,,,,-714000000.0,-120000000.0,,,-1000000.0,,,-45000000.0,,267300000.0,,140000000.0,,,577000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,,188000000.0,,12363000000.0,30000000.0,14486000000.0,300000000.0,96000000.0,-64000000.0,1350000000.0,202000000.0,,,1004000000.0,,96000000.0,-6000000.0,4878000000.0,40000000.0,32000000.0,0.0,,0.77,-2000000.0,362000000.0,6439000000.0,113000000.0,593000000.0,29000000.0,859000000.0,,-126000000.0,,231000000.0,310000000.0,3706000000.0,,-49000000.0,-1917000000.0,165000000.0,23000000.0,4698000000.0,,1384000000.0,773000000.0,3233000000.0,1926000000.0,-196000000.0,,,9672000000.0,,9672000000.0,143000000.0,96000000.0,272800000.0,1103000000.0,104000000.0,3807000000.0,3807000000.0,1384000000.0,256900000.0,30000000.0,859000000.0,-253000000.0,634000000.0,223000000.0,121000000.0,267300000.0,1103000000.0,859000000.0,2632000000.0,302000000.0,-3590000000.0,139000000.0,1388000000.0,6439000000.0,165000000.0,3176000000.0,-3590000000.0,,10000000.0,6082000000.0,,530000000.0,,396000000.0,54000000.0,943000000.0,202000000.0,202000000.0,,4878000000.0,1388000000.0,96000000.0,,5000000.0,96000000.0,,,-318000000.0,,220000000.0,284000000.0,,1029000000.0,113000000.0,1451000000.0,1451000000.0,82000000.0,43000000.0,5000000.0,1029000000.0,1430000000.0,,4698000000.0,2123000000.0,3233000000.0,300000000.0,2632000000.0,-137000000.0,,46000000.0,1561000000.0,0.79,1000000.0,,0.0,96000000.0,0.0,,,223000000.0,350000000.0,-897000000.0,-119000000.0,-343000000.0,-7000000.0,,952000000.0,,,,1255000000.0,167000000.0,,,6082000000.0,3.15,-897000000.0,943000000.0,-96000000.0,-196000000.0,,1926000000.0,0.0,143000000.0,,1000000.0,-325000000.0,262400000.0,3.22,95000000.0,,,593000000.0,,-1805000000.0,,367000000.0,952000000.0,,,-8000000.0,-426000000.0,,,,,,,,,,,,,,,,,,,,,,
1459382400,,163000000.0,,,,,,,-64000000.0,,219000000.0,,,,,99000000.0,-64000000.0,5025000000.0,,31000000.0,,,0.85,-16000000.0,404000000.0,,103000000.0,,28000000.0,,,,,270000000.0,367000000.0,3772000000.0,,-106000000.0,,,58000000.0,4697000000.0,,1424000000.0,,3247000000.0,,,,,,,9788000000.0,,,,,,,3859000000.0,,254400000.0,25000000.0,,,,,,,1143000000.0,,2682000000.0,,-3667000000.0,,1337000000.0,6541000000.0,169000000.0,3211000000.0,,,0.0,,,561000000.0,,,-5000000.0,946000000.0,219000000.0,219000000.0,,,,99000000.0,,,99000000.0,,,-2000000.0,,194000000.0,326000000.0,,1042000000.0,,1468000000.0,,107000000.0,,5000000.0,,,,,,,300000000.0,,,,47000000.0,,0.86,6000000.0,,-9000000.0,,,,,234000000.0,333000000.0,,-63000000.0,-266000000.0,,,1013000000.0,,,,,,,,6121000000.0,,,,-248000000.0,-177000000.0,,,2000000.0,,,3000000.0,,258900000.0,,96000000.0,,,597000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,168000000.0,,,,,,,-76000000.0,,247000000.0,,,,,679000000.0,-8000000.0,5185000000.0,,30000000.0,,,0.96,-8000000.0,431000000.0,,93000000.0,,31000000.0,,,,,413000000.0,389000000.0,3902000000.0,,61000000.0,,,3000000.0,4691000000.0,,1959000000.0,,3244000000.0,,,,,,,10112000000.0,,,,,,,4057000000.0,,254300000.0,26000000.0,,,,,,,1152000000.0,,2811000000.0,,-3462000000.0,,1328000000.0,6868000000.0,179000000.0,3315000000.0,,,5000000.0,,,587000000.0,,,-5000000.0,947000000.0,247000000.0,247000000.0,,,,679000000.0,,,679000000.0,,,-1233000000.0,,198000000.0,344000000.0,,1056000000.0,,1473000000.0,,97000000.0,,5000000.0,,,,,,,303000000.0,,,,57000000.0,,0.97,10000000.0,,-9000000.0,,,,,223000000.0,465000000.0,,-52000000.0,123000000.0,,,992000000.0,,,,,,,,6650000000.0,,,,-1000000.0,-173000000.0,,,0.0,,,580000000.0,,258000000.0,,99000000.0,,,621000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,161000000.0,,,,,,,-117000000.0,,70000000.0,,,,,1078000000.0,-2415000000.0,6375000000.0,,36000000.0,,,0.26,0.0,222000000.0,,232000000.0,,58000000.0,,,,,262000000.0,399000000.0,3942000000.0,,-2000000.0,,,-60000000.0,21215000000.0,,3787000000.0,,5229000000.0,,,,,,,19161000000.0,,,,,,,8506000000.0,,266200000.0,65000000.0,,,,,,,1705000000.0,,4118000000.0,,5841000000.0,,2386000000.0,13932000000.0,830000000.0,3346000000.0,,,-222000000.0,,,596000000.0,,,69000000.0,7175000000.0,70000000.0,70000000.0,,,,1078000000.0,,,1078000000.0,1308000000.0,,939000000.0,,197000000.0,131000000.0,,2411000000.0,,10048000000.0,,61000000.0,,5000000.0,,,,,,,316000000.0,,,,55000000.0,,0.26,6000000.0,,-6000000.0,,-2412000000.0,,,419000000.0,334000000.0,,-72000000.0,2480000000.0,,,1860000000.0,,,,,,,,25002000000.0,,,,1000000.0,-169000000.0,,,0.0,,,399000000.0,,270500000.0,,679000000.0,,,667000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,,234000000.0,,14446000000.0,62000000.0,17072000000.0,309000000.0,858000000.0,-117000000.0,1754000000.0,244000000.0,,,1303000000.0,,858000000.0,78000000.0,6501000000.0,34000000.0,71000000.0,-24000000.0,,0.62,-8000000.0,529000000.0,13636000000.0,95000000.0,687000000.0,95000000.0,780000000.0,,-177000000.0,,358000000.0,577000000.0,5456000000.0,,-130000000.0,-568000000.0,728000000.0,75000000.0,20769000000.0,,3371000000.0,872000000.0,5147000000.0,3320000000.0,-497000000.0,,,18783000000.0,,18783000000.0,64000000.0,858000000.0,295700000.0,1695000000.0,96000000.0,8197000000.0,8197000000.0,3371000000.0,387900000.0,62000000.0,780000000.0,-374000000.0,704000000.0,477000000.0,0.0,290900000.0,1695000000.0,780000000.0,4419000000.0,523000000.0,5357000000.0,168000000.0,2285000000.0,13636000000.0,728000000.0,4574000000.0,5357000000.0,,-132000000.0,24140000000.0,,882000000.0,,404000000.0,5000000.0,7598000000.0,244000000.0,244000000.0,,6501000000.0,2285000000.0,858000000.0,,5000000.0,858000000.0,1020000000.0,,-30000000.0,,305000000.0,383000000.0,,2335000000.0,212000000.0,9270000000.0,9270000000.0,139000000.0,-371000000.0,5000000.0,2335000000.0,1582000000.0,,20769000000.0,2626000000.0,5147000000.0,309000000.0,4419000000.0,-2412000000.0,,75000000.0,1586000000.0,0.63,12000000.0,,0.0,858000000.0,0.0,1020000000.0,,477000000.0,450000000.0,-985000000.0,-92000000.0,-748000000.0,-32000000.0,,1866000000.0,,,,1184000000.0,234000000.0,,,24140000000.0,2.64,-985000000.0,7598000000.0,-320000000.0,-497000000.0,,3320000000.0,0.0,76000000.0,,-220000000.0,-326000000.0,394000000.0,2.68,1078000000.0,,,687000000.0,,1589000000.0,,-2409000000.0,1866000000.0,,,762000000.0,-279000000.0,,,,,,,,,,,,,,,,,,,,,,
1490918400,,210000000.0,,,,,,,-115000000.0,,365000000.0,,,,,738000000.0,184000000.0,6750000000.0,,65000000.0,,,0.94,-28000000.0,620000000.0,,74000000.0,,48000000.0,,,,,424000000.0,588000000.0,5561000000.0,,-108000000.0,,,82000000.0,20804000000.0,,3121000000.0,,5223000000.0,,,,,,,18757000000.0,,,,,,,8161000000.0,,384900000.0,400000000.0,,,,,,,1752000000.0,,4482000000.0,,5168000000.0,,2305000000.0,13534000000.0,745000000.0,4698000000.0,,,-40000000.0,,,863000000.0,,,-25000000.0,7802000000.0,365000000.0,365000000.0,,,,738000000.0,,,738000000.0,891000000.0,,-37000000.0,,275000000.0,485000000.0,,2109000000.0,,9323000000.0,,120000000.0,,5000000.0,,,,,,,309000000.0,,,,70000000.0,,0.95,2000000.0,,-99000000.0,,,,,439000000.0,526000000.0,,-102000000.0,-830000000.0,,,1948000000.0,,,,,,,,23925000000.0,,,,-582000000.0,-312000000.0,,,7000000.0,,,-120000000.0,,390000000.0,,858000000.0,,,661000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,226000000.0,,,,,,,-125000000.0,,414000000.0,,,,,498000000.0,49000000.0,7040000000.0,,85000000.0,,,1.08,-20000000.0,750000000.0,,114000000.0,,47000000.0,,,,,683000000.0,641000000.0,5795000000.0,,102000000.0,,,14000000.0,21051000000.0,,2830000000.0,,5363000000.0,,,,,,,18980000000.0,,,,,,,7911000000.0,,378500000.0,285000000.0,,,,,,,1804000000.0,,4712000000.0,,4901000000.0,,2363000000.0,13617000000.0,762000000.0,4843000000.0,,,16000000.0,,,952000000.0,,,-29000000.0,8582000000.0,414000000.0,414000000.0,,,,498000000.0,,,498000000.0,994000000.0,,-264000000.0,,311000000.0,592000000.0,,2102000000.0,,8769000000.0,,178000000.0,,5000000.0,,,,,,,402000000.0,,,,73000000.0,,1.09,1000000.0,,-36000000.0,,,,,442000000.0,776000000.0,,-93000000.0,-1065000000.0,,,1948000000.0,,,,,,,,23881000000.0,,,,-746000000.0,-156000000.0,,,3000000.0,,,-240000000.0,,383000000.0,,738000000.0,,,650000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,199000000.0,,,,,,,-122000000.0,,392000000.0,,,,,508000000.0,-43000000.0,7310000000.0,,68000000.0,,,1.04,-37000000.0,721000000.0,,29000000.0,,44000000.0,,,,,525000000.0,660000000.0,5663000000.0,,104000000.0,,,-23000000.0,21292000000.0,,2944000000.0,,5608000000.0,,,,,,,19724000000.0,,,,,,,8271000000.0,,372300000.0,297000000.0,,,,,,,1914000000.0,,4918000000.0,,4512000000.0,,2518000000.0,14116000000.0,720000000.0,4736000000.0,,,-16000000.0,,,927000000.0,,,46000000.0,9182000000.0,392000000.0,392000000.0,,,,508000000.0,,,508000000.0,927000000.0,,-4000000.0,,267000000.0,580000000.0,,1894000000.0,,8758000000.0,,188000000.0,,5000000.0,,,,,,,398000000.0,,,,73000000.0,,1.05,1000000.0,,-9000000.0,,,,,400000000.0,614000000.0,,-89000000.0,-561000000.0,,,1959000000.0,,,,,,,,24236000000.0,,,,-777000000.0,-49000000.0,,,81000000.0,,,10000000.0,,376600000.0,,498000000.0,,,733000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
