date,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,annualEndCashPosition,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingPretaxIncome,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualOtherNonCashItems,annualLongTermDebt,annualBasicAverageShares,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,annualChangeInInventory,quarterlyBasicEPS,quarterlyCurrentDebt,annualGrossPPE,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyDilutedAverageShares,quarterlyTaxProvision,annualInventory,annualGoodwill,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualBasicEPS,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,annualStockBasedCompensation,annualInterestExpense,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingInterestExpense,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
2007-03-31,,,9246000000.0,,11427200000.0,245100000.0,,,,,,,,157600000.0,,1336800000.0,,872500000.0,,8047100000.0,0.47,,4152300000.0,,,,,-225600000.0,,3365500000.0,,652400000.0,,,,,508700000.0,,,,23733300000.0,,14487300000.0,,3303600000.0,,3862900000.0,12199400000.0,1082340426.0,508700000.0,508700000.0,,,,,,,,,0.0,,-2455300000.0,-417200000.0,2491400000.0,2277800000.0,,,2253800000.0,-31800000.0,,2415300000.0,,,,,57400000.0,4624200000.0,,,922500000.0,,2171000000.0,-462900000.0,,,,,,0.0,,,,,,,3363900000.0,11533900000.0,2491400000.0,,3109300000.0,,719400000.0,,0.47,734000000.0,,-5881500000.0,-239400000.0,53000000.0,,,,0.0,,,-4091500000.0,,,14090600000.0,,267100000.0,,,891800000.0,,,,943600000.0,,7600000.0,,834200000.0,1132600000.0,2812300000.0,4226100000.0,,,606000000.0,-289600000.0,-35600000.0,1082340426.0,210700000.0,,,8209100000.0,,,,,1377700000.0,,,-617900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,9561300000.0,,11163100000.0,262500000.0,,,,,,,,649700000.0,,1524700000.0,,783900000.0,,7950400000.0,0.61,,4545200000.0,,,,,-132600000.0,,3319500000.0,,342300000.0,,,,,663600000.0,,,,24055600000.0,,14494300000.0,,3632100000.0,,3690300000.0,12495600000.0,1087868852.0,663600000.0,663600000.0,,,,,,,,,0.0,,-153000000.0,-317600000.0,2220500000.0,2330000000.0,,,2414200000.0,-27900000.0,,2494300000.0,,,,,56900000.0,4574000000.0,,,998900000.0,,2379100000.0,-463600000.0,,,,,,0.0,,,,,,,3004400000.0,11560000000.0,2220500000.0,,2491400000.0,,926700000.0,,0.61,464200000.0,,-5986400000.0,-246200000.0,59100000.0,,,,400000.0,,,-3875200000.0,,,14296100000.0,,608000000.0,,,588500000.0,,,,-724600000.0,,12600000.0,,854400000.0,1253000000.0,3361700000.0,4631000000.0,,,719300000.0,-137100000.0,-515900000.0,1087868852.0,263100000.0,,,8309700000.0,,,,,1515500000.0,,,-270900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,10453700000.0,,12090100000.0,265500000.0,,,,,,,,149300000.0,,1477800000.0,,1070300000.0,,7955000000.0,0.85,,4071600000.0,,,,,-113100000.0,,3367000000.0,,1214400000.0,,,,,926300000.0,,,,24973500000.0,,14519800000.0,,3532200000.0,,3625500000.0,12026600000.0,1089764706.0,926300000.0,926300000.0,,,,,,,,,0.0,,-655700000.0,-25300000.0,2495500000.0,2498000000.0,,,2516300000.0,-49300000.0,,2453600000.0,,,,,55800000.0,4532200000.0,,,1054600000.0,,2322300000.0,-463300000.0,,,,,,0.0,,,,,,,3565800000.0,12946900000.0,2495500000.0,,2220500000.0,,1178400000.0,,0.85,442100000.0,,-6136500000.0,-230100000.0,55800000.0,,,,3400000.0,,,-3499600000.0,,,14577200000.0,,-175600000.0,,,1444500000.0,,,,-573200000.0,,1400000.0,,844500000.0,1209900000.0,2884600000.0,4586800000.0,,,744900000.0,181700000.0,-77000000.0,1089764706.0,252100000.0,,,8440700000.0,,,,,1475400000.0,,,275000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,1610700000.0,4072100000.0,12256900000.0,24700000.0,11967200000.0,274800000.0,13123400000.0,-2717000000.0,3486700000.0,7855100000.0,,1018500000.0,0.0,-493100000.0,,1755800000.0,-117000000.0,1610700000.0,4802900000.0,7855100000.0,,3220500000.0,5268300000.0,,,,,-656300000.0,-277300000.0,2974100000.0,3220500000.0,1863000000.0,2953000000.0,4248800000.0,2953000000.0,3876800000.0,854400000.0,-1853600000.0,,,26787800000.0,1089667897.0,14530900000.0,413700000.0,3916800000.0,800100000.0,3500400000.0,13123400000.0,,854400000.0,854400000.0,3500400000.0,6095100000.0,463500000.0,4593500000.0,1089667897.0,12256900000.0,1047900000.0,,0.0,13664400000.0,-1064100000.0,-153000000.0,3220500000.0,2523700000.0,26787800000.0,923800000.0,2673900000.0,-168300000.0,2953000000.0,745700000.0,,5268300000.0,11967200000.0,,287500000.0,4593500000.0,2673900000.0,,1272800000.0,,2709400000.0,-463800000.0,1709700000.0,4831200000.0,,1709700000.0,-913100000.0,0.0,,14530900000.0,8575100000.0,,5154500000.0,14384700000.0,4831200000.0,13664400000.0,3220500000.0,5850800000.0,2495500000.0,,1052300000.0,154300000.0,,413700000.0,14841300000.0,-6266200000.0,-366700000.0,60400000.0,,2974100000.0,3109300000.0,-4400000.0,,-6266200000.0,-2717000000.0,9581800000.0,287500000.0,14841300000.0,,100600000.0,,-4328100000.0,2229700000.0,122900000.0,,2.71,-490700000.0,-1082400000.0,3100000.0,,953600000.0,1207400000.0,3836100000.0,5189600000.0,,,1018500000.0,367900000.0,511500000.0,,197900000.0,2523700000.0,745700000.0,8575100000.0,-844900000.0,-600000.0,2.71,3836100000.0,1482200000.0,111200000.0,,725000000.0,0.0,-1127600000.0,18633500000.0,,,228300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,12494200000.0,,13033800000.0,277500000.0,,,,,,,,153400000.0,,1550500000.0,,2289100000.0,,8145700000.0,0.97,,4164300000.0,,,,,-757200000.0,,3158100000.0,,1518400000.0,,,,,1064300000.0,,,,27220200000.0,,14726000000.0,,3696300000.0,,3685400000.0,12310000000.0,1097216495.0,1064300000.0,1064300000.0,,,,,,,,,0.0,,-1034000000.0,-208900000.0,3145400000.0,2594400000.0,,,2661100000.0,-128600000.0,,2378500000.0,,,,,339300000.0,4648300000.0,,,1111300000.0,,2427600000.0,-513600000.0,,,,,,711200000.0,,,,,,,5434500000.0,14910200000.0,3145400000.0,,3220500000.0,,1056300000.0,,0.97,73000000.0,,-6502400000.0,-184200000.0,59800000.0,,,,-5100000.0,,,-2523300000.0,,,15164500000.0,,36000000.0,,,1702600000.0,,,,-861900000.0,,,,877100000.0,1268700000.0,3301500000.0,4807600000.0,,,789800000.0,162800000.0,-33600000.0,1097216495.0,-8000000.0,,,8662100000.0,,,,,1546200000.0,,,-75100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,12677100000.0,,12800400000.0,281500000.0,,,,,,,,40700000.0,,1700100000.0,,2301700000.0,,7755200000.0,0.88,,5258800000.0,,,,,-952800000.0,,3146300000.0,,814500000.0,,,,,958800000.0,,,,27752000000.0,,15074900000.0,,3949500000.0,,4067000000.0,13014000000.0,1089545455.0,958800000.0,958800000.0,,,,,,,,,0.0,,-840100000.0,-96300000.0,2868300000.0,2546400000.0,,,2739000000.0,-59700000.0,,2337400000.0,,,,,63100000.0,4545800000.0,,,1200900000.0,,2651600000.0,-507600000.0,,,,,,711200000.0,,,,,,,5170000000.0,14738000000.0,2868300000.0,,3145400000.0,,1206300000.0,,0.88,68000000.0,,-6640200000.0,-266400000.0,42600000.0,,,,-2500000.0,,,-2511900000.0,,,15310700000.0,,438800000.0,,,1080900000.0,,,,-523500000.0,,,,951500000.0,1297900000.0,4380100000.0,5150400000.0,,,810700000.0,-204300000.0,-17700000.0,1089545455.0,247500000.0,,,8670500000.0,,,,,1579400000.0,,,-277100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,12945800000.0,,12336300000.0,283300000.0,,,,,,,,105900000.0,,1649200000.0,,1765200000.0,,7455700000.0,-0.43,,6509800000.0,,,,,177300000.0,,2985900000.0,,1910700000.0,,,,,-465600000.0,,,,27707100000.0,,14761300000.0,,4054300000.0,,4200400000.0,13965500000.0,1082790698.0,-465600000.0,-465600000.0,,,,,,,,,0.0,,71600000.0,-1694100000.0,4353600000.0,2111600000.0,,,2702000000.0,-19100000.0,,2298800000.0,,,,,284200000.0,4185600000.0,,,1155200000.0,1477000000.0,2602200000.0,-520300000.0,,,,,,711100000.0,,,,,,,6118800000.0,13741600000.0,4353600000.0,,2868300000.0,,-232800000.0,,-0.43,426500000.0,,-6633500000.0,-220900000.0,44000000.0,,,,800000.0,,,-3119700000.0,,,14895600000.0,,178700000.0,,,2131600000.0,,,,-565800000.0,,,,953000000.0,1452100000.0,3751900000.0,5209500000.0,,,854400000.0,330200000.0,195300000.0,1082790698.0,232800000.0,,,8262100000.0,,,,,1735400000.0,,,1485300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,429400000.0,6348400000.0,12453300000.0,,7654900000.0,280300000.0,22477300000.0,-5508100000.0,3840900000.0,9367600000.0,,885800000.0,0.0,4748000000.0,,1726600000.0,2347800000.0,429400000.0,5527900000.0,9367600000.0,,5496700000.0,13109700000.0,,,,,-879700000.0,-406800000.0,4677200000.0,5496700000.0,2104800000.0,-2071900000.0,4382800000.0,-2071900000.0,-1307600000.0,-3629400000.0,-2056700000.0,,,29212600000.0,1094499000.0,16759300000.0,5846300000.0,4295100000.0,2554900000.0,4078900000.0,22477300000.0,,-3629400000.0,-3629400000.0,4078900000.0,6626400000.0,5048000000.0,4615700000.0,1094499000.0,12453300000.0,1122600000.0,,0.0,6735300000.0,-5466300000.0,-4818600000.0,5496700000.0,2493200000.0,29212600000.0,764300000.0,2778800000.0,-199400000.0,-2071900000.0,1167500000.0,,13109700000.0,7654900000.0,,74700000.0,4615700000.0,2778800000.0,,915400000.0,,2785900000.0,-515200000.0,2886600000.0,5926100000.0,,2886600000.0,-6817900000.0,711100000.0,,16759300000.0,8626300000.0,,7295600000.0,15995200000.0,5926100000.0,6735300000.0,5496700000.0,6650500000.0,4353600000.0,,-3337400000.0,84800000.0,,5846300000.0,15315900000.0,-6689600000.0,-275700000.0,81900000.0,,4677200000.0,3220500000.0,-1300000.0,,-6689600000.0,-5508100000.0,10467300000.0,74700000.0,15315900000.0,,1901400000.0,,-7268800000.0,2380500000.0,442600000.0,,-1.89,4297200000.0,-947200000.0,,,1059300000.0,1509200000.0,6377600000.0,5210500000.0,,,885800000.0,153900000.0,2203800000.0,,292000000.0,2493200000.0,1167500000.0,8626300000.0,2346000000.0,-8100000.0,-1.89,6377600000.0,1789500000.0,2276200000.0,,1143100000.0,711100000.0,-2412400000.0,20378000000.0,,,228300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,,10260400000.0,,8967900000.0,306300000.0,,,,,,,,8400000.0,,1529200000.0,,195200000.0,,11514300000.0,1.2,,7357700000.0,,,,,-67700000.0,,2262500000.0,,-69100000.0,,,,,1313100000.0,,,,26596800000.0,,16336400000.0,,4230600000.0,,2664500000.0,18872000000.0,1097200000.0,1313100000.0,1313100000.0,,,,,,,,,0.0,,227300000.0,-10500000.0,3313100000.0,2549000000.0,,,2676400000.0,-19000000.0,,,,,,,72100000.0,6870800000.0,,1363800000.0,816400000.0,472400000.0,2476500000.0,-536800000.0,,,,,,718700000.0,,,,,,,3508300000.0,7721000000.0,3313100000.0,,5496700000.0,-4243600000.0,1683400000.0,,1.2,1602800000.0,,-6492800000.0,-157000000.0,87600000.0,,,,0.0,,,-3130300000.0,,,14943000000.0,,471000000.0,,,87900000.0,,,,-2380400000.0,,,,947300000.0,1754100000.0,3550200000.0,5047000000.0,709600000.0,,1022700000.0,129100000.0,-672000000.0,1097300000.0,370300000.0,,,8450200000.0,,,,,2077300000.0,,66100000.0,-2183600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,10935300000.0,,9049500000.0,306000000.0,,,,,,,,6100000.0,,1708200000.0,,168100000.0,,11382200000.0,1.06,,6989300000.0,,,,,-55100000.0,,2300600000.0,,746400000.0,,,,,1158500000.0,,,,26931500000.0,,15996200000.0,,4345400000.0,,2372600000.0,18371500000.0,1097184000.0,1158500000.0,1158500000.0,,,,,,,,,0.0,,102100000.0,21400000.0,3322300000.0,2999700000.0,,,2841300000.0,-20100000.0,,,,,,,79400000.0,6688000000.0,,1239000000.0,947400000.0,569000000.0,2853600000.0,-539000000.0,,,,,,718700000.0,,,,,,,3490400000.0,8563100000.0,3322300000.0,,3313100000.0,-569200000.0,1467700000.0,,1.06,1034900000.0,,-6621400000.0,-176900000.0,64300000.0,,,,-3400000.0,,,-2466800000.0,,,15215700000.0,,354200000.0,,,923300000.0,,,,-1111600000.0,,,,1040400000.0,1491800000.0,3586000000.0,5292800000.0,342800000.0,,918600000.0,211000000.0,-522900000.0,1097213000.0,309200000.0,,,8594300000.0,,,,,1491800000.0,,94300000.0,9200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,11810000000.0,,9992700000.0,309700000.0,,,,,,,,349600000.0,,1701800000.0,,80900000.0,,11155400000.0,0.86,,6067500000.0,,,,,-206500000.0,,2274600000.0,,1131400000.0,,,,,941800000.0,,,,27127900000.0,,15317900000.0,,4510100000.0,,2172500000.0,17222900000.0,1097700000.0,941800000.0,941800000.0,,,,,,,,,0.0,,67700000.0,-572700000.0,3848200000.0,3128200000.0,,,3016800000.0,-31700000.0,,,,,,,101800000.0,6769700000.0,,1173800000.0,1051900000.0,970200000.0,2823900000.0,-536600000.0,,,,,,718700000.0,,,,,,,3929100000.0,9904600000.0,3848200000.0,,3322300000.0,-416600000.0,1069500000.0,,0.86,622500000.0,,-6955800000.0,-174300000.0,59200000.0,,,,40000000.0,,,-2175400000.0,,,15188500000.0,,480200000.0,,,1305700000.0,,,,-913200000.0,,,,1122100000.0,1686200000.0,3311200000.0,5562000000.0,275900000.0,,887700000.0,-33800000.0,-573100000.0,1097700000.0,127700000.0,,,8232700000.0,,,,,1438400000.0,,104000000.0,483200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,34700000.0,3480500000.0,12486500000.0,,9830400000.0,375800000.0,17935600000.0,-2471900000.0,4326500000.0,11367500000.0,,968100000.0,0.0,56900000.0,,1953300000.0,-956900000.0,34700000.0,6370000000.0,11367500000.0,,4462900000.0,6568100000.0,,,,,-103000000.0,-94500000.0,2313300000.0,4462900000.0,1671800000.0,4328800000.0,4247000000.0,4328800000.0,5357800000.0,915400000.0,-2152100000.0,,1155800000.0,27460900000.0,1098367000.0,14974400000.0,27400000.0,4502900000.0,1506900000.0,1921400000.0,17935600000.0,,915400000.0,915400000.0,1921400000.0,6892500000.0,421000000.0,6634700000.0,1098338000.0,12486500000.0,1297800000.0,,0.0,9523700000.0,-254300000.0,-159300000.0,4462900000.0,2849900000.0,27460900000.0,1029000000.0,3343300000.0,-23700000.0,4328800000.0,1175000000.0,,6568100000.0,9830400000.0,894200000.0,84800000.0,6634700000.0,3343300000.0,1155800000.0,1431300000.0,894200000.0,3170000000.0,-539700000.0,2524800000.0,4497600000.0,0.0,2524800000.0,-826100000.0,0.0,,14974400000.0,8197400000.0,-5824200000.0,4335500000.0,17589000000.0,4497600000.0,9523700000.0,4462900000.0,6916900000.0,3848200000.0,-594800000.0,1137200000.0,-179000000.0,,27400000.0,15100000000.0,-6902600000.0,-346800000.0,50200000.0,0.0,2313300000.0,5496700000.0,6000000.0,,-6902600000.0,-2471900000.0,11219000000.0,84800000.0,15100000000.0,346700000.0,201500000.0,,142800000.0,2018600000.0,189900000.0,,3.94,-1128500000.0,-855000000.0,,,1216700000.0,1332900000.0,3793700000.0,5934200000.0,346700000.0,,968100000.0,-116400000.0,811100000.0,,221800000.0,2849900000.0,1175000000.0,8197400000.0,-5533700000.0,42600000.0,3.94,3793700000.0,1563200000.0,-1033800000.0,104100000.0,657400000.0,0.0,-432300000.0,21836000000.0,,368500000.0,261300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,,12252400000.0,,11077200000.0,299400000.0,,,,,,,,-78600000.0,,1614400000.0,,33200000.0,,11077900000.0,1.13,,5657600000.0,,,,,-58000000.0,,2311200000.0,,782900000.0,,,,,1248100000.0,,,,27197800000.0,,14945400000.0,,4363000000.0,,1827600000.0,16735500000.0,1103400000.0,1248100000.0,1248100000.0,,,,,,,,,0.0,,-52600000.0,35300000.0,4725200000.0,2471100000.0,,,3194300000.0,-10500000.0,,,,,,,81200000.0,6661300000.0,,1099200000.0,1122500000.0,506100000.0,2653500000.0,-539200000.0,,,,,,721300000.0,,,,,,,4758400000.0,10459600000.0,4725200000.0,,4462900000.0,-7900000.0,1707800000.0,,1.13,20100000.0,,-6194100000.0,-175100000.0,47600000.0,,,,0.0,,,-2776900000.0,,,14181100000.0,,191000000.0,,,958000000.0,,,,-547000000.0,,,,1039100000.0,1709500000.0,3975300000.0,5485500000.0,192100000.0,,964000000.0,230500000.0,-815100000.0,1103400000.0,459700000.0,,,7987000000.0,,,,,2054800000.0,,73700000.0,262300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,12466400000.0,,11343700000.0,345600000.0,,,,,,,,-35700000.0,,1755400000.0,,33100000.0,,11163200000.0,1.22,,6324600000.0,,,,,-196800000.0,,2337900000.0,,1357400000.0,,,,,1348900000.0,,,,27723100000.0,,15256700000.0,,4724800000.0,,2371600000.0,17487800000.0,1103800000.0,1348900000.0,1348900000.0,,,,,,,,,0.0,,-754200000.0,-9200000.0,5163500000.0,2174400000.0,,,3065200000.0,-46800000.0,,,,,,,80700000.0,6862200000.0,,1064700000.0,1023900000.0,585500000.0,2942600000.0,-536700000.0,,,,,,721300000.0,,,,,,,5196600000.0,10241500000.0,5163500000.0,,4725200000.0,6600000.0,1736500000.0,,1.22,26700000.0,,-6259800000.0,-554200000.0,47500000.0,,,,-2000000.0,,,-3307600000.0,,,14044200000.0,,192000000.0,,,1911600000.0,,,,-531500000.0,,,,1187200000.0,1782200000.0,3781100000.0,5748700000.0,435300000.0,,950300000.0,86700000.0,111600000.0,1103800000.0,387600000.0,,,7784400000.0,,,,,2129600000.0,,54500000.0,438300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,14184300000.0,,12647100000.0,344700000.0,,,,,,,,18700000.0,,1694900000.0,,231300000.0,,11401400000.0,1.18,,6097400000.0,,,,,-464000000.0,,2517100000.0,,1576000000.0,,,,,1302900000.0,,,,29904300000.0,,15720000000.0,,4667200000.0,,2129400000.0,17498800000.0,1099000000.0,1302900000.0,1302900000.0,,,,,,,,,0.0,,-788500000.0,-50300000.0,5908800000.0,2679600000.0,,,3336000000.0,-22500000.0,,,,,,,84500000.0,6982000000.0,,1340200000.0,987600000.0,2042900000.0,2914700000.0,-545300000.0,4308500000.0,,-180300000.0,,,721300000.0,,,,,,,6140100000.0,12413100000.0,5908800000.0,,5163500000.0,600000.0,1671300000.0,,1.18,155100000.0,,-6474900000.0,-183100000.0,47200000.0,,,,25500000.0,,,-2529800000.0,,,14416800000.0,,61400000.0,,,1759100000.0,,,,-393800000.0,,,,1219800000.0,1752500000.0,2583700000.0,5654800000.0,281000000.0,,1034700000.0,162600000.0,-116800000.0,1099000000.0,368400000.0,,,7941900000.0,,,,,2063200000.0,,47000000.0,745300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,733800000.0,5670100000.0,14840000000.0,,12732600000.0,338500000.0,18588600000.0,-2670100000.0,4884200000.0,11487200000.0,,1072200000.0,0.0,29300000.0,,1988700000.0,-185500000.0,733800000.0,6772200000.0,11487200000.0,,5993200000.0,7101400000.0,,,,,-1034900000.0,-219300000.0,1594500000.0,5993200000.0,1953800000.0,5069500000.0,4366200000.0,5069500000.0,6525200000.0,1169600000.0,-2165300000.0,,1779500000.0,31001400000.0,1105813000.0,16161400000.0,156000000.0,4954800000.0,584700000.0,1622400000.0,18588600000.0,,1169600000.0,1169600000.0,1622400000.0,7053400000.0,-66300000.0,6770500000.0,1105788000.0,14840000000.0,1328200000.0,,0.0,12420300000.0,-1564500000.0,-89200000.0,5993200000.0,2517700000.0,31001400000.0,1455700000.0,3493800000.0,-139500000.0,5069500000.0,1423900000.0,,7101400000.0,12732600000.0,851800000.0,,6770500000.0,3493800000.0,1779500000.0,1232200000.0,851800000.0,3426800000.0,-544100000.0,3394900000.0,6727000000.0,-280700000.0,3394900000.0,-113400000.0,0.0,,16161400000.0,7940700000.0,-1100000.0,6856800000.0,18709800000.0,6727000000.0,12420300000.0,5993200000.0,8038900000.0,5908800000.0,-400000.0,1409600000.0,157000000.0,,156000000.0,14486600000.0,-6545900000.0,-274300000.0,43200000.0,-609400000.0,1594500000.0,4462900000.0,-4100000.0,,-6545900000.0,-2670100000.0,11937600000.0,,14486600000.0,457500000.0,140300000.0,,-3159800000.0,2228100000.0,559700000.0,,4.58,-549600000.0,-1186700000.0,,,1438100000.0,1528000000.0,4023900000.0,6187000000.0,457500000.0,,1072200000.0,79900000.0,634800000.0,,240000000.0,2517700000.0,1423900000.0,7940700000.0,-2021900000.0,19400000.0,4.58,4023900000.0,1791300000.0,1530300000.0,55800000.0,84400000.0,0.0,-1753700000.0,23076000000.0,,231000000.0,185500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
