,timestamp,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualBasicAverageShares,annualChangeInInventory,annualCurrentLiabilities,trailingChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualSaleOfInvestment,annualStockBasedCompensation,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualCapitalStock,quarterlyInventory,annualPurchaseOfBusiness,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,trailingPretaxIncome,quarterlyDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,annualInventory,trailingCashDividendsPaid,trailingNetIncome,quarterlyPurchaseOfBusiness,annualNetPPE,quarterlyPretaxIncome,quarterlyNetPPE,annualEbitda,annualBasicEPS,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualGrossPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,annualDilutedAverageShares,trailingChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualGoodwill,quarterlyTotalAssets,annualInterestExpense,quarterlyTotalNonCurrentAssets,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBasicEPS,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingCapitalExpenditure,annualTotalRevenue,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualInvestingCashFlow,annualPretaxIncome,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,annualOperatingIncome,quarterlyCapitalStock,trailingRepaymentOfDebt,annualDilutedEPS,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingPurchaseOfInvestment,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyBasicAverageShares,trailingResearchAndDevelopment,annualCostOfRevenue,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,trailingCostOfRevenue,annualChangesInAccountReceivables,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,annualNetIncome,annualFreeCashFlow,annualCommonStockIssuance,annualCashDividendsPaid,quarterlyOperatingExpense,quarterlyLongTermDebt,quarterlyChangeInInventory,annualBeginningCashPosition,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyNetIncome,quarterlyDilutedEPS,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,annualTaxProvision,quarterlyOtherCurrentAssets,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,annualOtherCurrentAssets,trailingBasicAverageShares,trailingOtherIncomeExpense,trailingCommonStockIssuance,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingDilutedAverageShares
64,1414713600,31471000.0,,11542000.0,-39741000.0,-320437000.0,,,,,,,,,,,,93679000.0,,210388000.0,4901000.0,,408081000.0,,-125000.0,,,,215623000.0,-120409000.0,,,,,558201000.0,,36103000.0,,,,,,209070000.0,566601000.0,,,32126000.0,340085000.0,,,3846114000.0,,,-92982000.0,,,,241301000.0,,6885869000.0,,1544760000.0,,,0.32,,,175882000.0,,,394683000.0,,,,4240797000.0,,,,,,,467621000.0,55480000.0,,,328097000.0,,,9761000.0,,,752000.0,,,,515092000.0,,,,41435000.0,,220612000.0,,-443225000.0,,,213315000.0,,1225382000.0,172967000.0,,676698000.0,2681276000.0,,-15595000.0,73475000.0,394683000.0,,,,,547789000.0,,,,,,12229000.0,-310000000.0,,,933907000.0,5341109000.0,-46072000.0,,,,23768000.0,,,,0.0,-82183000.0,,,,,3801966000.0,,,,,,563400000.0,,4204593000.0,548684000.0,,605810000.0,643179000.0,-250000.0,,,,,463383000.0,1377259000.0,-20383000.0,,,258635000.0,,355133000.0,,172967000.0,0.31,123298000.0,172967000.0,,,0.0,,1747369000.0,-737000.0,,,,,,,,,,,,,,
65,1422662400,23781000.0,,11594000.0,-31045000.0,-22581000.0,,552319000.0,-94984000.0,896030000.0,,,,220125000.0,2236780000.0,157841000.0,-621975000.0,90896000.0,,232307000.0,4212000.0,754000.0,482893000.0,0.0,188000.0,,,905656000.0,442729000.0,101971000.0,2599477000.0,4623339000.0,221714000.0,,556573000.0,232307000.0,34731000.0,482893000.0,,,0.0,557282000.0,227859000.0,557282000.0,800969000.0,1.14,167999000.0,348253000.0,-500000.0,,4126685000.0,1179257000.0,-654933000.0,89405000.0,167999000.0,563068000.0,,221714000.0,618179000.0,7201368000.0,46133000.0,1488071000.0,-2917000.0,7844000.0,0.35,,488928000.0,411684000.0,,4681507000.0,496654000.0,,-2861809000.0,-122381000.0,4623339000.0,,293223000.0,,,-727048000.0,754836000.0,448598000.0,53955000.0,107838000.0,-833541000.0,293223000.0,,496654000.0,7844000.0,,758989000.0,754000.0,,1.12,13890000.0,394683000.0,,496654000.0,630587000.0,42470000.0,15956000.0,239453000.0,602807000.0,-735730000.0,,,231136000.0,,1250514000.0,193128000.0,,699603000.0,2783386000.0,,-318177000.0,-36722000.0,496654000.0,,292735000.0,1840488000.0,,544170000.0,,2082030000.0,1359725000.0,1887356000.0,-26895000.0,11839000.0,-3600000.0,1179257000.0,,896030000.0,5713297000.0,-46217000.0,4126685000.0,,82569000.0,20488000.0,2783386000.0,-621975000.0,,107838000.0,126456000.0,90896000.0,,-49324000.0,-202527000.0,3948877000.0,-813600000.0,5713297000.0,,,,473637000.0,3948877000.0,4417982000.0,550911000.0,630587000.0,602807000.0,618179000.0,0.0,630587000.0,783275000.0,153472000.0,-186452000.0,468467000.0,1384342000.0,-75109000.0,1151587000.0,473637000.0,292735000.0,,488928000.0,1488071000.0,193128000.0,0.35,120214000.0,193128000.0,,124249000.0,0.0,7201368000.0,1887356000.0,-757000.0,480763000.0,4417982000.0,1384342000.0,52066000.0,0.0,,,,,,,,,
66,1430352000,50000000.0,,12000000.0,-30000000.0,-44000000.0,,,,,,,,,,,,89000000.0,,254000000.0,6000000.0,,438000000.0,,-1000000.0,,,,246000000.0,-33000000.0,,,,,568000000.0,,38000000.0,,,,,,172000000.0,547000000.0,,,148000000.0,339000000.0,,,4328000000.0,,,18000000.0,,,,205000000.0,,7291000000.0,,1459000000.0,,,0.24,,,216000000.0,,,464000000.0,,,,4792000000.0,,,,,,,1063000000.0,54000000.0,,,222000000.0,,,8000000.0,,,1000000.0,,,,497000000.0,,,,45000000.0,,184000000.0,,-1267000000.0,,,176000000.0,,1151000000.0,134000000.0,,653000000.0,2735000000.0,,-235000000.0,-67000000.0,464000000.0,,,,,549000000.0,,,,,,14000000.0,-53000000.0,,,883000000.0,5832000000.0,-46000000.0,,,,28000000.0,,,,42000000.0,-20000000.0,,,,,4037000000.0,,,,,,455000000.0,,4556000000.0,498000000.0,,661000000.0,618000000.0,-1000000.0,,,,,477000000.0,1391000000.0,45000000.0,,,377000000.0,,448000000.0,,134000000.0,0.24,138000000.0,134000000.0,,,0.0,,1852000000.0,-1000000.0,,,,,,,,,,,,,,
67,1438300800,14000000.0,,12000000.0,-24000000.0,-439000000.0,,,,,,,,,,,,66000000.0,,292000000.0,0.0,,441000000.0,,-90000000.0,,,,163000000.0,-29000000.0,,,,,556000000.0,,46000000.0,,,,,,72000000.0,497000000.0,,,146000000.0,320000000.0,,,4070000000.0,,,-59000000.0,,,,190000000.0,,6979000000.0,,1371000000.0,,,0.05,,,139000000.0,,,435000000.0,,,,4505000000.0,,,,,,,839000000.0,49000000.0,,,277000000.0,,,1000000.0,,,1000000.0,,,,464000000.0,,,,48000000.0,,84000000.0,,-594000000.0,,,165000000.0,,1153000000.0,26000000.0,,634000000.0,2794000000.0,,247000000.0,54000000.0,435000000.0,,,,,541000000.0,,,,,,43000000.0,-399000000.0,,,936000000.0,5608000000.0,-53000000.0,,,,37000000.0,,,,1000000.0,-40000000.0,,,,,4010000000.0,,,,,,514000000.0,,4185000000.0,519000000.0,,659000000.0,618000000.0,24000000.0,,,,,469000000.0,1399000000.0,-3000000.0,,,321000000.0,,447000000.0,,26000000.0,0.05,149000000.0,26000000.0,,,0.0,,1858000000.0,-1000000.0,,,,,,,,,,,,,,
68,1446249600,35000000.0,,12000000.0,-17000000.0,-20000000.0,,,,,,,,,,,,73000000.0,,325000000.0,-1000000.0,,425000000.0,,-5000000.0,,,,255000000.0,36000000.0,,,,,565000000.0,,-1000000.0,,,,,,245000000.0,477000000.0,,,168000000.0,329000000.0,,,4257000000.0,,,-22000000.0,,,,172000000.0,,7174000000.0,,1340000000.0,,,0.45,,,238000000.0,,,471000000.0,,,,4728000000.0,,,,,,,621000000.0,48000000.0,,,295000000.0,,,2000000.0,,,1000000.0,,,,435000000.0,,,,52000000.0,,257000000.0,,-808000000.0,,,253000000.0,,1305000000.0,246000000.0,,734000000.0,2709000000.0,,-199000000.0,20000000.0,471000000.0,,,,,542000000.0,,,,,,18000000.0,0.0,,,855000000.0,5834000000.0,-53000000.0,,,,42000000.0,,,,1000000.0,-148000000.0,,,,,4204000000.0,,,,,,536000000.0,,4465000000.0,571000000.0,,560000000.0,618000000.0,0.0,,,,,481000000.0,1406000000.0,17000000.0,,,229000000.0,,437000000.0,,246000000.0,0.44,152000000.0,246000000.0,,,0.0,,1854000000.0,-1000000.0,,,,,,,,,,,,,,
69,1454198400,21000000.0,,12000000.0,-15000000.0,-173000000.0,1500000000.0,543000000.0,66000000.0,2438000000.0,,,,197000000.0,3138000000.0,204000000.0,-634000000.0,67000000.0,,301000000.0,2000000.0,1000000.0,418000000.0,0.0,-32000000.0,,,1175000000.0,511000000.0,125000000.0,2811000000.0,5037000000.0,166000000.0,,593000000.0,301000000.0,46000000.0,418000000.0,,,,466000000.0,253000000.0,466000000.0,790000000.0,1.13,179000000.0,344000000.0,18000000.0,,4441000000.0,1100000000.0,99000000.0,31000000.0,179000000.0,569000000.0,,166000000.0,618000000.0,7370000000.0,47000000.0,1317000000.0,-3000000.0,-4000000.0,0.38,,453000000.0,496000000.0,,5010000000.0,596000000.0,,-3477000000.0,-86000000.0,5037000000.0,,296000000.0,,,-400000000.0,743000000.0,615000000.0,46000000.0,44000000.0,-676000000.0,296000000.0,,596000000.0,-4000000.0,,878000000.0,1000000.0,,1.08,-127000000.0,471000000.0,,596000000.0,614000000.0,59000000.0,7000000.0,265000000.0,642000000.0,-808000000.0,,,286000000.0,,1401000000.0,207000000.0,,791000000.0,2901000000.0,1500000000.0,-213000000.0,-18000000.0,596000000.0,,322000000.0,1933000000.0,,539000000.0,,2199000000.0,1331000000.0,463000000.0,-11000000.0,18000000.0,-135000000.0,1100000000.0,,2438000000.0,6053000000.0,-61000000.0,4441000000.0,,134000000.0,27000000.0,2901000000.0,-634000000.0,,44000000.0,157000000.0,67000000.0,,-32000000.0,-51000000.0,4350000000.0,-587000000.0,6053000000.0,,,,505000000.0,4350000000.0,4469000000.0,610000000.0,614000000.0,642000000.0,618000000.0,-5000000.0,614000000.0,1089000000.0,120000000.0,-213000000.0,505000000.0,87000000.0,7000000.0,497000000.0,505000000.0,322000000.0,,453000000.0,1317000000.0,207000000.0,0.35,161000000.0,207000000.0,,129000000.0,5037000000.0,7370000000.0,463000000.0,0.0,602000000.0,4469000000.0,87000000.0,93000000.0,5037000000.0,,,,,,,,,
70,1461974400,20000000.0,,12000000.0,-55000000.0,-534000000.0,1500000000.0,,,,,,,,,,,66000000.0,,333000000.0,9000000.0,,394000000.0,,-5000000.0,,,,309000000.0,-49000000.0,,,,,597000000.0,,45000000.0,,,,,,241000000.0,479000000.0,,,158000000.0,346000000.0,,,4207000000.0,,,-17000000.0,,,,155000000.0,,7108000000.0,,1318000000.0,,,0.36,,,254000000.0,,,547000000.0,,,,4754000000.0,,,,,,,704000000.0,45000000.0,,,320000000.0,,,1000000.0,,,1000000.0,,,,596000000.0,,,,53000000.0,,253000000.0,,-469000000.0,,,246000000.0,,1305000000.0,196000000.0,,751000000.0,2912000000.0,,176000000.0,32000000.0,547000000.0,,,,,537000000.0,,,,,,12000000.0,-500000000.0,,,2456000000.0,5790000000.0,-62000000.0,,9000000.0,,33000000.0,,,,1000000.0,-18000000.0,,,,,4484000000.0,,,,,,523000000.0,,4196000000.0,554000000.0,,636000000.0,618000000.0,-4000000.0,,,,,505000000.0,79000000.0,23000000.0,,,350000000.0,,447000000.0,,196000000.0,0.33,159000000.0,196000000.0,,,4754000000.0,,456000000.0,-1000000.0,,,,,,,,,,,,,,
71,1469923200,20000000.0,,12000000.0,-32000000.0,-36000000.0,1500000000.0,,,,,,,,,,,64000000.0,,372000000.0,16000000.0,,521000000.0,,-2000000.0,,,,184000000.0,-121000000.0,,,,,631000000.0,,64000000.0,,,,,,317000000.0,485000000.0,,,165000000.0,350000000.0,,,4453000000.0,,,-121000000.0,,,,138000000.0,,7461000000.0,,1305000000.0,,,0.47,,,152000000.0,,,426000000.0,,,,4879000000.0,,,,,,,703000000.0,47000000.0,,,423000000.0,,,4000000.0,,,1000000.0,,,,547000000.0,,,,58000000.0,,329000000.0,,-946000000.0,,,319000000.0,,1428000000.0,253000000.0,,826000000.0,2981000000.0,,-269000000.0,99000000.0,426000000.0,,,,,534000000.0,,,,,,9000000.0,-9000000.0,,,2479000000.0,6156000000.0,-62000000.0,,6000000.0,,41000000.0,,,,1000000.0,-207000000.0,,,,,4675000000.0,,,,,,644000000.0,,4480000000.0,602000000.0,,556000000.0,618000000.0,0.0,,,,,507000000.0,72000000.0,-127000000.0,,,251000000.0,,494000000.0,,253000000.0,0.4,157000000.0,253000000.0,,,4879000000.0,,502000000.0,-1000000.0,,,,,,,,,,,,,,
72,1477872000,,,16000000.0,-38000000.0,1383000000.0,1056000000.0,,,,,,,,,,,64000000.0,,88000000.0,-30000000.0,,679000000.0,,-16000000.0,,,,458000000.0,1514000000.0,,,,,653000000.0,,79000000.0,,,,,,621000000.0,503000000.0,,,191000000.0,373000000.0,,,4731000000.0,,,-190000000.0,,,,120000000.0,,9612000000.0,,1305000000.0,,,1.01,,,420000000.0,,,1940000000.0,,,,6671000000.0,,,,,,,544000000.0,48000000.0,,,523000000.0,,,-4000000.0,,,1000000.0,,,,426000000.0,,,,65000000.0,,637000000.0,,-834000000.0,,,639000000.0,,2004000000.0,542000000.0,,1183000000.0,4288000000.0,,-327000000.0,87000000.0,1940000000.0,,,,,538000000.0,,,,,,7000000.0,0.0,,,2086000000.0,8307000000.0,-61000000.0,,9000000.0,,72000000.0,,,,2000000.0,-339000000.0,,,,,5529000000.0,,,,,,833000000.0,,5324000000.0,821000000.0,,507000000.0,618000000.0,1000000.0,,,,,544000000.0,1982000000.0,-157000000.0,,,170000000.0,,213000000.0,,542000000.0,0.83,171000000.0,542000000.0,,,6671000000.0,,2202000000.0,-445000000.0,,,,,,,,,,,,,,
73,1485820800,,,18000000.0,-51000000.0,-522000000.0,827000000.0,541000000.0,-375000000.0,1819000000.0,,,,187000000.0,2515000000.0,247000000.0,-670000000.0,62000000.0,,141000000.0,-10000000.0,1000000.0,794000000.0,,-6000000.0,,,1672000000.0,721000000.0,-174000000.0,4063000000.0,6798000000.0,104000000.0,,660000000.0,141000000.0,71000000.0,794000000.0,,,,521000000.0,726000000.0,521000000.0,1963000000.0,3.08,211000000.0,394000000.0,-5000000.0,,5032000000.0,1191000000.0,1170000000.0,7000000.0,211000000.0,649000000.0,,104000000.0,618000000.0,9841000000.0,58000000.0,1305000000.0,-673000000.0,-16000000.0,1.18,,271000000.0,670000000.0,,6910000000.0,1766000000.0,,-3134000000.0,-176000000.0,6798000000.0,,485000000.0,,,-793000000.0,1905000000.0,564000000.0,47000000.0,4000000.0,291000000.0,485000000.0,,1766000000.0,-16000000.0,,1937000000.0,1000000.0,,2.57,-28000000.0,1940000000.0,,1766000000.0,1666000000.0,71000000.0,-15000000.0,744000000.0,507000000.0,-885000000.0,,,733000000.0,,2173000000.0,655000000.0,,1303000000.0,4079000000.0,827000000.0,-373000000.0,-34000000.0,1766000000.0,,85000000.0,2126000000.0,,553000000.0,,2847000000.0,1463000000.0,2260000000.0,184000000.0,8000000.0,-230000000.0,1191000000.0,,1819000000.0,8536000000.0,-76000000.0,5032000000.0,,197000000.0,51000000.0,4079000000.0,-670000000.0,,4000000.0,-115000000.0,62000000.0,,-321000000.0,-679000000.0,6108000000.0,-739000000.0,8536000000.0,,,,826000000.0,6108000000.0,5762000000.0,870000000.0,1666000000.0,507000000.0,618000000.0,-2000000.0,1666000000.0,1496000000.0,,-261000000.0,570000000.0,1983000000.0,-114000000.0,596000000.0,826000000.0,85000000.0,,271000000.0,1305000000.0,655000000.0,0.99,176000000.0,655000000.0,,239000000.0,6798000000.0,9841000000.0,2260000000.0,-226000000.0,663000000.0,5762000000.0,1983000000.0,36000000.0,6798000000.0,,,,,,,,,
74,1493510400,65000000.0,,16000000.0,-54000000.0,-813000000.0,222000000.0,,,,,,,,,,,47000000.0,,159000000.0,-191000000.0,,821000000.0,,-18000000.0,,,,282000000.0,223000000.0,,,,,641000000.0,,29000000.0,,,,-5000000.0,,536000000.0,539000000.0,,,235000000.0,411000000.0,,,4217000000.0,,,-150000000.0,,,,90000000.0,,9410000000.0,,1294000000.0,,,0.86,,,228000000.0,,,1989000000.0,,,,6206000000.0,,,,,,,849000000.0,47000000.0,,,348000000.0,,,-14000000.0,,,1000000.0,,,,1766000000.0,,,,76000000.0,,552000000.0,,-41000000.0,,,554000000.0,,1937000000.0,507000000.0,,1150000000.0,3278000000.0,,754000000.0,-133000000.0,1989000000.0,,,,,592000000.0,,,,,,7000000.0,0.0,,,990000000.0,8116000000.0,-82000000.0,,,,22000000.0,,,,5000000.0,-391000000.0,,,,,6506000000.0,,,,,,976000000.0,,6132000000.0,787000000.0,,420000000.0,618000000.0,0.0,,,,,596000000.0,1984000000.0,-27000000.0,,,46000000.0,,300000000.0,,507000000.0,0.79,185000000.0,507000000.0,,,6206000000.0,,2288000000.0,-605000000.0,,,,,,,,,,,,,,
75,1501459200,11000000.0,,15000000.0,-54000000.0,-968000000.0,86000000.0,,,,,,,,,,,60000000.0,,252000000.0,-1000000.0,,855000000.0,,-4000000.0,,,,705000000.0,-1000000.0,,,,,633000000.0,,101000000.0,,,,-11000000.0,,684000000.0,578000000.0,,,232000000.0,416000000.0,,,3889000000.0,,,-237000000.0,,,,76000000.0,,9402000000.0,,1332000000.0,,,0.98,,,651000000.0,,,1988000000.0,,,,5877000000.0,,,,,,,327000000.0,49000000.0,,,431000000.0,,,-12000000.0,,,1000000.0,,,,1989000000.0,,,,82000000.0,,699000000.0,,-11000000.0,,,688000000.0,,2230000000.0,583000000.0,,1302000000.0,3429000000.0,,262000000.0,70000000.0,1988000000.0,,,,,597000000.0,,,,,,3000000.0,-758000000.0,,,1034000000.0,8070000000.0,-84000000.0,,,,93000000.0,,,,6000000.0,-110000000.0,,,,,7006000000.0,,,,,,1213000000.0,,5973000000.0,928000000.0,,517000000.0,618000000.0,0.0,,,,,614000000.0,1984000000.0,-34000000.0,,,74000000.0,,408000000.0,,583000000.0,0.92,198000000.0,583000000.0,,,5877000000.0,,2395000000.0,-136000000.0,,,,,,,,,,,,,,
76,1509408000,56000000.0,,15000000.0,-69000000.0,-629000000.0,24000000.0,,,,,,,,,,,70000000.0,,295000000.0,-388000000.0,,857000000.0,,-1000000.0,,,,1157000000.0,814000000.0,,,,,628000000.0,,58000000.0,,,,-10000000.0,,896000000.0,600000000.0,,,193000000.0,462000000.0,,,3518000000.0,,,45000000.0,,,,63000000.0,,9830000000.0,,1351000000.0,,,1.39,,,1088000000.0,,,2802000000.0,,,,6320000000.0,,,,,,,365000000.0,49000000.0,,,511000000.0,,,-14000000.0,,,1000000.0,,,,1988000000.0,,,,107000000.0,,911000000.0,,-10000000.0,,,895000000.0,,2636000000.0,838000000.0,,1569000000.0,3478000000.0,,286000000.0,90000000.0,2802000000.0,,,,,603000000.0,,,,,,4000000.0,-151000000.0,,,1028000000.0,8479000000.0,-84000000.0,,,,43000000.0,,,,10000000.0,115000000.0,,,,,7760000000.0,,,,,,1167000000.0,,6352000000.0,1067000000.0,,493000000.0,618000000.0,0.0,,,,,674000000.0,1985000000.0,0.0,,,65000000.0,,464000000.0,,838000000.0,1.33,212000000.0,838000000.0,,,6320000000.0,,2450000000.0,-62000000.0,,,,,,,,,,,,,,
77,1517356800,7000000.0,,15000000.0,-416000000.0,-134000000.0,15000000.0,599000000.0,0.0,1153000000.0,,,,199000000.0,1941000000.0,391000000.0,-740000000.0,319000000.0,,18000000.0,-41000000.0,1000000.0,796000000.0,-36000000.0,0.0,,,3502000000.0,1358000000.0,1200000000.0,5822000000.0,7108000000.0,52000000.0,,628000000.0,18000000.0,-40000000.0,796000000.0,,,-10000000.0,997000000.0,1078000000.0,997000000.0,3257000000.0,5.09,201000000.0,508000000.0,,,3106000000.0,1737000000.0,2236000000.0,-98000000.0,201000000.0,632000000.0,,52000000.0,618000000.0,11241000000.0,61000000.0,1986000000.0,-812000000.0,-18000000.0,1.84,,632000000.0,942000000.0,,9714000000.0,4002000000.0,,-72000000.0,-593000000.0,7108000000.0,,596000000.0,,,1278000000.0,3196000000.0,400000000.0,54000000.0,15000000.0,-2544000000.0,596000000.0,,4002000000.0,-18000000.0,,3210000000.0,1000000.0,,4.82,-22000000.0,2802000000.0,,4002000000.0,3047000000.0,126000000.0,-621000000.0,1093000000.0,542000000.0,-10000000.0,,,1073000000.0,,2911000000.0,1118000000.0,,1801000000.0,3770000000.0,15000000.0,-24000000.0,63000000.0,4002000000.0,,53000000.0,2612000000.0,,606000000.0,,3892000000.0,1797000000.0,2617000000.0,90000000.0,7000000.0,0.0,1737000000.0,,1153000000.0,9255000000.0,-91000000.0,3106000000.0,,-359000000.0,-517000000.0,3770000000.0,-740000000.0,,15000000.0,571000000.0,319000000.0,,-440000000.0,185000000.0,8787000000.0,-909000000.0,9255000000.0,,,,1265000000.0,8787000000.0,7471000000.0,1110000000.0,3047000000.0,542000000.0,618000000.0,0.0,3047000000.0,2909000000.0,139000000.0,-341000000.0,728000000.0,1985000000.0,61000000.0,1766000000.0,1265000000.0,53000000.0,,632000000.0,1986000000.0,1118000000.0,1.78,220000000.0,1118000000.0,,149000000.0,7108000000.0,11241000000.0,2617000000.0,-9000000.0,815000000.0,7471000000.0,1985000000.0,21000000.0,7108000000.0,,,,,,,,,
78,1525046400,66000000.0,,15000000.0,-118000000.0,-1131000000.0,14000000.0,,,,,,,,,,,273000000.0,,19000000.0,-449000000.0,,797000000.0,,6000000.0,,,,1445000000.0,-3237000000.0,,,,,627000000.0,,67000000.0,,,,0.0,,1311000000.0,1066000000.0,,,44000000.0,542000000.0,,,6535000000.0,,,56000000.0,,,,55000000.0,,11460000000.0,,2012000000.0,,,2.05,,,1327000000.0,,,765000000.0,,,,7300000000.0,,,,,,,272000000.0,57000000.0,,,623000000.0,,,-23000000.0,,,1000000.0,,,,4002000000.0,,,,129000000.0,,1326000000.0,,-3705000000.0,,,1295000000.0,,3207000000.0,1244000000.0,,2068000000.0,3743000000.0,,-3551000000.0,22000000.0,765000000.0,,,,,606000000.0,,,,,,-8000000.0,-655000000.0,,,1106000000.0,9448000000.0,-91000000.0,,,,51000000.0,,,,18000000.0,-28000000.0,,,,,9948000000.0,,,,,,1220000000.0,,7717000000.0,1139000000.0,,469000000.0,618000000.0,,,,,,773000000.0,1986000000.0,-2000000.0,,,56000000.0,,651000000.0,,1244000000.0,1.98,231000000.0,1244000000.0,,,,,2637000000.0,-2000000.0,,,,,,,,,,,,,,
79,1532995200,,,14000000.0,-129000000.0,-155000000.0,14000000.0,,,,,,,,,,,220000000.0,,21000000.0,-67000000.0,,1090000000.0,,5000000.0,,,,913000000.0,-47000000.0,,,,,626000000.0,,79000000.0,,,,-7000000.0,,1180000000.0,1162000000.0,,,44000000.0,581000000.0,,,7225000000.0,,,-442000000.0,,,,51000000.0,,12882000000.0,,2051000000.0,,,1.81,,,784000000.0,,,718000000.0,,,,7943000000.0,,,,,,,2762000000.0,59000000.0,,,800000000.0,,,-23000000.0,,,1000000.0,,,,765000000.0,,,,133000000.0,,1253000000.0,,-3438000000.0,,,1157000000.0,,3123000000.0,1101000000.0,,1975000000.0,4087000000.0,,-805000000.0,150000000.0,718000000.0,,,,,607000000.0,,,,,,-14000000.0,0.0,,,1462000000.0,10831000000.0,-91000000.0,,,,62000000.0,,,,27000000.0,-428000000.0,,,,,10957000000.0,,,,,,1662000000.0,,8795000000.0,1148000000.0,,488000000.0,618000000.0,,,,,,818000000.0,1987000000.0,-293000000.0,,,77000000.0,,14000000.0,,1101000000.0,1.76,237000000.0,1101000000.0,,,,,2625000000.0,0.0,,,,,,,,,,,,,,
