date,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyEbitda,annualCashAndCashEquivalents,annualCurrentDeferredRevenue,annualDilutedEPS,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,trailingOperatingIncome,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,annualOtherShortTermInvestments,annualFreeCashFlow,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicEPS,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCashItems,annualOtherNonCurrentAssets,annualOperatingExpense,annualChangeInWorkingCapital,quarterlyOperatingIncome,trailingCostOfRevenue,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualNetIncome,quarterlyLongTermDebt,trailingNetIncomeCommonStockholders,trailingNetOtherInvestingChanges,annualAccountsReceivable,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCashDividendsPaid,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyInvestmentsAndAdvances,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyBasicEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualOtherNonCashItems,annualStockholdersEquity,quarterlyBasicAverageShares,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTaxProvision,annualDepreciationAndAmortization,annualDilutedAverageShares,annualTotalAssets,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyInventory,annualStockBasedCompensation,annualChangeInInventory,annualInventory,annualCurrentLiabilities,quarterlyTaxProvision,trailingChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualPurchaseOfBusiness,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,trailingOtherNonCashItems,annualCapitalStock,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyPretaxIncome,annualGrossProfit,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualOperatingCashFlow,annualNetPPE,annualEbitda,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,trailingCashDividendsPaid,trailingPretaxIncome,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualOtherCurrentLiabilities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,trailingChangesInAccountReceivables,quarterlyDilutedEPS,quarterlySaleOfInvestment,annualInterestExpense,annualGoodwill,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlyAccountsPayable,quarterlyCapitalStock,trailingChangeInWorkingCapital,trailingDeferredIncomeTax,annualAccountsPayable,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingInvestingCashFlow,annualCapitalExpenditure,annualTotalRevenue,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,annualOtherIncomeExpense,annualRepaymentOfDebt,annualPurchaseOfInvestment,trailingGrossProfit,trailingTotalRevenue,annualEndCashPosition,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,annualResearchAndDevelopment,trailingBasicAverageShares,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingDilutedEPS,quarterlyPurchaseOfInvestment,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.309392000,2659958000.0,,,,,3062614000.0,,,,,,,,,1143964000.0,,,971177000.0,,,-2638647000.0,,,,,,1618298000.0,,,,,24535604000.0,,,,121300000.0,,,,1587728000.0,,,,,-1216798000.0,117127000.0,,,,8231298000.0,,70531351000.0,,13460816000.0,11128048000.0,,154846000.0,14045740000.0,213198000.0,,,3830825000.0,,,,225099000.0,,,,551603000.0,4901938000.0,3897074000.0,,,4334224000.0,2746496000.0,1143964000.0,1149370000.0,151896000.0,,,,,725445000.0,42863949000.0,,,,2021084000.0,,,11074788000.0,,,,,16263963000.0,145689000.0,528285000.0,,,,,550642000.0,,,-54267388000.0,,3669059000.0,,,2659958000.0,33322000.0,1890381000.0,,,,,99106000.0,,,,,,1700012000.0,,21093500000.0,3211368000.0,,,,1305503000.0,-2851865000.0,-1136611000.0,2270832000.0,,,,,,,56280624000.0,67408672000.0,,,,,2620642000.0,,390144000.0,1134221000.0,,,,,,,-313180000.0,,1329280000.0,,3447541000.0,,4886128000.0,37798110000.0,,,,2269814000.0,,,,,39316000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,3133550000.0,,,,,3206648000.0,,,,,,,,,1332300000.0,,,-1021061000.0,,,-926000.0,1152110124.0,,,,,1316997000.0,,,,,25353607000.0,,,,805633000.0,,,,1406100000.0,,,,,-189663000.0,125429000.0,,,,8293100000.0,,71389445000.0,,14520961000.0,11874595000.0,,0.0,14524240000.0,200896000.0,,,3741964000.0,,,,216408000.0,,,-716352000.0,571951000.0,5018011000.0,3719700000.0,,,4573400000.0,3167300000.0,1332300000.0,1332200000.0,142034000.0,,,1.1564,,694091000.0,42486943000.0,,,1152110124.0,1619300000.0,,-919544000.0,10832646000.0,,,,,16403063000.0,22500000.0,496797000.0,,,,,55700000.0,,,-54986382000.0,,3470959000.0,,,3133550000.0,422800000.0,1283627000.0,,,,,14165000.0,,,,,,1387900000.0,,20008385000.0,3365891000.0,,,,1449966000.0,-892645000.0,-1079593000.0,2387298000.0,,,,,,,55970668000.0,67845263000.0,,,,,0.0,,473592000.0,1307705000.0,,,1.1564,0.0,,,-270987000.0,,1395948000.0,,3401765000.0,,4923321000.0,37798110000.0,,,,2659958000.0,,,,,3133550000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,2940342000.0,,495624000.0,,,3369471000.0,3056763000.0,761268000.0,4.4,4362199000.0,14380171000.0,9418925000.0,928005000.0,,1461918000.0,1457037000.0,,-1277898000.0,136949000.0,22915000.0,-2748023000.0,,0.0,3487667000.0,,-55698352000.0,,,-17251000.0,,-61620000.0,22159188000.0,4.4,,3604507000.0,-571253000.0,3548537000.0,9393361000.0,-948077000.0,1727944000.0,,,11810118000.0,-933558000.0,688749000.0,156266000.0,,22159188000.0,,8669679000.0,,72852272000.0,,12740263000.0,11810118000.0,,0.0,10225280000.0,136656000.0,4355318000.0,4355318000.0,4746922000.0,,,5105860000.0,68258000.0,1556715000.0,-5387601000.0,777274000.0,495624000.0,5105860000.0,4207476000.0,,9393361000.0,4462203000.0,2734259000.0,1461918000.0,1462273000.0,136949000.0,53679855000.0,423812000.0,,,761268000.0,43325717000.0,395131000.0,43325717000.0,,2523837000.0,4746922000.0,-192057000.0,9418925000.0,1295475000.0,4585994000.0,928005000.0,65489973000.0,17153920000.0,257379000.0,471721000.0,-1163000.0,-55669000.0,471721000.0,12740263000.0,429544000.0,,,-55698352000.0,,788954000.0,,,2940342000.0,155397000.0,1457037000.0,,37798110000.0,,,17492000.0,,0.0,,3056763000.0,30053684000.0,1891817000.0,14748569000.0,19828404000.0,3444865000.0,8141375000.0,17153920000.0,10728331000.0,863433000.0,-1575020000.0,-1714968000.0,2659710000.0,,,,788954000.0,,1383627000.0,53679855000.0,65489973000.0,156266000.0,863433000.0,72852272000.0,31095000.0,0.0,,-193208000.0,944742000.0,68258000.0,,,0.0,484663000.0,10225280000.0,-224100000.0,5657674000.0,1322257000.0,-2028835000.0,3604507000.0,5355208000.0,6081611000.0,37798110000.0,,,6081611000.0,3133550000.0,,,-4653708000.0,29128740000.0,2940342000.0,,442158000.0,-1426334000.0,,,,2940342000.0,,-4728913000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,3177346000.0,,,,,2949872000.0,,,,,,,,,957450000.0,,,-1572957000.0,,,,1123857000.0,,,,,962306000.0,,-1365000.0,,,21094149000.0,,,,214786000.0,,,,1148083000.0,,,,,-478211000.0,156091000.0,,,,8314330000.0,,72555095000.0,,11688464000.0,12087646000.0,,0.0,10225280000.0,100969000.0,,,4532307000.0,,,,34532000.0,,,35347000.0,402871000.0,4901347000.0,4234140000.0,,,4080190000.0,2932107000.0,957450000.0,956578000.0,143421000.0,,,0.8,,793110000.0,44290596000.0,,,1123857000.0,2734154000.0,,-305608000.0,9405685000.0,,,,,17098166000.0,380961000.0,434722000.0,,,,,509397000.0,,,-55456929000.0,,834594000.0,,,3295822000.0,165605000.0,1395628000.0,,,,,-23574000.0,,,,,,1465975000.0,,19676244000.0,3659699000.0,,,,644777000.0,-323581000.0,-1574318000.0,2133542000.0,,,,,,,53301295000.0,65388941000.0,,,,,0.0,,237004000.0,559224000.0,,,0.8,,,,24862000.0,,1318292000.0,,3602884000.0,,5398546000.0,37798110000.0,,,,2940342000.0,,,,,3295822000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,2049500000.0,,,,,3218000000.0,,,,,,,,,1085600000.0,,,-739100000.0,,,,1151106591.0,,,,,2105905000.0,,-75575000.0,,,21058789000.0,,,,251673000.0,,,,1739300000.0,,,,,-938030000.0,222133000.0,,,,8240400000.0,,73492842000.0,,11396415000.0,11328109000.0,,10069000.0,10225280000.0,117058000.0,,,4458246000.0,,,,55978000.0,,,-56153000.0,428662000.0,5291176000.0,2746300000.0,,,5494100000.0,3754800000.0,1085600000.0,1085600000.0,129065000.0,,,0.943093,,763838000.0,43397435000.0,,,1151106591.0,2301500000.0,,-544314000.0,9662374000.0,,,,,17132350000.0,47600000.0,487136000.0,,,,,587900000.0,,,-56360492000.0,,989257000.0,,,2318100000.0,192400000.0,1033581000.0,,,,,-4206000.0,,,,,,1673500000.0,,19397944000.0,3825275000.0,,,,801058000.0,-2189906000.0,-1079808000.0,1852700000.0,,,,,,,53128115000.0,64456224000.0,,,,,0.0,,-1076100000.0,1852700000.0,,,0.943093,,,,-215972000.0,,1352389000.0,,3563868000.0,,5045604000.0,0.0,,,,3125600000.0,,,,,2318100000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,6680200000.0,,,,,3070600000.0,,,,,,,,,935800000.0,,,-688000000.0,,,,1151106591.0,,,,,3038423000.0,,,,,24318480000.0,,,,,,,,1527200000.0,,,,,,135207000.0,,,,8460600000.0,,74259727000.0,,11957790000.0,15938965000.0,,-688000000.0,10225280000.0,700932000.0,,,7067514000.0,,,,78531000.0,,,,465395000.0,5196648000.0,3023900000.0,,,5436700000.0,3909500000.0,935800000.0,935800000.0,107255000.0,,,0.812957,,1338027000.0,44343328000.0,,,1151106591.0,2308400000.0,,,12360690000.0,,,,,17002462000.0,84000000.0,463750000.0,,,,,553700000.0,,,-57257265000.0,,1041686000.0,,,6739949000.0,196300000.0,1059494000.0,,,,,2575500000.0,,,,,,1489500000.0,,19053437000.0,4315687000.0,,,,856805000.0,2575500000.0,,2743200000.0,,,,,,,52722843000.0,68661808000.0,,,,,0.0,,4630700000.0,2743200000.0,,,0.812957,,,,,,,,3577243000.0,,4754320000.0,0.0,,,,2049500000.0,,,,,6739949000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,7196100000.0,,416400000.0,,,4007900000.0,7196100000.0,734600000.0,3.867757,4452200000.0,11972300000.0,12036100000.0,1151106591.0,246152000.0,1474300000.0,1957500000.0,,-473800000.0,133400000.0,-89585000.0,-1920284000.0,1151106591.0,0.0,9733200000.0,,-58042271000.0,0.0,514840000.0,0.0,-613004000.0,-32768000.0,25573600000.0,3.867757,,3804700000.0,158266000.0,4060900000.0,14746800000.0,-1409666000.0,2416700000.0,,,16271900000.0,-1070370000.0,1244109000.0,303400000.0,,25573600000.0,,8910300000.0,,75653122000.0,,13537500000.0,16271900000.0,0.0,-4549100000.0,10225280000.0,668400000.0,4452200000.0,4452200000.0,6009700000.0,,,5513400000.0,135300000.0,2940300000.0,-3493997000.0,92441000.0,416400000.0,5513400000.0,3087100000.0,,9286800000.0,5823200000.0,3406500000.0,1474300000.0,1474300000.0,133400000.0,53982800000.0,668400000.0,1.280768,,734600000.0,44681100000.0,546715000.0,44681100000.0,1151106591.0,2319100000.0,6009700000.0,-218101000.0,12036100000.0,2469300000.0,5493159000.0,1151106591.0,70254700000.0,17610900000.0,137400000.0,387800000.0,,83122000.0,387800000.0,13537500000.0,817200000.0,,,-58042271000.0,,1216700000.0,,0.0,7196100000.0,279100000.0,1957500000.0,,37798100000.0,,,-4401000.0,,10069000.0,,7196100000.0,19784009000.0,2291500000.0,21959200000.0,19784009000.0,4060900000.0,9733200000.0,17610900000.0,13304400000.0,1741200000.0,-2142263000.0,-854056000.0,3072200000.0,,,,1216700000.0,,4255800000.0,53982800000.0,70254700000.0,303400000.0,1741200000.0,75653122000.0,-3397300000.0,0.0,,456100000.0,3072200000.0,135300000.0,,1.280768,,889800000.0,10225280000.0,-469848000.0,6921500000.0,1437362000.0,-3397300000.0,3804700000.0,7212400000.0,5889400000.0,37798100000.0,,,5889400000.0,6740000000.0,,,-4549100000.0,33931500000.0,7196100000.0,,364300000.0,-1279654000.0,,,,7196100000.0,,-2080179000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,6750950000.0,,,,,2911332000.0,,,,,,,,-393922000.0,810175000.0,,,-811149000.0,,,-1583101000.0,1123269000.0,,,,,809745000.0,,-68000.0,,,24806454000.0,,,,114580000.0,,,,1335793000.0,,,,,-459196000.0,294472000.0,1857600000.0,,100166000.0,8555484000.0,,75870455000.0,,12843966000.0,15441513000.0,,-811100000.0,10225280000.0,62920000.0,,,5770350000.0,,,,136500000.0,,,-22904000.0,352400000.0,5514537000.0,4409574000.0,,,4145910000.0,2810117000.0,810175000.0,810175000.0,128687000.0,,,0.68,,714675000.0,43828168000.0,,,1123269000.0,2204211000.0,,-216558000.0,11962488000.0,,,,,17056283000.0,85908000.0,404044000.0,,,,,522975000.0,,,-58814172000.0,,1268337000.0,,,6750950000.0,180906000.0,1926095000.0,,,,,-12749000.0,,,0.0,,,1333150000.0,,19628381000.0,4122743000.0,,,,1223906000.0,-1802983000.0,-1127556000.0,2231597000.0,,,,,,,53193109000.0,68634622000.0,,,,,0.0,,-382535000.0,1104041000.0,,,0.68,,,,-207831000.0,,1397276000.0,,3791992000.0,,5091992000.0,37798110000.0,,,,7133485000.0,,,,,6750950000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,7779200000.0,,,,,2681536000.0,,,,,,,,508497000.0,914255000.0,,,-2166800000.0,,,-799000.0,,,,,,1783045000.0,,-93000.0,,,27286607000.0,,,,154330000.0,,,,1105085000.0,,,,,-646750000.0,262734000.0,,,232278000.0,8491505000.0,,76815789000.0,,13788884000.0,17227068000.0,,-2032400000.0,10225280000.0,71438000.0,,,6984404000.0,,,,108761000.0,,,-103596000.0,368480000.0,5355643000.0,4389245000.0,,,4102260000.0,2997175000.0,914255000.0,914255000.0,132781000.0,,,,,798832000.0,43310539000.0,,,,2305938000.0,,-213577000.0,13497723000.0,,,,,17085082000.0,126069000.0,502803000.0,,,,,138298000.0,,,-59730707000.0,,1372754000.0,,,8032671000.0,180970000.0,2006641000.0,,,,,-2211000.0,,,0.0,,,1052553000.0,,19381047000.0,4286557000.0,,,,246140000.0,1091951000.0,-1889011000.0,2107200000.0,,,,,,,53370078000.0,70597146000.0,,,,,253472000.0,,1028200000.0,2107200000.0,,,,,,,-168936000.0,,1448013000.0,,3799832000.0,,5915604000.0,37798110000.0,,,,6751000000.0,,,,,7779199000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,8630200000.0,,,,,2565048000.0,,,,,,,,191928000.0,760199000.0,,,-1819200000.0,,,-607000.0,,,,,,2101545000.0,,-76000.0,,,27884583000.0,,,,174128000.0,,,,1035983000.0,,,,,149052000.0,267591000.0,,,154435000.0,8618206000.0,,79387282000.0,,14718773000.0,18531767000.0,,-136401000.0,10225280000.0,312783000.0,,,7150798000.0,,,,145703000.0,,,-127203000.0,445988000.0,5688339000.0,4404792000.0,,,4213414000.0,3177431000.0,760199000.0,760199000.0,134154000.0,,,,,794065000.0,43631075000.0,,,,2531694000.0,,-239431000.0,13165810000.0,,,,,17462604000.0,131402000.0,640604000.0,,,,,208521000.0,,,-61924678000.0,,705652000.0,,,9041218000.0,227475000.0,2062545000.0,,,,,-1828000.0,,,0.0,,,968720000.0,,19489680000.0,4443432000.0,,,,512979000.0,8949000.0,-1641394000.0,2652800000.0,,,,,,,52983891000.0,71515658000.0,,,,,411010000.0,,851000000.0,2652800000.0,,,,,,,-517240000.0,,1368853000.0,,3801868000.0,,6061449000.0,37798110000.0,,,,7779200000.0,,,,,8630208000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,6543900000.0,,431400000.0,,,3032300000.0,6543900000.0,817500000.0,3.228111,3715900000.0,12755000000.0,12878400000.0,1151106591.0,,1231300000.0,1523700000.0,,-721200000.0,192800000.0,20667000.0,,1151106591.0,0.0,9576200000.0,,-61469785000.0,0.0,660771000.0,,-490538000.0,-289000.0,26646700000.0,3.228111,,3991200000.0,,4238800000.0,17034600000.0,-2032891000.0,1442000000.0,,,15936700000.0,-1160903000.0,,253700000.0,1315200000.0,26646700000.0,,9056700000.0,,79911432000.0,,13768300000.0,15936700000.0,,-721200000.0,10225280000.0,305200000.0,3715900000.0,3715900000.0,7229900000.0,,,5802800000.0,110800000.0,7133500000.0,-4535519000.0,,431400000.0,5802800000.0,3099600000.0,,10266600000.0,5957100000.0,4515100000.0,1231300000.0,1231300000.0,192800000.0,53604400000.0,305200000.0,1.069666,,817500000.0,42894400000.0,593863000.0,42894400000.0,1151106591.0,2754900000.0,7229900000.0,,12878400000.0,946500000.0,5643310000.0,1151106591.0,69541100000.0,18441600000.0,108000000.0,505600000.0,,-111905000.0,505600000.0,13768300000.0,76700000.0,,,-61469785000.0,,722600000.0,,0.0,6543900000.0,295100000.0,1523700000.0,,37798100000.0,,,-3920000000.0,1315200000.0,22485000.0,,6543900000.0,19277779000.0,1308000000.0,21966900000.0,19277779000.0,4238800000.0,9576200000.0,18441600000.0,11316800000.0,922600000.0,-3920000000.0,,2554900000.0,,,,722600000.0,,-589600000.0,53604400000.0,69541100000.0,253700000.0,922600000.0,79911432000.0,-145590000.0,0.0,,-2086300000.0,2554900000.0,110800000.0,,1.069666,,1011100000.0,10225280000.0,,4662400000.0,,-5543800000.0,3991200000.0,4932300000.0,6914000000.0,37798100000.0,,,6914000000.0,8630200000.0,,,-5837172000.0,34721900000.0,6543900000.0,,595700000.0,-2336023000.0,,,,6543900000.0,,-4622030000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,4544521000.0,,,,,2684467000.0,,,,,,,,-169852000.0,660770000.0,,,-1502014000.0,,,-1620974000.0,1123269000.0,,,,,660770000.0,,-46000.0,,,25440925000.0,,,,159981000.0,,,,1133835000.0,,,,,-1313594000.0,254842000.0,,,125972000.0,8611930000.0,,79790585000.0,,13063205000.0,14813939000.0,,-83195000.0,10225280000.0,288003000.0,,,6421343000.0,,,,123997000.0,,,-60458000.0,343522000.0,5914608000.0,4396344000.0,,,4215586000.0,3081751000.0,660770000.0,660770000.0,83296000.0,,,0.55,,848397000.0,42509935000.0,,,1123269000.0,2423969000.0,,-218718000.0,12377720000.0,,,,,18274345000.0,96371000.0,564241000.0,,,,,371194000.0,,,-61516240000.0,,785381000.0,,,4544521000.0,208949000.0,2141301000.0,,,,,-16149000.0,,,0.0,,,1031964000.0,,18985313000.0,4545462000.0,,,,552403000.0,-1768465000.0,-1424540000.0,1271064000.0,,,,,,,53136921000.0,67950860000.0,,,,,0.0,,-1999415000.0,-153476000.0,,,0.55,,,,-328716000.0,,1443554000.0,,3988965000.0,,6249537000.0,37798110000.0,,,,6543936000.0,,,,,4544521000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,5486700000.0,,,,,1745624000.0,,,,,,,,,1992653000.0,,,-1211900000.0,,,,1123269000.0,,,,,2762941000.0,,,,,25005189000.0,,,,,,,,1356620000.0,,,,,,245152000.0,,,,8616594000.0,,81118176000.0,,13435015000.0,15520311000.0,,-1211900000.0,10225280000.0,280642000.0,,,6225638000.0,,,,161757000.0,,,,444361000.0,6174988000.0,4116069000.0,,,4500525000.0,3143905000.0,1992653000.0,1992653000.0,78108000.0,,,1.66,,786905000.0,44474751000.0,,,1123269000.0,2475072000.0,,,11570174000.0,,,,,18945461000.0,101341000.0,510334000.0,,,,,-747627000.0,,,-62172715000.0,,0.0,,,5486721000.0,195151000.0,2110550000.0,,,,,-355400000.0,,,,,,1245026000.0,,18729318000.0,4569689000.0,,,,437305000.0,-355400000.0,,2509500000.0,,,,,,,53959629000.0,69479940000.0,,,,,228347000.0,,942200000.0,2509500000.0,,,1.66,,,,,,,,3984148000.0,,6841317000.0,37798110000.0,,,,4544500000.0,,,,,5486721000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,6873500000.0,,,,,1670924000.0,,,,,,,,,1022325000.0,,,-1979900000.0,,,,1123269000.0,,,,,2937714000.0,,,,,25966189000.0,,,,,,,,1236994000.0,,,,,,478857000.0,,,,8723915000.0,,82399725000.0,,14031000000.0,16431792000.0,,-1979900000.0,10225280000.0,283148000.0,,,6252523000.0,,,,176873000.0,,,,519151000.0,6380422000.0,4293624000.0,,,4430291000.0,3193297000.0,1022325000.0,1022325000.0,84148000.0,,,0.85,,752342000.0,44680974000.0,,,1123269000.0,2523217000.0,,,11935189000.0,,,,,19469512000.0,124189000.0,519445000.0,,,,,143320000.0,,,-62930213000.0,,0.0,,,6377342000.0,211734000.0,2093317000.0,,,,,-250400000.0,,,,,,1165645000.0,,18435330000.0,4739846000.0,,,,500572000.0,-250400000.0,,3197300000.0,,,,,,,54215371000.0,70647163000.0,,,,,325043000.0,,967000000.0,3197300000.0,,,0.85,,,,,,,,4015598000.0,,6673948000.0,37798110000.0,,,,5906500000.0,,,,,6377342000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,4692700000.0,,591400000.0,,,2930700000.0,4692700000.0,717000000.0,4.288569,4936600000.0,12606000000.0,12104200000.0,1151106591.0,,1260900000.0,2264500000.0,,-3276000000.0,205200000.0,63741000.0,,1151106591.0,0.0,9384200000.0,,-63695722000.0,0.0,546204000.0,,539136000.0,-245000.0,28115200000.0,4.288569,,4453800000.0,,4629400000.0,17285000000.0,-1091206000.0,1396100000.0,,,15517400000.0,-1859857000.0,,482800000.0,1281700000.0,28115200000.0,,9047600000.0,,84149586000.0,,16011000000.0,15517400000.0,0.0,-3276000000.0,10225280000.0,260300000.0,4936600000.0,4936600000.0,5534700000.0,,,6724000000.0,936600000.0,6543900000.0,-2446621000.0,,591400000.0,6724000000.0,3157600000.0,,10695400000.0,5890000000.0,4493900000.0,1260900000.0,1260900000.0,205200000.0,57547900000.0,260300000.0,1.095381,,717000000.0,44950100000.0,662944000.0,44950100000.0,1151106591.0,2839900000.0,5534700000.0,,12104200000.0,-182700000.0,5295589000.0,1151106591.0,73065300000.0,20453900000.0,132700000.0,479800000.0,,54876000.0,479800000.0,16011000000.0,50400000.0,,,-63695722000.0,,0.0,,,4692700000.0,266700000.0,2264500000.0,,37798100000.0,,,-1367000000.0,1281700000.0,4567000.0,,4692700000.0,21062144000.0,1311300000.0,22394000000.0,21062144000.0,4629400000.0,9384200000.0,20453900000.0,11124800000.0,1248100000.0,-1367000000.0,,2958400000.0,,,,0.0,,-1851200000.0,57547900000.0,73065300000.0,482800000.0,1248100000.0,84149586000.0,-100140000.0,0.0,,-1684600000.0,2958400000.0,936600000.0,,1.095381,,1075300000.0,10225280000.0,,4753900000.0,,-7607600000.0,4453800000.0,5109000000.0,7641200000.0,37798100000.0,,,7641200000.0,6377300000.0,,,-7535011000.0,35000000000.0,4692700000.0,,570100000.0,-1563272000.0,,,,4692700000.0,,-3627824000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,3212200000.0,,,,,2391900000.0,,,,,,,,,579700000.0,,,-1824600000.0,,,,1151106591.0,,,,,579300000.0,,,,,29594400000.0,,,,,,,,1163700000.0,,,,,,450600000.0,,,,8983100000.0,,,,17094300000.0,15205700000.0,,-1824600000.0,,236200000.0,,,5504700000.0,,,,965400000.0,,,,442200000.0,6667500000.0,3322700000.0,,,5660400000.0,4496700000.0,579700000.0,579700000.0,183400000.0,,,0.503602,,682800000.0,43183600000.0,,,1151106591.0,2623100000.0,,,12500100000.0,,,,,20597400000.0,52400000.0,647400000.0,,,,,366400000.0,,,,,127100000.0,,,3212200000.0,40700000.0,1479000000.0,,,,,-658900000.0,,,,,,946100000.0,,30988400000.0,4818700000.0,,,,1325700000.0,-658900000.0,,1003000000.0,,,,,,,57572300000.0,72778000000.0,,,,,0.0,,-1480500000.0,1003000000.0,,,0.503602,,,,,,,,4858000000.0,,6823200000.0,37798100000.0,,,,4692700000.0,,,,,3212200000.0,,,,,,,,,,,,,,,,,,,,,,,
