,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyDilutedEPS,annualPurchaseOfBusiness,annualPurchaseOfInvestment,annualAccountsReceivable,annualDepreciationAndAmortization,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualInventory,trailingPretaxIncome,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,quarterlyOtherIncomeExpense,trailingCashDividendsPaid,annualChangeInInventory,quarterlyInventory,quarterlyNetPPE,annualStockBasedCompensation,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,annualChangeInWorkingCapital,annualOtherIntangibleAssets,annualNetPPE,annualDilutedAverageShares,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingIncome,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualTotalRevenue,annualCapitalStock,trailingOtherIncomeExpense,annualBasicEPS,trailingGrossProfit,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,annualPretaxIncome,annualEndCashPosition,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,quarterlyCurrentDebt,quarterlyDeferredIncomeTax,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,annualNetOtherFinancingCharges,annualInterestExpense,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyEndCashPosition,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyRetainedEarnings,annualCommonStockIssuance,annualBasicAverageShares,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetIncomeCommonStockholders,annualCostOfRevenue,trailingOperatingCashFlow,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,annualLongTermDebt,annualCurrentDebt,quarterlyRepaymentOfDebt,annualCashDividendsPaid,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,annualInvestmentsAndAdvances,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingChangeInInventory,trailingDilutedEPS,trailingInterestExpense,quarterlySellingGeneralAndAdministration,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
915062400,,486200000.0,,1336300000.0,80700000.0,,,,-45700000.0,,81000000.0,129800000.0,2104100000.0,27700000.0,27700000.0,-440200000.0,110300000.0,94100000.0,63100000.0,-148900000.0,11900000.0,,,,17800000.0,-200000.0,,,11900000.0,4128800000.0,,,,269900000.0,115100000.0,81000000.0,,102700000.0,-5800000.0,24400000.0,4128800000.0,80379747.0,580700000.0,301300000.0,9900000.0,34200000.0,101100000.0,,29200000.0,39100000.0,-79000000.0,,1.58,,24400000.0,1017800000.0,101100000.0,,1.58,,-54800000.0,,-75500000.0,,-5400000.0,26400000.0,26700000.0,4708300000.0,196600000.0,,8000000.0,,214300000.0,39100000.0,,4496500000.0,,,39100000.0,39100000.0,,,-1300000.0,34400000.0,,,56700000.0,,4977300000.0,141900000.0,9800000.0,138200000.0,-2400000.0,3372000000.0,659700000.0,,,,56700000.0,23000000.0,,27000000.0,,39100000.0,,131000000.0,253300000.0,4977300000.0,-34100000.0,102700000.0,,-390600000.0,-147500000.0,,266400000.0,139000000.0,-18400000.0,,,39100000.0,,,68700000.0,211800000.0,,100000.0,-1200000.0,50800000.0,127000000.0,110300000.0,29000000.0,-848500000.0,,14000000.0,,778500000.0,,80379747.0,211800000.0,3372000000.0,301300000.0,172300000.0,-17600000.0,-120700000.0,-3600000.0,45500000.0,,,437100000.0,,,,-848500000.0,486200000.0,,1336300000.0,778500000.0,4708300000.0,131000000.0,21000000.0,83300000.0,5300000.0,12700000.0,2104100000.0,141900000.0,-3400000.0,-69800000.0,259700000.0,21000000.0,4496500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
922838400,,,,,23200000.0,,,0.23,,,,,2105100000.0,19700000.0,19700000.0,,113800000.0,68600000.0,4800000.0,-68000000.0,,,,,12900000.0,-1000000.0,,,12100000.0,4164100000.0,,,,,108100000.0,76400000.0,,134700000.0,,,,,,,6600000.0,34700000.0,101600000.0,,39100000.0,,,,,,24400000.0,,,,,,600000.0,,,,,,18700000.0,4750100000.0,,,5400000.0,81304348.0,,,,4536800000.0,,,45600000.0,45600000.0,,,,34500000.0,,,,,,157400000.0,5200000.0,128900000.0,,3408800000.0,,,,,33800000.0,13000000.0,,-23000000.0,,,,,237000000.0,,-39200000.0,,,,-66900000.0,,,,,0.23,,45600000.0,,,69400000.0,,81304348.0,-4500000.0,,,,,,,,,,779800000.0,,,213300000.0,,325900000.0,168100000.0,-18400000.0,,-800000.0,32600000.0,,,,,,,,491400000.0,,1341300000.0,,,,22300000.0,,1800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930700800,,,,,118900000.0,,,0.33,,,,,2380700000.0,33100000.0,33100000.0,,296800000.0,29900000.0,97500000.0,-117700000.0,,,,,22800000.0,-14600000.0,,,19200000.0,4809500000.0,,,,,130100000.0,99700000.0,200000.0,139900000.0,,,,,,,-10900000.0,47400000.0,120800000.0,,45600000.0,,,,,,24400000.0,,,,,,-87800000.0,,,,,,32100000.0,5692000000.0,,,-31600000.0,97272727.0,,,,5399500000.0,,,47500000.0,47500000.0,,,,39200000.0,,,,,,209700000.0,5900000.0,188900000.0,,4045400000.0,,,,,50900000.0,-55000000.0,,4300000.0,,,,,319000000.0,,-19400000.0,,,,-138200000.0,,,,,0.33,,47500000.0,,,94800000.0,,97272727.0,28000000.0,,,,,,,,,,959200000.0,,,292500000.0,,400700000.0,208300000.0,-21400000.0,,-5600000.0,55900000.0,,,,,,,,614100000.0,,1646600000.0,,,,34600000.0,,-17000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938649600,,,,,12800000.0,,,0.54,,,,,2396700000.0,52800000.0,52800000.0,,261400000.0,122800000.0,-8900000.0,-119500000.0,,,,,34600000.0,-8000000.0,,,19800000.0,4888900000.0,,,,,146400000.0,108700000.0,200000.0,167400000.0,,,,,,,-1500000.0,40400000.0,121200000.0,,47500000.0,,,,,,24400000.0,,,,,,3300000.0,,,,,,52800000.0,5778000000.0,,,1100000.0,97777778.0,,,,5493700000.0,,,46000000.0,46000000.0,,,,39300000.0,,,,,,180400000.0,3200000.0,207200000.0,,4084000000.0,,,,,49100000.0,30400000.0,,-1800000.0,,,,,353600000.0,,-10700000.0,,,,-115400000.0,,,,,0.54,,46000000.0,,,80700000.0,,97777778.0,29700000.0,-500000.0,,,,,,,,,990300000.0,,,284300000.0,,397100000.0,217900000.0,-21700000.0,,-900000.0,87400000.0,,,,,,,,627800000.0,,1694000000.0,,,,30300000.0,,4500000.0,,,,-3800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946598400,,651045000.0,,1728609000.0,110520000.0,,,,-41764000.0,,91353000.0,165626000.0,2393097000.0,32549000.0,32549000.0,-508235000.0,311563000.0,108092000.0,88666000.0,-177560000.0,20058000.0,,,,19800000.0,-6545000.0,,,20058000.0,5084488000.0,,,,329392000.0,139163000.0,91353000.0,,146425000.0,-5153000.0,,5084488000.0,96544000.0,707894000.0,491708000.0,9023000.0,43126000.0,121630000.0,,46000000.0,43100000.0,-133369000.0,,1.4,,,1260857000.0,121630000.0,,1.4,,-69468000.0,,,,13586000.0,3223000.0,31565000.0,5952206000.0,182066000.0,,14166000.0,,230349000.0,43100000.0,,5673525000.0,,,43100000.0,43100000.0,,,-30145000.0,39389000.0,,,67064000.0,,6237063000.0,278219000.0,17111000.0,171694000.0,,4223597000.0,841263000.0,,,,67064000.0,6447000.0,,17350000.0,,43100000.0,,138949000.0,310857000.0,6237063000.0,-40069000.0,146425000.0,,-482760000.0,-187735000.0,,265420000.0,155789000.0,-10934000.0,,,43100000.0,,,86352000.0,278681000.0,,3057000.0,,32257000.0,134965000.0,311563000.0,31411000.0,-1152575000.0,,-3150000.0,,1001029000.0,,96544000.0,278681000.0,4223597000.0,491708000.0,211763000.0,-21854000.0,-153368000.0,-34464000.0,52349000.0,,,552963000.0,,,,-1152575000.0,651045000.0,,1728609000.0,1001029000.0,5952206000.0,138949000.0,45965000.0,91400000.0,24286000.0,39877000.0,2393097000.0,278219000.0,,-83354000.0,331252000.0,45965000.0,5673525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
954460800,,,,,50431000.0,,,0.27,,,,,2421236000.0,27083000.0,27083000.0,,279307000.0,58150000.0,27535000.0,-67321000.0,,,,,18419000.0,-1308000.0,,,21512000.0,5157813000.0,,,,,144358000.0,89852000.0,,155667000.0,,,,,,,-4693000.0,42927000.0,122331000.0,,43100000.0,,,,,,,,,,,,-9171000.0,,,,,,26087000.0,6030738000.0,,,8399000.0,97479000.0,,,,5764615000.0,,,38407000.0,38407000.0,,,,42158000.0,,,,,,286367000.0,6340000.0,163401000.0,,4279925000.0,,,,,40498000.0,-16593000.0,,-26566000.0,,,,,307759000.0,6710388000.0,-54592000.0,,,,-90378000.0,,,,,0.27,,38407000.0,,,85854000.0,,97479000.0,-11665000.0,,,,,,,,,,1005216000.0,,,266123000.0,,482532000.0,217993000.0,-22896000.0,,-29451000.0,45502000.0,,,,,,,-1552575000.0,672528000.0,,1750813000.0,,,,38024000.0,,5994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962323200,,,,,94737000.0,,,0.45,,,,,2391710000.0,45139000.0,45139000.0,,285348000.0,37798000.0,71743000.0,-93985000.0,,,,,29072000.0,234000.0,,,20708000.0,5231109000.0,,,,,154270000.0,100970000.0,,146280000.0,,,,,,,4741000.0,43844000.0,122764000.0,,38407000.0,,,,,,,,,,,,-56187000.0,,,,,,44143000.0,6104101000.0,,,-41247000.0,97816000.0,,,,5796942000.0,,,43148000.0,43148000.0,,,,44531000.0,,,,,,397932000.0,4297000.0,192139000.0,,4358292000.0,,,,,37851000.0,-56521000.0,,-2674000.0,,,,,346409000.0,6783684000.0,-34967000.0,,,,-104800000.0,,,,,0.45,,43148000.0,,,87688000.0,,97816000.0,8877000.0,,,,,,,,,,1026417000.0,,,307159000.0,,582063000.0,227106000.0,-22994000.0,,-19500000.0,74211000.0,,,,,,,-1552575000.0,657736000.0,,1745809000.0,,,,48580000.0,,7327000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970272000,,,,,-11803000.0,,,0.51,,,,,2332432000.0,50731000.0,50731000.0,,247786000.0,105114000.0,-34861000.0,-91705000.0,,,,,33488000.0,-4052000.0,,,21372000.0,5279081000.0,,,,,148215000.0,113192000.0,,155082000.0,,,,,,,-20402000.0,43556000.0,123122000.0,,43148000.0,,,,,,,,,,,,13409000.0,,,,,,49735000.0,6074954000.0,,,-4099000.0,98139000.0,,,,5792246000.0,,,22746000.0,22746000.0,,,,46384000.0,,,,,,431685000.0,3120000.0,215910000.0,,4316796000.0,,,,,40611000.0,11568000.0,,2760000.0,,,,,364125000.0,6431656000.0,-12771000.0,,,,-90655000.0,,,,,0.51,,22746000.0,,,87112000.0,,98139000.0,35753000.0,814000.0,,,,,,,,,1054075000.0,,,282708000.0,,627378000.0,228681000.0,-23058000.0,,0.0,84219000.0,,,,,,,-1152575000.0,644368000.0,,1758158000.0,,,,39145000.0,,466000.0,,,,-9094000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978220800,,645441000.0,,1722370000.0,56931000.0,,,,-51821000.0,,103975000.0,176559000.0,2271165000.0,38108000.0,38108000.0,-416168000.0,208921000.0,102084000.0,34076000.0,-138515000.0,20683000.0,,,,24327000.0,-3432000.0,,,20683000.0,5371548000.0,,,,303146000.0,145791000.0,103975000.0,,148030000.0,-48254000.0,,5371548000.0,97988000.0,757956000.0,774051000.0,5825000.0,46232000.0,123525000.0,,22746000.0,28571000.0,-136456000.0,,1.61,,,1350590000.0,123525000.0,,1.61,,-36431000.0,,-49062000.0,,20352000.0,-14529000.0,37396000.0,6134798000.0,98493000.0,,12778000.0,,266367000.0,28571000.0,,5857102000.0,,,28571000.0,28571000.0,,,-8558000.0,45015000.0,,,52447000.0,,6647934000.0,573574000.0,13674000.0,186506000.0,-45734000.0,4412428000.0,894412000.0,,,,52447000.0,13292000.0,,11836000.0,,28571000.0,,161061000.0,332297000.0,6647934000.0,-34126000.0,148030000.0,,-391526000.0,-130335000.0,,190296000.0,178088000.0,-24169000.0,,,28571000.0,,,92464000.0,277696000.0,,12106000.0,-41382000.0,40103000.0,157361000.0,208921000.0,27431000.0,-1276386000.0,,-14644000.0,,1069486000.0,,97988000.0,277696000.0,4412428000.0,774051000.0,220632000.0,-22855000.0,-88380000.0,-2870000.0,62435000.0,,,592634000.0,,,,-1276386000.0,645441000.0,,1722370000.0,1069486000.0,6134798000.0,161061000.0,40589000.0,105306000.0,6565000.0,43100000.0,2271165000.0,573574000.0,-22266000.0,-91803000.0,353118000.0,40589000.0,5857102000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
985996800,,,,,40435000.0,,,0.24,,,,,2413210000.0,23461000.0,23461000.0,,211459000.0,86318000.0,17077000.0,-62523000.0,,,,,15803000.0,-671000.0,,,21467000.0,5440977000.0,,,,,150823000.0,98493000.0,,175014000.0,,,,,,,-8339000.0,48044000.0,123952000.0,,28571000.0,,,,,,,,,,,,23795000.0,,,,,,23315000.0,6189938000.0,,,18451000.0,98873000.0,,,,5937687000.0,,,20232000.0,20232000.0,,,,47215000.0,,,,,,457351000.0,3165000.0,165604000.0,,4460312000.0,,,,,34283000.0,24402000.0,,-18164000.0,,,,,316427000.0,6717363000.0,-62890000.0,,,,-111734000.0,,,,,0.24,,20232000.0,,,96088000.0,,98873000.0,-14846000.0,,,,,,,,,,1069927000.0,,,252251000.0,,666648000.0,228494000.0,-23358000.0,,-48575000.0,39264000.0,,,,,,,-1276386000.0,647238000.0,,1688925000.0,,,,30551000.0,,-1046000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993859200,,,,,76577000.0,,,0.5,,,,,2372488000.0,49381000.0,49381000.0,,213728000.0,42693000.0,53134000.0,-90965000.0,,,,,31830000.0,3066000.0,,,22614000.0,5485534000.0,,,,,160476000.0,110638000.0,,169531000.0,,,,,,,-2460000.0,41385000.0,124468000.0,,20232000.0,,,,,,,,,,,,-48272000.0,,,,,,49235000.0,6289578000.0,,,-31340000.0,99256000.0,,,,5993062000.0,,,17772000.0,17772000.0,,,,46271000.0,,,,,,558658000.0,3090000.0,203402000.0,,4527039000.0,,,,,37735000.0,-51413000.0,,3452000.0,,,,,363878000.0,6761920000.0,-35318000.0,,,,-98287000.0,,,,,0.5,,17772000.0,,,82770000.0,,99256000.0,10461000.0,,,,,,,,,,1096271000.0,,,296516000.0,,765924000.0,238720000.0,-23443000.0,,-5598000.0,81211000.0,,,,,,,-1276386000.0,647222000.0,,1762539000.0,,,,46277000.0,,-2025000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001808000,,,,,87000.0,,,0.56,,,,,2381916000.0,55777000.0,55777000.0,,182658000.0,133273000.0,-23468000.0,-97737000.0,,,,,41972000.0,-3559000.0,,,23154000.0,5537433000.0,,,,,166890000.0,143827000.0,,215373000.0,,,,,,,25585000.0,59151000.0,125008000.0,,17772000.0,,,,,,,,,,,,35536000.0,,,,,,55631000.0,6358675000.0,,,-31977000.0,99723000.0,,,,6023307000.0,,,43357000.0,43357000.0,,,,45446000.0,,,,,,527217000.0,3893000.0,228066000.0,,4561666000.0,,,,,46344000.0,38498000.0,,8609000.0,,,,,394956000.0,6813819000.0,-19386000.0,,,,-84220000.0,,,,,0.56,,43357000.0,,,118302000.0,,99723000.0,39765000.0,-810000.0,,,,,,,,,1128550000.0,,,335368000.0,,788934000.0,247452000.0,-23555000.0,,-1686000.0,97749000.0,,,,,,,-1276386000.0,641940000.0,,1797009000.0,,,,30862000.0,,-3445000.0,,,,-52774000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009756800,,663082000.0,,1807433000.0,223657000.0,,,,-214378000.0,,153142000.0,201197000.0,2550019000.0,32864000.0,32864000.0,-583250000.0,293108000.0,65328000.0,200015000.0,-146070000.0,32281000.0,,,,20719000.0,2699000.0,,,32281000.0,5642689000.0,,,,327612000.0,186360000.0,153142000.0,,176568000.0,-19039000.0,23400000.0,5642689000.0,99465000.0,774338000.0,824734000.0,-23666000.0,52617000.0,125020000.0,,43357000.0,19691000.0,-207718000.0,,1.61,,23400000.0,1438887000.0,125020000.0,,1.62,,-80742000.0,,-182251000.0,,4678000.0,-8880000.0,32718000.0,6607099000.0,246758000.0,,12903000.0,,271807000.0,19691000.0,,6276511000.0,,,19691000.0,19691000.0,,,1535000.0,45320000.0,,,67996000.0,,5826469000.0,580170000.0,20832000.0,177266000.0,-4210000.0,4799666000.0,982056000.0,,,,67996000.0,-30526000.0,,11010000.0,,19691000.0,,161483000.0,363626000.0,5826469000.0,-89446000.0,176568000.0,,-397295000.0,-289009000.0,,340756000.0,183574000.0,-31963000.0,,,19691000.0,,,105234000.0,330588000.0,,-36829000.0,-1074000.0,-6521000.0,160899000.0,293108000.0,30980000.0,-183780000.0,,4907000.0,,1137772000.0,,99465000.0,330588000.0,4799666000.0,824734000.0,266712000.0,-23642000.0,-69683000.0,-158519000.0,53583000.0,,,664549000.0,,,,-183780000.0,663082000.0,,1807433000.0,1137772000.0,6607099000.0,161483000.0,39409000.0,110324000.0,11194000.0,28571000.0,2550019000.0,580170000.0,-62947000.0,-93998000.0,402394000.0,39409000.0,6276511000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017532800,,,,,875925000.0,,,0.18,,,,,3518601000.0,17892000.0,15213000.0,,193723000.0,93256000.0,851274000.0,-65242000.0,,,,,12457000.0,-2554000.0,,,32861000.0,6463497000.0,,,,,209252000.0,164048000.0,,235507000.0,,,,,,,-4180000.0,59458000.0,125060000.0,,19691000.0,,,,,,307104000.0,,,,,,28014000.0,,,,,,17746000.0,7643083000.0,,,-3149000.0,100032346.0,,,,7294399000.0,,,15511000.0,15511000.0,,,,54766000.0,,,,,,586910000.0,4288000.0,175488000.0,,5857042000.0,,,,,45657000.0,25960000.0,,-24077000.0,,,,,384740000.0,6647277000.0,-123549000.0,,,,-948710000.0,,,,,0.18,,15511000.0,,,118916000.0,,100032346.0,-64091000.0,,,,,,,,,,1130988000.0,,,348684000.0,,868074000.0,299037000.0,-24651000.0,,-883064000.0,27670000.0,,,,,,,-183780000.0,665349000.0,,1786041000.0,,,,45298000.0,,-601000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025395200,,,,,-72742000.0,,,0.66,,,,,3380321000.0,66665000.0,66665000.0,,163292000.0,64298000.0,-97250000.0,-132783000.0,,,,,64401000.0,-31593000.0,,,33505000.0,6331234000.0,,,,,222299000.0,190259000.0,,272913000.0,,,,,,,8968000.0,64207000.0,125078000.0,,15511000.0,,,,,,300999000.0,,,,,,-68485000.0,,,,,,66665000.0,7524932000.0,,,-38843000.0,100034000.0,,,,7134445000.0,,,24479000.0,24479000.0,,,,53956000.0,,,,,,534320000.0,6881000.0,201715000.0,,5697192000.0,,,,,61303000.0,5539000.0,,14468000.0,,,,,424014000.0,6515014000.0,-115009000.0,,,,41920000.0,,,,,0.67,,24479000.0,,,128414000.0,,100034000.0,-50802000.0,,,,,,,,,,1173145000.0,,,390487000.0,,868536000.0,316724000.0,-24508000.0,,0.0,131066000.0,,,,,,,-183780000.0,647956000.0,,1827740000.0,,,,40864000.0,,10288000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033344000,,,,,46137000.0,,,0.55,,,,,3467763000.0,55188000.0,55188000.0,,156878000.0,105702000.0,21625000.0,-96653000.0,,,,,38428000.0,-851000.0,,,33610000.0,6386808000.0,,,,,242955000.0,205207000.0,,269999000.0,,,,,,,15552000.0,62647000.0,125108000.0,,24479000.0,,,,,,311178000.0,,,,,,9049000.0,,,,,,55188000.0,7614572000.0,,,-12628000.0,100062000.0,,,,7205318000.0,,,40031000.0,40031000.0,,,,52257000.0,,,,,,482467000.0,20384000.0,240502000.0,,5757332000.0,,,,,48567000.0,-23364000.0,,-12736000.0,,,,,483457000.0,6570588000.0,-95576000.0,,,,-111775000.0,,,,,0.55,,40031000.0,,,125294000.0,,100062000.0,-32929000.0,-1403000.0,,,,,,,,,1203784000.0,,,409254000.0,,801033000.0,336078000.0,-24512000.0,,-14983000.0,93616000.0,,,,,,,-183780000.0,665935000.0,,1857240000.0,,,,35804000.0,,4791000.0,,,,-107664000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135987200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188976744.0,,,,,,,,,2136746000.0,,-2.03,,,2136746000.0,,,-2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-275130000.0,,,,,,,,,,,,,,,,,,,,,,2136746000.0,-325040000.0,,,,,,,,,160118227.0,,,,,,,,,,,,,,,,,,,,,-325040000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143763200,,,,,,,,-0.253506,,,,,,-40561000.0,-38963000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40561000.0,,,,,160000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523267000.0,,523267000.0,,,,,,,,,-0.253506,,,,,,,160000000.0,523267000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151625600,,,,,,,,-0.25,,,,,,-40561000.0,-38963000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40561000.0,,,,,162244000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523267000.0,,523267000.0,,,,,,,,,-0.25,,,,,,,162244000.0,523267000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159574400,,,,,,,,-0.25,,,,,,-40561000.0,-38963000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40561000.0,,,,,162244000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523267000.0,,523267000.0,,,,,,,,,-0.25,,,,,,,162244000.0,523267000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167523200,,583403000.0,,5596440000.0,,,,,,,130522000.0,,3096404000.0,-40560000.0,-38962000.0,-691438000.0,100411000.0,,,,23012000.0,,,,,,,,23012000.0,8720557000.0,,,,323748000.0,,130522000.0,1007128000.0,215843000.0,-96578000.0,,8720557000.0,160636634.0,2093067000.0,1363662000.0,,,1780643000.0,,,31854000.0,253510000.0,,-1.01,5656090000.0,,2093067000.0,1780643000.0,,-1.01,,,-18766000.0,,1007128000.0,-3431000.0,-35323000.0,-40560000.0,12783059000.0,332367000.0,,,,-108938000.0,29754000.0,,12370618000.0,,,31854000.0,31854000.0,,,870000.0,,,,140691000.0,,8835773000.0,1007128000.0,,,-541000.0,7186619000.0,1839557000.0,,,-18766000.0,140691000.0,,,,,31854000.0,,-155850000.0,523267000.0,8835773000.0,-1316290000.0,215843000.0,,-709289000.0,,,42207000.0,365970000.0,,,,,,,,412441000.0,,-1316290000.0,,517753000.0,-162243000.0,100411000.0,34464000.0,-115216000.0,,,,-736292000.0,,160636634.0,412441000.0,7186619000.0,1363662000.0,,,-385541000.0,,,,,,,,,-115216000.0,583403000.0,,5596440000.0,-736292000.0,12783059000.0,-162243000.0,103873000.0,46912000.0,,65077000.0,3096404000.0,1007128000.0,,,283155000.0,103873000.0,12370618000.0,5980000.0,,,5656090000.0,,,,,,,,,,,,,,,,,,,,,,,
